date,nav,cash,regime,dividend_credit,w_def,tgt_def
2021-07-29,3000000.0,3000000.0,Bull,0.0,0.0,0.0
2021-07-30,2997326.6396447523,2400513.689644752,Bull,0.0,0.0,0.0
2021-08-02,3003843.5756554916,1798956.1256554916,Bull,0.0,0.0,0.0
2021-08-03,3007558.2914083796,1198380.9414083795,Bull,0.0,0.0,0.0
2021-08-04,3011164.57222074,596376.27222074,Bull,0.0,0.0,0.0
2021-08-05,3023796.301226368,148811.10122636793,Bull,0.0,0.0,0.0
2021-08-06,3019157.301106714,37403.801106714185,Bull,0.0,0.0,0.0
2021-08-09,3018388.6011067145,37403.801106714185,Bull,0.0,0.0,0.0
2021-08-10,3009078.251106714,37403.801106714185,Bull,0.0,0.0,0.0
2021-08-11,3021653.201106714,63062.75110671419,Bull,25658.95,0.0,0.0
2021-08-12,3003239.9905665866,49012.64056658669,Bull,32293.620000000003,0.0,0.0
2021-08-13,2998919.9890372003,12109.739037200196,Bull,0.0,0.0,0.0
2021-08-16,2986559.0890372004,12109.739037200196,Bull,0.0,0.0,0.0
2021-08-17,3007007.9390372005,12109.739037200196,Bull,0.0,0.0,0.0
2021-08-18,3005959.6390372002,12109.739037200196,Bull,0.0,0.0,0.0
2021-08-19,2981813.7390372003,12109.739037200196,Bull,0.0,0.0,0.0
2021-08-20,2989223.3890372002,12109.739037200196,Bull,0.0,0.0,0.0
2021-08-23,2982578.7896472,14848.539647200196,Bull,2738.80061,0.0,0.0
2021-08-24,3013300.2479650006,22576.447965000196,Bull,0.0,0.0,0.0
2021-08-25,3015836.841965,24940.441965000195,Bull,2363.994,0.0,0.0
2021-08-26,3017455.0419650003,51848.64196500019,Bull,26908.2,0.0,0.0
2021-08-27,3073155.6379927704,12823.087992770073,Bull,0.0,0.0,0.0
2021-08-30,3113817.33799277,12823.087992770073,Bull,0.0,0.0,0.0
2021-08-31,3139911.53799277,12823.087992770073,Bull,0.0,0.0,0.0
2021-09-01,3114888.58799277,12823.087992770073,Bull,0.0,0.0,0.0
2021-09-02,3093996.33799277,12823.087992770073,Bull,0.0,0.0,0.0
2021-09-03,3129914.221043818,2649.6210438179405,Bull,0.0,0.0,0.0
2021-09-06,3126398.771043818,2649.6210438179405,Bull,0.0,0.0,0.0
2021-09-07,3121051.214858404,380.26485840431997,Bull,0.0,0.0,0.0
2021-09-08,3110119.1148584043,380.26485840431997,Bull,0.0,0.0,0.0
2021-09-09,3090265.064858404,380.26485840431997,Bull,0.0,0.0,0.0
2021-09-10,3110600.764858404,380.26485840431997,Bull,0.0,0.0,0.0
2021-09-13,3113790.014858404,380.26485840431997,Bull,0.0,0.0,0.0
2021-09-14,3129216.264858404,380.26485840431997,Bull,0.0,0.0,0.0
2021-09-15,3120395.564858404,380.26485840431997,Bull,0.0,0.0,0.0
2021-09-16,3113983.9248584043,9849.77485840432,Bull,9469.51,0.0,0.0
2021-09-17,3094548.4248584043,9849.77485840432,Bull,0.0,0.0,0.0
2021-09-22,3061121.813078448,2798.1630784480803,Bull,0.0,0.0,0.0
2021-09-23,3098208.6630784483,2798.1630784480803,Bull,0.0,0.0,0.0
2021-09-24,3109205.213078448,2798.1630784480803,Bull,0.0,0.0,0.0
2021-09-27,3105359.9130784483,2798.1630784480803,Bull,0.0,0.0,0.0
2021-09-28,3103053.1130784485,2798.1630784480803,Bull,0.0,0.0,0.0
2021-09-29,3084610.0130784484,2798.1630784480803,Bull,0.0,0.0,0.0
2021-09-30,3088637.3884909875,46654.138490987585,Bull,0.0,0.0,0.0
2021-10-01,3072293.307186277,36866.957186277345,Bull,0.0,0.0,0.0
2021-10-04,3072536.5571862776,36866.957186277345,Bear,0.0,0.0,0.0
2021-10-05,3062502.4369020765,27406.286902076754,Bear,0.0,0.0,0.0
2021-10-06,3071815.714869526,22613.06486952624,Bear,0.0,0.0,0.0
2021-10-07,3089591.5882979413,17144.288297941363,Bull,0.0,0.0,0.0
2021-10-08,3072403.2445683293,26105.044568329737,Bull,0.0,0.0,0.0
2021-10-12,3077988.6011797315,49544.351179731486,Bear,0.0,0.0,0.0
2021-10-13,3079412.2810627865,12077.131062786619,Bear,0.0,0.0,0.0
2021-10-14,3067595.3076255955,5494.757625595878,Bear,0.0,0.0,0.0
