book,kind,multi_event,strict_noncovid_multi,heldout_score_pos,sealed_score_ok,covid_ex_heldout_pos,cost_1x_2x_ok,qualifies_section2,years_helped,n_years_helped,heldout_score,sealed_score,covid_ex_score,tip
BASE_E16_E18_E22_v2s,ref,False,False,False,True,False,False,False,[],0,0.0,0.0,0.0,"{'asof': '2026-09-07', 'ytd_giveback_pp': 0.0, 'ytd_gate': 'PASS', 'trailing_1y_giveback_pp': 0.0, 'trailing_1y_gate': 'PASS', 'tip_clean': True}"
BLEND_E45_A05,ref_e45,False,False,True,True,True,False,False,[],0,0.09627454108416256,0.44956382066340117,0.17496624760926505,"{'asof': '2026-09-07', 'ytd_giveback_pp': 1.8628141012363875, 'ytd_gate': 'PASS', 'trailing_1y_giveback_pp': 1.905398320239171, 'trailing_1y_gate': 'PASS', 'tip_clean': True}"
SLEEVE_FIN_ONLY_A10,ref_e45_sleeve,False,False,True,True,False,True,False,[2020],1,0.3155242368333644,0.8123509645969196,-0.4328334378780774,"{'asof': '2026-09-07', 'ytd_giveback_pp': 2.980031217287671, 'ytd_gate': 'PASS', 'trailing_1y_giveback_pp': 2.795623663812896, 'trailing_1y_gate': 'PASS', 'tip_clean': True}"
M2_RELOC_BIL_FX_C35,ref_m2_continuous,True,True,True,True,True,True,True,"[2015, 2018, 2020, 2022]",4,1.807247053422123,-0.3753416881352445,3.7229798031146566,"{'asof': '2026-09-07', 'ytd_giveback_pp': 7.561229307588935, 'ytd_gate': 'PAUSE_REVIEW', 'trailing_1y_giveback_pp': 4.762429690547942, 'trailing_1y_gate': 'ALERT', 'tip_clean': False}"
M3_STATE_V0,ref_m3_v0_tel,False,False,False,True,False,False,False,[],0,-1.5074495075166783,1.6506133643754417,-3.8471718571649216,"{'asof': '2026-09-07', 'ytd_giveback_pp': 7.18745516143906, 'ytd_gate': 'PAUSE_REVIEW', 'trailing_1y_giveback_pp': 4.9657953060118, 'trailing_1y_gate': 'ALERT', 'tip_clean': False}"
M3_BIL_FX_V1,m3_bil_fx_v1,True,True,False,True,False,False,False,"[2015, 2018, 2022]",3,-2.0961333175933294,0.11724350283954799,-2.1096480915282267,"{'asof': '2026-09-07', 'ytd_giveback_pp': 15.239926932560799, 'ytd_gate': 'PAUSE_REVIEW', 'trailing_1y_giveback_pp': 11.168720441750036, 'trailing_1y_gate': 'PAUSE_REVIEW', 'tip_clean': False}"
