,Financial,Telecom,0050,DEF
2011-12-01,0.8875000000000001,0.1,0.0125,0.0
2011-12-02,0.7100000000000001,0.1,0.01,0.18
2011-12-05,0.7100000000000001,0.1,0.01,0.18
2011-12-06,0.7100000000000001,0.1,0.01,0.18
2011-12-07,0.7100000000000001,0.1,0.01,0.18
2011-12-08,0.7100000000000001,0.1,0.01,0.18
2011-12-09,0.7100000000000001,0.1,0.01,0.18
2011-12-12,0.7100000000000001,0.1,0.01,0.18
2011-12-13,0.7100000000000001,0.1,0.01,0.18
2011-12-14,0.7100000000000001,0.1,0.01,0.18
2011-12-15,0.7100000000000001,0.1,0.01,0.18
2011-12-16,0.7100000000000001,0.1,0.01,0.18
2011-12-19,0.7100000000000001,0.1,0.01,0.18
2011-12-20,0.7100000000000001,0.1,0.01,0.18
2011-12-21,0.7100000000000001,0.1,0.01,0.18
2011-12-22,0.7100000000000001,0.1,0.01,0.18
2011-12-23,0.7100000000000001,0.1,0.01,0.18
2011-12-26,0.7100000000000001,0.1,0.01,0.18
2011-12-27,0.7100000000000001,0.1,0.01,0.18
2011-12-28,0.6966017513729692,0.1060636520522891,0.01854732698519961,0.17878726958954216
2011-12-29,0.6783845282373484,0.11581199678031873,0.028965874338396647,0.17683760064393622
2011-12-30,0.6654869960078714,0.11888700153228852,0.03940340276629778,0.17622259969354226
2012-01-02,0.6550291643912965,0.12512092168561698,0.04487409826020992,0.1749758156628766
2012-01-03,0.6550291643912965,0.12512092168561698,0.04487409826020992,0.1749758156628766
2012-01-04,0.6499977674893659,0.12134426810967845,0.052926818022891474,0.1757311463780643
2012-01-05,0.6499977674893659,0.12134426810967845,0.052926818022891474,0.1757311463780643
2012-01-06,0.6499977674893659,0.12134426810967845,0.052926818022891474,0.1757311463780643
2012-01-09,0.6499977674893659,0.12134426810967845,0.052926818022891474,0.1757311463780643
2012-01-10,0.6499977674893659,0.12134426810967845,0.052926818022891474,0.1757311463780643
2012-01-11,0.6499977674893659,0.12134426810967845,0.052926818022891474,0.1757311463780643
2012-01-12,0.6040897228537195,0.1112216919679335,0.05434081094916775,0.2303477742291793
2012-01-13,0.5918663576628922,0.1112216919679335,0.05324125975359439,0.24367069061558003
2012-01-16,0.6017765678340545,0.1112216919679335,0.05413273139597499,0.23286900880203715
2012-01-17,0.5707986946983749,0.1112216919679335,0.0513461209240718,0.26663349240962
2012-01-18,0.5707986946983749,0.1112216919679335,0.0513461209240718,0.26663349240962
2012-01-30,0.5707986946983749,0.1112216919679335,0.0513461209240718,0.26663349240962
2012-01-31,0.5707986946983749,0.1112216919679335,0.0513461209240718,0.26663349240962
2012-02-01,0.594201195727788,0.10055535006527747,0.05619277872821875,0.24905067547871584
2012-02-02,0.6198550786867554,0.10055535006527747,0.05861883067661179,0.22097074057135543
2012-02-03,0.618794211550545,0.10055535006527747,0.058518505950452174,0.2221319324337253
2012-02-04,0.616298847338288,0.10055535006527747,0.05828252283558494,0.2248632797608497
2012-02-06,0.67701817647993,0.10055535006527747,0.06402466514615891,0.1584018083086336
2012-02-07,0.6417848795322421,0.10055535006527747,0.06069270137112462,0.19696706903135583
2012-02-08,0.6523119673208799,0.10055535006527747,0.061688233387910484,0.18544444922593217
2012-02-09,0.6568808769983232,0.10055535006527747,0.06212030880677485,0.1804434641296245
2012-02-10,0.6437030059320621,0.10055535006527747,0.060874095910773474,0.19486754809188694
2012-02-13,0.6625186818134533,0.10055535006527747,0.06265346814870694,0.17427249997256233
2012-02-14,0.6566605004327934,0.10055535006527747,0.06209946810219071,0.18068468139973845
2012-02-15,0.6293376479929848,0.10055535006527747,0.05951558403663709,0.2105914179051007
2012-02-16,0.6249784996604592,0.10055535006527747,0.05910334545574182,0.21536280481852157
2012-02-17,0.6143221038871828,0.10055535006527747,0.05809558496311169,0.2270269610844281
2012-02-20,0.5948691030918567,0.10055535006527747,0.05625594179653619,0.24831960504632972
2012-02-21,0.5765163738168723,0.10055535006527747,0.05452034977379554,0.2684079263440548
2012-02-22,0.5752140629076926,0.10055535006527747,0.05439719204661318,0.26983339498041675
2012-02-23,0.5880004906720478,0.10055535006527747,0.05560638669524853,0.2558377725674261
2012-02-24,0.583505476644815,0.10055535006527747,0.05518129948500965,0.2607578738048979
2012-02-29,0.5940609161148662,0.10055535006527747,0.05617951268078285,0.24920422113907356
2012-03-01,0.6085569175891953,0.10055535006527747,0.057550379331923134,0.23333735301360412
2012-03-02,0.5918925549254392,0.10055535006527747,0.055974453785923015,0.25157764122336035
2012-03-03,0.5752140629076926,0.10055535006527747,0.05439719204661318,0.26983339498041675
2012-03-05,0.6860469674759434,0.09751452190661052,0.07909760646635008,0.13734090415109598
2012-03-06,0.6616675289559752,0.09097904783861907,0.08803593883692169,0.15931748436848414
2012-03-07,0.6595503750314464,0.09097904783861907,0.087754248070409,0.16171632905952557
2012-03-08,0.6436246069827944,0.09097904783861907,0.08563529877864859,0.17976104639993795
2012-03-09,0.6926233902433656,0.09097904783861907,0.09215466643300153,0.12424289548501388
2012-03-12,0.6888664335783071,0.09097904783861907,0.09165479724990905,0.12849972133316487
2012-03-13,0.6756154147661253,0.09097904783861907,0.08989172768608018,0.1435138097091755
2012-03-14,0.710659595234049,0.09097904783861907,0.09455441278584945,0.10380694414148256
2012-03-15,0.7103799965651374,0.09097904783861907,0.09451721172906791,0.10412374386717575
2012-03-16,0.7221350283579686,0.07801685505059594,0.10344728824724153,0.09640082834419403
2012-03-19,0.7034439059399766,0.07801685505059594,0.10076974754846794,0.11776949146095954
2012-03-20,0.710136285448588,0.07801685505059594,0.10172844430863127,0.11011841519218495
2012-03-21,0.6914441584494383,0.07801685505059594,0.09905075970159605,0.1314882267983698
2012-03-22,0.6904612518728015,0.07801685505059594,0.09890995636709411,0.13261193670950855
2012-03-23,0.7143650960075731,0.06692186742524611,0.10684823531837932,0.1118648012488014
2012-03-26,0.7304346842208288,0.06692186742524611,0.10925177820208873,0.09339167015183637
2012-03-27,0.6844415585866239,0.06692186742524611,0.10237254468654305,0.1462640293015869
2012-03-28,0.7107689496372485,0.0772337779048081,0.10720501178140238,0.10479226067654099
2012-03-29,0.6901377605950271,0.0772337779048081,0.10409321734318937,0.12853524415697543
2012-03-30,0.6267195888115666,0.0879038136555543,0.0935549589534979,0.19182163857938117
2012-04-02,0.6047589941620526,0.0879038136555543,0.09027674239906462,0.2170604497833285
2012-04-03,0.6210451298928629,0.09871232182631065,0.08574894371114494,0.19449360456968162
2012-04-05,0.6559221041413408,0.09871232182631065,0.09056447732971419,0.15480109670263442
2012-04-06,0.6106210588818952,0.09871232182631065,0.0843096713695123,0.2063569479222819
2012-04-09,0.6073426760953053,0.09871232182631065,0.08385701849856977,0.21008798357981434
2012-04-10,0.5796893055890144,0.09871232182631065,0.08003886230213292,0.241559510282542
2012-04-11,0.5989119274274151,0.09871232182631065,0.08269296816121273,0.2196827825850617
2012-04-12,0.6153639262710934,0.09871232182631065,0.08496452855977148,0.2009592233428245
2012-04-13,0.6404420113998252,0.09871232182631065,0.08842710995133297,0.17241855682253124
2012-04-16,0.5962840467061754,0.11027842073162797,0.07917758813812883,0.21425994442406793
2012-04-17,0.5926936612214867,0.12433484679507745,0.07323623413484077,0.2097352578485952
2012-04-18,0.5949303680564133,0.12433484679507745,0.07351261297296785,0.2072221721755415
2012-04-19,0.6012018850824016,0.12433484679507745,0.07428755341749588,0.20017571470502524
2012-04-20,0.635815267565369,0.12433484679507745,0.07856455847015173,0.16128532716940192
2012-04-23,0.6185779905618576,0.12544541553308636,0.06376780620011417,0.19220878770494193
2012-04-24,0.6328111227222775,0.14285989587898656,0.050414674866350054,0.17391430653238604
2012-04-25,0.633345920889062,0.1536408038504833,0.04553319124534236,0.16748008401511233
2012-04-26,0.6485273623130505,0.1536408038504833,0.04662463188297695,0.15120720195348933
2012-04-27,0.6375924114579246,0.1609358011956952,0.03711945223793257,0.16435233510844777
2012-04-30,0.6626021714328363,0.16654064542292973,0.029395780103576435,0.14146140304065766
2012-05-02,0.6738329630267694,0.16654064542292973,0.029894024592227068,0.1297323669580739
2012-05-03,0.6631091062592189,0.16654064542292973,0.029418269834708716,0.1409319784831427
2012-05-04,0.6592276746415009,0.16654064542292973,0.029246073432039554,0.14498560650352996
2012-05-07,0.6788105181161979,0.16654064542292973,0.030114849577671757,0.12453398688320079
2012-05-08,0.6302382896525949,0.16654064542292973,0.027959984096369187,0.17526108082810632
2012-05-09,0.6425370678388194,0.16654064542292973,0.028505608899142054,0.16241667783910899
2012-05-10,0.634063588542795,0.16654064542292973,0.028129690218465973,0.17126607581580938
2012-05-11,0.6362073479960814,0.16654064542292973,0.028224796277879417,0.16902721030310963
2012-05-14,0.6241755722557089,0.16654064542292973,0.027691016810850632,0.18159276551051093
2012-05-15,0.6515168274456945,0.16654064542292973,0.02890398827392718,0.1530385388574487
2012-05-16,0.6530181473177213,0.16654064542292973,0.028970593049350412,0.15147061420999866
2012-05-17,0.6177621145835276,0.16654064542292973,0.027406489232217206,0.18829075076132556
2012-05-18,0.6164274867093845,0.17708786053161216,0.020554139812233724,0.18593051294676974
2012-05-21,0.5894280286004727,0.17708786053161216,0.019653870682789867,0.21383024018512542
2012-05-22,0.592576319320293,0.17708786053161216,0.019758847195064135,0.21057697295303093
2012-05-23,0.6073673772919921,0.17708786053161216,0.020252039792857047,0.19529272238353887
2012-05-24,0.586897958776086,0.17708786053161216,0.01956950810969508,0.21644467258260694
2012-05-25,0.5871913146279526,0.17708786053161216,0.019579289758508617,0.2161415350819268
2012-05-28,0.5839011317674967,0.17708786053161216,0.01946958199891043,0.21954142570198093
2012-05-29,0.5857619468019835,0.17708786053161216,0.01953162896016409,0.2176185637062405
2012-05-30,0.5925090959553658,0.17708786053161216,0.01975660570118018,0.21064643781184195
2012-05-31,0.5919974266039314,0.17708786053161216,0.019739544613519795,0.21117516825093677
2012-06-01,0.5941959695403308,0.17708786053161216,0.019812852763906118,0.20890331716415103
2012-06-04,0.5518002774445936,0.2203158953987091,0.014463972828149941,0.21341985432854743
2012-06-05,0.5358818055833053,0.2203158953987091,0.01404671253691991,0.2297555864810657
2012-06-06,0.5393762956254028,0.2203158953987091,0.0141383112748749,0.22616949770101333
2012-06-07,0.5424667557893419,0.2203158953987091,0.014219319446970614,0.22299802936497848
2012-06-08,0.5519672196011645,0.21387290441277002,0.010690547552779671,0.2234693284332859
2012-06-11,0.5552287540490826,0.2065170950918875,0.007950951083323065,0.2303031997757068
2012-06-12,0.5806013477273915,0.1979815341836282,0.0061466455319626415,0.21527047255701767
2012-06-13,0.58764033535837,0.18652806641852898,0.00458752503775192,0.22124407318534908
2012-06-14,0.6016812068569208,0.17687486108199257,0.0034745193264407717,0.21796941273464596
2012-06-15,0.6133074691169587,0.1654726798404181,0.0026160191631618263,0.21860383187946142
2012-06-18,0.629520141180988,0.1654726798404181,0.002685173156780435,0.20232200582181356
2012-06-19,0.6314146099412471,0.1654726798404181,0.0026932538778386417,0.20041945634049627
2012-06-20,0.6331731822915391,0.1654726798404181,0.002700754942475592,0.1986533829255673
2012-06-21,0.6431303087667878,0.1654726798404181,0.0027432263536044674,0.1886537850391897
2012-06-22,0.6270759321410886,0.1654726798404181,0.0026747475578612558,0.20477664046063207
2012-06-25,0.6358670268280068,0.1654726798404181,0.002712245343758532,0.19594804798781668
2012-06-26,0.6205859217372052,0.1654726798404181,0.002647064882464976,0.21129433353991184
2012-06-27,0.6255633894345253,0.1654726798404181,0.002668295915080568,0.20629563480997615
2012-06-28,0.6560633411541814,0.1654726798404181,0.0027983912786492043,0.17566558772675137
2012-06-29,0.6557446778425429,0.1654726798404181,0.002797032043075173,0.17598561027396392
2012-07-02,0.6669927901644587,0.1654726798404181,0.0028450100620383122,0.16468951993308495
2012-07-03,0.7195645017172567,0.1654726798404181,0.0030692509392289155,0.11189356750309631
2012-07-04,0.7370538827633601,0.15510199509670025,0.0029668835334833565,0.10487723860645633
2012-07-05,0.7410946780651109,0.15510199509670025,0.002983149059414777,0.10082017777877408
2012-07-06,0.733077782518596,0.15510199509670025,0.0029508784263676574,0.10886934395833607
2012-07-09,0.7552225207083573,0.16490005808601607,0.004210365808502371,0.07566705539712434
2012-07-10,0.741349911578542,0.16490005808601607,0.004133026007909418,0.08961700432753256
2012-07-11,0.7370572278148553,0.16490005808601607,0.0041090942944743,0.09393361980465438
2012-07-12,0.7374686894188546,0.16490005808601607,0.004111388193055826,0.09351986430207354
2012-07-13,0.7142698197542253,0.16490005808601607,0.003982054486825451,0.1168480676729332
2012-07-16,0.7225130208443935,0.16490005808601607,0.004028010335692485,0.108558910733898
2012-07-17,0.7279192988170625,0.16490005808601607,0.004058150337219499,0.10312249275970198
2012-07-18,0.7294981335330535,0.16490005808601607,0.004066952341295398,0.10153485603963502
2012-07-19,0.7122812323036053,0.16490005808601607,0.0039709681111153436,0.11884774149926337
2012-07-20,0.71227810254727,0.16490005808601607,0.003970950662722715,0.11885088870399126
2012-07-23,0.7271179173795599,0.16490005808601607,0.00405368263543425,0.10392834189898978
2012-07-24,0.6889939134648244,0.16490005808601607,0.0038411413007091435,0.14226488714845045
2012-07-25,0.7010244794152796,0.16490005808601607,0.003908211709953852,0.13016725078875058
2012-07-26,0.6908890941790733,0.16490005808601607,0.003851706933832376,0.14035914080107825
2012-07-27,0.6904942787912431,0.16490005808601607,0.0038495058379116242,0.14075615728482918
2012-07-30,0.6929408873725742,0.16490005808601607,0.0038631456815804315,0.13829590885982937
2012-07-31,0.7090415963080154,0.16490005808601607,0.0039529071393436975,0.12210543846662489
2012-08-01,0.707102876825077,0.16490005808601607,0.003942098777570289,0.12405496631133672
2012-08-03,0.7072365829752971,0.16490005808601607,0.00394284418940301,0.12392051474928387
2012-08-06,0.6888038717080345,0.16490005808601607,0.0038400818178507333,0.14245598838809878
2012-08-07,0.6876392065813047,0.16490005808601607,0.0038335888093751144,0.1436271465233041
2012-08-08,0.7010483886665291,0.15326261916040448,0.0028867826000660225,0.14280220957300047
2012-08-09,0.7253120141528877,0.13266831091235906,0.0021844246471211188,0.13983525028763216
2012-08-10,0.7453080680201012,0.11329235058678382,0.004286756869823605,0.13711282452329146
2012-08-13,0.7484519519007072,0.09627329781623571,0.013727050525536084,0.14154769975752093
2012-08-14,0.7370697922233631,0.10228400926656162,0.018882585886862965,0.14176361262321227
2012-08-15,0.7093593758334041,0.11420978318764025,0.01696713565174677,0.15946370532720883
2012-08-16,0.6719965097959929,0.11420978318764025,0.016073454905439582,0.19772025211092725
2012-08-17,0.685650339248044,0.11420978318764025,0.016400040250430035,0.1837398373138857
2012-08-20,0.6881274306728531,0.11420978318764025,0.0164592896910639,0.1812034964484427
2012-08-21,0.6832168794227502,0.11420978318764025,0.0163418344321023,0.18623150295750718
2012-08-22,0.6983249854721967,0.11987147533042275,0.02220890436750456,0.15959463482987593
2012-08-23,0.701869654355449,0.11987147533042275,0.02232163585195716,0.15593723446217095
2012-08-24,0.6940496291068577,0.12653949356168742,0.02622035380596957,0.1531905235254852
2012-08-27,0.7019625373951273,0.12653949356168742,0.026519293890729233,0.14497867515245605
2012-08-28,0.6999534381463719,0.12653949356168742,0.02644339255612084,0.14706367573581972
2012-08-29,0.689208071198769,0.12653949356168742,0.026037445616125084,0.15821498962341835
2012-08-30,0.704461156180872,0.12653949356168742,0.026613688680151973,0.14238566157728844
2012-08-31,0.6923019596431279,0.12653949356168742,0.026154328971788973,0.15500421782339563
2012-09-03,0.6730356061970644,0.12822814789493553,0.03419758816345979,0.1645386577445402
2012-09-04,0.6823176489244909,0.12822814789493553,0.03466921770517415,0.15478498547539934
2012-09-05,0.6766289388176553,0.12822814789493553,0.03438016885898589,0.16076274442842323
2012-09-06,0.644392784530312,0.12822814789493553,0.032742218774113964,0.19463684880063842
2012-09-07,0.654273854707603,0.12822814789493553,0.033244285478201976,0.1842537119192595
2012-09-10,0.6793067154637532,0.12822814789493553,0.03451622927257146,0.15794890736873976
2012-09-11,0.6788211835669603,0.12822814789493553,0.03449155892869387,0.15845910960941026
2012-09-12,0.6728360838778571,0.12822814789493553,0.034187450242020204,0.16474831798518708
2012-09-13,0.6871748240046752,0.12020471735549818,0.043534984083651446,0.1490854745561751
2012-09-14,0.695410111656761,0.12020471735549818,0.04405671902552325,0.1403284519622175
2012-09-17,0.7198053117879527,0.12020471735549818,0.04560224224949645,0.11438772860705265
2012-09-18,0.7182088503698628,0.12020471735549818,0.0455011007058909,0.11608533156874815
2012-09-19,0.714393576416814,0.1010832796282597,0.06182339546435756,0.12269974849056867
2012-09-20,0.711867647753251,0.08465698388931342,0.07506946567225484,0.12840590268518076
2012-09-21,0.7135170222466206,0.07331219623204902,0.07790210062400545,0.13526868089732486
2012-09-24,0.7218170638010528,0.06337109719205265,0.08831242772593863,0.12649941128095585
2012-09-25,0.7183365212901616,0.05502832289403949,0.09756134184104831,0.12907381397475062
2012-09-26,0.7271479161074398,0.05502832289403949,0.09875806715903848,0.11906569383948229
2012-09-27,0.7237694443045098,0.05502832289403949,0.09829921781378453,0.12290301498766613
2012-09-28,0.7240910739101485,0.05502832289403949,0.09834290014786043,0.12253770304795164
2012-10-01,0.7203686316050808,0.05502832289403949,0.09783733422514215,0.1267657112757376
2012-10-02,0.70380393977119,0.06312617476255328,0.10259648472543836,0.13047340074081842
2012-10-03,0.6978101084527145,0.06817876032902705,0.11253930927207403,0.12147182194618451
2012-10-04,0.6848794766718583,0.072094735903425,0.12095753948973473,0.12206824793498189
2012-10-05,0.6853768562153744,0.06854238453588639,0.13327809975384922,0.11280265949488996
2012-10-08,0.6951937832152594,0.06854238453588639,0.13518709531461523,0.1010767369342389
2012-10-09,0.6917741297262386,0.07934627426983447,0.12391565781291713,0.10496393819100969
2012-10-11,0.6651119593731493,0.13845275749594865,0.10111997422218041,0.0953153089087218
2012-10-12,0.6139712261023244,0.17983892739701415,0.08372038909450087,0.12246945740616069
2012-10-15,0.5931955263854564,0.21127046606683664,0.07420461220375216,0.12132939534395479
2012-10-16,0.5777787051686497,0.2337869678712202,0.06786327823635824,0.12057104872377183
2012-10-17,0.5894821125679965,0.2337869678712202,0.06923790763261384,0.10749301192816947
2012-10-18,0.5875069788889418,0.2337869678712202,0.06900591734772343,0.10970013589211455
2012-10-19,0.5936026404600756,0.2337869678712202,0.06972188623604682,0.1028885054326574
2012-10-22,0.571360192647848,0.2337869678712202,0.06710938873304818,0.12774345074788362
2012-10-23,0.5715201622931053,0.2337869678712202,0.06712817804537202,0.12756469179030244
2012-10-24,0.563164399934935,0.2432992682378275,0.07033952111905326,0.12319681070818428
2012-10-25,0.5476901014576038,0.2432992682378275,0.0684067733376336,0.14060385696693514
2012-10-26,0.5477260097955129,0.2545168402771617,0.06897743653174954,0.1287797133955758
2012-10-29,0.5275930990911015,0.2545168402771617,0.0664420145406862,0.15144804609105056
2012-10-30,0.5198918549341518,0.2545168402771617,0.06547216452343062,0.1601191402652559
2012-10-31,0.5194087499516403,0.2545168402771617,0.065411325084234,0.16066308468696394
2012-11-01,0.5112269443596397,0.2545168402771617,0.06438095594739489,0.16987525941580373
2012-11-02,0.48605190715035207,0.24208087176082546,0.07358731402578135,0.19827990706304116
2012-11-05,0.5215036561891138,0.2505615628718321,0.08227914645224402,0.14565563448681018
2012-11-06,0.5074697709377083,0.2505615628718321,0.08006497961718803,0.1619036865732716
2012-11-07,0.49103461791175673,0.23889608847875368,0.08647729651818344,0.18359199709130627
2012-11-08,0.5038451070893363,0.23158508086193902,0.0971688602791562,0.1674009517695686
2012-11-09,0.4764707146251411,0.23158508086193902,0.09188958202646784,0.20005462248645212
2012-11-12,0.4590598886966245,0.23158508086193902,0.08853182368330152,0.2208232067581351
2012-11-13,0.4483414370076153,0.2406536834473505,0.0905325350507942,0.22047234449424
2012-11-14,0.4464273861179022,0.2578152360709571,0.08606972076683503,0.20968765704430573
2012-11-15,0.462140539316815,0.27257922316504846,0.08406055164673663,0.18121968587139994
2012-11-16,0.4442493150045913,0.28527791201063935,0.0762332561428799,0.1942395168418895
2012-11-19,0.4409648762468011,0.28527791201063935,0.07566964590724984,0.19808756583530976
2012-11-20,0.4578785035426143,0.2959052626033632,0.07400711178953011,0.1722091220644925
2012-11-21,0.5017288760958292,0.2959052626033632,0.0810946675460241,0.12127119375478362
2012-11-22,0.4757174387538144,0.2959052626033632,0.07689042704055629,0.1514868716022662
2012-11-23,0.4957640965817039,0.2788391469351422,0.08617887362310653,0.13921788286004735
2012-11-26,0.5000987253571898,0.2576352644229263,0.08654857392236912,0.15571743629751486
2012-11-27,0.5315096298506944,0.2419800136057158,0.09076171924016936,0.13574863730342046
2012-11-28,0.5519437083650891,0.23183446020872236,0.08984026370991811,0.1263815677162705
2012-11-29,0.6046124075252641,0.1813758451565418,0.10476143333419294,0.10925031398400123
2012-11-30,0.6245526927121198,0.14353188386740634,0.11613194363478946,0.11578347978568446
2012-12-03,0.6566723658222952,0.11514891290055476,0.12395468265853626,0.10422403861861393
2012-12-04,0.6737581199473333,0.09386168467541608,0.1294425539520026,0.10293764142524817
2012-12-05,0.6617091999580715,0.07789626350656206,0.12821657075113163,0.13217796578423485
2012-12-06,0.7024744709712568,0.06592219762992155,0.12978078651534006,0.10182254488348162
2012-12-07,0.7185751357667771,0.05694164822244116,0.12611613280640846,0.09836708320437322
2012-12-10,0.7138365919270726,0.07656216653688068,0.11656637496217653,0.09303486657387024
2012-12-11,0.6839543080707543,0.07656216653688068,0.11168672947451899,0.127796795917846
2012-12-12,0.6906916117614339,0.07656216653688068,0.11278690152667128,0.11995932017501411
2012-12-13,0.733812208921833,0.06492162490266051,0.12578114292610715,0.07548502324939937
2012-12-14,0.707465450315846,0.06492162490266051,0.12126510276001569,0.10634782202147783
2012-12-17,0.7403658859259783,0.06381799871463503,0.11570371919891409,0.08011239616047261
2012-12-18,0.7341481816914616,0.06381799871463503,0.11473202193613075,0.08730179765777274
2012-12-19,0.7345058702718193,0.06381799871463503,0.11478792118790491,0.08688820982564077
2012-12-20,0.7388311451373957,0.06381799871463503,0.11546387127963402,0.0818869848683353
2012-12-21,0.7143344756876724,0.055363499035976274,0.1210511218092475,0.1092509034671039
2012-12-22,0.6882995593899407,0.055363499035976274,0.11663924483660613,0.13969769673747695
2012-12-24,0.7039264448762885,0.055363499035976274,0.11928737688523226,0.1214226792025029
2012-12-25,0.7157678246949171,0.055363499035976274,0.12129401713514384,0.10757465913396279
2012-12-26,0.7406289240463281,0.055363499035976274,0.12550697908549954,0.07850059783219615
2012-12-27,0.7139431605199448,0.04902262427698221,0.1067175271691382,0.13031668803393484
2012-12-28,0.7389456404758086,0.04902262427698221,0.11045480344200362,0.10157693180520555
2013-01-02,0.7492824524473439,0.04902262427698221,0.11199991105478783,0.08969501222088601
2013-01-03,0.7560645030159586,0.04902262427698221,0.11301366635890969,0.08189920634814943
2013-01-04,0.7158045330414331,0.04426696820773666,0.11677724555048716,0.12315125320034298
