,Financial,Telecom,0050,DEF
2011-12-01,0.8875000000000001,0.1,0.0125,0.0
2011-12-02,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-05,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-06,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-07,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-08,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-09,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-12,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-13,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-14,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-15,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-16,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-19,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-20,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-21,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-22,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-23,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-26,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-27,0.7395833333333334,0.1,0.010416666666666668,0.15
2011-12-28,0.7256268243468429,0.1060636520522891,0.019320132276249593,0.14898939132461847
2011-12-29,0.706650550247238,0.11581199678031873,0.030172785769163175,0.1473646672032802
2011-12-30,0.6932156208415328,0.11888700153228852,0.04104521121489352,0.14685216641128523
2012-01-02,0.6823220462409338,0.12512092168561698,0.04674385235438533,0.14581317971906382
2012-01-03,0.6823220462409338,0.12512092168561698,0.04674385235438533,0.14581317971906382
2012-01-04,0.6770810078014228,0.12134426810967845,0.05513210210717862,0.14644262198172028
2012-01-05,0.6770810078014228,0.12134426810967845,0.05513210210717862,0.14644262198172028
2012-01-06,0.6770810078014228,0.12134426810967845,0.05513210210717862,0.14644262198172028
2012-01-09,0.6770810078014228,0.12134426810967845,0.05513210210717862,0.14644262198172028
2012-01-10,0.6770810078014228,0.12134426810967845,0.05513210210717862,0.14644262198172028
2012-01-11,0.6770810078014228,0.12134426810967845,0.05513210210717862,0.14644262198172028
2012-01-12,0.6393125534967603,0.1112216919679335,0.05750927601099022,0.1919564785243161
2012-01-13,0.6291264158377375,0.1112216919679335,0.05659298334801242,0.2030589088463167
2012-01-16,0.6373849243137061,0.1112216919679335,0.057335876383329584,0.19405750733503097
2012-01-17,0.611570030033973,0.1112216919679335,0.05501370099007693,0.22219457700801665
2012-01-18,0.611570030033973,0.1112216919679335,0.05501370099007693,0.22219457700801665
2012-01-30,0.611570030033973,0.1112216919679335,0.05501370099007693,0.22219457700801665
2012-01-31,0.611570030033973,0.1112216919679335,0.05501370099007693,0.22219457700801665
2012-02-01,0.6321233923702263,0.10055535006527747,0.05977902799889971,0.20754222956559654
2012-02-02,0.6535016281693657,0.10055535006527747,0.061800737955893914,0.18414228380946288
2012-02-03,0.6526175722225238,0.10055535006527747,0.061717134017427566,0.18510994369477113
2012-02-04,0.6505381020456429,0.10055535006527747,0.061520481421704874,0.18738606646737474
2012-02-06,0.7011375429970114,0.10055535006527747,0.06630560001384986,0.13200150692386134
2012-02-07,0.6717764622072715,0.10055535006527747,0.0635289635346546,0.1641392241927965
2012-02-08,0.6805490353644695,0.10055535006527747,0.06435857354864283,0.15453704102161017
2012-02-09,0.6843564600956724,0.10055535006527747,0.06471863639769646,0.15036955344135375
2012-02-10,0.6733749008737882,0.10055535006527747,0.06368012565102865,0.1623896234099058
2012-02-13,0.6890546307749474,0.10055535006527747,0.06516293584930655,0.1452270833104686
2012-02-14,0.6841728129577308,0.10055535006527747,0.06470126914387635,0.15057056783311537
2012-02-15,0.6614037692578904,0.10055535006527747,0.06254803242258167,0.17549284825425057
2012-02-16,0.6577711456474523,0.10055535006527747,0.06220450027183561,0.17946900401543464
2012-02-17,0.6488908158363886,0.10055535006527747,0.061364699861310504,0.18918913423702344
2012-02-20,0.6326799818402835,0.10055535006527747,0.05983166388916424,0.2069330042052748
2012-02-21,0.6173860407777965,0.10055535006527747,0.058385337203547036,0.223673271953379
2012-02-22,0.6163007816868136,0.10055535006527747,0.05828270576422841,0.22486116248368065
2012-02-23,0.6269561381571096,0.10055535006527747,0.059290367971424535,0.21319814380618846
2012-02-24,0.6232102931344154,0.10055535006527747,0.05893612862955879,0.21729822817074826
2012-02-29,0.6320064926927915,0.10055535006527747,0.059767972959369794,0.20767018428256132
2012-03-01,0.644086493921399,0.10055535006527747,0.06091036183532003,0.19444779417800345
2012-03-02,0.6301995250349357,0.10055535006527747,0.0595970905469866,0.2096480343528003
2012-03-03,0.6163007816868136,0.10055535006527747,0.05828270576422841,0.22486116248368065
2012-03-05,0.7065708253219183,0.09751452190661052,0.0814638993122246,0.11445075345924664
2012-03-06,0.6851023959245373,0.09097904783861907,0.09115398592977367,0.13276457030707012
2012-03-07,0.68333810098743,0.09097904783861907,0.09091924362434642,0.13476360754960465
2012-03-08,0.6700666276135533,0.09097904783861907,0.08915345254787942,0.14980087199994832
2012-03-09,0.7108989469973626,0.09097904783861907,0.09458625892650686,0.10353574623751156
2012-03-12,0.7077681497764805,0.09097904783861907,0.09416970127392979,0.10708310111097072
2012-03-13,0.6967256340996624,0.09097904783861907,0.09270047663740573,0.11959484142431291
2012-03-14,0.7259291178229321,0.09097904783861907,0.09658604755388012,0.08650578678456881
2012-03-15,0.7256961189321723,0.09097904783861907,0.09655504667322884,0.0867697865559798
2012-03-16,0.7361886269533455,0.07801685505059594,0.10546049437589691,0.0803340236201617
2012-03-19,0.720612691605019,0.07801685505059594,0.10322921046025225,0.09814124288413295
2012-03-20,0.7261896745288616,0.07801685505059594,0.10402812442705503,0.09176534599348747
2012-03-21,0.7106129020295703,0.07801685505059594,0.10179672058785902,0.10957352233197483
2012-03-22,0.7097938132157062,0.07801685505059594,0.10167938447577406,0.1105099472579238
2012-03-23,0.7305834375021313,0.06692186742524611,0.10927402736528807,0.0932206677073345
2012-03-26,0.7439747610131776,0.06692186742524611,0.11127697976837926,0.07782639179319698
2012-03-27,0.7056471563180069,0.06692186742524611,0.10554428517209119,0.12188669108465577
2012-03-28,0.7259452854303827,0.0772337779048081,0.1094940527676917,0.08732688389711749
2012-03-29,0.7087526278951981,0.0772337779048081,0.10690089073584752,0.1071127034641462
