date,nav,cash,regime,dividend_credit,w_def,tgt_def
2019-02-19,3000000.0,3000000.0,Bear,0.0,0.0,0.0
2019-02-20,3001046.9250184316,2398729.8250184315,Bear,0.0,0.0,0.0
2019-02-21,3004403.895700543,1798933.995700543,Bear,0.0,0.0,0.0
2019-02-22,3008854.198642711,1198016.8986427109,Bear,0.0,0.0,0.0
2019-02-25,3014356.861854531,595555.9618545307,Bear,0.0,0.0,0.0
2019-02-26,3012570.951910753,148663.85191075283,Bear,0.0,0.0,0.0
2019-02-27,3028526.560909685,37189.41090968519,Bear,0.0,0.0,0.0
2019-03-04,3019557.4609096856,37189.41090968519,Bear,0.0,0.0,0.0
2019-03-05,3013734.810909685,37189.41090968519,Bear,0.0,0.0,0.0
2019-03-06,3022559.310909685,37189.41090968519,Bear,0.0,0.0,0.0
2019-03-07,3016637.5109096854,37189.41090968519,Bear,0.0,0.0,0.0
2019-03-08,3009433.860909685,37189.41090968519,Bear,0.0,0.0,0.0
2019-03-11,3012427.862096376,18999.56209637594,Bear,0.0,0.0,0.0
2019-03-12,3031254.012096376,18999.56209637594,Bear,0.0,0.0,0.0
2019-03-13,3039750.812096376,18999.56209637594,Bear,0.0,0.0,0.0
2019-03-14,3028332.962096376,18999.56209637594,Bear,0.0,0.0,0.0
2019-03-15,3035695.762096376,18999.56209637594,Bull,0.0,0.0,0.0
2019-03-18,3058819.6672682804,40721.66726828045,Bull,0.0,0.0,0.0
2019-03-19,3067904.073214347,42518.47321434671,Bull,0.0,0.0,0.0
2019-03-20,3081854.64041141,39906.94041140996,Bull,0.0,0.0,0.0
2019-03-21,3088361.111234033,40460.861234032964,Bull,0.0,0.0,0.0
2019-03-22,3081378.08226122,25908.782261219712,Bull,0.0,0.0,0.0
2019-03-25,3056424.4322612197,25908.782261219712,Bull,0.0,0.0,0.0
2019-03-26,3075903.100938359,45438.900938358594,Bull,0.0,0.0,0.0
2019-03-27,3072012.0194898318,11339.669489831602,Bull,0.0,0.0,0.0
2019-03-28,3067862.8322927942,34588.8822927946,Bull,0.0,0.0,0.0
2019-03-29,3090589.5588557366,9915.30885573673,Bull,0.0,0.0,0.0
2019-04-01,3081441.059031317,29759.45903131698,Bull,0.0,0.0,0.0
2019-04-02,3078881.859031317,29759.45903131698,Bull,0.0,0.0,0.0
2019-04-03,3084253.9823118774,6901.282311877469,Bull,0.0,0.0,0.0
2019-04-08,3088805.382311878,6901.282311877469,Bull,0.0,0.0,0.0
2019-04-09,3098300.882311878,6901.282311877469,Bull,0.0,0.0,0.0
2019-04-10,3102473.4823118774,6901.282311877469,Bull,0.0,0.0,0.0
2019-04-11,3098100.2823118772,6901.282311877469,Bull,0.0,0.0,0.0
2019-04-12,3099961.132311878,6901.282311877469,Bull,0.0,0.0,0.0
2019-04-15,3102238.2823118772,6901.282311877469,Bull,0.0,0.0,0.0
2019-04-16,3105093.921060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-04-17,3112553.8210604647,1270.0210604647145,Bull,0.0,0.0,0.0
2019-04-18,3117909.871060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-04-19,3129158.371060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-04-22,3128888.021060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-04-23,3142484.3210604647,1270.0210604647145,Bull,0.0,0.0,0.0
2019-04-24,3170560.121060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-04-25,3176228.221060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-04-26,3177588.821060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-04-29,3209665.3210604647,1270.0210604647145,Bull,0.0,0.0,0.0
2019-04-30,3232873.271060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-05-02,3245791.771060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-05-03,3244326.421060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-05-06,3215932.221060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-05-07,3241180.371060465,1270.0210604647145,Bull,0.0,0.0,0.0
2019-05-08,3240380.9061202453,57489.95612024561,Bull,0.0,0.0,0.0
2019-05-09,3200690.174201952,14517.574201951857,Bull,0.0,0.0,0.0
2019-05-10,3193781.174201952,14517.574201951857,Bull,0.0,0.0,0.0
2019-05-13,3179908.4742019516,14517.574201951857,Bull,0.0,0.0,0.0
2019-05-14,3168482.21182372,34792.16182372011,Bull,0.0,0.0,0.0
2019-05-15,3180285.20657749,46576.30657749037,Bull,0.0,0.0,0.0
2019-05-16,3163824.3178232675,44775.66782326762,Bull,0.0,0.0,0.0
2019-05-17,3174873.5866480377,38499.236648037375,Bull,0.0,0.0,0.0
2019-05-20,3204123.8366480377,38499.236648037375,Bull,0.0,0.0,0.0
2019-05-21,3250576.9366480373,38499.236648037375,Bull,0.0,0.0,0.0
2019-05-22,3229633.9866480376,38499.236648037375,Bull,0.0,0.0,0.0
2019-05-23,3223869.312182034,28296.812182034122,Bear,0.0,0.0,0.0
2019-05-24,3231166.8280426683,21910.928042668544,Bear,0.0,0.0,0.0
2019-05-27,3242959.444027411,17707.344027411305,Bear,0.0,0.0,0.0
2019-05-28,3238808.368637184,13223.818637184555,Bear,0.0,0.0,0.0
2019-05-29,3250718.6888195393,10014.288819539439,Bear,0.0,0.0,0.0
2019-05-30,3275385.3437283807,7581.443728380686,Bull,0.0,0.0,0.0
2019-05-31,3296754.6225587553,64398.12255875545,Bull,0.0,0.0,0.0
2019-06-03,3288377.0924213245,82793.89242132408,Bull,0.0,0.0,0.0
2019-06-04,3292441.9935574597,68628.59355745958,Bull,0.0,0.0,0.0
2019-06-05,3298596.1320973854,51706.9820973856,Bull,0.0,0.0,0.0
2019-06-06,3336306.1284583174,40772.42845831785,Bull,0.0,0.0,0.0
2019-06-10,3353162.0793083333,33608.72930833323,Bull,0.0,0.0,0.0
2019-06-11,3286381.1793083334,33608.72930833323,Bull,0.0,0.0,0.0
2019-06-12,3243141.57347475,13237.023474750236,Bull,0.0,0.0,0.0
2019-06-13,3246633.12347475,13237.023474750236,Bull,0.0,0.0,0.0
2019-06-14,3255842.32347475,13237.023474750236,Bull,0.0,0.0,0.0
2019-06-17,3263666.02347475,13237.023474750236,Bull,0.0,0.0,0.0
2019-06-18,3272225.7234747503,13237.023474750236,Bull,0.0,0.0,0.0
2019-06-19,3321245.17347475,13237.023474750236,Bull,0.0,0.0,0.0
2019-06-20,3321743.311391447,7400.361391447368,Bull,0.0,0.0,0.0
2019-06-21,3289142.956681384,18581.906681384135,Bull,0.0,0.0,0.0
2019-06-24,3308845.7555330177,4354.905533017642,Bull,0.0,0.0,0.0
2019-06-25,3310402.1204703664,636.5204703663912,Bull,0.0,0.0,0.0
2019-06-26,3303349.4204703663,636.5204703663912,Bull,0.0,0.0,0.0
2019-06-27,3313330.9704703665,636.5204703663912,Bull,0.0,0.0,0.0
2019-06-28,3305414.9204703663,636.5204703663912,Bull,0.0,0.0,0.0
2019-07-01,3299007.220470366,636.5204703663912,Bull,0.0,0.0,0.0
2019-07-02,3306945.9204703663,636.5204703663912,Bull,0.0,0.0,0.0
2019-07-03,3306200.4204703663,636.5204703663912,Bull,0.0,0.0,0.0
2019-07-04,3315615.6704703663,636.5204703663912,Bull,0.0,0.0,0.0
2019-07-05,3324445.1704703663,636.5204703663912,Bull,0.0,0.0,0.0
2019-07-08,3321116.8704703664,636.5204703663912,Bull,0.0,0.0,0.0
2019-07-09,3316062.735790367,5941.335790366391,Bull,5304.81532,0.0,0.0
2019-07-10,3329366.8357903664,5941.335790366391,Bull,0.0,0.0,0.0
2019-07-11,3347762.0328486897,31252.882848690017,Bull,0.0,0.0,0.0
2019-07-12,3343985.83284869,31252.882848690017,Bull,0.0,0.0,0.0
2019-07-15,3341106.1828486896,31252.882848690017,Bull,0.0,0.0,0.0
2019-07-16,3348876.73284869,32036.632848690017,Bull,783.75,0.0,0.0
2019-07-17,3357828.9328486896,32036.632848690017,Bull,0.0,0.0,0.0
2019-07-18,3356980.38284869,32036.632848690017,Bull,0.0,0.0,0.0
2019-07-19,3364410.18284869,33506.63284869002,Bull,1470.0,0.0,0.0
2019-07-22,3369163.88284869,33506.63284869002,Bull,0.0,0.0,0.0
2019-07-23,3372696.63284869,33506.63284869002,Bull,0.0,0.0,0.0
2019-07-24,3376385.5328486897,33506.63284869002,Bull,0.0,0.0,0.0
2019-07-25,3395152.3478486896,38142.397848690016,Bull,4635.765,0.0,0.0
2019-07-26,3393613.59784869,38142.397848690016,Bull,0.0,0.0,0.0
2019-07-29,3386080.49784869,38142.397848690016,Bull,0.0,0.0,0.0
2019-07-30,3396044.84784869,38142.397848690016,Bull,0.0,0.0,0.0
2019-07-31,3401904.29784869,38142.397848690016,Bull,0.0,0.0,0.0
2019-08-01,3360107.34784869,38142.397848690016,Bull,0.0,0.0,0.0
2019-08-02,3329781.2978486903,38142.397848690016,Bull,0.0,0.0,0.0
2019-08-05,3326186.54784869,38142.397848690016,Bull,0.0,0.0,0.0
2019-08-06,3313496.99784869,38142.397848690016,Bull,0.0,0.0,0.0
2019-08-07,3305360.14784869,38142.397848690016,Bull,0.0,0.0,0.0
2019-08-08,3321932.3800584353,22082.080058435015,Bull,0.0,0.0,0.0
2019-08-12,3233866.2205531173,27738.57055311752,Bull,0.0,0.0,0.0
2019-08-13,3193663.25286174,14983.80286174015,Bull,0.0,0.0,0.0
2019-08-14,3194524.5528617403,34595.55286174015,Bull,19611.75,0.0,0.0
2019-08-15,3122779.4508719486,31449.75087194903,Bull,23724.395,0.0,0.0
2019-08-16,3154784.100871949,31449.75087194903,Bull,0.0,0.0,0.0
2019-08-19,3164060.950871949,31449.75087194903,Bull,0.0,0.0,0.0
2019-08-20,3165518.600871949,31449.75087194903,Bull,0.0,0.0,0.0
2019-08-21,3144870.500871949,31449.75087194903,Bull,0.0,0.0,0.0
2019-08-22,3158200.350871949,31449.75087194903,Bull,0.0,0.0,0.0
2019-08-23,3164379.4188890234,7825.268889023297,Bull,0.0,0.0,0.0
2019-08-26,3125516.3188890233,7825.268889023297,Bull,0.0,0.0,0.0
2019-08-27,3136211.2188890236,7825.268889023297,Bull,0.0,0.0,0.0
2019-08-28,3132951.0188890235,7825.268889023297,Bull,0.0,0.0,0.0
2019-08-29,3137351.2736730487,1673.3236730484168,Bull,0.0,0.0,0.0
2019-08-30,3188734.491652992,479.39165299192246,Bull,0.0,0.0,0.0
2019-09-02,3184424.841652992,479.39165299192246,Bull,0.0,0.0,0.0
2019-09-03,3168013.058944815,8.758944814926508,Bull,0.0,0.0,0.0
2019-09-04,3188060.908944815,8.758944814926508,Bull,0.0,0.0,0.0
2019-09-05,3203409.7892024117,72.88920241167943,Bull,0.0,0.0,0.0
2019-09-06,3221511.6861310294,25.886131029554235,Bull,0.0,0.0,0.0
2019-09-09,3247374.1861310294,25.886131029554235,Bull,0.0,0.0,0.0
2019-09-10,3282129.2861310295,25.886131029554235,Bull,0.0,0.0,0.0
2019-09-11,3284704.4081509393,21.9081509394382,Bull,0.0,0.0,0.0
2019-09-12,3280459.5081509394,21.9081509394382,Bull,0.0,0.0,0.0
2019-09-16,3285108.058150939,21.9081509394382,Bull,0.0,0.0,0.0
2019-09-17,3295557.558150939,21.9081509394382,Bull,0.0,0.0,0.0
2019-09-18,3317307.808150939,21.9081509394382,Bull,0.0,0.0,0.0
2019-09-19,3311557.3581509395,21.9081509394382,Bull,0.0,0.0,0.0
2019-09-20,3314840.7180153606,64021.518015360445,Bull,0.0,0.0,0.0
2019-09-23,3302529.8521629022,16045.152162901946,Bull,0.0,0.0,0.0
2019-09-24,3295131.952162902,16045.152162901946,Bull,0.0,0.0,0.0
2019-09-25,3280683.052162902,16045.152162901946,Bull,0.0,0.0,0.0
2019-09-26,3273371.202162902,16045.152162901946,Bull,0.0,0.0,0.0
2019-09-27,3261184.802162902,16045.152162901946,Bull,0.0,0.0,0.0
2019-10-01,3293764.8521629022,16045.152162901946,Bull,0.0,0.0,0.0
2019-10-02,3286852.702162902,16045.152162901946,Bull,0.0,0.0,0.0
2019-10-03,3264424.302162902,16045.152162901946,Bull,0.0,0.0,0.0
2019-10-04,3278361.402162902,16045.152162901946,Bull,0.0,0.0,0.0
2019-10-07,3278713.6021629022,16045.152162901946,Bull,0.0,0.0,0.0
2019-10-08,3296976.452162902,16045.152162901946,Bull,0.0,0.0,0.0
2019-10-09,3276441.6021629022,16045.152162901946,Bull,0.0,0.0,0.0
2019-10-14,3304796.852162902,16045.152162901946,Bull,0.0,0.0,0.0
2019-10-15,3304243.652162902,16045.152162901946,Bull,0.0,0.0,0.0
2019-10-16,3310905.6933529293,6.543352929198591,Bull,0.0,0.0,0.0
2019-10-17,3314621.5433529294,6.543352929198591,Bull,0.0,0.0,0.0
2019-10-18,3307594.2433529296,6.543352929198591,Bull,0.0,0.0,0.0
2019-10-21,3318227.343352929,6.543352929198591,Bull,0.0,0.0,0.0
2019-10-22,3326068.343352929,6.543352929198591,Bull,0.0,0.0,0.0
2019-10-23,3312976.44335293,6.543352929198591,Bull,0.0,0.0,0.0
2019-10-24,3336910.243352929,6.543352929198591,Bull,0.0,0.0,0.0
2019-10-25,3342820.4433529293,6.543352929198591,Bull,0.0,0.0,0.0
2019-10-28,3352573.19335293,6.543352929198591,Bull,0.0,0.0,0.0
2019-10-29,3357868.0933529297,6.543352929198591,Bull,0.0,0.0,0.0
2019-10-30,3376378.7433529296,6.543352929198591,Bull,0.0,0.0,0.0
2019-10-31,3383267.593352929,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-01,3387987.7933529294,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-04,3419001.493352929,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-05,3436163.3933529295,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-06,3456082.243352929,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-07,3446331.3933529295,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-08,3445756.19335293,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-11,3422149.6933529293,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-12,3431182.94335293,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-13,3407054.5433529294,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-14,3393189.4433529293,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-15,3411063.5433529294,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-18,3432386.7933529294,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-19,3439166.7433529296,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-20,3436148.6933529293,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-21,3403703.6433529295,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-22,3415179.493352929,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-25,3418719.9933529296,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-26,3422909.593352929,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-27,3442276.6933529293,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-28,3434425.9433529293,6.543352929198591,Bull,0.0,0.0,0.0
2019-11-29,3405302.993352929,6.543352929198591,Bull,0.0,0.0,0.0
2019-12-02,3406852.343352929,6.543352929198591,Bull,0.0,0.0,0.0
2019-12-03,3405115.4433529293,6.543352929198591,Bull,0.0,0.0,0.0
2019-12-04,3407235.6433529295,6.543352929198591,Bull,0.0,0.0,0.0
2019-12-05,3404471.7349367095,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-06,3398915.78493671,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-09,3414698.88493671,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-10,3406068.1849367097,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-11,3409063.4349367097,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-12,3425649.03493671,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-13,3444114.4349367097,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-16,3437372.9349367097,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-17,3471690.9349367097,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-18,3494338.5849367096,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-19,3487630.0849367096,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-20,3467446.0849367096,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-23,3490008.3349367096,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-24,3478417.63493671,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-25,3480272.9349367097,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-26,3483895.73493671,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-27,3495598.8349367096,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-30,3486473.13493671,51416.53493670995,Bull,0.0,0.0,0.0
2019-12-31,3466747.13493671,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-02,3472072.9349367097,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-03,3485438.73493671,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-06,3459520.5849367096,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-07,3457347.98493671,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-08,3438742.63493671,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-09,3463638.53493671,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-10,3475505.4349367097,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-13,3518437.8349367096,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-14,3536373.88493671,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-15,3526560.23493671,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-16,3527497.9349367097,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-17,3548109.48493671,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-20,3573873.83493671,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-30,3428489.0849367096,51416.53493670995,Bull,0.0,0.0,0.0
2020-01-31,3454141.1419688403,24345.9419688402,Bull,12238.0,0.0,0.0
2020-02-03,3435018.59196884,24345.9419688402,Bull,0.0,0.0,0.0
2020-02-04,3461323.199741183,22222.399741182577,Bull,0.0,0.0,0.0
2020-02-05,3485067.7497411827,22222.399741182577,Bull,0.0,0.0,0.0
2020-02-06,3522088.1997411824,22222.399741182577,Bull,0.0,0.0,0.0
2020-02-07,3502472.8997411826,22222.399741182577,Sideways,0.0,0.0,0.0
2020-02-10,3499234.241730228,49579.59173022807,Bull,0.0,0.0,0.0
2020-02-11,3506596.4233916774,12394.273391677323,Sideways,0.0,0.0,0.0
2020-02-12,3504748.2233916777,12394.273391677323,Sideways,0.0,0.0,0.0
2020-02-13,3516732.162607075,36466.66260707533,Bull,0.0,0.0,0.0
2020-02-14,3521338.7626070753,36466.66260707533,Bull,0.0,0.0,0.0
2020-02-17,3528763.0126070753,36466.66260707533,Bull,0.0,0.0,0.0
2020-02-18,3544525.162607075,36466.66260707533,Bull,0.0,0.0,0.0
2020-02-19,3583681.912607075,36466.66260707533,Bull,0.0,0.0,0.0
2020-02-20,3578673.2626070753,36466.66260707533,Bull,0.0,0.0,0.0
2020-02-21,3550849.462607075,36466.66260707533,Bull,0.0,0.0,0.0
2020-02-24,3509545.312607075,36466.66260707533,Bull,0.0,0.0,0.0
2020-02-25,3502683.912607075,36466.66260707533,Bull,0.0,0.0,0.0
2020-02-26,3479743.912607075,36466.66260707533,Bull,0.0,0.0,0.0
2020-02-27,3473934.5126070753,36466.66260707533,Bull,0.0,0.0,0.0
2020-03-02,3421706.3626070754,36466.66260707533,Bull,0.0,0.0,0.0
2020-03-03,3454321.812607075,36466.66260707533,Bull,0.0,0.0,0.0
2020-03-04,3466725.812607075,36466.66260707533,Bull,0.0,0.0,0.0
2020-03-05,3498075.5126070753,36466.66260707533,Bull,0.0,0.0,0.0
2020-03-06,3450789.812607075,36466.66260707533,Bull,0.0,0.0,0.0
2020-03-09,3382416.712607075,36466.66260707533,Bear,0.0,0.0,0.0
2020-03-10,3362567.662584641,47411.01258464134,Bear,0.0,0.0,0.0
2020-03-11,3352134.057000991,48758.65700099086,Bear,0.0,0.0,0.0
2020-03-12,3248413.898409646,36965.54840964587,Bear,0.0,0.0,0.0
2020-03-13,3182545.7652408807,26207.36524088089,Crisis,0.0,0.0,0.0
2020-03-16,3069972.701916368,20875.651916368533,Crisis,0.0,0.0,0.0
2020-03-17,2984420.2888110736,14162.488811073417,Crisis,0.0,0.0,0.0
2020-03-18,2948841.8632107624,10851.213210762295,Crisis,0.0,0.0,0.0
2020-03-19,2793792.258788273,7609.108788273305,Crisis,0.0,0.0,0.0
2020-03-20,2943371.308788273,7609.108788273305,Crisis,0.0,0.0,0.0
2020-03-23,2847822.944164878,9112.294164878436,Crisis,0.0,0.0,0.0
2020-03-24,2916304.2441648785,9112.294164878436,Crisis,0.0,0.0,0.0
2020-03-25,2999985.444164878,9112.294164878436,Crisis,0.0,0.0,0.0
2020-03-26,2999988.244164878,9112.294164878436,Crisis,0.0,0.0,0.0
2020-03-27,3032461.2794738407,2662.879473840817,Crisis,0.0,0.0,0.0
2020-03-30,3004924.879473841,2662.879473840817,Crisis,0.0,0.0,0.0
2020-03-31,3010151.979473841,2662.879473840817,Crisis,0.0,0.0,0.0
2020-04-01,2972243.729473841,2662.879473840817,Crisis,0.0,0.0,0.0
2020-04-06,3008963.5794738405,2662.879473840817,Crisis,0.0,0.0,0.0
2020-04-07,3029635.829473841,2662.879473840817,Crisis,0.0,0.0,0.0
2020-04-08,3047337.229473841,2662.879473840817,Crisis,0.0,0.0,0.0
2020-04-09,3055577.0294738407,2662.879473840817,Crisis,0.0,0.0,0.0
2020-04-10,3103680.717252778,3160.5672527778197,Crisis,0.0,0.0,0.0
2020-04-13,3065073.717252778,3160.5672527778197,Crisis,0.0,0.0,0.0
2020-04-14,3119460.167252778,3160.5672527778197,Crisis,0.0,0.0,0.0
2020-04-15,3157162.567252778,3160.5672527778197,Crisis,0.0,0.0,0.0
2020-04-16,3121962.667252778,3160.5672527778197,Crisis,0.0,0.0,0.0
2020-04-17,3134252.667252778,3160.5672527778197,Crisis,0.0,0.0,0.0
2020-04-20,3129471.7570223007,710.4070223004492,Bear,0.0,0.0,0.0
2020-04-21,3064835.932214648,26039.182214648205,Crisis,0.0,0.0,0.0
2020-04-22,3062831.582214648,26039.182214648205,Crisis,0.0,0.0,0.0
2020-04-23,3057809.432214648,26039.182214648205,Bear,0.0,0.0,0.0
2020-04-24,3070589.7709140456,6480.820914045333,Crisis,0.0,0.0,0.0
2020-04-27,3123086.2709140456,6480.820914045333,Bear,0.0,0.0,0.0
