date,nav,cash,regime,dividend_credit,w_def,tgt_def
2016-04-13,3000000.0,3000000.0,Bull,0.0,0.0,0.0038507950903711227
2016-04-14,2996958.7905467893,2397647.9105467894,Bull,0.0,0.0007638843774633005,0.0038507950903711227
2016-04-15,2998313.44868502,1796778.9786850202,Bull,0.0,0.0015381547256250485,0.0038507950903711227
2016-04-18,2998542.6977862995,1197846.3477862997,Bull,0.0,0.002279207164548793,0.0038507950903711227
2016-04-19,2988703.4628213407,596583.5728213404,Bull,0.0,0.0030688357390069635,0.002888096317778342
2016-04-20,2960536.321173298,147752.5411732983,Bull,0.0,0.0028912261399339054,0.002888096317778342
2016-04-21,2976570.409619031,36972.13961903092,Bull,0.0,0.002926260360531776,0.002888096317778342
2016-04-22,2977981.739619031,36972.13961903092,Bull,0.0,0.002944746061848538,0.0021660722383337566
2016-04-25,2988499.1122947824,21192.172294782522,Bull,0.0,0.0023518962984074333,0.0021660722383337566
2016-04-26,2990189.4722947823,21192.172294782522,Bull,0.0,0.002347677317789696,0.0021660722383337566
2016-04-27,2986567.6322947824,21192.172294782522,Bull,0.0,0.002354863798813791,0.0021660722383337566
2016-04-28,2959215.9322947823,21192.172294782522,Crisis,0.0,0.002362031078475457,0.07502474080136134
2016-04-29,2963790.2918067393,3521.6518067393044,Crisis,0.0,0.05670031394075365,0.12858199249650207
2016-05-03,2990756.3119710353,398.1519710351713,Crisis,0.0,0.11096823859289212,0.16861358649559222
2016-05-04,2983364.9117256203,2.281725620443467,Crisis,0.0,0.15328211383149012,0.20276527549687434
2016-05-05,2958266.5343718035,5.104371803390677,Crisis,0.0,0.19130789042312543,0.22642393826456758
2016-05-06,2939538.4641765705,1.9141765703679994,Crisis,0.0,0.21659435920269554,0.24412541128828918
2016-05-09,2926874.704918807,126.25491880689515,Crisis,0.0,0.23203026042033434,0.24835163024933138
2016-05-10,2934327.1690267674,8.169026767522155,Crisis,0.0,0.2427798466100429,0.2543489103459642
2016-05-11,2928597.543595105,5.473595104933338,Crisis,0.0,0.2519476333010311,0.258057520836475
2016-05-12,2936908.619633823,8.129633822964024,Crisis,0.0,0.2555425575663889,0.258057520836475
2016-05-13,2945579.4296338228,8.129633822964024,Crisis,0.0,0.2552812504171643,0.258057520836475
2016-05-16,2931206.809633823,8.129633822964024,Crisis,0.0,0.25636852968892915,0.26116562046441216
2016-05-17,2937399.3896338227,8.129633822964024,Crisis,0.0,0.25484347230470344,0.26116562046441216
2016-05-18,2950339.383512982,14.083512982218963,Crisis,0.0,0.2561952039226046,0.26116562046441216
2016-05-19,2934860.6835129824,14.083512982218963,Crisis,0.0,0.26089115721959716,0.26116562046441216
2016-05-20,2934862.1635129824,14.083512982218963,Crisis,0.0,0.2607237878197598,0.26116562046441216
2016-05-23,2956094.8335129824,14.083512982218963,Bull,0.0,0.2590171300729474,0.19587421534830912
2016-05-24,2947001.4090648387,182945.56906483872,Bear,0.0,0.21041223057873237,0.1878133237778478
2016-05-25,2956673.8625642955,66026.38256429562,Bull,0.0,0.19358309593997483,0.14085999283338585
2016-05-26,2950600.8426198717,162026.88261987176,Bull,0.0,0.1532643295792145,0.10564499462503939
2016-05-27,2971213.7023951528,150103.5523951528,Bull,0.0,0.11666047437805646,0.07923374596877954
2016-05-30,2984664.6899013356,124141.10990133556,Bull,0.0,0.08853851519539893,0.059425309476584656
2016-05-31,2994999.6338314125,85747.88383141269,Bull,0.0,0.06815236225551059,0.044568982107438496
2016-06-01,3014129.7265989305,62947.19659893097,Bull,0.0,0.05024059802856321,0.033426736580578875
2016-06-02,3011626.6804288,38602.19042880032,Bull,0.0,0.03754571930671712,0.025070052435434156
2016-06-03,3023272.3317452255,28418.201745225706,Bull,0.0,0.02813414428692885,0.018802539326575617
2016-06-04,3015176.6827844097,23277.28278440968,Bull,0.0,0.02124621763154583,0.014101904494931712
2016-06-06,3021329.7581783948,27476.63817839483,Bull,0.0,0.015746467220673008,0.010576428371198784
2016-06-07,3060653.9164643763,19714.126464376015,Bull,0.0,0.011743581921055906,0.010576428371198784
2016-06-08,3082973.7664643764,19714.126464376015,Bull,0.0,0.011621714200017345,0.010576428371198784
