date,nav,cash,regime,dividend_credit,w_def,tgt_def
2016-04-13,3000000.0,3000000.0,Bull,0.0,0.0,0.0
2016-04-14,2996900.636052704,2397888.386052704,Bull,0.0,0.0,0.0
2016-04-15,2998334.2200408345,1796846.4700408345,Bull,0.0,0.0,0.0
2016-04-18,2999114.9993051514,1197980.4493051511,Bull,0.0,0.0,0.0
2016-04-19,2989413.948585735,596728.198585735,Bull,0.0,0.0,0.0
2016-04-20,2961883.05924815,147893.55924814986,Bull,0.0,0.0,0.0
2016-04-21,2977840.169834939,36674.26983493874,Bull,0.0,0.0,0.0
2016-04-22,2978605.7352895564,29314.235289556247,Bull,0.0,0.0,0.0
2016-04-25,2989170.6352895563,29314.235289556247,Bull,0.0,0.0,0.0
2016-04-26,2990846.6019027773,34622.101902777256,Bull,0.0,0.0,0.0
2016-04-27,2986837.042598307,8375.042598307135,Bull,0.0,0.0,0.0
2016-04-28,2959988.792598307,8375.042598307135,Crisis,0.0,0.0,0.25000000000000006
2016-04-29,2965309.521457609,3948.031457609264,Crisis,0.0,0.07847000062429282,0.25000000000000006
2016-05-03,2992989.3587725013,1869.5287725011585,Crisis,0.0,0.1428184429547419,0.25
2016-05-04,2984311.7676594425,112.10765944223385,Crisis,0.0,0.1941631790214901,0.25
2016-05-05,2958942.037033096,4.567033095881925,Crisis,0.0,0.2369204469793941,0.25
2016-05-06,2941435.1705266433,5.120526643087942,Crisis,0.0,0.24551066337821192,0.25
2016-05-09,2929051.4421383194,4158.012138319224,Crisis,0.0,0.24338935115443242,0.25
2016-05-10,2938915.981367925,847.7813679256578,Crisis,0.0,0.2467213096927336,0.25000000000000006
2016-05-11,2934125.4813679256,847.7813679256578,Crisis,0.0,0.24712412765044817,0.25000000000000006
2016-05-12,2942689.4813679256,847.7813679256578,Crisis,0.0,0.24624677683054508,0.25000000000000006
2016-05-13,2951291.3813679256,847.7813679256578,Crisis,0.0,0.24600214149762717,0.25000000000000006
2016-05-16,2936994.7813679255,847.7813679256578,Crisis,0.0,0.24704116078206514,0.25000000000000006
2016-05-17,2943067.1813679254,847.7813679256578,Crisis,0.0,0.24558263724855278,0.25000000000000006
2016-05-18,2956627.7813679255,847.7813679256578,Crisis,0.0,0.24240995248593694,0.25000000000000006
2016-05-19,2940137.2773549957,10.127354995911446,Crisis,0.0,0.2526445298051681,0.25000000000000006
2016-05-20,2940381.167354996,10.127354995911446,Crisis,0.0,0.2524616360088315,0.25000000000000006
2016-05-23,2960797.7773549957,10.127354995911446,Bull,0.0,0.2508815717443502,0.0
2016-05-24,2953421.427630948,294863.2676309478,Bear,0.0,0.1641101589720589,0.25
2016-05-25,2962299.1962466966,72811.05624669653,Bull,0.0,0.228726605623929,0.0
2016-05-26,2954190.8341635726,282001.26416357263,Bull,0.0,0.14742359056953377,0.0
2016-05-27,2974866.1082915287,240106.00829152873,Bull,0.0,0.08868210884002133,0.0
2016-05-30,2986782.176191082,233420.13619108213,Bull,0.0,0.04223211890224237,0.0
2016-05-31,2991561.6251897872,200739.2751897872,Bull,0.0,0.010808401781778004,0.0
2016-06-01,3011874.5755434223,70534.495543422,Bull,0.0,0.0026942290578404636,0.0
2016-06-02,3009589.451851181,31973.91185118135,Bull,0.0,0.0006732612645069152,0.0
2016-06-03,3020888.783599375,23213.25359937449,Bull,0.0,0.00017325364735089492,0.0
2016-06-04,3011878.6034166017,15959.153416601717,Bull,0.0,4.751187509273144e-05,0.0
2016-06-06,3018586.513416602,15959.153416601717,Bull,0.0,4.707832602059568e-05,0.0
2016-06-07,3058960.633416602,15959.153416601717,Bull,0.0,4.654522142083715e-05,0.0
2016-06-08,3082232.333416602,15959.153416601717,Bull,0.0,4.604779414622292e-05,0.0
2016-06-13,3023887.613416602,15959.153416601717,Bull,0.0,4.6251718939374296e-05,0.0
2016-06-14,3041597.183416602,15959.153416601717,Bull,0.0,4.577529225734094e-05,0.0
2016-06-15,3044530.2481461153,14132.008146115528,Bull,0.0,1.5253584696121309e-05,0.0
2016-06-16,2994112.1081461157,14132.008146115528,Bull,0.0,1.5480382272225214e-05,0.0
2016-06-17,3033110.6681461157,14132.008146115528,Bull,0.0,1.535057737555557e-05,0.0
2016-06-20,3046003.8881461155,14132.008146115528,Bull,0.0,1.5226507155980089e-05,0.0
2016-06-21,3071437.5981461154,14132.008146115528,Bull,0.0,1.5168792629262983e-05,0.0
2016-06-22,3064029.989324282,24944.989324282,Bull,0.0,5.058697223592858e-06,0.0
2016-06-23,3055791.149324282,24944.989324282,Bull,0.0,5.059246278469857e-06,0.0
2016-06-24,2990834.729324282,24944.989324282,Bull,0.0,5.1290028999582195e-06,0.0
2016-06-27,2986522.129324282,24944.989324282,Bull,0.0,5.1698930499783e-06,0.0
2016-06-28,3007154.099324282,24944.989324282,Bull,0.0,5.124446400489646e-06,0.0
2016-06-29,3037859.5373605597,6086.387360559259,Bull,0.0,5.102276721282234e-06,0.0
2016-06-30,3055699.5573605592,11736.787360559258,Bull,5650.4,5.095396228498654e-06,0.0
2016-07-01,3070941.777360559,11736.787360559258,Bull,0.0,5.060336902041972e-06,0.0
2016-07-04,3073531.027360559,11736.787360559258,Bull,0.0,5.137413567469302e-06,0.0
2016-07-05,3067686.0073605594,11736.787360559258,Bull,0.0,5.173280434151918e-06,0.0
2016-07-06,3031691.6273605595,11736.787360559258,Bull,0.0,5.2577906856172e-06,0.0
2016-07-07,3034803.017360559,11736.787360559258,Bull,0.0,5.232629567440992e-06,0.0
2016-07-11,3082804.027360559,11736.787360559258,Bull,0.0,5.170617353074999e-06,0.0
2016-07-12,3087932.5973605593,16848.037360559258,Bull,5111.25,5.152314533548831e-06,0.0
2016-07-13,3111936.4273605593,16848.037360559258,Bull,0.0,5.218615604488496e-06,0.0
2016-07-14,3119618.065995447,4286.265995447136,Bull,0.0,5.176915782107658e-06,0.0
2016-07-15,3152110.995995447,4286.265995447136,Bull,0.0,5.117205587142115e-06,0.0
2016-07-18,3168191.595995447,4286.265995447136,Bull,0.0,5.107014367581591e-06,0.0
2016-07-19,3175607.865995447,4286.265995447136,Bull,0.0,5.038405456583203e-06,0.0
2016-07-20,3169861.6585231046,678.0485231045241,Bull,0.0,5.034920043619837e-06,0.0
2016-07-21,3177840.918123104,5740.888123104524,Bull,5062.8396,5.07577327361204e-06,0.0
2016-07-22,3163322.657370167,1153.4973701670388,Bull,0.0,5.045327881054148e-06,0.0
2016-07-25,3166286.220131477,14.810131476915558,Bull,0.0,5.040605583451416e-06,0.0
2016-07-26,3163927.9349214435,60.87492144317366,Bull,0.0,5.075968963369815e-06,0.0
2016-07-27,3168716.3226358406,22.692635840547155,Bull,0.0,5.011493104182486e-06,0.0
2016-07-28,3176905.0426358404,5119.292635840547,Bull,5096.599999999999,5.020609614055847e-06,0.0
2016-07-29,3169515.040540437,812.1305404374361,Bull,0.0,5.0196953781570225e-06,0.0
2016-08-01,3186431.7405404374,812.1305404374361,Bull,0.0,4.96166285279299e-06,0.0
2016-08-02,3180432.3705404373,812.1305404374361,Bull,0.0,4.96473377213076e-06,0.0
2016-08-03,3165051.200540438,812.1305404374361,Bull,0.0,4.998339362503428e-06,0.0
2016-08-04,3162928.2305404376,812.1305404374361,Bull,0.0,4.9795628771851255e-06,0.0
2016-08-05,3174020.8605404375,34987.43054043743,Bull,34175.299999999996,4.971611937456881e-06,0.0
2016-08-08,3206993.2205404374,34987.43054043743,Bull,0.0,4.908024095338599e-06,0.0
2016-08-09,3217599.1505404375,34987.43054043743,Bull,0.0,4.901169866778223e-06,0.0
2016-08-10,3224584.000540437,42001.730540437435,Bull,7014.3,4.890553323268044e-06,0.0
2016-08-11,3214805.300540438,42001.730540437435,Bull,0.0,4.952088388470587e-06,0.0
2016-08-12,3214613.8505404377,42001.730540437435,Bull,0.0,4.952383315751454e-06,0.0
2016-08-15,3189890.5305404374,86388.23054043743,Bull,44386.5,5.2352893743882345e-06,0.0
2016-08-16,3195779.539298258,21184.369298257836,Bull,0.0,5.16931778204811e-06,0.0
2016-08-17,3203500.239298258,21184.369298257836,Bull,0.0,5.172467227169534e-06,0.0
2016-08-18,3160106.469298258,51659.98929825783,Bull,30475.62,5.230836416619437e-06,0.0
2016-08-19,3120350.932594441,12811.90259444058,Bull,0.0,5.281457232215087e-06,0.0
2016-08-22,3054599.4525944404,12811.90259444058,Bull,0.0,5.401690223569456e-06,0.0
2016-08-23,3073152.0325944405,12811.90259444058,Bull,0.0,5.39511219235148e-06,0.0
2016-08-24,3045085.999993953,2980.839993952839,Bull,0.0,5.405430257152898e-06,0.0
2016-08-25,3084021.0799939525,2980.839993952839,Bull,0.0,5.314490262833138e-06,0.0
2016-08-26,3086786.3299939525,2980.839993952839,Bull,0.0,5.309729358569536e-06,0.0
2016-08-29,3087215.539993953,2980.839993952839,Bull,0.0,5.296034497167641e-06,0.0
2016-08-30,3084451.419993953,2980.839993952839,Bull,0.0,5.326717060122222e-06,0.0
2016-08-31,3063696.039993953,2980.839993952839,Bull,0.0,5.385651769825236e-06,0.0
2016-09-01,3031359.149993953,2980.839993952839,Bull,0.0,5.4299075713390266e-06,0.0
2016-09-02,3051699.4499939526,2980.839993952839,Bull,0.0,5.37733163730541e-06,0.0
2016-09-05,3092023.189993953,2980.839993952839,Bull,0.0,5.3201412114998305e-06,0.0
2016-09-06,3108388.2799939527,2980.839993952839,Bull,0.0,5.256743536567378e-06,0.0
2016-09-07,3126362.769993953,2980.839993952839,Bull,0.0,5.223322180244484e-06,0.0
2016-09-08,3147251.539993953,2980.839993952839,Bull,0.0,5.179122098398058e-06,0.0
2016-09-09,3118481.9099939526,2980.839993952839,Bull,0.0,5.233315591056819e-06,0.0
2016-09-10,3083895.0499939527,2980.839993952839,Bull,0.0,5.223913180843035e-06,0.0
2016-09-12,3063536.9899939527,2980.839993952839,Bull,0.0,5.239042339760253e-06,0.0
2016-09-13,3065741.839993953,2980.839993952839,Bull,0.0,5.235274474393336e-06,0.0
2016-09-14,3042841.6199939526,2980.839993952839,Bull,0.0,5.268101992121384e-06,0.0
2016-09-19,3118284.479993953,2980.839993952839,Bull,0.0,5.143853969356608e-06,0.0
2016-09-20,3111663.7799939527,2980.839993952839,Bull,0.0,5.122661420711391e-06,0.0
2016-09-21,3117557.359993953,2980.839993952839,Bull,0.0,5.122600214172475e-06,0.0
2016-09-22,3116509.159993953,2980.839993952839,Bull,0.0,5.156410321614836e-06,0.0
2016-09-23,3133327.289993953,2980.839993952839,Bull,0.0,5.106392827552617e-06,0.0
2016-09-26,3108399.769993953,2980.839993952839,Bull,0.0,5.124823439306518e-06,0.0
2016-09-29,3124554.739993953,2980.839993952839,Bull,0.0,5.088725057840008e-06,0.0
2016-09-30,3083911.399993953,2980.839993952839,Bull,0.0,5.159032778967385e-06,0.0
2016-10-03,3087447.839993953,2980.839993952839,Bull,0.0,5.149884572634964e-06,0.0
2016-10-04,3106546.629993953,2980.839993952839,Bull,0.0,5.1150045026141884e-06,0.0
2016-10-05,3103453.679993953,2980.839993952839,Bull,0.0,5.136213278372841e-06,0.0
2016-10-06,3103393.059993953,2980.839993952839,Bull,0.0,5.162091842800994e-06,0.0
2016-10-07,3085536.189993953,2980.839993952839,Bull,0.0,5.201689110647397e-06,0.0
2016-10-11,3086266.4099939526,2980.839993952839,Bull,0.0,5.223139502085818e-06,0.0
2016-10-12,3090032.489993953,2980.839993952839,Bull,0.0,5.194120143387686e-06,0.0
2016-10-13,3079439.479993953,2980.839993952839,Bull,0.0,5.208740130860275e-06,0.0
2016-10-14,3063335.9899939527,2980.839993952839,Bull,0.0,5.239386098170604e-06,0.0
2016-10-17,3067017.749993953,2980.839993952839,Bull,0.0,5.25265952570107e-06,0.0
2016-10-18,3083770.4899939527,2980.839993952839,Bull,0.0,5.220881402244553e-06,0.0
2016-10-19,3089481.4899939527,2980.839993952839,Bull,0.0,5.211230445025749e-06,0.0
2016-10-20,3092660.339993953,2980.839993952839,Bull,0.0,5.205873982278792e-06,0.0
2016-10-21,3093153.189993953,2980.839993952839,Bull,0.0,5.221209234719983e-06,0.0
2016-10-24,3087805.579993953,2980.839993952839,Bull,0.0,5.324169405779815e-06,0.0
2016-10-25,3105848.129993953,2980.839993952839,Bull,0.0,5.261042818610649e-06,0.0
2016-10-26,3087103.289993953,2980.839993952839,Bull,0.0,5.2800306529529596e-06,0.0
2016-10-27,3073211.7899939525,2980.839993952839,Bull,0.0,5.271358144839044e-06,0.0
2016-10-28,3084649.4699939527,2980.839993952839,Bull,0.0,5.277747166530374e-06,0.0
2016-10-31,3076939.189993953,2980.839993952839,Bull,0.0,5.264972428665981e-06,0.0
2016-11-01,3072043.2299939524,2980.839993952839,Bull,0.0,5.302659754573853e-06,0.0
2016-11-02,3058808.4299939526,2980.839993952839,Bull,0.0,5.292910743034669e-06,0.0
2016-11-03,3062142.419993953,2980.839993952839,Bull,0.0,5.332867567940307e-06,0.0
2016-11-04,3055928.4299939526,2980.839993952839,Bull,0.0,5.330622222730601e-06,0.0
2016-11-07,3069733.3899939526,2980.839993952839,Bull,0.0,5.309907385811154e-06,0.0
2016-11-08,3108021.559993953,2980.839993952839,Bull,0.0,5.267016230103581e-06,0.0
2016-11-09,3042675.339993953,2980.839993952839,Bull,0.0,5.340694679581653e-06,0.0
2016-11-10,3098751.6193544036,62329.06935440359,Bull,0.0,5.292453869993229e-06,0.0
2016-11-11,3059905.61716914,18511.067169139475,Bull,0.0,5.392323183897715e-06,0.0
2016-11-14,3071295.3360227887,23991.846022788726,Bull,0.0,5.417909441932136e-06,0.0
2016-11-15,3067599.3075180356,27383.727518035477,Bull,0.0,5.388578605911299e-06,0.0
2016-11-16,3068117.8575180355,27383.727518035477,Bull,0.0,5.387667869242807e-06,0.0
2016-11-17,3075112.9551855484,30521.865185548606,Bull,0.0,5.362404646695332e-06,0.0
2016-11-18,3062330.4051855486,30521.865185548606,Bull,0.0,5.401115428953144e-06,0.0
2016-11-21,3083143.3651855486,30521.865185548606,Bull,0.0,5.384115506091941e-06,0.0
2016-11-22,3096118.3020151076,32847.522015107985,Bull,0.0,5.387391040304832e-06,0.0
2016-11-23,3098476.282077227,10424.182077226487,Bull,0.0,5.4220198802803925e-06,0.0
2016-11-24,3112671.9520772267,10424.182077226487,Bull,0.0,5.419780901980977e-06,0.0
2016-11-25,3114085.262077227,10424.182077226487,Bull,0.0,5.404476301581311e-06,0.0
2016-11-28,3133854.732077227,10424.182077226487,Bull,0.0,5.440584027549571e-06,0.0
2016-11-29,3114612.6020772266,10424.182077226487,Bull,0.0,5.52877747573341e-06,0.0
2016-11-30,3123716.532077227,10424.182077226487,Bull,0.0,5.506261475192899e-06,0.0
2016-12-01,3124963.8820772264,10424.182077226487,Bull,0.0,5.48806342958436e-06,0.0
2016-12-02,3129651.4120772267,10424.182077226487,Bull,0.0,5.473453028633114e-06,0.0
2016-12-05,3110337.1120772264,10424.182077226487,Bull,0.0,5.443139888040421e-06,0.0
2016-12-06,3141657.802077227,10424.182077226487,Bull,0.0,5.401606753217883e-06,0.0
2016-12-07,3151183.2420772268,10424.182077226487,Bull,0.0,5.366238235277332e-06,0.0
2016-12-08,3193875.7720772265,10424.182077226487,Bull,0.0,5.303900717773565e-06,0.0
2016-12-09,3206435.532077227,10424.182077226487,Bull,0.0,5.3642120129754535e-06,0.0
2016-12-12,3202374.342077227,10424.182077226487,Bull,0.0,5.280456996489453e-06,0.0
2016-12-13,3211381.8320772266,10424.182077226487,Bull,0.0,5.231392864028633e-06,0.0
2016-12-14,3185070.2520772265,10424.182077226487,Bull,0.0,5.296586469010469e-06,0.0
2016-12-15,3183135.8320772266,10424.182077226487,Bull,0.0,5.183567673652354e-06,0.0
2016-12-16,3179303.1620772267,10424.182077226487,Bull,0.0,5.152072377173989e-06,0.0
2016-12-19,3156704.3920772267,10424.182077226487,Bull,0.0,5.1667809126933875e-06,0.0
2016-12-20,3148543.132077227,10424.182077226487,Bull,0.0,5.1134760823105355e-06,0.0
2016-12-21,3136601.3320772266,10424.182077226487,Bull,0.0,5.196707606192739e-06,0.0
2016-12-22,3112232.112077227,10424.182077226487,Bull,0.0,5.198841030272908e-06,0.0
2016-12-23,3101221.362077227,10424.182077226487,Bull,0.0,5.21729928661477e-06,0.0
2016-12-26,3119722.112077227,10424.182077226487,Bull,0.0,5.170332299007249e-06,0.0
2016-12-27,3113185.8920772267,10424.182077226487,Bull,0.0,5.222945421081412e-06,0.0
2016-12-28,3142146.8220772264,10424.182077226487,Bull,0.0,5.152528165217001e-06,0.0
2016-12-29,3119518.402077227,10424.182077226487,Bull,0.0,5.199520537913613e-06,0.0
2016-12-30,3146723.9420772265,10424.182077226487,Bull,0.0,5.151389285613468e-06,0.0
