date,nav_base,nav_mix_l75
2015-06-05,624165842.9397446,624967351.5201035
2015-06-08,630559539.0783255,631715309.2553608
2015-06-09,625183512.895317,626192315.6718699
2015-06-10,630508713.4742758,631780320.1134062
2015-06-11,628120548.7476139,629235237.8328934
2015-06-12,630904861.9180535,632272883.2533331
2015-06-15,628099249.1376489,629361933.5366955
2015-06-16,627315254.2774712,628712642.9292996
2015-06-17,623342476.2774712,624590079.4292996
2015-06-18,626897230.0774711,628052088.9792997
2015-06-22,632459089.4774711,633834245.9792997
2015-06-23,633098062.7199988,634549699.3614185
2015-06-24,635679123.6718802,637122756.6124355
2015-06-25,637601077.1109691,638938993.1497607
2015-06-26,636731144.829666,638036022.2342535
2015-06-29,629782980.7988884,631058342.0176464
2015-06-30,631369701.4801708,632629069.3387408
2015-07-01,635317157.4801708,636654296.3387408
2015-07-02,634518744.8801708,635854882.1387409
2015-07-03,636121963.4801708,637455885.4387408
2015-07-06,630454723.8878976,631704134.7695684
2015-07-07,631853542.8656694,632917500.172934
2015-07-08,619857599.8686169,620540505.0255793
2015-07-09,618390171.0146625,619284902.8472486
2015-07-13,623342959.8855467,624325108.9608297
2015-07-14,627369477.9948504,628634971.8242007
2015-07-15,630424014.0009288,631650580.9922271
2015-07-16,635130311.5784068,636233991.6968786
2015-07-17,631628265.5110003,632426154.9784663
2015-07-20,630279970.3110002,631213793.6284662
2015-07-21,629267168.9110003,629956726.0784663
2015-07-22,629300339.5127343,629935575.8774391
2015-07-23,627811025.5127342,628287744.1274391
2015-07-24,628795744.3127342,629250064.5274391
2015-07-27,620043734.7127342,620332245.0774392
2015-07-28,619210452.1127342,619795160.0274391
2015-07-29,619407770.7127342,619943863.3274391
2015-07-30,627881354.5127343,628626448.8274392
2015-07-31,633534748.7127342,634299656.8274392
2015-08-03,632103176.9127342,632743792.4274392
2015-08-04,638150706.6627342,639023600.9774392
2015-08-05,639343115.4127342,640260757.1274391
2015-08-06,633075265.9127342,634005905.7774391
2015-08-07,630335955.0127342,631284073.5774392
2015-08-10,628299230.2127342,629163414.0774392
2015-08-11,623297327.3127342,624086136.6274391
2015-08-12,610144025.4127342,610273393.2774392
2015-08-13,613789070.6627343,614077580.1774392
2015-08-14,614662690.2863817,615016644.8350909
2015-08-17,610747386.4363817,611265061.4850909
2015-08-18,604484020.3863817,605074054.4850909
2015-08-19,591460746.2863817,592019670.0850909
2015-08-20,591856181.5863817,592379109.3850908
2015-08-21,585541656.0363817,585940967.2850909
2015-08-24,573165407.6863817,573705880.7350909
2015-08-25,581528761.9863816,582015320.6350908
2015-08-26,583188251.5797801,583908660.1850909
2015-08-27,588277263.92978,588893535.7494507
2015-08-28,596961862.62978,597776934.4994507
2015-08-31,605034338.87978,606031155.0494506
2015-09-01,594729552.8297801,595682297.7994506
2015-09-02,593968102.8297801,594877747.7994506
2015-09-03,598259817.77978,599298269.0994506
2015-09-04,595171689.62978,596115734.2994506
2015-09-07,597541065.62978,598576244.2494507
2015-09-08,592864911.4797801,593764499.4994507
2015-09-09,604856355.3297801,605803573.5494506
2015-09-10,606384928.9474401,607270500.3107632
2015-09-11,607718994.4974402,608623644.4107633
2015-09-14,606516341.4787949,607308263.4140147
2015-09-15,605592835.2787949,606483499.4640148
2015-09-16,607088489.0287949,607940977.1640147
2015-09-17,612302373.0287949,613260565.2140148
2015-09-18,613571688.2787949,614467097.9140147
2015-09-21,602577358.9787949,603297578.1140147
2015-09-22,606936841.2287949,607833202.8140148
2015-09-23,595012418.6787949,595775120.4640148
2015-09-24,594405407.9287949,595152943.2140148
2015-09-25,590243523.328795,590878632.3640147
2015-09-30,593265262.3787949,593990550.8640147
2015-10-01,595577205.2287949,596139894.8640147
2015-10-02,597197661.6287949,597903871.6140147
2015-10-05,596215187.2287949,596881364.5140147
2015-10-06,598087927.8787949,598668684.3640147
2015-10-07,600525358.328795,601161400.4640148
2015-10-08,597430778.3545469,598126678.0132306
2015-10-12,602083744.7045469,602646746.4132305
2015-10-13,604655267.1881433,605274031.4632305
2015-10-14,599089474.6381432,599458300.0867908
2015-10-15,604842246.0381433,605411497.4367907
2015-10-16,608869590.8381432,609308362.0367907
2015-10-19,607839449.9881432,608354636.4367907
2015-10-20,611902373.6881433,612634315.0867908
2015-10-21,605194793.7881433,605758922.4867908
2015-10-22,610595630.4381433,611198902.5367907
2015-10-23,615263513.6029642,616022944.4262563
2015-10-26,621105058.6129453,622101360.6573592
2015-10-27,618371692.2618407,619353867.4143168
2015-10-28,617837668.2618407,618776277.3643167
2015-10-29,611793123.7618407,612772974.1643168
2015-10-30,607548126.5461577,608552606.7510508
2015-11-02,604164285.1461577,604809807.6510508
2015-11-03,611104020.7961577,611674597.8510509
2015-11-04,615058899.6822652,615578361.0896277
2015-11-05,614521470.8513926,615114629.9910722
2015-11-06,605777993.5371389,606266610.0539091
2015-11-09,604701439.6871389,605428326.703909
2015-11-10,596925147.9768186,597553009.0661443
2015-11-11,595547154.3244053,596181698.1760722
2015-11-12,595820173.5775325,596492918.6272782
2015-11-13,590901411.5229583,591566292.5899715
2015-11-16,589180659.742441,589992371.8112519
2015-11-17,595312080.9988558,596151691.8667518
2015-11-18,591703137.8199197,592427935.6957974
2015-11-19,597207843.6699196,597968538.9457974
2015-11-20,595268257.1699196,596042713.8457974
2015-11-23,594052992.1363889,594615803.8957975
2015-11-24,593889381.2363889,594672471.6957974
2015-11-25,593106748.186389,593638812.8957975
2015-11-26,595265484.9701753,595716160.956986
2015-11-27,590621709.8201753,591175806.2426034
2015-11-30,588194929.0552398,588853980.2426034
2015-12-01,596385679.7552398,596758397.3926034
2015-12-02,591576284.8052398,591945376.3426034
2015-12-03,590323650.2052399,590778615.4926034
2015-12-04,589435989.3052398,589926133.2926034
2015-12-07,589400872.0552398,589815430.6926035
2015-12-08,581776559.7052399,582116802.0926034
2015-12-09,576846499.5052398,577157648.3426034
2015-12-10,580337812.3552399,580878594.0926034
2015-12-11,575503560.7052399,575911341.9426035
2015-12-14,572660760.6052399,573064336.2926034
2015-12-15,571447226.1052399,571860731.0926034
2015-12-16,574041977.8052398,574547939.5926034
2015-12-17,582112107.5052398,582463776.4426035
2015-12-18,575713969.1552398,576154637.8926034
2015-12-21,575091517.1552398,575422217.9926034
2015-12-22,578599807.8052398,578843787.8426034
2015-12-23,581383055.2052399,581788095.1426034
2015-12-24,582180928.9052398,582482173.7926034
2015-12-25,583680446.1552398,583969626.3926034
2015-12-28,584959015.4052398,585388448.8926034
2015-12-29,581070237.6552398,581459431.1426034
2015-12-30,578325981.5052398,578596116.4926034
2015-12-31,580578917.814628,580837349.5027514
2016-01-04,571313655.3491707,571690780.8335515
2016-01-05,570735418.5491706,571199744.3335515
2016-01-06,566600190.3991706,566950659.5335516
2016-01-07,559929589.2491707,560132024.5335516
2016-01-08,561809189.2491707,562072174.5335516
2016-01-11,558285457.6491706,558636773.4335515
2016-01-12,562574418.8234117,562995270.7435143
2016-01-13,563264425.2734118,563601796.7935143
2016-01-14,561988249.5734117,562287098.2435143
2016-01-15,556453439.3734117,556623344.4935143
2016-01-18,551554822.5734117,551613859.7435143
2016-01-19,556605754.6234117,556760678.6935143
2016-01-20,552876141.4234117,552850815.1935143
2016-01-21,545470131.6734117,545493829.2935144
2016-01-22,550135420.3234117,550137579.2435143
2016-01-25,563920790.1734117,563891563.2435143
2016-01-26,557792545.4734117,557771054.2935143
2016-01-27,560920410.1234117,560761914.1935143
2016-01-28,563196671.0734117,563454702.7435143
2016-01-29,577570671.1734117,577967097.0935143
2016-01-30,582491177.0734117,582934799.6435143
2016-02-01,584306607.5234118,584671165.7435143
2016-02-02,582939120.9234117,583359784.9935143
2016-02-03,575821237.1734117,576267209.0435144
2016-02-15,580224484.4234117,580477909.8935143
2016-02-16,589232582.9734117,589619352.1935143
2016-02-17,586397198.9234117,587035014.8435143
2016-02-18,589970902.8234117,590496197.4935143
2016-02-19,591461191.1734117,591887786.0435143
2016-02-22,591103015.1734117,591514926.0935143
2016-02-23,591725091.1734117,592291186.0435143
2016-02-24,586928326.2234117,587387464.7435143
2016-02-25,593022253.9734117,593495432.4935143
2016-02-26,596484157.8234117,596932915.8435143
2016-03-01,597619305.9234117,598070351.5935143
2016-03-02,599885838.9732876,600302875.106902
2016-03-03,607251013.5851464,607697565.7373621
2016-03-04,609006799.0309579,609499880.2111785
2016-03-07,612587550.4182589,613259446.8975053
2016-03-08,611097657.8351598,611685518.0910642
2016-03-09,607151406.0191137,607823204.8580214
2016-03-10,609757543.5771459,610403690.7222933
2016-03-11,610741617.6915706,611384922.8768747
2016-03-14,610434517.339165,611026451.0383152
2016-03-15,602354552.4421434,602873192.4525447
2016-03-16,605493831.708482,606122188.3842958
2016-03-17,612242425.5631324,612828180.7257372
2016-03-18,616503933.7631323,617097064.5757372
2016-03-21,612432358.3131324,613075178.1257372
2016-03-22,613908450.6165833,614502024.796287
2016-03-23,616421811.1165833,617025139.9462869
2016-03-24,614455820.1665833,615085108.6962869
2016-03-25,613291396.4665833,613951830.0462868
2016-03-28,612522092.2139177,613159859.8555322
2016-03-29,610723390.0639178,611400335.0055321
2016-03-30,614228811.4639177,614852682.3555322
2016-03-31,615410589.5139178,616013661.5055321
2016-04-01,607559460.0139178,608151285.9555322
2016-04-06,600773183.4750851,601281402.8107289
2016-04-07,598270425.5077405,598860991.6903023
2016-04-08,597709182.0544972,598283666.2335747
2016-04-11,602544547.0044973,603176987.5335748
2016-04-12,604224094.7044972,604872106.2335747
2016-04-13,612519928.4544972,613096882.1835748
2016-04-14,613198837.1044973,613874233.8835748
2016-04-15,614571191.7938554,615242154.1828057
2016-04-18,613673400.5438554,614360161.5328057
2016-04-19,612487083.1938554,613206003.2828057
2016-04-20,606186040.7938554,607024025.6328057
2016-04-21,610502044.773077,611245564.7313343
2016-04-22,610157861.0840153,610963244.867585
2016-04-25,612094056.2307909,612817058.102881
2016-04-26,611910597.3049628,612612736.5213373
2016-04-27,611376807.7068793,612186561.7823272
2016-04-28,605848764.9068793,606763567.0823271
2016-04-29,606584902.1282943,607306655.0793072
2016-05-03,612375935.3699518,613002075.7463173
2016-05-04,609979767.7873492,610661985.2394025
2016-05-05,604175355.1337436,604808393.3344961
2016-05-06,602921018.6203592,603576130.4571257
2016-05-09,604654599.4023962,605406923.6819482
2016-05-10,607951302.5110264,608744729.8746113
2016-05-11,606304815.6110264,607060987.7246113
2016-05-12,609155832.5610265,609872878.9246113
2016-05-13,614888366.8110265,615648672.0246114
2016-05-16,608677433.0110264,609458945.2746114
2016-05-17,610953875.9610264,611649496.4246113
2016-05-18,616470614.3110265,617183784.9746113
2016-05-19,610176458.4610264,610853381.7246113
2016-05-20,610148532.275765,610860576.5246114
2016-05-23,616451761.725765,617425302.7746114
2016-05-24,616330723.7099005,617145265.3638219
2016-05-25,619680619.1173358,620489228.2765969
2016-05-26,619789195.2622038,620632184.3243029
2016-05-27,625717302.4305124,626381130.5429481
2016-05-30,627651788.2675924,628369722.9154946
2016-05-31,626707885.5432767,627566695.7103051
2016-06-01,632331959.4486169,633239853.6642561
2016-06-02,632917471.8328768,633939290.8846256
2016-06-03,635236627.4145098,636174353.6856263
2016-06-04,633681448.0027187,634635427.019808
2016-06-06,635625071.5803638,636543839.5671049
2016-06-07,643894614.0803638,644794922.8671049
2016-06-08,649529557.1803638,650460678.9671049
2016-06-13,636267265.2303637,637243319.167105
2016-06-14,639464112.6303638,640418476.4671049
2016-06-15,640834579.8803638,641770379.0671048
2016-06-16,628969098.2803638,629708577.9671049
2016-06-17,637937979.8803638,638732679.0671048
2016-06-20,641548447.1303638,642447681.6671048
2016-06-21,647545981.1803638,648383769.0171049
2016-06-22,644623269.8541367,645488264.7505107
2016-06-23,643458870.8399428,644228978.1435724
2016-06-24,629909333.2399429,630700068.8435724
2016-06-27,627134520.1399429,627723710.9935724
2016-06-28,632739170.1399429,633616710.9935724
2016-06-29,638758378.1906021,639623522.2722214
2016-06-30,643131943.1406021,643976843.5722214
2016-07-01,646109055.6406021,646924378.6222215
2016-07-04,647153455.6406021,648027428.6222215
2016-07-05,644787768.840602,645612892.1222214
2016-07-06,636673647.7406021,637351556.1722214
2016-07-07,637628267.2906021,638315140.0722214
2016-07-11,648454127.0406021,649106925.9722214
2016-07-12,649895296.2906021,650537648.4722214
2016-07-13,655150448.1406021,655918611.9222214
2016-07-14,657721601.8906021,658488639.6222214
2016-07-15,665104822.9906021,665931975.5722214
2016-07-18,667195509.590602,667959056.3222214
2016-07-19,669190960.305805,669930049.5534327
2016-07-20,667938663.9519252,668692372.0218576
2016-07-21,669977317.9519252,670803302.0218576
2016-07-22,666160029.173466,666946411.9742501
2016-07-25,667513801.6524866,668317218.2565932
2016-07-26,666569204.5882955,667368725.0933595
2016-07-27,668010948.5744761,668793083.6229931
2016-07-28,669290352.7244761,670021878.3729931
2016-07-29,665836479.1244761,666564505.3729931
2016-08-01,670036237.3244761,670705039.2229931
2016-08-02,669119530.8744761,669759913.1729932
2016-08-03,665361000.9744761,666121220.5729932
2016-08-04,665033703.2744762,665849301.8729931
2016-08-05,671672966.8744761,672483413.4229931
2016-08-08,677955830.174476,678671536.5229931
2016-08-09,680136538.924476,681000743.8729931
2016-08-10,684939061.8744761,685735861.1229931
2016-08-11,683169313.274476,684070958.3229932
2016-08-12,683002506.2244761,683910934.5229931
2016-08-15,678434687.924476,679281962.9229932
2016-08-16,679511711.0609876,680302547.6445563
2016-08-17,680962435.3609875,681759424.0445563
2016-08-18,684086057.1109874,684891482.6545563
2016-08-19,675095929.9467409,675762748.4206191
2016-08-22,657682241.7967409,657819330.2206192
2016-08-23,662334372.8967409,662351674.6206192
2016-08-24,655408543.1452394,655240403.5659229
2016-08-25,663388366.1952393,663277931.5159229
2016-08-26,664228578.7952393,664083051.1659229
2016-08-29,665312041.3452394,665117445.465923
2016-08-30,663736563.5952393,663524110.215923
2016-08-31,661273007.8952394,660886488.315923
2016-09-01,650581205.7952393,650210048.5659229
2016-09-02,655286589.8452393,654848373.5159229
2016-09-05,665739277.6452394,665531982.465923
2016-09-06,668675911.3952394,668458173.5159229
2016-09-07,671205910.3452393,670988655.5159229
2016-09-08,676757656.6452394,676604790.8659229
2016-09-09,670067061.7952393,669893858.1159229
2016-09-10,663240166.5452393,663081190.7659229
2016-09-12,657044663.5952393,656816716.215923
2016-09-13,660129534.2452393,659965202.3159229
2016-09-14,652789382.4452393,652631796.465923
2016-09-19,668981965.8452393,668820482.0159229
2016-09-20,668152696.1952393,668054938.5659229
2016-09-21,668885431.0452393,668777922.965923
2016-09-22,669325022.8452394,669084880.465923
2016-09-23,672859920.2952393,672677084.5159229
2016-09-26,667775036.5452393,667524743.465923
2016-09-29,670495478.4452393,670288151.6659229
2016-09-30,660979292.8452393,660778379.4159229
2016-10-03,662002677.6452394,661735638.465923
2016-10-04,665929600.6452394,665502491.065923
2016-10-05,665531793.5952394,665115817.2659229
2016-10-06,664884553.2452394,664542412.3659229
2016-10-07,660743079.1452394,660438316.4159229
2016-10-11,660969062.4952394,660643522.8659229
2016-10-12,662525048.3952394,662243325.2659229
2016-10-13,660907598.3452393,660527599.9159229
2016-10-14,657334124.2452394,657035203.965923
2016-10-17,658160464.6452394,657835734.215923
2016-10-18,662640491.2952393,662346076.1159229
2016-10-19,663417548.3452393,663127349.9159229
2016-10-20,663877776.1452394,663590560.5159229
2016-10-21,664242784.2952393,664054077.6659229
2016-10-24,662798584.2952393,662526077.6659229
2016-10-25,666398812.4452393,666140197.5159229
2016-10-26,662386442.4452393,662161944.8159229
2016-10-27,659291372.7952393,659034101.3659229
2016-10-28,660819069.1452394,660465262.0659229
2016-10-31,658694428.7452394,658316631.8159229
2016-11-01,659332042.3952394,658965669.465923
2016-11-02,655412122.7952393,655059451.3659229
2016-11-03,657060218.3452394,656977348.8659229
2016-11-04,654809992.0452393,654672616.2159228
2016-11-07,657907104.6452394,657768635.8659229
2016-11-08,667140363.5952393,667179366.215923
2016-11-09,652437780.5452393,652411539.9159229
2016-11-10,665297601.7860639,665572537.0634211
2016-11-11,656862766.4756318,657286282.6324825
2016-11-14,659455605.610684,660005388.6223301
2016-11-15,658854176.3606842,659423725.4223301
2016-11-16,658758819.7433856,659213631.056789
2016-11-17,658613568.6933856,659004163.056789
2016-11-18,656005101.2932242,656287878.4981314
2016-11-21,660712070.9121355,661145412.0363512
2016-11-22,663492436.4621354,663961462.2363513
2016-11-23,663766403.5121354,663977834.3863512
2016-11-24,667577945.3621355,667918817.2363513
2016-11-25,668194659.3088222,668422054.0587436
2016-11-28,672168147.1588222,672415988.3587435
2016-11-29,668039907.8588221,668260401.4587436
2016-11-30,670043416.7588221,670035606.4587436
2016-12-01,670430804.1588221,670512336.8087435
2016-12-02,670963318.2588221,671087234.4087435
2016-12-05,665475558.2588221,665545286.0587436
2016-12-06,672712497.5588222,672928622.9587436
2016-12-07,674862181.2588221,675008588.6587435
2016-12-08,683571879.5088221,683670555.9087435
2016-12-09,686906192.1088221,687098675.5587436
2016-12-12,686538385.0588222,686743651.7587435
2016-12-13,687306948.0588222,687414756.0087435
2016-12-14,681448366.9088221,681518036.2587435
2016-12-15,682126987.6088221,682194947.7087436
2016-12-16,682185377.5588222,682464174.0087435
2016-12-19,676999050.8588221,677150106.7587435
2016-12-20,674909809.0088221,675046723.9087435
2016-12-21,672263689.3588221,672362980.4587436
2016-12-22,666715986.0088222,666845521.3087436
2016-12-23,664444566.3588221,664560727.8587435
2016-12-26,667870512.7088221,667956188.5587436
2016-12-27,666425234.9088222,666438427.9587436
2016-12-28,672149000.9088222,672126982.1087435
2016-12-29,666746026.8088222,666717186.1587436
2016-12-30,672417407.9588221,672378505.9087435
2017-01-03,673624200.9088222,673649382.1087435
2017-01-04,676112980.2088221,676302870.6587435
2017-01-05,682131761.3588221,682319690.4087436
2017-01-06,683389596.1588221,683572349.4587436
2017-01-09,680701923.9088222,680704634.7087436
2017-01-10,683013408.7588221,683123319.1087435
2017-01-11,684905328.4088222,685023362.5587436
2017-01-12,690764217.6588221,690902474.1087435
2017-01-13,688145768.7803646,688329324.8011693
2017-01-16,680484748.0809854,680640237.1993065
2017-01-17,682005486.2712556,682053124.3985163
2017-01-18,677597859.6212556,677605832.4985163
2017-01-19,677091860.7212557,677194825.8485162
2017-01-20,677498723.3212557,677531695.4985163
2017-01-23,682690269.6712557,682762856.1985162
2017-01-24,680886219.6712557,680839056.1985162
2017-02-02,676894409.6712557,676911457.8485162
2017-02-03,679069162.2759829,678956131.4117653
2017-02-06,684693486.4759828,684711678.0617653
2017-02-07,689166395.4259828,689131958.4117652
2017-02-08,687171181.3759829,687123986.1617653
2017-02-09,686973473.2259828,686816169.0117652
2017-02-10,693565019.5259829,693437154.3617653
2017-02-13,696685511.3759829,696619437.2117653
2017-02-14,696470389.1759828,696381197.8117653
2017-02-15,703721891.0759828,703712104.3617653
2017-02-16,699501213.3259828,699357769.1117653
2017-02-17,696502428.4759828,696222834.7117653
2017-02-18,699095606.5386763,698940537.9020448
2017-02-20,699107200.9386762,698974116.7020447
2017-02-21,699514666.1386762,699478057.6520448
2017-02-22,701552528.7386762,701542427.3020447
2017-02-23,699856889.3886762,699877665.0520447
2017-02-24,698243889.7886761,698118599.6520448
2017-03-01,696618470.1886762,696615481.5520447
2017-03-02,697236002.4386762,697079094.6520448
2017-03-03,694444367.6386763,694239435.6020448
2017-03-06,697865102.4386762,697758394.6520448
2017-03-07,698587183.1554081,698506659.6195229
2017-03-08,696974192.6380327,696868238.3932654
2017-03-09,693741171.9380326,693544476.9432653
2017-03-10,694902937.0880326,694785192.5432653
2017-03-13,695723348.6380327,695506244.1932653
2017-03-14,696794526.8380326,696560239.3932654
2017-03-15,697057954.6380327,696847949.9932653
2017-03-16,702150747.8840377,701899149.570971
2017-03-17,705317511.5340378,705163387.220971
2017-03-20,705397941.8840377,705322693.7709711
2017-03-21,707993395.4858584,707931864.19234
2017-03-22,703949311.7858584,703907798.4923401
2017-03-23,703148695.3492583,703041915.5557399
2017-03-24,701431586.844626,701344049.3011075
2017-03-27,702284054.2149608,702138207.6714424
2017-03-28,703642201.0099344,703503929.4359176
2017-03-29,706266813.7099345,706347649.7859176
2017-03-30,708618101.7686723,708742314.9089539
2017-03-31,705027104.5895671,705093063.3850377
2017-04-05,707641494.5482522,707597627.5974684
2017-04-06,702795652.7482522,702663020.0974684
2017-04-07,699922545.7482522,699722171.6474683
2017-04-10,704096580.5482522,704040530.6974684
2017-04-11,700952908.3982522,700821166.6474683
2017-04-12,701990187.5982522,701828504.4974684
2017-04-13,700200680.6482522,700089381.3974684
2017-04-14,696122465.3542316,696054944.7482196
2017-04-17,696420951.2542316,696367447.1482196
2017-04-18,697736552.3135544,697681995.9116277
2017-04-19,691724441.31437,691719582.3063031
2017-04-20,691300459.425981,691369971.3282881
2017-04-21,694540926.8464682,694640930.6234148
2017-04-24,693797975.7964683,693828912.6234148
2017-04-25,700681036.1964682,700740295.5734147
2017-04-26,702556149.4461843,702706565.0530545
2017-04-27,702761043.3961843,702892883.9030545
2017-04-28,700985873.035058,700979097.315264
2017-05-02,710605497.219879,710433092.583612
2017-05-03,712011875.0198791,711891753.183612
2017-05-04,715427414.319879,715288840.083612
2017-05-05,710169718.019879,710059404.733612
2017-05-08,713120322.469879,712946907.233612
2017-05-09,712370645.3771538,712238412.8787209
2017-05-10,710954283.8164873,710817506.6599605
2017-05-11,712623569.5821054,712555475.9021512
2017-05-12,713548787.9486748,713573475.9021512
2017-05-15,715966771.6986748,716000066.9521512
2017-05-16,716213565.7486749,716368286.5021513
2017-05-17,714204607.6486748,714251744.7021512
2017-05-18,711283887.9986749,711300801.2521513
2017-05-19,711199822.7986748,711133510.3021512
2017-05-22,712588843.9486748,712557381.7021512
2017-05-23,713811329.8486748,713829534.1021513
2017-05-24,714322986.8486748,714290632.5521512
2017-05-25,714473114.6986748,714441668.5021513
2017-05-26,715077455.6068282,714894077.8211396
2017-05-31,712355622.2068281,712057446.0211396
2017-06-01,710960063.1277888,710717282.3496159
2017-06-02,712696413.1277888,712530882.3496158
2017-06-03,713713813.1277888,713596082.3496159
2017-06-05,715610325.7777888,715536677.3496158
2017-06-06,715416418.7777889,715421278.8996159
2017-06-07,714373590.9777888,714326768.2996159
2017-06-08,717939381.7777888,717940783.1496159
2017-06-09,715079212.1277889,715038989.699616
2017-06-12,713449289.9277889,713384400.299616
2017-06-13,714948869.1777889,714950263.4996159
2017-06-14,712587327.2777889,712502305.2996159
2017-06-15,714089963.1777889,714099357.699616
2017-06-16,714102491.3777889,714024952.8996159
2017-06-19,717230748.4277889,717248126.699616
2017-06-20,718258242.8777889,718339780.8496159
2017-06-21,717959448.4777888,718015002.0496159
2017-06-22,720619261.4277889,720599630.9496158
2017-06-23,719259982.5777888,719144252.3496158
2017-06-26,730500210.0777888,730400082.7996159
2017-06-27,734357170.4777888,734192215.7496159
2017-06-28,729421535.2777889,729161222.0996159
2017-06-29,737537536.0777888,737355785.2996159
2017-06-30,735715194.2277888,735544302.4496158
2017-07-03,737772572.0777888,737774888.3996159
2017-07-04,734958675.5733374,734941247.0060065
2017-07-05,740521040.1398109,740491330.8783478
2017-07-06,737464959.7679583,737466353.4519207
2017-07-07,734583045.6679583,734470105.8519207
2017-07-10,733470591.1679583,733376928.0019207
2017-07-11,738774331.5679582,738797058.2519207
2017-07-12,736858959.4179583,736853794.2019207
2017-07-13,737769694.2679583,737759728.6019207
2017-07-14,740348419.8179582,740207727.1519207
2017-07-17,744448641.3679582,744140877.1519207
2017-07-18,746223976.2179582,745985811.5519207
2017-07-19,744784793.9679582,744639148.4519207
2017-07-20,744440996.5179582,744382194.4019207
2017-07-21,739279027.9179583,739074836.3519206
2017-07-24,743799547.5679582,743731679.8019207
2017-07-25,744479218.2679582,744365741.2519206
2017-07-26,742648291.5179583,742478848.6519207
2017-07-27,745653623.8179582,745487737.1019206
2017-07-28,744450733.3679582,744293581.5019207
2017-07-31,739535949.7679582,739467966.5019206
2017-08-01,743263953.1179582,743088075.6519207
2017-08-02,750423045.7179582,750041046.3519206
2017-08-03,747544998.3179582,747201117.6519207
2017-08-04,754952334.9179581,754605483.5019207
2017-08-07,761268337.9179581,761051033.4019207
2017-08-08,759892261.6179582,759612416.9019207
2017-08-09,751431352.3679582,751116534.7519207
2017-08-10,743012469.3679581,742658663.1519207
2017-08-11,742615858.9267473,742277397.0450286
2017-08-14,738760165.1767474,738450005.8950286
2017-08-15,740112529.6267474,739819580.6450286
2017-08-16,741331686.0267475,741029579.4950286
2017-08-17,748653472.3267474,748262982.8450286
2017-08-18,744770694.8017759,744408213.8769376
2017-08-21,743609849.5017759,743280703.1769376
2017-08-22,748338712.601053,748010085.0039871
2017-08-23,747377646.351053,747001692.653987
2017-08-24,752307949.651053,751851902.953987
2017-08-25,750488775.0010531,750023135.2039871
2017-08-28,756514938.501053,755984538.5039871
2017-08-29,755212654.751053,754638530.853987
2017-08-30,756782792.9010531,756253189.103987
2017-08-31,759864838.2453377,759367961.5263821
2017-09-01,757024238.0953377,756464792.6763821
2017-09-04,751913439.1953377,751391132.976382
2017-09-05,753548659.4453377,753015100.126382
2017-09-06,748228704.3453377,747725772.226382
2017-09-07,747985908.7453377,747484022.826382
2017-09-08,750118938.0953377,749685729.876382
2017-09-11,748792704.3453377,748313622.226382
2017-09-12,751462949.2453376,750916907.126382
2017-09-13,747902708.7453377,747399022.826382
2017-09-14,747916519.2453377,747416454.5263821
2017-09-15,745757308.0953377,745326477.2763821
2017-09-18,748928843.8953377,748350822.2763821
2017-09-19,748843580.7953378,748286707.576382
2017-09-20,747954131.1953377,747475333.376382
2017-09-21,747321188.6453377,746799024.5263821
2017-09-22,744090010.9453377,743554016.226382
2017-09-25,741537609.9953377,741014181.976382
2017-09-26,744768916.5953377,744320789.7763821
2017-09-27,745336446.3352042,744809610.2447331
2017-09-28,743797667.1084864,743301339.1375158
2017-09-29,742708888.0584863,742228770.7875159
2017-09-30,744882300.8584864,744387796.7875159
2017-10-02,746246812.7084863,745814888.5375159
2017-10-03,746811868.6337097,746324421.964851
2017-10-05,747089109.8337097,746604220.764851
2017-10-06,750161830.0292106,749708537.397527
2017-10-11,753395310.3292104,752953078.6975269
2017-10-12,754356346.4292105,753767512.3975269
2017-10-13,755081713.0322201,754517976.8005364
2017-10-16,756666739.48222,756084912.1505364
2017-10-17,759255959.6559918,758710662.3813044
2017-10-18,756460957.3059918,755956136.3313044
2017-10-19,753349435.7059917,752794509.1313044
2017-10-20,751800969.8559917,751277242.5813043
2017-10-23,750595796.8559917,750187273.5813044
2017-10-24,751922410.9059918,751485722.5313045
2017-10-25,752360663.9559919,751949163.0813044
2017-10-26,749823248.2559918,749319115.3813044
2017-10-27,748552816.6059917,748084114.0313044
2017-10-30,746779055.4306391,746302310.6718501
2017-10-31,746663805.4306391,746166060.6718501
2017-11-01,747155956.2808816,746603635.4249699
2017-11-02,744534636.0308816,743971418.2749699
2017-11-03,747085328.3308818,746475770.17497
2017-11-06,745360029.0308816,744839634.6749699
2017-11-07,747198846.2308817,746642661.2749699
2017-11-08,745336309.7308817,744795201.7749699
2017-11-09,746806108.0808816,746274653.0249699
2017-11-10,744987921.5808816,744448543.5249699
2017-11-13,743264601.3308816,742756176.37497
2017-11-14,743665584.2243153,743181016.8784722
2017-11-15,741975803.5243152,741472699.7784722
2017-11-16,740075161.3743153,739557566.7284722
2017-11-17,742732136.0243152,742200234.4784722
2017-11-20,743374410.6743153,742809002.2284722
2017-11-21,750906902.1243153,750371220.7784722
2017-11-22,754723035.4743153,754246952.6284722
2017-11-23,754345773.6243153,753848510.8784722
2017-11-24,749152933.1243154,748591726.5784723
2017-11-27,746968503.7743154,746363119.5284723
2017-11-28,746438299.4881324,745839954.7460686
