date,nav_base,nav_mix_l50
2015-06-03,636542469.7397447,638462947.5718708
2015-06-04,625889032.1397446,627733791.9218708
2015-06-05,624165842.9397446,625765064.0718708
2015-06-08,630559539.0783255,632821734.0239764
2015-06-09,625183512.895317,627180652.344999
2015-06-10,630508713.4742758,632975923.0254333
2015-06-11,628120548.7476139,630309084.6399027
2015-06-12,630904861.9180535,633549797.1504371
2015-06-15,628099249.1376489,630573775.6078483
2015-06-16,627315254.2774712,630048588.8515078
2015-06-17,623342476.2774712,625806200.3804955
2015-06-18,626897230.0774711,629285082.9304955
2015-06-22,632459089.4774711,635174429.6304955
2015-06-23,633098062.7199988,635963863.7432264
2015-06-24,635679123.6718802,638513751.2398559
2015-06-25,637601077.1109691,640214096.0840846
2015-06-26,636731144.829666,639254709.3926466
2015-06-29,629782980.7988884,632272580.1436245
2015-06-30,631369701.4801708,633875134.9753209
2015-07-01,635317157.4801708,637926689.9753209
2015-07-02,634518744.8801708,637187498.575321
2015-07-03,636121963.4801708,638766138.775321
2015-07-06,630454723.8878976,632962005.086682
2015-07-07,631853542.8656694,633979512.9353604
2015-07-08,619857599.8686169,621327260.0584965
2015-07-09,618390171.0146625,620259349.0433221
2015-07-13,623342959.8855467,625315927.8494428
2015-07-14,627369477.9948504,629802971.5798701
2015-07-15,630424014.0009288,632808157.023798
2015-07-16,635130311.5784068,637331884.2614301
2015-07-17,631628265.5110003,633114096.259981
2015-07-20,630279970.3110002,632012119.6099811
2015-07-21,629267168.9110003,630652559.759981
2015-07-22,629300339.5127343,630713536.7779477
2015-07-23,627811025.5127342,628986435.5279477
2015-07-24,628795744.3127342,629946060.1279477
2015-07-27,620043734.7127342,620961056.9779477
2015-07-28,619210452.1127342,620586615.5279477
2015-07-29,619407770.7127342,620610705.7279477
2015-07-30,627881354.5127343,629421722.6279477
2015-07-31,633534748.7127342,635278887.2279477
2015-08-03,632103176.9127342,633822239.6279478
2015-08-04,638150706.6627342,640216384.2779478
2015-08-05,639343115.4127342,641453237.7279477
2015-08-06,633075265.9127342,635275264.1779478
2015-08-07,630335955.0127342,632394465.3779477
2015-08-10,628299230.2127342,630213841.9779477
2015-08-11,623297327.3127342,624986189.4279478
2015-08-12,610144025.4127342,610774093.1779478
2015-08-13,613789070.6627343,614859750.8779478
2015-08-14,614662690.2863817,615818227.5527904
2015-08-17,610747386.4363817,612098694.5027905
2015-08-18,604484020.3863817,605884210.0027905
2015-08-19,591460746.2863817,592720687.4027904
2015-08-20,591856181.5863817,593240899.7027905
2015-08-21,585541656.0363817,586722248.7027905
2015-08-24,573165407.6863817,574596355.8527905
2015-08-25,581528761.9863816,582747279.9527905
2015-08-26,583188251.5797801,584766435.2027905
2015-08-27,588277263.92978,589640339.3747873
2015-08-28,596961862.62978,598740826.1247873
2015-08-31,605034338.87978,607275723.5747874
2015-09-01,594729552.8297801,596630361.8247874
2015-09-02,593968102.8297801,595780611.8247874
2015-09-03,598259817.77978,600214522.4247874
2015-09-04,595171689.62978,597030605.5247873
2015-09-07,597541065.62978,599565130.0747874
2015-09-08,592864911.4797801,594675888.6247873
2015-09-09,604856355.3297801,606745765.5747874
2015-09-10,606384928.9474401,608135613.0009449
2015-09-11,607718994.4974402,609498540.4009448
2015-09-14,606516341.4787949,608109201.287176
2015-09-15,605592835.2787949,607366147.1371759
2015-09-16,607088489.0287949,608772350.537176
2015-09-17,612302373.0287949,614136799.587176
2015-09-18,613571688.2787949,615174968.587176
2015-09-21,602577358.9787949,603906814.187176
2015-09-22,606936841.2287949,608550328.3871759
2015-09-23,595012418.6787949,596464731.337176
2015-09-24,594405407.9287949,595724675.787176
2015-09-25,590243523.328795,591376259.937176
2015-09-30,593265262.3787949,594728747.537176
2015-10-01,595577205.2287949,596650530.237176
2015-10-02,597197661.6287949,598543865.587176
2015-10-05,596215187.2287949,597464402.087176
2015-10-06,598087927.8787949,599128778.837176
2015-10-07,600525358.328795,601724703.237176
2015-10-08,597430778.3545469,598640074.9391153
2015-10-12,602083744.7045469,603090267.8391153
2015-10-13,604655267.1881433,605746677.6891153
2015-10-14,599089474.6381432,599897481.4891152
2015-10-15,604842246.0381433,605948091.0391153
2015-10-16,608869590.8381432,609804559.2391152
2015-10-19,607839449.9881432,608871168.1780921
2015-10-20,611902373.6881433,613271735.2280921
2015-10-21,605194793.7881433,606367364.028092
2015-10-22,610595630.4381433,611872442.5780921
2015-10-23,615263513.6029642,616782196.1515456
2015-10-26,621105058.6129453,622849279.3515456
2015-10-27,618371692.2618407,620138796.012611
2015-10-28,617837668.2618407,619554020.562611
2015-10-29,611793123.7618407,613636810.762611
2015-10-30,607548126.5461577,609384039.7093599
2015-11-02,604164285.1461577,605351531.0093598
2015-11-03,611104020.7961577,612152904.7093599
2015-11-04,615058899.6822652,615975588.7470286
2015-11-05,614521470.8513926,615537819.7431977
2015-11-06,605777993.5371389,606634931.1494021
2015-11-09,604701439.6871389,605911948.0994022
2015-11-10,596925147.9768186,597999095.555395
2015-11-11,595547154.3244053,596628541.033356
2015-11-12,595820173.5775325,596896624.7489316
2015-11-13,590901411.5229583,591916908.0473393
2015-11-16,589180659.742441,590429547.377294
2015-11-17,595312080.9988558,596607658.8546512
2015-11-18,591703137.8199197,592797414.4521562
2015-11-19,597207843.6699196,598451046.6021562
2015-11-20,595268257.1699196,596568361.3021562
2015-11-23,594052992.1363889,595108936.7521561
2015-11-24,593889381.2363889,595171737.9521562
2015-11-25,593106748.186389,594085297.6521561
2015-11-26,595265484.9701753,596198929.015007
2015-11-27,590621709.8201753,591769316.0650071
2015-11-30,588194929.0552398,589586560.7079207
2015-12-01,596385679.7552398,597333474.6579207
2015-12-02,591576284.8052398,592435341.3079207
2015-12-03,590323650.2052399,591322175.4579207
2015-12-04,589435989.3052398,590452026.6579207
2015-12-07,589400872.0552398,590408208.5579207
2015-12-08,581776559.7052399,582630763.8579206
2015-12-09,576846499.5052398,577604261.5079206
2015-12-10,580337812.3552399,581363893.3579206
2015-12-11,575503560.7052399,576343768.7079207
2015-12-14,572660760.6052399,573352439.0579207
2015-12-15,571447226.1052399,572206202.8579206
2015-12-16,574041977.8052398,574928293.5579207
2015-12-17,582112107.5052398,582917486.0079206
2015-12-18,575713969.1552398,576538416.7579206
2015-12-21,575091517.1552398,575751167.6579207
2015-12-22,578599807.8052398,579153444.4079207
2015-12-23,581383055.2052399,582076278.5079206
2015-12-24,582180928.9052398,582725895.5579207
2015-12-25,583680446.1552398,584220713.6579207
2015-12-28,584959015.4052398,585608580.8579206
2015-12-29,581070237.6552398,581714702.0079206
2015-12-30,578325981.5052398,578822661.4579207
2015-12-31,580578917.814628,581089502.4675981
2016-01-04,571313655.3491707,571981147.7741947
2016-01-05,570735418.5491706,571437654.0741948
2016-01-06,566600190.3991706,567103337.1741947
2016-01-07,559929589.2491707,560233649.6741947
2016-01-08,561809189.2491707,562270649.6741947
2016-01-11,558285457.6491706,558904087.7741947
2016-01-12,562574418.8234117,563256906.3991457
2016-01-13,563264425.2734118,563865455.3491458
2016-01-14,561988249.5734117,562503589.1991458
2016-01-15,556453439.3734117,556884136.8491458
2016-01-18,551554822.5734117,551948642.2991458
2016-01-19,556605754.6234117,557186927.7491457
2016-01-20,552876141.4234117,553106121.4491458
2016-01-21,545470131.6734117,545781042.6491457
2016-01-22,550135420.3234117,550371720.2991458
2016-01-25,563920790.1734117,564182971.7991458
2016-01-26,557792545.4734117,558098633.2491457
2016-01-27,560920410.1234117,561046885.4491458
2016-01-28,563196671.0734117,563863950.2991458
2016-01-29,577570671.1734117,578438247.4491458
2016-01-30,582491177.0734117,583450693.1991458
2016-02-01,584306607.5234118,585275417.5991458
2016-02-02,582939120.9234117,583985702.6491457
2016-02-03,575821237.1734117,576892848.3991457
2016-02-15,580224484.4234117,581030317.3491458
2016-02-16,589232582.9734117,590112688.9491458
2016-02-17,586397198.9234117,587569176.2991458
2016-02-18,589970902.8234117,591010422.9491458
2016-02-19,591461191.1734117,592242142.1991458
2016-02-22,591103015.1734117,591913417.6491457
2016-02-23,591725091.1734117,592646042.1991458
2016-02-24,586928326.2234117,587779931.5991458
2016-02-25,593022253.9734117,593863710.4491458
2016-02-26,596484157.8234117,597333443.4991457
2016-03-01,597619305.9234117,598438524.0491458
2016-03-02,599885838.9732876,600595065.3848466
2016-03-03,607251013.5851464,608075762.492228
2016-03-04,609006799.0309579,609932927.0294986
2016-03-07,612587550.4182589,613827620.7820687
2016-03-08,611097657.8351598,612171892.4004402
2016-03-09,607151406.0191137,608424911.0063818
2016-03-10,609757543.5771459,610980490.5847702
2016-03-11,610741617.6915706,611941940.6853887
2016-03-14,610434517.339165,611538801.9444801
2016-03-15,602354552.4421434,603350671.0474684
2016-03-16,605493831.708482,606721519.1797959
2016-03-17,612242425.5631324,613352132.1295466
2016-03-18,616503933.7631323,617594935.3795466
2016-03-21,612432358.3131324,613607799.7101749
2016-03-22,613908450.6165833,614967985.9101748
2016-03-23,616421811.1165833,617476596.6601748
2016-03-24,614455820.1665833,615574161.5101749
2016-03-25,613291396.4665833,614468244.4601749
2016-03-28,612522092.2139177,613655720.7237238
2016-03-29,610723390.0639178,611930778.3737239
2016-03-30,614228811.4639177,615323787.9237238
2016-03-31,615410589.5139178,616427625.1737238
2016-04-01,607559460.0139178,608630092.0237237
2016-04-06,600773183.4750851,601644826.0429875
2016-04-07,598270425.5077405,599318458.8790975
2016-04-08,597709182.0544972,598746818.3154817
2016-04-11,602544547.0044973,603690128.9154817
2016-04-12,604224094.7044972,605395871.4154817
2016-04-13,612519928.4544972,613523925.6654817
2016-04-14,613198837.1044973,614375252.4654816
2016-04-15,614571191.7938554,615762239.3647126
2016-04-18,613673400.5438554,614909095.8147125
2016-04-19,612487083.1938554,613762048.0647125
2016-04-20,606186040.7938554,607753617.0147126
2016-04-21,610502044.773077,611849363.7507056
2016-04-22,610157861.0840153,611628889.0149138
2016-04-25,612094056.2307909,613388188.4507804
2016-04-26,611910597.3049628,613182569.2273028
2016-04-27,611376807.7068793,612888188.2190323
2016-04-28,605848764.9068793,607582319.1190324
2016-04-29,606584902.1282943,607915134.6873786
2016-05-03,612375935.3699518,613570039.6372062
2016-05-04,609979767.7873492,611300995.6745738
2016-05-05,604175355.1337436,605409851.9381834
2016-05-06,602921018.6203592,604208435.6264111
2016-05-09,604654599.4023962,606120578.2247078
2016-05-10,607951302.5110264,609527518.1263559
2016-05-11,606304815.6110264,607783444.7763559
2016-05-12,609155832.5610265,610537454.4763559
2016-05-13,614888366.8110265,616292845.8763559
2016-05-16,608677433.0110264,610200856.1263559
2016-05-17,610953875.9610264,612301290.3763559
2016-05-18,616470614.3110265,617834109.6263559
2016-05-19,610176458.4610264,611451577.4763559
2016-05-20,610148532.275765,611523441.2763559
2016-05-23,616451761.725765,618255160.8263559
2016-05-24,616330723.7099005,617784128.5183592
2016-05-25,619680619.1173358,621103862.3975931
2016-05-26,619789195.2622038,621261620.3285301
2016-05-27,625717302.4305124,626823612.9129887
2016-05-30,627651788.2675924,628825317.3168166
2016-05-31,626707885.5432767,628228576.0599569
2016-06-01,632331959.4486169,633927824.9990008
2016-06-02,632917471.8328768,634739645.1718367
2016-06-03,635236627.4145098,636886893.4608825
2016-06-04,633681448.0027187,635357875.2322087
2016-06-06,635625071.5803638,637208993.9160134
2016-06-07,643894614.0803638,645439004.6160134
2016-06-08,649529557.1803638,651127682.1160133
2016-06-13,636267265.2303637,638006774.6160133
2016-06-14,639464112.6303638,641165908.7160134
2016-06-15,640834579.8803638,642490526.8160133
2016-06-16,628969098.2803638,630247314.9160132
2016-06-17,637937979.8803638,639305826.8160133
2016-06-20,641548447.1303638,643112044.9160134
2016-06-21,647545981.1803638,648955257.5660133
2016-06-22,644623269.8541367,646119803.2455503
2016-06-23,643458870.8399428,644744516.7154102
2016-06-24,629909333.2399429,631236429.4154102
2016-06-27,627134520.1399429,628088852.7654102
2016-06-28,632739170.1399429,634264152.7654102
2016-06-29,638758378.1906021,640266206.8052747
2016-06-30,643131943.1406021,644584567.4052746
2016-07-01,646109055.6406021,647471377.2552747
2016-07-04,647153455.6406021,648614227.2552747
2016-07-05,644787768.840602,646177883.5552747
2016-07-06,636673647.7406021,637778332.4052747
2016-07-07,637628267.2906021,638750558.0052748
2016-07-11,648454127.0406021,649462136.8052746
2016-07-12,649895296.2906021,650858754.0052747
2016-07-13,655150448.1406021,656392887.9552747
2016-07-14,657721601.8906021,658922841.3552747
2016-07-15,665104822.9906021,666405292.5052748
2016-07-18,667195509.590602,668393357.4552746
2016-07-19,669190960.305805,670321915.6174781
2016-07-20,667938663.9519252,669112445.5841295
2016-07-21,669977317.9519252,671294269.9841294
2016-07-22,666160029.173466,667397855.4255297
2016-07-25,667513801.6524866,668777131.6569157
2016-07-26,666569204.5882955,667835300.6312094
2016-07-27,668010948.5744761,669234276.5830733
2016-07-28,669290352.7244761,670429468.0330733
2016-07-29,665836479.1244761,667020580.6330732
2016-08-01,670036237.3244761,671073233.8830733
2016-08-02,669119530.8744761,670084434.9330733
2016-08-03,665361000.9744761,666588063.7330734
2016-08-04,665033703.2744762,666373321.2330734
2016-08-05,671672966.8744761,673057160.7830733
2016-08-08,677955830.174476,679177998.4830732
2016-08-09,680136538.924476,681682104.9330734
2016-08-10,684939061.8744761,686336679.5830733
2016-08-11,683169313.274476,684783287.9830732
2016-08-12,683002506.2244761,684635260.2830733
2016-08-15,678434687.924476,679918110.7830733
2016-08-16,679511711.0609876,680873559.1390638
2016-08-17,680962435.3609875,682346004.9390639
2016-08-18,684086057.1109874,685443885.0490639
2016-08-19,675095929.9467409,676157207.7257447
2016-08-22,657682241.7967409,657686838.7757447
2016-08-23,662334372.8967409,662066980.0257448
2016-08-24,655408543.1452394,654780527.1230202
2016-08-25,663388366.1952393,662897214.0730201
2016-08-26,664228578.7952393,663650480.2230201
2016-08-29,665312041.3452394,664600632.3230202
2016-08-30,663736563.5952393,663016870.1230202
2016-08-31,661273007.8952394,660147089.5230201
2016-09-01,650581205.7952393,649558107.3230201
2016-09-02,655286589.8452393,654146513.0230201
2016-09-05,665739277.6452394,665030261.4730202
2016-09-06,668675911.3952394,667963710.7230202
2016-09-07,671205910.3452393,670538220.0730201
2016-09-08,676757656.6452394,676213571.4230201
2016-09-09,670067061.7952393,669500795.2730201
2016-09-10,663240166.5452393,662677184.5730201
2016-09-12,657044663.5952393,656389790.0730202
2016-09-13,660129534.2452393,659540960.5230201
2016-09-14,652789382.4452393,652278734.7730201
2016-09-19,668981965.8452393,668513564.4230201
2016-09-20,668152696.1952393,667793120.5730201
2016-09-21,668885431.0452393,668517724.5230201
2016-09-22,669325022.8452394,668669978.0730202
2016-09-23,672859920.2952393,672324698.1730201
2016-09-26,667775036.5452393,667072798.9230202
2016-09-29,670495478.4452393,669899930.5730202
2016-09-30,660979292.8452393,660420191.5230201
2016-10-03,662002677.6452394,661302781.4230201
2016-10-04,665929600.6452394,664890904.3230202
2016-10-05,665531793.5952394,664507976.6230202
2016-10-06,664884553.2452394,664032398.2730201
2016-10-07,660743079.1452394,659976470.6730202
2016-10-11,660969062.4952394,660137435.3730202
2016-10-12,662525048.3952394,661765179.9730202
2016-10-13,660907598.3452393,659929265.9230201
2016-10-14,657334124.2452394,656528938.3230201
2016-10-17,658160464.6452394,657278480.7230202
2016-10-18,662640491.2952393,661811338.2230202
2016-10-19,663417548.3452393,662613815.9230201
2016-10-20,663877776.1452394,663080892.1730201
2016-10-21,664242784.2952393,663644774.5730201
2016-10-24,662798584.2952393,662027474.5730201
2016-10-25,666398812.4452393,665691021.3230201
2016-10-26,662386442.4452393,661722806.9730202
2016-10-27,659291372.7952393,658558263.1230202
2016-10-28,660819069.1452394,659905428.5230201
2016-10-31,658694428.7452394,657766886.1230202
2016-11-01,659332042.3952394,658360942.9230201
2016-11-02,655412122.7952393,654500313.1230202
2016-11-03,657060218.3452394,656699129.3730202
2016-11-04,654809992.0452393,654369042.3730202
2016-11-07,657907104.6452394,657461608.5230201
2016-11-08,667140363.5952393,667040790.0730202
2016-11-09,652437780.5452393,652215530.9230201
2016-11-10,665297601.7860639,665705520.5622821
2016-11-11,656862766.4756318,657579305.5149351
2016-11-14,659455605.610684,660455197.0721035
2016-11-15,658854176.3606842,659875895.6221036
2016-11-16,658758819.7433856,659533878.0300498
2016-11-17,658613568.6933856,659304187.3800498
2016-11-18,656005101.2932242,656453414.096584
2016-11-21,660712070.9121355,661474259.8590572
2016-11-22,663492436.4621354,664346290.4590572
2016-11-23,663766403.5121354,664068390.3590573
2016-11-24,667577945.3621355,668139807.9590573
2016-11-25,668194659.3088222,668500084.7575692
2016-11-28,672168147.1588222,672507497.2575692
2016-11-29,668039907.8588221,668322209.5575691
2016-11-30,670043416.7588221,669834777.0575691
2016-12-01,670430804.1588221,670421610.9075692
2016-12-02,670963318.2588221,671068216.3075691
2016-12-05,665475558.2588221,665503344.1075692
2016-12-06,672712497.5588222,673039381.8075691
2016-12-07,674862181.2588221,675044317.0075692
2016-12-08,683571879.5088221,683657536.2575692
2016-12-09,686906192.1088221,687180352.4075692
2016-12-12,686538385.0588222,686827374.7075692
2016-12-13,687306948.0588222,687432225.4075693
2016-12-14,681448366.9088221,681494120.1075692
2016-12-15,682126987.6088221,682141654.6075691
2016-12-16,682185377.5588222,682650568.3575692
2016-12-19,676999050.8588221,677206696.8075693
2016-12-20,674909809.0088221,675091629.2075692
2016-12-21,672263689.3588221,672370435.3575691
2016-12-22,666715986.0088222,666888556.3075693
2016-12-23,664444566.3588221,664588912.4575692
2016-12-26,667870512.7088221,667962827.8575692
2016-12-27,666425234.9088222,666368101.6075692
2016-12-28,672149000.9088222,672023360.8575692
2016-12-29,666746026.8088222,666619333.2575692
2016-12-30,672417407.9588221,672272838.5575691
2017-01-03,673624200.9088222,673590960.8575692
2017-01-04,676112980.2088221,676444026.3575691
2017-01-05,682131761.3588221,682449031.6575692
2017-01-06,683389596.1588221,683696821.5575691
2017-01-09,680701923.9088222,680627483.7575692
2017-01-10,683013408.7588221,683170287.7075691
2017-01-11,684905328.4088222,685087181.5575691
2017-01-12,690764217.6588221,690957405.2075692
2017-01-13,688145768.7803646,688455144.9964498
2017-01-16,680484748.0809854,680754846.9187222
2017-01-17,682005486.2712556,682036615.0778253
2017-01-18,677597859.6212556,677563257.5778253
2017-01-19,677091860.7212557,677245812.2778254
2017-01-20,677498723.3212557,677495328.4278253
2017-01-23,682690269.6712557,682783243.8278253
2017-01-24,680886219.6712557,680728993.8278253
2017-02-02,676894409.6712557,676910671.6278254
2017-02-03,679069162.2759829,678790063.9306401
2017-02-06,684693486.4759828,684721519.6306401
2017-02-07,689166395.4259828,689083501.1806402
2017-02-08,687171181.3759829,687066759.8306402
2017-02-09,686973473.2259828,686641877.4306402
2017-02-10,693565019.5259829,693278528.7806402
2017-02-13,696685511.3759829,696525496.3806401
2017-02-14,696470389.1759828,696264472.6306401
2017-02-15,703721891.0759828,703670076.4806402
2017-02-16,699501213.3259828,699195464.2806401
2017-02-17,696502428.4759828,695902710.3306402
2017-02-18,699095606.5386763,698753353.1731522
2017-02-20,699107200.9386762,698806550.6731522
2017-02-21,699514666.1386762,699427310.7731522
2017-02-22,701552528.7386762,701508826.9231522
2017-02-23,699856889.3886762,699850575.1731522
2017-02-24,698243889.7886761,697977959.7231522
2017-03-01,696618470.1886762,696628729.9231522
2017-03-02,697236002.4386762,696916239.9231522
2017-03-03,694444367.6386763,694035500.0231522
2017-03-06,697865102.4386762,697646739.9231522
2017-03-07,698587183.1554081,698424023.365617
2017-03-08,696974192.6380327,696768575.3827766
2017-03-09,693741171.9380326,693380840.8827766
2017-03-10,694902937.0880326,694696136.9327767
2017-03-13,695723348.6380327,695332912.4327766
2017-03-14,696794526.8380326,696411523.2327766
2017-03-15,697057954.6380327,696728449.4827766
2017-03-16,702150747.8840377,701716939.5937201
2017-03-17,705317511.5340378,705039496.3937201
2017-03-20,705397941.8840377,705284802.5437201
2017-03-21,707993395.4858584,707908941.4600462
2017-03-22,703949311.7858584,703912206.2600461
2017-03-23,703148695.3492583,702997995.9842262
2017-03-24,701431586.844626,701313105.7227206
2017-03-27,702284054.2149608,702044944.3693154
2017-03-28,703642201.0099344,703402675.4796112
2017-03-29,706266813.7099345,706521769.7296112
2017-03-30,708618101.7686723,708948402.070514
2017-03-31,705027104.5895671,705230526.1937886
2017-04-05,707641494.5482522,707642760.4543942
2017-04-06,702795652.7482522,702639556.9043941
2017-04-07,699922545.7482522,699639793.2543942
2017-04-10,704096580.5482522,704097233.1543941
2017-04-11,700952908.3982522,700825623.4543942
2017-04-12,701990187.5982522,701783910.8543941
2017-04-13,700200680.6482522,700138161.2543942
2017-04-14,696122465.3542316,696107261.4212377
2017-04-17,696420951.2542316,696415456.0212377
2017-04-18,697736552.3135544,697716801.2846457
2017-04-19,691724441.31437,691781228.6793212
2017-04-20,691300459.425981,691520724.5950625
2017-04-21,694540926.8464682,694848933.6184791
2017-04-24,693797975.7964683,693994692.9684792
2017-04-25,700681036.1964682,700945849.7184793
2017-04-26,702556149.4461843,703034350.1603663
2017-04-27,702761043.3961843,703130449.0603662
2017-04-28,700985873.035058,701040288.3887253
2017-05-02,710605497.219879,710369581.9599433
2017-05-03,712011875.0198791,711884958.2099433
2017-05-04,715427414.319879,715259845.9099435
2017-05-05,710169718.019879,710073844.5599434
2017-05-08,713120322.469879,712880978.3099434
2017-05-09,712370645.3771538,712218464.8550522
2017-05-10,710954283.8164873,710809469.7876753
2017-05-11,712623569.5821054,712632785.4654131
2017-05-12,713548787.9486748,713701185.4654131
2017-05-15,715966771.6986748,716148034.7154131
2017-05-16,716213565.7486749,716630311.7154131
2017-05-17,714204607.6486748,714411193.3654131
2017-05-18,711283887.9986749,711416699.5154132
2017-05-19,711199822.7986748,711153589.4154131
2017-05-22,712588843.9486748,712640372.5154132
2017-05-23,713811329.8486748,713962817.1154131
2017-05-24,714322986.8486748,714354180.765413
2017-05-25,714473114.6986748,714556021.0654131
2017-05-26,715077455.6068282,714843572.2911867
2017-05-31,712355622.2068281,711868993.5411867
2017-06-01,710960063.1277888,710618863.2483047
2017-06-02,712696413.1277888,712514563.2483047
2017-06-03,713713813.1277888,713635063.2483047
2017-06-05,715610325.7777888,715638693.4483047
2017-06-06,715416418.7777889,715618629.7983047
2017-06-07,714373590.9777888,714471503.5483047
2017-06-08,717939381.7777888,718160580.4983047
2017-06-09,715079212.1277889,715217486.6483047
2017-06-12,713449289.9277889,713525262.8983047
2017-06-13,714948869.1777889,715173814.3483046
2017-06-14,712587327.2777889,712610832.6983047
2017-06-15,714089963.1777889,714281827.2983047
2017-06-16,714102491.3777889,714176538.0983046
2017-06-19,717230748.4277889,717518365.7983047
2017-06-20,718258242.8777889,718721777.3483047
2017-06-21,717959448.4777888,718372129.8483047
2017-06-22,720619261.4277889,720880216.4983047
2017-06-23,719259982.5777888,719352799.5983046
2017-06-26,730500210.0777888,730640370.2983047
2017-06-27,734357170.4777888,734363927.0483047
2017-06-28,729421535.2777889,729198952.5983046
2017-06-29,737537536.0777888,737469301.7483046
2017-06-30,735715194.2277888,735668534.1483047
2017-07-03,737772572.0777888,738059172.1803503
2017-07-04,734958675.5733374,735239482.6552593
2017-07-05,740521040.1398109,740778320.0846102
2017-07-06,737464959.7679583,737803075.9568025
2017-07-07,734583045.6679583,734656720.5568025
2017-07-10,733470591.1679583,733575822.7568026
2017-07-11,738774331.5679582,739133065.1568025
2017-07-12,736858959.4179583,737168705.4568026
2017-07-13,737769694.2679583,738073309.4068025
2017-07-14,740348419.8179582,740369612.2068025
2017-07-17,744448641.3679582,744106409.9068025
2017-07-18,746223976.2179582,746040013.8568025
2017-07-19,744784793.9679582,744806803.8568026
2017-07-20,744440996.5179582,744652683.7568026
2017-07-21,739279027.9179583,739177887.3068024
2017-07-24,743799547.5679582,744003281.1568024
2017-07-25,744479218.2679582,744566615.6568025
2017-07-26,742648291.5179583,742591330.0568025
2017-07-27,745653623.8179582,745617054.1068025
2017-07-28,744450733.3679582,744425997.6568024
2017-07-31,739535949.7679582,739732090.5568024
2017-08-01,743263953.1179582,743229619.6068025
2017-08-02,750423045.7179582,749937322.3068024
2017-08-03,747544998.3179582,747149516.2568024
2017-08-04,754952334.9179581,754569451.9068024
2017-08-07,761268337.9179581,761171610.4568026
2017-08-08,759892261.6179582,759642383.9568026
2017-08-09,751431352.3679582,751101082.1068025
2017-08-10,743012469.3679581,742581004.5068026
2017-08-11,742615858.9267473,742202706.6009594
2017-08-14,738760165.1767474,738390231.8009595
2017-08-15,740112529.6267474,739792921.5509596
2017-08-16,741331686.0267475,740990153.9509594
2017-08-17,748653472.3267474,748140523.1009595
2017-08-18,744770694.8017759,744314968.1549232
2017-08-21,743609849.5017759,743232963.3049232
2017-08-22,748338712.601053,747960919.2021848
2017-08-23,747377646.351053,746903885.9521848
2017-08-24,752307949.651053,751664731.5021847
2017-08-25,750488775.0010531,749822406.4021848
2017-08-28,756514938.501053,755696787.3021848
2017-08-29,755212654.751053,754292820.5521848
2017-08-30,756782792.9010531,755964283.8021848
2017-08-31,759864838.2453377,759123045.2469975
2017-09-01,757024238.0953377,756175003.1469975
2017-09-04,751913439.1953377,751135554.0969974
2017-09-05,753548659.4453377,752746832.6969974
2017-09-06,748228704.3453377,747508743.6469975
2017-09-07,747985908.7453377,747265990.1469975
2017-09-08,750118938.0953377,749552610.3969975
2017-09-11,748792704.3453377,748123193.6469975
2017-09-12,751462949.2453376,750645647.3469974
2017-09-13,747902708.7453377,747181540.1469975
2017-09-14,747916519.2453377,747195074.1469975
2017-09-15,745757308.0953377,745188787.1969974
2017-09-18,748928843.8953377,748033949.2469975
2017-09-19,748843580.7953378,747987512.2469975
2017-09-20,747954131.1953377,747264913.3969975
2017-09-21,747321188.6453377,746532153.6469975
2017-09-22,744090010.9453377,743276934.7969974
2017-09-25,741537609.9953377,740745083.1969974
2017-09-26,744768916.5953377,744164631.5469974
2017-09-27,745336446.3352042,744557519.8541075
2017-09-28,743797667.1084864,743083600.8899734
2017-09-29,742708888.0584863,742025979.2899734
2017-09-30,744882300.8584864,744176817.6399734
2017-10-02,746246812.7084863,745676454.3899734
2017-10-03,746811868.6337097,746122099.9908466
2017-10-05,747089109.8337097,746404706.9908466
2017-10-06,750161830.0292106,749558310.5101212
2017-10-11,753395310.3292104,752834682.3601211
2017-10-12,754356346.4292105,753472993.0601212
2017-10-13,755081713.0322201,754264325.6631308
2017-10-16,756666739.48222,755792944.2631308
2017-10-17,759255959.6559918,758453605.5869025
2017-10-18,756460957.3059918,755755411.6369025
2017-10-19,753349435.7059917,752531680.2869024
2017-10-20,751800969.8559917,751049998.1869024
2017-10-23,750595796.8559917,750102124.4869025
2017-10-24,751922410.9059918,751388863.0869025
2017-10-25,752360663.9559919,751877056.8369025
2017-10-26,749823248.2559918,749105216.8369025
2017-10-27,748552816.6059917,747891342.2369025
2017-10-30,746779055.4306391,746109558.8923755
2017-10-31,746663805.4306391,745947858.8923755
2017-11-01,747155956.2808816,746327300.0954952
2017-11-02,744534636.0308816,743682271.4954952
2017-11-03,747085328.3308818,746111972.1954952
2017-11-06,745360029.0308816,744582071.9954952
2017-11-07,747198846.2308817,746347806.8454952
2017-11-08,745336309.7308817,744520694.9954952
2017-11-09,746806108.0808816,745999843.5954952
2017-11-10,744987921.5808816,744168631.7454952
2017-11-13,743264601.3308816,742514353.1454952
2017-11-14,743665584.2243153,742967031.7632968
2017-11-15,741975803.5243152,741224658.7632968
2017-11-16,740075161.3743153,739283450.1632968
2017-11-17,742732136.0243152,741911225.2632968
2017-11-20,743374410.6743153,742479650.3632969
2017-11-21,750906902.1243153,750089059.1632968
2017-11-22,754723035.4743153,754046374.7632968
2017-11-23,754345773.6243153,753627938.0132968
