id,track,heldout_score,mdd_improve_pp,cagr_giveback_pp,tip_ytd,tip_1y,tip_clean,tip_mdd_ytd_pp,tip_mdd_1y_pp,tip_mdd_clean,promote_shaped,coexist,full_cagr,full_mdd,heldout_cagr,heldout_mdd,sealed_cagr,sealed_mdd,n_fills,is_observe_ref,is_rule_sell_ref,is_dl,torch_used,model_family
SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,rule_sell_ref,0.10099208553496775,0.10121715777380302,0.00045014447767055543,PASS,PASS,True,0.338464851535103,0.33846485153508077,True,True,True,0.13992624308831103,-0.2161905291986993,0.1839286591665965,-0.2161905291986993,0.2552643503496075,-0.12469329735878576,5795,False,True,False,True,tiny_causal_transformer
SOFT_CHAMP_PLUS_K9_LT30_a10,observe,0.08527868225383095,0.10489086922705892,-0.03922437394645595,PASS,PASS,True,0.2280171503082462,0.2280171503082351,True,True,True,0.14013655040896156,-0.21615379208416674,0.18432540435083777,-0.21615379208416674,0.2555735035747173,-0.1257977743710541,5771,True,False,False,True,tiny_causal_transformer
LIVE_KD_OPT,base,0.0,0.0,0.0,PASS,PASS,True,0.0,0.0,True,False,False,0.14023801686669346,-0.21720270077643722,0.18393316061137321,-0.21720270077643733,0.2557299834147724,-0.12807794587413646,5751,False,False,False,True,tiny_causal_transformer
DL_T2_TORCH_XFMR10_a025,t2_torch_xfmr10,-0.0580015168711534,-0.012920661337234574,-0.09016171106783766,PASS,PASS,True,-0.29451119615291343,-0.29451119615292454,False,False,False,0.1407464401706644,-0.21733190738980968,0.1848347777220516,-0.21733190738980968,0.25688319687868777,-0.13102305783566592,5745,False,False,True,True,tiny_causal_transformer
DL_T2_TORCH_XFMR10_a05__SELL_a05,t2_torch_xfmr10_sell_a05,-0.06688550176727759,-0.032135187212634087,-0.069500629109287,PASS,PASS,True,-0.22514708120170424,-0.22514708120169313,False,False,False,0.14068168124118552,-0.21752405264856356,0.18462816690246608,-0.21752405264856367,0.2564999591624315,-0.1303294166861536,5726,False,False,True,True,tiny_causal_transformer
DL_T2_TORCH_XFMR20_a05,t2_torch_xfmr20,-0.08973346469048904,-0.04695604250262164,-0.0855548443757348,PASS,PASS,True,-0.3108044162992707,-0.3108044162992818,False,False,False,0.14076639560369242,-0.21767226120146355,0.18478870905513056,-0.21767226120146355,0.2565343022243669,-0.13118599003712939,5753,False,False,True,True,tiny_causal_transformer
DL_T2_TORCH_XFMR10_a05,t2_torch_xfmr10,-0.09896081792863942,-0.04997613437909276,-0.09796936709909332,PASS,PASS,True,-0.25233367602665036,-0.25233367602667256,False,False,False,0.14084364702355723,-0.21770246212022815,0.18491285428236415,-0.21770246212022826,0.25690148402473834,-0.13060128263440318,5734,False,False,True,True,tiny_causal_transformer
