date,nav_base,nav_kd_mix_l25
2015-06-03,636542469.7397447,636345395.9185197
2015-06-04,625889032.1397446,625970417.2185197
2015-06-05,624165842.9397446,624368294.9685197
2015-06-08,630559539.0783255,630467017.3113272
2015-06-09,625183512.895317,625399802.8283187
2015-06-10,630508713.4742758,630408611.8049334
2015-06-11,628120548.7476139,628209245.9782715
2015-06-12,630904861.9180535,630841931.9487112
2015-06-15,628099249.1376489,628014138.5683067
2015-06-16,627315254.2774712,627086436.3978353
2015-06-17,623342476.2774712,623330106.1978352
2015-06-18,626897230.0774711,626849873.0478352
2015-06-22,632459089.4774711,632523699.4978352
2015-06-23,633098062.7199988,633056552.7829814
2015-06-24,635679123.6718802,635539673.214405
2015-06-25,637601077.1109691,637431380.1630996
2015-06-26,636731144.829666,636725244.9871669
2015-06-29,629782980.7988884,629844390.695923
2015-06-30,631369701.4801708,631446655.1717888
2015-07-01,635317157.4801708,635137215.5717888
2015-07-02,634518744.8801708,634482508.5717888
2015-07-03,636121963.4801708,636062769.1217887
2015-07-06,630454723.8878976,630357955.5797071
2015-07-07,631853542.8656694,631937715.157479
2015-07-08,619857599.8686169,620311552.4104265
2015-07-09,618390171.0146625,618586575.1877038
2015-07-13,623342959.8855467,623485931.409718
2015-07-14,627369477.9948504,627328349.5190219
2015-07-15,630424014.0009288,630273993.8564892
2015-07-16,635130311.5784068,634861262.3539019
2015-07-17,631628265.5110003,631987399.6732333
2015-07-20,630279970.3110002,630438173.8732333
2015-07-21,629267168.9110003,629469715.7732333
2015-07-22,629300339.5127343,629643728.1340063
2015-07-23,627811025.5127342,628364113.0340062
2015-07-24,628795744.3127342,629265952.3340062
2015-07-27,620043734.7127342,620882703.8340062
2015-07-28,619210452.1127342,619935478.1840062
2015-07-29,619407770.7127342,620145138.7340062
2015-07-30,627881354.5127343,628484443.7340062
2015-07-31,633534748.7127342,633764129.3340062
2015-08-03,632103176.9127342,632080076.1340061
2015-08-04,638150706.6627342,638100822.1840062
2015-08-05,639343115.4127342,639143893.6340061
2015-08-06,633075265.9127342,632609300.6840062
2015-08-07,630335955.0127342,629804649.0840062
2015-08-10,628299230.2127342,627831206.2340062
2015-08-11,623297327.3127342,623031859.3340062
2015-08-12,610144025.4127342,610406757.6340061
2015-08-13,613789070.6627343,613745773.6240062
2015-08-14,614662690.2863817,614711309.9843516
2015-08-17,610747386.4363817,610589906.3343517
2015-08-18,604484020.3863817,604464027.5343516
2015-08-19,591460746.2863817,591752479.5343516
2015-08-20,591856181.5863817,592637326.4343517
2015-08-21,585541656.0363817,586352933.7343516
2015-08-24,573165407.6863817,573723190.3843516
2015-08-25,581528761.9863816,581620575.0843517
2015-08-26,583188251.5797801,583384438.4343516
2015-08-27,588277263.92978,588488643.4068393
2015-08-28,596961862.62978,596456874.8568393
2015-08-31,605034338.87978,604731883.9068393
2015-09-01,594729552.8297801,594767379.8568393
2015-09-02,593968102.8297801,594064429.8568393
2015-09-03,598259817.77978,598194497.0568393
2015-09-04,595171689.62978,595053412.2568393
2015-09-07,597541065.62978,597303557.2068393
2015-09-08,592864911.4797801,592657227.4568393
2015-09-09,604856355.3297801,603947336.6068393
2015-09-10,606384928.9474401,605677492.341873
2015-09-11,607718994.4974402,606897411.741873
2015-09-14,606516341.4787949,605816388.5272326
2015-09-15,605592835.2787949,604940133.0772327
2015-09-16,607088489.0287949,606243272.5772327
2015-09-17,612302373.0287949,611562600.9272326
2015-09-18,613571688.2787949,612911894.2272327
2015-09-21,602577358.9787949,602284612.0272326
2015-09-22,606936841.2287949,605785324.4272326
2015-09-23,595012418.6787949,594242314.0772327
2015-09-24,594405407.9287949,593650062.4272326
2015-09-25,590243523.328795,589460631.8772327
2015-09-30,593265262.3787949,592308294.4772327
2015-10-01,595577205.2287949,594671006.1772327
2015-10-02,597197661.6287949,596450916.1272327
2015-10-05,596215187.2287949,595172020.8272327
2015-10-06,598087927.8787949,597120956.8772327
2015-10-07,600525358.328795,599551007.6772326
2015-10-08,597430778.3545469,596574282.7179366
2015-10-12,602083744.7045469,601286687.6179366
2015-10-13,604655267.1881433,603727638.8679366
2015-10-14,599089474.6381432,598790477.0679367
2015-10-15,604842246.0381433,604329040.0179367
2015-10-16,608869590.8381432,608559105.8179367
2015-10-19,607839449.9881432,607908157.8179367
2015-10-20,611902373.6881433,611774486.7679367
2015-10-21,605194793.7881433,605348902.3679366
2015-10-22,610595630.4381433,610606808.6179366
2015-10-23,615263513.6029642,614876481.8294057
2015-10-26,621105058.6129453,620564872.7939926
2015-10-27,618371692.2618407,618060167.0116354
2015-10-28,617837668.2618407,617565361.9616355
2015-10-29,611793123.7618407,611441822.2616354
2015-10-30,607548126.5461577,607395911.5500295
2015-11-02,604164285.1461577,604716147.1500295
2015-11-03,611104020.7961577,611261660.9500296
2015-11-04,615058899.6822652,615130198.04618
2015-11-05,614521470.8513926,614618564.1599944
2015-11-06,605777993.5371389,605969970.6444399
2015-11-09,604701439.6871389,604531416.99444
2015-11-10,596925147.9768186,596947030.4400108
2015-11-11,595547154.3244053,595255207.5132434
2015-11-12,595820173.5775325,595759763.1369796
2015-11-13,590901411.5229583,590889830.8373407
2015-11-16,589180659.742441,588967441.9934359
2015-11-17,595312080.9988558,595286053.2096922
2015-11-18,591703137.8199197,591526258.8518924
2015-11-19,597207843.6699196,597001802.4018923
2015-11-20,595268257.1699196,595219546.1018924
2015-11-23,594052992.1363889,594185301.1518923
2015-11-24,593889381.2363889,593706399.5518923
2015-11-25,593106748.186389,593060856.6518923
2015-11-26,595265484.9701753,595211479.7969364
2015-11-27,590621709.8201753,590703627.3469363
2015-11-30,588194929.0552398,588090435.4469364
2015-12-01,596385679.7552398,596386186.8965979
2015-12-02,591576284.8052398,591764144.9465978
2015-12-03,590323650.2052399,590205564.3965979
2015-12-04,589435989.3052398,589088862.7965978
2015-12-07,589400872.0552398,589174479.5965978
2015-12-08,581776559.7052399,581763804.4965978
2015-12-09,576846499.5052398,577108419.2465978
2015-12-10,580337812.3552399,579874582.3965979
2015-12-11,575503560.7052399,575879996.9465978
2015-12-14,572660760.6052399,572759682.7965978
2015-12-15,571447226.1052399,571694466.3965977
2015-12-16,574041977.8052398,574161114.2310354
2015-12-17,582112107.5052398,582401886.6810354
2015-12-18,575713969.1552398,576148666.6310353
2015-12-21,575091517.1552398,575668576.7310354
2015-12-22,578599807.8052398,579134062.7810353
2015-12-23,581383055.2052399,581802570.6810354
2015-12-24,582180928.9052398,582692649.6310353
2015-12-25,583680446.1552398,584060382.8310354
2015-12-28,584959015.4052398,585174755.9310353
2015-12-29,581070237.6552398,581624461.3810353
2015-12-30,578325981.5052398,578933591.7310354
2015-12-31,580578917.814628,581308692.5310353
2016-01-04,571313655.3491707,571954002.350078
2016-01-05,570735418.5491706,571559569.950078
2016-01-06,566600190.3991706,567485285.150078
2016-01-07,559929589.2491707,561303287.7500781
2016-01-08,561809189.2491707,563030025.8401552
2016-01-11,558285457.6491706,559558427.6401552
2016-01-12,562574418.8234117,563726939.7901552
2016-01-13,563264425.2734118,564585285.5401552
2016-01-14,561988249.5734117,563408866.6901551
2016-01-15,556453439.3734117,558124581.4401551
2016-01-18,551554822.5734117,553248100.4901552
2016-01-19,556605754.6234117,557831300.9401551
2016-01-20,552876141.4234117,554179733.3401551
2016-01-21,545470131.6734117,546826850.3401552
2016-01-22,550135420.3234117,551453040.7198693
2016-01-25,563920790.1734117,564509344.8198693
2016-01-26,557792545.4734117,558743693.1698693
2016-01-27,560920410.1234117,561902634.2698692
2016-01-28,563196671.0734117,564660764.2198693
2016-01-29,577570671.1734117,578697507.1698692
2016-01-30,582491177.0734117,583367486.5198692
2016-02-01,584306607.5234118,585249237.3198693
2016-02-02,582939120.9234117,583630516.8698692
2016-02-03,575821237.1734117,576570778.8198693
2016-02-15,580224484.4234117,581285360.5698693
2016-02-16,589232582.9734117,589960415.8698692
2016-02-17,586397198.9234117,586981651.7198693
2016-02-18,589970902.8234117,590476591.1698692
2016-02-19,591461191.1734117,592096211.2198693
2016-02-22,591103015.1734117,591720066.2698692
2016-02-23,591725091.1734117,592271711.2198693
2016-02-24,586928326.2234117,587621244.0198692
2016-02-25,593022253.9734117,593407538.5698693
2016-02-26,596484157.8234117,596953542.2198693
2016-03-01,597619305.9234117,598506816.4698693
2016-03-02,599885838.9732876,600761934.3916374
2016-03-03,607251013.5851464,607952989.420438
2016-03-04,609006799.0309579,609434725.402673
2016-03-07,612587550.4182589,612870554.2458916
2016-03-08,611097657.8351598,611293422.160645
2016-03-09,607151406.0191137,607718354.5864388
2016-03-10,609757543.5771459,610247229.1354014
2016-03-11,610741617.6915706,611040313.3197178
2016-03-14,610434517.339165,610899233.8196409
2016-03-15,602354552.4421434,603285614.3598922
2016-03-16,605493831.708482,606386658.7693557
2016-03-17,612242425.5631324,612912012.6728549
2016-03-18,616503933.7631323,616987608.0228549
2016-03-21,612432358.3131324,613122579.4728549
2016-03-22,613908450.6165833,614479794.6779878
2016-03-23,616421811.1165833,616791006.0279877
2016-03-24,614455820.1665833,614885043.8779877
2016-03-25,613291396.4665833,613682514.9279878
2016-03-28,612522092.2139177,612946341.7253221
2016-03-29,610723390.0639178,610981601.8753221
2016-03-30,614228811.4639177,614567614.8253222
2016-03-31,615410589.5139178,615496985.4753221
2016-04-01,607559460.0139178,608212891.3253222
2016-04-06,600773183.4750851,601229340.3377246
2016-04-07,598270425.5077405,598607561.4044247
2016-04-08,597709182.0544972,598258987.7281955
2016-04-11,602544547.0044973,602935104.9281956
2016-04-12,604224094.7044972,604605488.9281956
2016-04-13,612519928.4544972,612922376.9781957
2016-04-14,613198837.1044973,613178524.5781956
2016-04-15,614571191.7938554,614755439.8213964
2016-04-18,613673400.5438554,613925151.5713964
2016-04-19,612487083.1938554,612398504.2213963
2016-04-20,606186040.7938554,606317518.5713964
2016-04-21,610502044.773077,610688210.6313108
2016-04-22,610157861.0840153,610151006.381113
2016-04-25,612094056.2307909,612192379.4213536
2016-04-26,611910597.3049628,612123807.1478775
2016-04-27,611376807.7068793,611668130.2647791
2016-04-28,605848764.9068793,606006704.3647791
2016-04-29,606584902.1282943,606978127.3482995
2016-05-03,612375935.3699518,613468266.7916185
2016-05-04,609979767.7873492,611228481.9542226
2016-05-05,604175355.1337436,605520754.9953861
2016-05-06,602921018.6203592,604056854.0427728
2016-05-09,604654599.4023962,605556867.4529732
2016-05-10,607951302.5110264,608843633.469586
2016-05-11,606304815.6110264,607151686.919586
2016-05-12,609155832.5610265,609899144.0195861
2016-05-13,614888366.8110265,615149270.119586
2016-05-16,608677433.0110264,609578620.069586
2016-05-17,610953875.9610264,611720922.119586
2016-05-18,616470614.3110265,617278392.1695861
2016-05-19,610176458.4610264,611030298.619586
2016-05-20,610148532.275765,610956932.219586
2016-05-23,616451761.725765,617103890.569586
2016-05-24,616330723.7099005,616987763.1987507
2016-05-25,619680619.1173358,620016052.5598155
2016-05-26,619789195.2622038,620005105.9917765
2016-05-27,625717302.4305124,625859957.6278557
2016-05-30,627651788.2675924,628007432.5797813
2016-05-31,626707885.5432767,627220305.6796087
2016-06-01,632331959.4486169,632876378.4886776
2016-06-02,632917471.8328768,633244000.6850024
2016-06-03,635236627.4145098,635620728.874981
2016-06-04,633681448.0027187,634043032.323858
2016-06-06,635625071.5803638,635855948.5260715
2016-06-07,643894614.0803638,644197248.3260715
2016-06-08,649529557.1803638,649787000.3260715
2016-06-13,636267265.2303637,636663966.9260715
2016-06-14,639464112.6303638,639905224.8260716
2016-06-15,640834579.8803638,641206708.0260715
2016-06-16,628969098.2803638,629991309.8260715
2016-06-17,637937979.8803638,638644108.0260715
2016-06-20,641548447.1303638,641920591.2260716
2016-06-21,647545981.1803638,648015155.3760716
2016-06-22,644623269.8541367,645335653.1661594
2016-06-23,643458870.8399428,644184191.3895748
2016-06-24,629909333.2399429,630545849.6895747
2016-06-27,627134520.1399429,628444946.2395747
2016-06-28,632739170.1399429,633370946.2395747
2016-06-29,638758378.1906021,639548637.3532299
2016-06-30,643131943.1406021,643879154.5532298
2016-07-01,646109055.6406021,646765555.8032298
2016-07-04,647153455.6406021,647720005.8032298
2016-07-05,644787768.840602,645663523.4032298
2016-07-06,636673647.7406021,637861236.5532298
2016-07-07,637628267.2906021,638661685.7532299
2016-07-11,648454127.0406021,649587368.7532297
2016-07-12,649895296.2906021,650995591.8532298
2016-07-13,655150448.1406021,656012955.6032298
2016-07-14,657721601.8906021,658309895.1032298
2016-07-15,665104822.9906021,665621481.9532299
2016-07-18,667195509.590602,668078652.4032297
2016-07-19,669190960.305805,670031030.7043597
2016-07-20,667938663.9519252,668838769.9103981
2016-07-21,669977317.9519252,670715690.7103982
2016-07-22,666160029.173466,666985961.1169202
2016-07-25,667513801.6524866,668313002.6505175
2016-07-26,666569204.5882955,667489878.8872837
2016-07-27,668010948.5744761,668871319.9391476
2016-07-28,669290352.7244761,670364449.6891476
2016-07-29,665836479.1244761,667296184.8891475
2016-08-01,670036237.3244761,671471430.2391477
2016-08-02,669119530.8744761,670532984.4891475
2016-08-03,665361000.9744761,666671950.0891477
2016-08-04,665033703.2744762,666208966.0891476
2016-08-05,671672966.8744761,673341774.5391476
2016-08-08,677955830.174476,680090621.0391476
2016-08-09,680136538.924476,681979732.7891477
2016-08-10,684939061.8744761,686873778.6391475
2016-08-11,683169313.274476,684802687.6391476
2016-08-12,683002506.2244761,684474100.3391476
2016-08-15,678434687.924476,679842488.6391476
2016-08-16,679511711.0609876,681117113.2560443
2016-08-17,680962435.3609875,682527583.7560443
2016-08-18,684086057.1109874,685193537.9760442
2016-08-19,675095929.9467409,676601441.9442288
2016-08-22,657682241.7967409,660781584.5942287
2016-08-23,662334372.8967409,665526604.6442288
2016-08-24,655408543.1452394,659057089.1829191
2016-08-25,663388366.1952393,667145130.3829191
2016-08-26,664228578.7952393,667985715.282919
2016-08-29,665312041.3452394,668826051.6829191
2016-08-30,663736563.5952393,667532352.1329191
2016-08-31,661273007.8952394,664997359.0329192
2016-09-01,650581205.7952393,654932522.5829191
2016-09-02,655286589.8452393,659994023.532919
2016-09-05,665739277.6452394,669488778.2329191
2016-09-06,668675911.3952394,672712975.0329192
2016-09-07,671205910.3452393,675592234.9829191
2016-09-08,676757656.6452394,680815368.1829191
2016-09-09,670067061.7952393,674398976.1829191
2016-09-10,663240166.5452393,667298983.0329192
2016-09-12,657044663.5952393,661752813.6829191
2016-09-13,660129534.2452393,664045527.432919
2016-09-14,652789382.4452393,657293795.1329191
2016-09-19,668981965.8452393,673489195.6329191
2016-09-20,668152696.1952393,672532773.4329191
2016-09-21,668885431.0452393,673431058.782919
2016-09-22,669325022.8452394,673948184.4329191
2016-09-23,672859920.2952393,677342754.6829191
2016-09-26,667775036.5452393,672219757.8829192
2016-09-29,670495478.4452393,675088880.5329192
2016-09-30,660979292.8452393,665636302.9329191
2016-10-03,662002677.6452394,666703339.7829192
2016-10-04,665929600.6452394,671106232.4829191
2016-10-05,665531793.5952394,670548395.1829191
2016-10-06,664884553.2452394,670089710.7329191
2016-10-07,660743079.1452394,665964329.4829192
2016-10-11,660969062.4952394,666038925.1329192
2016-10-12,662525048.3952394,667226550.5329192
2016-10-13,660907598.3452393,665602302.032919
2016-10-14,657334124.2452394,661925320.7829192
2016-10-17,658160464.6452394,662770053.7329191
2016-10-18,662640491.2952393,667018264.7329191
2016-10-19,663417548.3452393,667886802.032919
2016-10-20,663877776.1452394,668357550.0829191
2016-10-21,664242784.2952393,668464075.9329191
2016-10-24,662798584.2952393,667262575.9329191
2016-10-25,666398812.4452393,670994976.6329191
2016-10-26,662386442.4452393,666701801.7829192
2016-10-27,659291372.7952393,663696779.5829191
2016-10-28,660819069.1452394,665612761.2829192
2016-10-31,658694428.7452394,663577828.3329191
2016-11-01,659332042.3952394,663761953.2829192
2016-11-02,655412122.7952393,660033979.5829191
2016-11-03,657060218.3452394,661074920.5329192
2016-11-04,654809992.0452393,659310262.1829191
2016-11-07,657907104.6452394,662280147.0829191
2016-11-08,667140363.5952393,671083613.6829191
2016-11-09,652437780.5452393,656649265.8329191
2016-11-10,665297601.7860639,668940573.2646856
2016-11-11,656862766.4756318,660229999.9939132
2016-11-14,659455605.610684,662533506.3296982
2016-11-15,658854176.3606842,661787417.0796983
2016-11-16,658758819.7433856,662024318.3354274
2016-11-17,658613568.6933856,662397578.2854273
2016-11-18,656005101.2932242,659838794.7296925
2016-11-21,660712070.9121355,664164449.2796798
2016-11-22,663492436.4621354,667227115.0796798
2016-11-23,663766403.5121354,667933309.0296799
2016-11-24,667577945.3621355,671411533.1796799
2016-11-25,668194659.3088222,672070557.3386328
2016-11-28,672168147.1588222,675909960.5386329
2016-11-29,668039907.8588221,671840516.1386328
2016-11-30,670043416.7588221,674174684.2386328
2016-12-01,670430804.1588221,674443899.3386327
2016-12-02,670963318.2588221,675096423.9386327
2016-12-05,665475558.2588221,670106217.2886328
2016-12-06,672712497.5588222,676992911.6886328
2016-12-07,674862181.2588221,679304459.9886328
2016-12-08,683571879.5088221,688168820.9886328
2016-12-09,686906192.1088221,691136005.8886328
2016-12-12,686538385.0588222,690613318.5886328
2016-12-13,687306948.0588222,691980104.6386328
2016-12-14,681448366.9088221,686220786.0886327
2016-12-15,682126987.6088221,686512498.3386328
2016-12-16,682185377.5588222,686108443.1886328
2016-12-19,676999050.8588221,681077783.6886328
2016-12-20,674909809.0088221,679023909.5386328
2016-12-21,672263689.3588221,676464137.3386328
2016-12-22,666715986.0088222,670836816.8386328
2016-12-23,664444566.3588221,668594094.6386328
2016-12-26,667870512.7088221,672236126.3386328
2016-12-27,666425234.9088222,670960128.2886329
2016-12-28,672149000.9088222,676939832.1886328
2016-12-29,666746026.8088222,671665300.9386328
2016-12-30,672417407.9588221,677358519.4886328
2017-01-03,673624200.9088222,678301932.1886328
2017-01-04,676112980.2088221,680761569.9386327
2017-01-05,682131761.3588221,686814788.4886328
2017-01-06,683389596.1588221,687928925.3386327
2017-01-09,680701923.9088222,685419974.8886328
2017-01-10,683013408.7588221,687596760.2386328
2017-01-11,684905328.4088222,689451482.4386328
2017-01-12,690764217.6588221,695026478.3386327
2017-01-13,688145768.7803646,692551452.8453622
2017-01-16,680484748.0809854,685215469.2665572
2017-01-17,682005486.2712556,686861268.3388113
2017-01-18,677597859.6212556,682679307.3388113
2017-01-19,677091860.7212557,681814195.8888113
2017-01-20,677498723.3212557,682280830.7888113
2017-01-23,682690269.6712557,687507962.4888113
2017-01-24,680886219.6712557,686010462.4888113
2017-02-02,676894409.6712557,682207055.8388113
2017-02-03,679069162.2759829,684447359.6995605
2017-02-06,684693486.4759828,690172087.9495605
2017-02-07,689166395.4259828,694797054.5495605
2017-02-08,687171181.3759829,692847428.4495606
2017-02-09,686973473.2259828,692911052.5995605
2017-02-10,693565019.5259829,699310585.7995605
2017-02-13,696685511.3759829,702273459.9495606
2017-02-14,696470389.1759828,702128157.9995606
2017-02-15,703721891.0759828,709079487.2995605
2017-02-16,699501213.3259828,705442487.7495605
2017-02-17,696502428.4759828,702641252.3995606
2017-02-18,699095606.5386763,704944346.5675025
2017-02-20,699107200.9386762,704876300.4675025
2017-02-21,699514666.1386762,705175413.6175025
2017-02-22,701552528.7386762,707029398.5175025
2017-02-23,699856889.3886762,704981655.6175025
2017-02-24,698243889.7886761,704216406.7675024
2017-03-01,696618470.1886762,702547283.0675025
2017-03-02,697236002.4386762,703433940.1675025
2017-03-03,694444367.6386763,700892753.3175026
2017-03-06,697865102.4386762,703941140.1675025
2017-03-07,698587183.1554081,704613351.0599406
2017-03-08,696974192.6380327,703188299.7561305
2017-03-09,693741171.9380326,700572087.5061303
2017-03-10,694902937.0880326,701389702.1561304
2017-03-13,695723348.6380327,702740847.0061305
2017-03-14,696794526.8380326,704370496.2061304
2017-03-15,697057954.6380327,704579794.2561305
2017-03-16,702150747.8840377,709660076.0811452
2017-03-17,705317511.5340378,712057451.0311452
2017-03-20,705397941.8840377,711931978.8311452
2017-03-21,707993395.4858584,714501859.41294
2017-03-22,703949311.7858584,710406411.11294
2017-03-23,703148695.3492583,710034274.6444987
2017-03-24,701431586.844626,708140154.0191101
2017-03-27,702284054.2149608,709134979.2520566
2017-03-28,703642201.0099344,710385426.4545751
2017-03-29,706266813.7099345,712865308.354575
2017-03-30,708618101.7686723,714955147.6939354
2017-03-31,705027104.5895671,711354244.949846
2017-04-05,707641494.5482522,714529466.2617433
2017-04-06,702795652.7482522,710196390.6117432
2017-04-07,699922545.7482522,707644001.8117431
2017-04-10,704096580.5482522,711325788.6617432
2017-04-11,700952908.3982522,708660485.2117432
2017-04-12,701990187.5982522,709610575.9617432
2017-04-13,700200680.6482522,708136485.6617433
2017-04-14,696122465.3542316,703351999.6450839
2017-04-17,696420951.2542316,703345825.0450839
2017-04-18,697736552.3135544,704535611.9266622
2017-04-19,691724441.31437,698120630.992635
2017-04-20,691300459.425981,697629066.7597517
2017-04-21,694540926.8464682,701112507.8306699
2017-04-24,693797975.7964683,700959817.7806699
2017-04-25,700681036.1964682,707889925.58067
2017-04-26,702556149.4461843,709854600.3718525
2017-04-27,702761043.3961843,709264804.6218525
2017-04-28,700985873.035058,707407719.4764977
2017-05-02,710605497.219879,718223557.3813144
2017-05-03,712011875.0198791,719521805.4313143
2017-05-04,715427414.319879,722999849.8313144
2017-05-05,710169718.019879,717818166.6313143
2017-05-08,713120322.469879,720794875.6813143
2017-05-09,712370645.3771538,719974855.3326118
2017-05-10,710954283.8164873,718676217.5889589
2017-05-11,712623569.5821054,720327855.07345
2017-05-12,713548787.9486748,721173855.07345
2017-05-15,715966771.6986748,723880851.87345
2017-05-16,716213565.7486749,723551503.12345
2017-05-17,714204607.6486748,722092225.77345
2017-05-18,711283887.9986749,719265303.5734501
2017-05-19,711199822.7986748,719223340.42345
2017-05-22,712588843.9486748,720969252.32345
2017-05-23,713811329.8486748,721755777.72345
2017-05-24,714322986.8486748,722258566.52345
2017-05-25,714473114.6986748,722631963.07345
2017-05-26,715077455.6068282,723408356.5720657
2017-05-31,712355622.2068281,720982412.4220656
2017-06-01,710960063.1277888,719741719.9497439
2017-06-02,712696413.1277888,721310119.9497439
2017-06-03,713713813.1277888,722210419.9497439
2017-06-05,715610325.7777888,724167153.3497438
2017-06-06,715416418.7777889,723922014.549744
2017-06-07,714373590.9777888,722996666.4997439
2017-06-08,717939381.7777888,726882700.5997438
2017-06-09,715079212.1277889,724108328.399744
2017-06-12,713449289.9277889,722504226.449744
2017-06-13,714948869.1777889,723977915.699744
2017-06-14,712587327.2777889,721535193.049744
2017-06-15,714089963.1777889,722557768.449744
2017-06-16,714102491.3777889,723326917.649744
2017-06-19,717230748.4277889,726405004.949744
2017-06-20,718258242.8777889,727565957.349744
2017-06-21,717959448.4777888,727331053.449744
2017-06-22,720619261.4277889,730322690.9997439
2017-06-23,719259982.5777888,729603752.8997439
2017-06-26,730500210.0777888,740993653.1497439
2017-06-27,734357170.4777888,745122560.949744
2017-06-28,729421535.2777889,739973872.949744
2017-06-29,737537536.0777888,747869813.6997439
2017-06-30,735715194.2277888,746015989.5497439
2017-07-03,737772572.0777888,747897232.8830819
2017-07-04,734958675.5733374,745130277.7830293
2017-07-05,740521040.1398109,750515904.1227794
2017-07-06,737464959.7679583,747634218.4418428
2017-07-07,734583045.6679583,744728893.8418428
2017-07-10,733470591.1679583,743451586.2918427
2017-07-11,738774331.5679582,748375519.2418427
2017-07-12,736858959.4179583,746779315.7918427
2017-07-13,737769694.2679583,747848201.1418427
2017-07-14,740348419.8179582,750728073.5918427
2017-07-17,744448641.3679582,755065775.0918427
2017-07-18,746223976.2179582,756826010.4418427
2017-07-19,744784793.9679582,755318003.3418428
2017-07-20,744440996.5179582,754780183.0918427
2017-07-21,739279027.9179583,750058243.5918427
2017-07-24,743799547.5679582,754274215.7918427
2017-07-25,744479218.2679582,754653028.0418427
2017-07-26,742648291.5179583,752546220.0418427
2017-07-27,745653623.8179582,755677975.6418427
2017-07-28,744450733.3679582,754316544.1918427
2017-07-31,739535949.7679582,749704942.8918426
2017-08-01,743263953.1179582,753685913.3918427
2017-08-02,750423045.7179582,761053779.7918427
2017-08-03,747544998.3179582,758357308.0418427
2017-08-04,754952334.9179581,766025866.2418426
2017-08-07,761268337.9179581,771769934.0918427
2017-08-08,759892261.6179582,770262564.0918427
2017-08-09,751431352.3679582,761986990.5918427
2017-08-10,743012469.3679581,753646080.9918425
2017-08-11,742615858.9267473,752934003.0290369
2017-08-14,738760165.1767474,748491235.179037
2017-08-15,740112529.6267474,750318565.179037
2017-08-16,741331686.0267475,751369046.929037
2017-08-17,748653472.3267474,759540825.7790369
2017-08-18,744770694.8017759,755605812.6640215
2017-08-21,743609849.5017759,754508421.4140215
2017-08-22,748338712.601053,759275843.7140216
2017-08-23,747377646.351053,758572114.6124594
2017-08-24,752307949.651053,763893417.9624594
2017-08-25,750488775.0010531,762104856.8124595
2017-08-28,756514938.501053,767961191.3124595
2017-08-29,755212654.751053,766608251.3624595
2017-08-30,756782792.9010531,768241961.3624595
2017-08-31,759864838.2453377,771411667.3331819
2017-09-01,757024238.0953377,769755546.1331819
2017-09-04,751913439.1953377,764391662.8331819
2017-09-05,753548659.4453377,766052003.9331819
2017-09-06,748228704.3453377,761154220.5331819
2017-09-07,747985908.7453377,760917340.583182
2017-09-08,750118938.0953377,763040810.483182
2017-09-11,748792704.3453377,761660920.5331819
2017-09-12,751462949.2453376,764515572.7831819
2017-09-13,747902708.7453377,760831790.5831819
2017-09-14,747916519.2453377,760470910.4331819
2017-09-15,745757308.0953377,758302498.1331818
2017-09-18,748928843.8953377,761708271.5831819
2017-09-19,748843580.7953378,761231811.7331818
2017-09-20,747954131.1953377,759970800.733182
2017-09-21,747321188.6453377,759277820.6831819
2017-09-22,744090010.9453377,756246409.6331819
2017-09-25,741537609.9953377,753296228.4831818
2017-09-26,744768916.5953377,757175099.5331819
2017-09-27,745336446.3352042,757768809.5424465
2017-09-28,743797667.1084864,756157644.6939687
2017-09-29,742708888.0584863,755036963.4939686
2017-09-30,744882300.8584864,757426684.6439687
2017-10-02,746246812.7084863,758435174.6439687
2017-10-03,746811868.6337097,759142140.4511356
2017-10-05,747089109.8337097,759406550.3511356
2017-10-06,750161830.0292106,762740927.0445222
2017-10-11,753395310.3292104,766472128.0945221
2017-10-12,754356346.4292105,767843940.2445221
2017-10-13,755081713.0322201,768846428.318423
2017-10-16,756666739.48222,769773619.5184231
2017-10-17,759255959.6559918,772085118.9817891
2017-10-18,756460957.3059918,769354396.7817892
2017-10-19,753349435.7059917,766195285.5317891
2017-10-20,751800969.8559917,764564764.4817891
2017-10-23,750595796.8559917,763405362.1817892
2017-10-24,751922410.9059918,765498153.1817892
2017-10-25,752360663.9559919,765683553.0817891
2017-10-26,749823248.2559918,762356303.2317891
2017-10-27,748552816.6059917,760284732.0317892
2017-10-30,746779055.4306391,758892541.7686148
2017-10-31,746663805.4306391,758843341.7686148
2017-11-01,747155956.2808816,759650276.0516224
2017-11-02,744534636.0308816,757055334.9516224
2017-11-03,747085328.3308818,759022797.2016224
2017-11-06,745360029.0308816,757052224.9016223
2017-11-07,747198846.2308817,759179366.1016223
2017-11-08,745336309.7308817,757454264.9516224
2017-11-09,746806108.0808816,758538856.1016223
2017-11-10,744987921.5808816,756926254.9516224
2017-11-13,743264601.3308816,755108363.8516222
2017-11-14,743665584.2243153,755455959.5285347
2017-11-15,741975803.5243152,753468569.4785347
2017-11-16,740075161.3743153,751251378.4285347
2017-11-17,742732136.0243152,753945089.5785346
2017-11-20,743374410.6743153,754678800.7285347
2017-11-21,750906902.1243153,762479414.0785347
2017-11-22,754723035.4743153,766486665.0285347
2017-11-23,754345773.6243153,766344375.0285347
2017-11-24,749152933.1243154,761332892.8285347
