date,nav_base,nav_chal,rel_chal_vs_base
2024-04-19,1307275895.184043,1350999317.538964,1.0334462086511322
2024-04-22,1331458284.0288503,1376074178.588964,1.033509044252675
2024-04-23,1342494502.9182844,1387705266.8039508,1.0336766845505798
2024-04-24,1337794425.3092635,1383130255.6006567,1.033888487972218
2024-04-25,1320768428.1092634,1365395550.232934,1.0337887559801502
2024-04-26,1325608091.5092635,1370331854.0829341,1.0337382993209936
2024-04-29,1362485522.9255993,1408571487.632934,1.0338249206555798
2024-04-30,1365811676.4255993,1412334692.482934,1.0340625408761241
2024-05-02,1376805541.7255993,1424093634.2829342,1.0343462392648908
2024-05-03,1380075547.802758,1427442801.0792913,1.0343222176147875
2024-05-06,1425877654.1098099,1474526934.4595838,1.0341188321519394
2024-05-07,1427194507.7098098,1476299998.299138,1.0344070064199777
2024-05-08,1430902573.579525,1480074171.254828,1.0343640430754808
2024-05-09,1414216272.8795247,1462682358.3121264,1.034270631983267
2024-05-10,1445805742.5295248,1497125510.6621265,1.0354956178572197
2024-05-13,1447035857.0795248,1498269203.7621264,1.035405720205167
2024-05-14,1436337172.2295249,1487760976.3621264,1.035802042255009
2024-05-15,1441151966.7434657,1492271519.6980298,1.0354713133203277
2024-05-16,1441696773.1253786,1492880734.6006858,1.0355025844750614
2024-05-17,1442730630.4921675,1493481553.308898,1.0351769912859046
2024-05-20,1444704972.8658566,1494391708.6878934,1.0343923062183924
2024-05-21,1430765525.244373,1479927765.3650005,1.0343607944510897
2024-05-22,1435314162.5972524,1484096249.9692543,1.0339870452359565
2024-05-23,1431999749.9787269,1478968542.856286,1.0327994420936575
2024-05-24,1423316017.6040964,1471276774.3772779,1.0336964919806881
2024-05-27,1426707611.4465504,1474329581.3960257,1.0333789275163332
2024-05-28,1424839609.7465503,1472668408.652782,1.0335678476223296
2024-05-29,1400386926.8465502,1447125128.8726983,1.0333752059021253
2024-05-30,1387751590.6465502,1434089402.8065903,1.033390566778923
2024-05-31,1395095550.992048,1441380864.965926,1.0331771640594543
2024-06-03,1394519986.1327424,1440767589.7320611,1.0331638155488698
2024-06-04,1382119262.3827424,1427696432.632061,1.032976293356005
2024-06-05,1389756563.5459433,1435949430.7270215,1.0332380996735269
2024-06-06,1403584677.5459433,1450803497.7756035,1.0336415899838822
2024-06-07,1411614255.0459433,1458919535.8756037,1.0335114785505768
2024-06-11,1408459533.0959432,1455519734.8756037,1.0334125338171536
2024-06-12,1411100720.3959434,1458428762.5756037,1.0335398044204671
