date,nav,cost,exposure
2016-07-15,1.572439388242085,0.0,0.8751661549707775
2016-07-18,1.5848476558854028,5.617523026315044e-06,0.8751661549707775
2016-07-19,1.593087501251451,0.0,0.8751661549707775
2016-07-20,1.5872142650110392,0.0,0.8751661549707775
2016-07-21,1.5895660625746735,0.0,0.8751661549707775
2016-07-22,1.5831128377867696,0.0,0.8814078472222386
2016-07-25,1.5833884176979585,5.336646874999188e-06,0.8814078472222386
2016-07-26,1.5871789175262405,0.0,0.8814078472222386
2016-07-27,1.58336916976679,0.0017271139882923637,0.8814078472222386
2016-07-28,1.586786968794339,0.0,0.8814078472222386
2016-07-29,1.5812862461631776,0.0,0.8873374548611267
2016-08-01,1.5881208122339974,4.670701472406274e-06,0.8873374548611267
2016-08-02,1.5858721457301619,0.0,0.8873374548611267
2016-08-03,1.5798734571763902,0.0,0.8873374548611267
2016-08-04,1.580151120828359,0.0,0.8873374548611267
2016-08-05,1.5908164298984497,0.0,0.8929705821180703
2016-08-08,1.606468047937915,4.437166398785942e-06,0.8929705821180703
2016-08-09,1.6111032933245557,0.0,0.8929705821180703
2016-08-10,1.6323025414601602,0.0,0.8929705821180703
2016-08-11,1.6232310706112938,0.0,0.8929705821180703
2016-08-12,1.6297853990686242,0.0,0.8983220530121668
2016-08-15,1.6282764083557566,4.215308078846668e-06,0.8983220530121668
2016-08-16,1.6296768143239484,0.0,0.8983220530121668
2016-08-17,1.6334669523814773,0.0,0.8983220530121668
2016-08-18,1.6449961256030967,0.0,0.8983220530121668
2016-08-19,1.6233581369468932,0.0,0.9034059503615585
2016-08-22,1.6131621385950132,4.004542674904288e-06,0.9034059503615585
2016-08-23,1.62622053713274,0.0,0.9034059503615585
2016-08-24,1.6170460446928618,0.0,0.9034059503615585
2016-08-25,1.640928194354381,0.0006270445468143727,0.9034059503615585
2016-08-26,1.6418499914218196,0.0,0.9082356528434805
2016-08-29,1.6399580999852101,3.829075940440165e-06,0.9082356528434805
2016-08-30,1.6500512029728434,0.0,0.9082356528434805
2016-08-31,1.632669354217701,0.0,0.9082356528434805
2016-09-01,1.6228121264323654,0.0,0.9082356528434805
2016-09-02,1.6286225073803484,0.0,0.9128238702013065
2016-09-05,1.6494379553128902,3.6376221434182522e-06,0.9128238702013065
2016-09-06,1.6591896059840507,0.0,0.9128238702013065
2016-09-07,1.6635318229773302,0.0,0.9128238702013065
2016-09-08,1.6710353322704488,0.0,0.9128238702013065
2016-09-09,1.654380660609607,0.0,0.9171826766912412
2016-09-10,1.6387043637690315,3.455741036247317e-06,0.9171826766912412
2016-09-12,1.6325018024177307,0.0,0.9171826766912412
2016-09-13,1.6261084728467512,0.0,0.9171826766912412
2016-09-14,1.6191251574263446,0.0,0.9171826766912412
2016-09-19,1.6432761833561331,0.0,0.9213235428566792
2016-09-20,1.6451519023340269,3.2829539844349515e-06,0.9213235428566792
2016-09-21,1.6508494729462226,0.0,0.9213235428566792
2016-09-22,1.6511306930508152,0.0,0.9213235428566792
2016-09-23,1.6567922381255147,0.0,0.9213235428566792
2016-09-26,1.6405025243523288,0.0022784483499728794,0.9252573657138452
2016-09-29,1.6447940856407728,2.4193010571570977e-06,0.9252573657138452
