date,nav,cash,positions,stale_positions,turnover,cumulative_cost,period
2019-02-11,1.0578648009334422,-1.3877787807814457e-17,20,0,0.20966343182801184,0.011224658696371011,VALIDATION_2019_2022
2019-02-12,1.05381515217385,-1.3877787807814457e-17,20,0,0.0,0.011224658696371011,VALIDATION_2019_2022
2019-02-13,1.0634016053144144,-1.3877787807814457e-17,20,0,0.0,0.011224658696371011,VALIDATION_2019_2022
2019-02-14,1.056471311353584,-1.3877787807814457e-17,20,0,0.0,0.011224658696371011,VALIDATION_2019_2022
2019-02-15,1.06346781906435,-1.3877787807814457e-17,20,0,0.0,0.011224658696371011,VALIDATION_2019_2022
2019-02-18,1.066323622956031,-2.168404344971009e-19,20,0,0.020662836885487895,0.011300241372865488,VALIDATION_2019_2022
2019-02-19,1.0667369747394357,-2.168404344971009e-19,20,0,0.0,0.011300241372865488,VALIDATION_2019_2022
2019-02-20,1.0656328714122607,-2.168404344971009e-19,20,0,0.0,0.011300241372865488,VALIDATION_2019_2022
2019-02-21,1.0699983064872736,-2.168404344971009e-19,20,0,0.0,0.011300241372865488,VALIDATION_2019_2022
2019-02-22,1.0747890718415114,-2.168404344971009e-19,20,0,0.0,0.011300241372865488,VALIDATION_2019_2022
2019-02-25,1.0740880634535488,-6.938893903907228e-18,20,0,0.10987718845639177,0.011705212116106657,VALIDATION_2019_2022
2019-02-26,1.074934628296686,-6.938893903907228e-18,20,0,0.0,0.011705212116106657,VALIDATION_2019_2022
2019-02-27,1.0753892724601972,-6.938893903907228e-18,20,0,0.0,0.011705212116106657,VALIDATION_2019_2022
2019-03-04,1.0710786455781744,-6.938893903907228e-18,20,0,0.0,0.011705212116106657,VALIDATION_2019_2022
2019-03-05,1.0641161893486624,-6.938893903907228e-18,20,0,0.0,0.011705212116106657,VALIDATION_2019_2022
2019-03-06,1.06494388574067,-1.3877787807814457e-17,20,0,0.3057885389720861,0.012823403663784535,VALIDATION_2019_2022
2019-03-07,1.0671714570810096,-1.3877787807814457e-17,20,0,0.0,0.012823403663784535,VALIDATION_2019_2022
2019-03-08,1.05934753462342,-1.3877787807814457e-17,20,0,0.0,0.012823403663784535,VALIDATION_2019_2022
2019-03-11,1.0555157726504862,-1.3877787807814457e-17,20,0,0.0,0.012823403663784535,VALIDATION_2019_2022
2019-03-12,1.0635564909654127,-1.3877787807814457e-17,20,0,0.0,0.012823403663784535,VALIDATION_2019_2022
2019-03-13,1.0639648615353807,-2.7755575615628914e-17,20,0,0.2112671395488062,0.013594993647624197,VALIDATION_2019_2022
2019-03-14,1.0634288442919348,-2.7755575615628914e-17,20,0,0.0,0.013594993647624197,VALIDATION_2019_2022
2019-03-15,1.0649891449242266,-2.7755575615628914e-17,20,0,0.0,0.013594993647624197,VALIDATION_2019_2022
2019-03-18,1.07213709004091,-2.7755575615628914e-17,20,0,0.0,0.013594993647624197,VALIDATION_2019_2022
2019-03-19,1.0770992576635419,-2.7755575615628914e-17,20,0,0.0,0.013594993647624197,VALIDATION_2019_2022
2019-03-20,1.0762892773428168,-6.938893903907228e-18,20,0,0.11487199987782658,0.014019248540810351,VALIDATION_2019_2022
2019-03-21,1.0826816534428558,-6.938893903907228e-18,20,0,0.0,0.014019248540810351,VALIDATION_2019_2022
2019-03-22,1.0902497323393603,-6.938893903907228e-18,20,0,0.0,0.014019248540810351,VALIDATION_2019_2022
2019-03-25,1.0770285614798327,-6.938893903907228e-18,20,0,0.0,0.014019248540810351,VALIDATION_2019_2022
2019-03-26,1.087367431040243,-6.938893903907228e-18,20,0,0.0,0.014019248540810351,VALIDATION_2019_2022
2019-03-27,1.0914860485443592,1.0842021724855044e-18,20,0,0.01460948513568159,0.014073948546386404,VALIDATION_2019_2022
2019-03-28,1.0868772794439459,1.0842021724855044e-18,20,0,0.0,0.014073948546386404,VALIDATION_2019_2022
2019-03-29,1.0952811202042252,1.0842021724855044e-18,20,0,0.0,0.014073948546386404,VALIDATION_2019_2022
2019-04-01,1.1046393184140848,1.0842021724855044e-18,20,0,0.0,0.014073948546386404,VALIDATION_2019_2022
2019-04-02,1.101481133683253,1.0842021724855044e-18,20,0,0.0,0.014073948546386404,VALIDATION_2019_2022
2019-04-03,1.1056734751337125,-4.336808689942018e-19,20,0,0.01466550096659475,0.01412957202534324,VALIDATION_2019_2022
2019-04-08,1.1063606706641231,-4.336808689942018e-19,20,0,0.0,0.01412957202534324,VALIDATION_2019_2022
2019-04-09,1.1068968535391874,-4.336808689942018e-19,20,0,0.0,0.01412957202534324,VALIDATION_2019_2022
2019-04-10,1.1083464206577567,-4.336808689942018e-19,20,0,0.0,0.01412957202534324,VALIDATION_2019_2022
2019-04-11,1.1129850809252224,-4.336808689942018e-19,20,0,0.0,0.01412957202534324,VALIDATION_2019_2022
2019-04-12,1.113589072353987,0.0,20,0,0.11385540064519895,0.014564643636204966,VALIDATION_2019_2022
2019-04-15,1.1128694572507096,0.0,20,0,0.0,0.014564643636204966,VALIDATION_2019_2022
2019-04-16,1.110221686623955,0.0,20,0,0.0,0.014564643636204966,VALIDATION_2019_2022
2019-04-17,1.1149186745462112,0.0,20,0,0.0,0.014564643636204966,VALIDATION_2019_2022
2019-04-18,1.1153226876482365,0.0,20,0,0.0,0.014564643636204966,VALIDATION_2019_2022
2019-04-19,1.1169657097153172,-6.938893903907228e-18,20,0,0.11466059684815527,0.015004121887856742,VALIDATION_2019_2022
2019-04-22,1.1165454714009164,-6.938893903907228e-18,20,0,0.0,0.015004121887856742,VALIDATION_2019_2022
2019-04-23,1.1106037934033328,-6.938893903907228e-18,20,0,0.0,0.015004121887856742,VALIDATION_2019_2022
2019-04-24,1.11968131123687,-6.938893903907228e-18,20,0,0.0,0.015004121887856742,VALIDATION_2019_2022
2019-04-25,1.1182162884304445,-6.938893903907228e-18,20,0,0.0,0.015004121887856742,VALIDATION_2019_2022
2019-04-26,1.1212212400781527,0.0,20,0,0.01665779218784288,0.015068190612419893,VALIDATION_2019_2022
2019-04-29,1.1215072493899743,0.0,20,0,0.0,0.015068190612419893,VALIDATION_2019_2022
2019-04-30,1.1267748067757306,0.0,20,0,0.0,0.015068190612419893,VALIDATION_2019_2022
2019-05-02,1.1308627284235606,0.0,20,0,0.0,0.015068190612419893,VALIDATION_2019_2022
2019-05-03,1.1323094632727366,0.0,20,0,0.0,0.015068190612419893,VALIDATION_2019_2022
2019-05-06,1.122669736301347,-1.3877787807814457e-17,20,0,0.11075176002456737,0.015494848890477916,VALIDATION_2019_2022
2019-05-07,1.1207270054395115,-1.3877787807814457e-17,20,0,0.0,0.015494848890477916,VALIDATION_2019_2022
2019-05-08,1.1231252534375133,-1.3877787807814457e-17,20,0,0.0,0.015494848890477916,VALIDATION_2019_2022
2019-05-09,1.1232247029217917,-1.3877787807814457e-17,20,0,0.0,0.015494848890477916,VALIDATION_2019_2022
2019-05-10,1.1150124822630827,-1.3877787807814457e-17,20,0,0.0,0.015494848890477916,VALIDATION_2019_2022
2019-05-13,1.1078224890971249,6.938893903907228e-18,20,0,0.11400590849081375,0.0159282399127138,VALIDATION_2019_2022
2019-05-14,1.0846762799497727,6.938893903907228e-18,20,0,0.0,0.0159282399127138,VALIDATION_2019_2022
2019-05-15,1.0949561680988749,6.938893903907228e-18,20,0,0.0,0.0159282399127138,VALIDATION_2019_2022
2019-05-16,1.0990350981986705,6.938893903907228e-18,20,0,0.0,0.0159282399127138,VALIDATION_2019_2022
2019-05-17,1.0981885565661682,6.938893903907228e-18,20,0,0.0,0.0159282399127138,VALIDATION_2019_2022
2019-05-20,1.0922122421271012,-4.163336342344337e-17,20,0,0.31752073667271036,0.017119111425254206,VALIDATION_2019_2022
2019-05-21,1.0946853533312573,-4.163336342344337e-17,20,0,0.0,0.017119111425254206,VALIDATION_2019_2022
2019-05-22,1.1026257238772692,-4.163336342344337e-17,20,0,0.0,0.017119111425254206,VALIDATION_2019_2022
2019-05-23,1.0969665372609103,-4.163336342344337e-17,20,0,0.0,0.017119111425254206,VALIDATION_2019_2022
2019-05-24,1.093005334228824,-4.163336342344337e-17,20,0,0.0,0.017119111425254206,VALIDATION_2019_2022
2019-05-27,1.0949242639079046,-6.938893903907228e-18,20,0,0.11070637212839776,0.017535054746752876,VALIDATION_2019_2022
2019-05-28,1.0978133025896393,-6.938893903907228e-18,20,0,0.0,0.017535054746752876,VALIDATION_2019_2022
2019-05-29,1.0892319295373483,-6.938893903907228e-18,20,0,0.0,0.017535054746752876,VALIDATION_2019_2022
2019-05-30,1.095031845590424,-6.938893903907228e-18,20,0,0.0,0.017535054746752876,VALIDATION_2019_2022
2019-05-31,1.100520371722987,-6.938893903907228e-18,20,0,0.0,0.017535054746752876,VALIDATION_2019_2022
2019-06-03,1.1082101434011769,2.710505431213761e-19,20,0,0.014927249903719767,0.017591800931641685,VALIDATION_2019_2022
2019-06-04,1.1120130722655746,2.710505431213761e-19,20,0,0.0,0.017591800931641685,VALIDATION_2019_2022
2019-06-05,1.1173165805542038,2.710505431213761e-19,20,0,0.0,0.017591800931641685,VALIDATION_2019_2022
2019-06-06,1.1172698914530603,2.710505431213761e-19,20,0,0.0,0.017591800931641685,VALIDATION_2019_2022
2019-06-10,1.1246585570183814,2.710505431213761e-19,20,0,0.0,0.017591800931641685,VALIDATION_2019_2022
2019-06-11,1.1283637865984788,-6.938893903907228e-18,20,0,0.11207395560380547,0.018025744578577405,VALIDATION_2019_2022
2019-06-12,1.122277895213476,-6.938893903907228e-18,20,0,0.0,0.018025744578577405,VALIDATION_2019_2022
2019-06-13,1.1171262408174187,-6.938893903907228e-18,20,0,0.0,0.018025744578577405,VALIDATION_2019_2022
2019-06-14,1.1171909394992063,-6.938893903907228e-18,20,0,0.0,0.018025744578577405,VALIDATION_2019_2022
2019-06-17,1.1165379467800636,-6.938893903907228e-18,20,0,0.0,0.018025744578577405,VALIDATION_2019_2022
2019-06-18,1.1187648675788437,0.0,20,0,0.11551499435613372,0.01846921208478582,VALIDATION_2019_2022
2019-06-19,1.1266460447449846,0.0,20,0,0.0,0.01846921208478582,VALIDATION_2019_2022
2019-06-20,1.1358850365903395,0.0,20,0,0.0,0.01846921208478582,VALIDATION_2019_2022
2019-06-21,1.1312677358113474,0.0,20,0,0.0,0.01846921208478582,VALIDATION_2019_2022
2019-06-24,1.126799200418098,0.0,20,0,0.0,0.01846921208478582,VALIDATION_2019_2022
2019-06-25,1.1332453798148732,1.0842021724855044e-19,20,0,0.007984120086003115,0.018500248776198006,VALIDATION_2019_2022
2019-06-26,1.1323338448456273,1.0842021724855044e-19,20,0,0.0,0.018500248776198006,VALIDATION_2019_2022
2019-06-27,1.131759637995009,1.0842021724855044e-19,20,0,0.0,0.018500248776198006,VALIDATION_2019_2022
2019-06-28,1.1354473517769357,1.0842021724855044e-19,20,0,0.0,0.018500248776198006,VALIDATION_2019_2022
2019-07-01,1.1323086581071575,1.0842021724855044e-19,20,0,0.0,0.018500248776198006,VALIDATION_2019_2022
2019-07-02,1.127614857445773,0.0,20,0,0.11184472608332885,0.01893301708732737,VALIDATION_2019_2022
2019-07-03,1.1238699834010673,0.0,20,0,0.0,0.01893301708732737,VALIDATION_2019_2022
2019-07-04,1.1257593165911826,0.0,20,0,0.0,0.01893301708732737,VALIDATION_2019_2022
2019-07-05,1.1264863106761882,0.0,20,0,0.0,0.01893301708732737,VALIDATION_2019_2022
2019-07-08,1.1280612527362928,0.0,20,0,0.0,0.01893301708732737,VALIDATION_2019_2022
2019-07-09,1.1264102535815133,-6.938893903907228e-18,20,0,0.11306570775973837,0.019370044292922967,VALIDATION_2019_2022
2019-07-10,1.1244130227637366,-6.938893903907228e-18,20,0,0.0,0.019370044292922967,VALIDATION_2019_2022
2019-07-11,1.130409193794392,-6.938893903907228e-18,20,0,0.0,0.019370044292922967,VALIDATION_2019_2022
2019-07-12,1.1243477747222443,-6.938893903907228e-18,20,0,0.0,0.019370044292922967,VALIDATION_2019_2022
2019-07-15,1.1260687379387424,-6.938893903907228e-18,20,0,0.0,0.019370044292922967,VALIDATION_2019_2022
2019-07-16,1.1251257615220478,-6.938893903907228e-18,20,0,0.11521125749506855,0.019814860042050166,VALIDATION_2019_2022
2019-07-17,1.1197279954285149,-6.938893903907228e-18,20,0,0.0,0.019814860042050166,VALIDATION_2019_2022
2019-07-18,1.121172727053464,-6.938893903907228e-18,20,0,0.0,0.019814860042050166,VALIDATION_2019_2022
2019-07-19,1.1206112759227145,-6.938893903907228e-18,20,0,0.0,0.019814860042050166,VALIDATION_2019_2022
2019-07-22,1.1229907029139667,-6.938893903907228e-18,20,0,0.0,0.019814860042050166,VALIDATION_2019_2022
2019-07-23,1.1267684245325011,0.0,20,0,0.20927800735798954,0.02062429627024783,VALIDATION_2019_2022
2019-07-24,1.1267284009571852,0.0,20,0,0.0,0.02062429627024783,VALIDATION_2019_2022
2019-07-25,1.1238441016217773,0.0,20,0,0.0,0.02062429627024783,VALIDATION_2019_2022
2019-07-26,1.1261364771537135,0.0,20,0,0.0,0.02062429627024783,VALIDATION_2019_2022
2019-07-29,1.1257743755561758,0.0,20,0,0.0,0.02062429627024783,VALIDATION_2019_2022
2019-07-30,1.1280986876157226,6.938893903907228e-18,20,0,0.11272543296711207,0.0210606608302224,VALIDATION_2019_2022
2019-07-31,1.1255818607492891,6.938893903907228e-18,20,0,0.0,0.0210606608302224,VALIDATION_2019_2022
2019-08-01,1.1110950056671447,6.938893903907228e-18,20,0,0.0,0.0210606608302224,VALIDATION_2019_2022
2019-08-02,1.098180841719063,6.938893903907228e-18,20,0,0.0,0.0210606608302224,VALIDATION_2019_2022
2019-08-05,1.0935680321359802,6.938893903907228e-18,20,0,0.0,0.0210606608302224,VALIDATION_2019_2022
2019-08-06,1.071190750507509,0.0,20,0,0.12806835028927258,0.021531434278181362,VALIDATION_2019_2022
2019-08-07,1.0880904438989027,0.0,20,0,0.0,0.021531434278181362,VALIDATION_2019_2022
2019-08-08,1.08545905294575,0.0,20,0,0.0,0.021531434278181362,VALIDATION_2019_2022
2019-08-12,1.0831059254598516,0.0,20,0,0.0,0.021531434278181362,VALIDATION_2019_2022
2019-08-13,1.079666685430949,0.0,20,0,0.0,0.021531434278181362,VALIDATION_2019_2022
2019-08-14,1.0798779884999217,1.3877787807814457e-17,20,0,0.3216699840411971,0.0227242605262197,VALIDATION_2019_2022
2019-08-15,1.0706084059242917,1.3877787807814457e-17,20,0,0.0,0.0227242605262197,VALIDATION_2019_2022
2019-08-16,1.0721830850050567,1.3877787807814457e-17,20,0,0.0,0.0227242605262197,VALIDATION_2019_2022
2019-08-19,1.0854557058591556,1.3877787807814457e-17,20,0,0.0,0.0227242605262197,VALIDATION_2019_2022
2019-08-20,1.090389575692103,1.3877787807814457e-17,20,0,0.0,0.0227242605262197,VALIDATION_2019_2022
2019-08-21,1.0896037183353149,0.0,20,0,0.40603536548009017,0.024243933832678196,VALIDATION_2019_2022
2019-08-22,1.0881776810720107,0.0,20,0,0.0,0.024243933832678196,VALIDATION_2019_2022
2019-08-23,1.0845642564948856,0.0,20,0,0.0,0.024243933832678196,VALIDATION_2019_2022
2019-08-26,1.0714899064853403,0.0,20,0,0.0,0.024243933832678196,VALIDATION_2019_2022
2019-08-27,1.0759246796506,0.0,20,0,0.0,0.024243933832678196,VALIDATION_2019_2022
2019-08-28,1.0764571350619794,-1.5178830414797062e-18,20,0,0.011655138455378715,0.024286971036534835,VALIDATION_2019_2022
2019-08-29,1.0804531844743148,-1.5178830414797062e-18,20,0,0.0,0.024286971036534835,VALIDATION_2019_2022
2019-08-30,1.0880456304189197,-1.5178830414797062e-18,20,0,0.0,0.024286971036534835,VALIDATION_2019_2022
2019-09-02,1.0962942970850666,-1.5178830414797062e-18,20,0,0.0,0.024286971036534835,VALIDATION_2019_2022
2019-09-03,1.096515490554314,-1.5178830414797062e-18,20,0,0.0,0.024286971036534835,VALIDATION_2019_2022
2019-09-04,1.0860208921241143,2.7755575615628914e-17,20,0,0.3069791657920932,0.025431738121623318,VALIDATION_2019_2022
2019-09-05,1.097328736653972,2.7755575615628914e-17,20,0,0.0,0.025431738121623318,VALIDATION_2019_2022
2019-09-06,1.1019007687935998,2.7755575615628914e-17,20,0,0.0,0.025431738121623318,VALIDATION_2019_2022
2019-09-09,1.1084726647598167,2.7755575615628914e-17,20,0,0.0,0.025431738121623318,VALIDATION_2019_2022
2019-09-10,1.109604624141962,2.7755575615628914e-17,20,0,0.0,0.025431738121623318,VALIDATION_2019_2022
2019-09-11,1.109764795421133,1.3877787807814457e-17,20,0,0.2086301052179536,0.02622648958008431,VALIDATION_2019_2022
2019-09-12,1.1140009234181723,1.3877787807814457e-17,20,0,0.0,0.02622648958008431,VALIDATION_2019_2022
2019-09-16,1.1104758854747456,1.3877787807814457e-17,20,0,0.0,0.02622648958008431,VALIDATION_2019_2022
2019-09-17,1.1144858600755743,1.3877787807814457e-17,20,0,0.0,0.02622648958008431,VALIDATION_2019_2022
2019-09-18,1.112985894642631,1.3877787807814457e-17,20,0,0.0,0.02622648958008431,VALIDATION_2019_2022
2019-09-19,1.1203529355289723,-5.551115123125783e-17,20,0,0.3082370075963682,0.02741228990322948,VALIDATION_2019_2022
2019-09-20,1.1149594500084223,-5.551115123125783e-17,20,0,0.0,0.02741228990322948,VALIDATION_2019_2022
2019-09-23,1.11813498907803,-5.551115123125783e-17,20,0,0.0,0.02741228990322948,VALIDATION_2019_2022
2019-09-24,1.1190558375917599,-5.551115123125783e-17,20,0,0.0,0.02741228990322948,VALIDATION_2019_2022
2019-09-25,1.1137402868391866,-5.551115123125783e-17,20,0,0.0,0.02741228990322948,VALIDATION_2019_2022
2019-09-26,1.1153698744291023,1.3877787807814457e-17,20,0,0.20824119690790116,0.028209565359014633,VALIDATION_2019_2022
2019-09-27,1.1116704876926153,1.3877787807814457e-17,20,0,0.0,0.028209565359014633,VALIDATION_2019_2022
2019-10-01,1.1104928914693735,1.3877787807814457e-17,20,0,0.0,0.028209565359014633,VALIDATION_2019_2022
2019-10-02,1.106766799947001,1.3877787807814457e-17,20,0,0.0,0.028209565359014633,VALIDATION_2019_2022
2019-10-03,1.0960849570320992,1.3877787807814457e-17,20,0,0.0,0.028209565359014633,VALIDATION_2019_2022
2019-10-04,1.1024883069608447,-1.3877787807814457e-17,20,0,0.2093421975716577,0.02900180258463188,VALIDATION_2019_2022
2019-10-07,1.1047213391608506,-1.3877787807814457e-17,20,0,0.0,0.02900180258463188,VALIDATION_2019_2022
2019-10-08,1.1083183039274416,-1.3877787807814457e-17,20,0,0.0,0.02900180258463188,VALIDATION_2019_2022
2019-10-09,1.1002853503620498,-1.3877787807814457e-17,20,0,0.0,0.02900180258463188,VALIDATION_2019_2022
2019-10-14,1.1046502399459026,-1.3877787807814457e-17,20,0,0.0,0.02900180258463188,VALIDATION_2019_2022
2019-10-15,1.106200290293981,0.0,20,0,0.20825879921787052,0.02979259043333014,VALIDATION_2019_2022
2019-10-16,1.1110622982773535,0.0,20,0,0.0,0.02979259043333014,VALIDATION_2019_2022
2019-10-17,1.1095373825810415,0.0,20,0,0.0,0.02979259043333014,VALIDATION_2019_2022
2019-10-18,1.1140235833026015,0.0,20,0,0.0,0.02979259043333014,VALIDATION_2019_2022
2019-10-21,1.112582905108187,0.0,20,0,0.0,0.02979259043333014,VALIDATION_2019_2022
2019-10-22,1.1164127974408957,6.938893903907228e-17,20,0,0.31069886716742,0.03098366808322422,VALIDATION_2019_2022
2019-10-23,1.1222483595636201,6.938893903907228e-17,20,0,0.0,0.03098366808322422,VALIDATION_2019_2022
2019-10-24,1.1259105120952044,6.938893903907228e-17,20,0,0.0,0.03098366808322422,VALIDATION_2019_2022
2019-10-25,1.1302132287083142,6.938893903907228e-17,20,0,0.0,0.03098366808322422,VALIDATION_2019_2022
2019-10-28,1.1280328813015228,6.938893903907228e-17,20,0,0.0,0.03098366808322422,VALIDATION_2019_2022
2019-10-29,1.1288420862778663,2.0816681711721685e-17,20,0,0.11839825680376735,0.03144230332224206,VALIDATION_2019_2022
2019-10-30,1.1244344493622471,2.0816681711721685e-17,20,0,0.0,0.03144230332224206,VALIDATION_2019_2022
2019-10-31,1.1308311545054865,2.0816681711721685e-17,20,0,0.0,0.03144230332224206,VALIDATION_2019_2022
2019-11-01,1.129249288271934,2.0816681711721685e-17,20,0,0.0,0.03144230332224206,VALIDATION_2019_2022
2019-11-04,1.13273791475724,2.0816681711721685e-17,20,0,0.0,0.03144230332224206,VALIDATION_2019_2022
2019-11-05,1.1412823046817555,0.0,20,0,0.20770498051095496,0.03225599903501099,VALIDATION_2019_2022
2019-11-06,1.14589614309926,0.0,20,0,0.0,0.03225599903501099,VALIDATION_2019_2022
2019-11-07,1.146984092672197,0.0,20,0,0.0,0.03225599903501099,VALIDATION_2019_2022
2019-11-08,1.146829906730611,0.0,20,0,0.0,0.03225599903501099,VALIDATION_2019_2022
2019-11-11,1.1417014733700257,0.0,20,0,0.0,0.03225599903501099,VALIDATION_2019_2022
2019-11-12,1.133770149564906,2.7755575615628914e-17,20,0,0.21164716962854652,0.03307969207052969,VALIDATION_2019_2022
2019-11-13,1.131621947164008,2.7755575615628914e-17,20,0,0.0,0.03307969207052969,VALIDATION_2019_2022
2019-11-14,1.1363739489352582,2.7755575615628914e-17,20,0,0.0,0.03307969207052969,VALIDATION_2019_2022
2019-11-15,1.1444717378489422,2.7755575615628914e-17,20,0,0.0,0.03307969207052969,VALIDATION_2019_2022
2019-11-18,1.1438172272853393,2.7755575615628914e-17,20,0,0.0,0.03307969207052969,VALIDATION_2019_2022
2019-11-19,1.1439387009902706,-1.1926223897340549e-18,20,0,0.01512640931218382,0.0331390493027455,VALIDATION_2019_2022
2019-11-20,1.1514070028969552,-1.1926223897340549e-18,20,0,0.0,0.0331390493027455,VALIDATION_2019_2022
2019-11-21,1.1433591130979315,-1.1926223897340549e-18,20,0,0.0,0.0331390493027455,VALIDATION_2019_2022
2019-11-22,1.146603968276052,-1.1926223897340549e-18,20,0,0.0,0.0331390493027455,VALIDATION_2019_2022
2019-11-25,1.1491662545753891,-1.1926223897340549e-18,20,0,0.0,0.0331390493027455,VALIDATION_2019_2022
2019-11-26,1.147476526753978,-5.963111948670274e-19,20,0,0.007683184695425409,0.033169291200158206,VALIDATION_2019_2022
2019-11-27,1.1448091936471614,-5.963111948670274e-19,20,0,0.0,0.033169291200158206,VALIDATION_2019_2022
2019-11-28,1.143686189230505,-5.963111948670274e-19,20,0,0.0,0.033169291200158206,VALIDATION_2019_2022
2019-11-29,1.1384320901202147,-5.963111948670274e-19,20,0,0.0,0.033169291200158206,VALIDATION_2019_2022
2019-12-02,1.1247477556747314,-5.963111948670274e-19,20,0,0.0,0.033169291200158206,VALIDATION_2019_2022
2019-12-03,1.1214549922734156,6.938893903907228e-18,20,0,0.11076487118767384,0.033595538301873624,VALIDATION_2019_2022
2019-12-04,1.1320311380569077,6.938893903907228e-18,20,0,0.0,0.033595538301873624,VALIDATION_2019_2022
2019-12-05,1.135779972721319,6.938893903907228e-18,20,0,0.0,0.033595538301873624,VALIDATION_2019_2022
2019-12-06,1.1429450647298265,6.938893903907228e-18,20,0,0.0,0.033595538301873624,VALIDATION_2019_2022
2019-12-09,1.141158993945269,6.938893903907228e-18,20,0,0.0,0.033595538301873624,VALIDATION_2019_2022
2019-12-10,1.1382387364728093,-1.3877787807814457e-17,20,0,0.1167412711368237,0.03405151665883667,VALIDATION_2019_2022
2019-12-11,1.1395194788052707,-1.3877787807814457e-17,20,0,0.0,0.03405151665883667,VALIDATION_2019_2022
2019-12-12,1.1485232052561252,-1.3877787807814457e-17,20,0,0.0,0.03405151665883667,VALIDATION_2019_2022
2019-12-13,1.1647909554252036,-1.3877787807814457e-17,20,0,0.0,0.03405151665883667,VALIDATION_2019_2022
2019-12-16,1.1636730587456643,-1.3877787807814457e-17,20,0,0.0,0.03405151665883667,VALIDATION_2019_2022
2019-12-17,1.1649405767571697,-6.938893903907228e-18,20,0,0.11729133489922172,0.03452039154490012,VALIDATION_2019_2022
2019-12-18,1.1726612180692189,-6.938893903907228e-18,20,0,0.0,0.03452039154490012,VALIDATION_2019_2022
2019-12-19,1.1764651780370485,-6.938893903907228e-18,20,0,0.0,0.03452039154490012,VALIDATION_2019_2022
2019-12-20,1.1751369165279288,-6.938893903907228e-18,20,0,0.0,0.03452039154490012,VALIDATION_2019_2022
2019-12-23,1.169125263206967,-6.938893903907228e-18,20,0,0.0,0.03452039154490012,VALIDATION_2019_2022
2019-12-24,1.1678005351135057,-4.163336342344337e-17,20,0,0.30390082641103416,0.03573900512268512,VALIDATION_2019_2022
2019-12-25,1.1622695153764175,-4.163336342344337e-17,20,0,0.0,0.03573900512268512,VALIDATION_2019_2022
2019-12-26,1.1654431812729142,-4.163336342344337e-17,20,0,0.0,0.03573900512268512,VALIDATION_2019_2022
2019-12-27,1.1671127424670211,-4.163336342344337e-17,20,0,0.0,0.03573900512268512,VALIDATION_2019_2022
2019-12-30,1.167649550222543,-4.163336342344337e-17,20,0,0.0,0.03573900512268512,VALIDATION_2019_2022
2019-12-31,1.161836014042439,-1.3877787807814457e-17,20,0,0.1045631582798116,0.03615586666250791,VALIDATION_2019_2022
2020-01-02,1.1599384984727417,-1.3877787807814457e-17,20,0,0.0,0.03615586666250791,VALIDATION_2019_2022
