date,nav_base,nav_chal,rel_chal_vs_base
2017-09-22,762415512.6798009,758928622.1884744,0.9954265221085672
2017-09-25,759242334.8798009,755791333.8884743,0.995454677863988
2017-09-26,763552426.0298009,760019703.7384744,0.9953733074889233
2017-09-27,764120579.8192111,760640396.9495575,0.9954455056419538
2017-09-28,762476399.9548656,758970212.0096139,0.9954015784023489
2017-09-29,761364357.4048656,757873612.0596138,0.9954151447840951
2017-09-30,763877778.0548656,760364205.2096138,0.9954003468274745
2017-10-02,764725120.9048656,761193060.0596138,0.995381267400929
2017-10-03,765475232.5752294,761964201.4029877,0.9954132661347778
2017-10-05,765753624.4752294,762263997.5029876,0.9954428854651087
2017-10-06,769229273.2252294,765693883.8529878,0.9954039848777226
2017-10-11,773334150.0752293,769760413.4029875,0.995378793666497
2017-10-12,774922589.9252293,771419403.5529876,0.995479307975033
2017-10-13,776104860.7206767,772590963.4269298,0.9954723936524713
2017-10-16,776655024.6706767,773163132.7769299,0.9955039344588963
2017-10-17,778911072.9206767,775414731.7269299,0.99551124471676
2017-10-18,776231311.1706766,772719834.7769299,0.9954762500002082
2017-10-19,773027782.4206766,769594837.7269298,0.9955590927366196
2017-10-20,771362341.236888,767910804.7097148,0.9955254018213558
2017-10-23,770311578.5368881,766815999.0097148,0.9954621225688796
2017-10-24,772795083.4868882,769287571.7597148,0.9954612654737045
2017-10-25,772851068.2368882,769364422.7097149,0.9954885932484672
2017-10-26,769043062.4868882,765635107.6597149,0.9955685773743894
2017-10-27,766580391.3368881,763227427.1097149,0.9956260761884012
2017-10-30,765483336.5264754,762129421.2869706,0.9956185653175367
2017-10-31,765471186.5264754,762124921.2869706,0.9956284896173697
2017-11-01,766472178.1264755,763133262.4869707,0.9956437875570823
2017-11-02,763887343.6764755,760563466.4369706,0.9956487337209862
2017-11-03,765498913.0264755,762217529.8869706,0.9957134058799226
2017-11-06,763431736.0264754,760144433.8869706,0.9956940457353599
2017-11-07,765666735.7264755,762353678.9869707,0.995672978092275
2017-11-08,764069479.3764755,760754376.1369706,0.9956612542066068
2017-11-09,764984678.5764755,761675633.8369707,0.9956743646870647
2017-11-10,763469016.0174416,760166382.2417932,0.9956741744506197
2017-11-13,761603131.5674416,758297186.1917931,0.9956592282271154
