date,exposure
2011-12-01,1.0
2011-12-02,0.75
2011-12-05,0.75
2011-12-06,0.75
2011-12-07,0.75
2011-12-08,0.75
2011-12-09,0.75
2011-12-12,0.75
2011-12-13,0.75
2011-12-14,0.75
2011-12-15,0.75
2011-12-16,0.75
2011-12-19,0.75
2011-12-20,0.75
2011-12-21,0.75
2011-12-22,0.75
2011-12-23,0.75
2011-12-26,0.75
2011-12-27,0.75
2011-12-28,0.75
2011-12-29,0.75
2011-12-30,0.75
2012-01-02,0.75
2012-01-03,0.75
2012-01-04,0.75
2012-01-05,0.75
2012-01-06,0.75
2012-01-09,0.75
2012-01-10,0.75
2012-01-11,0.75
2012-01-12,0.6760331398906221
2012-01-13,0.6572954576896743
2012-01-16,0.6724872126469088
2012-01-17,0.625
2012-01-18,0.625
2012-01-30,0.625
2012-01-31,0.625
2012-02-01,0.6538827104358356
2012-02-02,0.6929067000017838
2012-02-03,0.6912929377451873
2012-02-04,0.6874970575215924
2012-02-06,0.7798616508529324
2012-02-07,0.7262657170654543
2012-02-08,0.7422792369166479
2012-02-09,0.74922933814949
2012-02-10,0.7291835188162641
2012-02-13,0.7578054136165991
2012-02-14,0.7488941073071427
2012-02-15,0.7073313267242398
2012-02-16,0.7007003087486379
2012-02-17,0.6844900891053931
2012-02-20,0.6548987129664515
2012-02-21,0.626981039962361
2012-02-22,0.625
2012-02-23,0.6444503664205551
2012-02-24,0.6376126732425635
2012-02-29,0.6536693209010143
2012-03-01,0.6757202443883864
2012-03-02,0.6503708687888428
2012-03-03,0.625
2012-03-05,0.8097740801862466
2012-03-06,0.7809216003359513
2012-03-07,0.7776229350448244
2012-03-08,0.752809539245878
2012-03-09,0.8291528715735301
2012-03-12,0.8232992855835297
2012-03-13,0.8026533253057281
2012-03-14,0.8572544671623622
2012-03-15,0.856818834016421
2012-03-16,0.8693023445272903
2012-03-19,0.840331284652413
2012-03-20,0.8507044084870066
2012-03-21,0.8217317915210024
2012-03-22,0.8202082957861638
2012-03-23,0.8501400936541623
2012-03-26,0.8748876609425387
2012-03-27,0.8040570984956223
2012-03-28,0.8580460329938655
2012-03-29,0.8258832504386525
2012-03-30,0.737114295823098
2012-04-02,0.7025252749750049
2012-04-03,0.7302559309312444
2012-04-05,0.7853056514980971
2012-04-06,0.7138026058166714
2012-04-09,0.708628015411346
2012-04-10,0.6649800111935091
2012-04-11,0.6953209448200094
2012-04-12,0.7212887347050567
2012-04-13,0.7608719155410111
2012-04-16,0.6989789426594325
2012-04-17,0.7006057950904993
2012-04-18,0.7041931904319946
2012-04-19,0.7142519118575393
2012-04-20,0.7697674068405318
2012-04-23,0.72527617040893
2012-04-24,0.7463741550298638
2012-04-25,0.7526462688993966
2012-04-26,0.7766799211236176
2012-04-27,0.7551553037558755
2012-04-30,0.7878399794426078
2012-05-02,0.8054308733748853
2012-05-03,0.7886339962033045
2012-05-04,0.7825544735515307
2012-05-07,0.8132272644741114
2012-05-08,0.7371481286615342
2012-05-09,0.7564118199838228
2012-05-10,0.7431397300971017
2012-05-11,0.7464975205826314
2012-05-14,0.7276520376889613
2012-05-15,0.7704769014574406
2012-05-16,0.7728284328171277
2012-05-17,0.7176065789421855
2012-05-18,0.7175723506356291
2012-05-21,0.6751927849744953
2012-05-22,0.6801344839057387
2012-05-23,0.7033511947738118
2012-05-24,0.6712214734090066
2012-05-25,0.6716819379685585
2012-05-28,0.6665175187417219
2012-05-29,0.6694383378418367
2012-05-30,0.680028967084016
2012-05-31,0.6792258278214265
2012-06-01,0.6826767598496218
2012-06-04,0.6578424308815355
2012-06-05,0.6316527662851412
2012-06-06,0.6374020318513
2012-06-07,0.6424865723679631
2012-06-08,0.6446673036591554
2012-06-11,0.6371957128011841
2012-06-12,0.6644864150074546
2012-06-13,0.6600311823124642
2012-06-14,0.6689910767681612
2012-06-15,0.6725633981676312
2012-06-18,0.6969511948046161
2012-06-19,0.6998009359625111
2012-06-20,0.702446255912299
2012-06-21,0.717424192590971
2012-06-22,0.6932745107411915
2012-06-25,0.7064984523958624
2012-06-26,0.68351195875243
2012-06-27,0.6909992791330555
2012-06-28,0.7368786145713602
2012-06-29,0.7363992675513739
2012-07-02,0.7533191605075429
2012-07-03,0.8323997836857822
2012-07-04,0.8448374271246212
2012-07-05,0.8508397208987475
2012-07-06,0.8389312329320797
2012-07-09,0.8867395212246971
2012-07-10,0.8658588633682913
2012-07-11,0.8593976375010788
2012-07-12,0.8600169578390023
2012-07-13,0.8250986771039546
2012-07-16,0.8375061096204104
2012-07-17,0.8456434859111694
2012-07-18,0.8480199031523624
2012-07-19,0.8221055116665533
2012-07-20,0.8221008008460725
2012-07-23,0.8444372692973818
2012-07-24,0.7870540997428547
2012-07-25,0.8051621664431903
2012-07-26,0.7899066720095411
2012-07-27,0.7893124070841344
2012-07-30,0.7929949729387091
2012-07-31,0.8172293034370701
2012-08-01,0.8143111978504447
2012-08-03,0.8145124485560559
2012-08-06,0.7867680542798255
2012-08-07,0.7850150333591781
2012-08-08,0.7891875733781195
2012-08-09,0.7984691842132406
2012-08-10,0.8067107791756016
2012-08-13,0.8042166683031977
2012-08-14,0.8026051472757677
2012-08-15,0.7749697074141023
2012-08-16,0.7209832413502328
2012-08-17,0.7407119741411526
2012-08-20,0.7442911806187461
2012-08-21,0.7371958119670714
2012-08-22,0.7733361799491275
2012-08-23,0.7785305922781082
2012-08-24,0.7807706782443057
2012-08-27,0.7925225667276705
2012-08-28,0.78953874466589
2012-08-29,0.7735802184855393
2012-08-30,0.79623340075516
2012-08-31,0.7781751197094011
2012-09-03,0.7640743714263811
2012-09-04,0.7780597855080423
2012-09-05,0.7694885077439844
2012-09-06,0.7209177373491563
2012-09-07,0.7358057164349499
2012-09-10,0.7735231600628348
2012-09-11,0.7727916007686249
2012-09-12,0.7637737477022086
2012-09-13,0.7881815839759169
2012-09-14,0.8006234309127912
2012-09-17,0.8374796232948301
2012-09-18,0.8350676943563833
2012-09-19,0.8293783148790648
2012-09-20,0.8246478363504913
2012-09-21,0.8175374161242372
2012-09-24,0.8311772532033237
2012-09-25,0.8292623245994422
2012-09-26,0.8425009755264187
2012-09-27,0.8374250017682211
2012-09-28,0.8379082331027745
2012-10-01,0.8323154620041548
2012-10-02,0.825919193670836
2012-10-03,0.8370505296849153
2012-10-04,0.8355593875552725
2012-10-05,0.8486207831385271
2012-10-08,0.8643567682842501
2012-10-09,0.8574872190576275
2012-10-11,0.8617091086153155
2012-10-12,0.8133454185141442
2012-10-15,0.8077138769944993
2012-10-16,0.8033003817672161
2012-10-17,0.824635892009171
2012-10-18,0.8210351898033286
2012-10-19,0.8321476842628203
2012-10-22,0.7915993245491852
2012-10-23,0.7918909519264379
2012-10-24,0.7964902015799417
2012-10-25,0.7677353624339988
2012-10-26,0.7840666960145442
2012-10-29,0.7460572312804539
2012-10-30,0.7315178448752848
2012-10-31,0.7306057779583234
2012-11-01,0.7151591266679966
2012-11-02,0.6729863720360042
2012-11-05,0.757058706774903
2012-11-06,0.7299583285424966
2012-11-07,0.6984774445509776
2012-11-08,0.7276846343031965
2012-11-09,0.6745660815792471
2012-11-12,0.6407812998252383
2012-11-13,0.6370688517079389
2012-11-14,0.6468405388466836
2012-11-15,0.6885920576466469
2012-11-16,0.6602883832296279
2012-11-19,0.6535584089884415
2012-11-20,0.6942721040970476
2012-11-21,0.7847036994567322
2012-11-22,0.7310609219961239
2012-11-23,0.7586913476577625
2012-11-26,0.7378016680431543
2012-11-27,0.7761460124073648
2012-11-28,0.7943451619969013
2012-11-29,0.8331799866006693
2012-11-30,0.8310160681921994
2012-12-03,0.8527661318693439
2012-12-04,0.8579995464208252
2012-12-05,0.8208200979006993
2012-12-06,0.8637392080387701
2012-12-07,0.8696169184295935
2012-12-10,0.8740645238876469
2012-12-11,0.8270094757778976
2012-12-12,0.8376185761672539
2012-12-13,0.8990926519374091
2012-12-14,0.8578356840804824
