date,nav,cash,receivables,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_fin_pub,pre_fin_priv,pre_telecom,pre_0050,pre_def,tgt_financial,tgt_fin_pub,tgt_fin_priv,tgt_telecom,tgt_0050,tgt_def
2012-12-04,500000000.0,500000000.0,0.0,0.0,0.0,Bull,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7605428183142507,0.0,0.0,0.09359444582704865,0.1458627358587006,0.0
2012-12-05,500924456.5742163,400196406.5742163,0.0,100728050.0,0.2010843125705448,Bull,1.0,0.0,0.0,0.0,0.15333060502830603,0.0,0.0,0.018567669990818218,0.029186037551420532,0.0,0.7727599815078159,0.0,0.0,0.07769583437028649,0.14954418412189766,0.0
2012-12-06,500804065.2168657,299988015.2168657,0.0,200816050.0,0.40098726018336056,Bull,1.0,0.0,0.0,0.0,0.308730221534937,0.0,0.0,0.03317764601771934,0.0590793926307042,0.0,0.788664375338453,0.0,0.0,0.06577187577771487,0.14556374888383214,0.0
2012-12-07,500905589.37248755,199938839.37248755,0.0,300966750.0,0.6008452618327496,Bull,1.0,0.0,0.0,0.0,0.4687814529962946,0.0,0.0,0.04372001523767154,0.08834379359878342,0.0,0.8024396540635093,0.0,0.0,0.056828906833286154,0.14073143910320468,0.0
2012-12-10,497939439.77757865,99798239.77757864,0.0,398141200.0,0.799577555410841,Bull,1.0,0.0,0.0,0.0,0.6338308934535845,0.0,0.0,0.051000177875734305,0.11474648408152217,0.0,0.793949906532411,0.0,0.0,0.07647761049501442,0.12957248297257462,0.0
2012-12-11,498718412.12978536,25050762.129785385,0.0,473667650.0,0.9497697267225294,Bull,1.0,0.0,0.0,0.0,0.7540990884894961,0.0,0.0,0.07012975488640709,0.12554088334662614,0.0,0.793949906532411,0.0,0.0,0.07647761049501442,0.12957248297257462,0.0
2012-12-12,504363238.74557424,6342488.745574261,0.0,498020750.0,0.9874247600571585,Bull,1.0,0.0,0.0,0.0,0.7856049362072522,0.0,0.0,0.07363938754215145,0.12818043630775477,0.0,0.793949906532411,0.0,0.0,0.07647761049501442,0.12957248297257462,0.0
2012-12-13,506609888.74557424,6342488.745574261,0.0,500267400.0,0.9874805271541798,Bull,1.0,0.0,0.0,0.0,0.785545068978831,0.0,0.0,0.07290817021250393,0.12902728796284485,0.0,0.7983553274774693,0.0,0.0,0.06485820787126081,0.13678646465126995,0.0
2012-12-14,505029288.74557424,6342488.745574261,0.0,498686800.0,0.9874413447162081,Bull,1.0,0.0,0.0,0.0,0.786643089526125,0.0,0.0,0.07255024771139294,0.1282480074786902,0.0,0.7983553274774693,0.0,0.0,0.06485820787126081,0.13678646465126995,0.0
2012-12-17,502010188.74557424,6342488.745574261,0.0,495667700.0,0.9873658166950299,Bull,1.0,0.0,0.0,0.0,0.7869346257436549,0.0,0.0,0.07307819805743619,0.1273529928939388,0.0,0.8097281949426023,0.0,0.0,0.06377043594108527,0.1265013691163125,0.0
2012-12-18,503172311.4110915,1509511.4110915111,0.0,501662800.0,0.9970000109766409,Bull,1.0,0.0,0.0,0.0,0.8038363614756808,0.0,0.0,0.0665181673175473,0.12664548218341276,0.0,0.8097281949426023,0.0,0.0,0.06377043594108527,0.1265013691163125,0.0
2012-12-19,505469611.4110915,1509511.4110915111,0.0,503960100.0,0.9970136455743057,Bull,1.0,0.0,0.0,0.0,0.8045172070082564,0.0,0.0,0.06607340826437494,0.1264230303016744,0.0,0.8097281949426023,0.0,0.0,0.06377043594108527,0.1265013691163125,0.0
2012-12-20,498586361.4110915,1509511.4110915111,0.0,497076850.0,0.9969724173625221,Bull,1.0,0.0,0.0,0.0,0.8041797390230025,0.0,0.0,0.06617569703796156,0.12661698130155796,0.0,0.8097281949426023,0.0,0.0,0.06377043594108527,0.1265013691163125,0.0
2012-12-21,492632411.4110915,1509511.4110915111,0.0,491122900.0,0.9969358260314873,Bull,1.0,0.0,0.0,0.0,0.8032743904659182,0.0,0.0,0.06611806134862577,0.12754337421694328,0.0,0.8078126753304973,0.0,0.0,0.055327826955813945,0.13685949771368877,0.0
2012-12-22,494133961.4110915,1509511.4110915111,0.0,492624450.0,0.9969451372927681,Bull,1.0,0.0,0.0,0.0,0.8034055155130834,0.0,0.0,0.06602258202782925,0.12751703975185552,0.0,0.8078126753304973,0.0,0.0,0.055327826955813945,0.13685949771368877,0.0
2012-12-24,494328811.4110915,1509511.4110915111,0.0,492819300.0,0.99694634143055,Bull,1.0,0.0,0.0,0.0,0.804048622748518,0.0,0.0,0.0660327685671845,0.12686495011484752,0.0,0.8078126753304973,0.0,0.0,0.055327826955813945,0.13685949771368877,0.0
2012-12-25,500641811.4110915,1509511.4110915111,0.0,499132300.0,0.9969848474963829,Bull,1.0,0.0,0.0,0.0,0.8036528129082394,0.0,0.0,0.06592757386158012,0.12740446072656347,0.0,0.8078126753304973,0.0,0.0,0.055327826955813945,0.13685949771368877,0.0
2012-12-26,498753361.4110915,1509511.4110915111,0.0,497243850.0,0.9969734311026581,Bull,1.0,0.0,0.0,0.0,0.8031521810032093,0.0,0.0,0.06617298759977047,0.12764826249967845,0.0,0.8078126753304973,0.0,0.0,0.055327826955813945,0.13685949771368877,0.0
2012-12-27,499143311.4110915,1509511.4110915111,0.0,497633800.0,0.9969757955749741,Bull,1.0,0.0,0.0,0.0,0.8033139798396787,0.0,0.0,0.06623248122175555,0.1274293345135399,0.0,0.8270066037297057,0.0,0.0,0.04899587021686046,0.12399752605343382,0.0
2012-12-28,502453613.6491589,357213.64915888733,0.0,502096400.0,0.9992890614387971,Bull,1.0,0.0,0.0,0.0,0.8203155252612043,0.0,0.0,0.054124598293742464,0.12484893788385039,0.0,0.8270066037297057,0.0,0.0,0.04899587021686046,0.12399752605343382,0.0
2013-01-02,506627813.6491589,357213.64915888733,0.0,506270600.0,0.9992949189927297,Bull,1.0,0.0,0.0,0.0,0.8208613676468854,0.0,0.0,0.053232371522887026,0.12520117982295723,0.0,0.8270066037297057,0.0,0.0,0.04899587021686046,0.12399752605343382,0.0
2013-01-03,508064663.6491589,357213.64915888733,0.0,507707450.0,0.9992969130216748,Bull,1.0,0.0,0.0,0.0,0.8211144758693171,0.0,0.0,0.052302594337381235,0.12587984281497644,0.0,0.8270066037297057,0.0,0.0,0.04899587021686046,0.12399752605343382,0.0
2013-01-04,503241763.6491589,357213.64915888733,0.0,502884550.0,0.9992901748722749,Bull,1.0,0.0,0.0,0.0,0.8197657265337929,0.0,0.0,0.05324915763287483,0.12627529070560717,0.0,0.8214524026695242,0.0,0.0,0.04424690266264534,0.13430069466783034,0.0
2013-01-07,502233663.6491589,357213.64915888733,0.0,501876450.0,0.9992887500878308,Bull,1.0,0.0,0.0,0.0,0.819653838034179,0.0,0.0,0.053686564544656756,0.12594834750899506,0.0,0.8214524026695242,0.0,0.0,0.04424690266264534,0.13430069466783034,0.0
2013-01-08,501664013.6491589,357213.64915888733,0.0,501306800.0,0.999287942448651,Bull,1.0,0.0,0.0,0.0,0.8199649343149366,0.0,0.0,0.05404513631101563,0.1252778718226989,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-09,501904613.6491589,357213.64915888733,0.0,501547400.0,0.9992882837904961,Bull,1.0,0.0,0.0,0.0,0.8201652043145945,0.0,0.0,0.05344063248390295,0.1256824469919987,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-10,509258613.6491589,357213.64915888733,0.0,508901400.0,0.9992985613996801,Bull,1.0,0.0,0.0,0.0,0.8215417251405208,0.0,0.0,0.0529734780658718,0.1247833581932875,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-11,508917763.6491589,357213.64915888733,0.0,508560550.0,0.9992980916079692,Bull,1.0,0.0,0.0,0.0,0.8217878798357625,0.0,0.0,0.0527578361727409,0.12475237559946574,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-14,509610713.6491589,357213.64915888733,0.0,509253500.0,0.9992990460373155,Bull,1.0,0.0,0.0,0.0,0.821871261302301,0.0,0.0,0.052730641802205276,0.12469714293280906,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-15,507194413.6491589,357213.64915888733,0.0,506837200.0,0.9992957066569625,Bull,1.0,0.0,0.0,0.0,0.822346794001783,0.0,0.0,0.05280716679684671,0.12414174585833279,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-16,503879113.6491589,357213.64915888733,0.0,503521900.0,0.9992910727206533,Bull,1.0,0.0,0.0,0.0,0.8219667947744699,0.0,0.0,0.053059948856335436,0.124264329089848,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-17,499540713.6491589,357213.64915888733,0.0,499183500.0,0.999284915844898,Bull,1.0,0.0,0.0,0.0,0.8213857024838538,0.0,0.0,0.053489333841898336,0.12440987951914587,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-18,504619663.6491589,357213.64915888733,0.0,504262450.0,0.9992921131004374,Bull,1.0,0.0,0.0,0.0,0.82108443219143,0.0,0.0,0.05354805202118889,0.12465962888781862,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-21,504615763.6491589,357213.64915888733,0.0,504258550.0,0.9992921076294254,Bull,1.0,0.0,0.0,0.0,0.8211278359668633,0.0,0.0,0.05361921277356651,0.12454505888899564,0.0,0.8432854988649705,0.0,0.0,0.040180042519968484,0.11653445861506101,0.0
2013-01-22,506981968.73959064,1543368.7395906385,0.0,505438600.0,0.9969557719312432,Bull,1.0,0.0,0.0,0.0,0.8346594673810838,0.0,0.0,0.04395777635919635,0.11833852819096306,0.0,0.8560211240166883,0.0,0.0,0.038928341906847214,0.10505053407646447,0.0
