date,version,cash,receivable,equity,wealth,cash_credit,receivable_credit,receivable_settled,stock_shares
2024-01-02,E22_v3_recv_pay_tax20,2504.0,0.0,118171.9,120675.9,0.0,0.0,0.0,4088.0
2024-01-03,E22_v3_recv_pay_tax20,2504.0,0.0,116436.7,118940.7,0.0,0.0,0.0,4088.0
2024-01-04,E22_v3_recv_pay_tax20,2504.0,0.0,116695.0,119199.0,0.0,0.0,0.0,4088.0
2024-01-05,E22_v3_recv_pay_tax20,2504.0,0.0,116946.6,119450.6,0.0,0.0,0.0,4088.0
2024-01-08,E22_v3_recv_pay_tax20,2504.0,0.0,117858.1,120362.1,0.0,0.0,0.0,4088.0
2024-01-09,E22_v3_recv_pay_tax20,2504.0,0.0,117244.6,119748.6,0.0,0.0,0.0,4088.0
2024-01-10,E22_v3_recv_pay_tax20,2504.0,0.0,116831.8,119335.8,0.0,0.0,0.0,4088.0
2024-01-11,E22_v3_recv_pay_tax20,2504.0,0.0,116880.1,119384.1,0.0,0.0,0.0,4088.0
2024-01-12,E22_v3_recv_pay_tax20,2504.0,0.0,116369.4,118873.4,0.0,0.0,0.0,4088.0
2024-01-15,E22_v3_recv_pay_tax20,2504.0,0.0,115965.2,118469.2,0.0,0.0,0.0,4088.0
2024-01-16,E22_v3_recv_pay_tax20,2504.0,0.0,114428.8,116932.8,0.0,0.0,0.0,4088.0
2024-01-17,E22_v3_recv_pay_tax20,2504.0,0.0,111938.9,114442.9,0.0,0.0,0.0,4088.0
2024-01-18,E22_v3_recv_pay_tax20,2504.0,0.0,112648.4,115152.4,0.0,0.0,0.0,4088.0
2024-01-19,E22_v3_recv_pay_tax20,2504.0,0.0,113211.7,115715.7,0.0,0.0,0.0,4088.0
2024-01-22,E22_v3_recv_pay_tax20,2504.0,0.0,113359.3,115863.3,0.0,0.0,0.0,4088.0
2024-01-23,E22_v3_recv_pay_tax20,2504.0,0.0,113362.8,115866.8,0.0,0.0,0.0,4088.0
2024-01-24,E22_v3_recv_pay_tax20,2504.0,0.0,113725.8,116229.8,0.0,0.0,0.0,4088.0
2024-01-25,E22_v3_recv_pay_tax20,2504.0,0.0,113726.9,116230.9,0.0,0.0,0.0,4088.0
2024-01-26,E22_v3_recv_pay_tax20,2504.0,0.0,114947.3,117451.3,0.0,0.0,0.0,4088.0
2024-01-29,E22_v3_recv_pay_tax20,2504.0,0.0,115048.3,117552.3,0.0,0.0,0.0,4088.0
2024-01-30,E22_v3_recv_pay_tax20,2504.0,0.0,113668.2,116172.2,0.0,0.0,0.0,4088.0
2024-01-31,E22_v3_recv_pay_tax20,2504.0,0.0,113671.7,116175.7,0.0,0.0,0.0,4088.0
2024-02-01,E22_v3_recv_pay_tax20,2504.0,0.0,114902.7,117406.7,0.0,0.0,0.0,4088.0
2024-02-02,E22_v3_recv_pay_tax20,2504.0,0.0,115055.7,117559.7,0.0,0.0,0.0,4088.0
2024-02-05,E22_v3_recv_pay_tax20,2504.0,0.0,114134.8,116638.8,0.0,0.0,0.0,4088.0
2024-02-15,E22_v3_recv_pay_tax20,2504.0,0.0,114232.4,116736.4,0.0,0.0,0.0,4088.0
2024-02-16,E22_v3_recv_pay_tax20,2504.0,0.0,114488.7,116992.7,0.0,0.0,0.0,4088.0
2024-02-19,E22_v3_recv_pay_tax20,2504.0,0.0,115765.7,118269.7,0.0,0.0,0.0,4088.0
2024-02-20,E22_v3_recv_pay_tax20,2504.0,0.0,116228.3,118732.3,0.0,0.0,0.0,4088.0
2024-02-21,E22_v3_recv_pay_tax20,2504.0,0.0,115615.3,118119.3,0.0,0.0,0.0,4088.0
2024-02-22,E22_v3_recv_pay_tax20,2504.0,0.0,115663.4,118167.4,0.0,0.0,0.0,4088.0
2024-02-23,E22_v3_recv_pay_tax20,2504.0,0.0,115358.4,117862.4,0.0,0.0,0.0,4088.0
2024-02-26,E22_v3_recv_pay_tax20,2504.0,0.0,114799.7,117303.7,0.0,0.0,0.0,4088.0
2024-02-27,E22_v3_recv_pay_tax20,2504.0,0.0,114995.1,117499.1,0.0,0.0,0.0,4088.0
2024-02-29,E22_v3_recv_pay_tax20,2504.0,0.0,116170.1,118674.1,0.0,0.0,0.0,4088.0
2024-03-01,E22_v3_recv_pay_tax20,2504.0,0.0,115659.9,118163.9,0.0,0.0,0.0,4088.0
2024-03-04,E22_v3_recv_pay_tax20,2504.0,0.0,115603.9,118107.9,0.0,0.0,0.0,4088.0
2024-03-05,E22_v3_recv_pay_tax20,2504.0,0.0,115649.4,118153.4,0.0,0.0,0.0,4088.0
2024-03-06,E22_v3_recv_pay_tax20,2504.0,0.0,116465.7,118969.7,0.0,0.0,0.0,4088.0
2024-03-07,E22_v3_recv_pay_tax20,2504.0,0.0,116259.4,118763.4,0.0,0.0,0.0,4088.0
2024-03-08,E22_v3_recv_pay_tax20,2504.0,0.0,117274.7,119778.7,0.0,0.0,0.0,4088.0
2024-03-11,E22_v3_recv_pay_tax20,2504.0,0.0,117122.4,119626.4,0.0,0.0,0.0,4088.0
2024-03-12,E22_v3_recv_pay_tax20,2504.0,0.0,117323.6,119827.6,0.0,0.0,0.0,4088.0
2024-03-13,E22_v3_recv_pay_tax20,2504.0,0.0,118083.2,120587.2,0.0,0.0,0.0,4088.0
2024-03-14,E22_v3_recv_pay_tax20,2504.0,0.0,120121.7,122625.7,0.0,0.0,0.0,4088.0
2024-03-15,E22_v3_recv_pay_tax20,2504.0,0.0,120007.7,122511.7,0.0,0.0,0.0,4088.0
2024-03-18,E22_v3_recv_pay_tax20,2504.0,0.0,119500.8,122004.8,0.0,0.0,0.0,4088.0
2024-03-19,E22_v3_recv_pay_tax20,2504.0,0.0,118634.6,121138.6,0.0,0.0,0.0,4088.0
2024-03-20,E22_v3_recv_pay_tax20,2504.0,0.0,117969.7,120473.7,0.0,0.0,0.0,4088.0
2024-03-21,E22_v3_recv_pay_tax20,2504.0,0.0,119653.8,122157.8,0.0,0.0,0.0,4088.0
2024-03-22,E22_v3_recv_pay_tax20,2504.0,0.0,119098.8,121602.8,0.0,0.0,0.0,4088.0
2024-03-25,E22_v3_recv_pay_tax20,2504.0,0.0,118998.5,121502.5,0.0,0.0,0.0,4088.0
2024-03-26,E22_v3_recv_pay_tax20,2504.0,0.0,120015.9,122519.9,0.0,0.0,0.0,4088.0
2024-03-27,E22_v3_recv_pay_tax20,2504.0,0.0,119760.0,122264.0,0.0,0.0,0.0,4088.0
2024-03-28,E22_v3_recv_pay_tax20,2504.0,0.0,119200.0,121704.0,0.0,0.0,0.0,4088.0
2024-03-29,E22_v3_recv_pay_tax20,2504.0,0.0,120065.4,122569.4,0.0,0.0,0.0,4088.0
2024-04-01,E22_v3_recv_pay_tax20,2504.0,0.0,120372.7,122876.7,0.0,0.0,0.0,4088.0
2024-04-02,E22_v3_recv_pay_tax20,2504.0,0.0,120019.9,122523.9,0.0,0.0,0.0,4088.0
2024-04-03,E22_v3_recv_pay_tax20,2504.0,0.0,118182.5,120686.5,0.0,0.0,0.0,4088.0
2024-04-08,E22_v3_recv_pay_tax20,2504.0,0.0,119203.5,121707.5,0.0,0.0,0.0,4088.0
2024-04-09,E22_v3_recv_pay_tax20,2504.0,0.0,119862.2,122366.2,0.0,0.0,0.0,4088.0
2024-04-10,E22_v3_recv_pay_tax20,2504.0,0.0,119809.0,122313.0,0.0,0.0,0.0,4088.0
2024-04-11,E22_v3_recv_pay_tax20,2504.0,0.0,119349.7,121853.7,0.0,0.0,0.0,4088.0
2024-04-12,E22_v3_recv_pay_tax20,2504.0,0.0,118792.6,121296.6,0.0,0.0,0.0,4088.0
2024-04-15,E22_v3_recv_pay_tax20,2504.0,0.0,118489.4,120993.4,0.0,0.0,0.0,4088.0
2024-04-16,E22_v3_recv_pay_tax20,2504.0,0.0,116350.3,118854.3,0.0,0.0,0.0,4088.0
2024-04-17,E22_v3_recv_pay_tax20,2504.0,0.0,116454.0,118958.0,0.0,0.0,0.0,4088.0
2024-04-18,E22_v3_recv_pay_tax20,2504.0,0.0,117013.1,119517.1,0.0,0.0,0.0,4088.0
2024-04-19,E22_v3_recv_pay_tax20,2504.0,0.0,115539.1,118043.1,0.0,0.0,0.0,4088.0
2024-04-22,E22_v3_recv_pay_tax20,2504.0,0.0,117884.0,120388.0,0.0,0.0,0.0,4088.0
2024-04-23,E22_v3_recv_pay_tax20,2504.0,0.0,118692.0,121196.0,0.0,0.0,0.0,4088.0
2024-04-24,E22_v3_recv_pay_tax20,2504.0,0.0,117935.8,120439.8,0.0,0.0,0.0,4088.0
2024-04-25,E22_v3_recv_pay_tax20,2504.0,0.0,116661.5,119165.5,0.0,0.0,0.0,4088.0
2024-04-26,E22_v3_recv_pay_tax20,2504.0,0.0,116811.3,119315.3,0.0,0.0,0.0,4088.0
2024-04-29,E22_v3_recv_pay_tax20,2504.0,0.0,119865.8,122369.8,0.0,0.0,0.0,4088.0
2024-04-30,E22_v3_recv_pay_tax20,2504.0,0.0,119650.5,122154.5,0.0,0.0,0.0,4088.0
2024-05-02,E22_v3_recv_pay_tax20,2504.0,0.0,120412.6,122916.6,0.0,0.0,0.0,4088.0
2024-05-03,E22_v3_recv_pay_tax20,2504.0,0.0,120562.4,123066.4,0.0,0.0,0.0,4088.0
2024-05-06,E22_v3_recv_pay_tax20,2504.0,0.0,123701.2,126205.2,0.0,0.0,0.0,4088.0
2024-05-07,E22_v3_recv_pay_tax20,2504.0,0.0,123496.6,126000.6,0.0,0.0,0.0,4088.0
2024-05-08,E22_v3_recv_pay_tax20,2504.0,0.0,123853.8,126357.8,0.0,0.0,0.0,4088.0
2024-05-09,E22_v3_recv_pay_tax20,2504.0,0.0,122322.7,124826.7,0.0,0.0,0.0,4088.0
2024-05-10,E22_v3_recv_pay_tax20,2504.0,0.0,124194.6,126698.6,0.0,0.0,0.0,4088.0
2024-05-13,E22_v3_recv_pay_tax20,2504.0,0.0,124142.4,126646.4,0.0,0.0,0.0,4088.0
2024-05-14,E22_v3_recv_pay_tax20,2504.0,0.0,122813.5,125317.5,0.0,0.0,0.0,4088.0
2024-05-15,E22_v3_recv_pay_tax20,2504.0,0.0,123374.8,125878.8,0.0,0.0,0.0,4088.0
2024-05-16,E22_v3_recv_pay_tax20,2504.0,0.0,123793.9,126297.9,0.0,0.0,0.0,4088.0
2024-05-17,E22_v3_recv_pay_tax20,2504.0,0.0,123998.3,126502.3,0.0,0.0,0.0,4088.0
2024-05-20,E22_v3_recv_pay_tax20,2504.0,0.0,125038.4,127542.4,0.0,0.0,0.0,4088.0
2024-05-21,E22_v3_recv_pay_tax20,2504.0,0.0,123815.3,126319.3,0.0,0.0,0.0,4088.0
2024-05-22,E22_v3_recv_pay_tax20,2504.0,0.0,123759.4,126263.4,0.0,0.0,0.0,4088.0
2024-05-23,E22_v3_recv_pay_tax20,2504.0,0.0,123459.3,125963.3,0.0,0.0,0.0,4088.0
2024-05-24,E22_v3_recv_pay_tax20,2504.0,0.0,122276.0,124780.0,0.0,0.0,0.0,4088.0
2024-05-27,E22_v3_recv_pay_tax20,2504.0,0.0,122274.9,124778.9,0.0,0.0,0.0,4088.0
2024-05-28,E22_v3_recv_pay_tax20,2504.0,0.0,122019.9,124523.9,0.0,0.0,0.0,4088.0
2024-05-29,E22_v3_recv_pay_tax20,2504.0,0.0,120037.5,122541.5,0.0,0.0,0.0,4088.0
2024-05-30,E22_v3_recv_pay_tax20,2504.0,0.0,119065.2,121569.2,0.0,0.0,0.0,4088.0
2024-05-31,E22_v3_recv_pay_tax20,2504.0,0.0,119514.9,122018.9,0.0,0.0,0.0,4088.0
2024-06-03,E22_v3_recv_pay_tax20,2504.0,0.0,119570.9,122074.9,0.0,0.0,0.0,4088.0
2024-06-04,E22_v3_recv_pay_tax20,2504.0,0.0,118964.2,121468.2,0.0,0.0,0.0,4088.0
2024-06-05,E22_v3_recv_pay_tax20,2504.0,0.0,119161.7,121665.7,0.0,0.0,0.0,4088.0
2024-06-06,E22_v3_recv_pay_tax20,2504.0,0.0,119669.4,122173.4,0.0,0.0,0.0,4088.0
2024-06-07,E22_v3_recv_pay_tax20,2504.0,0.0,120641.3,123145.3,0.0,0.0,0.0,4088.0
2024-06-11,E22_v3_recv_pay_tax20,2504.0,0.0,120285.1,122789.1,0.0,0.0,0.0,4088.0
2024-06-12,E22_v3_recv_pay_tax20,2504.0,0.0,120130.0,122634.0,0.0,0.0,0.0,4088.0
2024-06-13,E22_v3_recv_pay_tax20,2504.0,0.0,120687.1,123191.1,0.0,0.0,0.0,4088.0
2024-06-14,E22_v3_recv_pay_tax20,2504.0,0.0,121452.4,123956.4,0.0,0.0,0.0,4088.0
2024-06-17,E22_v3_recv_pay_tax20,2504.0,0.0,121856.9,124360.9,0.0,0.0,0.0,4088.0
2024-06-18,E22_v3_recv_pay_tax20,2504.0,0.0,122821.3,125325.3,0.0,0.0,0.0,4088.0
2024-06-19,E22_v3_recv_pay_tax20,2504.0,0.0,122865.1,125369.1,0.0,0.0,0.0,4088.0
2024-06-20,E22_v3_recv_pay_tax20,2504.0,0.0,123070.5,125574.5,0.0,0.0,0.0,4088.0
2024-06-21,E22_v3_recv_pay_tax20,2504.0,0.0,122910.0,125414.0,0.0,0.0,0.0,4088.0
2024-06-24,E22_v3_recv_pay_tax20,2504.0,0.0,123722.3,126226.3,0.0,0.0,0.0,4088.0
2024-06-25,E22_v3_recv_pay_tax20,2504.0,0.0,123933.7,126437.7,0.0,0.0,0.0,4088.0
2024-06-26,E22_v3_recv_pay_tax20,2504.0,0.0,122962.0,125466.0,0.0,0.0,0.0,4088.0
2024-06-27,E22_v3_recv_pay_tax20,2504.0,0.0,123012.0,125516.0,0.0,0.0,0.0,4088.0
2024-06-28,E22_v3_recv_pay_tax20,2504.0,0.0,123366.2,125870.2,0.0,0.0,0.0,4088.0
2024-07-01,E22_v3_recv_pay_tax20,2504.0,0.0,123816.0,126320.0,0.0,0.0,0.0,4088.0
2024-07-02,E22_v3_recv_pay_tax20,2504.0,0.0,123456.0,125960.0,0.0,0.0,0.0,4088.0
2024-07-03,E22_v3_recv_pay_tax20,2504.0,0.0,127015.5,129519.5,0.0,0.0,0.0,4088.0
2024-07-04,E22_v3_recv_pay_tax20,2504.0,0.0,126721.1,129225.1,0.0,0.0,0.0,4088.0
2024-07-05,E22_v3_recv_pay_tax20,2504.0,0.0,126822.3,129326.3,0.0,0.0,0.0,4088.0
2024-07-08,E22_v3_recv_pay_tax20,2504.0,0.0,127428.8,129932.8,0.0,0.0,0.0,4088.0
2024-07-09,E22_v3_recv_pay_tax20,2504.0,0.0,126412.7,128916.7,0.0,0.0,0.0,4088.0
2024-07-10,E22_v3_recv_pay_tax20,2504.0,0.0,126360.7,128864.7,0.0,0.0,0.0,4088.0
2024-07-11,E22_v3_recv_pay_tax20,2504.0,0.0,127072.0,129576.0,0.0,0.0,0.0,4088.0
2024-07-12,E22_v3_recv_pay_tax20,2504.0,0.0,127530.9,130034.9,0.0,0.0,0.0,4088.0
2024-07-15,E22_v3_recv_pay_tax20,2504.0,0.0,127735.6,130239.6,0.0,0.0,0.0,4088.0
2024-07-16,E22_v3_recv_pay_tax20,2504.0,0.0,127434.8,129938.8,0.0,0.0,0.0,4088.0
2024-07-17,E22_v3_recv_pay_tax20,2504.0,0.0,127232.7,129736.7,0.0,0.0,0.0,4088.0
2024-07-18,E22_v3_recv_pay_tax20,2504.0,0.0,129114.0,131618.0,0.0,0.0,0.0,4088.0
2024-07-19,E22_v3_recv_pay_tax20,2504.0,0.0,127995.0,130499.0,0.0,0.0,0.0,4088.0
2024-07-22,E22_v3_recv_pay_tax20,2504.0,0.0,127629.6,130133.6,0.0,0.0,0.0,4088.0
2024-07-23,E22_v3_recv_pay_tax20,2504.0,0.0,129056.0,131560.0,0.0,0.0,0.0,4088.0
2024-07-26,E22_v3_recv_pay_tax20,2504.0,0.0,128398.1,130902.1,0.0,0.0,0.0,4088.0
2024-07-29,E22_v3_recv_pay_tax20,2504.0,0.0,130078.9,132582.9,0.0,0.0,0.0,4088.0
2024-07-30,E22_v3_recv_pay_tax20,2504.0,0.0,128705.0,131209.0,0.0,0.0,0.0,4088.0
2024-07-31,E22_v3_recv_pay_tax20,2504.0,0.0,129718.6,132222.6,0.0,0.0,0.0,4088.0
2024-08-01,E22_v3_recv_pay_tax20,2504.0,0.0,130939.9,133443.9,0.0,0.0,0.0,4088.0
2024-08-02,E22_v3_recv_pay_tax20,2504.0,0.0,129361.3,131865.3,0.0,0.0,0.0,4088.0
2024-08-05,E22_v3_recv_pay_tax20,2504.0,0.0,123503.7,126007.7,0.0,0.0,0.0,4088.0
2024-08-06,E22_v3_recv_pay_tax20,2504.0,0.0,125637.9,128141.9,0.0,0.0,0.0,4088.0
2024-08-07,E22_v3_recv_pay_tax20,2504.0,0.0,125537.4,128041.4,0.0,0.0,0.0,4088.0
2024-08-08,E22_v3_recv_pay_tax20,2515.0,1910.0000000000002,121684.3,126109.3,11.0,1910.0000000000002,0.0,4148.0
2024-08-09,E22_v3_recv_pay_tax20,2515.0,1910.0000000000002,123964.8,128389.8,0.0,0.0,0.0,4148.0
2024-08-12,E22_v3_recv_pay_tax20,2515.0,1910.0000000000002,125054.7,129479.7,0.0,0.0,0.0,4148.0
2024-08-13,E22_v3_recv_pay_tax20,2515.0,2870.0,121651.6,127036.6,0.0,960.0,0.0,4158.0
2024-08-14,E22_v3_recv_pay_tax20,2522.0,3416.0,122624.3,128562.3,7.0,546.0,0.0,4194.0
2024-08-15,E22_v3_recv_pay_tax20,2522.0,3416.0,121048.6,126986.6,0.0,0.0,0.0,4194.0
2024-08-16,E22_v3_recv_pay_tax20,2522.0,3416.0,122930.2,128868.2,0.0,0.0,0.0,4194.0
2024-08-19,E22_v3_recv_pay_tax20,2522.0,3416.0,122349.7,128287.7,0.0,0.0,0.0,4194.0
2024-08-20,E22_v3_recv_pay_tax20,2522.0,3416.0,123539.8,129477.8,0.0,0.0,0.0,4194.0
2024-08-21,E22_v3_recv_pay_tax20,2522.0,3416.0,123290.8,129228.8,0.0,0.0,0.0,4194.0
2024-08-22,E22_v3_recv_pay_tax20,2522.0,3416.0,123758.2,129696.2,0.0,0.0,0.0,4194.0
2024-08-23,E22_v3_recv_pay_tax20,2522.0,3416.0,123398.59999999999,129336.59999999999,0.0,0.0,0.0,4194.0
2024-08-26,E22_v3_recv_pay_tax20,2522.0,3416.0,124495.8,130433.8,0.0,0.0,0.0,4194.0
2024-08-27,E22_v3_recv_pay_tax20,2522.0,3416.0,123972.4,129910.4,0.0,0.0,0.0,4194.0
2024-08-28,E22_v3_recv_pay_tax20,3222.4,2715.6000000000004,123348.7,129286.7,700.4000000000001,0.0,700.4000000000001,4194.0
2024-08-29,E22_v3_recv_pay_tax20,3222.4,2715.6000000000004,122514.4,128452.4,0.0,0.0,0.0,4194.0
2024-08-30,E22_v3_recv_pay_tax20,4182.4,1755.6000000000001,123197.5,129135.5,960.0,0.0,960.0,4194.0
2024-09-02,E22_v3_recv_pay_tax20,4182.4,1755.6000000000001,123034.9,128972.9,0.0,0.0,0.0,4194.0
2024-09-03,E22_v3_recv_pay_tax20,4182.4,1755.6000000000001,122452.70000000001,128390.70000000001,0.0,0.0,0.0,4194.0
2024-09-04,E22_v3_recv_pay_tax20,4182.4,1755.6000000000001,120211.7,126149.7,0.0,0.0,0.0,4194.0
2024-09-05,E22_v3_recv_pay_tax20,4182.4,1755.6000000000001,121613.29999999999,127551.29999999999,0.0,0.0,0.0,4194.0
2024-09-06,E22_v3_recv_pay_tax20,4182.4,1755.6000000000001,122716.4,128654.4,0.0,0.0,0.0,4194.0
2024-09-09,E22_v3_recv_pay_tax20,4182.4,1755.6000000000001,122348.3,128286.3,0.0,0.0,0.0,4194.0
2024-09-10,E22_v3_recv_pay_tax20,4182.4,1755.6000000000001,123184.6,129122.6,0.0,0.0,0.0,4194.0
2024-09-11,E22_v3_recv_pay_tax20,4182.4,1755.6000000000001,122024.6,127962.6,0.0,0.0,0.0,4194.0
2024-09-12,E22_v3_recv_pay_tax20,4182.4,1755.6000000000001,123400.8,129338.8,0.0,0.0,0.0,4194.0
2024-09-13,E22_v3_recv_pay_tax20,5392.0,546.0,123184.09999999999,129122.09999999999,1209.6000000000001,0.0,1209.6000000000001,4194.0
2024-09-16,E22_v3_recv_pay_tax20,5938.0,0.0,123501.5,129439.5,546.0,0.0,546.0,4194.0
2024-09-18,E22_v3_recv_pay_tax20,5938.0,0.0,123236.59999999999,129174.59999999999,0.0,0.0,0.0,4194.0
2024-09-19,E22_v3_recv_pay_tax20,5938.0,0.0,123487.4,129425.4,0.0,0.0,0.0,4194.0
2024-09-20,E22_v3_recv_pay_tax20,5938.0,0.0,123751.5,129689.5,0.0,0.0,0.0,4194.0
2024-09-23,E22_v3_recv_pay_tax20,5938.0,0.0,124532.70000000001,130470.70000000001,0.0,0.0,0.0,4194.0
2024-09-24,E22_v3_recv_pay_tax20,5938.0,0.0,124902.79999999999,130840.79999999999,0.0,0.0,0.0,4194.0
2024-09-25,E22_v3_recv_pay_tax20,5938.0,0.0,125168.0,131106.0,0.0,0.0,0.0,4194.0
2024-09-26,E22_v3_recv_pay_tax20,5938.0,0.0,125484.0,131422.0,0.0,0.0,0.0,4194.0
2024-09-27,E22_v3_recv_pay_tax20,5938.0,0.0,124765.40000000001,130703.40000000001,0.0,0.0,0.0,4194.0
2024-09-30,E22_v3_recv_pay_tax20,5938.0,0.0,123921.79999999999,129859.79999999999,0.0,0.0,0.0,4194.0
2024-10-01,E22_v3_recv_pay_tax20,5938.0,0.0,123871.8,129809.8,0.0,0.0,0.0,4194.0
2024-10-04,E22_v3_recv_pay_tax20,5938.0,0.0,122981.6,128919.6,0.0,0.0,0.0,4194.0
2024-10-07,E22_v3_recv_pay_tax20,5938.0,0.0,123717.5,129655.5,0.0,0.0,0.0,4194.0
2024-10-08,E22_v3_recv_pay_tax20,5938.0,0.0,122193.6,128131.6,0.0,0.0,0.0,4194.0
2024-10-09,E22_v3_recv_pay_tax20,5938.0,0.0,121718.4,127656.4,0.0,0.0,0.0,4194.0
2024-10-11,E22_v3_recv_pay_tax20,5938.0,0.0,122031.9,127969.9,0.0,0.0,0.0,4194.0
2024-10-14,E22_v3_recv_pay_tax20,5938.0,0.0,122491.7,128429.7,0.0,0.0,0.0,4194.0
2024-10-15,E22_v3_recv_pay_tax20,5938.0,0.0,123842.2,129780.2,0.0,0.0,0.0,4194.0
2024-10-16,E22_v3_recv_pay_tax20,5938.0,0.0,122648.7,128586.7,0.0,0.0,0.0,4194.0
2024-10-17,E22_v3_recv_pay_tax20,5938.0,0.0,123544.8,129482.8,0.0,0.0,0.0,4194.0
2024-10-18,E22_v3_recv_pay_tax20,5938.0,0.0,124955.79999999999,130893.79999999999,0.0,0.0,0.0,4194.0
2024-10-21,E22_v3_recv_pay_tax20,5938.0,0.0,123596.09999999999,129534.09999999999,0.0,0.0,0.0,4194.0
2024-10-22,E22_v3_recv_pay_tax20,5938.0,0.0,124271.7,130209.7,0.0,0.0,0.0,4194.0
2024-10-23,E22_v3_recv_pay_tax20,5938.0,0.0,122655.7,128593.7,0.0,0.0,0.0,4194.0
2024-10-24,E22_v3_recv_pay_tax20,5938.0,0.0,122651.7,128589.7,0.0,0.0,0.0,4194.0
2024-10-25,E22_v3_recv_pay_tax20,5938.0,0.0,122766.7,128704.7,0.0,0.0,0.0,4194.0
2024-10-28,E22_v3_recv_pay_tax20,5938.0,0.0,123231.0,129169.0,0.0,0.0,0.0,4194.0
2024-10-29,E22_v3_recv_pay_tax20,5938.0,0.0,122336.8,128274.8,0.0,0.0,0.0,4194.0
2024-10-30,E22_v3_recv_pay_tax20,5938.0,0.0,122644.09999999999,128582.09999999999,0.0,0.0,0.0,4194.0
2024-11-01,E22_v3_recv_pay_tax20,5938.0,0.0,121453.09999999999,127391.09999999999,0.0,0.0,0.0,4194.0
2024-11-04,E22_v3_recv_pay_tax20,5938.0,0.0,122704.90000000001,128642.90000000001,0.0,0.0,0.0,4194.0
2024-11-05,E22_v3_recv_pay_tax20,5938.0,0.0,122966.4,128904.4,0.0,0.0,0.0,4194.0
2024-11-06,E22_v3_recv_pay_tax20,5938.0,0.0,122075.3,128013.3,0.0,0.0,0.0,4194.0
2024-11-07,E22_v3_recv_pay_tax20,5938.0,0.0,122181.7,128119.7,0.0,0.0,0.0,4194.0
2024-11-08,E22_v3_recv_pay_tax20,5938.0,0.0,122275.1,128213.1,0.0,0.0,0.0,4194.0
2024-11-11,E22_v3_recv_pay_tax20,5938.0,0.0,122329.70000000001,128267.70000000001,0.0,0.0,0.0,4194.0
2024-11-12,E22_v3_recv_pay_tax20,5938.0,0.0,121698.4,127636.4,0.0,0.0,0.0,4194.0
2024-11-13,E22_v3_recv_pay_tax20,5938.0,0.0,121952.5,127890.5,0.0,0.0,0.0,4194.0
2024-11-14,E22_v3_recv_pay_tax20,5938.0,0.0,121015.1,126953.1,0.0,0.0,0.0,4194.0
2024-11-15,E22_v3_recv_pay_tax20,5938.0,0.0,122390.1,128328.1,0.0,0.0,0.0,4194.0
2024-11-18,E22_v3_recv_pay_tax20,5938.0,0.0,123173.90000000001,129111.90000000001,0.0,0.0,0.0,4194.0
2024-11-19,E22_v3_recv_pay_tax20,5938.0,0.0,124438.3,130376.3,0.0,0.0,0.0,4194.0
2024-11-20,E22_v3_recv_pay_tax20,5938.0,0.0,123434.70000000001,129372.70000000001,0.0,0.0,0.0,4194.0
2024-11-21,E22_v3_recv_pay_tax20,5938.0,0.0,123265.40000000001,129203.40000000001,0.0,0.0,0.0,4194.0
2024-11-22,E22_v3_recv_pay_tax20,5938.0,0.0,123528.8,129466.8,0.0,0.0,0.0,4194.0
2024-11-25,E22_v3_recv_pay_tax20,5938.0,0.0,124315.09999999999,130253.09999999999,0.0,0.0,0.0,4194.0
2024-11-26,E22_v3_recv_pay_tax20,5938.0,0.0,123891.70000000001,129829.70000000001,0.0,0.0,0.0,4194.0
2024-11-27,E22_v3_recv_pay_tax20,5938.0,0.0,124442.5,130380.5,0.0,0.0,0.0,4194.0
2024-11-28,E22_v3_recv_pay_tax20,5938.0,0.0,124131.40000000001,130069.40000000001,0.0,0.0,0.0,4194.0
2024-11-29,E22_v3_recv_pay_tax20,5938.0,0.0,123444.4,129382.4,0.0,0.0,0.0,4194.0
2024-12-02,E22_v3_recv_pay_tax20,5938.0,0.0,123914.5,129852.5,0.0,0.0,0.0,4194.0
2024-12-03,E22_v3_recv_pay_tax20,5938.0,0.0,125888.40000000001,131826.40000000002,0.0,0.0,0.0,4194.0
2024-12-04,E22_v3_recv_pay_tax20,5938.0,0.0,126103.0,132041.0,0.0,0.0,0.0,4194.0
2024-12-05,E22_v3_recv_pay_tax20,5938.0,0.0,126311.5,132249.5,0.0,0.0,0.0,4194.0
2024-12-06,E22_v3_recv_pay_tax20,5938.0,0.0,126099.70000000001,132037.7,0.0,0.0,0.0,4194.0
2024-12-09,E22_v3_recv_pay_tax20,5938.0,0.0,126555.40000000001,132493.40000000002,0.0,0.0,0.0,4194.0
2024-12-10,E22_v3_recv_pay_tax20,5938.0,0.0,125884.3,131822.3,0.0,0.0,0.0,4194.0
2024-12-11,E22_v3_recv_pay_tax20,5938.0,0.0,124838.3,130776.3,0.0,0.0,0.0,4194.0
2024-12-12,E22_v3_recv_pay_tax20,5938.0,0.0,125252.40000000001,131190.40000000002,0.0,0.0,0.0,4194.0
2024-12-13,E22_v3_recv_pay_tax20,5938.0,0.0,124834.6,130772.6,0.0,0.0,0.0,4194.0
2024-12-16,E22_v3_recv_pay_tax20,5938.0,0.0,124944.5,130882.5,0.0,0.0,0.0,4194.0
2024-12-17,E22_v3_recv_pay_tax20,5938.0,0.0,124070.1,130008.1,0.0,0.0,0.0,4194.0
