date,version,cash,receivable,equity,wealth,cash_credit,receivable_credit,receivable_settled,stock_shares
2023-04-11,E22_v3_recv_pay,0.0,0.0,108900.0,108900.0,0.0,0.0,0.0,4000.0
2023-04-12,E22_v3_recv_pay,0.0,0.0,108800.0,108800.0,0.0,0.0,0.0,4000.0
2023-04-13,E22_v3_recv_pay,0.0,0.0,109250.0,109250.0,0.0,0.0,0.0,4000.0
2023-04-14,E22_v3_recv_pay,0.0,0.0,109700.0,109700.0,0.0,0.0,0.0,4000.0
2023-04-17,E22_v3_recv_pay,0.0,0.0,109450.0,109450.0,0.0,0.0,0.0,4000.0
2023-04-18,E22_v3_recv_pay,0.0,0.0,110400.0,110400.0,0.0,0.0,0.0,4000.0
2023-04-19,E22_v3_recv_pay,0.0,0.0,110300.0,110300.0,0.0,0.0,0.0,4000.0
2023-04-20,E22_v3_recv_pay,0.0,0.0,109850.0,109850.0,0.0,0.0,0.0,4000.0
2023-04-21,E22_v3_recv_pay,0.0,0.0,110100.0,110100.0,0.0,0.0,0.0,4000.0
2023-04-24,E22_v3_recv_pay,0.0,0.0,110400.0,110400.0,0.0,0.0,0.0,4000.0
2023-04-25,E22_v3_recv_pay,0.0,0.0,110150.0,110150.0,0.0,0.0,0.0,4000.0
2023-04-26,E22_v3_recv_pay,0.0,0.0,110600.0,110600.0,0.0,0.0,0.0,4000.0
2023-04-27,E22_v3_recv_pay,0.0,0.0,110250.0,110250.0,0.0,0.0,0.0,4000.0
2023-04-28,E22_v3_recv_pay,0.0,0.0,109800.0,109800.0,0.0,0.0,0.0,4000.0
2023-05-02,E22_v3_recv_pay,0.0,0.0,110400.0,110400.0,0.0,0.0,0.0,4000.0
2023-05-03,E22_v3_recv_pay,0.0,0.0,110000.0,110000.0,0.0,0.0,0.0,4000.0
2023-05-04,E22_v3_recv_pay,0.0,0.0,110450.0,110450.0,0.0,0.0,0.0,4000.0
2023-05-05,E22_v3_recv_pay,0.0,0.0,110550.0,110550.0,0.0,0.0,0.0,4000.0
2023-05-08,E22_v3_recv_pay,0.0,0.0,111000.0,111000.0,0.0,0.0,0.0,4000.0
2023-05-09,E22_v3_recv_pay,0.0,0.0,111450.0,111450.0,0.0,0.0,0.0,4000.0
2023-05-10,E22_v3_recv_pay,0.0,0.0,111850.0,111850.0,0.0,0.0,0.0,4000.0
2023-05-11,E22_v3_recv_pay,0.0,0.0,111700.0,111700.0,0.0,0.0,0.0,4000.0
2023-05-12,E22_v3_recv_pay,0.0,0.0,110600.0,110600.0,0.0,0.0,0.0,4000.0
2023-05-15,E22_v3_recv_pay,0.0,0.0,111150.0,111150.0,0.0,0.0,0.0,4000.0
2023-05-16,E22_v3_recv_pay,0.0,0.0,112300.0,112300.0,0.0,0.0,0.0,4000.0
2023-05-17,E22_v3_recv_pay,0.0,0.0,113750.0,113750.0,0.0,0.0,0.0,4000.0
2023-05-18,E22_v3_recv_pay,0.0,0.0,114600.0,114600.0,0.0,0.0,0.0,4000.0
2023-05-19,E22_v3_recv_pay,0.0,0.0,115050.0,115050.0,0.0,0.0,0.0,4000.0
2023-05-22,E22_v3_recv_pay,0.0,0.0,115050.0,115050.0,0.0,0.0,0.0,4000.0
2023-05-23,E22_v3_recv_pay,0.0,0.0,115200.0,115200.0,0.0,0.0,0.0,4000.0
2023-05-24,E22_v3_recv_pay,0.0,0.0,114800.0,114800.0,0.0,0.0,0.0,4000.0
2023-05-26,E22_v3_recv_pay,0.0,0.0,114150.0,114150.0,0.0,0.0,0.0,4000.0
2023-05-29,E22_v3_recv_pay,0.0,0.0,114500.0,114500.0,0.0,0.0,0.0,4000.0
2023-05-30,E22_v3_recv_pay,0.0,0.0,114650.0,114650.0,0.0,0.0,0.0,4000.0
2023-05-31,E22_v3_recv_pay,0.0,0.0,114100.0,114100.0,0.0,0.0,0.0,4000.0
2023-06-01,E22_v3_recv_pay,0.0,0.0,113600.0,113600.0,0.0,0.0,0.0,4000.0
2023-06-02,E22_v3_recv_pay,0.0,0.0,114200.0,114200.0,0.0,0.0,0.0,4000.0
2023-06-05,E22_v3_recv_pay,0.0,0.0,115000.0,115000.0,0.0,0.0,0.0,4000.0
2023-06-06,E22_v3_recv_pay,0.0,0.0,114850.0,114850.0,0.0,0.0,0.0,4000.0
2023-06-07,E22_v3_recv_pay,0.0,0.0,115650.0,115650.0,0.0,0.0,0.0,4000.0
2023-06-08,E22_v3_recv_pay,0.0,0.0,116000.0,116000.0,0.0,0.0,0.0,4000.0
2023-06-09,E22_v3_recv_pay,0.0,0.0,116200.0,116200.0,0.0,0.0,0.0,4000.0
2023-06-12,E22_v3_recv_pay,0.0,0.0,115950.0,115950.0,0.0,0.0,0.0,4000.0
2023-06-13,E22_v3_recv_pay,0.0,0.0,116350.0,116350.0,0.0,0.0,0.0,4000.0
2023-06-14,E22_v3_recv_pay,0.0,0.0,115900.0,115900.0,0.0,0.0,0.0,4000.0
2023-06-15,E22_v3_recv_pay,0.0,0.0,115600.0,115600.0,0.0,0.0,0.0,4000.0
2023-06-16,E22_v3_recv_pay,0.0,0.0,114600.0,114600.0,0.0,0.0,0.0,4000.0
2023-06-19,E22_v3_recv_pay,0.0,0.0,115250.0,115250.0,0.0,0.0,0.0,4000.0
2023-06-20,E22_v3_recv_pay,0.0,0.0,115600.0,115600.0,0.0,0.0,0.0,4000.0
2023-06-21,E22_v3_recv_pay,0.0,0.0,116200.0,116200.0,0.0,0.0,0.0,4000.0
2023-06-26,E22_v3_recv_pay,0.0,0.0,115800.0,115800.0,0.0,0.0,0.0,4000.0
2023-06-27,E22_v3_recv_pay,0.0,0.0,115550.0,115550.0,0.0,0.0,0.0,4000.0
2023-06-28,E22_v3_recv_pay,0.0,0.0,115900.0,115900.0,0.0,0.0,0.0,4000.0
2023-06-29,E22_v3_recv_pay,0.0,0.0,116450.0,116450.0,0.0,0.0,0.0,4000.0
2023-06-30,E22_v3_recv_pay,0.0,0.0,116100.0,116100.0,0.0,0.0,0.0,4000.0
2023-07-03,E22_v3_recv_pay,0.0,0.0,116350.0,116350.0,0.0,0.0,0.0,4000.0
2023-07-04,E22_v3_recv_pay,0.0,0.0,116550.0,116550.0,0.0,0.0,0.0,4000.0
2023-07-05,E22_v3_recv_pay,0.0,0.0,116150.0,116150.0,0.0,0.0,0.0,4000.0
2023-07-06,E22_v3_recv_pay,0.0,0.0,114150.0,114150.0,0.0,0.0,0.0,4000.0
2023-07-07,E22_v3_recv_pay,0.0,0.0,113550.0,113550.0,0.0,0.0,0.0,4000.0
2023-07-10,E22_v3_recv_pay,0.0,0.0,113400.0,113400.0,0.0,0.0,0.0,4000.0
2023-07-11,E22_v3_recv_pay,0.0,0.0,115300.0,115300.0,0.0,0.0,0.0,4000.0
2023-07-12,E22_v3_recv_pay,0.0,0.0,116100.0,116100.0,0.0,0.0,0.0,4000.0
2023-07-13,E22_v3_recv_pay,0.0,0.0,115900.0,115900.0,0.0,0.0,0.0,4000.0
2023-07-14,E22_v3_recv_pay,0.0,0.0,117400.0,117400.0,0.0,0.0,0.0,4000.0
2023-07-17,E22_v3_recv_pay,0.0,0.0,117800.0,117800.0,0.0,0.0,0.0,4000.0
2023-07-18,E22_v3_recv_pay,0.0,0.0,118200.0,118200.0,0.0,0.0,0.0,4000.0
2023-07-19,E22_v3_recv_pay,0.0,0.0,117450.0,117450.0,0.0,0.0,0.0,4000.0
2023-07-20,E22_v3_recv_pay,0.0,0.0,118400.0,118400.0,0.0,0.0,0.0,4000.0
2023-07-21,E22_v3_recv_pay,0.0,0.0,117900.0,117900.0,0.0,0.0,0.0,4000.0
2023-07-24,E22_v3_recv_pay,0.0,0.0,117150.0,117150.0,0.0,0.0,0.0,4000.0
2023-07-25,E22_v3_recv_pay,0.0,0.0,118000.0,118000.0,0.0,0.0,0.0,4000.0
2023-07-26,E22_v3_recv_pay,0.0,0.0,119500.0,119500.0,0.0,0.0,0.0,4000.0
2023-07-27,E22_v3_recv_pay,0.0,0.0,120350.0,120350.0,0.0,0.0,0.0,4000.0
2023-07-28,E22_v3_recv_pay,0.0,0.0,120300.0,120300.0,0.0,0.0,0.0,4000.0
2023-07-31,E22_v3_recv_pay,0.0,0.0,120950.0,120950.0,0.0,0.0,0.0,4000.0
2023-08-01,E22_v3_recv_pay,0.0,0.0,121900.0,121900.0,0.0,0.0,0.0,4000.0
2023-08-02,E22_v3_recv_pay,0.0,0.0,119650.0,119650.0,0.0,0.0,0.0,4000.0
2023-08-04,E22_v3_recv_pay,0.0,0.0,119750.0,119750.0,0.0,0.0,0.0,4000.0
2023-08-07,E22_v3_recv_pay,0.0,0.0,120600.0,120600.0,0.0,0.0,0.0,4000.0
2023-08-08,E22_v3_recv_pay,0.0,0.0,120000.0,120000.0,0.0,0.0,0.0,4000.0
2023-08-09,E22_v3_recv_pay,0.0,500.0,120642.5,121142.5,0.0,500.0,0.0,4050.0
2023-08-10,E22_v3_recv_pay,0.0,1740.0,119144.8,120884.8,0.0,1240.0,0.0,4058.0
2023-08-11,E22_v3_recv_pay,0.0,2540.0,117247.2,119787.2,0.0,800.0,0.0,4088.0
2023-08-14,E22_v3_recv_pay,0.0,2540.0,115606.9,118146.9,0.0,0.0,0.0,4088.0
2023-08-15,E22_v3_recv_pay,0.0,2540.0,114332.8,116872.8,0.0,0.0,0.0,4088.0
2023-08-16,E22_v3_recv_pay,0.0,2540.0,112446.9,114986.9,0.0,0.0,0.0,4088.0
2023-08-17,E22_v3_recv_pay,0.0,3130.0,111335.7,114465.7,0.0,590.0,0.0,4088.0
2023-08-18,E22_v3_recv_pay,0.0,3130.0,111649.1,114779.1,0.0,0.0,0.0,4088.0
2023-08-21,E22_v3_recv_pay,0.0,3130.0,111804.8,114934.8,0.0,0.0,0.0,4088.0
2023-08-22,E22_v3_recv_pay,0.0,3130.0,111659.9,114789.9,0.0,0.0,0.0,4088.0
2023-08-23,E22_v3_recv_pay,0.0,3130.0,111401.4,114531.4,0.0,0.0,0.0,4088.0
2023-08-24,E22_v3_recv_pay,0.0,3130.0,112115.3,115245.3,0.0,0.0,0.0,4088.0
2023-08-25,E22_v3_recv_pay,0.0,3130.0,111292.7,114422.7,0.0,0.0,0.0,4088.0
2023-08-28,E22_v3_recv_pay,0.0,3130.0,112461.1,115591.1,0.0,0.0,0.0,4088.0
2023-08-29,E22_v3_recv_pay,0.0,3130.0,112866.3,115996.3,0.0,0.0,0.0,4088.0
2023-08-30,E22_v3_recv_pay,0.0,3130.0,113075.1,116205.1,0.0,0.0,0.0,4088.0
2023-08-31,E22_v3_recv_pay,800.0,2330.0,111338.7,114468.7,800.0,0.0,800.0,4088.0
2023-09-01,E22_v3_recv_pay,800.0,2330.0,111799.0,114929.0,0.0,0.0,0.0,4088.0
2023-09-04,E22_v3_recv_pay,800.0,2330.0,112307.6,115437.6,0.0,0.0,0.0,4088.0
2023-09-05,E22_v3_recv_pay,800.0,2330.0,111951.0,115081.0,0.0,0.0,0.0,4088.0
2023-09-06,E22_v3_recv_pay,800.0,2330.0,110931.4,114061.4,0.0,0.0,0.0,4088.0
2023-09-07,E22_v3_recv_pay,800.0,2330.0,111337.8,114467.8,0.0,0.0,0.0,4088.0
2023-09-08,E22_v3_recv_pay,1390.0,1740.0,111690.3,114820.3,590.0,0.0,590.0,4088.0
2023-09-11,E22_v3_recv_pay,1390.0,1740.0,112095.1,115225.1,0.0,0.0,0.0,4088.0
2023-09-12,E22_v3_recv_pay,1890.0,1240.0,112857.4,115987.4,500.0,0.0,500.0,4088.0
2023-09-13,E22_v3_recv_pay,1890.0,1240.0,112907.8,116037.8,0.0,0.0,0.0,4088.0
2023-09-14,E22_v3_recv_pay,1890.0,1240.0,114790.5,117920.5,0.0,0.0,0.0,4088.0
2023-09-15,E22_v3_recv_pay,3130.0,0.0,114277.4,117407.4,1240.0,0.0,1240.0,4088.0
2023-09-18,E22_v3_recv_pay,3130.0,0.0,114580.3,117710.3,0.0,0.0,0.0,4088.0
2023-09-19,E22_v3_recv_pay,3130.0,0.0,114375.4,117505.4,0.0,0.0,0.0,4088.0
2023-09-20,E22_v3_recv_pay,3130.0,0.0,114267.8,117397.8,0.0,0.0,0.0,4088.0
2023-09-21,E22_v3_recv_pay,3130.0,0.0,112578.2,115708.2,0.0,0.0,0.0,4088.0
2023-09-22,E22_v3_recv_pay,3130.0,0.0,113236.9,116366.9,0.0,0.0,0.0,4088.0
2023-09-25,E22_v3_recv_pay,3130.0,0.0,113903.5,117033.5,0.0,0.0,0.0,4088.0
2023-09-26,E22_v3_recv_pay,3130.0,0.0,112876.8,116006.8,0.0,0.0,0.0,4088.0
2023-09-27,E22_v3_recv_pay,3130.0,0.0,112571.6,115701.6,0.0,0.0,0.0,4088.0
2023-09-28,E22_v3_recv_pay,3130.0,0.0,112728.1,115858.1,0.0,0.0,0.0,4088.0
2023-10-02,E22_v3_recv_pay,3130.0,0.0,112729.8,115859.8,0.0,0.0,0.0,4088.0
2023-10-03,E22_v3_recv_pay,3130.0,0.0,112368.2,115498.2,0.0,0.0,0.0,4088.0
2023-10-04,E22_v3_recv_pay,3130.0,0.0,110479.8,113609.8,0.0,0.0,0.0,4088.0
2023-10-05,E22_v3_recv_pay,3130.0,0.0,111651.0,114781.0,0.0,0.0,0.0,4088.0
2023-10-06,E22_v3_recv_pay,3130.0,0.0,112629.0,115759.0,0.0,0.0,0.0,4088.0
2023-10-11,E22_v3_recv_pay,3130.0,0.0,114868.5,117998.5,0.0,0.0,0.0,4088.0
2023-10-12,E22_v3_recv_pay,3130.0,0.0,115781.6,118911.6,0.0,0.0,0.0,4088.0
2023-10-13,E22_v3_recv_pay,3130.0,0.0,114506.5,117636.5,0.0,0.0,0.0,4088.0
2023-10-16,E22_v3_recv_pay,3130.0,0.0,115120.4,118250.4,0.0,0.0,0.0,4088.0
2023-10-17,E22_v3_recv_pay,3130.0,0.0,114812.0,117942.0,0.0,0.0,0.0,4088.0
2023-10-18,E22_v3_recv_pay,3130.0,0.0,114761.8,117891.8,0.0,0.0,0.0,4088.0
2023-10-19,E22_v3_recv_pay,3130.0,0.0,113531.3,116661.3,0.0,0.0,0.0,4088.0
2023-10-20,E22_v3_recv_pay,3130.0,0.0,112061.0,115191.0,0.0,0.0,0.0,4088.0
2023-10-23,E22_v3_recv_pay,3130.0,0.0,111241.8,114371.8,0.0,0.0,0.0,4088.0
2023-10-24,E22_v3_recv_pay,3130.0,0.0,111240.5,114370.5,0.0,0.0,0.0,4088.0
2023-10-25,E22_v3_recv_pay,3130.0,0.0,110785.8,113915.8,0.0,0.0,0.0,4088.0
2023-10-26,E22_v3_recv_pay,3130.0,0.0,109921.7,113051.7,0.0,0.0,0.0,4088.0
2023-10-27,E22_v3_recv_pay,3130.0,0.0,111040.6,114170.6,0.0,0.0,0.0,4088.0
2023-10-30,E22_v3_recv_pay,3130.0,0.0,110174.4,113304.4,0.0,0.0,0.0,4088.0
2023-10-31,E22_v3_recv_pay,3130.0,0.0,110378.1,113508.1,0.0,0.0,0.0,4088.0
2023-11-01,E22_v3_recv_pay,3130.0,0.0,110790.2,113920.2,0.0,0.0,0.0,4088.0
2023-11-02,E22_v3_recv_pay,3130.0,0.0,112617.9,115747.9,0.0,0.0,0.0,4088.0
2023-11-03,E22_v3_recv_pay,3130.0,0.0,113892.0,117022.0,0.0,0.0,0.0,4088.0
2023-11-06,E22_v3_recv_pay,3130.0,0.0,114657.9,117787.9,0.0,0.0,0.0,4088.0
2023-11-07,E22_v3_recv_pay,3130.0,0.0,114501.8,117631.8,0.0,0.0,0.0,4088.0
2023-11-08,E22_v3_recv_pay,3130.0,0.0,114451.8,117581.8,0.0,0.0,0.0,4088.0
2023-11-09,E22_v3_recv_pay,3130.0,0.0,114247.8,117377.8,0.0,0.0,0.0,4088.0
2023-11-10,E22_v3_recv_pay,3130.0,0.0,114300.2,117430.2,0.0,0.0,0.0,4088.0
2023-11-13,E22_v3_recv_pay,3130.0,0.0,114555.0,117685.0,0.0,0.0,0.0,4088.0
2023-11-14,E22_v3_recv_pay,3130.0,0.0,114811.9,117941.9,0.0,0.0,0.0,4088.0
2023-11-15,E22_v3_recv_pay,3130.0,0.0,116345.7,119475.7,0.0,0.0,0.0,4088.0
2023-11-16,E22_v3_recv_pay,3130.0,0.0,117163.6,120293.6,0.0,0.0,0.0,4088.0
2023-11-17,E22_v3_recv_pay,3130.0,0.0,117262.6,120392.6,0.0,0.0,0.0,4088.0
2023-11-20,E22_v3_recv_pay,3130.0,0.0,117159.6,120289.6,0.0,0.0,0.0,4088.0
2023-11-21,E22_v3_recv_pay,3130.0,0.0,118844.3,121974.3,0.0,0.0,0.0,4088.0
2023-11-22,E22_v3_recv_pay,3130.0,0.0,118324.8,121454.8,0.0,0.0,0.0,4088.0
2023-11-23,E22_v3_recv_pay,3130.0,0.0,118017.1,121147.1,0.0,0.0,0.0,4088.0
2023-11-24,E22_v3_recv_pay,3130.0,0.0,118020.5,121150.5,0.0,0.0,0.0,4088.0
2023-11-27,E22_v3_recv_pay,3130.0,0.0,117764.5,120894.5,0.0,0.0,0.0,4088.0
2023-11-28,E22_v3_recv_pay,3130.0,0.0,118582.7,121712.7,0.0,0.0,0.0,4088.0
2023-11-29,E22_v3_recv_pay,3130.0,0.0,117873.2,121003.2,0.0,0.0,0.0,4088.0
2023-11-30,E22_v3_recv_pay,3130.0,0.0,118894.5,122024.5,0.0,0.0,0.0,4088.0
2023-12-01,E22_v3_recv_pay,3130.0,0.0,116957.2,120087.2,0.0,0.0,0.0,4088.0
2023-12-04,E22_v3_recv_pay,3130.0,0.0,117470.0,120600.0,0.0,0.0,0.0,4088.0
2023-12-05,E22_v3_recv_pay,3130.0,0.0,117414.6,120544.6,0.0,0.0,0.0,4088.0
2023-12-06,E22_v3_recv_pay,3130.0,0.0,118534.0,121664.0,0.0,0.0,0.0,4088.0
2023-12-07,E22_v3_recv_pay,3130.0,0.0,117673.0,120803.0,0.0,0.0,0.0,4088.0
2023-12-08,E22_v3_recv_pay,3130.0,0.0,118179.5,121309.5,0.0,0.0,0.0,4088.0
2023-12-11,E22_v3_recv_pay,3130.0,0.0,117770.2,120900.2,0.0,0.0,0.0,4088.0
2023-12-12,E22_v3_recv_pay,3130.0,0.0,118121.9,121251.9,0.0,0.0,0.0,4088.0
2023-12-13,E22_v3_recv_pay,3130.0,0.0,117458.2,120588.2,0.0,0.0,0.0,4088.0
2023-12-14,E22_v3_recv_pay,3130.0,0.0,118886.9,122016.9,0.0,0.0,0.0,4088.0
2023-12-15,E22_v3_recv_pay,3130.0,0.0,118172.8,121302.8,0.0,0.0,0.0,4088.0
2023-12-18,E22_v3_recv_pay,3130.0,0.0,118072.4,121202.4,0.0,0.0,0.0,4088.0
2023-12-19,E22_v3_recv_pay,3130.0,0.0,117714.2,120844.2,0.0,0.0,0.0,4088.0
2023-12-20,E22_v3_recv_pay,3130.0,0.0,116334.5,119464.5,0.0,0.0,0.0,4088.0
2023-12-21,E22_v3_recv_pay,3130.0,0.0,115517.9,118647.9,0.0,0.0,0.0,4088.0
2023-12-22,E22_v3_recv_pay,3130.0,0.0,115671.8,118801.8,0.0,0.0,0.0,4088.0
2023-12-25,E22_v3_recv_pay,3130.0,0.0,116225.9,119355.9,0.0,0.0,0.0,4088.0
2023-12-26,E22_v3_recv_pay,3130.0,0.0,116892.9,120022.9,0.0,0.0,0.0,4088.0
2023-12-27,E22_v3_recv_pay,3130.0,0.0,117455.5,120585.5,0.0,0.0,0.0,4088.0
2023-12-28,E22_v3_recv_pay,3130.0,0.0,118379.6,121509.6,0.0,0.0,0.0,4088.0
2023-12-29,E22_v3_recv_pay,3130.0,0.0,118120.6,121250.6,0.0,0.0,0.0,4088.0
2024-01-02,E22_v3_recv_pay,3130.0,0.0,118171.9,121301.9,0.0,0.0,0.0,4088.0
2024-01-03,E22_v3_recv_pay,3130.0,0.0,116436.7,119566.7,0.0,0.0,0.0,4088.0
2024-01-04,E22_v3_recv_pay,3130.0,0.0,116695.0,119825.0,0.0,0.0,0.0,4088.0
2024-01-05,E22_v3_recv_pay,3130.0,0.0,116946.6,120076.6,0.0,0.0,0.0,4088.0
2024-01-08,E22_v3_recv_pay,3130.0,0.0,117858.1,120988.1,0.0,0.0,0.0,4088.0
2024-01-09,E22_v3_recv_pay,3130.0,0.0,117244.6,120374.6,0.0,0.0,0.0,4088.0
2024-01-10,E22_v3_recv_pay,3130.0,0.0,116831.8,119961.8,0.0,0.0,0.0,4088.0
2024-01-11,E22_v3_recv_pay,3130.0,0.0,116880.1,120010.1,0.0,0.0,0.0,4088.0
2024-01-12,E22_v3_recv_pay,3130.0,0.0,116369.4,119499.4,0.0,0.0,0.0,4088.0
2024-01-15,E22_v3_recv_pay,3130.0,0.0,115965.2,119095.2,0.0,0.0,0.0,4088.0
2024-01-16,E22_v3_recv_pay,3130.0,0.0,114428.8,117558.8,0.0,0.0,0.0,4088.0
2024-01-17,E22_v3_recv_pay,3130.0,0.0,111938.9,115068.9,0.0,0.0,0.0,4088.0
2024-01-18,E22_v3_recv_pay,3130.0,0.0,112648.4,115778.4,0.0,0.0,0.0,4088.0
2024-01-19,E22_v3_recv_pay,3130.0,0.0,113211.7,116341.7,0.0,0.0,0.0,4088.0
2024-01-22,E22_v3_recv_pay,3130.0,0.0,113359.3,116489.3,0.0,0.0,0.0,4088.0
2024-01-23,E22_v3_recv_pay,3130.0,0.0,113362.8,116492.8,0.0,0.0,0.0,4088.0
2024-01-24,E22_v3_recv_pay,3130.0,0.0,113725.8,116855.8,0.0,0.0,0.0,4088.0
