rank_buffer,hurdle_mult,min_hold,confirm_n,confirm_ret,confirm_mdd,confirm_sharpe,confirm_vol,confirm_turnover,confirm_cost_sum,e3_ret,e3_sharpe,e3_turnover
0,5,84,490,0.2532301452853931,-0.17047436480013378,0.9207262904056157,0.13648121449335635,15.836981648811618,0.037397395549375795,0.2565768601909806,0.9189701612184519,17.989506239550764
0,10,84,490,0.2532301452853931,-0.17047436480013378,0.9207262904056157,0.13648121449335635,15.836981648811618,0.037397395549375795,0.2565768601909806,0.9189701612184519,17.989506239550764
0,20,84,490,0.2532301452853931,-0.17047436480013378,0.9207262904056157,0.13648121449335635,15.836981648811618,0.037397395549375795,0.2565768601909806,0.9189701612184519,17.989506239550764
0,30,84,490,0.2532301452853931,-0.17047436480013378,0.9207262904056157,0.13648121449335635,15.836981648811618,0.037397395549375795,0.2565768601909806,0.9189701612184519,17.989506239550764
1,5,84,490,0.2532301452853931,-0.17047436480013378,0.9207262904056157,0.13648121449335635,15.836981648811618,0.037397395549375795,0.2565768601909806,0.9189701612184519,17.989506239550764
1,10,84,490,0.2532301452853931,-0.17047436480013378,0.9207262904056157,0.13648121449335635,15.836981648811618,0.037397395549375795,0.2565768601909806,0.9189701612184519,17.989506239550764
1,20,84,490,0.2532301452853931,-0.17047436480013378,0.9207262904056157,0.13648121449335635,15.836981648811618,0.037397395549375795,0.2565768601909806,0.9189701612184519,17.989506239550764
1,30,84,490,0.2532301452853931,-0.17047436480013378,0.9207262904056157,0.13648121449335635,15.836981648811618,0.037397395549375795,0.2565768601909806,0.9189701612184519,17.989506239550764
