,Financial,Telecom,0050,DEF
2011-12-01,0.8875000000000001,0.1,0.0125,0.0
2011-12-02,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-05,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-06,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-07,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-08,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-09,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-12,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-13,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-14,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-15,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-16,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-19,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-20,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-21,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-22,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-23,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-26,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-27,0.665625,0.08750000000000001,0.009375000000000001,0.1125
2011-12-28,0.6530641419121587,0.09280569554575296,0.017388119048624633,0.11174204349346387
2011-12-29,0.6359854952225141,0.10133549718277889,0.027155507192246853,0.11052350040246016
2011-12-30,0.6238940587573795,0.10402612634075246,0.03694069009340417,0.11013912480846394
2012-01-02,0.6140898416168405,0.10948080647491486,0.042069467118946796,0.10935988478929788
2012-01-03,0.6140898416168405,0.10948080647491486,0.042069467118946796,0.10935988478929788
2012-01-04,0.6093729070212806,0.10617623459596864,0.049618891896460765,0.1098319664862902
2012-01-05,0.6093729070212806,0.10617623459596864,0.049618891896460765,0.1098319664862902
2012-01-06,0.6093729070212806,0.10617623459596864,0.049618891896460765,0.1098319664862902
2012-01-09,0.6093729070212806,0.10617623459596864,0.049618891896460765,0.1098319664862902
2012-01-10,0.6093729070212806,0.10617623459596864,0.049618891896460765,0.1098319664862902
2012-01-11,0.6093729070212806,0.10617623459596864,0.049618891896460765,0.1098319664862902
2012-01-12,0.5512554768891584,0.09320562080648158,0.04958811335643404,0.14396735889323706
2012-01-13,0.5359762704006243,0.09216360244750815,0.04821367436196734,0.1522941816347375
2012-01-16,0.5483640331145772,0.0930084287926611,0.0493280139149431,0.1455431305012732
2012-01-17,0.5096416916949775,0.09036762472394597,0.045844750825064104,0.1666459327560125
2012-01-18,0.5096416916949775,0.09036762472394597,0.045844750825064104,0.1666459327560125
2012-01-30,0.5096416916949775,0.09036762472394597,0.045844750825064104,0.1666459327560125
2012-01-31,0.5096416916949775,0.09036762472394597,0.045844750825064104,0.1666459327560125
2012-02-01,0.5373179007641304,0.08315337745739268,0.05081340482219729,0.1556566721741974
