book,kind,mode,cut,cost_multiple,window,mdd_improve_pp,cagr_giveback_pp,score,covid_ex_mdd_improve_pp,covid_ex_cagr_giveback_pp,covid_ex_score,help_2015_pp,help_2018_pp,help_2020_pp,help_2022_pp,years_helped,n_years_helped,turnover_per_year,fees_tax_sum
M2_SHRINK_C50,m2_shrink,SHRINK,0.5,1,full,5.354807914755222,3.7804836215713067,3.4645661039695685,2.831788936594859,7.065834538839333,-0.7011283328248075,2.2800183806319763,1.3671429597266749,5.3548079147552325,2.831788936594859,"2015,2018,2020,2022",4,3.652030667183624,590274.6200734263
M2_RELOC_TEL_C50,m2_reloc_tel,RELOC_TEL,0.5,1,heldout_2019_plus,1.6068542333982583,2.26362328258094,0.4750425921077883,1.4976428488909121,2.671393842163372,0.16194592780922612,2.1833002134980295,0.46402362212442094,1.666579103596011,1.497642848890901,"2015,2018,2020,2022",4,3.9875254576618993,710081.5112758118
M2_RELOC_TEL_C50,m2_reloc_tel,RELOC_TEL,0.5,1,sealed_2023_plus,1.6039848940620383,2.876674734900919,0.16564752661157867,1.4976428488909121,2.671393842163372,0.16194592780922612,2.1833002134980295,0.46402362212442094,1.666579103596011,1.497642848890901,"2015,2018,2020,2022",4,3.9875254576618993,710081.5112758118
M2_RELOC_TEL_C50,m2_reloc_tel,RELOC_TEL,0.5,1,full,1.6068542333982472,1.2896475514233563,0.962030457686569,1.4976428488909121,2.671393842163372,0.16194592780922612,2.1833002134980295,0.46402362212442094,1.666579103596011,1.497642848890901,"2015,2018,2020,2022",4,3.9875254576618993,710081.5112758118
M2_RELOC_719B_C50,m2_reloc_719b,RELOC_719B,0.5,1,heldout_2019_plus,3.0640757572331534,5.747552589160088,0.1902994626531096,3.2282948723254212,6.767387543541825,-0.15539889944549135,3.306505819531047,1.2333362299562167,3.0640757572331534,4.379182278922833,"2015,2018,2020,2022",4,4.587620875154118,660707.7460174471
M2_RELOC_719B_C50,m2_reloc_719b,RELOC_719B,0.5,1,sealed_2023_plus,3.688213019850728,6.911992394249444,0.23221682272600574,3.2282948723254212,6.767387543541825,-0.15539889944549135,3.306505819531047,1.2333362299562167,3.0640757572331534,4.379182278922833,"2015,2018,2020,2022",4,4.587620875154118,660707.7460174471
M2_RELOC_719B_C50,m2_reloc_719b,RELOC_719B,0.5,1,full,3.0640757572331423,3.7123624144067113,1.2078945500297866,3.2282948723254212,6.767387543541825,-0.15539889944549135,3.306505819531047,1.2333362299562167,3.0640757572331534,4.379182278922833,"2015,2018,2020,2022",4,4.587620875154118,660707.7460174471
M2_RELOC_719B_C75,m2_reloc_719b,RELOC_719B,0.75,1,heldout_2019_plus,5.242882484921352,8.404520467712494,1.0406222510651046,-0.41054612391214773,9.878214420305476,-5.349653334064886,4.948495404510389,1.5186834677044403,5.499186407102141,5.171429133240391,"2015,2018,2020,2022",4,5.774978023958138,738475.9877656456
M2_RELOC_719B_C75,m2_reloc_719b,RELOC_719B,0.75,1,sealed_2023_plus,5.293588307443553,9.469866763421209,0.5586549257329487,-0.41054612391214773,9.878214420305476,-5.349653334064886,4.948495404510389,1.5186834677044403,5.499186407102141,5.171429133240391,"2015,2018,2020,2022",4,5.774978023958138,738475.9877656456
M2_RELOC_719B_C75,m2_reloc_719b,RELOC_719B,0.75,1,full,5.24288248492133,5.5724607242175095,2.456652122812575,-0.41054612391214773,9.878214420305476,-5.349653334064886,4.948495404510389,1.5186834677044403,5.499186407102141,5.171429133240391,"2015,2018,2020,2022",4,5.774978023958138,738475.9877656456
