date,s_lag1
2011-12-01,0.0
2011-12-02,0.3333333333333333
2011-12-05,0.3333333333333333
2011-12-06,0.3333333333333333
2011-12-07,0.3333333333333333
2011-12-08,0.3333333333333333
2011-12-09,0.3333333333333333
2011-12-12,0.3333333333333333
2011-12-13,0.3333333333333333
2011-12-14,0.3333333333333333
2011-12-15,0.3333333333333333
2011-12-16,0.3333333333333333
2011-12-19,0.3333333333333333
2011-12-20,0.3333333333333333
2011-12-21,0.3333333333333333
2011-12-22,0.3333333333333333
2011-12-23,0.3333333333333333
2011-12-26,0.3333333333333333
2011-12-27,0.3333333333333333
2011-12-28,0.3333333333333333
2011-12-29,0.3333333333333333
2011-12-30,0.3333333333333333
2012-01-02,0.3333333333333333
2012-01-03,0.3333333333333333
2012-01-04,0.3333333333333333
2012-01-05,0.3333333333333333
2012-01-06,0.3333333333333333
2012-01-09,0.3333333333333333
2012-01-10,0.3333333333333333
2012-01-11,0.3333333333333333
2012-01-12,0.43195581347917056
2012-01-13,0.4569393897471009
2012-01-16,0.4366837164707883
2012-01-17,0.5
2012-01-18,0.5
2012-01-30,0.5
2012-01-31,0.5
2012-02-01,0.46148971941888584
2012-02-02,0.4094577333309549
2012-02-03,0.41160941633975034
2012-02-04,0.4166705899712102
2012-02-06,0.2935177988627569
2012-02-07,0.3649790439127276
2012-02-08,0.3436276841111362
2012-02-09,0.33436088246734663
2012-02-10,0.3610886415783145
2012-02-13,0.32292611517786785
2012-02-14,0.33480785692380977
2012-02-15,0.39022489770101365
2012-02-16,0.3990662550018162
2012-02-17,0.42067988119280914
2012-02-20,0.4601350493780646
2012-02-21,0.4973586133835187
2012-02-22,0.5
2012-02-23,0.47406617810592655
2012-02-24,0.4831831023432487
2012-02-29,0.46177423879864765
2012-03-01,0.43237300748215146
2012-03-02,0.4661721749482096
2012-03-03,0.5
2012-03-05,0.25363455975167115
2012-03-06,0.29210453288539834
2012-03-07,0.29650275327356745
2012-03-08,0.329587281005496
2012-03-09,0.22779617123529308
2012-03-12,0.2356009525552937
2012-03-13,0.2631288995923625
2012-03-14,0.19032737711685044
2012-03-15,0.19090822131143864
2012-03-16,0.17426354063027955
2012-03-19,0.2128916204634493
2012-03-20,0.19906078868399116
2012-03-21,0.23769094463866347
2012-03-22,0.2397222722851149
2012-03-23,0.19981320846111694
2012-03-26,0.1668164520766151
2012-03-27,0.2612572020058369
2012-03-28,0.1892719560081793
2012-03-29,0.23215566608179666
2012-03-30,0.3505142722358694
2012-04-02,0.39663296669999343
2012-04-03,0.3596587587583408
2012-04-05,0.28625913133587055
2012-04-06,0.38159652557777146
2012-04-09,0.38849597945153863
2012-04-10,0.44669331840865445
2012-04-11,0.40623874023998746
2012-04-12,0.3716150203932578
2012-04-13,0.3188374459453186
2012-04-16,0.4013614097874233
2012-04-17,0.39919227321266765
2012-04-18,0.39440907942400727
2012-04-19,0.3809974508566142
2012-04-20,0.30697679087929103
2012-04-23,0.36629843945476
2012-04-24,0.33816779329351493
2012-04-25,0.32980497480080456
2012-04-26,0.29776010516850987
2012-04-27,0.32645959499216604
2012-04-30,0.2828800274098563
2012-05-02,0.25942550216681964
2012-05-03,0.2818213383955939
2012-05-04,0.289927368597959
2012-05-07,0.24903031403451817
2012-05-08,0.3504691617846211
2012-05-09,0.3247842400215695
2012-05-10,0.3424803598705311
2012-05-11,0.33800330588982475
2012-05-14,0.36313061641471833
2012-05-15,0.3060307980567458
2012-05-16,0.3028954229104964
2012-05-17,0.37652456141041935
2012-05-18,0.37657019915249457
2012-05-21,0.4330762867006729
2012-05-22,0.4264873547923484
2012-05-23,0.3955317403015842
2012-05-24,0.43837136878799116
2012-05-25,0.4377574160419221
2012-05-28,0.4446433083443707
2012-05-29,0.4407488828775511
2012-05-30,0.42662804388797876
2012-05-31,0.427698896238098
2012-06-01,0.42309765353383755
2012-06-04,0.45621009215795266
2012-06-05,0.49112964495314504
2012-06-06,0.4834639575316001
2012-06-07,0.47668457017604915
2012-06-08,0.4737769284544595
2012-06-11,0.4837390495984211
2012-06-12,0.44735144665672716
2012-06-13,0.45329175691671447
2012-06-14,0.4413452309757851
2012-06-15,0.43658213577649174
2012-06-18,0.40406507359384525
2012-06-19,0.40026541871665183
2012-06-20,0.39673832545026794
2012-06-21,0.37676774321203865
2012-06-22,0.40896731901174466
2012-06-25,0.3913353968055167
2012-06-26,0.42198405499676
2012-06-27,0.412000961155926
2012-06-28,0.35082851390485303
2012-06-29,0.3514676432648348
2012-07-02,0.3289077859899428
2012-07-03,0.2234669550856237
2012-07-04,0.2068834305005051
2012-07-05,0.19888037213500337
2012-07-06,0.2147583560905603
2012-07-09,0.15101397170040382
2012-07-10,0.17885484884227823
2012-07-11,0.18746981666522822
2012-07-12,0.18664405621466357
2012-07-13,0.2332017638613939
2012-07-16,0.21665852050611942
2012-07-17,0.20580868545177414
2012-07-18,0.20264012913018342
2012-07-19,0.23719265111126223
2012-07-20,0.23719893220523663
2012-07-23,0.20741697427015765
2012-07-24,0.2839278670095271
2012-07-25,0.2597837780757462
2012-07-26,0.2801244373206119
2012-07-27,0.2809167905544875
2012-07-30,0.27600670274838784
2012-07-31,0.2436942620839065
2012-08-01,0.24758506953274045
2012-08-03,0.24731673525859216
2012-08-06,0.2843092609602326
2012-08-07,0.2866466221877625
2012-08-08,0.28108323549584074
2012-08-09,0.26870775438234584
2012-08-10,0.2577189610991978
2012-08-13,0.26104444226240303
2012-08-14,0.26319313696564306
2012-08-15,0.30004039011453026
2012-08-16,0.3720223448663562
2012-08-17,0.3457173678117965
2012-08-20,0.3409450925083385
2012-08-21,0.3504055840439048
2012-08-22,0.30221842673449667
2012-08-23,0.2952925436291891
2012-08-24,0.29230576234092576
2012-08-27,0.2766365776964393
2012-08-28,0.2806150071121466
2012-08-29,0.30189304201928097
2012-08-30,0.27168879899311993
2012-08-31,0.2957665070541318
2012-09-03,0.3145675047648252
2012-09-04,0.2959202859892769
2012-09-05,0.3073486563413543
2012-09-06,0.3721096835344582
2012-09-07,0.3522590447534002
2012-09-10,0.3019691199162202
2012-09-11,0.3029445323085002
2012-09-12,0.31496833639705524
2012-09-13,0.28242455469877753
2012-09-14,0.2658354254496117
2012-09-17,0.21669383560689318
2012-09-18,0.21990974085815568
2012-09-19,0.227495580161247
2012-09-20,0.23380288486601156
2012-09-21,0.2432834451676836
2012-09-24,0.22509699572890174
2012-09-25,0.22765023386741054
2012-09-26,0.20999869929810844
2012-09-27,0.21676666430903854
2012-09-28,0.2161223558629673
2012-10-01,0.22357938399446026
2012-10-02,0.23210774177221868
2012-10-03,0.21726596042011295
2012-10-04,0.21925414992630327
2012-10-05,0.20183895581529718
2012-10-08,0.18085764228766657
2012-10-09,0.1900170412564966
2012-10-11,0.18438785517957937
2012-10-12,0.24887277531447433
2012-10-15,0.2563814973406676
2012-10-16,0.2622661576437119
2012-10-17,0.23381881065443863
2012-10-18,0.23861974692889523
2012-10-19,0.22380308764957296
2012-10-22,0.27786756726775297
2012-10-23,0.27747873076474955
2012-10-24,0.2713463978934111
2012-10-25,0.309686183421335
2012-10-26,0.28791107198060784
2012-10-29,0.3385903582927282
2012-10-30,0.35797620683295356
2012-10-31,0.3591922960555688
2012-11-01,0.3797878311093379
2012-11-02,0.43601817061866105
2012-11-05,0.32392172430012944
2012-11-06,0.3600555619433378
2012-11-07,0.40203007393202983
2012-11-08,0.3630871542624046
2012-11-09,0.4339118912276705
2012-11-12,0.4789582668996822
2012-11-13,0.4839081977227481
2012-11-14,0.4708792815377552
2012-11-15,0.41521058980447084
2012-11-16,0.45294882236049616
2012-11-19,0.46192212134874466
2012-11-20,0.4076371945372698
2012-11-21,0.28706173405769037
2012-11-22,0.3585854373385014
2012-11-23,0.32174486978965006
2012-11-26,0.349597775942461
2012-11-27,0.2984719834568469
2012-11-28,0.2742064506707983
2012-11-29,0.22242668453244102
2012-11-30,0.22531190907706738
2012-12-03,0.19631182417420812
2012-12-04,0.18933393810556637
2012-12-05,0.23890653613240093
2012-12-06,0.18168105594830647
2012-12-07,0.17384410876054196
2012-12-10,0.16791396814980417
2012-12-11,0.23065403229613657
2012-12-12,0.21650856511032818
2012-12-13,0.13454313075012128
2012-12-14,0.1895524212260234
2012-12-17,0.1426225457059977
2012-12-18,0.1554216978071724
2012-12-19,0.15468539540805892
2012-12-20,0.1457818115777801
2012-12-21,0.19275651419992557
2012-12-22,0.24647522547017148
2012-12-24,0.21423175136430467
2012-12-25,0.18979903737959933
2012-12-26,0.13850230177090067
2012-12-27,0.22839079624941389
2012-12-28,0.1780219915466403
2013-01-02,0.15719794271777823
2013-01-03,0.14353514682001478
2013-01-04,0.21475881008563028
2013-01-07,0.2950803111407676
2013-01-08,0.28580852088446596
2013-01-09,0.21024183159940657
2013-01-10,0.28302099908945366
2013-01-11,0.11675316022780335
2013-01-14,0.13327224327133627
2013-01-15,0.11111808481158461
2013-01-16,0.08979352356067098
2013-01-17,0.13066098468503168
2013-01-18,0.15840980760455614
2013-01-21,0.13735240602070056
2013-01-22,0.11710277246486762
2013-01-23,0.09832805782456737
2013-01-24,0.09354292627901299
2013-01-25,0.0986698399608624
2013-01-28,0.11365881313968454
2013-01-29,0.11105532389330106
2013-01-30,0.09199881140072981
2013-01-31,0.08127135185079944
2013-02-01,0.0857056495419027
2013-02-04,0.08418140312249374
2013-02-05,0.05251849965186348
2013-02-06,0.08275957457407941
2013-02-18,0.08113305061416816
2013-02-19,0.11787442689611638
2013-02-20,0.11653768540289233
2013-02-21,0.11768481701254623
2013-02-22,0.13124333868694166
2013-02-23,0.09235994022856556
2013-02-25,0.07405822452457775
2013-02-26,0.07490453433548012
2013-02-27,0.10969169741658584
2013-03-01,0.10680080741487612
2013-03-04,0.10417246407013155
2013-03-05,0.12564243299394406
2013-03-06,0.12237760900697228
2013-03-07,0.11478681766432564
2013-03-08,0.10638738534725864
2013-03-11,0.10204486057178772
2013-03-12,0.09993645038523599
2013-03-13,0.11011479720561035
2013-03-14,0.10287348167496
2013-03-15,0.11063887713834916
2013-03-18,0.11441950927167407
2013-03-19,0.1580795158144683
2013-03-20,0.15748278170165672
2013-03-21,0.14203187666568345
2013-03-22,0.13079819134002135
2013-03-25,0.13352582186031484
2013-03-26,0.13483950263747108
2013-03-27,0.12925423164437425
2013-03-28,0.11902344724899608
2013-03-29,0.11939241057409125
2013-04-01,0.11057635409696442
2013-04-02,0.09393832264538053
2013-04-03,0.0768884785066667
2013-04-08,0.06623844337426577
2013-04-09,0.23854238209760387
2013-04-10,0.19751640529292863
2013-04-11,0.22139067706317625
2013-04-12,0.3396554026974948
2013-04-15,0.31418825430812036
2013-04-16,0.3133395547821361
2013-04-17,0.4021131312503973
2013-04-18,0.41586956827368243
2013-04-19,0.4180738993114595
2013-04-22,0.4106472451114384
2013-04-23,0.3815172264651784
2013-04-24,0.33540545602930777
2013-04-25,0.35226403808740303
2013-04-26,0.3533015087926815
2013-04-29,0.40246929464566106
2013-04-30,0.35072026787175475
2013-05-02,0.35119047619047616
2013-05-03,0.35119047619047616
2013-05-06,0.3195845090371968
2013-05-07,0.3277777777777778
2013-05-08,0.21109409753134875
2013-05-09,0.22777777777777777
2013-05-10,0.22857142857142856
2013-05-13,0.21417153184126914
2013-05-14,0.24015057065433276
2013-05-15,0.22086519874011512
2013-05-16,0.18042777667744492
2013-05-17,0.14291704893257395
2013-05-20,0.1366124962892535
2013-05-21,0.12421191412694273
2013-05-22,0.12918940978214974
2013-05-23,0.1238749181145763
2013-05-24,0.17044855680992105
2013-05-27,0.23711155519379465
2013-05-28,0.17697589882637582
2013-05-29,0.17172353696489845
2013-05-30,0.17384298661513703
2013-05-31,0.24360314798285873
2013-06-03,0.19527912426259403
2013-06-04,0.27153294742698303
2013-06-05,0.3058336769683566
2013-06-06,0.2716497404290544
2013-06-07,0.3263613705073739
2013-06-10,0.2637667527641695
2013-06-11,0.2709440249005998
2013-06-13,0.2999681454869131
2013-06-14,0.41167936586120196
2013-06-17,0.3748921799869304
2013-06-18,0.398255553399146
2013-06-19,0.3408728667079721
2013-06-20,0.37934913397146774
2013-06-21,0.3883147509175429
2013-06-24,0.34474448051528356
2013-06-25,0.3593983779294027
2013-06-26,0.33934955483052287
2013-06-27,0.39651660482009327
2013-06-28,0.44643434025300655
2013-07-01,0.4670037638936241
2013-07-02,0.42299329834536026
2013-07-03,0.40722766752645656
2013-07-04,0.38065325234255704
2013-07-05,0.38276068622628384
2013-07-08,0.39934133707233055
2013-07-09,0.38602033137909525
2013-07-10,0.3509189364245538
2013-07-11,0.32109565130422774
2013-07-12,0.27452344703988985
2013-07-15,0.21964777373262362
2013-07-16,0.21398967189195367
2013-07-17,0.21334315403948825
2013-07-18,0.21189396676321054
2013-07-19,0.21793509957875523
2013-07-22,0.23375276011282892
2013-07-23,0.22778934778067997
2013-07-24,0.2132002507073351
2013-07-25,0.21381087169029311
2013-07-26,0.2153125983459696
2013-07-29,0.2011279108611598
2013-07-30,0.21520437478403104
2013-07-31,0.20658601153764775
2013-08-01,0.20368335445869973
2013-08-02,0.21539690326094157
2013-08-05,0.22170650285568536
2013-08-06,0.20836261175296084
2013-08-07,0.27499758470047225
2013-08-08,0.3235257091058607
2013-08-09,0.31046482193723957
2013-08-12,0.3650128914249911
2013-08-13,0.2617692575535563
2013-08-14,0.31301843487423386
2013-08-15,0.4193471097510857
2013-08-16,0.5467179871584261
2013-08-19,0.5000721873059883
2013-08-20,0.5077113167168542
2013-08-22,0.4627605541108387
2013-08-23,0.4367271012764453
2013-08-26,0.5061507261235534
2013-08-27,0.5028116004037028
2013-08-28,0.47827240545295063
2013-08-29,0.464711415623784
2013-08-30,0.5129004260737322
2013-09-02,0.5038156598919341
2013-09-03,0.507695232368617
2013-09-04,0.4714972504791216
2013-09-05,0.39980561830843053
2013-09-06,0.39541899049178325
2013-09-09,0.42089276967711653
2013-09-10,0.41505603439024635
2013-09-11,0.376590827989656
2013-09-12,0.32694856693731517
2013-09-13,0.2570274570595534
2013-09-14,0.2625230361824197
2013-09-16,0.29728241948122663
2013-09-17,0.23548184528688904
2013-09-18,0.1960544038157656
2013-09-23,0.24946566750439367
2013-09-24,0.17150775639460192
2013-09-25,0.17518305581079346
2013-09-26,0.1341470760334372
2013-09-27,0.2677492980584077
2013-09-30,0.19999361301221386
2013-10-01,0.26470953450414536
2013-10-02,0.2584869859427806
2013-10-03,0.2891448594459523
2013-10-04,0.263082202035663
2013-10-07,0.23048524072460236
2013-10-08,0.22500887991639193
2013-10-09,0.21009180734194013
2013-10-11,0.21961168759093005
2013-10-14,0.21508467359852515
2013-10-15,0.2283607834581541
2013-10-16,0.2339814011805276
2013-10-17,0.23739658476849104
2013-10-18,0.22741161831434603
2013-10-21,0.2572451648927814
2013-10-22,0.2686356173451549
2013-10-23,0.2430617224303373
2013-10-24,0.22838280188125398
2013-10-25,0.2169744884714148
2013-10-28,0.19268697049381273
2013-10-29,0.17876243606541933
2013-10-30,0.1954240727125432
2013-10-31,0.18816720150780064
2013-11-01,0.15550782500331323
2013-11-04,0.1316347305545406
2013-11-05,0.17914142971389396
2013-11-06,0.1672183583468912
2013-11-07,0.1643926908937465
2013-11-08,0.28665789167617095
2013-11-11,0.19845161655910776
2013-11-12,0.2546488355628099
2013-11-13,0.21004679309410754
2013-11-14,0.25452702329452154
2013-11-15,0.24852530508320297
2013-11-18,0.2713710914927731
2013-11-19,0.2682082012608975
2013-11-20,0.32967695099175326
2013-11-21,0.29153259523935227
2013-11-22,0.3274139919524647
2013-11-25,0.28320673263119034
2013-11-26,0.2093750195715804
2013-11-27,0.19706808254839797
2013-11-28,0.24011944806912583
2013-11-29,0.29007139420953443
2013-12-02,0.3155991759675016
2013-12-03,0.3502227440291048
2013-12-04,0.34233566588335884
2013-12-05,0.34639584317743893
2013-12-06,0.3241193634623834
2013-12-09,0.37697522296975816
2013-12-10,0.3261686092385931
2013-12-11,0.24296638092251968
2013-12-12,0.12790018197158465
2013-12-13,0.1874752667153094
2013-12-16,0.1397749287931991
2013-12-17,0.1742096822347876
2013-12-18,0.205778925456824
2013-12-19,0.19390253511221273
2013-12-20,0.24366864047779493
2013-12-23,0.2862824560392484
2013-12-24,0.30419054399486906
2013-12-25,0.3048957959363793
2013-12-26,0.28321176042301516
2013-12-27,0.2691463203308895
2013-12-30,0.30022004641407873
2013-12-31,0.2539836435713676
2014-01-02,0.2941548497911686
2014-01-03,0.26645169034238086
2014-01-06,0.2950280017772823
2014-01-07,0.27544558844333067
2014-01-08,0.31235522901406015
2014-01-09,0.31813569505700134
2014-01-10,0.2770184658712155
2014-01-13,0.24992090872702963
2014-01-14,0.26040798971977874
2014-01-15,0.21183401481569217
2014-01-16,0.25914899089396015
2014-01-17,0.25435464825153004
2014-01-20,0.279790258768014
2014-01-21,0.2424800504014959
2014-01-22,0.28393179722036577
2014-01-23,0.2263587328869671
2014-01-24,0.24497880938977143
2014-01-27,0.19615372498426692
2014-02-05,0.2127936526194972
2014-02-06,0.40754549559004716
2014-02-07,0.45343628791188484
2014-02-10,0.46128302524246045
2014-02-11,0.49826285645981744
2014-02-12,0.5291903133428144
2014-02-13,0.4725908900090537
2014-02-14,0.516343859606333
2014-02-17,0.47021560739781554
2014-02-18,0.47452686998341076
2014-02-19,0.40229411700228457
2014-02-20,0.4306369712790348
2014-02-21,0.4731540534215398
2014-02-24,0.41208519806792615
2014-02-25,0.4113446535815413
2014-02-26,0.48043599998271846
2014-02-27,0.4873573341548367
2014-03-03,0.45442175042152877
2014-03-04,0.5170504761089025
2014-03-05,0.5483351345672777
2014-03-06,0.488071300644134
2014-03-07,0.35119047619047616
2014-03-10,0.3492230076596316
2014-03-11,0.3583688064260616
2014-03-12,0.38069971941392045
2014-03-13,0.33430676862457587
2014-03-14,0.3746031746031746
2014-03-17,0.41282954649933645
2014-03-18,0.357435789632636
2014-03-19,0.3803833147735437
2014-03-20,0.3923822555672431
