,Financial,Telecom,0050,DEF
2011-12-01,0.8875000000000001,0.1,0.0125,0.0
2011-12-02,0.665625,0.1,0.009375000000000001,0.225
2011-12-05,0.665625,0.1,0.009375000000000001,0.225
2011-12-06,0.665625,0.1,0.009375000000000001,0.225
2011-12-07,0.665625,0.1,0.009375000000000001,0.225
2011-12-08,0.665625,0.1,0.009375000000000001,0.225
2011-12-09,0.665625,0.1,0.009375000000000001,0.225
2011-12-12,0.665625,0.1,0.009375000000000001,0.225
2011-12-13,0.665625,0.1,0.009375000000000001,0.225
2011-12-14,0.665625,0.1,0.009375000000000001,0.225
2011-12-15,0.665625,0.1,0.009375000000000001,0.225
2011-12-16,0.665625,0.1,0.009375000000000001,0.225
2011-12-19,0.665625,0.1,0.009375000000000001,0.225
2011-12-20,0.665625,0.1,0.009375000000000001,0.225
2011-12-21,0.665625,0.1,0.009375000000000001,0.225
2011-12-22,0.665625,0.1,0.009375000000000001,0.225
2011-12-23,0.665625,0.1,0.009375000000000001,0.225
2011-12-26,0.665625,0.1,0.009375000000000001,0.225
2011-12-27,0.665625,0.1,0.009375000000000001,0.225
2011-12-28,0.6530641419121586,0.1060636520522891,0.017388119048624633,0.22348408698692773
2011-12-29,0.6359854952225141,0.11581199678031873,0.027155507192246856,0.22104700080492032
2011-12-30,0.6238940587573795,0.11888700153228852,0.03694069009340417,0.22027824961692788
2012-01-02,0.6140898416168405,0.12512092168561698,0.042069467118946796,0.21871976957859576
2012-01-03,0.6140898416168405,0.12512092168561698,0.042069467118946796,0.21871976957859576
2012-01-04,0.6093729070212806,0.12134426810967845,0.04961889189646076,0.2196639329725804
2012-01-05,0.6093729070212806,0.12134426810967845,0.04961889189646076,0.2196639329725804
2012-01-06,0.6093729070212806,0.12134426810967845,0.04961889189646076,0.2196639329725804
2012-01-09,0.6093729070212806,0.12134426810967845,0.04961889189646076,0.2196639329725804
2012-01-10,0.6093729070212806,0.12134426810967845,0.04961889189646076,0.2196639329725804
2012-01-11,0.6093729070212806,0.12134426810967845,0.04961889189646076,0.2196639329725804
2012-01-12,0.5512554768891584,0.1112216919679335,0.04958811335643404,0.2879347177864741
2012-01-13,0.5359762704006242,0.1112216919679335,0.04821367436196734,0.304588363269475
2012-01-16,0.5483640331145772,0.1112216919679335,0.0493280139149431,0.2910862610025464
2012-01-17,0.5096416916949775,0.1112216919679335,0.045844750825064104,0.333291865512025
2012-01-18,0.5096416916949775,0.1112216919679335,0.045844750825064104,0.333291865512025
2012-01-30,0.5096416916949775,0.1112216919679335,0.045844750825064104,0.333291865512025
2012-01-31,0.5096416916949775,0.1112216919679335,0.045844750825064104,0.333291865512025
2012-02-01,0.5373179007641304,0.10055535006527747,0.050813404822197296,0.3113133443483948
2012-02-02,0.5693852544628397,0.10055535006527747,0.0538459697576886,0.2762134257141943
2012-02-03,0.5680591705425768,0.10055535006527747,0.053720563849989085,0.27766491554215667
2012-02-04,0.5649399652772554,0.10055535006527747,0.05342558495640504,0.2810790997010621
2012-02-06,0.640839126704308,0.10055535006527747,0.0606032628446225,0.19800226038579205
2012-02-07,0.5967975055196981,0.10055535006527747,0.056438308125829645,0.24620883628919477
2012-02-08,0.6099563652554953,0.10055535006527747,0.05768272314681197,0.23180556153241522
2012-02-09,0.6156675023522995,0.10055535006527747,0.05822281742039242,0.22555433016203064
2012-02-10,0.5991951635194732,0.10055535006527747,0.056665051300390706,0.24358443511485867
2012-02-13,0.622714758371212,0.10055535006527747,0.058889266597807535,0.21784062496570292
2012-02-14,0.6153920316453872,0.10055535006527747,0.058196766539662256,0.22585585174967304
2012-02-15,0.5812384660956265,0.10055535006527747,0.05496691145772023,0.26323927238137584
2012-02-16,0.5757895306799694,0.10055535006527747,0.05445161323160115,0.26920350602315196
2012-02-17,0.5624690359633739,0.10055535006527747,0.053191912615813484,0.28378370135553516
2012-02-20,0.5381527849692163,0.10055535006527747,0.05089235865759409,0.3103995063079122
2012-02-21,0.5152118733754858,0.10055535006527747,0.04872286862916829,0.33550990793006846
2012-02-22,0.5135839847390112,0.10055535006527747,0.04856892147019034,0.337291743725521
2012-02-23,0.5295670194444553,0.10055535006527747,0.05008041478098453,0.3197972157092827
2012-02-24,0.5239482519104142,0.10055535006527747,0.04954905576818592,0.32594734225612243
2012-02-29,0.5371425512479782,0.10055535006527747,0.050796822262902414,0.31150527642384196
2012-03-01,0.5552625530908897,0.10055535006527747,0.05251040557682778,0.29167169126700515
2012-03-02,0.5344320997611944,0.10055535006527747,0.05054049864432763,0.3144720515292005
2012-03-03,0.5135839847390112,0.10055535006527747,0.04856892147019034,0.337291743725521
2012-03-05,0.6552611807069812,0.09751452190661052,0.07554816719753832,0.17167613018886999
2012-03-06,0.6265152285031321,0.09097904783861907,0.08335886819764374,0.19914685546060518
2012-03-07,0.6238687860974712,0.09097904783861907,0.08300675473950288,0.202145411324407
2012-03-08,0.6039615760366562,0.09097904783861907,0.08035806812480237,0.22470130799992247
2012-03-09,0.6652100551123701,0.09097904783861907,0.08850727769274354,0.15530361935626735
2012-03-12,0.660513859281047,0.09097904783861907,0.08788244121387792,0.16062465166645606
2012-03-13,0.6439500857658198,0.09097904783861907,0.08567860425909185,0.17939226213646936
2012-03-14,0.6877553113507244,0.09097904783861907,0.09150696063380342,0.1297586801768532
2012-03-15,0.6874058130145848,0.09097904783861907,0.0914604593128265,0.13015467983396972
2012-03-16,0.7010546304649031,0.07801685505059594,0.10042747905425847,0.12050103543024257
2012-03-19,0.6776907274424132,0.07801685505059594,0.09708055318079148,0.14721186432619943
2012-03-20,0.6860562018281773,0.07801685505059594,0.09827892413099563,0.13764801899023119
2012-03-21,0.6626910430792403,0.07801685505059594,0.0949318183722016,0.16436028349796225
2012-03-22,0.6614624098584443,0.07801685505059594,0.09475581420407418,0.1657649208868857
2012-03-23,0.690037583765736,0.06692186742524611,0.10320954724801618,0.13983100156100176
2012-03-26,0.7101245690323055,0.06692186742524611,0.10621397585265294,0.11673958768979546
2012-03-27,0.6526331619895493,0.06692186742524611,0.09761493395822084,0.18283003662698366
2012-03-28,0.6880044459475473,0.0772337779048081,0.1037714503019684,0.13099032584567624
2012-03-29,0.6622154596447705,0.0772337779048081,0.09988170725420215,0.16066905519621927
2012-03-30,0.5849930073196009,0.0879038136555543,0.08732613080061827,0.23977704822422646
2012-04-02,0.5575422640077083,0.0879038136555543,0.08322836010757667,0.2713255622291606
2012-04-03,0.578320767018188,0.09871232182631065,0.07984990544339936,0.24311700571210204
2012-04-05,0.6219169848287855,0.09871232182631065,0.08586932246661091,0.193501370878293
2012-04-06,0.5652906782544784,0.09871232182631065,0.07805081501635858,0.25794618490285237
2012-04-09,0.5611926997712411,0.09871232182631065,0.07748499892768039,0.26260997947476794
2012-04-10,0.5266259866383776,0.09871232182631065,0.07271230368213433,0.3019493878531776
2012-04-11,0.5506542639363782,0.09871232182631065,0.0760299360059841,0.27460347823132714
2012-04-12,0.5712192624909762,0.09871232182631065,0.07886938650418253,0.25119902917853065
2012-04-13,0.6025668689018909,0.09871232182631065,0.08319761324363441,0.21552319602816405
2012-04-16,0.5489979463128968,0.11027842073162797,0.07289870242539045,0.26782493053008494
2012-04-17,0.5460263022666072,0.12433484679507745,0.06746977862757152,0.262169072310744
2012-04-18,0.5488221858102654,0.12433484679507745,0.06781525217523038,0.25902771521942686
2012-04-19,0.5566615820927507,0.12433484679507745,0.0687839277308904,0.2502196433812816
2012-04-20,0.5999283101964601,0.12433484679507745,0.07413018404671022,0.2016066589617524
2012-04-23,0.5750164539366348,0.12544541553308636,0.05927714589910141,0.2402609846311774
2012-04-24,0.5925407948297079,0.14285989587898656,0.04720642612582309,0.21739288316548255
2012-04-25,0.5942841696342493,0.1536408038504833,0.042724921496376966,0.20935010501889045
2012-04-26,0.6132609714142349,0.1536408038504833,0.04408922229342021,0.18900900244186167
2012-04-27,0.5987647995138677,0.1609358011956952,0.034858980404877345,0.20544041888555972
2012-04-30,0.6287391258051126,0.16654064542292973,0.02789347497113568,0.1768267538008221
2012-05-02,0.6427776152975291,0.16654064542292973,0.02851628058194897,0.16216545869759239
2012-05-03,0.6293727943380909,0.16654064542292973,0.02792158713505103,0.1761649731039284
2012-05-04,0.6245210048159433,0.16654064542292973,0.02770634163171458,0.18123200812941245
2012-05-07,0.6489995591593145,0.16654064542292973,0.028792311813754832,0.155667483604001
2012-05-08,0.5882842735798108,0.16654064542292973,0.026098729962126616,0.21907635103513287
2012-05-09,0.6036577463125914,0.16654064542292973,0.026780760965592704,0.20302084729888625
2012-05-10,0.5930658971925611,0.16654064542292973,0.026310862614747604,0.21408259476976174
2012-05-11,0.5957455965091689,0.16654064542292973,0.026429745189014406,0.2112840128788871
2012-05-14,0.5807058768337033,0.16654064542292973,0.025762520855228423,0.22699095688813864
2012-05-15,0.6148824458211855,0.16654064542292973,0.027278735184074112,0.19129817357181084
2012-05-16,0.6167590956612189,0.16654064542292973,0.027361991153353152,0.18933826776249835
2012-05-17,0.5726890547434768,0.16654064542292973,0.025406861381936645,0.23536343845165697
2012-05-18,0.5714447611383848,0.17708786053161216,0.019054237146541003,0.2324131411834622
2012-05-21,0.537695438502245,0.17708786053161216,0.017928900734736183,0.2672878002314068
2012-05-22,0.5416308019020204,0.17708786053161216,0.018060121375079015,0.26322121619128863
2012-05-23,0.5601196243666442,0.17708786053161216,0.018676612122320156,0.24411590297942365
2012-05-24,0.5345328512217616,0.17708786053161216,0.017823447518367695,0.27055584072825867
2012-05-25,0.5348995460365948,0.17708786053161216,0.01783567457938462,0.27017691885240847
2012-05-28,0.5307868174610249,0.17708786053161216,0.017698539879886885,0.27442678212747623
2012-05-29,0.5331128362541334,0.17708786053161216,0.01777609858145396,0.2720232046328006
2012-05-30,0.5415467726958615,0.17708786053161216,0.018057319507724073,0.26330804726480245
2012-05-31,0.5409071860065684,0.17708786053161216,0.018035993148148598,0.263968960313671
2012-06-01,0.5436553646770677,0.17708786053161216,0.018127628336131497,0.2611291464551888
2012-06-04,0.4998081488694826,0.2203158953987091,0.013101137821124063,0.2667748179106843
2012-06-05,0.4799100590428723,0.2203158953987091,0.012579562457086527,0.2871944831013321
2012-06-06,0.4842781715954941,0.2203158953987091,0.012694060879530265,0.28271187212626664
2012-06-07,0.488141246800418,0.2203158953987091,0.012795321094649908,0.2787475367062231
2012-06-08,0.4971613717651956,0.21387290441277002,0.009629063280427067,0.2793366605416074
2012-06-11,0.4984658072047357,0.2065170950918875,0.007138097983743189,0.28787899971963354
2012-06-12,0.5273475113579544,0.1979815341836282,0.005582863762145321,0.26908809069627204
2012-06-13,0.5327577681672007,0.18652806641852898,0.004159073932583914,0.2765550914816864
2012-06-14,0.5475017231151036,0.17687486108199257,0.0031616498845964754,0.27246176591830745
2012-06-15,0.5588886308113938,0.1654726798404181,0.002383899498861416,0.2732547898493268
2012-06-18,0.5791544708914304,0.1654726798404181,0.0024703419908846764,0.25290250727726693
2012-06-19,0.5815225568417542,0.1654726798404181,0.0024804428922074358,0.2505243204256203
2012-06-20,0.5837207722796192,0.1654726798404181,0.0024898192230036224,0.24831672865695914
2012-06-21,0.5961671803736801,0.1654726798404181,0.0025429084869147177,0.2358172312989871
2012-06-22,0.5760992095915562,0.1654726798404181,0.002457309992235703,0.2559708005757901
2012-06-25,0.5870880779502038,0.1654726798404181,0.002504182224607298,0.2449350599847709
