date,nav,cash,regime,dividend_credit,w_def,tgt_def
2022-06-09,3000000.0,3000000.0,Bear,0.0,0.0,0.2247839115278435
2022-06-10,3001998.2587451944,2406401.0587451947,Bear,0.0,0.044631904635415866,0.2276927655150181
2022-06-13,2993084.15859734,1814103.1785973401,Bear,0.0,0.08736182016430134,0.22319905432217782
2022-06-14,3000965.257969484,1217726.9079694843,Bear,0.0,0.13124230577280643,0.21484256483605357
2022-06-15,2997629.21764794,619895.4776479397,Bear,0.0,0.17146671675534977,0.20157113665262938
2022-06-16,2979145.2398398425,149561.89983984287,Bear,0.0,0.1930261681471141,0.1872071411448909
2022-06-17,2939507.614584685,37811.88458468498,Crisis,0.0,0.1868072316858359,0.1991616999852061
2022-06-20,2906636.044659173,9290.49465917264,Crisis,0.0,0.1957956693772207,0.21018476876799788
2022-06-21,2976258.6598336776,2461.2598336777737,Crisis,0.0,0.20608652341872627,0.21983008829383915
2022-06-22,2937157.727211021,435.0272110205151,Crisis,0.0,0.21090581696074318,0.22662545921101218
2022-06-23,2930213.9305417417,161.35054174136894,Crisis,0.0,0.2176163567286393,0.2305446833119641
2022-06-24,2957099.662801641,314.30280164119904,Crisis,0.0,0.22374597931986645,0.2305446833119641
2022-06-27,2967978.9828016413,314.30280164119904,Crisis,0.0,0.22889039441874054,0.2334181932718014
2022-06-28,2961795.8372017895,327.35720178932934,Crisis,0.0,0.22802929949353767,0.2334181932718014
2022-06-29,2949619.6772017893,327.35720178932934,Crisis,0.0,0.22592528628375116,0.2334181932718014
2022-06-30,2888918.389201789,11266.74920178933,Crisis,10939.392,0.22328775101820397,0.2334181932718014
2022-07-01,2858936.5992017896,11266.74920178933,Crisis,0.0,0.21502538747156388,0.2334181932718014
2022-07-04,2874906.037668523,2775.847668523078,Crisis,0.0,0.2258840920333673,0.2334181932718014
2022-07-05,2876937.347668523,2775.847668523078,Crisis,0.0,0.22634757775581182,0.2334181932718014
2022-07-06,2838865.697668523,2775.847668523078,Crisis,0.0,0.22306979880030325,0.2334181932718014
2022-07-07,2860219.137668523,2775.847668523078,Crisis,0.0,0.2301770627745161,0.2334181932718014
2022-07-08,2854854.087668523,14540.647668523077,Crisis,11764.8,0.23479492100677513,0.2334181932718014
2022-07-11,2823994.3276685234,14540.647668523077,Crisis,0.0,0.2346105208175078,0.2334181932718014
2022-07-12,2768617.717668523,14540.647668523077,Crisis,0.0,0.23110334659665913,0.2334181932718014
2022-07-13,2824540.857668523,14540.647668523077,Crisis,0.0,0.23118095750931816,0.2334181932718014
2022-07-14,2825078.407668523,26224.397668523077,Crisis,11683.75,0.23430902243392462,0.2334181932718014
2022-07-15,2813031.507668523,26224.397668523077,Crisis,0.0,0.23955997583494135,0.23576175500226587
2022-07-18,2827048.717668523,26902.997668523076,Crisis,678.6,0.24323260356372325,0.23576175500226587
2022-07-19,2805362.8580740914,15693.928074091225,Crisis,0.0,0.23884314218802702,0.23576175500226587
2022-07-20,2807942.9880740913,15693.928074091225,Crisis,0.0,0.24340446472838642,0.24238468651485723
2022-07-21,2851040.1545950323,3714.434595032372,Crisis,0.0,0.24672836293318254,0.2716423488109502
2022-07-22,2849645.6728614224,11.972861422458664,Crisis,0.0,0.26350644473142404,0.29471097640921906
2022-07-25,2852518.010419785,11.600419785056147,Crisis,0.0,0.28230249802401547,0.28778685713220536
2022-07-26,2838277.737443315,7.107443314915145,Crisis,0.0,0.2833312150502892,0.28532835220320774
2022-07-27,2876054.8074433147,7.107443314915145,Crisis,0.0,0.28105093752318255,0.28532835220320774
2022-07-28,2889522.397443315,7.107443314915145,Crisis,0.0,0.28021919494946024,0.28532835220320774
2022-07-29,2898487.937443315,7.107443314915145,Crisis,0.0,0.2810209142075926,0.28532835220320774
2022-08-01,2899197.607443315,7.107443314915145,Crisis,0.0,0.27999893760807465,0.28532835220320774
2022-08-02,2877308.007443315,7.107443314915145,Crisis,0.0,0.2761263298696924,0.2866448317800778
2022-08-03,2880999.6218202184,15645.371820218515,Crisis,0.0,0.28586793061765764,0.2866448317800778
2022-08-04,2878025.171820218,26705.371820218515,Crisis,11060.0,0.28665718704545634,0.28564188549875924
2022-08-05,2924011.5705358507,32252.93053585074,Crisis,0.0,0.2913399688920811,0.28610286152816883
2022-08-08,2931739.5272872034,35662.98728720337,Crisis,0.0,0.28546413561316825,0.28610286152816883
2022-08-09,2945252.0370233557,8791.137023355717,Crisis,0.0,0.2817765303504377,0.284487759014427
2022-08-10,2936109.967023356,19806.137023355717,Crisis,11015.0,0.27597514708261417,0.2807903734385766
2022-08-11,2971084.711511475,57116.461511474816,Crisis,24126.86,0.2827411809381375,0.2765012449729632
2022-08-12,2985127.416700701,38488.5367007015,Crisis,0.0,0.28119579596630717,0.27298521210188464
2022-08-15,3005165.665094793,39940.625094793,Crisis,0.0,0.2800171217760324,0.27298521210188464
2022-08-16,2983872.8223005603,18004.952300560006,Crisis,0.0,0.2713194288809579,0.27298521210188464
2022-08-17,2985995.58230056,18004.952300560006,Crisis,0.0,0.2704537758819472,0.27298521210188464
2022-08-18,2981861.00230056,18004.952300560006,Crisis,0.0,0.2706042130660882,0.2636341403370627
2022-08-19,2972943.9423005604,18004.952300560006,Crisis,0.0,0.27209158857332405,0.2636341403370627
2022-08-22,2949348.75230056,18004.952300560006,Crisis,0.0,0.26791114458188586,0.256431186894443
2022-08-23,2913822.8471511607,38420.46715116086,Crisis,0.0,0.25979358379323236,0.256431186894443
2022-08-24,2909092.317151161,38420.46715116086,Crisis,0.0,0.2584337374127185,0.256431186894443
2022-08-25,2937284.127151161,38420.46715116086,Crisis,0.0,0.25948370229312046,0.256431186894443
2022-08-26,2948149.277151161,38420.46715116086,Crisis,0.0,0.2596265785902247,0.256431186894443
2022-08-29,2906141.7071511606,38420.46715116086,Crisis,0.0,0.25512790314923023,0.2513178606994975
2022-08-30,2911266.567151161,38420.46715116086,Crisis,0.0,0.25601451560972793,0.2513178606994975
2022-08-31,2933664.0971511607,38420.46715116086,Crisis,0.0,0.25693191348387767,0.2513178606994975
2022-09-01,2882432.569214501,29225.069214500814,Crisis,0.0,0.2510210152798741,0.2513178606994975
2022-09-02,2864192.1692145006,29225.069214500814,Crisis,0.0,0.24928103905675086,0.2513178606994975
2022-09-05,2873874.339214501,29225.069214500814,Crisis,0.0,0.24688844613642036,0.2513178606994975
2022-09-06,2881309.809214501,29225.069214500814,Crisis,0.0,0.24470257857908506,0.2513178606994975
2022-09-07,2840810.299214501,29225.069214500814,Crisis,0.0,0.2439274562583798,0.24721830246099025
2022-09-08,2869678.3870301493,8764.097030149438,Crisis,0.0,0.24818029895575108,0.24721830246099025
2022-09-12,2900852.8070301493,8764.097030149438,Crisis,0.0,0.2506188036284062,0.24721830246099025
