date,nav,cash,regime,dividend_credit,w_def,tgt_def
2022-06-09,3000000.0,3000000.0,Bear,0.0,0.0,0.0
2022-06-10,3001387.4986739494,2405802.5986739495,Bear,0.0,0.0,0.0
2022-06-13,2998706.507106977,1811612.407106977,Bear,0.0,0.0,0.0
2022-06-14,3008927.176100594,1212812.6761005942,Bear,0.0,0.0,0.0
2022-06-15,3009951.642916925,613826.6429169248,Bear,0.0,0.0,0.0
2022-06-16,2997012.3217610936,148826.2717610937,Bear,0.0,0.0,0.0
2022-06-17,2965572.1794084585,38015.72940845857,Crisis,0.0,0.0,0.0
2022-06-20,2934267.1794084585,38015.72940845857,Crisis,0.0,0.0,0.0
2022-06-21,3006481.6083525713,11390.908352570948,Crisis,0.0,0.0,0.0
2022-06-22,2988346.9626091546,6561.812609154708,Crisis,0.0,0.0,0.0
2022-06-23,3000790.262609155,6561.812609154708,Crisis,0.0,0.0,0.0
2022-06-24,3041818.0126091545,6561.812609154708,Crisis,0.0,0.0,0.0
2022-06-27,3032806.012609155,6561.812609154708,Crisis,0.0,0.0,0.0
2022-06-28,3042750.5626091547,6561.812609154708,Crisis,0.0,0.0,0.0
2022-06-29,3035975.912609155,6561.812609154708,Crisis,0.0,0.0,0.0
2022-06-30,2986576.8866091548,19017.23660915471,Crisis,12455.423999999999,0.0,0.0
2022-07-01,2983498.3866091548,19017.23660915471,Crisis,0.0,0.0,0.0
2022-07-04,3009772.0366091547,19017.23660915471,Crisis,0.0,0.0,0.0
2022-07-05,3010761.2866091547,19017.23660915471,Crisis,0.0,0.0,0.0
2022-07-06,2980717.8866091548,19017.23660915471,Crisis,0.0,0.0,0.0
2022-07-07,2975062.6366091548,19017.23660915471,Crisis,0.0,0.0,0.0
2022-07-08,2954092.586609155,32635.336609154707,Crisis,13618.099999999999,0.0,0.0
2022-07-11,2921441.1366091548,32635.336609154707,Crisis,0.0,0.0,0.0
2022-07-12,2873957.9866091544,32635.336609154707,Crisis,0.0,0.0,0.0
2022-07-13,2936196.6366091548,32635.336609154707,Crisis,0.0,0.0,0.0
2022-07-14,2924507.786609155,45944.08660915471,Crisis,13308.75,0.0,0.0
2022-07-15,2887305.3866091548,45944.08660915471,Crisis,0.0,0.0,0.0
2022-07-18,2891840.929403345,11700.579403345208,Crisis,196.20000000000002,0.0,0.0
2022-07-19,2870066.079403345,11700.579403345208,Crisis,0.0,0.0,0.0
2022-07-20,2856595.862977688,3313.9629776884617,Crisis,0.0,0.0,0.0
2022-07-21,2887006.290421164,501.3404211640918,Crisis,0.0,0.0,0.0
2022-07-22,2895042.577877819,32.17787781922743,Crisis,0.0,0.0,0.0
2022-07-25,2916565.105911603,116.05591160310723,Crisis,0.0,0.0,0.0
2022-07-26,2915718.8559116027,116.05591160310723,Crisis,0.0,0.0,0.0
2022-07-27,2965135.155911603,116.05591160310723,Crisis,0.0,0.0,0.0
2022-07-28,2984183.1059116027,116.05591160310723,Crisis,0.0,0.0,0.0
2022-07-29,2989190.755911603,116.05591160310723,Crisis,0.0,0.0,0.0
2022-08-01,2995096.6059116027,116.05591160310723,Crisis,0.0,0.0,0.0
2022-08-02,2990623.505911603,116.05591160310723,Crisis,0.0,0.0,0.0
2022-08-03,2985916.805911603,116.05591160310723,Crisis,0.0,0.0,0.0
2022-08-04,2978586.8559116027,17409.055911603107,Crisis,17293.0,0.0,0.0
2022-08-05,3000160.755911603,17409.055911603107,Crisis,0.0,0.0,0.0
2022-08-08,3018486.9232003256,27772.123200325736,Crisis,0.0,0.0,0.0
2022-08-09,3050437.7732003257,27772.123200325736,Crisis,0.0,0.0,0.0
2022-08-10,3068054.7413677,40061.991367699986,Crisis,16781.0,0.0,0.0
2022-08-11,3088720.7513677003,74122.65136769999,Crisis,34060.659999999996,0.0,0.0
