id,track,heldout_score,mdd_improve_pp,cagr_giveback_pp,tip_ytd,tip_1y,tip_clean,tip_mdd_ytd_pp,tip_mdd_1y_pp,tip_mdd_clean,promote_shaped,coexist,full_cagr,full_mdd,heldout_cagr,heldout_mdd,sealed_cagr,sealed_mdd,n_fills,buy_soft,sell_soft,is_observe_ref,is_candidate
SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,sell_amp,0.10099208553496775,0.10121715777380302,0.00045014447767055543,PASS,PASS,True,0.338464851535103,0.33846485153508077,True,True,True,0.13992624308831103,-0.2161905291986993,0.1839286591665965,-0.2161905291986993,0.2552643503496075,-0.12469329735878576,5795,BELOW_MA120@1+K9_LT30@1,RSI6_GT80@0.5,False,True
SOFT_CHAMP_PLUS_K9_LT30_a15,buy_amp,0.09516231097513872,0.115127970919493,-0.03993131988870857,PASS,PASS,True,0.20692835530999876,0.20692835530998765,True,True,True,0.14013802158882083,-0.2160514210672423,0.1843324738102603,-0.2160514210672424,0.25564972960308396,-0.1260086623210368,5780,BELOW_MA120@1+K9_LT30@1.5,RSI6_GT80@1,False,False
SOFT_CHAMP_PLUS_K9_LT30_a10,observe,0.08527868225383095,0.10489086922705892,-0.03922437394645595,PASS,PASS,True,0.2280171503082462,0.2280171503082351,True,True,True,0.14013655040896156,-0.21615379208416674,0.18432540435083777,-0.21615379208416674,0.2555735035747173,-0.1257977743710541,5771,BELOW_MA120@1+K9_LT30@1,RSI6_GT80@1,True,False
SOFT_BOTH__BELOW_MA120__RSI6_GT80,champion,0.06775071774209884,0.0787053514347269,-0.021909267385256115,PASS,PASS,True,0.3314240000340418,0.3314240000340307,True,True,True,0.14004526061581446,-0.21641564726209006,0.18415225328522578,-0.21641564726209006,0.2548338308909508,-0.12476370587379615,5785,BELOW_MA120@1,RSI6_GT80@1,False,False
SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a15,sell_amp,0.05489505634171943,0.09940685104534719,-0.08902358940725552,PASS,PASS,True,0.12095121347784898,0.12095121347784898,True,True,True,0.14038993790508925,-0.21620863226598386,0.18482339650544577,-0.21620863226598386,0.25601717537479907,-0.1268684337393583,5773,BELOW_MA120@1+K9_LT30@1,RSI6_GT80@1.5,False,False
LIVE_KD_OPT,base,0.0,0.0,0.0,PASS,PASS,True,0.0,0.0,True,False,False,0.14023801686669346,-0.21720270077643722,0.18393316061137321,-0.21720270077643733,0.2557299834147724,-0.12807794587413646,5751,none,none,False,False
