portfolio,start,end,days,ending_nav,cumulative_return,cagr,annualized_volatility,sharpe_rf0,max_drawdown,calmar,average_daily_turnover,total_cost,trade_count,top_k,rebalance_every,exit_multiple,neutralization,industry_cap,turnover_feasible,utility
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.467372448238545,0.46737244823854507,0.05025034159669972,0.19434821155723414,0.349612465134828,-0.3362013771758351,0.14946500820078,0.08513951548191644,0.6186943248955716,14415,30,5,1.25,NONE,5,false,-0.11785034699121782
TRAIN_OOF,2011-01-03,2018-12-28,1972,0.9134024812907554,-0.08659751870924459,-0.011514033720692707,0.20213609127080803,0.04398561142394332,-0.38243772798049747,-0.030106950434764294,0.11984773652054803,0.735539870473951,15380,30,5,1.25,INDUSTRY_LIQUIDITY,3,false,-0.20273289771094144
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.1468465656233406,0.14684656562334064,0.017672375650889416,0.2097141398203343,0.18863939826028242,-0.38046595541998174,0.04644929565743027,0.11198390180708775,0.7703499835177203,15129,30,5,1.25,INDUSTRY_LIQUIDITY,5,false,-0.17256060205910145
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.4157846864491885,0.41578468644918853,0.045455566698340055,0.1918040868702391,0.32786629735210104,-0.32576099124258007,0.13953655569672327,0.07871539493991717,0.5869731682081433,14220,30,5,1.5,NONE,3,false,-0.11742492892294998
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.6908585498050244,0.6908585498050244,0.0694596432167156,0.19482138919939979,0.4422681360762917,-0.3204783586225213,0.21673739067831835,0.06900779304055171,0.542338832287551,13884,30,5,1.5,NONE,5,false,-0.09077953609454503
TRAIN_OOF,2011-01-03,2018-12-28,1972,0.9116774942748698,-0.08832250572513023,-0.011752906135410357,0.19918240562534764,0.04044507957521153,-0.39102025154458775,-0.0300570266859188,0.10874664414008106,0.6657725203166429,15154,30,5,1.5,INDUSTRY_LIQUIDITY,3,false,-0.20726303190770423
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.1749259838569945,0.17492598385699454,0.020824571874459297,0.206006063951069,0.20331361971419631,-0.3937818093545916,0.05288352935497648,0.0922254882870842,0.6345855453237318,14606,30,5,1.5,INDUSTRY_LIQUIDITY,5,false,-0.1760663328028365
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.6257242937625664,0.6257242937625664,0.064101767909442,0.18681738388260485,0.4261951125249221,-0.3019418495480999,0.21229838793588787,0.055950864873159416,0.4458710064318117,13548,30,5,2.0,NONE,3,false,-0.08686915686460794
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.7814304068937517,0.7814304068937517,0.07661833628846315,0.19052409897762035,0.482896807034455,-0.3369144217274336,0.22741186291647672,0.050452270596874266,0.40700265068085456,13298,30,5,2.0,NONE,5,false,-0.09183887457525364
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.007905575080335,0.007905575080334959,0.0010072910543035274,0.197946964325496,0.10427877708982981,-0.3656340608941243,0.0027549158080083956,0.08697188670252978,0.5789115715807812,14438,30,5,2.0,INDUSTRY_LIQUIDITY,3,false,-0.18180973939275863
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.1713631029926324,0.17136310299263235,0.02042826571125489,0.20339654012966182,0.20136531115406398,-0.38075951612643966,0.05365135957487463,0.07305802014604176,0.5116051159500484,13997,30,5,2.0,INDUSTRY_LIQUIDITY,5,false,-0.16995149235196494
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.574994600886123,0.5749946008861231,0.05979750978071574,0.19013607752521733,0.4007201435611328,-0.3031198917125614,0.19727345982763728,0.05989657074345344,0.4697493178551381,7739,30,10,1.25,NONE,3,false,-0.09176243607556495
TRAIN_OOF,2011-01-03,2018-12-28,1972,1.7599104594744777,0.7599104594744777,0.0749466794711755,0.19298855373376825,0.4712022602901116,-0.31365583563844435,0.23894559244728236,0.05902384295125363,0.46819063512286885,7710,30,10,1.25,NONE,5,false,-0.08188123834804667
