date,Financial,Telecom,0050
2011-12-01,0.5,0.35,0.15
2011-12-02,0.5,0.35,0.15
2011-12-05,0.5,0.35,0.15
2011-12-06,0.5,0.35,0.15
2011-12-07,0.5,0.35,0.15
2011-12-08,0.5,0.35,0.15
2011-12-09,0.5,0.35,0.15
2011-12-12,0.5,0.35,0.15
2011-12-13,0.5,0.35,0.15
2011-12-14,0.5,0.35,0.15
2011-12-15,0.5,0.35,0.15
2011-12-16,0.5,0.35,0.15
2011-12-19,0.5,0.35,0.15
2011-12-20,0.5,0.35,0.15
2011-12-21,0.5,0.35,0.15
2011-12-22,0.5,0.35,0.15
2011-12-23,0.5,0.35,0.15
2011-12-26,0.5,0.35,0.15
2011-12-27,0.5,0.35,0.15
2011-12-28,0.5,0.35,0.15
2011-12-29,0.5,0.35,0.15
2011-12-30,0.5,0.336465284774176,0.16353471522582405
2012-01-02,0.5,0.336465284774176,0.16353471522582405
2012-01-03,0.5,0.31952839870266647,0.1804716012973335
2012-01-04,0.5,0.30628269564816957,0.1937173043518304
2012-01-05,0.5,0.2919647095350117,0.20803529046498836
2012-01-06,0.5,0.27978689593656364,0.22021310406343636
2012-01-09,0.5,0.27978689593656364,0.22021310406343636
2012-01-10,0.5,0.26849431726385864,0.23150568273614136
2012-01-11,0.5,0.26849431726385864,0.23150568273614136
2012-01-12,0.5,0.26849431726385864,0.23150568273614136
2012-01-13,0.5,0.26849431726385864,0.23150568273614136
2012-01-16,0.5,0.26849431726385864,0.23150568273614136
2012-01-17,0.5,0.26849431726385864,0.23150568273614136
2012-01-18,0.5,0.2571529660039223,0.2428470339960777
2012-01-30,0.5,0.2571529660039223,0.2428470339960777
2012-01-31,0.5,0.24656093794197767,0.2534390620580223
2012-02-01,0.5,0.24656093794197767,0.2534390620580223
2012-02-02,0.5,0.24656093794197767,0.2534390620580223
2012-02-03,0.5,0.24656093794197767,0.2534390620580223
2012-02-04,0.5,0.24656093794197767,0.2534390620580223
2012-02-06,0.5,0.24656093794197767,0.2534390620580223
2012-02-07,0.5,0.24656093794197767,0.2534390620580223
2012-02-08,0.5,0.24656093794197767,0.2534390620580223
2012-02-09,0.5,0.24656093794197767,0.2534390620580223
2012-02-10,0.5,0.24656093794197767,0.2534390620580223
2012-02-13,0.5,0.24656093794197767,0.2534390620580223
2012-02-14,0.5,0.24656093794197767,0.2534390620580223
2012-02-15,0.5,0.24656093794197767,0.2534390620580223
2012-02-16,0.5,0.24656093794197767,0.2534390620580223
2012-02-17,0.5,0.23599481346891574,0.26400518653108423
2012-02-20,0.5,0.23599481346891574,0.26400518653108423
2012-02-21,0.5,0.23599481346891574,0.26400518653108423
2012-02-22,0.5,0.23599481346891574,0.26400518653108423
2012-02-23,0.5,0.23599481346891574,0.26400518653108423
2012-02-24,0.5,0.23599481346891574,0.26400518653108423
2012-02-29,0.5,0.22545753745880734,0.2745424625411927
2012-03-01,0.5,0.22545753745880734,0.2745424625411927
2012-03-02,0.5,0.22545753745880734,0.2745424625411927
2012-03-03,0.5,0.22545753745880734,0.2745424625411927
2012-03-05,0.5,0.22545753745880734,0.2745424625411927
2012-03-06,0.5,0.20993101135156628,0.2900689886484337
2012-03-07,0.5,0.20993101135156628,0.2900689886484337
2012-03-08,0.5,0.20993101135156628,0.2900689886484337
2012-03-09,0.5,0.20993101135156628,0.2900689886484337
2012-03-12,0.5,0.20993101135156628,0.2900689886484337
2012-03-13,0.5,0.20993101135156628,0.2900689886484337
2012-03-14,0.5,0.20993101135156628,0.2900689886484337
2012-03-15,0.5,0.19734138774674218,0.30265861225325785
2012-03-16,0.5,0.1750291582702782,0.32497084172972185
