id,track,heldout_score,mdd_improve_pp,cagr_giveback_pp,tip_ytd,tip_1y,tip_clean,tip_mdd_ytd_pp,tip_mdd_1y_pp,tip_mdd_clean,promote_shaped,full_cagr,full_mdd,heldout_cagr,heldout_mdd,sealed_cagr,sealed_mdd,n_fills,is_soft_only,is_sleeve_only,is_fuse,is_diagnostic,soft_observe_ref,sleeve_observe_ref
FUSE_ADDITIVE,fuse,0.16439098138451014,0.1803862021172109,0.03199044146540153,PASS,PASS,True,0.4018826467483194,0.4018826467483194,True,True,0.1398117427059209,-0.21539883875526522,0.1836132561967192,-0.21539883875526522,0.25485631711745893,-0.12405911940665348,5817,False,False,True,False,SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,SLEEVE_RSI14_LT30_a0225
SOFT_ONLY_ON_STACK,soft_only,0.10099208553496775,0.10121715777380302,0.00045014447767055543,PASS,PASS,True,0.338464851535103,0.33846485153508077,True,True,0.13992624308831103,-0.2161905291986993,0.1839286591665965,-0.2161905291986993,0.2552643503496075,-0.12469329735878576,5795,True,False,False,False,SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,SLEEVE_RSI14_LT30_a0225
NAV_BLEND_50,diagnostic,0.09985678863299041,0.102767651978386,0.0058217266907911736,PASS,PASS,True,0.18653996563622322,0.18653996563623432,True,True,0.1400914972770244,-0.21617502425665336,0.1838749433444653,-0.21617502425665347,0.25547031355516236,-0.12621254621777445,0,False,False,False,True,SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,SLEEVE_RSI14_LT30_a0225
SLEEVE_ONLY,sleeve_only,0.09872578377776442,0.10431108645896359,0.011170605362398334,PASS,PASS,True,0.03523233762381395,0.035232337623802845,True,True,0.1402564570424354,-0.2161595899118477,0.18382145455774923,-0.2161595899118477,0.2556756354941907,-0.12772562249789854,5759,False,True,False,False,SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,SLEEVE_RSI14_LT30_a0225
FUSE_HALF_ALPHA,fuse,0.09613323711510358,0.11672899940129433,0.04119152457238151,PASS,PASS,True,0.3970026519950043,0.3970026519950154,True,True,0.13978833462883888,-0.21603541078242428,0.1835212453656494,-0.2160354107824244,0.25493970243935227,-0.12410791935418652,5810,False,False,True,False,SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,SLEEVE_RSI14_LT30_a0225
LIVE_STACK,base,0.0,0.0,0.0,PASS,PASS,True,0.0,0.0,True,False,0.14023801686669346,-0.21720270077643722,0.18393316061137321,-0.21720270077643733,0.2557299834147724,-0.12807794587413646,5751,False,False,False,False,SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,SLEEVE_RSI14_LT30_a0225
FUSE_SLEEVE_GATE_SOFT,fuse,0.0,0.0,0.0,PASS,PASS,True,0.0,0.0,True,False,0.14023801686669346,-0.21720270077643722,0.18393316061137321,-0.21720270077643733,0.2557299834147724,-0.12807794587413646,5751,False,False,True,False,SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,SLEEVE_RSI14_LT30_a0225
FUSE_SOFT_GATE_SLEEVE,fuse,-0.10071558686358673,-0.07735736323578601,-0.04671644725560142,PASS,PASS,True,-0.1839870820390721,-0.1839870820390832,False,False,0.14051625313654492,-0.2179762744087952,0.18440032508392923,-0.2179762744087952,0.2563149285143931,-0.1299178166945275,5746,False,False,True,False,SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,SLEEVE_RSI14_LT30_a0225
