book,kind,mode,cut,cost_multiple,window,mdd_improve_pp,cagr_giveback_pp,score,covid_ex_mdd_improve_pp,covid_ex_cagr_giveback_pp,covid_ex_score,help_2015_pp,help_2018_pp,help_2020_pp,help_2022_pp,years_helped,n_years_helped,turnover_per_year,fees_tax_sum
M2_SHRINK_C50,m2_shrink,SHRINK,0.5,3,full,5.322090963257898,4.689449086379516,2.97736642006814,2.1671018877881254,8.277798721592555,-1.9717974730081522,2.0279506768536515,1.1355032776562912,5.322090963257898,2.1671018877881254,"2015,2018,2020,2022",4,3.6249226236814707,1524454.7486329293
M2_SHRINK_C75,m2_shrink,SHRINK,0.75,3,heldout_2019_plus,7.927213302111391,9.482515964831029,3.1859553196958768,3.4726663082576104,11.120136665620528,-2.0874020245526537,2.9026207742260057,1.3514275248519336,7.927213302111391,3.4726663082575993,"2015,2018,2020,2022",4,4.699683463628027,1761147.878053807
M2_SHRINK_C75,m2_shrink,SHRINK,0.75,3,sealed_2023_plus,5.832181845084639,15.148226362001772,-1.741931335916247,3.4726663082576104,11.120136665620528,-2.0874020245526537,2.9026207742260057,1.3514275248519336,7.927213302111391,3.4726663082575993,"2015,2018,2020,2022",4,4.699683463628027,1761147.878053807
M2_SHRINK_C75,m2_shrink,SHRINK,0.75,3,full,7.927213302111413,6.787206434364834,4.533610084928997,3.4726663082576104,11.120136665620528,-2.0874020245526537,2.9026207742260057,1.3514275248519336,7.927213302111391,3.4726663082575993,"2015,2018,2020,2022",4,4.699683463628027,1761147.878053807
M2_RELOC_TEL_C50,m2_reloc,RELOC_TEL,0.5,3,heldout_2019_plus,1.288613013857065,3.4896691063974306,-0.4562215393416502,0.8475449217315023,4.108895401533896,-1.2069027790354458,2.2499520980763132,0.24862437574630913,1.6430430091124215,0.8475449217315023,"2015,2020,2022",3,3.915695614826405,1766468.0481228519
M2_RELOC_TEL_C50,m2_reloc,RELOC_TEL,0.5,3,sealed_2023_plus,1.8344572736530673,4.385055794480097,-0.3580706235869813,0.8475449217315023,4.108895401533896,-1.2069027790354458,2.2499520980763132,0.24862437574630913,1.6430430091124215,0.8475449217315023,"2015,2020,2022",3,3.915695614826405,1766468.0481228519
M2_RELOC_TEL_C50,m2_reloc,RELOC_TEL,0.5,3,full,1.288613013857065,2.457640351339241,0.05979283818744463,0.8475449217315023,4.108895401533896,-1.2069027790354458,2.2499520980763132,0.24862437574630913,1.6430430091124215,0.8475449217315023,"2015,2020,2022",3,3.915695614826405,1766468.0481228519
M2_RELOC_TEL_C75,m2_reloc,RELOC_TEL,0.75,3,heldout_2019_plus,2.9956289621001164,5.674334253112523,0.15846183554385496,0.24747967987345243,6.671495364613489,-3.088268002433292,3.232831443901152,0.2479272727963333,3.7420220174321006,0.24747967987345243,"2015,2020",2,5.012517556119854,2113719.9532108176
M2_RELOC_TEL_C75,m2_reloc,RELOC_TEL,0.75,3,sealed_2023_plus,3.389751252041573,7.323009887876042,-0.27175369189644805,0.24747967987345243,6.671495364613489,-3.088268002433292,3.232831443901152,0.2479272727963333,3.7420220174321006,0.24747967987345243,"2015,2020",2,5.012517556119854,2113719.9532108176
M2_RELOC_TEL_C75,m2_reloc,RELOC_TEL,0.75,3,full,2.9956289621001275,4.016125407030269,0.9875662585849931,0.24747967987345243,6.671495364613489,-3.088268002433292,3.232831443901152,0.2479272727963333,3.7420220174321006,0.24747967987345243,"2015,2020",2,5.012517556119854,2113719.9532108176
M2_HYBRID_TEL_C50,m2_hybrid,HYBRID_TEL,0.5,3,heldout_2019_plus,4.547605221085171,6.758188536256737,1.1685109529568027,0.8192869508507505,7.940024139510871,-3.1507251189046848,1.7036360060666889,0.9525272370637716,4.547605221085183,0.8192869508507616,"2015,2018,2020,2022",4,4.10643996288884,1773514.0064394511
M2_HYBRID_TEL_C50,m2_hybrid,HYBRID_TEL,0.5,3,sealed_2023_plus,5.554066711433658,10.91906439209318,0.09453451538706847,0.8192869508507505,7.940024139510871,-3.1507251189046848,1.7036360060666889,0.9525272370637716,4.547605221085183,0.8192869508507616,"2015,2018,2020,2022",4,4.10643996288884,1773514.0064394511
M2_HYBRID_TEL_C50,m2_hybrid,HYBRID_TEL,0.5,3,full,4.547605221085183,4.381943392822607,2.3566335246738794,0.8192869508507505,7.940024139510871,-3.1507251189046848,1.7036360060666889,0.9525272370637716,4.547605221085183,0.8192869508507616,"2015,2018,2020,2022",4,4.10643996288884,1773514.0064394511
M2_HYBRID_TEL_C75,m2_hybrid,HYBRID_TEL,0.75,3,heldout_2019_plus,6.769901223116326,9.225667020735372,2.15706771274864,1.4515240250980277,10.82083454974423,-3.9588932497740874,2.5262396481154137,1.150804109811998,6.769901223116337,1.4515240250980388,"2015,2018,2020,2022",4,5.525373733184291,2134698.9350087037
M2_HYBRID_TEL_C75,m2_hybrid,HYBRID_TEL,0.75,3,sealed_2023_plus,5.490518613536544,13.935157583098935,-1.4770601780129233,1.4515240250980277,10.82083454974423,-3.9588932497740874,2.5262396481154137,1.150804109811998,6.769901223116337,1.4515240250980388,"2015,2018,2020,2022",4,5.525373733184291,2134698.9350087037
M2_HYBRID_TEL_C75,m2_hybrid,HYBRID_TEL,0.75,3,full,6.769901223116348,6.445022174908432,3.5473901356621313,1.4515240250980277,10.82083454974423,-3.9588932497740874,2.5262396481154137,1.150804109811998,6.769901223116337,1.4515240250980388,"2015,2018,2020,2022",4,5.525373733184291,2134698.9350087037
