,Financial,Telecom,0050
2012-07-06,0.7059695659884251,0.2911886750446203,0.0028417589669545557
2012-07-09,0.7364106331386429,0.2594838773324215,0.00410548952893562
2012-07-10,0.7190698717263738,0.27692131349543175,0.004008814778194428
2012-07-11,0.7137040170217654,0.28231708284183404,0.00397890013640053
2012-07-12,0.7142183440267647,0.281799888463608,0.00398176750962744
2012-07-13,0.685219756945978,0.3109601426771826,0.003820100376839471
2012-07-16,0.6955237583086882,0.30059869650338855,0.003877545187923263
2012-07-17,0.7022816057745245,0.29380317403564354,0.00391522018983203
2012-07-18,0.7042551491695133,0.29181862813555987,0.003926222694926903
2012-07-19,0.6827340226327029,0.31345973496009527,0.003806242407201836
2012-07-20,0.6827301104372838,0.3134636689660052,0.0038062205967110503
2012-07-23,0.7012798789776463,0.2948104854597533,0.003909635562600469
2012-07-24,0.6536248740842268,0.3427311670215792,0.003643958894194086
2012-07-25,0.6686630815222958,0.3276091215719543,0.003727796905749971
2012-07-26,0.655993849977038,0.34034898408736386,0.0036571659355981263
2012-07-27,0.6555003307422503,0.34084525469205257,0.003654414565697187
2012-07-30,0.658558591468914,0.33776994416080275,0.003671464370283196
2012-07-31,0.6786844776382155,0.31753185616929724,0.003783666192487278
2012-08-01,0.6762610782845425,0.319968765975187,0.0037701557402705175
2012-08-03,0.6764282109723176,0.31980070152262097,0.0037710875050614187
2012-08-06,0.6533873218882394,0.3429700435711395,0.003642634540621073
2012-08-07,0.6519314904798272,0.34443399124014623,0.0036345182800265495
2012-08-08,0.6654942414220317,0.33176538112665505,0.0027403774513132706
2012-08-09,0.6904581710182762,0.3074623737718993,0.0020794552098244556
2012-08-10,0.711225890904871,0.28468338124089815,0.0040907278542309305
2012-08-13,0.7137023550759036,0.27320792251313686,0.01308972241095944
2012-08-14,0.7025141510458612,0.279488525045577,0.017997323908561645
2012-08-15,0.6704247256828487,0.31353941484665127,0.01603585947049993
2012-08-16,0.6237211431360847,0.36136009832629934,0.014918758537615942
2012-08-17,0.6407884299511486,0.3438845798299974,0.01532699021885401
2012-08-20,0.6438847942321599,0.34071415374819364,0.015401052019646339
2012-08-21,0.6377466051695314,0.34699916188452423,0.015254232945944343
2012-08-22,0.6596561169357674,0.31936476886776766,0.020979114196464838
2012-08-23,0.6640869530398328,0.31479301840813645,0.021120028552030587
2012-08-24,0.6571461663228143,0.31802764796854394,0.024826185708641663
2012-08-27,0.6670373016831511,0.3077628375022575,0.02519986081459124
2012-08-28,0.6645259276222071,0.3103690882314621,0.025104984146330746
2012-08-29,0.6510942189377035,0.3243082305909603,0.02459755047133605
2012-08-30,0.6701605751653322,0.304521570533298,0.025317854301369663
2012-08-31,0.654961579493152,0.32029476584093197,0.024743654665915917
2012-09-03,0.63388996931909,0.3339014700756108,0.032208560605299155
2012-09-04,0.6454925227283731,0.3217093797391848,0.0327980975324421
2012-09-05,0.6383816350948286,0.3291815784304646,0.03243678647470678
2012-09-06,0.5980864422356496,0.37152420889573357,0.030389348868616863
2012-09-07,0.6104377799572632,0.35854528779400985,0.031016932248726883
2012-09-10,0.641728855902451,0.32566428210586024,0.03260686199168874
2012-09-11,0.6411219410314599,0.32630203490669835,0.03257602406184175
2012-09-12,0.6336405664200809,0.33416354537641935,0.03219588820349967
2012-09-13,0.6521240474837553,0.30656156055071704,0.04131439196552767
2012-09-14,0.6624181570488625,0.29561528230827006,0.041966560642867426
2012-09-17,0.692912157212852,0.26318937811431403,0.04389846467283392
2012-09-18,0.6909165804402396,0.2653113818164334,0.043772037743326976
2012-09-19,0.6861618076830069,0.2544579652414706,0.05938022707552243
2012-09-20,0.6828284760257171,0.24516436224578939,0.07200716172849358
2012-09-21,0.683028592156947,0.24239804735370507,0.07457336048934785
2012-09-24,0.6936396444568704,0.22149536129324746,0.0848649942498821
2012-09-25,0.6899265821574477,0.2163705903624778,0.09370282748007448
2012-09-26,0.7009408256790455,0.20386044019339236,0.09519873412756219
2012-09-27,0.6967177359253831,0.20865709162862217,0.09462517244599476
2012-09-28,0.6971197729324313,0.20820045170397908,0.09467977536358962
2012-10-01,0.6924667200510968,0.21348546198871152,0.09404781796019179
2012-10-02,0.6753355478013898,0.22621792568857632,0.09844652651003401
2012-10-03,0.6716595790045019,0.2200185377617577,0.10832188323374042
2012-10-04,0.6589430788372879,0.22468004582215237,0.11637687534055971
2012-10-05,0.6617672965426398,0.20954570890449886,0.12868699455286126
2012-10-08,0.6740384552924961,0.194888305703685,0.13107323900381881
2012-10-09,0.6695195489701816,0.2105511970085966,0.1199292540212217
2012-10-11,0.644427833233603,0.2575968936318509,0.09797527313454622
2012-10-12,0.5870278311675384,0.332925749154715,0.08004641967774657
2012-10-15,0.5662356673834694,0.3629322102467802,0.0708321223697504
2012-10-16,0.5508042416877226,0.384500778775935,0.06469497953634244
2012-10-17,0.565433500936906,0.368153232781432,0.06641326628166194
2012-10-18,0.5629645838380877,0.37091213773636333,0.06612327842554892
2012-10-19,0.5705841608020048,0.362397599662042,0.06701823953595316
2012-10-22,0.5427811010367204,0.39346628130607475,0.06375261765720489
2012-10-23,0.5429810630932921,0.39324283260909826,0.06377610429760966
2012-10-24,0.5357849095835012,0.3972952816230578,0.0669198087934409
2012-10-25,0.5164420364868373,0.41905408944649647,0.06450387406666633
2012-10-26,0.5191320401246602,0.4154914820216315,0.06537647785370836
2012-10-29,0.4939659017441459,0.4438268978909749,0.06220720036487919
2012-10-30,0.4843393465479587,0.4546657656087316,0.060994887843309704
2012-10-31,0.48373546531981937,0.4553456961358667,0.060918838544313944
2012-11-01,0.47350820832981855,0.4668609145469164,0.05963087712326505
2012-11-02,0.4429999178816915,0.4899307555896269,0.06706932652868158
2012-11-05,0.49005197124664923,0.4326311059803448,0.0773169227730059
2012-11-06,0.4725096146823925,0.45294117108842163,0.07454921422918592
2012-11-07,0.4520094376986469,0.4683860848428865,0.07960447745846669
2012-11-08,0.4687610012903931,0.44083627057389985,0.09040272813570721
2012-11-09,0.4345430107101491,0.48165335897000416,0.08380363031984678
2012-11-12,0.41277947829950334,0.5076140893096079,0.07960643239088888
2012-11-13,0.4024833640274866,0.5162441140651505,0.08127252190736292
2012-11-14,0.40247864375612485,0.5199248073763393,0.07759654886753595
2012-11-15,0.4238080621628004,0.4991038305042984,0.07708810733290115
2012-11-16,0.4028018309353395,0.5280773080630012,0.06912086100165934
2012-11-19,0.3986962824881017,0.5328873693047765,0.0684163482071218
2012-11-20,0.42081656163521874,0.5111666651839788,0.0680167731808026
2012-11-21,0.47562952732673724,0.4474942547968427,0.0768762178764201
2012-11-22,0.44311523064921876,0.48526385210619594,0.07162091724458533
2012-11-23,0.46611375648916953,0.45286150051020146,0.08102474300062903
2012-11-26,0.4669126476645493,0.45228205979481984,0.08080529254063086
2012-11-27,0.5025223929839759,0.4116658102349913,0.08581179678103266
2012-11-28,0.5247712039907669,0.3898114198540605,0.08541737615517267
2012-11-29,0.5813333931480463,0.31793873763654334,0.10072786921541041
2012-11-30,0.6001452456951346,0.28826123359951195,0.11159352070535353
2012-12-03,0.634753753679521,0.24542896117382218,0.1198172851466569
2012-12-04,0.6521710265806822,0.22253373645697633,0.12529523696234157
2012-12-05,0.6340283154894442,0.24311872073685564,0.12285296377370025
2012-12-06,0.6809883530685643,0.1932003787342736,0.12581126819716212
2012-12-07,0.6976550248344241,0.17990050222790765,0.12244447293766825
2012-12-10,0.6938427772571104,0.19285574975421846,0.11330147298867113
2012-12-11,0.6564899224367127,0.23630816143418823,0.10720191612909918
2012-12-12,0.6649115520500621,0.22651131675564826,0.10857713119428958
2012-12-13,0.7177023147689532,0.15927790396440974,0.12301978126663703
2012-12-14,0.6847688665114694,0.1978564024295078,0.11737473105902271
2012-12-17,0.7230447227863444,0.16395849391522582,0.11299678329842992
2012-12-18,0.7152725924931983,0.17294524578685097,0.11178216171995076
2012-12-19,0.7157197032186456,0.17242826099668598,0.11185203578466846
2012-12-20,0.721126296800616,0.16617672980005416,0.11269697339932985
2012-12-21,0.6909794863628576,0.19192712836985615,0.11709338526728626
2012-12-22,0.658435840990693,0.2299856199578225,0.11157853905148456
2012-12-24,0.6779694478486279,0.2071418480391049,0.11488870411226722
2012-12-25,0.6927711726219136,0.18983182295342974,0.11739700442465668
2012-12-26,0.7238475468111772,0.15348924632622143,0.1226632068626013
2012-12-27,0.685600536851255,0.21191848431940075,0.1024809788293442
2012-12-28,0.7168536367960848,0.17599378903348914,0.10715257417042598
2013-01-02,0.729774651760504,0.16114138955308974,0.10908395868640625
2013-01-03,0.7382522149712725,0.151396632212169,0.11035115281655856
2013-01-04,0.6893349934847233,0.1982060347081654,0.11245897180711129
2013-01-07,0.6398359031194538,0.2557804684993143,0.10438362838123187
2013-01-08,0.6536839829793532,0.24633226324121205,0.09998375377943464
2013-01-09,0.7008396530364116,0.1919639322852279,0.10719641467836034
2013-01-10,0.6554234724195561,0.24432671147055626,0.10024981610988748
2013-01-11,0.7591791275189032,0.12470118630739783,0.1161196861736989
2013-01-14,0.748870770264988,0.1365862507782288,0.11454297895678298
2013-01-15,0.7626955678921403,0.12064689137811759,0.11665754072974195
2013-01-16,0.7760026742901235,0.10530440628912145,0.11869291942075495
2013-01-17,0.7505002666673637,0.13470751594976077,0.1147922173828754
2013-01-18,0.7331842462032576,0.15467209561311765,0.11214365818362465
2013-01-21,0.7566828105851687,0.13906535206003703,0.1042518373547941
2013-01-22,0.781043524933323,0.12334418036420729,0.09561229470246958
2013-01-23,0.7931003419333879,0.1098114149651305,0.09708824310148148
2013-01-24,0.7961732757420406,0.10636230461376947,0.09746441964418974
2013-01-25,0.8002710218724972,0.11415245699327348,0.08557652113422912
2013-01-28,0.7905556290168532,0.12490675979231775,0.08453761119082892
2013-01-29,0.7861351540380932,0.11997729141313923,0.09388755454876749
2013-01-30,0.7983917718190509,0.10625687460909736,0.09535135357185162
2013-01-31,0.8052913748558309,0.09853325695707832,0.0961753681870906
2013-02-01,0.8024393581529834,0.10172588795809988,0.0958347538889166
2013-02-04,0.8034197109732579,0.10062845230745227,0.09595183671928968
2013-02-05,0.823784408124752,0.07783161406055142,0.09838397781469652
2013-02-06,0.8043341914730221,0.09960475606105171,0.09606105246592608
2013-02-18,0.805380326357145,0.09843368204210713,0.0961859916007478
2013-02-19,0.7817492970169267,0.12488694817561309,0.09336375480746002
2013-02-20,0.7826090518939421,0.1239245133936224,0.09346643471243529
2013-02-21,0.7818712488101165,0.12475043176770464,0.09337831942217875
2013-02-22,0.773150785509044,0.13451237371232125,0.0923368407786346
2013-02-23,0.7981595038206858,0.106516882207014,0.09532361397230005
2013-02-25,0.8099306573414036,0.0933399083097345,0.09672943434886185
2013-02-26,0.8093863344554322,0.09394923928545512,0.09666442625911256
2013-02-27,0.7870122005872772,0.11899549982704219,0.09399229958568048
2013-03-01,0.7888715404749698,0.11691410031737025,0.0942143592076599
2013-03-04,0.7905620176693785,0.1150217306506706,0.09441625167995076
2013-03-05,0.7767531319684512,0.13047980161299222,0.09276706641855652
2013-03-06,0.7788529757749196,0.1281291749749571,0.0930178492501231
2013-03-07,0.7837351612313662,0.1226639136300901,0.09360092513854357
2013-03-08,0.789137442027889,0.11661644233373282,0.09424611563837805
2013-03-11,0.7919304329488687,0.11348988652114297,0.09457968052998825
2013-03-12,0.7932865036250806,0.1119718613019611,0.09474163507295819
2013-03-13,0.7788478682711293,0.11700222296566729,0.10414990876320335
2013-03-14,0.7834585596545182,0.11177497588959712,0.10476646445588463
2013-03-15,0.7785141760269703,0.11738053755290498,0.10410528642012461
2013-03-18,0.7761069714345032,0.12010964087411391,0.10378338769138272
2013-03-19,0.7483077662882135,0.15162624038921993,0.10006599332256645
2013-03-20,0.7486877189115274,0.15119547934405037,0.1001168017444221
2013-03-21,0.7585256212116532,0.14004202278908168,0.10143235599926499
2013-03-22,0.7656783348194913,0.1319328265355129,0.10238883864499566
2013-03-25,0.7639415975534858,0.13390180559759818,0.10215659684891595
2013-03-26,0.7631051505551302,0.1348501048357979,0.10204474460907179
2013-03-27,0.7666614050413162,0.1308182971698913,0.10252029778879246
2013-03-28,0.7731755514360449,0.12343305928179146,0.1033913892821635
2013-03-29,0.7729406250588415,0.12369940072957362,0.1033599742115848
2013-04-01,0.7785539857061585,0.11733540440218368,0.1041106098916577
2013-04-02,0.7891477552948014,0.10532500368304197,0.10552724102215655
2013-04-03,0.8000037343121155,0.09301733009192319,0.1069789355959612
2013-04-08,0.806784826091628,0.08532945006926004,0.10788572383911177
2013-04-09,0.697075439415543,0.2097095100286206,0.09321505055583636
2013-04-10,0.7231975047982455,0.18009432251366636,0.09670817268808801
2013-04-11,0.7079962753158618,0.1973283066945936,0.09467541798954444
2013-04-12,0.632694743552333,0.28269938860057825,0.0846058678470886
2013-04-15,0.6489101896465359,0.26431556367391523,0.08677424667954879
2013-04-16,0.6494505737210841,0.26370291779529204,0.08684650848362385
2013-04-17,0.583593347355894,0.33277427873712134,0.08363237390698458
2013-04-18,0.5749722230373362,0.3426308610946971,0.08239691586796666
2013-04-19,0.5651250489661817,0.34832141803049116,0.0865535330033271
2013-04-22,0.5627829366709536,0.3471035733284625,0.09011349000058376
2013-04-23,0.5805504934254013,0.3264910537231549,0.09295845285144369
2013-04-24,0.6086758958913755,0.2938621775220454,0.09746192658657901
2013-04-25,0.5983931762970582,0.30579137871515183,0.09581544498778974
2013-04-26,0.5977603816579282,0.30652549720344296,0.09571412113862868
2013-04-29,0.567770993863784,0.3413168223361588,0.09091218380005706
2013-04-30,0.5993347831410305,0.3046990006352557,0.09596621622371367
2013-05-02,0.5990479843891743,0.30503172195294237,0.09592029365788313
2013-05-03,0.5990479843891743,0.30503172195294237,0.09592029365788313
2013-05-06,0.6183257205964321,0.28266721111953375,0.09900706828403408
2013-05-07,0.6133283201786536,0.2884648013853561,0.09820687843599024
2013-05-08,0.6844983367952557,0.2058989549330826,0.10960270827166152
2013-05-09,0.6743222967710059,0.21770439489329202,0.10797330833570197
2013-05-10,0.6738382175917015,0.2182659854210068,0.10789579698729157
2013-05-13,0.6740140769149998,0.21614691703413855,0.10983900605086158
2013-05-14,0.6583682267426821,0.23434245376436003,0.10728931949295784
2013-05-15,0.669982822712089,0.22083511442258758,0.10918206286532345
2013-05-16,0.6943362197526742,0.19251302738498727,0.11315075286233847
2013-05-17,0.7169270180641089,0.16624077653804958,0.1168322053978415
2013-05-20,0.7207239285953515,0.16182511204735767,0.11745095935729083
2013-05-21,0.7281921668145218,0.153139831200978,0.11866800198450018
2013-05-22,0.7251944750286513,0.15662603427687066,0.11817949069447803
2013-05-23,0.7258414175595794,0.16313362660252642,0.11102495583789421
2013-05-24,0.6978908278525142,0.19535954823857357,0.10674962390891224
2013-05-27,0.6578838589176039,0.24148599706502905,0.10063014401736714
2013-05-28,0.6950507748434915,0.2077506034753127,0.0971986216811958
2013-05-29,0.698207807498481,0.20415207901314333,0.09764011348837576
2013-05-30,0.7030386875780374,0.19332081841935828,0.10364049400260432
2013-05-31,0.6688709740406711,0.23319602586628332,0.09793300009304562
2013-06-03,0.6985320197287306,0.19919214680248237,0.10227583346878713
2013-06-04,0.6517278018957756,0.2528492221330494,0.09542297597117505
2013-06-05,0.6306741845076647,0.276985412982486,0.0923404025098494
2013-06-06,0.6516561149313262,0.2529314051718816,0.09541247989679216
2013-06-07,0.6180743881940157,0.2914300133038536,0.0904955985021307
2013-06-10,0.6564946535977269,0.24738443001166183,0.09612091639061138
2013-06-11,0.6520892796167307,0.25243481851299887,0.09547590187027047
2013-06-13,0.6342744185912947,0.2728580492452589,0.09286753216344637
2013-06-14,0.5691496049274334,0.357901886840538,0.07294850823202867
2013-06-17,0.590427442342706,0.339756580340523,0.06981597731677108
2013-06-18,0.5760349292915825,0.3558509576558169,0.06811411305260069
2013-06-19,0.6113843222298232,0.3163216227999962,0.07229405497018071
2013-06-20,0.5876818299151286,0.3428268518222321,0.06949131826263936
2013-06-21,0.5821587508361333,0.349003015659903,0.06883823350396372
2013-06-24,0.6089992962634314,0.3189886697342969,0.07201203400227174
2013-06-25,0.5723105940275638,0.3722422117675216,0.05544719420491477
2013-06-26,0.5840918262275259,0.3593195778940951,0.05658859587837922
2013-06-27,0.5504989172177397,0.39616707028781906,0.053334012494441474
2013-06-28,0.5211659020511643,0.4283419573427181,0.0504921406061177
2013-07-01,0.5090787508535938,0.44160014857839003,0.04932110056801632
2013-07-02,0.5349404940240196,0.41323284092774576,0.05182666504823484
2013-07-03,0.5442048062751841,0.4030709738769219,0.05272421984789412
2013-07-04,0.5598206533658401,0.385942215937951,0.054237130696209036
2013-07-05,0.55858226805974,0.3873005797859206,0.05411715215433962
2013-07-08,0.548839027936349,0.3979877747005464,0.053173197363104774
2013-07-09,0.5566668121626356,0.3894016108868147,0.05393157695054987
2013-07-10,0.5856070095360751,0.36245446622983474,0.05193852423409019
2013-07-11,0.6033843597752508,0.3431004112702924,0.05351522895445686
2013-07-12,0.6311455666066634,0.31287701377124555,0.05597741962209109
2013-07-15,0.6732057737208809,0.2715493429954646,0.0552448832836546
2013-07-16,0.6876699818550059,0.26253171644510953,0.049798301699884445
2013-07-17,0.6991571320370802,0.257332347837987,0.04351052012493275
2013-07-18,0.7000617914158845,0.25637138895467354,0.043566819629441825
2013-07-19,0.7079448723889619,0.2552114334076108,0.036843694203427244
2013-07-22,0.6979053803677197,0.26577341240264835,0.03632120722963196
2013-07-23,0.7108166943010437,0.25743326871490757,0.031750036984048706
2013-07-24,0.7323440335610812,0.23429504881063132,0.03336091762828733
2013-07-25,0.7406047443014735,0.22250385788210353,0.036891397816423005
2013-07-26,0.7453309211118635,0.21432007182618415,0.04034900706195242
2013-07-29,0.7547871734494882,0.2043518987007015,0.0408609278498103
2013-07-30,0.7454030685815672,0.21424401860310008,0.04035291281533272
2013-07-31,0.7511485189259888,0.20818753431395062,0.0406639467600607
2013-08-01,0.7617496151948884,0.20174177933367968,0.036508605471432004
2013-08-02,0.753850893060123,0.21001906592636446,0.03613004101351253
2013-08-05,0.7495961812881474,0.21447769456338237,0.03592612414847024
2013-08-06,0.7585942816756932,0.2050483394820522,0.03635737884225463
2013-08-07,0.7136607483241897,0.25213541595172034,0.03420383572409004
