,Financial,Telecom,0050
2012-05-29,0.5331128362541334,0.11854940300624944,0.017776098581453962
2012-05-30,0.5415467726958615,0.1204248748804305,0.018057319507724077
2012-05-31,0.5409071860065684,0.12028264866670958,0.018035993148148594
2012-06-01,0.5436553646770678,0.12089376683642272,0.018127628336131497
2012-06-04,0.4998081488694826,0.1449331441909289,0.013101137821124063
2012-06-05,0.4799100590428723,0.13916314478518244,0.012579562457086527
2012-06-06,0.4842781715954941,0.14042979937627564,0.012694060879530263
2012-06-07,0.488141246800418,0.1415500044728953,0.012795321094649908
2012-06-08,0.4971613717651956,0.1378768686135327,0.009629063280427067
2012-06-11,0.4984658072047357,0.1315918076127052,0.007138097983743189
2012-06-12,0.5273475113579543,0.13155603988735495,0.005582863762145321
2012-06-13,0.5327577681672008,0.12311434021267953,0.004159073932583914
2012-06-14,0.5475017231151036,0.11832770376846113,0.0031616498845964754
2012-06-15,0.5588886308113937,0.11129086785737609,0.0023838994988614162
2012-06-18,0.5791544708914304,0.11532638192230112,0.0024703419908846764
2012-06-19,0.5815225568417542,0.11579793622854954,0.0024804428922074353
2012-06-20,0.5837207722796192,0.11623566440967627,0.002489819223003623
2012-06-21,0.5961671803736801,0.1187141037303762,0.0025429084869147177
2012-06-22,0.5760992095915561,0.11471799115739968,0.002457309992235703
2012-06-25,0.5870880779502038,0.1169061922210514,0.0025041822246072974
2012-06-26,0.5679866965867018,0.11310255551773792,0.0024227066479903525
2012-06-27,0.5742085312083519,0.1143415024859438,0.0024492454387598428
2012-06-28,0.612333470857922,0.12193327907021753,0.002611864643220638
2012-06-29,0.6119351417183739,0.12185396023424688,0.002610165598753099
2012-07-02,0.6259952821207687,0.12465374026431718,0.002670138122457023
2012-07-03,0.6917099215617662,0.1377394229050707,0.002950439218945277
2012-07-04,0.7109396912943802,0.13103597047939186,0.0028617653508491796
2012-07-05,0.7159906854215687,0.13196693821891534,0.002882097258263455
2012-07-06,0.7059695659884251,0.13011990797670012,0.0028417589669545557
2012-07-09,0.7364106331386429,0.14622339855711863,0.00410548952893562
2012-07-10,0.7190698717263738,0.1427801768637231,0.004008814778194428
2012-07-11,0.7137040170217654,0.14171472034291288,0.00397890013640053
2012-07-12,0.7142183440267647,0.14181684630261032,0.00398176750962744
2012-07-13,0.685219756945978,0.13605881978113712,0.003820100376839471
2012-07-16,0.6955237583086882,0.13810480612379902,0.0038775451879232625
2012-07-17,0.7022816057745245,0.13944665994681296,0.00391522018983203
2012-07-18,0.7042551491695133,0.13983853128792229,0.003926222694926903
2012-07-19,0.6827340226327029,0.1355652466266486,0.0038062424072018357
2012-07-20,0.6827301104372838,0.13556446981207768,0.0038062205967110507
2012-07-23,0.7012798789776463,0.13924775475713505,0.003909635562600469
2012-07-24,0.6536248740842268,0.12978526676443383,0.003643958894194086
2012-07-25,0.6686630815222957,0.13277128801514462,0.0037277969057499705
2012-07-26,0.655993849977038,0.13025565609690498,0.0036571659355981263
2012-07-27,0.6555003307422503,0.13015766177618693,0.003654414565697187
2012-07-30,0.658558591468914,0.13076491709951188,0.003671464370283196
2012-07-31,0.6786844776382156,0.1347611596063673,0.003783666192487278
2012-08-01,0.6762610782845425,0.13427996382563165,0.0037701557402705175
2012-08-03,0.6764282109723176,0.13431315007867678,0.0037710875050614187
2012-08-06,0.6533873218882394,0.12973809785096507,0.003642634540621073
2012-08-07,0.6519314904798272,0.1294490245993243,0.003634518280026549
2012-08-08,0.6654942414220318,0.1209529545047745,0.0027403774513132706
2012-08-09,0.6904581710182763,0.10593155798513991,0.0020794552098244556
2012-08-10,0.7112258909048709,0.0913941604164998,0.0040907278542309305
2012-08-13,0.7137023550759036,0.0774245908163346,0.01308972241095944
2012-08-14,0.7025141510458613,0.08209367232134468,0.017997323908561645
2012-08-15,0.6704247256828487,0.08850912226075362,0.01603585947049993
2012-08-16,0.6237211431360847,0.08234333967653219,0.014918758537615942
2012-08-17,0.6407884299511486,0.08459655397115003,0.015326990218854012
2012-08-20,0.6438847942321599,0.08500533436693977,0.015401052019646339
2012-08-21,0.6377466051695314,0.08419497385159563,0.015254232945944341
2012-08-22,0.6596561169357674,0.09270094881689521,0.020979114196464838
2012-08-23,0.6640869530398329,0.09332361068624466,0.021120028552030587
2012-08-24,0.6571461663228143,0.09879832621284965,0.024826185708641663
2012-08-27,0.6670373016831511,0.10028540422992806,0.02519986081459124
2012-08-28,0.6645259276222071,0.09990783289735217,0.025104984146330746
2012-08-29,0.6510942189377035,0.09788844907649964,0.024597550471336053
2012-08-30,0.6701605751653322,0.10075497128845805,0.025317854301369663
2012-08-31,0.654961579493152,0.0984698855503331,0.024743654665915917
2012-09-03,0.63388996931909,0.0979758415019919,0.032208560605299155
2012-09-04,0.6454925227283731,0.09976916524722707,0.0327980975324421
2012-09-05,0.6383816350948287,0.09867008617444888,0.03243678647470678
2012-09-06,0.5980864422356496,0.0924419462448899,0.030389348868616866
2012-09-07,0.6104377799572632,0.09435100422895974,0.031016932248726887
2012-09-10,0.641728855902451,0.09918744216869507,0.03260686199168874
2012-09-11,0.6411219410314599,0.0990936356753232,0.03257602406184175
2012-09-12,0.6336405664200809,0.09793729307862799,0.032195888203499674
2012-09-13,0.6521240474837553,0.09474314452663393,0.04131439196552767
2012-09-14,0.6624181570488625,0.09623871322106128,0.041966560642867426
2012-09-17,0.692912157212852,0.10066900140914413,0.04389846467283392
2012-09-18,0.6909165804402397,0.10037907617281659,0.04377203774332698
2012-09-19,0.6861618076830069,0.08383628012053533,0.05938022707552243
2012-09-20,0.6828284760257171,0.06981219859628071,0.07200716172849358
2012-09-21,0.683028592156947,0.059935463477942395,0.07457336048934783
2012-09-24,0.6936396444568703,0.052672614496571186,0.0848649942498821
2012-09-25,0.6899265821574478,0.045632914961919895,0.0937028274800745
2012-09-26,0.7009408256790455,0.04636141571981103,0.09519873412756219
2012-09-27,0.6967177359253831,0.046082093396843264,0.09462517244599476
2012-09-28,0.6971197729324313,0.046108684806753585,0.09467977536358962
2012-10-01,0.6924667200510968,0.04580092399286629,0.09404781796019179
2012-10-02,0.6753355478013898,0.05213711935941228,0.09844652651003401
2012-10-03,0.671659579004502,0.057069067446672984,0.10832188323374044
2012-10-04,0.6589430788372879,0.060239433377424906,0.1163768753405597
2012-10-05,0.6617672965426398,0.05816649204302597,0.12868699455286126
2012-10-08,0.6740384552924961,0.05924507398793512,0.13107323900381881
2012-10-09,0.6695195489701816,0.06803841606622414,0.11992925402122169
2012-10-11,0.644427833233603,0.11930600224716635,0.09797527313454622
2012-10-12,0.5870278311675384,0.14627116766885928,0.08004641967774656
2012-10-15,0.5662356673834694,0.17064608724127941,0.07083212236975038
2012-10-16,0.5508042416877226,0.18780116054315105,0.06469497953634244
2012-10-17,0.5654335009369059,0.19278912479060306,0.06641326628166193
2012-10-18,0.5629645838380877,0.19194732753969196,0.06612327842554892
2012-10-19,0.5705841608020048,0.19454528392486226,0.06701823953595316
2012-10-22,0.5427811010367204,0.18506560585525997,0.06375261765720487
2012-10-23,0.5429810630932921,0.1851337845355361,0.06377610429760966
2012-10-24,0.5357849095835012,0.19378548320299951,0.0669198087934409
2012-10-25,0.5164420364868373,0.18678945188049517,0.06450387406666634
2012-10-26,0.5191320401246602,0.19955817803617562,0.06537647785370836
2012-10-29,0.4939659017441459,0.18988412917142877,0.06220720036487919
2012-10-30,0.4843393465479587,0.1861836104840164,0.060994887843309704
2012-10-31,0.48373546531981937,0.18595147409419005,0.060918838544313944
2012-11-01,0.4735082083298186,0.18202004121491294,0.05963087712326505
2012-11-02,0.4429999178816915,0.1629171276256311,0.06706932652868158
2012-11-05,0.4900519712466493,0.18968981275524777,0.0773169227730059
2012-11-06,0.47250961468239244,0.18289949963091826,0.07454921422918592
2012-11-07,0.4520094376986468,0.16686352939386412,0.0796044774584667
2012-11-08,0.4687610012903931,0.16852090487709628,0.09040272813570722
2012-11-09,0.4345430107101491,0.1562194405492513,0.08380363031984678
2012-11-12,0.41277947829950334,0.1483953891348462,0.07960643239088888
2012-11-13,0.4024833640274866,0.15331296577308942,0.08127252190736292
2012-11-14,0.40247864375612485,0.1667653462230228,0.07759654886753595
2012-11-15,0.4238080621628004,0.18769588815094526,0.07708810733290115
2012-11-16,0.4028018309353395,0.1883656912926291,0.06912086100165936
2012-11-19,0.3986962824881017,0.18644577829321807,0.0684163482071218
2012-11-20,0.4208165616352187,0.2054387692810264,0.0680167731808026
2012-11-21,0.47562952732673724,0.23219795425357495,0.0768762178764201
2012-11-22,0.4431152306492188,0.21632477410231987,0.07162091724458533
2012-11-23,0.46611375648916953,0.2115528481679639,0.08102474300062903
2012-11-26,0.46691264766454926,0.19008372783797414,0.08080529254063086
2012-11-27,0.5025223929839759,0.1878118226423562,0.08581179678103266
2012-11-28,0.5247712039907669,0.18415658185096173,0.08541737615517267
2012-11-29,0.5813333931480464,0.15111872423721256,0.10072786921541041
2012-11-30,0.6001452456951345,0.1192773017917114,0.11159352070535351
2012-12-03,0.634753753679521,0.09819509304316608,0.11981728514665689
2012-12-04,0.6521710265806822,0.08053328287780152,0.12529523696234157
2012-12-05,0.6340283154894442,0.06393881863755495,0.12285296377370024
2012-12-06,0.6809883530685643,0.05693958677304373,0.12581126819716212
2012-12-07,0.6976550248344241,0.04951742065750123,0.12244447293766825
2012-12-10,0.6938427772571104,0.06692027364186534,0.11330147298867113
2012-12-11,0.6564899224367127,0.06331763721208579,0.1072019161290992
2012-12-12,0.6649115520500621,0.06412989292290217,0.10857713119428958
2012-12-13,0.7177023147689532,0.05837055590181878,0.12301978126663704
2012-12-14,0.6847688665114694,0.05569208650999026,0.1173747310590227
2012-12-17,0.7230447227863444,0.05699158463572753,0.11299678329842992
2012-12-18,0.7152725924931984,0.05637897243147164,0.11178216171995076
2012-12-19,0.7157197032186456,0.0564142144406418,0.11185203578466846
2012-12-20,0.721126296800616,0.05684037111671908,0.11269697339932984
2012-12-21,0.6909794863628576,0.04735974271991198,0.11709338526728626
2012-12-22,0.658435840990693,0.04512920085519387,0.11157853905148456
2012-12-24,0.6779694478486279,0.04646803451587638,0.11488870411226722
2012-12-25,0.6927711726219136,0.04748254491873027,0.11739700442465668
2012-12-26,0.7238475468111772,0.04961251999804596,0.12266320686260132
2012-12-27,0.685600536851255,0.040625387132340346,0.1024809788293442
2012-12-28,0.7168536367960849,0.04247729537350892,0.10715257417042598
2013-01-02,0.729774651760504,0.04324293251475605,0.10908395868640625
2013-01-03,0.7382522149712725,0.043745272097157915,0.11035115281655856
2013-01-04,0.6893349934847232,0.03713692714394269,0.11245897180711129
2013-01-07,0.6398359031194538,0.03447023514373861,0.10438362838123187
2013-01-08,0.6536839829793532,0.03197587257786262,0.09998375377943465
2013-01-09,0.7008396530364116,0.034282558585673,0.10719641467836034
2013-01-10,0.6554234724195561,0.032060962153466044,0.10024981610988747
2013-01-11,0.7591791275189032,0.03713631613654532,0.11611968617369892
2013-01-14,0.748870770264988,0.03663206832472661,0.11454297895678299
2013-01-15,0.7626955678921403,0.03730832776942914,0.11665754072974194
2013-01-16,0.7760026742901235,0.03795926361861823,0.11869291942075497
2013-01-17,0.7505002666673637,0.03671177743598702,0.1147922173828754
2013-01-18,0.7331842462032576,0.03586473990970055,0.11214365818362465
2013-01-21,0.7566828105851687,0.03605104754451163,0.1042518373547941
2013-01-22,0.781043524933323,0.035517101015556586,0.09561229470246958
2013-01-23,0.7931003419333879,0.03606537159670499,0.09708824310148148
2013-01-24,0.7961732757420406,0.03620510990450974,0.09746441964418974
2013-01-25,0.8002710218724972,0.0401500770226267,0.0855765211342291
2013-01-28,0.7905556290168532,0.03966264993755434,0.08453761119082893
2013-01-29,0.7861351540380932,0.036685798493163474,0.09388755454876749
2013-01-30,0.7983917718190509,0.03725776605855001,0.09535135357185162
2013-01-31,0.8052913748558309,0.03757974306897876,0.0961753681870906
2013-02-01,0.8024393581529834,0.037446650801672865,0.0958347538889166
2013-02-04,0.8034197109732579,0.037492399965581964,0.0959518367192897
2013-02-05,0.823784408124752,0.03844273932165382,0.09838397781469652
2013-02-06,0.8043341914730221,0.03753507513049216,0.09606105246592608
2013-02-18,0.805380326357145,0.03758389408148101,0.0961859916007478
2013-02-19,0.7817492970169267,0.03648112800352583,0.09336375480746002
2013-02-20,0.7826090518939421,0.03652124934145314,0.09346643471243529
2013-02-21,0.7818712488101165,0.03648681900829499,0.09337831942217877
2013-02-22,0.773150785509044,0.03607986969711501,0.09233684077863462
2013-02-23,0.7981595038206858,0.037246927035589815,0.09532361397230005
2013-02-25,0.8099306573414036,0.03779623991630119,0.09672943434886186
2013-02-26,0.8093863344554322,0.03777083853384502,0.09666442625911256
2013-02-27,0.7870122005872772,0.03672672676460283,0.09399229958568048
2013-03-01,0.7888715404749698,0.03681349475621319,0.0942143592076599
2013-03-04,0.7905620176693785,0.03689238259807195,0.09441625167995076
2013-03-05,0.7767531319684511,0.036247976867534164,0.0927670664185565
2013-03-06,0.7788529757749196,0.0363459682197279,0.0930178492501231
2013-03-07,0.7837351612313662,0.036573800381845885,0.09360092513854357
2013-03-08,0.789137442027889,0.03682590332328885,0.09424611563837805
2013-03-11,0.7919304329488687,0.0369562410923022,0.09457968052998825
2013-03-12,0.7932865036250806,0.037019523513034135,0.09474163507295819
2013-03-13,0.7788478682711293,0.03441612506145953,0.10414990876320335
2013-03-14,0.7834585596545182,0.03461986463337715,0.10476646445588463
2013-03-15,0.7785141760269703,0.034401379699143135,0.10410528642012461
2013-03-18,0.7761069714345032,0.034295008920358354,0.10378338769138272
2013-03-19,0.7483077662882135,0.03306660352836873,0.10006599332256645
2013-03-20,0.7486877189115274,0.03308339306780784,0.10011680174442208
2013-03-21,0.7585256212116532,0.033518115289819086,0.101432355999265
2013-03-22,0.7656783348194914,0.033834183030496866,0.10238883864499568
2013-03-25,0.7639415975534857,0.03375743920236208,0.10215659684891595
2013-03-26,0.7631051505551302,0.033720477857694615,0.10204474460907179
2013-03-27,0.7666614050413161,0.033877623436610604,0.10252029778879244
2013-03-28,0.7731755514360449,0.03416547384504441,0.1033913892821635
2013-03-29,0.7729406250588414,0.03415509279900519,0.1033599742115848
2013-04-01,0.7785539857061584,0.034403138829460375,0.10411060989165768
2013-04-02,0.7891477552948014,0.034871261699006575,0.10552724102215655
2013-04-03,0.8000037343121155,0.03535097121192316,0.1069789355959612
2013-04-08,0.806784826091628,0.03565061753856072,0.10788572383911176
2013-04-09,0.697075439415543,0.030802723455417694,0.09321505055583636
2013-04-10,0.7231975047982455,0.031957018543969894,0.09670817268808801
2013-04-11,0.7079962753158618,0.03128529889721143,0.09467541798954444
2013-04-12,0.632694743552333,0.02795783657745722,0.0846058678470886
2013-04-15,0.6489101896465359,0.028674372942825006,0.08677424667954879
2013-04-16,0.6494505737210841,0.028698251708689965,0.08684650848362385
2013-04-17,0.583593347355894,0.031189430299323414,0.08363237390698458
2013-04-18,0.5749722230373361,0.030728684889435313,0.08239691586796664
2013-04-19,0.5651250489661817,0.0347659935468965,0.0865535330033271
2013-04-22,0.5627829366709536,0.03911813949488374,0.09011349000058376
2013-04-23,0.5805504934254013,0.04035313387427111,0.09295845285144369
2013-04-24,0.6086758958913755,0.042308085500064624,0.09746192658657901
2013-04-25,0.5983931762970583,0.041593350149599556,0.09581544498778975
2013-04-26,0.5977603816579282,0.04154936560893183,0.09571412113862868
2013-04-29,0.567770993863784,0.039464851351913056,0.09091218380005706
2013-04-30,0.5993347831410305,0.041658799731439634,0.09596621622371367
2013-05-02,0.5990479843891743,0.041638864810085344,0.09592029365788313
2013-05-03,0.5990479843891743,0.041638864810085344,0.09592029365788313
2013-05-06,0.6183257205964321,0.042978829341636146,0.09900706828403406
2013-05-07,0.6133283201786536,0.04263146805202273,0.09820687843599024
2013-05-08,0.6844983367952557,0.04757838178457109,0.10960270827166152
2013-05-09,0.6743222967710059,0.04687106155995869,0.10797330833570197
2013-05-10,0.6738382175917015,0.04683741399243539,0.10789579698729156
2013-05-13,0.6740140769149998,0.055518268153186716,0.10983900605086158
2013-05-14,0.658368226742682,0.054229525773610475,0.10728931949295782
2013-05-15,0.669982822712089,0.055186215367501214,0.10918206286532343
2013-05-16,0.6943362197526742,0.05719219487690358,0.11315075286233847
2013-05-17,0.716927018064109,0.059052989838619126,0.11683220539784152
2013-05-20,0.7207239285953515,0.05936573983041754,0.11745095935729083
2013-05-21,0.7281921668145218,0.059980895605770974,0.11866800198450018
2013-05-22,0.7251944750286513,0.059733976940258365,0.11817949069447801
2013-05-23,0.7258414175595794,0.0702274380165942,0.11102495583789421
2013-05-24,0.6978908278525142,0.06752313063113277,0.10674962390891224
2013-05-27,0.6578838589176039,0.06365233066968305,0.10063014401736715
2013-05-28,0.6950507748434915,0.07501867935553086,0.0971986216811958
2013-05-29,0.698207807498481,0.07535942628946948,0.09764011348837577
2013-05-30,0.7030386875780374,0.06293857845800549,0.10364049400260432
2013-05-31,0.6688709740406711,0.05049366487913929,0.09793300009304562
2013-06-03,0.6985320197287306,0.05273280360553684,0.10227583346878713
2013-06-04,0.6517278018957756,0.04919951156281208,0.09542297597117506
2013-06-05,0.6306741845076647,0.047610155256218555,0.0923404025098494
2013-06-06,0.6516561149313262,0.0491940998500908,0.09541247989679216
2013-06-07,0.6180743881940157,0.046658985423323224,0.0904955985021307
2013-06-10,0.6564946535977269,0.049559365438534675,0.09612091639061138
2013-06-11,0.6520892796167307,0.04922679983754901,0.09547590187027047
2013-06-13,0.6342744185912947,0.04788194013007409,0.09286753216344637
2013-06-14,0.5691496049274334,0.04914236244463648,0.07294850823202868
2013-06-17,0.590427442342706,0.05858744535032514,0.06981597731677108
2013-06-18,0.5760349292915824,0.057159292606457406,0.06811411305260069
2013-06-19,0.6113843222298232,0.060666972769017065,0.07229405497018072
2013-06-20,0.5876818299151286,0.058315001343631254,0.06949131826263936
2013-06-21,0.5821587508361333,0.057766952471745764,0.06883823350396372
2013-06-24,0.6089992962634314,0.06043030934783418,0.07201203400227173
2013-06-25,0.5723105940275638,0.10269342832046954,0.05544719420491477
2013-06-26,0.5840918262275259,0.10480741177120284,0.056588595878379215
2013-06-27,0.5504989172177396,0.09877961667274902,0.053334012494441474
2013-06-28,0.5211659020511643,0.09351620215296318,0.0504921406061177
2013-07-01,0.5090787508535938,0.09134732565817194,0.04932110056801632
2013-07-02,0.5349404940240196,0.09598786716872557,0.05182666504823484
2013-07-03,0.5442048062751841,0.0976502232320795,0.05272421984789412
2013-07-04,0.5598206533658401,0.10045227668103322,0.054237130696209036
2013-07-05,0.55858226805974,0.10023006511620766,0.05411715215433962
2013-07-08,0.548839027936349,0.0984817718962985,0.05317319736310478
2013-07-09,0.5566668121626356,0.09988636235249325,0.05393157695054988
2013-07-10,0.5856070095360751,0.09926526391141935,0.0519385242340902
2013-07-11,0.6033843597752508,0.1022786727921216,0.05351522895445686
2013-07-12,0.6311455666066634,0.10698442849132814,0.05597741962209109
2013-07-15,0.6732057737208809,0.10681351269599688,0.0552448832836546
2013-07-16,0.6876699818550059,0.10203946252614429,0.049798301699884445
2013-07-17,0.6991571320370802,0.0973249823083708,0.04351052012493275
2013-07-18,0.7000617914158845,0.09745091388226565,0.043566819629441825
2013-07-19,0.7079448723889619,0.09176010872354443,0.036843694203427244
2013-07-22,0.6979053803677197,0.09045884231802663,0.03632120722963196
2013-07-23,0.7108166943010437,0.08659125787939756,0.031750036984048706
2013-07-24,0.7323440335610812,0.07439486078013001,0.03336091762828733
2013-07-25,0.7406047443014735,0.062145704114383665,0.036891397816423005
2013-07-26,0.7453309211118635,0.05283562306670694,0.04034900706195242
2013-07-29,0.7547871734494883,0.05350596555483165,0.040860927849810304
2013-07-30,0.7454030685815672,0.05284073751507679,0.04035291281533272
2013-07-31,0.7511485189259887,0.05324802566071482,0.0406639467600607
2013-08-01,0.7617496151948884,0.04897926348965486,0.036508605471432004
2013-08-02,0.753850893060123,0.04847138848065828,0.03613004101351253
