date,nav_base,nav_chal,rel_chal_vs_base
2013-03-12,563694620.2017809,563694620.2017809,1.0
2013-03-13,566180470.2017809,566180470.2017809,1.0
2013-03-14,564936270.2017809,564936270.2017809,1.0
2013-03-15,559430920.2017809,559430920.2017809,1.0
2013-03-18,547731920.2017809,547731920.2017809,1.0
2013-03-19,552938320.2017809,552938320.2017809,1.0
2013-03-20,556754270.2017809,556754270.2017809,1.0
2013-03-21,556480311.8222712,556480311.8222712,1.0
2013-03-22,554100011.8222712,554100011.8222712,1.0
2013-03-25,560485161.8222712,560485161.8222712,1.0
2013-03-26,560038811.8222712,560038811.8222712,1.0
2013-03-27,567343861.8222712,567343861.8222712,1.0
2013-03-28,563048261.8222712,563048261.8222712,1.0
2013-03-29,564420561.8222712,564420561.8222712,1.0
2013-04-01,558890511.8222712,558890511.8222712,1.0
2013-04-02,554238811.8222712,554238811.8222712,1.0
2013-04-03,561795861.8222712,561795861.8222712,1.0
2013-04-08,547837211.8222712,547837211.8222712,1.0
2013-04-09,545925361.8222712,545925361.8222712,1.0
2013-04-10,549442411.8222712,549442411.8222712,1.0
2013-04-11,552164061.8222712,552164061.8222712,1.0
2013-04-12,552176561.8222712,552176561.8222712,1.0
2013-04-15,545748911.8222712,545748911.8222712,1.0
2013-04-16,547212611.8222712,547212611.8222712,1.0
2013-04-17,541537811.8222712,541537811.8222712,1.0
2013-04-18,541759261.8222712,541759261.8222712,1.0
2013-04-19,553117611.8222712,553117611.8222712,1.0
2013-04-22,556129209.2353275,556129209.2353275,1.0
2013-04-23,555692409.2353275,555692409.2353275,1.0
2013-04-24,560732009.2353275,560732009.2353275,1.0
2013-04-25,558114209.2353275,558114209.2353275,1.0
2013-04-26,557367559.2353275,557367559.2353275,1.0
2013-04-29,559244959.2353275,559244959.2353275,1.0
2013-04-30,563732609.2353275,563732609.2353275,1.0
2013-05-02,566327009.2353275,566327009.2353275,1.0
2013-05-03,568720309.2353275,568720309.2353275,1.0
2013-05-06,563315309.2353275,563315309.2353275,1.0
2013-05-07,562519673.7286093,562519673.7286093,1.0
2013-05-08,567518373.7286093,567518373.7286093,1.0
2013-05-09,569397073.7286093,569397073.7286093,1.0
2013-05-10,571355723.7286093,571355723.7286093,1.0
2013-05-13,568682473.7286093,568682473.7286093,1.0
2013-05-14,567273023.7286093,567273023.7286093,1.0
2013-05-15,576654123.7286093,576654123.7286093,1.0
2013-05-16,586680423.7286093,586680423.7286093,1.0
2013-05-17,582659673.7286093,582659673.7286093,1.0
2013-05-20,586649123.7286093,586649123.7286093,1.0
2013-05-21,581840973.7286093,581840973.7286093,1.0
2013-05-22,581114823.7286093,581114823.7286093,1.0
2013-05-23,567382923.7286093,567382923.7286093,1.0
2013-05-24,566332599.6031947,566332599.6031947,1.0
2013-05-27,569867099.6031947,569867099.6031947,1.0
2013-05-28,569553449.6031947,569553449.6031947,1.0
2013-05-29,576301520.8337082,576301520.8337082,1.0
2013-05-30,567999670.8337082,567999670.8337082,1.0
2013-05-31,572546970.8337082,572546970.8337082,1.0
2013-06-03,564322470.8337082,564322470.8337082,1.0
2013-06-04,562294970.8337082,562294970.8337082,1.0
2013-06-05,562911020.8337082,562911020.8337082,1.0
2013-06-06,558089309.936742,558087745.296195,0.999997196433404
2013-06-07,559190909.936742,559189395.296195,0.9999972913713009
2013-06-10,565760659.936742,565767245.296195,1.000011639832741
2013-06-11,567255559.936742,567272995.296195,1.000030736339464
2013-06-13,558852559.936742,558863345.296195,1.0000192991143393
2013-06-14,558559259.936742,558571095.296195,1.000021189084672
2013-06-17,562929259.936742,562943945.296195,1.0000260873976505
2013-06-18,563105608.3372172,563119382.352161,1.0000244608022721
2013-06-19,563369558.3372172,563380482.352161,1.000019390495603
2013-06-20,558412058.3372172,558443232.352161,1.0000558261851233
2013-06-21,554647308.3372172,554676732.352161,1.0000530499553528
2013-06-24,555233458.3372172,555271632.352161,1.0000687530882202
2013-06-25,545024808.3372172,545050782.352161,1.0000476565736944
2013-06-26,550392765.7295735,550415995.7525431,1.000042206265082
2013-06-27,558090302.4153194,558112320.2130337,1.00003945203423
2013-06-28,570834502.4153194,570860770.2130337,1.0000460164856944
2013-07-01,567804202.4153194,567822720.2130337,1.0000326129986983
2013-07-02,564422802.4153194,564436170.2130337,1.0000236840142833
2013-07-03,551951202.4153194,551959820.2130337,1.0000156133326217
2013-07-04,552240952.4153194,552265120.2130337,1.0000437631392756
2013-07-05,559292352.4153194,559314420.2130337,1.0000394566412698
2013-07-08,555674452.4153194,555702370.2130337,1.0000502412835302
2013-07-09,565629002.4153194,565663020.2130337,1.0000601415372425
2013-07-10,575673002.4153194,575705470.2130337,1.000056399722721
2013-07-11,586448952.4153194,586471320.2130337,1.0000381410822239
2013-07-12,590442652.4153194,590477420.2130337,1.0000588842922713
2013-07-15,591090202.4153194,591111770.2130337,1.0000364881664865
2013-07-16,591730698.9806287,591736723.0821285,1.0000101804782313
2013-07-17,598949347.4790851,598935487.212171,0.9999768590332847
2013-07-18,599360591.3715898,599392667.2821275,1.000053516882824
2013-07-19,592408977.1300699,592511454.9552456,1.0001729849295535
2013-07-22,599855083.8331119,599769866.6085756,0.9998579369803924
2013-07-23,608511084.3641634,608586999.8121022,1.0001247560642517
2013-07-24,604489015.1608224,604533013.9598324,1.0000727867635417
2013-07-25,599785381.7072065,599950947.6695793,1.000276042010063
2013-07-26,599772148.7986352,599893722.6186275,1.0002027000090548
2013-07-29,601068484.6966958,601101018.2938533,1.0000541262734377
2013-07-30,606835866.8533242,606791341.0532552,0.9999266262880936
2013-07-31,604222223.7709718,604301697.9709027,1.0001315314081547
2013-08-01,602463288.767997,602745412.9679279,1.0004682844667727
2013-08-02,607142953.1941723,607203700.6769067,1.0001000546616161
2013-08-05,607938853.1941723,608058850.6769067,1.0001973841318152
2013-08-06,598294803.1941723,598525350.6769067,1.0003853409414616
2013-08-07,585573053.1941723,585704900.6769067,1.0002251597508034
2013-08-08,587633576.4719048,587852341.7289318,1.0003722817513943
2013-08-09,580612527.6459652,580894017.315962,1.0004848150127557
2013-08-12,587352746.917445,587681436.5874417,1.0005596120418638
2013-08-13,592116285.6166649,592643279.4095755,1.000890017393056
2013-08-14,593132438.9698448,593641326.3301754,1.0008579658216206
2013-08-15,586712003.7508316,587251649.7901223,1.0009197801235372
2013-08-16,589712132.5508316,590342432.6901222,1.001068826813117
2013-08-19,586130849.7508316,586816357.2901223,1.0011695469357773
2013-08-20,587463398.9508315,588390493.3901223,1.0015781314052015
2013-08-22,581003720.8287611,582050822.4819753,1.0018022288251796
2013-08-23,583510792.5545979,584353377.6906078,1.001443992376424
2013-08-26,582865341.8736823,583771019.2883295,1.0015538364517194
2013-08-27,581630369.0736823,582356088.8883295,1.0012477337038006
2013-08-28,580612674.4529072,581338570.0608745,1.0012502234965008
2013-08-29,586286987.51626,587089860.3910116,1.0013694195707001
2013-08-30,598722177.91626,599288093.0910115,1.000945204964214
2013-09-02,596924477.91626,597495343.0910115,1.0009563440533453
2013-09-03,603451063.8840593,603957265.4706143,1.0008388444678462
2013-09-04,606666381.877439,606832052.900318,1.0002730842318415
2013-09-05,611735074.594385,611743228.7276889,1.000013329517372
2013-09-06,610693391.3431494,610583869.5049611,0.9998206598601839
2013-09-09,610640810.0360239,610486449.4157603,0.9997472153552028
2013-09-10,605857108.2909311,605783026.377354,0.999877723785752
2013-09-11,611476635.090931,611347109.777354,0.9997881761850839
2013-09-12,612694439.890931,612661974.677354,0.9999470123907395
2013-09-13,607947249.0909312,608188543.277354,1.0003968998737698
2013-09-14,605545223.6599461,605607185.6040602,1.0001023242223588
2013-09-16,613102320.8599461,613251584.7040601,1.0002434566613687
2013-09-17,614275461.2599461,614312290.4040601,1.000059955421365
2013-09-18,613605079.2599461,613470353.9040601,0.9997804363744047
2013-09-23,618809571.8166862,618823609.4954661,1.0000226849735674
2013-09-24,614947820.2166861,615208046.1954662,1.0004231675765407
2013-09-25,614802443.4232228,615087620.493599,1.0004638515565885
2013-09-26,607521446.2232227,607576783.893599,1.000091087599821
2013-09-27,609800051.0232228,610078338.2935991,1.0004563582274375
2013-09-30,602330858.2232227,602494042.893599,1.0002709219827417
2013-10-01,603710416.6232228,603873399.5935991,1.0002699687894867
2013-10-02,603182678.6232228,603340946.0935991,1.000262387293245
2013-10-03,618599445.9617863,618743788.5818976,1.0002333377778685
2013-10-04,619693489.1402186,619718151.9733561,1.0000397984383727
2013-10-07,620769623.5402186,620861253.1733562,1.0001476065027393
2013-10-08,630028119.9402186,629878202.8733561,0.9997620470227953
2013-10-09,632542759.1402186,632672731.4733561,1.0002054759638925
2013-10-11,633811941.5402186,633850043.6733562,1.0000601158334836
2013-10-14,633080217.9402186,633214813.8733561,1.0002126048632123
2013-10-15,635263581.9402186,635408399.3733561,1.000227964324187
2013-10-16,632268487.3360137,632455591.9408065,1.000295925874119
2013-10-17,633267978.19034,633361158.6900944,1.000147142288831
2013-10-18,632640493.501943,632443093.3841308,0.9996879742605165
2013-10-21,633765559.901943,633681993.5841308,0.9998681431698101
2013-10-22,634261972.3019431,634053915.7841308,0.9996719706889298
2013-10-23,628174237.901943,627709014.5841308,0.9992594040160482
2013-10-24,629651867.901943,629072174.5841308,0.9990793431301271
2013-10-25,624475231.901943,623910120.5841308,0.9990950620794181
2013-10-28,631527223.901943,631194479.0841308,0.9994731108886228
2013-10-29,632632826.3019431,632440381.2841308,0.9996958029842726
2013-10-30,635923955.101943,635904003.6841308,0.9999686260949093
2013-10-31,635840417.101943,635970896.3841308,1.0002052075940415
2013-11-01,628436382.401943,628485246.2341307,1.0000777546201272
2013-11-04,624200764.101943,624050765.0841308,0.9997596942739599
2013-11-05,618681814.8019431,618536466.9341308,0.9997650684659952
2013-11-06,623345328.701943,623157323.4841307,0.9996983931551973
2013-11-07,621711264.8578483,621326631.4246776,0.9993813310858077
2013-11-08,617895128.6126623,617519490.7621137,0.999392068600068
2013-11-11,615476148.7692045,615284129.4913988,0.9996880150787489
2013-11-12,618140233.3814973,618134504.8505336,0.999990732635324
2013-11-13,613375037.9814972,613045890.6082078,0.9994633831621637
2013-11-14,614937421.4814972,614508793.4216646,0.9993029728800698
2013-11-15,618244072.8814973,617833865.6216645,0.9993364962515194
2013-11-18,627115386.9814972,626694281.7716646,0.9993285044210771
2013-11-19,629340509.4814972,628920036.1216645,0.9993318825762876
2013-11-20,626899320.6814972,626475093.7216645,0.9993232933170648
2013-11-21,618859128.4814972,618200435.9216646,0.9989356340893786
2013-11-22,624698875.9814972,624069725.5716646,0.9989928741125969
2013-11-25,634772138.3814973,634051978.7716646,0.9988654832714163
2013-11-26,631440370.0814972,630951385.1216645,0.9992256039002233
2013-11-27,633690080.3814973,633365635.2716646,0.9994880066457135
2013-11-28,637351872.3814973,636858825.0716646,0.9992264127067041
2013-11-29,638141838.9814972,637711470.4716645,0.9993255911404908
2013-12-02,638727462.8814973,638266263.8216646,0.9992779407703059
2013-12-03,636170763.1814972,635581454.5716646,0.9990736628529021
2013-12-04,637750718.5814972,637248338.0716646,0.9992122619462507
2013-12-05,636010252.5814972,635482830.2716646,0.999170733006753
2013-12-06,632145948.7814972,631711793.3716645,0.9993132038405537
2013-12-09,638610393.5814972,638076556.8716645,0.9991640651088706
2013-12-10,638005167.1814972,637631103.3716645,0.9994136978365157
2013-12-11,640949981.9814972,640593706.8716645,0.9994441452221728
2013-12-12,632002441.8814973,631766925.3216646,0.9996273486552812
2013-12-13,634140709.3814973,633766500.8716645,0.9994098967243441
2013-12-16,629519680.5814972,629030016.0716646,0.9992221617132282
2013-12-17,631238867.1814972,630811018.0716646,0.9993222072782955
2013-12-18,634055228.2814972,633486903.0216646,0.9991036659986655
2013-12-19,640969308.0814972,640396567.7216645,0.9991064465137232
2013-12-20,640303085.3814973,639691316.1716646,0.9990445630767683
2013-12-23,645075564.3416812,644496050.78981,0.9991016346240572
2013-12-24,643953698.3416812,643504276.28981,0.9993020894933461
2013-12-25,646184624.9970318,645815444.0169443,0.9994286756976163
2013-12-26,646719423.8198522,646077255.2041394,0.9990070367580428
2013-12-27,650425749.9216425,649861693.5911726,0.9991327890531119
2013-12-30,661805448.7824445,661178263.3128767,0.9990523114145983
2013-12-31,659749957.5433693,659238487.7003832,0.999224751988025
2014-01-02,661751634.6433693,661200824.1503832,0.999167647703231
2014-01-03,652722428.6433693,652168426.0503832,0.9991512432104753
2014-01-06,647813484.9433694,646914354.7003832,0.998612053833574
2014-01-07,649758339.3433694,649069195.8003832,0.9989393848431671
2014-01-08,650128772.6433693,649420104.9503832,0.9989099579609363
2014-01-09,647245396.3433694,646881030.3003832,0.9994370511632147
2014-01-10,644151381.4433694,643746964.6503832,0.9993721711935477
2014-01-13,647971274.8433694,647678893.4503832,0.9995487741442599
2014-01-14,643794523.2433693,643686746.9503832,0.9998325920940688
2014-01-15,644332288.8635734,644222800.7676184,0.9998300751058927
2014-01-16,645863492.1852075,645797928.9639126,0.9998984874945122
2014-01-17,646723433.2301275,646615630.4198152,0.9998333092558996
2014-01-20,646989987.9308072,647140322.6388909,1.000232360176955
2014-01-21,648766420.8279135,648771162.5406034,1.000007308813369
2014-01-22,650266022.1823093,650219241.7430166,0.9999280595361023
2014-01-23,645651009.1823093,645665955.9590571,1.000023149931674
2014-01-24,645188281.1823093,645227259.7845337,1.000060414305965
2014-01-27,634375686.8823092,634288906.6474385,0.9998632037187661
2014-02-05,613076476.7823093,613084362.5645266,1.0000128626403326
2014-02-06,615629034.1823093,615676103.239526,1.0000764568508034
2014-02-07,621747350.9823092,621731713.0563481,0.999974848423662
2014-02-10,622512114.3823092,622380045.7422752,0.9997878456708188
2014-02-11,625399182.8823092,625169701.2141293,0.9996330636904222
2014-02-12,633320119.7823093,633036985.3641293,0.9995529363281916
2014-02-13,629904796.1823093,629689838.9641293,0.9996587464971172
2014-02-14,637139664.9823092,636817341.2641293,0.9994941082216426
2014-02-17,635397109.9823092,634946516.7641293,0.9992908478633268
2014-02-18,640185022.9823092,639806055.5641294,0.9994080345453655
2014-02-19,641420930.1823093,641026485.1641293,0.9993850449843165
2014-02-20,637242131.1823093,636868477.6641293,0.9994136396514042
2014-02-21,643438439.9823092,643047909.9641293,0.9993930576821138
2014-02-24,631338563.5823092,630925119.1641293,0.9993451304228368
2014-02-25,629659268.0823092,629417643.4141294,0.9996162612377393
2014-02-26,628333789.5823092,628172067.8641293,0.9997426181420429
2014-02-27,629737985.9823092,629678861.3641293,0.9999061123522862
2014-03-03,621816535.3823092,621828551.0641294,1.00001932351608
2014-03-04,617507322.2823093,617630683.4141293,1.0001997727433645
2014-03-05,620966072.1823093,621026104.5641294,1.0000966757839267
2014-03-06,626529561.9823092,626750810.0641294,1.0003531327095248
2014-03-07,628207550.4823092,628513438.9141293,1.000486922564979
2014-03-10,621790378.1823093,622003963.1641293,1.0003434999789549
2014-03-11,620273585.3823092,620535955.2641293,1.0004229905770667
2014-03-12,621457186.2111218,621548716.7681235,1.0001472837695542
2014-03-13,623950952.3501455,623768025.9850012,0.9997068257297225
2014-03-14,619100695.6501454,619277588.5350012,1.000285725546908
2014-03-17,618252242.4501454,618946195.3350012,1.001122442972638
2014-03-18,623922022.4501454,624299171.9350011,1.000604481764203
2014-03-19,620029069.0501454,620322260.7350012,1.000472867643617
2014-03-20,611118070.5501454,611200255.7850012,1.0001344833982437
2014-03-21,611288735.1501454,611265207.9850012,0.9999615121892629
2014-03-24,612657300.6501454,612608111.2350012,0.9999197113703011
2014-03-25,615282480.1501454,615406079.0850012,1.0002008816094123
2014-03-26,617906423.7501454,618155505.0850012,1.0004031052685034
2014-03-27,620902070.1501454,620855698.5850012,0.999925315814887
2014-03-28,622667593.4501454,622768454.3350012,1.0001619819080305
2014-03-31,622824330.3501455,622915499.0850012,1.0001463795333823
2014-04-01,623370540.8501455,623656827.8350012,1.0004592565193493
2014-04-02,623426773.1501454,623938688.3850012,1.0008211312970552
2014-04-03,621959614.7501454,622247227.4850012,1.0004624299199416
2014-04-07,620703931.2501454,620833687.8350012,1.0002090474674366
2014-04-08,621873651.4501454,621796658.3350012,0.9998761917071666
2014-04-09,624660321.0501454,624266572.6350012,0.9993696599545778
2014-04-10,630866307.8501455,630416171.7350012,0.9992864793862931
2014-04-11,630068457.9501454,629778954.7850012,0.9995405210949837
2014-04-14,627729056.0501454,627516115.5350012,0.9996607763921522
2014-04-15,626433477.3501455,626166642.8850012,0.9995740418180187
2014-04-16,625070929.0501454,624862839.2350012,0.9996670940760909
2014-04-17,626426507.4501454,626182519.2350012,0.9996105078373243
2014-04-18,625297017.5501454,625147418.0850012,0.9997607545519244
2014-04-21,622037177.1501454,621700824.8850012,0.9994592730507118
2014-04-22,623515820.0501454,623237174.0350012,0.9995531051399437
2014-04-23,621469996.7501454,620828368.2850012,0.9989675632476233
2014-04-24,618574289.8501455,618045529.4350011,0.9991451949687847
2014-04-25,607792009.68036,607051203.4066975,0.9987811516738233
2014-04-28,606863423.2882211,605875742.8569269,0.998372483175963
2014-04-29,608432148.7882211,607194928.6069269,0.9979665437078591
2014-04-30,602226385.7882211,601237833.6069269,0.99835850403665
2014-05-02,606682880.7713519,605888274.0675409,0.9986902437352431
2014-05-05,602033544.0093973,600893598.7879227,0.9981065087937081
2014-05-06,611488121.3675476,610471476.697343,0.9983374253159146
2014-05-07,606854251.6238266,605783623.9416624,0.9982357746043644
2014-05-08,614519469.6786473,613414965.9280959,0.9982026545861453
2014-05-09,611786029.3542705,611065868.0780959,0.998822854328768
2014-05-12,608422830.4229136,607728473.4280959,0.9988587591390432
2014-05-13,609083601.6247085,608114373.528096,0.9984087108994115
2014-05-14,614192984.3644824,613454171.4780959,0.9987970997631128
2014-05-15,614562886.446303,613429868.128096,0.9981563834341532
2014-05-16,618800082.746303,617699866.0780959,0.9982220159646324
2014-05-19,620890882.846303,620306682.4280959,0.9990590932572098
2014-05-20,618716285.046303,618072133.3280959,0.9989588899891994
2014-05-21,614382806.246303,613790710.9280959,0.9990362762235738
2014-05-22,619730408.0020037,619364267.3280959,0.9994091936281
2014-05-23,624145719.3020037,624014664.0780959,0.9997900246371082
2014-05-26,625571286.9997365,625624239.3018354,1.0000846463116184
2014-05-27,626886128.7997365,627058850.6018354,1.000275523407145
2014-05-28,634467369.9446114,634739640.7540964,1.0004291328796133
2014-05-29,635096575.5735512,635656410.8532851,1.0008814962972021
2014-05-30,634867798.3077182,635085663.915194,1.000343166889322
2014-06-03,634447635.6101764,635019513.1947072,1.0009013786992533
2014-06-04,630202313.3820641,630846774.5864134,1.0010226258943586
2014-06-05,632627657.5693032,633356416.7864133,1.0011519559861013
2014-06-06,634249261.7336496,634881263.8364134,1.000996456978186
2014-06-09,636077372.5336496,636397635.2364134,1.0005034964559234
2014-06-10,642429394.9732854,642985346.6364133,1.0008653895159187
2014-06-11,642585973.8732854,643060097.8864133,1.0007378374760814
2014-06-12,640524217.0732855,641081608.6864133,1.000870211614597
2014-06-13,638624908.5732855,639103189.8364134,1.0007489235961629
2014-06-16,640048034.1732855,640510341.9364133,1.0007223016686941
2014-06-17,641789325.1732855,642474185.1364133,1.0010671102436035
2014-06-18,642765288.9732854,643538725.4364133,1.0012032953185186
2014-06-19,645566772.0732855,646254470.6864133,1.0010652633358423
2014-06-20,643003857.6132336,643619497.4541347,1.0009574434641595
2014-06-23,642716128.8185176,643474738.6540086,1.0011803186530974
2014-06-24,646721557.4599042,647378780.7033534,1.001016238342248
2014-06-25,645976413.0585797,646998466.6019301,1.0015821839972627
2014-06-26,648560776.0333015,649730955.2604201,1.0018042707335395
2014-06-27,647901031.9637918,649097572.7165334,1.0018467955655432
2014-06-30,653037299.0523161,654435959.445207,1.002141777192391
2014-07-01,652053787.6462157,653604100.489542,1.0023775842924287
2014-07-02,653253657.9034033,654861920.0322211,1.0024619259446315
2014-07-03,652582295.5166818,654020179.932221,1.0022033763793743
2014-07-04,651843533.4070377,653807828.832221,1.0030134462098848
2014-07-07,651738220.1769136,653339709.882221,1.0024572591505723
2014-07-08,658341617.2957661,660423793.2822211,1.0031627591690282
2014-07-09,664258180.5247879,666796328.732221,1.0038210266457357
2014-07-10,675386148.1204797,678398649.582221,1.004460413454029
2014-07-11,671168814.157015,674211657.2891843,1.0045336479705052
2014-07-14,686661516.5102909,690221730.3391843,1.0051848163080217
2014-07-15,697323703.5216832,702411443.5000461,1.0072960949881216
2014-07-16,690100160.7465123,694706352.3596343,1.0066746711204055
2014-07-17,691619643.1662979,696483819.4634749,1.0070330221896364
2014-07-18,692626175.3569946,697553876.3634748,1.007114517443613
2014-07-21,694653542.8040045,699362189.5726343,1.006778410356367
2014-07-22,696459016.9728742,701485763.0726343,1.0072175763070865
2014-07-24,704278231.9701464,709810445.2726343,1.007855153050822
2014-07-25,704991138.1706789,710892788.5726343,1.0083712405481708
2014-07-28,707921031.1706789,714220583.1726344,1.0088986648574885
2014-07-29,698676928.1402644,703397641.9726343,1.0067566476610808
2014-07-30,705636473.3402644,711101373.5726343,1.007744639681819
2014-07-31,696049815.6023095,700940067.7783833,1.0070257215309253
2014-08-01,686103011.4023094,690587874.8608917,1.0065367202651039
2014-08-04,684559048.2675099,688983874.3925197,1.006463761068104
2014-08-05,666443484.5509877,670301219.3189219,1.005788539999807
2014-08-06,673252380.1068268,677698875.8346488,1.0066045005694841
2014-08-07,679300648.4068267,683304473.404632,1.0058940397115703
2014-08-08,675344395.6068268,679422466.3983445,1.006038505417452
2014-08-11,683691877.8068267,688026136.4990021,1.0063394912721195
2014-08-12,682263468.9568268,686506538.2309799,1.0062191066460597
2014-08-13,689512526.2068268,693681554.0810235,1.0060463410246243
2014-08-14,691424688.9068267,696539562.6810235,1.0073975862538025
2014-08-15,688835655.3068267,693340908.3810234,1.006540388900441
2014-08-18,681865788.1068268,686115964.7810234,1.0062331572405137
2014-08-19,690625504.9068267,694756184.6810235,1.0059810704134855
2014-08-20,703029686.1068268,708523798.0810235,1.0078149075106935
2014-08-21,707131924.4895887,712511739.5856674,1.0076079369489106
2014-08-22,719273697.4895887,724317357.4356674,1.0070121567960597
2014-08-25,719589474.9895887,724187179.3356674,1.0063893435158222
2014-08-26,717803911.7895887,722586386.1856674,1.0066626474410751
2014-08-27,724270066.5895886,729495439.1856674,1.007214674245318
2014-08-28,725898956.4558161,730882072.2760767,1.0068647513210247
2014-08-29,718689533.0835652,723200155.8910049,1.0062761771248938
2014-09-01,722716004.3528398,727808911.0562874,1.007046899020879
2014-09-02,715672403.3169199,720437381.8228948,1.0066580442167263
2014-09-03,724143534.0128895,729675208.44647,1.0076389198739735
2014-09-04,724715502.6553404,730214615.4658506,1.0075879607795908
2014-09-05,726054150.4549685,731417862.357382,1.0073874819103403
2014-09-09,730475525.0158812,735961343.9975237,1.007509928524331
2014-09-10,723652682.5835834,729570474.5933444,1.0081776688626833
2014-09-11,722341064.8784183,727580935.5331888,1.0072540118643987
2014-09-12,717057011.4672308,721185016.3691124,1.0057568712610938
2014-09-15,712058428.2642425,715597419.9507293,1.0049700860856512
2014-09-16,706780223.3691721,710754751.6758497,1.005623428861282
2014-09-17,709482026.5847253,713648823.5395496,1.0058730127032003
2014-09-18,713231201.6597377,717993433.3326592,1.006676981688181
2014-09-19,712592957.5202345,717829419.3064735,1.0073484613213994
2014-09-22,708254270.1314671,713905747.4032366,1.007979446803364
2014-09-23,702349308.391482,707296404.3281902,1.0070436403618566
2014-09-24,702242426.3405796,706898517.2530783,1.0066303184453862
2014-09-25,695983470.3947302,700530188.8026047,1.006532796540837
2014-09-26,692934423.5947301,696416238.3026047,1.005024739122949
2014-09-29,690027253.2289871,694263115.8180221,1.006138688826004
2014-09-30,687524354.5627122,691783809.3147882,1.0061953510792867
2014-10-01,683636572.9032418,687747109.061378,1.006012750518422
2014-10-02,684052503.3375148,687818772.6716181,1.0055058190938964
2014-10-03,699644060.819991,703986021.8643045,1.0062059571251483
2014-10-06,697396329.8075111,701649603.4313252,1.0060987898014722
2014-10-07,697209453.4517357,702427976.6015947,1.0074848714744518
2014-10-08,694193615.2251047,699106548.9015948,1.007077180729899
2014-10-09,701133134.0298792,706764445.4904573,1.00803172919273
2014-10-13,683813603.4852207,689028427.0696107,1.0076260892702507
2014-10-14,692835213.1488619,698153032.380255,1.0076754459508837
2014-10-15,682430427.9588795,687420689.1060238,1.0073124833575635
2014-10-16,678337046.380131,682447939.0686557,1.0060602508892327
