date,financial_equal_weight,E9A_static_10pct_telco,E9B_static_20pct_telco,E9C_trend_defensive_10_30,E9D_relative_strength_10_30,E9E_stress_defensive_10_35
2023-01-16,3.388098834544447,3.4075819461262107,3.4186104391162133,3.400820062042972,3.203579601988819,3.4443236372543184
2023-01-17,3.3916520556744914,3.4091519838902573,3.418175457616862,3.4023869842800747,3.205055646009116,3.445910603691981
2023-01-30,3.4400432019663367,3.4570407584709026,3.4654369396559024,3.4501807300843845,3.250077454387107,3.4943157310975805
2023-01-31,3.3729163706477703,3.3899941580853943,3.398640412841285,3.383267174581479,3.187044745336079,3.426546211785543
2023-02-01,3.3893570822193086,3.4051241375686083,3.412411451425918,3.398367130673014,3.2012689355146997,3.441839327780728
2023-02-02,3.3928036331052622,3.4088114283293955,3.4163318210192855,3.4020471045055216,3.2047354785515556,3.4455663761468713
2023-02-03,3.381522789504082,3.4003717723846196,3.4107743438626716,3.393624195913004,3.196801081063852,3.437035721001826
2023-02-06,3.3560309273548143,3.376106660575158,3.3878080315604895,3.3694072349260074,3.1739886532303436,3.412508974620581
2023-02-07,3.367610177372451,3.387922069104198,3.3998318615686105,3.3811991973797557,3.185096706492519,3.4244517808461663
2023-02-08,3.3616802549515596,3.3828178641264035,3.395574225901816,3.3761051210042785,3.1802980759064456,3.419292540618827
2023-02-09,3.359565048484678,3.3816368095394362,3.3953397423138147,3.3749264100599117,3.1791877277347913,3.4180987515052874
2023-02-10,3.3763183856784496,3.3973380230355135,3.4099376800314953,3.3905964666279074,3.193948953753049,3.433969260750001
2023-02-13,3.4104694046897563,3.431709495433829,3.4444444969871477,3.424899733502247,3.226262702800447,3.4687113378886996
2023-02-14,3.4272461232604816,3.4468393038356644,3.4578725583686354,3.4399995188518906,3.24048673213985,3.484004280957849
2023-02-15,3.3969830994088674,3.4168964665730437,3.4283286503665265,3.410116099087629,3.212336488302207,3.4537385899838298
2023-02-16,3.4051200070421914,3.425621668666466,3.4376254490827467,3.418823987201199,3.2205393370940003,3.4625578701318416
2023-02-17,3.427963773068041,3.4471122971040358,3.4576954835939784,3.440271970402156,3.24074338206929,3.4842802177311762
2023-02-20,3.4601964779716274,3.4781591731231747,3.4874676050147944,3.4712572381078024,3.2699315689692288,3.515661851577778
2023-02-21,3.4270141085315595,3.446676145055304,3.4577769281578226,3.4398366838379943,3.240333341216634,3.4838393629448103
2023-02-22,3.4289629892927653,3.4512615855403426,3.4650109709604,3.4444130251384735,3.244644264280628,3.488474245186688
2023-02-23,3.440975216475705,3.4629512107429092,3.476344852060303,3.456079453865696,3.255634064510204,3.5002899118477977
2023-02-24,3.428632331510548,3.4497585227060656,3.462327182328924,3.4429129449284788,3.2432311855894844,3.4869549758249447
2023-03-01,3.420436803704516,3.4398632463540277,3.4507405950941,3.433037304409921,3.2339283115930226,3.4769530052853272
2023-03-02,3.4039278505926163,3.4288129697216405,3.4452253729248508,3.422008955552377,3.223539583933489,3.465783580865058
2023-03-03,3.3971374320081367,3.4252680891297524,3.4449744778694873,3.4184711092951083,3.2202069253693804,3.4622004781820057
2023-03-06,3.419368711682038,3.447920298790182,3.4679952132711604,3.4410783687185735,3.238914897312818,3.485096931562431
2023-03-07,3.4361688471606624,3.4644710976377335,3.4842504907140235,3.4575963247511727,3.253730424204849,3.5018261866727505
2023-03-08,3.4367554485453566,3.4662872726962095,3.4873087690966464,3.459408895856636,3.2577366072120806,3.503661944339682
2023-03-09,3.4178516729095785,3.449175967641772,3.4720604567596762,3.4423315458656774,3.24532939432347,3.486366139456613
2023-03-10,3.3751704218340484,3.4071742593035768,3.430857893138529,3.400413184219527,3.2078248568159666,3.4439115546156622
2023-03-13,3.358112327445373,3.393358517780751,3.420373879279051,3.386624858161444,3.201227317761586,3.429946847135227
2023-03-14,3.307955014738851,3.345650210859683,3.3752848916998044,3.3390112219031245,3.1618342032836226,3.381724133252023
2023-03-15,3.2962948408349932,3.3368915717119054,3.3695099552931134,3.3302699630864967,3.159292160305104,3.3728710555201236
2023-03-16,3.2223214526645494,3.271124607369726,3.312306707872753,3.2646335043627936,3.114289933877791,3.3063949697163046
2023-03-17,3.233636177919104,3.2807505964639847,3.3201703647430163,3.26745228641715,3.1199125659216267,3.316124749452636
2023-03-20,3.2193158164701523,3.270587714053462,3.3143039598002377,3.2660274593723115,3.1185520760317096,3.3058522874362803
2023-03-21,3.2507844621691073,3.29745987929325,3.3363695129160966,3.2826810504943893,3.1344536848862536,3.3330141973721
2023-03-22,3.298091976762988,3.3425525141451837,3.379065954538809,3.3218092666461834,3.171815091435801,3.3785930361328687
2023-03-23,3.3158445581305402,3.360904291889695,3.3979820144776887,3.3369180124064393,3.1899124548590345,3.3971426888984952
2023-03-24,3.3085573484575117,3.3570791579696984,3.397715070985496,3.333120177904485,3.193041783117198,3.39327631110198
2023-03-27,3.3115468129391017,3.359823072575429,3.400199304455074,3.3358445095953524,3.1951011186525027,3.396049811515042
2023-03-28,3.3188817985361894,3.3661056340653146,3.405384078707108,3.34208223336816,3.1988706350712883,3.4024001136894966
2023-03-29,3.335150529190183,3.3842607123956414,3.4254251779824045,3.3601077415753733,3.219269023201431,3.4207509461619
2023-03-30,3.323109170706695,3.3735263176571055,3.4160625424401774,3.349449956632869,3.211881780345412,3.409900809579979
2023-03-31,3.3410383491221385,3.389289509926866,3.429555747897134,3.365100649318442,3.2222473026626015,3.4258339658742956
2023-04-06,3.3494914462860916,3.399563507235897,3.4416708083154566,3.375301322620164,3.235245130529744,3.4362187408672527
2023-04-07,3.3455138591754428,3.3961017656341967,3.4387486221427994,3.371864286958992,3.233045711733197,3.432719673606858
2023-04-10,3.3577737190624055,3.4109769569212003,3.4562710729210706,3.3866333161941817,3.2518332651590107,3.447755254194069
2023-04-11,3.376944845952652,3.4309687579648847,3.477052119243037,3.4064824386949617,3.271877910724225,3.4679626135399904
2023-04-12,3.381372834748504,3.434868594691203,3.4803973011369935,3.410354442860299,3.2744544840105125,3.4719044996135335
2023-04-13,3.3935847396046297,3.4474598937063305,3.4933441570412147,3.4228558796267565,3.2868127432555836,3.4846315622365887
2023-04-14,3.4157481997413464,3.4710417797274347,3.518320671691976,3.4462694651966372,3.3113294785126177,3.5084677160599362
2023-04-17,3.405325090875213,3.461845874604679,3.510414454849864,3.437139189895864,3.3052201039125744,3.499172657604699
2023-04-18,3.4127360699056024,3.469383228008945,3.5180609708407937,3.4446227503177607,3.312422874176307,3.5067912812806945
