window,start,end,n_days,base_cagr,base_mdd,chal_cagr,chal_mdd,mdd_improve_pp,cagr_giveback_pp,rel_nav_end,score
mtd,2026-09-01,2026-09-16,12,6.283550207762418,-0.009311955303689445,6.834877004765324,-0.007676381140312549,0.1635574163376896,-55.13267970029059,1.0031901350295567,-27.402782433807605
ytd,2026-01-01,2026-09-16,170,0.6455624519203695,-0.11789581640515545,0.661042547150466,-0.10213895997067124,1.5756856434484212,-1.5480095230096413,1.0062990475494447,0.8016808819436005
trailing_1y,2025-09-16,2026-09-16,242,0.48349030748022725,-0.11789581640515534,0.4921044206183012,-0.10213895997067135,1.575685643448399,-0.861411313807392,1.0055524854386773,1.144979986544703
heldout_2019_plus,2019-01-01,2026-09-16,1864,0.16249652257194325,-0.2592133802126809,0.1669716131478609,-0.24069691939467774,1.8516460818003178,-0.4475090575917662,1.0288118051430457,1.6278915530044347
sealed_2023_plus,2023-01-01,2026-09-16,887,0.23701985197838304,-0.11789581640515556,0.23963768938182262,-0.10213895997067135,1.5756856434484212,-0.2617837403439571,1.0074602780424629,1.4447937732764426
full,2012-12-04,2026-09-16,3359,0.12764775409030005,-0.25921338021268103,0.13047355793703352,-0.24069691939467763,1.85164608180034,-0.2825803846733477,1.0339130818415498,1.7103558894636661
