stock_id,router,event_year,window,stock_return,benchmark_return,abnormal_return,start_date,end_date,split
2801,R2,2014,post_ex_0_p60,0.06983240223463683,0.046174458440873645,0.02365794379376318,2014-08-06,2014-10-31,Train_2005_2014
2801,R2,2014,q4_q1_accumulation,0.025568181818181657,-0.01019674748153887,0.03576492929972053,2013-11-01,2014-03-31,Train_2005_2014
2801,R2,2015,announcement_m20_p20,-0.11014320561887503,-0.10707692064860808,-0.0030662849702669526,2015-06-30,2015-08-26,Validation_2015_2018
2801,R2,2015,announcement_0_p20,-0.09219220400311767,-0.06961501646459778,-0.022577187538519894,2015-07-29,2015-08-26,Validation_2015_2018
2801,R2,2015,pre_ex_m60_m1,-0.030555555555555558,-0.03396448353002479,0.0034089279744692336,2015-05-18,2015-08-11,Validation_2015_2018
2801,R2,2015,pre_ex_m20_m1,-0.01966292134831471,-0.027554097096943675,0.007891175748628965,2015-07-15,2015-08-11,Validation_2015_2018
2801,R2,2015,post_ex_0_p20,0.015822784810126667,-0.0062791771718709866,0.022101961981997653,2015-08-12,2015-09-09,Validation_2015_2018
2801,R2,2015,post_ex_0_p60,0.06645569620253156,0.0062871096448837704,0.060168586557647785,2015-08-12,2015-11-09,Validation_2015_2018
2801,R2,2015,q4_q1_accumulation,-0.05235602094240832,0.009196976516969047,-0.06155299745937737,2014-11-03,2015-03-31,Validation_2015_2018
2801,R2,2016,announcement_m20_p20,0.06889333818711285,0.08378273254401258,-0.014889394356899732,2016-06-28,2016-08-24,Validation_2015_2018
2801,R2,2016,announcement_0_p20,0.031167690956979133,0.01305134197387936,0.018116348983099773,2016-07-27,2016-08-24,Validation_2015_2018
2801,R2,2016,pre_ex_m60_m1,0.09779179810725536,0.1448705807790398,-0.04707878267178445,2016-05-16,2016-08-09,Validation_2015_2018
2801,R2,2016,pre_ex_m20_m1,0.04504504504504503,0.058823718361140864,-0.013778673316095835,2016-07-13,2016-08-09,Validation_2015_2018
2801,R2,2016,post_ex_0_p20,-0.009090909090908927,0.007193969739351935,-0.016284878830260863,2016-08-10,2016-09-07,Validation_2015_2018
2801,R2,2016,post_ex_0_p60,-0.012121212121211977,-0.005100366060837969,-0.007020846060374009,2016-08-10,2016-11-08,Validation_2015_2018
2801,R2,2016,q4_q1_accumulation,-0.0406976744186045,-0.06327459836505456,0.022576923946450056,2015-11-02,2016-03-31,Validation_2015_2018
2801,R2,2017,announcement_m20_p20,0.013082440659580419,0.03183090626407181,-0.018748465604491393,2017-06-28,2017-08-23,Validation_2015_2018
2801,R2,2017,announcement_0_p20,-0.004137090909704155,0.009617934294147368,-0.013755025203851523,2017-07-26,2017-08-23,Validation_2015_2018
2801,R2,2017,pre_ex_m60_m1,0.043352601156069426,0.048611565416841085,-0.005258964260771659,2017-05-16,2017-08-08,Validation_2015_2018
2801,R2,2017,pre_ex_m20_m1,0.03438395415472795,0.020111326024651266,0.014272628130076681,2017-07-12,2017-08-08,Validation_2015_2018
2801,R2,2017,post_ex_0_p20,-0.015015015015015232,0.003607454858553405,-0.018622469873568637,2017-08-09,2017-09-06,Validation_2015_2018
2801,R2,2017,post_ex_0_p60,-0.024024024024024038,0.014136291675083124,-0.03816031569910716,2017-08-09,2017-11-03,Validation_2015_2018
2801,R2,2017,q4_q1_accumulation,0.1419753086419755,0.09781056352890216,0.044164745113073334,2016-11-01,2017-03-31,Validation_2015_2018
2801,R2,2018,announcement_m20_p20,0.09859101939464598,0.07024027651728093,0.028350742877365054,2018-07-20,2018-09-14,Validation_2015_2018
2801,R2,2018,announcement_0_p20,0.0772887004590157,0.0290712737913823,0.0482174266676334,2018-08-17,2018-09-14,Validation_2015_2018
2801,R2,2018,pre_ex_m60_m1,0.0696378830083566,0.05086771721532779,0.018770165793028815,2018-06-11,2018-09-03,Validation_2015_2018
2801,R2,2018,pre_ex_m20_m1,0.06371191135734056,0.031979652884765564,0.03173225847257499,2018-08-07,2018-09-03,Validation_2015_2018
2801,R2,2018,post_ex_0_p20,0.04178272980501396,0.02429872061062799,0.017484009194385974,2018-09-04,2018-10-03,Validation_2015_2018
2801,R2,2018,post_ex_0_p60,-0.01949860724233987,-0.029999464424874,0.010500857182534129,2018-09-04,2018-11-29,Validation_2015_2018
2801,R2,2018,q4_q1_accumulation,0.039877300613496924,0.056507476905430565,-0.01663017629193364,2017-11-01,2018-03-31,Validation_2015_2018
2801,R2,2019,announcement_m20_p20,0.012057849178926494,9.445886870818043e-05,0.011963390310218314,2019-06-25,2019-08-21,Confirm_2019_2022
2801,R2,2019,announcement_0_p20,-0.01839759535655061,-0.015240750463651476,-0.0031568448928991355,2019-07-23,2019-08-21,Confirm_2019_2022
2801,R2,2019,pre_ex_m60_m1,0.17174515235457055,0.054314166563481425,0.11743098579108913,2019-05-13,2019-08-05,Confirm_2019_2022
2801,R2,2019,pre_ex_m20_m1,0.004750593824228044,-0.009991254629565183,0.014741848453793227,2019-07-09,2019-08-05,Confirm_2019_2022
2801,R2,2019,post_ex_0_p20,0.007500000000000062,0.015687241180489586,-0.008187241180489524,2019-08-06,2019-09-04,Confirm_2019_2022
2801,R2,2019,post_ex_0_p60,0.16749999999999998,0.08807730863289875,0.07942269136710123,2019-08-06,2019-11-05,Confirm_2019_2022
2801,R2,2019,q4_q1_accumulation,0.05730659025787954,0.07987137179087744,-0.022564781532997902,2018-11-01,2019-03-29,Confirm_2019_2022
2801,R2,2020,announcement_m20_p20,0.010270822543167357,0.025544187715592637,-0.01527336517242528,2020-06-30,2020-08-25,Confirm_2019_2022
2801,R2,2020,announcement_0_p20,0.028881074537383755,0.01578103913972906,0.013100035397654697,2020-07-28,2020-08-25,Confirm_2019_2022
2801,R2,2020,pre_ex_m60_m1,0.03191489361702127,0.07514281955903179,-0.043227925942010526,2020-05-15,2020-08-10,Confirm_2019_2022
2801,R2,2020,pre_ex_m20_m1,0.0025839793281652312,0.010147621061400214,-0.007563641733234983,2020-07-14,2020-08-10,Confirm_2019_2022
2801,R2,2020,post_ex_0_p20,-0.021857923497267895,-0.01785981308172957,-0.003998110415538325,2020-08-11,2020-09-08,Confirm_2019_2022
2801,R2,2020,post_ex_0_p60,-0.03551912568306037,-0.030973862054716417,-0.004545263628343954,2020-08-11,2020-11-06,Confirm_2019_2022
2801,R2,2020,q4_q1_accumulation,-0.18936170212765957,-0.14541842747569067,-0.0439432746519689,2019-11-01,2020-03-31,Confirm_2019_2022
2801,R2,2021,announcement_m20_p20,0.03843535537524634,0.05034424283302119,-0.011908887457774853,2021-07-19,2021-09-13,Confirm_2019_2022
2801,R2,2021,announcement_0_p20,0.032179720704310855,0.0677219338277304,-0.03554221312341954,2021-08-16,2021-09-13,Confirm_2019_2022
2801,R2,2021,pre_ex_m60_m1,0.017964071856287678,0.08283840054009128,-0.0648743286838036,2021-06-07,2021-08-30,Confirm_2019_2022
2801,R2,2021,pre_ex_m20_m1,0.021021021021021102,0.042439245244602075,-0.021418224223580973,2021-08-03,2021-08-30,Confirm_2019_2022
2801,R2,2021,post_ex_0_p20,-0.00303030303030305,-0.005187085262897351,0.002156782232594301,2021-08-31,2021-09-30,Confirm_2019_2022
2801,R2,2021,post_ex_0_p60,0.021212121212121238,0.030837193442456723,-0.009625072230335485,2021-08-31,2021-11-26,Confirm_2019_2022
2801,R2,2021,q4_q1_accumulation,0.017391304347825987,0.143836401315373,-0.12644509696754702,2020-11-02,2021-03-31,Confirm_2019_2022
2801,R2,2022,announcement_m20_p20,0.05378126932743821,0.06378926889360104,-0.010007999566162828,2022-06-30,2022-08-25,Confirm_2019_2022
2801,R2,2022,announcement_0_p20,0.02714073161972186,0.04921284026066197,-0.022072108640940113,2022-07-28,2022-08-25,Confirm_2019_2022
2801,R2,2022,pre_ex_m60_m1,0.0027548209366392573,0.00830458232459974,-0.0055497613879604835,2022-05-18,2022-08-10,Confirm_2019_2022
2801,R2,2022,pre_ex_m20_m1,0.058139534883721034,0.09029585498860304,-0.03215632010488201,2022-07-14,2022-08-10,Confirm_2019_2022
2801,R2,2022,post_ex_0_p20,-0.019607843137254943,-0.02185696106341195,0.002249117926157007,2022-08-11,2022-09-08,Confirm_2019_2022
2801,R2,2022,post_ex_0_p60,-0.06442577030812346,-0.09054460579652368,0.026118835488400216,2022-08-11,2022-11-07,Confirm_2019_2022
2801,R2,2022,q4_q1_accumulation,0.16413373860182356,0.21645792603987113,-0.052324187438047565,2021-11-01,2022-03-31,Confirm_2019_2022
2801,R2,2023,announcement_m20_p20,-0.014652430713312015,0.0019886649539266887,-0.016641095667238703,2023-06-29,2023-08-25,Recent_2023_2026
2801,R2,2023,announcement_0_p20,-0.027720700863003045,-0.04240846610960569,0.014687765246602646,2023-07-27,2023-08-25,Recent_2023_2026
2801,R2,2023,pre_ex_m60_m1,0.04748603351955327,0.09307906170014091,-0.045593028180587636,2023-05-12,2023-08-09,Recent_2023_2026
2801,R2,2023,pre_ex_m20_m1,0.010781671159029615,0.04461400482041,-0.03383233366138039,2023-07-12,2023-08-09,Recent_2023_2026
2801,R2,2023,post_ex_0_p20,-0.028089887640449285,-0.039693257480203914,0.01160336983975463,2023-08-10,2023-09-07,Recent_2023_2026
2801,R2,2023,post_ex_0_p60,-0.0196629213483146,-0.02053753386629853,0.0008746125179839304,2023-08-10,2023-11-07,Recent_2023_2026
2801,R2,2023,q4_q1_accumulation,0.038922155688622784,0.0741725422594619,-0.03525038657083912,2022-11-01,2023-03-31,Recent_2023_2026
2801,R2,2024,announcement_m20_p20,0.026528258362168433,0.02067674117000662,0.005851517192161815,2024-07-02,2024-08-29,Recent_2023_2026
