date,nav,cash,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_telecom,pre_0050,tgt_financial,tgt_telecom,tgt_0050
2012-12-04,3000000.0,3000000.0,0.0,0.0,Bull,0.9963417517821254,0.0,0.0,0.0,0.0,0.0,0.0,0.7575728136676794,0.09302439778418531,0.14574454033026074
2012-12-05,3004034.377194452,2397752.5771944523,606281.8,0.2018225239373668,Bull,0.9963417517821254,0.0,0.0,0.0,0.15358456065036408,0.018858306159900834,0.029379657127101867,0.7699237613863781,0.07697778071370523,0.14944020968204222
2012-12-06,3001380.8629722223,1794766.9629722221,1206613.9,0.4020195886786285,Bull,0.9963417517821254,0.0,0.0,0.0,0.3091627961807884,0.03337030672635662,0.059486485771483515,0.7859083721498387,0.06493373651534447,0.1454996431169424
2012-12-07,3000245.6084490325,1192141.558449033,1808104.0499999998,0.6026520111914082,Bull,0.996524664193019,0.0,0.0,0.0,0.4697301267707,0.04397619969126649,0.08894568472944181,0.7998059379413605,0.05606684152737095,0.14065188472428766
2012-12-10,2978429.7245687842,589385.5245687842,2389044.2,0.8021153496733534,Bull,0.996524664193019,0.0,0.0,0.0,0.6354300671888464,0.05107926460209706,0.11560601788240989,0.7913069373487094,0.07578840078848434,0.12942932605582536
2012-12-11,2981416.862364458,153118.11236445783,2828298.75,0.9486425013900857,Bull,0.996524664193019,0.0,0.0,0.0,0.7530433024449525,0.06986953170808742,0.12572966723704565,0.7913069373487094,0.07578840078848434,0.12942932605582536
2012-12-12,3013075.0526054464,45042.85260544607,2968032.2,0.9850508693547155,Bull,0.996524664193019,0.0,0.0,0.0,0.7835088933342731,0.07332475830927486,0.1282172177111675,0.7913069373487094,0.07578840078848434,0.12942932605582536
2012-12-13,3024094.252605446,45042.85260544607,2979051.4,0.9851053410234688,Bull,0.996524664193019,0.0,0.0,0.0,0.7832824317427275,0.07265606877520385,0.1291668405055374,0.7957007799212436,0.06424963500583893,0.13657424926593661
2012-12-14,3020538.402605446,45042.85260544607,2975495.55,0.9850878066749315,Bull,0.9966984309833681,0.0,0.0,0.0,0.7847940777562242,0.07215690415059749,0.1281368247681097,0.795839528489717,0.06426083839423183,0.13659806409941944
2012-12-17,3002872.4526054463,45042.85260544607,2957829.6,0.985000077986541,Bull,0.9966984309833681,0.0,0.0,0.0,0.7850992132397985,0.07267484831420315,0.12722601643253925,0.8071448410915693,0.06327246672501985,0.1262811231667791
2012-12-18,3007305.5906031076,22897.840603107816,2984407.75,0.9923859282293571,Bull,0.9966984309833681,0.0,0.0,0.0,0.8000127281768882,0.06591046171674522,0.12646273833572375,0.8071448410915693,0.06327246672501985,0.1262811231667791
2012-12-19,3017214.9406031077,22897.840603107816,2994317.1,0.9924109349006038,Bull,0.9966984309833681,0.0,0.0,0.0,0.800460639213604,0.06554982124026815,0.12640047444673164,0.8071448410915693,0.06327246672501985,0.1262811231667791
2012-12-20,2982647.0906031076,22897.840603107816,2959749.25,0.9923229802562805,Bull,0.9966984309833681,0.0,0.0,0.0,0.8004989787501857,0.06550630834454259,0.12631769316155228,0.8071448410915693,0.06327246672501985,0.1262811231667791
2012-12-21,2944873.5906031076,22897.840603107816,2921975.75,0.9922245081499684,Bull,0.9968635094341997,0.0,0.0,0.0,0.7993917149828766,0.06549775196309796,0.12733504120399383,0.8054767021803358,0.05467829050258431,0.13670851675127957
2012-12-22,2951324.0906031076,22897.840603107816,2928426.25,0.9922415024917076,Bull,0.9968635094341997,0.0,0.0,0.0,0.7993618381361494,0.06546197370025851,0.12741769065529954,0.8054767021803358,0.05467829050258431,0.13670851675127957
2012-12-24,2954647.2406031075,22897.840603107816,2931749.4,0.9922502286268077,Bull,0.9968635094341997,0.0,0.0,0.0,0.800155215658645,0.06542154926100206,0.12667346370716062,0.8054767021803358,0.05467829050258431,0.13670851675127957
2012-12-25,2988908.1906031077,22897.840603107816,2966010.35,0.9923390619106012,Bull,0.9968635094341997,0.0,0.0,0.0,0.7995867044406483,0.06539240670372058,0.12735995076623222,0.8054767021803358,0.05467829050258431,0.13670851675127957
2012-12-26,2975862.2406031075,22897.840603107816,2952964.4,0.9923054769502815,Bull,0.9968635094341997,0.0,0.0,0.0,0.7989526086120659,0.06567323491439307,0.12767963342382255,0.8054767021803358,0.05467829050258431,0.13670851675127957
2012-12-27,2981922.540603108,22897.840603107816,2959024.7,0.992321114887687,Bull,0.9970203339624897,0.0,0.0,0.0,0.7993634199223356,0.06565663505142624,0.12730105991392512,0.8251547369668887,0.04826415683029615,0.12360144016530487
2012-12-28,3001949.7111748382,46677.96117483832,2955271.75,0.9844507851010701,Bull,0.9970203339624897,0.0,0.0,0.0,0.8066710248294906,0.053259886201567394,0.12451987407001207,0.8251547369668887,0.04826415683029615,0.12360144016530487
2013-01-02,3030357.5389124625,17721.038912462565,3012636.5,0.9941521623488618,Bull,0.9970203339624897,0.0,0.0,0.0,0.8214319492126128,0.048674124457582964,0.1240460886786662,0.8251547369668887,0.04826415683029615,0.12360144016530487
2013-01-03,3040464.9389124624,17721.038912462565,3022743.9,0.9941716022817217,Bull,0.9970203339624897,0.0,0.0,0.0,0.8217139319796415,0.04780124188900716,0.12465642841307309,0.8251547369668887,0.04826415683029615,0.12360144016530487
2013-01-04,3013306.888912462,17721.038912462565,2995585.8499999996,0.9941190726448516,Bull,0.9970203339624897,0.0,0.0,0.0,0.8205061552467134,0.04863560380764704,0.12497731359049113,0.8197399029754255,0.04312396695497683,0.13415646403208736
2013-01-07,3000739.7889124625,17721.038912462565,2983018.75,0.994094443317631,Bull,0.9971693172643652,0.0,0.0,0.0,0.8200235352268936,0.04914588080742849,0.12492502728330891,0.819862395519724,0.04313041090678812,0.1341765108378531
2013-01-08,3001247.838912463,17721.038912462565,2983526.8000000003,0.9940954430078377,Bull,0.9971693172643652,0.0,0.0,0.0,0.8205866133642661,0.04941078110154877,0.12409804854202286,0.8302410738770294,0.03946496176077751,0.1274632816265583
2013-01-09,2997109.4389124624,17721.038912462565,2979388.4,0.9940872900127088,Bull,0.9971693172643652,0.0,0.0,0.0,0.8204029416063695,0.048953834683207006,0.12473051372313222,0.8302410738770294,0.03946496176077751,0.1274632816265583
2013-01-10,3039519.0389124625,17721.038912462565,3021798.0,0.9941697884811397,Bull,0.9971693172643652,0.0,0.0,0.0,0.8217211236464742,0.04854912836894057,0.12389953646572498,0.8302410738770294,0.03946496176077751,0.1274632816265583
2013-01-11,3040894.2889124625,17721.038912462565,3023173.25,0.994172425204955,Bull,0.9971693172643652,0.0,0.0,0.0,0.8221488524331826,0.04829368799022645,0.12372988478154592,0.8302410738770294,0.03946496176077751,0.1274632816265583
2013-01-14,3040318.7389124623,17721.038912462565,3022597.6999999997,0.9941713220111911,Bull,0.997310851401147,0.0,0.0,0.0,0.8219587861021148,0.048345588940644314,0.12386694696843199,0.8303589149012942,0.03947056325612963,0.12748137324372302
2013-01-15,3027371.4889124627,17721.038912462565,3009650.45,0.9941463943300766,Bull,0.997310851401147,0.0,0.0,0.0,0.8224978200129965,0.04839313593873785,0.12325543837834216,0.8303589149012942,0.03947056325612963,0.12748137324372302
2013-01-16,3006809.6389124626,17721.038912462565,2989088.6,0.994106364871548,Bull,0.997310851401147,0.0,0.0,0.0,0.8220612199760083,0.04863626819185459,0.1234088767036851,0.8303589149012942,0.03947056325612963,0.12748137324372302
2013-01-17,2986567.8389124623,17721.038912462565,2968846.8,0.9940664200954781,Bull,0.997310851401147,0.0,0.0,0.0,0.8218088228304729,0.04893778004829171,0.12331981721671353,0.8303589149012942,0.03947056325612963,0.12748137324372302
2013-01-18,3014514.1389124626,17721.038912462565,2996793.1,0.9941214278335229,Bull,0.997310851401147,0.0,0.0,0.0,0.82142344865343,0.049031450240045495,0.12366652894004736,0.8303589149012942,0.03947056325612963,0.12748137324372302
2013-01-21,3010643.0389124625,17721.038912462565,2992922.0,0.9941138691357897,Bull,0.9974453088310896,0.0,0.0,0.0,0.8212408339492583,0.04916225473660464,0.12371078044992677,0.8418490740679049,0.0392483792267587,0.11634785553642597
