date,nav,cash,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_telecom,pre_0050,tgt_financial,tgt_telecom,tgt_0050
2012-12-04,3000000.0,3000000.0,0.0,0.0,Bull,0.9268350356425072,0.0,0.0,0.0,0.0,0.0,0.0,0.7047230777005714,0.08653483694898084,0.1355771209929551
2012-12-05,3004034.377194452,2397752.5771944523,606281.8,0.2018225239373668,Bull,0.9268350356425072,0.0,0.0,0.0,0.15358456065036408,0.018858306159900834,0.029379657127101867,0.7162123995608702,0.07160766273605844,0.13901497334557872
2012-12-06,3001380.6570740053,1794605.1070740053,1206775.55,0.4020734748042472,Bull,0.9268350356425072,0.0,0.0,0.0,0.309222639858279,0.033346486645773096,0.05950434830019509,0.7310818931459623,0.06040383421647568,0.13534930828006952
2012-12-07,3000244.8597649476,1192006.1597649476,1808238.7,0.6026970412480485,Bull,0.9304932838603819,0.0,0.0,0.0,0.470144660163007,0.043624639360353434,0.088927741724688,0.7468094673288898,0.05235175943259759,0.1313320570988946
2012-12-10,2978346.578623098,589275.4786230978,2389071.1,0.8021467740347659,Bull,0.9304932838603819,0.0,0.0,0.0,0.6370464450370147,0.04988774680100882,0.11521258219674234,0.7388736246396461,0.07076653540262429,0.12085312381811161
2012-12-11,2981764.7177759805,301378.7677759804,2680385.95,0.8989260400127175,Bull,0.9304932838603819,0.0,0.0,0.0,0.7139797909970258,0.06576259985605346,0.11918364915963817,0.7388736246396461,0.07076653540262429,0.12085312381811161
2012-12-12,3011743.406002553,230244.45600255302,2781498.95,0.9235511048040599,Bull,0.9304932838603819,0.0,0.0,0.0,0.7347063981579193,0.06861822942423164,0.1202264772219088,0.7388736246396461,0.07076653540262429,0.12085312381811161
2012-12-13,3022073.656002553,230244.45600255302,2791829.2,0.9238124274220673,Bull,0.9304932838603819,0.0,0.0,0.0,0.734660221000955,0.06800787253870505,0.12114433388240711,0.7429763239013786,0.05999234741653554,0.12752461254246794
2012-12-14,3018744.456002553,230244.45600255302,2788500.0,0.9237284045210489,Bull,0.9339686196673628,0.0,0.0,0.0,0.7360234469605337,0.06753559400982552,0.12016936355068977,0.7457512952708452,0.06021641518439361,0.12800090921212418
2012-12-17,3002189.106002553,230244.45600255302,2771944.65,0.9233078104433181,Bull,0.9339686196673628,0.0,0.0,0.0,0.7360408595121058,0.06799548355959774,0.1192714673716145,0.7563450785832583,0.05929024926006134,0.11833329182404324
