book,alpha,cost_multiple,window,cagr,max_drawdown,utility,vol,n_days,n_fills,fees_tax_sum,turnover_per_year,mean_e45_exposure,exact_t1_ok
BASE_E16_E18_E22_v2s,0.0,0,full,0.14407208674819638,-0.22420865630431908,0.031967758596036844,0.13262380750975664,3351,6119,0.0,2.195322522131772,1.0,True
BASE_E16_E18_E22_v2s,0.0,0,heldout_2019_plus,0.18786262611011084,-0.22420865630431908,0.0757582979579513,0.15005046241407355,1856,6119,0.0,2.195322522131772,1.0,True
BASE_E16_E18_E22_v2s,0.0,0,sealed_2023_plus,0.255989930276151,-0.13578976506552143,0.1880950477433903,0.16478432312719438,879,6119,0.0,2.195322522131772,1.0,True
BASE_E16_E18_E22_v2s,0.0,1,full,0.13789395672938531,-0.22543344437825508,0.025177234540257776,0.13297638346349747,3351,6104,391684.7088881098,2.18569227557563,1.0,True
BASE_E16_E18_E22_v2s,0.0,1,heldout_2019_plus,0.18203522229472702,-0.2254334443782552,0.06931850010559942,0.15058731210766724,1856,6104,391684.7088881098,2.18569227557563,1.0,True
BASE_E16_E18_E22_v2s,0.0,1,sealed_2023_plus,0.2488922261012192,-0.14087148125010163,0.17845648547616838,0.16567513128978922,879,6104,391684.7088881098,2.18569227557563,1.0,True
BASE_E16_E18_E22_v2s,0.0,2,full,0.13174310802986677,-0.2269556501328871,0.018265282963423224,0.13324998592043238,3351,6121,746243.4866161725,2.1781887970938945,1.0,True
BASE_E16_E18_E22_v2s,0.0,2,heldout_2019_plus,0.17628281683062874,-0.226955650132887,0.06280499176418525,0.15098447177832908,1856,6121,746243.4866161725,2.1781887970938945,1.0,True
BASE_E16_E18_E22_v2s,0.0,2,sealed_2023_plus,0.24200513903064214,-0.14445484782247153,0.16977771511940637,0.1662921628489395,879,6121,746243.4866161725,2.1781887970938945,1.0,True
BASE_E16_E18_E22_v2s,0.0,3,full,0.12580370452487655,-0.22881748058361318,0.01139496423306996,0.13367145071880282,3351,6105,1071121.9063740014,2.1763805022912925,1.0,True
BASE_E16_E18_E22_v2s,0.0,3,heldout_2019_plus,0.1707297752219452,-0.22881748058361306,0.05632103493013868,0.15164267366134707,1856,6105,1071121.9063740014,2.1763805022912925,1.0,True
BASE_E16_E18_E22_v2s,0.0,3,sealed_2023_plus,0.23499216132394207,-0.14972218287494565,0.16013106988646925,0.1672531574943235,879,6105,1071121.9063740014,2.1763805022912925,1.0,True
BLEND_E45_A05,0.05,0,full,0.13997223560915528,-0.21726238682034493,0.031341042198982816,0.12800029404323518,3351,6155,0.0,2.233820089797587,0.9953398647195717,True
BLEND_E45_A05,0.05,0,heldout_2019_plus,0.17845617762395394,-0.21726238682034482,0.06982498421378153,0.1437213576179048,1856,6155,0.0,2.233820089797587,0.9953398647195717,True
BLEND_E45_A05,0.05,0,sealed_2023_plus,0.24223089375851736,-0.10903652741273084,0.18771263005215194,0.1549481408345081,879,6155,0.0,2.233820089797587,0.9953398647195717,True
BLEND_E45_A05,0.05,1,full,0.13365973293663336,-0.21840933817863817,0.024455063847314273,0.12820091869049402,3351,6175,400183.75862767885,2.233277734222544,0.9953398647195717,True
BLEND_E45_A05,0.05,1,heldout_2019_plus,0.1724320147835161,-0.21840933817863817,0.06322734569419702,0.14401385009266165,1856,6175,400183.75862767885,2.233277734222544,0.9953398647195717,True
BLEND_E45_A05,0.05,1,sealed_2023_plus,0.2346963910554447,-0.11308673030842753,0.17815302590123094,0.15541388862284303,879,6175,400183.75862767885,2.233277734222544,0.9953398647195717,True
BLEND_E45_A05,0.05,2,full,0.12747059071537215,-0.219589539737709,0.017675820846517643,0.12845945850758175,3351,6158,763092.3348075293,2.225674480040662,0.9953398647195717,True
BLEND_E45_A05,0.05,2,heldout_2019_plus,0.1666225186261947,-0.2195895397377089,0.05682774875734026,0.14438830531421548,1856,6158,763092.3348075293,2.225674480040662,0.9953398647195717,True
BLEND_E45_A05,0.05,2,sealed_2023_plus,0.227777228692859,-0.11765085965436062,0.16895179886567868,0.1560277349358653,879,6158,763092.3348075293,2.225674480040662,0.9953398647195717,True
BLEND_E45_A05,0.05,3,full,0.12127825872562359,-0.22125479241404278,0.0106508625186022,0.12866666820621284,3351,6132,1090070.964962673,2.215592797383246,0.9953398647195717,True
BLEND_E45_A05,0.05,3,heldout_2019_plus,0.1608044517377505,-0.22125479241404267,0.05017705553072915,0.1447059478955133,1856,6132,1090070.964962673,2.215592797383246,0.9953398647195717,True
BLEND_E45_A05,0.05,3,sealed_2023_plus,0.2201710095388436,-0.12199725724913768,0.15917238091427477,0.1564607940757125,879,6132,1090070.964962673,2.215592797383246,0.9953398647195717,True
BLEND_E45_A10,0.1,0,full,0.1373080704964611,-0.21680717940854055,0.028904480792190823,0.125923583680265,3351,6255,0.0,2.2701415062019756,0.9906797294391435,True
BLEND_E45_A10,0.1,0,heldout_2019_plus,0.1730454885885364,-0.21680717940854066,0.06464189888426608,0.1410690630316117,1856,6255,0.0,2.2701415062019756,0.9906797294391435,True
BLEND_E45_A10,0.1,0,sealed_2023_plus,0.235276933702931,-0.10072040483160849,0.18491673128712677,0.15125379154974025,879,6255,0.0,2.2701415062019756,0.9906797294391435,True
BLEND_E45_A10,0.1,1,full,0.1308861816567941,-0.21743788066771197,0.022167241322938125,0.12607500798652593,3351,6230,402716.67901574686,2.259514004677748,0.9906797294391435,True
BLEND_E45_A10,0.1,1,heldout_2019_plus,0.1669410410874812,-0.21743788066771186,0.05822210075362527,0.1412819471236191,1856,6230,402716.67901574686,2.259514004677748,0.9906797294391435,True
BLEND_E45_A10,0.1,1,sealed_2023_plus,0.22772493447984998,-0.10432795899431624,0.17556095498269186,0.15157393316602139,879,6230,402716.67901574686,2.259514004677748,0.9906797294391435,True
BLEND_E45_A10,0.1,2,full,0.12463428736210558,-0.2181604267682724,0.015554073977969374,0.1262750337653945,3351,6239,770959.3846690988,2.262954303310081,0.9906797294391435,True
BLEND_E45_A10,0.1,2,heldout_2019_plus,0.16100577803916716,-0.2181604267682724,0.051925564655030954,0.1415882880919666,1856,6239,770959.3846690988,2.262954303310081,0.9906797294391435,True
BLEND_E45_A10,0.1,2,sealed_2023_plus,0.22072706066203285,-0.10848124975056483,0.16648643578675043,0.15208088590488247,879,6239,770959.3846690988,2.262954303310081,0.9906797294391435,True
BLEND_E45_A10,0.1,3,full,0.1185277715409887,-0.21905614330741263,0.008999699887282386,0.12643779366835423,3351,6172,1100549.6668097705,2.249277709026033,0.9906797294391435,True
BLEND_E45_A10,0.1,3,heldout_2019_plus,0.15523878712190697,-0.21905614330741263,0.04571071546820066,0.14186102924703275,1856,6172,1100549.6668097705,2.249277709026033,0.9906797294391435,True
BLEND_E45_A10,0.1,3,sealed_2023_plus,0.21379301417376584,-0.11249235837641391,0.15754683498555888,0.15251171392392945,879,6172,1100549.6668097705,2.249277709026033,0.9906797294391435,True
BLEND_E45_A25,0.25,0,full,0.1312165183250371,-0.21969934990529616,0.021366843372389033,0.11999244307441082,3351,6420,0.0,2.309724846115503,0.9766993235978588,True
BLEND_E45_A25,0.25,0,heldout_2019_plus,0.16130487637240387,-0.21969934990529627,0.051455201419755736,0.13346060366884765,1856,6420,0.0,2.309724846115503,0.9766993235978588,True
BLEND_E45_A25,0.25,0,sealed_2023_plus,0.21331121867431135,-0.09329294067331573,0.1666647483376535,0.1396182595457235,879,6420,0.0,2.309724846115503,0.9766993235978588,True
BLEND_E45_A25,0.25,1,full,0.12460447735272973,-0.22091438224309323,0.01414728623118311,0.12013913038906245,3351,6410,405459.81220810884,2.3050196205038636,0.9766993235978588,True
BLEND_E45_A25,0.25,1,heldout_2019_plus,0.1548439985792287,-0.22091438224309323,0.04438680745768209,0.1336863173383517,1856,6410,405459.81220810884,2.3050196205038636,0.9766993235978588,True
BLEND_E45_A25,0.25,1,sealed_2023_plus,0.20570634699499202,-0.09333047125898775,0.15904111136549814,0.1399614900754266,879,6410,405459.81220810884,2.3050196205038636,0.9766993235978588,True
BLEND_E45_A25,0.25,2,full,0.11795570502837793,-0.22225089423887223,0.006830257908941817,0.12025628840705202,3351,6383,771034.1075791632,2.2972515844704,0.9766993235978588,True
BLEND_E45_A25,0.25,2,heldout_2019_plus,0.14833048888217326,-0.22225089423887212,0.0372050417627372,0.1338592505900692,1856,6383,771034.1075791632,2.2972515844704,0.9766993235978588,True
BLEND_E45_A25,0.25,2,sealed_2023_plus,0.19801510442530157,-0.09339037798725625,0.15131991543167345,0.1402109690914634,879,6383,771034.1075791632,2.2972515844704,0.9766993235978588,True
BLEND_E45_A25,0.25,3,full,0.11129409616885955,-0.22319969011317808,-0.0003057488877294956,0.12039691693134615,3351,6355,1099955.6286682994,2.288898771729339,0.9766993235978588,True
BLEND_E45_A25,0.25,3,heldout_2019_plus,0.1418597483262003,-0.22319969011317808,0.030259903269611255,0.13404413404939614,1856,6355,1099955.6286682994,2.288898771729339,0.9766993235978588,True
BLEND_E45_A25,0.25,3,sealed_2023_plus,0.1902189945292727,-0.09456165225473723,0.1429381684019041,0.14048165261074713,879,6355,1099955.6286682994,2.288898771729339,0.9766993235978588,True
CHAL_E45_E3,1.0,0,full,0.11601641211340308,-0.20682790752445568,0.012602458351175239,0.10791631902316598,3351,6844,0.0,2.3124376532835726,0.9067972943914351,True
CHAL_E45_E3,1.0,0,heldout_2019_plus,0.13496666827465975,-0.20682790752445557,0.03155271451243197,0.11757266247445895,1856,6844,0.0,2.3124376532835726,0.9067972943914351,True
CHAL_E45_E3,1.0,0,sealed_2023_plus,0.16667341108207467,-0.0905000121005467,0.12142340503180132,0.12028682398509859,879,6844,0.0,2.3124376532835726,0.9067972943914351,True
CHAL_E45_E3,1.0,1,full,0.10914166540496395,-0.2083354148585559,0.004973957975686005,0.10792207944162498,3351,6835,388995.7044729777,2.3087497007231046,0.9067972943914351,True
CHAL_E45_E3,1.0,1,heldout_2019_plus,0.12792457243093502,-0.208335414858556,0.023756865001657024,0.11759660898755235,1856,6835,388995.7044729777,2.3087497007231046,0.9067972943914351,True
CHAL_E45_E3,1.0,1,sealed_2023_plus,0.15855389718895552,-0.0954500531708029,0.11082887060355406,0.1202102604180636,879,6835,388995.7044729777,2.3087497007231046,0.9067972943914351,True
CHAL_E45_E3,1.0,2,full,0.10239196192257283,-0.20984467841380594,-0.002530377284330143,0.10792825016072276,3351,6824,742769.3384603505,2.3100022910154534,0.9067972943914351,True
CHAL_E45_E3,1.0,2,heldout_2019_plus,0.12109968956944961,-0.20984467841380583,0.016177350362546694,0.11761620806585693,1856,6824,742769.3384603505,2.3100022910154534,0.9067972943914351,True
CHAL_E45_E3,1.0,2,sealed_2023_plus,0.15052099568022337,-0.10007228093052034,0.1004848552149632,0.12015040961549135,879,6824,742769.3384603505,2.3100022910154534,0.9067972943914351,True
CHAL_E45_E3,1.0,3,full,0.09560984576581477,-0.21135559905147627,-0.010067953759923365,0.10795091238948187,3351,6858,1062782.4723793902,2.3090059704519863,0.9067972943914351,True
