date,nav
2012-12-04,1.0
2012-12-05,1.0023512780497292
2012-12-06,1.0019261541248294
2012-12-07,1.002131733207772
2012-12-10,0.9937238277941361
2012-12-11,0.9954605977287591
2012-12-12,1.008819834676695
2012-12-13,1.0134345873854278
2012-12-14,1.0119452756970972
2012-12-17,1.004531229723925
2012-12-18,1.0065155832323809
2012-12-19,1.010654969513336
2012-12-20,0.9961877454958293
2012-12-21,0.9803782902826255
2012-12-22,0.9830771447454554
2012-12-24,0.9844777624474087
2012-12-25,0.9987517067482516
2012-12-26,0.9933008956755185
2012-12-27,0.9958088077036439
2012-12-28,1.0043838504473879
2013-01-02,1.016361570947705
2013-01-03,1.0205673937892932
2013-01-04,1.0091665005955375
2013-01-07,1.0039247919995646
2013-01-08,1.0041494417600518
2013-01-09,1.002391441198739
2013-01-10,1.0201325929613423
2013-01-11,1.0207153293828337
2013-01-14,1.0204657180345298
2013-01-15,1.0150134388326473
2013-01-16,1.006396655285875
2013-01-17,0.9978952151237661
2013-01-18,1.0096205765284958
2013-01-21,1.0079869722437147
2013-01-22,1.0138909563973095
2013-01-23,1.0125243687287315
2013-01-24,1.0039875917543728
2013-01-25,0.9997429568758016
2013-01-28,1.0141303035307772
2013-01-29,1.0224841082961704
2013-01-30,1.0239519568510125
2013-01-31,1.0342300945684335
2013-02-01,1.0370660395564313
2013-02-04,1.0748573686741285
2013-02-05,1.0682721045106947
2013-02-06,1.0760311547384809
2013-02-18,1.0778347083353061
2013-02-19,1.0726023601819887
2013-02-20,1.0918818061971844
2013-02-21,1.0738094566158614
2013-02-22,1.0724407188790819
2013-02-23,1.0833633705793222
2013-02-25,1.0713168004952374
2013-02-26,1.0659256995690893
2013-02-27,1.0641983166551185
2013-03-01,1.0729975321859069
2013-03-04,1.052024670219222
2013-03-05,1.0641168925874
2013-03-06,1.0623958709615664
2013-03-07,1.0646415548090726
2013-03-08,1.0858079953441953
2013-03-11,1.0835233566879305
2013-03-12,1.0724018170710707
2013-03-13,1.071986495224358
2013-03-14,1.0695359314547501
2013-03-15,1.0678272868958678
2013-03-18,1.0466676588878505
2013-03-19,1.0459728229998628
2013-03-20,1.0390077380671956
2013-03-21,1.037972368586642
2013-03-22,1.0319068976406298
2013-03-25,1.0504665313911707
2013-03-26,1.045661132090361
2013-03-27,1.056325229316814
2013-03-28,1.0526816170536692
2013-03-29,1.0584712393857765
2013-04-01,1.0532438921933682
2013-04-02,1.0495483994648849
2013-04-03,1.0550924681550085
2013-04-08,1.020239215078625
2013-04-09,1.0216825564294294
2013-04-10,1.0214016601297236
2013-04-11,1.0267498121732488
2013-04-12,1.0235927293203237
2013-04-15,1.0172985205279537
2013-04-16,1.0147430602656844
2013-04-17,1.0013182064533763
2013-04-18,1.0016893755901788
2013-04-19,1.0207333242831471
2013-04-22,1.0225994444681141
2013-04-23,1.024764471903607
2013-04-24,1.0308242157898286
2013-04-25,1.0278720251719133
2013-04-26,1.0247327509258783
2013-04-29,1.0250297411956049
2013-04-30,1.0332613424354378
2013-05-02,1.0389906896026413
2013-05-03,1.0441321272160187
2013-05-06,1.0441982744400833
2013-05-07,1.0448660548767845
2013-05-08,1.052085180169923
2013-05-09,1.055729546084421
2013-05-10,1.0535878337240518
2013-05-13,1.0465338218526161
2013-05-14,1.0471606760717762
2013-05-15,1.0593688410327737
2013-05-16,1.0803271849677831
2013-05-17,1.0775565267686646
2013-05-20,1.077448506098644
2013-05-21,1.0756970088751467
2013-05-22,1.0779982453714414
2013-05-23,1.0535419980964127
2013-05-24,1.0455377198512443
2013-05-27,1.0587258242909368
2013-05-28,1.0584826371570744
2013-05-29,1.0668532636326589
2013-05-30,1.048933329986123
2013-05-31,1.0624847844298764
2013-06-03,1.0429840778922026
2013-06-04,1.0391741338600777
2013-06-05,1.03667861223627
2013-06-06,1.0243729275766333
2013-06-07,1.0286650639354886
2013-06-10,1.036546024530223
2013-06-11,1.0311274092876954
2013-06-13,1.0085417176957878
2013-06-14,1.0069380152551344
2013-06-17,1.0105568267675509
2013-06-18,1.015510845199517
2013-06-19,1.010370249054687
2013-06-20,1.0017184255153069
2013-06-21,0.9914021857580637
2013-06-24,0.9859001737828303
2013-06-25,0.9774311549641784
2013-06-26,0.9892239699588862
2013-06-27,0.9924959899446664
2013-06-28,1.0231890978094191
2013-07-01,1.0167404411997236
2013-07-02,1.0170531445775037
2013-07-03,1.0130159408159038
2013-07-04,1.012749286708451
2013-07-05,1.0195740205752872
2013-07-08,1.012755556067192
2013-07-09,1.0271408895044696
2013-07-10,1.0383434188755092
2013-07-11,1.0586013700953918
2013-07-12,1.0646545192086292
2013-07-15,1.069300031538781
2013-07-16,1.0701275150018443
2013-07-17,1.0804390092893497
2013-07-18,1.0803710048591304
2013-07-19,1.0719572753991244
2013-07-22,1.076154297247177
2013-07-23,1.0882918614007564
2013-07-24,1.084255965475164
2013-07-25,1.0774043282536343
2013-07-26,1.081936122421599
2013-07-29,1.0782574330766328
2013-07-30,1.0862619451578728
2013-07-31,1.0788000504805033
2013-08-01,1.0820477913523077
2013-08-02,1.0931231258603542
2013-08-05,1.0944275055636847
2013-08-06,1.0803720079786148
2013-08-07,1.069854151707219
2013-08-08,1.0647727810137992
2013-08-09,1.0564797139312032
2013-08-12,1.0656206651806666
2013-08-13,1.0638700371419971
2013-08-14,1.0631594826805806
2013-08-15,1.0590268619404715
2013-08-16,1.0618596039884822
2013-08-19,1.060084702065021
2013-08-20,1.0581988383279772
2013-08-22,1.0552158437265868
2013-08-23,1.0563935272009162
2013-08-26,1.0608790000470318
2013-08-27,1.057668386919985
2013-08-28,1.0552254732026487
2013-08-29,1.057480365488421
2013-08-30,1.0726003309918566
2013-09-02,1.0707905032371792
2013-09-03,1.082805038783461
2013-09-04,1.0927767981293277
2013-09-05,1.096280804941232
2013-09-06,1.094399185946397
2013-09-09,1.0935423031740723
2013-09-10,1.1033292322132162
2013-09-11,1.105972003542724
2013-09-12,1.1105950451304214
2013-09-13,1.1075556576899284
2013-09-14,1.1019909445314395
2013-09-16,1.119001402533442
2013-09-17,1.1216079259684357
2013-09-18,1.116167749117331
2013-09-23,1.1370128208468402
2013-09-24,1.136743748086376
2013-09-25,1.1380347763825702
2013-09-26,1.1150626016547087
2013-09-27,1.1277193101497165
2013-09-30,1.111305438951672
2013-10-01,1.1138675844009231
2013-10-02,1.1071030012061005
2013-10-03,1.1369313648906807
2013-10-04,1.1399163317574421
2013-10-07,1.1384016616998087
2013-10-08,1.1471875557255777
2013-10-09,1.1415313985963529
2013-10-11,1.1428422333715689
2013-10-14,1.1374394197360844
2013-10-15,1.1484425779487046
2013-10-16,1.1431563061490693
2013-10-17,1.142288938286681
2013-10-18,1.1449986076647378
2013-10-21,1.1369913574771158
2013-10-22,1.1347728996699544
2013-10-23,1.1368880625490294
2013-10-24,1.1409542639856438
2013-10-25,1.1312965680481166
2013-10-28,1.1433935200163752
2013-10-29,1.1372339756059016
2013-10-30,1.14704337145592
2013-10-31,1.1509437060946572
2013-11-01,1.1397781677325993
2013-11-04,1.1264564743002288
2013-11-05,1.1195318155170746
2013-11-06,1.1200119316761694
2013-11-07,1.1118860810874982
2013-11-08,1.115674642259831
2013-11-11,1.1047809517921987
2013-11-12,1.112323197191471
2013-11-13,1.096685550444579
2013-11-14,1.0972045064740428
2013-11-15,1.1018049986737064
2013-11-18,1.1037086111728764
2013-11-19,1.1067835145346878
2013-11-20,1.1027172913721164
2013-11-21,1.0876151126814404
2013-11-22,1.098197090918538
2013-11-25,1.116468943471791
2013-11-26,1.1156839398199487
2013-11-27,1.118913842062364
2013-11-28,1.1276468041862613
2013-11-29,1.130994568844086
2013-12-02,1.12915529026607
2013-12-03,1.1232894340382558
2013-12-04,1.1280984776866565
2013-12-05,1.1230338710971763
2013-12-06,1.1153018003847408
2013-12-09,1.1323830555335437
2013-12-10,1.1389398895175658
2013-12-11,1.1441162772314404
2013-12-12,1.1286769463732602
2013-12-13,1.1376863911281843
2013-12-16,1.1279722921621054
2013-12-17,1.1248806962094293
2013-12-18,1.1254837238262172
2013-12-19,1.129522656781976
2013-12-20,1.1250503171282793
2013-12-23,1.1276649457116286
2013-12-24,1.1268717708798368
2013-12-25,1.1312464322026146
2013-12-26,1.1340110619428179
2013-12-27,1.1391754303350048
2013-12-30,1.1549905315231526
2013-12-31,1.1505797030396185
2014-01-02,1.15179886305694
2014-01-03,1.1377516141199489
2014-01-06,1.1330550208850623
2014-01-07,1.1302521028978547
2014-01-08,1.1323616546647068
2014-01-09,1.1335163700936293
2014-01-10,1.134101821622853
2014-01-13,1.1391038783430913
2014-01-14,1.140439591065985
2014-01-15,1.1431512348886272
2014-01-16,1.144195340815733
2014-01-17,1.1422363312669257
2014-01-20,1.1453949949222135
2014-01-21,1.1394480195271617
2014-01-22,1.1456613806430487
2014-01-23,1.138628348151752
2014-01-24,1.144964765019019
2014-01-27,1.1239294161581421
2014-02-05,1.0944053740270767
2014-02-06,1.0966219460103042
2014-02-07,1.10533327396766
2014-02-10,1.1044510048704628
2014-02-11,1.1057504084453862
2014-02-12,1.1166157786980306
2014-02-13,1.1109673041412282
2014-02-14,1.1187145655408621
2014-02-17,1.1183992561103133
2014-02-18,1.12845058382888
2014-02-19,1.1281229784526805
2014-02-20,1.1161033893093053
2014-02-21,1.1324548148798506
2014-02-24,1.1268265747134052
2014-02-25,1.122018759856815
2014-02-26,1.121271654739564
2014-02-27,1.129361589142468
2014-03-03,1.116469449173845
2014-03-04,1.1088746673181702
2014-03-05,1.1127827523398932
2014-03-06,1.1251281955095858
2014-03-07,1.1329532527956947
2014-03-10,1.1227431615821137
2014-03-11,1.1171841440575725
2014-03-12,1.1188426578113144
2014-03-13,1.1147442360778828
2014-03-14,1.1081602549381648
2014-03-17,1.110964535969499
2014-03-18,1.1158693381263562
2014-03-19,1.1101811402627253
2014-03-20,1.0971201394989467
2014-03-21,1.095929957843585
2014-03-24,1.1011653279293299
2014-03-25,1.1042733699393987
2014-03-26,1.1084301738298765
2014-03-27,1.104146514662586
2014-03-28,1.1167699610629218
2014-03-31,1.1252790388881733
2014-04-01,1.127321678470791
2014-04-02,1.1228466178268612
2014-04-03,1.1266910375604797
2014-04-07,1.1226185303077227
2014-04-08,1.128767143936852
2014-04-09,1.1326598521594013
2014-04-10,1.1380832830615288
2014-04-11,1.1364797926063832
