date,nav
2012-12-04,1.0
2012-12-05,1.003135037399639
2012-12-06,1.0025677622820994
2012-12-07,1.0028420432562135
2012-12-10,0.9916235566838933
2012-12-11,0.9939343556289556
2012-12-12,1.011719361682551
2012-12-13,1.0178900501171195
2012-12-14,1.0158955710549358
2012-12-17,1.0059715871549768
2012-12-18,1.0086211855471563
2012-12-19,1.014151913228128
2012-12-20,0.9947955375984123
2012-12-21,0.9737457230173542
2012-12-22,0.9773198508362111
2012-12-24,0.979176404333724
2012-12-25,0.9981058442043458
2012-12-26,0.9908427959404125
2012-12-27,0.9941784036120845
2012-12-28,1.0055930744336719
2013-01-02,1.021582595806742
2013-01-03,1.0272191665427601
2013-01-04,1.0119188985080676
2013-01-07,1.004910892084804
2013-01-08,1.0052107193135857
2013-01-09,1.0028642412094322
2013-01-10,1.0265302675664376
2013-01-11,1.0273121222374895
2013-01-14,1.026977156151675
2013-01-15,1.019661063652159
2013-01-16,1.0081194119650414
2013-01-17,0.9967647546509938
2013-01-18,1.0123808591699837
2013-01-21,1.0101967651346355
2013-01-22,1.0180860016130153
2013-01-23,1.0162563455846523
2013-01-24,1.0048320229853183
2013-01-25,0.9991677497255054
2013-01-28,1.0183398414888998
2013-01-29,1.0295244820832457
2013-01-30,1.0314950894318116
2013-01-31,1.0453002274731549
2013-02-01,1.0491219610913944
2013-02-04,1.1000961669168552
2013-02-05,1.091109642657344
2013-02-06,1.1016762070943176
2013-02-18,1.1041382573513718
2013-02-19,1.096991539056279
2013-02-20,1.1232819767698707
2013-02-21,1.0984925481615528
2013-02-22,1.0966256145760505
2013-02-23,1.1115175763385563
2013-02-25,1.0950380647893898
2013-02-26,1.0876907694203954
2013-02-27,1.0853405637709272
2013-03-01,1.0973059345048894
2013-03-04,1.068708607596831
2013-03-05,1.0850872629594206
2013-03-06,1.0827473462848793
2013-03-07,1.085798949794698
2013-03-08,1.1145817187308582
2013-03-11,1.1114548104854507
2013-03-12,1.0962438309455809
2013-03-13,1.0956777570417289
2013-03-14,1.092338127638394
2013-03-15,1.0900113644839475
2013-03-18,1.061212406350261
2013-03-19,1.0602730843557406
2013-03-20,1.050859338068428
2013-03-21,1.0494630986281395
2013-03-22,1.0412862747533274
2013-03-25,1.066257380102817
2013-03-26,1.0597538665803778
2013-03-27,1.074164294487336
2013-03-28,1.0692241010855275
2013-03-29,1.0770649064260798
2013-04-01,1.069972675032792
2013-04-02,1.0649670901983999
2013-04-03,1.0724677774194196
2013-04-08,1.0252314867740089
2013-04-09,1.027165358722388
2013-04-10,1.0267888204370723
2013-04-11,1.0339573000439317
2013-04-12,1.029718307157286
2013-04-15,1.0212758061026885
2013-04-16,1.0178552044645932
2013-04-17,0.9999005019629156
2013-04-18,1.0003946934580998
2013-04-19,1.025753806012274
2013-04-22,1.02825420428695
2013-04-23,1.0311568703959988
2013-04-24,1.0392869291720221
2013-04-25,1.035318359717759
2013-04-26,1.0311023377701298
2013-04-29,1.0315007861930747
2013-04-30,1.0425455429895776
2013-05-02,1.0502533126932605
2013-05-03,1.0571828735186426
2013-05-06,1.0572721721946616
2013-05-07,1.0581736940481798
2013-05-08,1.0679217868856394
2013-05-09,1.0728540842988548
2013-05-10,1.069952148082662
2013-05-13,1.0604007151435708
2013-05-14,1.0612475954493426
2013-05-15,1.0777441223666937
2013-05-16,1.1061732915293125
2013-05-17,1.1023906990672423
2013-05-20,1.1022433521405248
2013-05-21,1.0998542806010314
2013-05-22,1.102991502067972
2013-05-23,1.0696271522555287
2013-05-24,1.0587918387945754
2013-05-27,1.0765988894439498
2013-05-28,1.0762691660572945
2013-05-29,1.087617545785029
2013-05-30,1.0632592640760563
2013-05-31,1.0815746441764815
2013-06-03,1.0551065384131384
2013-06-04,1.049967569762844
2013-06-05,1.046605647778499
2013-06-06,1.0300409523977716
2013-06-07,1.0357954663433329
2013-06-10,1.0463762517912554
2013-06-11,1.039082913887365
2013-06-13,1.008736316535
2013-06-14,1.006597634033432
2013-06-17,1.0114210849989327
2013-06-18,1.018032092006612
2013-06-19,1.0111609468127478
2013-06-20,0.9996161544096043
2013-06-21,0.9858900351709928
2013-06-24,0.9785948071156215
2013-06-25,0.9673864541705186
2013-06-26,0.9829486202620183
2013-06-27,0.9872836379164815
2013-06-28,1.0279928579014952
2013-07-01,1.0193542814454337
2013-07-02,1.0197722911478728
2013-07-03,1.0143749612223618
2013-07-04,1.0140189454362207
2013-07-05,1.0231299985920308
2013-07-08,1.0140070048164784
2013-07-09,1.0332111504231636
2013-07-10,1.0482361301214989
2013-07-11,1.0755040725060032
2013-07-12,1.0837038056087935
2013-07-15,1.090008648228764
2013-07-16,1.0911333268090218
2013-07-17,1.1051518618696508
2013-07-18,1.105059115344672
2013-07-19,1.0935844541501925
2013-07-22,1.0992933854693692
2013-07-23,1.115824774476653
2013-07-24,1.1103074399934942
2013-07-25,1.100952424172586
2013-07-26,1.1071268808666161
2013-07-29,1.1021077603279603
2013-07-30,1.1130165156483565
2013-07-31,1.1028222746847016
2013-08-01,1.1072490214505293
2013-08-02,1.1223600647818603
2013-08-05,1.124145754065097
2013-08-06,1.104896203834552
2013-08-07,1.0905540582514632
2013-08-08,1.0836478091802275
2013-08-09,1.0723943735356345
2013-08-12,1.0847659058479926
2013-08-13,1.0823897987619586
2013-08-14,1.0814259004490052
2013-08-15,1.075821067962577
2013-08-16,1.0796579534214523
2013-08-19,1.0772517508550492
2013-08-20,1.0746965462144553
2013-08-22,1.0706572121065026
2013-08-23,1.0722504347163484
2013-08-26,1.0783208369358692
2013-08-27,1.07396963881421
2013-08-28,1.0706622188388406
2013-08-29,1.0737127238910615
