date,nav
2012-12-04,1.0
2012-12-05,1.002821533659675
2012-12-06,1.0023111456122518
2012-12-07,1.0025579353046337
2012-12-10,0.9924641577952645
2012-12-11,0.9945456398274819
2012-12-12,1.0105619895112035
2012-12-13,1.0161092559524116
2012-12-14,1.0143173651955568
2012-12-17,1.0053996550099746
2012-12-18,1.0077829378075052
2012-12-19,1.0127564558768953
2012-12-20,0.9953596884763621
2012-12-21,0.9764041116942004
2012-12-22,0.9796296085708538
2012-12-24,0.9813044556509096
2012-12-25,0.9983779770768992
2012-12-26,0.991839451400753
2012-12-27,0.9948445179633226
2012-12-28,1.0051246049024054
2013-01-02,1.0195084700911778
2013-01-03,1.024571084184354
2013-01-04,1.0108363414466004
2013-01-07,1.0045358831532
2013-01-08,1.0048056269595287
2013-01-09,1.002694647717504
2013-01-10,1.0239904695119513
2013-01-11,1.0246923977271207
2013-01-14,1.02439169702012
2013-01-15,1.0178237904901468
2013-01-16,1.007455020632484
2013-01-17,0.9972425639090579
2013-01-18,1.011303795139909
2013-01-21,1.0093402017845083
2013-01-22,1.0164344941367087
2013-01-23,1.0147904749212218
2013-01-24,1.0045234154081955
2013-01-25,0.9994271351428996
2013-01-28,1.0166864971228524
2013-01-29,1.0267363305318409
2013-01-30,1.0285050740380686
2013-01-31,1.0408936827691337
2013-02-01,1.0443187432907997
2013-02-04,1.0899854898540515
2013-02-05,1.0819719513948758
2013-02-06,1.091402216976629
2013-02-18,1.093597397722476
2013-02-19,1.087226755975431
2013-02-20,1.1106775298982647
2013-02-21,1.0886173920937703
2013-02-22,1.0869522567799104
2013-02-23,1.1002367962867725
2013-02-25,1.0855557612411038
2013-02-26,1.079000455844485
2013-02-27,1.0769021704360227
2013-03-01,1.087587277700267
2013-03-04,1.062077637089487
2013-03-05,1.0767269653687705
2013-03-06,1.074637265932072
2013-03-07,1.0773631374637616
2013-03-08,1.1030663717748994
2013-03-11,1.1002812295572826
2013-03-12,1.086728973899466
2013-03-13,1.0862239293046534
2013-03-14,1.0832441966098552
2013-03-15,1.081167543458097
2013-03-18,1.0554587757785394
2013-03-19,1.0546179694773512
2013-03-20,1.0461907863987014
2013-03-21,1.044939753547198
2013-03-22,1.0376123310755143
2013-03-25,1.0600070314700996
2013-03-26,1.0541881802503843
2013-03-27,1.0670894518813117
2013-03-28,1.062672561963503
2013-03-29,1.069686047557008
2013-04-01,1.0633467686240816
2013-04-02,1.0588696400724524
2013-04-03,1.0655816080252685
2013-04-08,1.0233419144488516
2013-04-09,1.0250791913689763
2013-04-10,1.0247409951847126
2013-04-11,1.0311797597116295
2013-04-12,1.0273749146764655
2013-04-15,1.0197939555284135
2013-04-16,1.0167198809556486
2013-04-17,1.0005786728358435
2013-04-18,1.001023746843174
2013-04-19,1.0238612994895828
2013-04-22,1.026107506045748
2013-04-23,1.0287144516071274
2013-04-24,1.0360141731876942
2013-04-25,1.0324537081439793
2013-04-26,1.0286697872781603
2013-04-29,1.0290275448503357
2013-04-30,1.0389439920404033
2013-05-02,1.0458570204175024
2013-05-03,1.052067519137231
2013-05-06,1.0521474990678614
2013-05-07,1.0529549359697603
2013-05-08,1.0616849509706099
2013-05-09,1.0660980937695164
2013-05-10,1.0635027978739788
2013-05-13,1.0549583240810443
2013-05-14,1.0557166044874828
2013-05-15,1.0704861000434032
2013-05-16,1.0959000427534618
2013-05-17,1.092527326249293
2013-05-20,1.0923959005309767
2013-05-21,1.0902649457325877
2013-05-22,1.0930638277185563
2013-05-23,1.0633061845615064
2013-05-24,1.0536120306581023
2013-05-27,1.0695599723559444
2013-05-28,1.0692651614976048
2013-05-29,1.079412236893333
2013-05-30,1.057655172837655
2013-05-31,1.0740521339967775
2013-06-03,1.050396519409349
2013-06-04,1.0457920940471792
2013-06-05,1.0427783968817106
2013-06-06,1.0279246877721224
2013-06-07,1.0330931097103975
2013-06-10,1.0425909721813986
2013-06-11,1.0360507134375836
2013-06-13,1.0088184761681562
2013-06-14,1.0068935051443257
2013-06-17,1.011235887002582
2013-06-18,1.0171847038416715
2013-06-19,1.0110058206222163
2013-06-20,1.0006171014783258
2013-06-21,0.9882512242084878
2013-06-24,0.9816697942117688
2013-06-25,0.9762728794769345
2013-06-26,0.9904074878043444
2013-06-27,0.9943386094017682
2013-06-28,1.0312387188248702
2013-07-01,1.023439451540383
2013-07-02,1.0238171679688621
2013-07-03,1.018940303615704
2013-07-04,1.0186184473373245
2013-07-05,1.0268555894290514
2013-07-08,1.0186149968872635
2013-07-09,1.035977271074733
2013-07-10,1.0495359552928754
2013-07-11,1.0741075347522355
2013-07-12,1.0814777119560546
2013-07-15,1.0871404143125833
2013-07-16,1.0881499615173023
2013-07-17,1.1007321466735622
2013-07-18,1.1006490086211798
2013-07-19,1.0903630276602192
2013-07-22,1.0954859304710924
2013-07-23,1.1103126490497752
2013-07-24,1.1053715778661688
2013-07-25,1.0969894925051242
2013-07-26,1.10252650079895
2013-07-29,1.0980280624083867
2013-07-30,1.1078095991228725
2013-07-31,1.098677703905795
2013-08-01,1.102646803257237
2013-08-02,1.1161902148749878
2013-08-05,1.1177885005504755
2013-08-06,1.100561879154098
2013-08-07,1.0877045838033481
2013-08-08,1.0815052002484022
2013-08-09,1.0713971336233743
2013-08-12,1.0825211586337442
2013-08-13,1.0803870875279413
2013-08-14,1.0795211841694872
2013-08-15,1.0744857195479374
2013-08-16,1.0779346302267543
2013-08-19,1.0757725045656574
2013-08-20,1.0745476905247615
2013-08-22,1.0726090787063103
2013-08-23,1.0740455931338577
2013-08-26,1.079518101875471
2013-08-27,1.0774272078218494
2013-08-28,1.075834535191845
2013-08-29,1.0785932528943005
2013-08-30,1.0970994606404474
2013-09-02,1.0948780616762988
2013-09-03,1.1096198264018013
2013-09-04,1.1218822686453793
2013-09-05,1.1261990694246975
2013-09-06,1.1238795058040152
2013-09-09,1.1228235477963056
2013-09-10,1.1348823343879526
2013-09-11,1.1381443538194536
2013-09-12,1.143853382977865
2013-09-13,1.1400968955475648
2013-09-14,1.1332230426778984
2013-09-16,1.1542141149585192
2013-09-17,1.1574403695095807
2013-09-18,1.1507035979597864
2013-09-23,1.1764916561342085
2013-09-24,1.176157557677155
2013-09-25,1.1777605075313857
2013-09-26,1.1492316217067327
2013-09-27,1.1648850814578915
2013-09-30,1.144539301955329
2013-10-01,1.1477058224036698
2013-10-02,1.1393417206441154
2013-10-03,1.1761780755278413
2013-10-04,1.179883684531107
2013-10-07,1.1780023522557521
2013-10-08,1.1889121787367558
2013-10-09,1.1818779245080853
2013-10-11,1.1835065227424328
2013-10-14,1.1767924567143755
2013-10-15,1.1904530702221972
2013-10-16,1.1838774953195543
2013-10-17,1.1827995773267956
2013-10-18,1.1861664968733001
2013-10-21,1.176212320327345
2013-10-22,1.173458339072079
2013-10-23,1.176083063916673
2013-10-24,1.1811307277649716
