id,track,heldout_score,mdd_improve_pp,cagr_giveback_pp,tip_ytd,tip_1y,tip_clean,tip_mdd_ytd_pp,tip_mdd_1y_pp,tip_mdd_clean,promote_shaped,coexist,full_cagr,full_mdd,heldout_cagr,heldout_mdd,sealed_cagr,sealed_mdd,n_fills,is_observe_ref,is_dl
SOFT_CHAMP_PLUS_K9_LT30_a10,observe,0.08527868225383095,0.10489086922705892,-0.03922437394645595,PASS,PASS,True,0.2280171503082462,0.2280171503082351,True,True,True,0.14013655040896156,-0.21615379208416674,0.18432540435083777,-0.21615379208416674,0.2555735035747173,-0.1257977743710541,5771,True,False
SOFT_BOTH__BELOW_MA120__RSI6_GT80,champion,0.06775071774209884,0.0787053514347269,-0.021909267385256115,PASS,PASS,True,0.3314240000340418,0.3314240000340307,True,True,True,0.14004526061581446,-0.21641564726209006,0.18415225328522578,-0.21641564726209006,0.2548338308909508,-0.12476370587379615,5785,False,False
LIVE_KD_OPT,base,0.0,0.0,0.0,PASS,PASS,True,0.0,0.0,True,False,False,0.14023801686669346,-0.21720270077643722,0.18393316061137321,-0.21720270077643733,0.2557299834147724,-0.12807794587413646,5751,False,False
DL_SOFT_MLP_h8_a05,dl_mlp,-0.02320645608546723,0.009599399895876548,-0.06561171196268756,PASS,PASS,True,-0.173937296684179,-0.173937296684179,False,False,False,0.14062247413543738,-0.21710670677747856,0.1845892777310001,-0.21710670677747856,0.2564702113827839,-0.12981731884097847,5732,False,True
DL_SOFT_LINEAR_a10,dl_linear,-0.03154916218036652,0.007866181273386008,-0.07883068690750505,PASS,PASS,True,-0.18138295230875068,-0.18138295230875068,False,False,False,0.1406989734857269,-0.21712403896370347,0.18472146748044826,-0.21712403896370347,0.256538026557388,-0.12989177539722419,5745,False,True
DL_SOFT_MLP_h8_a10,dl_mlp,-0.0513863419501992,-0.005864491586238252,-0.0910437007279219,PASS,PASS,True,-0.19978744015166638,-0.1997874401516886,False,False,False,0.14079946093578388,-0.21726134569229982,0.18484359761865243,-0.2172613456922997,0.2566635294404893,-0.13007582027565345,5756,False,True
