date,core_idx,ovl_idx,scale_static,nav_rb_static,scale_trail_3m_halve,nav_rb_trail_3m_halve,scale_trail_3m_zero,nav_rb_trail_3m_zero,scale_combined_dd15_cut,nav_rb_combined_dd15_cut
2021-01-21,1.2293154782398388,1.5508861903997482,1.0,1.2936296206718207,1.0,1.2936296206718207,1.0,1.2936296206718207,1.0,1.2936296206718207
2021-01-22,1.2188665381485142,1.555469232654937,1.0,1.2861870770497987,1.0,1.2861870770497987,1.0,1.2861870770497987,1.0,1.2861870770497987
2021-01-25,1.221359893281023,1.559306636602979,1.0,1.2889492419454143,1.0,1.2889492419454143,1.0,1.2889492419454143,1.0,1.2889492419454143
2021-01-26,1.214180303765805,1.5761733397043485,1.0,1.2865789109535137,1.0,1.2865789109535137,1.0,1.2865789109535137,1.0,1.2865789109535137
2021-01-27,1.212551967170972,1.5516351246878792,1.0,1.2803685986743534,1.0,1.2803685986743534,1.0,1.2803685986743534,1.0,1.2803685986743534
2021-01-28,1.2038513219958766,1.527388351786133,1.0,1.2685587279539279,1.0,1.2685587279539279,1.0,1.2685587279539279,1.0,1.2685587279539279
2021-01-29,1.1909773379188802,1.5359195142274573,1.0,1.2599657731805958,1.0,1.2599657731805958,1.0,1.2599657731805958,1.0,1.2599657731805958
2021-02-01,1.200866079403773,1.496980408446092,1.0,1.260088945212237,1.0,1.260088945212237,1.0,1.260088945212237,1.0,1.260088945212237
2021-02-02,1.2079471873122367,1.5334996231800153,1.0,1.2730576744857924,1.0,1.2730576744857924,1.0,1.2730576744857924,1.0,1.2730576744857924
2021-02-03,1.2149427548665883,1.5600694300399862,1.0,1.283968089901268,1.0,1.283968089901268,1.0,1.283968089901268,1.0,1.283968089901268
2021-02-04,1.2134061973522157,1.5483100496228976,1.0,1.2803869678063522,1.0,1.2803869678063522,1.0,1.2803869678063522,1.0,1.2803869678063522
2021-02-05,1.2175168148149638,1.5629018254573914,1.0,1.2865938169434494,1.0,1.2865938169434494,1.0,1.2865938169434494,1.0,1.2865938169434494
2021-02-17,1.2441372855949495,1.6068544506402835,1.0,1.3166807186040164,1.0,1.3166807186040164,1.0,1.3166807186040164,1.0,1.3166807186040164
2021-02-18,1.2469255507867478,1.623299506430371,1.0,1.3222003419154724,1.0,1.3222003419154724,1.0,1.3222003419154724,1.0,1.3222003419154724
2021-02-19,1.2446643474284877,1.6141290329433386,1.0,1.3185572845314582,1.0,1.3185572845314582,1.0,1.3185572845314582,1.0,1.3185572845314582
2021-02-22,1.2438290629548021,1.6176019764405425,1.0,1.3185836456519502,1.0,1.3185836456519502,1.0,1.3185836456519502,1.0,1.3185836456519502
2021-02-23,1.258432865359691,1.5972380924097185,1.0,1.3261939107696965,1.0,1.3261939107696965,1.0,1.3261939107696965,1.0,1.3261939107696965
2021-02-24,1.2560125921110203,1.612476600036216,1.0,1.3273053936960597,1.0,1.3273053936960597,1.0,1.3273053936960597,1.0,1.3273053936960597
2021-02-25,1.2652229608528858,1.6239509599867816,1.0,1.336968560679665,1.0,1.336968560679665,1.0,1.336968560679665,1.0,1.336968560679665
2021-02-26,1.2491023593158843,1.5981557490460039,1.0,1.3189130372619084,1.0,1.3189130372619084,1.0,1.3189130372619084,1.0,1.3189130372619084
2021-03-02,1.2470815567043756,1.6106722195853491,1.0,1.3197996892805703,1.0,1.3197996892805703,1.0,1.3197996892805703,1.0,1.3197996892805703
2021-03-03,1.2583238413291793,1.5943376150645796,1.0,1.3255265960762594,1.0,1.3255265960762594,1.0,1.3255265960762594,1.0,1.3255265960762594
2021-03-04,1.2522350272538292,1.6016864646337765,1.0,1.3221253147298189,1.0,1.3221253147298189,1.0,1.3221253147298189,1.0,1.3221253147298189
2021-03-05,1.2484298613021108,1.565220753102922,1.0,1.311788039662273,1.0,1.311788039662273,1.0,1.311788039662273,1.0,1.311788039662273
2021-03-08,1.247973136069644,1.5948999647148852,1.0,1.3173585017986924,1.0,1.3173585017986924,1.0,1.3173585017986924,1.0,1.3173585017986924
2021-03-09,1.2676696249184038,1.5789485549302995,1.0,1.329925410920783,1.0,1.329925410920783,1.0,1.329925410920783,1.0,1.329925410920783
2021-03-10,1.268284183954132,1.5984502869874424,1.0,1.3343174045607942,1.0,1.3343174045607942,1.0,1.3343174045607942,1.0,1.3343174045607942
2021-03-11,1.2713831641050861,1.6026719167237795,1.0,1.337640914628825,1.0,1.337640914628825,1.0,1.337640914628825,1.0,1.337640914628825
2021-03-12,1.2732996279067983,1.62360200717456,1.0,1.3433601037603509,1.0,1.3433601037603509,1.0,1.3433601037603509,1.0,1.3433601037603509
2021-03-15,1.2759883018660387,1.6232712789677881,1.0,1.3454448972863886,1.0,1.3454448972863886,1.0,1.3454448972863886,1.0,1.3454448972863886
2021-03-16,1.288202853385304,1.6312824421548078,1.0,1.3568187711392048,1.0,1.3568187711392048,1.0,1.3568187711392048,1.0,1.3568187711392048
2021-03-17,1.2815646322187204,1.6337711246427824,1.0,1.3520059307035328,1.0,1.3520059307035328,1.0,1.3520059307035328,1.0,1.3520059307035328
2021-03-18,1.2798965079382767,1.6448913439236956,1.0,1.3528954751353606,1.0,1.3528954751353606,1.0,1.3528954751353606,1.0,1.3528954751353606
2021-03-19,1.2718742022742215,1.6395659560280276,1.0,1.3454125530249827,1.0,1.3454125530249827,1.0,1.3454125530249827,1.0,1.3454125530249827
2021-03-22,1.2707077445927086,1.6392002443123026,1.0,1.3444062445366276,1.0,1.3444062445366276,1.0,1.3444062445366276,1.0,1.3444062445366276
2021-03-23,1.2721449153410418,1.654184566285558,1.0,1.3485528455299451,1.0,1.3485528455299451,1.0,1.3485528455299451,1.0,1.3485528455299451
2021-03-24,1.2736502452123446,1.646678493820576,1.0,1.348255894933991,1.0,1.348255894933991,1.0,1.348255894933991,1.0,1.348255894933991
2021-03-25,1.2805841095510506,1.6479740110819232,1.0,1.354062089857225,1.0,1.354062089857225,1.0,1.354062089857225,1.0,1.354062089857225
2021-03-26,1.2820590660711182,1.6701562780660657,1.0,1.3596785084701077,1.0,1.3596785084701077,1.0,1.3596785084701077,1.0,1.3596785084701077
2021-03-29,1.2894163196495108,1.6890202333747342,1.0,1.3693371023945555,1.0,1.3693371023945555,1.0,1.3693371023945555,1.0,1.3693371023945555
2021-03-30,1.2957217163375523,1.7022430755236553,1.0,1.3770259881747728,1.0,1.3770259881747728,1.0,1.3770259881747728,1.0,1.3770259881747728
2021-03-31,1.2979598976471423,1.7052265677751561,1.0,1.3794132316727452,1.0,1.3794132316727452,1.0,1.3794132316727452,1.0,1.3794132316727452
2021-04-01,1.298151124597141,1.7084462345367888,1.0,1.3802101465850707,1.0,1.3802101465850707,1.0,1.3802101465850707,1.0,1.3802101465850707
2021-04-06,1.30259920911811,1.7116497269856037,1.0,1.3844093126916088,1.0,1.3844093126916088,1.0,1.3844093126916088,1.0,1.3844093126916088
2021-04-07,1.3049356242638575,1.7137363541213317,1.0,1.3866957702353524,1.0,1.3866957702353524,1.0,1.3866957702353524,1.0,1.3866957702353524
2021-04-08,1.2978405985151824,1.7096950227411016,1.0,1.3802114833603665,1.0,1.3802114833603665,1.0,1.3802114833603665,1.0,1.3802114833603665
2021-04-09,1.2921574225359704,1.7166843962070155,1.0,1.3770628172701795,1.0,1.3770628172701795,1.0,1.3770628172701795,1.0,1.3770628172701795
2021-04-12,1.2938231992119107,1.723208460095797,1.0,1.379700251388688,1.0,1.379700251388688,1.0,1.379700251388688,1.0,1.379700251388688
2021-04-13,1.3047812217738133,1.7293326801066466,1.0,1.38969151344038,1.0,1.38969151344038,1.0,1.38969151344038,1.0,1.38969151344038
2021-04-14,1.3149393716214712,1.7216824196096807,1.0,1.3962879812191131,1.0,1.3962879812191131,1.0,1.3962879812191131,1.0,1.3962879812191131
2021-04-15,1.325504712173205,1.7243770477227867,1.0,1.4052791792831216,1.0,1.4052791792831216,1.0,1.4052791792831216,1.0,1.4052791792831216
2021-04-16,1.3294481313416,1.7509247428434231,1.0,1.4137434536419646,1.0,1.4137434536419646,1.0,1.4137434536419646,1.0,1.4137434536419646
2021-04-19,1.344577227644041,1.7723425820236915,1.0,1.4301302985199713,1.0,1.4301302985199713,1.0,1.4301302985199713,1.0,1.4301302985199713
2021-04-20,1.351691419388417,1.799199671033257,1.0,1.4411930697173851,1.0,1.4411930697173851,1.0,1.4411930697173851,1.0,1.4411930697173851
2021-04-21,1.3395710689398461,1.79724458455908,1.0,1.431105772063693,1.0,1.431105772063693,1.0,1.431105772063693,1.0,1.431105772063693
2021-04-22,1.3420927441632187,1.8262991213706288,1.0,1.438934019604701,1.0,1.438934019604701,1.0,1.438934019604701,1.0,1.438934019604701
2021-04-23,1.3393520350786536,1.810551212903381,1.0,1.433591870643599,1.0,1.433591870643599,1.0,1.433591870643599,1.0,1.433591870643599
2021-04-26,1.3593070097194275,1.835231343172305,1.0,1.4544918764100032,1.0,1.4544918764100032,1.0,1.4544918764100032,1.0,1.4544918764100032
2021-04-27,1.3355776516464337,1.8697961975883943,1.0,1.442421360834826,1.0,1.442421360834826,1.0,1.442421360834826,1.0,1.442421360834826
2021-04-28,1.3286468609769713,1.8814988197175433,1.0,1.4392172527250857,1.0,1.4392172527250857,1.0,1.4392172527250857,1.0,1.4392172527250857
2021-04-29,1.3246394180648218,1.9057681462145075,1.0,1.4408651636947591,1.0,1.4408651636947591,1.0,1.4408651636947591,1.0,1.4408651636947591
2021-05-03,1.3068906994302583,1.883826474713848,1.0,1.4222778544869763,1.0,1.4222778544869763,1.0,1.4222778544869763,1.0,1.4222778544869763
2021-05-04,1.2959564225213671,1.8543690180134569,1.0,1.4076389416197852,1.0,1.4076389416197852,1.0,1.4076389416197852,1.0,1.4076389416197852
2021-05-05,1.2964023589496159,1.7929157450599726,1.0,1.3957050361716874,1.0,1.3957050361716874,1.0,1.3957050361716874,1.0,1.3957050361716874
2021-05-06,1.3136736573110976,1.8026178525049454,1.0,1.4114624963498672,1.0,1.4114624963498672,1.0,1.4114624963498672,1.0,1.4114624963498672
2021-05-07,1.3180027898177726,1.8084871953860435,1.0,1.4160996709314269,1.0,1.4160996709314269,1.0,1.4160996709314269,1.0,1.4160996709314269
2021-05-10,1.3308098148644638,1.8136718015643238,1.0,1.427382212204436,1.0,1.427382212204436,1.0,1.427382212204436,1.0,1.427382212204436
2021-05-11,1.3052987828042342,1.7886635305483116,1.0,1.4019717323530498,1.0,1.4019717323530498,1.0,1.4019717323530498,1.0,1.4019717323530498
2021-05-12,1.2576056608659525,1.7332773952919671,1.0,1.3527400077511555,1.0,1.3527400077511555,1.0,1.3527400077511555,1.0,1.3527400077511555
2021-05-13,1.25125038297097,1.6234609446358388,1.0,1.3256924953039437,1.0,1.3256924953039437,1.0,1.3256924953039437,1.0,1.3256924953039437
2021-05-14,1.2661879339234214,1.6686354992458161,1.0,1.3466774469879004,1.0,1.3466774469879004,1.0,1.3466774469879004,1.0,1.3466774469879004
2021-05-17,1.2387532725288837,1.5927808150176395,1.0,1.309558781026635,1.0,1.309558781026635,1.0,1.309558781026635,1.0,1.309558781026635
2021-05-18,1.268896601084701,1.6268111815491997,1.0,1.340479517177601,1.0,1.340479517177601,1.0,1.340479517177601,1.0,1.340479517177601
2021-05-19,1.2621367311119345,1.6868966360642823,1.0,1.347088712102404,1.0,1.347088712102404,1.0,1.347088712102404,1.0,1.347088712102404
2021-05-20,1.2608661538718111,1.6893260764366176,1.0,1.3465581383847725,1.0,1.3465581383847725,1.0,1.3465581383847725,1.0,1.3465581383847725
2021-05-21,1.2744913590744413,1.7275127668339532,1.0,1.3650956406263437,1.0,1.3650956406263437,1.0,1.3650956406263437,1.0,1.3650956406263437
2021-05-24,1.2687464464158282,1.68521704481357,1.0,1.3520405660953765,1.0,1.3520405660953765,1.0,1.3520405660953765,1.0,1.3520405660953765
2021-05-25,1.2733470126979427,1.703075541612059,1.0,1.359292718480766,1.0,1.359292718480766,1.0,1.359292718480766,1.0,1.359292718480766
2021-05-26,1.276871382974464,1.70505788006414,1.0,1.3625086823923993,1.0,1.3625086823923993,1.0,1.3625086823923993,1.0,1.3625086823923993
2021-05-27,1.28076848475767,1.6977514559396294,1.0,1.3641650789940618,1.0,1.3641650789940618,1.0,1.3641650789940618,1.0,1.3641650789940618
2021-05-28,1.2822417684951144,1.7103876474764634,1.0,1.3678709442913843,1.0,1.3678709442913843,1.0,1.3678709442913843,1.0,1.3678709442913843
2021-05-31,1.287670680591015,1.7200276089154842,1.0,1.374142066255909,1.0,1.374142066255909,1.0,1.374142066255909,1.0,1.374142066255909
2021-06-01,1.2890762363498292,1.7303713754254817,1.0,1.3773352641649597,1.0,1.3773352641649597,1.0,1.3773352641649597,1.0,1.3773352641649597
2021-06-02,1.295853236945221,1.7379814074260447,1.0,1.3842788710413858,1.0,1.3842788710413858,1.0,1.3842788710413858,1.0,1.3842788710413858
2021-06-03,1.2943686489148334,1.73896763022356,1.0,1.3832884451765788,1.0,1.3832884451765788,1.0,1.3832884451765788,1.0,1.3832884451765788
2021-06-04,1.290342832653384,1.721117855566193,1.0,1.3764978372359458,1.0,1.3764978372359458,1.0,1.3764978372359458,1.0,1.3764978372359458
2021-06-07,1.2868112220094305,1.7191765571150806,1.0,1.3732842890305605,1.0,1.3732842890305605,1.0,1.3732842890305605,1.0,1.3732842890305605
2021-06-08,1.2921186142428736,1.7237353149685946,1.0,1.378441954388018,1.0,1.378441954388018,1.0,1.378441954388018,1.0,1.378441954388018
2021-06-09,1.2858993573983037,1.7166196646203697,1.0,1.372043418842717,1.0,1.372043418842717,1.0,1.372043418842717,1.0,1.372043418842717
2021-06-10,1.2928029461460908,1.712299968602862,1.0,1.376702350637445,1.0,1.376702350637445,1.0,1.376702350637445,1.0,1.376702350637445
2021-06-11,1.2891177295358778,1.7134902940712549,1.0,1.3739922424429531,1.0,1.3739922424429531,1.0,1.3739922424429531,1.0,1.3739922424429531
2021-06-15,1.289790012365084,1.7123606273798349,1.0,1.3743041353680343,1.0,1.3743041353680343,1.0,1.3743041353680343,1.0,1.3743041353680343
2021-06-16,1.2941671588047792,1.7014826428480117,1.0,1.3756302556134257,1.0,1.3756302556134257,1.0,1.3756302556134257,1.0,1.3756302556134257
2021-06-17,1.2883841038593111,1.6921418840876095,1.0,1.3691356599049707,1.0,1.3691356599049707,1.0,1.3691356599049707,1.0,1.3691356599049707
2021-06-18,1.2788571114756337,1.704253221748106,1.0,1.3639363335301282,1.0,1.3639363335301282,1.0,1.3639363335301282,1.0,1.3639363335301282
2021-06-21,1.2741530805516827,1.6868684436464974,1.0,1.3566961531706458,1.0,1.3566961531706458,1.0,1.3566961531706458,1.0,1.3566961531706458
2021-06-22,1.2788066513698626,1.6840099615286832,1.0,1.3598473134016267,1.0,1.3598473134016267,1.0,1.3598473134016267,1.0,1.3598473134016267
2021-06-23,1.2855494892805774,1.69950170045466,1.0,1.368339931515394,1.0,1.368339931515394,1.0,1.368339931515394,1.0,1.368339931515394
2021-06-24,1.2856653241544014,1.7146025831016483,1.0,1.3714527759438508,1.0,1.3714527759438508,1.0,1.3714527759438508,1.0,1.3714527759438508
2021-06-25,1.2951898817755667,1.7215362305414743,1.0,1.3804591515287483,1.0,1.3804591515287483,1.0,1.3804591515287483,1.0,1.3804591515287483
2021-06-28,1.2979461390536406,1.7172670481609826,1.0,1.3818103208751091,1.0,1.3818103208751091,1.0,1.3818103208751091,1.0,1.3818103208751091
2021-06-29,1.2905038095181147,1.7132274730593524,1.0,1.3750485422263623,1.0,1.3750485422263623,1.0,1.3750485422263623,1.0,1.3750485422263623
2021-06-30,1.295850617045022,1.7080860775367608,1.0,1.37829770914337,1.0,1.37829770914337,1.0,1.37829770914337,1.0,1.37829770914337
2021-07-01,1.288986210670786,1.7108003426928102,1.0,1.3733490370751906,1.0,1.3733490370751906,1.0,1.3733490370751906,1.0,1.3733490370751906
2021-07-02,1.2864343184714258,1.6946161573205545,1.0,1.3680706862412515,1.0,1.3680706862412515,1.0,1.3680706862412515,1.0,1.3680706862412515
2021-07-05,1.2938703872025257,1.7128266415557278,1.0,1.377661638073166,1.0,1.377661638073166,1.0,1.377661638073166,1.0,1.377661638073166
2021-07-06,1.3026294793461146,1.7244524330408164,1.0,1.386994070085055,1.0,1.386994070085055,1.0,1.386994070085055,1.0,1.386994070085055
2021-07-07,1.3016655505549637,1.7238525089467596,1.0,1.3861029422333229,1.0,1.3861029422333229,1.0,1.3861029422333229,1.0,1.3861029422333229
2021-07-08,1.301597092629989,1.7491819851169823,1.0,1.3911140711273875,1.0,1.3911140711273875,1.0,1.3911140711273875,1.0,1.3911140711273875
2021-07-09,1.3044146831622012,1.7453043332865195,1.0,1.392592613187065,1.0,1.392592613187065,1.0,1.392592613187065,1.0,1.392592613187065
2021-07-12,1.3097221722764214,1.7706160041454393,1.0,1.401900938650225,1.0,1.401900938650225,1.0,1.401900938650225,1.0,1.401900938650225
2021-07-13,1.3212470035414252,1.7878481245788358,1.0,1.4145672277489074,1.0,1.4145672277489074,1.0,1.4145672277489074,1.0,1.4145672277489074
2021-07-14,1.3193069346743274,1.7903121930355124,1.0,1.4135079863465645,1.0,1.4135079863465645,1.0,1.4135079863465645,1.0,1.4135079863465645
2021-07-15,1.3212490185786616,1.797740152903367,1.0,1.4165472454436028,1.0,1.4165472454436028,1.0,1.4165472454436028,1.0,1.4165472454436028
2021-07-16,1.3259578186755236,1.791601029640129,1.0,1.4190864608684448,1.0,1.4190864608684448,1.0,1.4190864608684448,1.0,1.4190864608684448
2021-07-19,1.330018746561602,1.8139151985013509,1.0,1.4267980369495519,1.0,1.4267980369495519,1.0,1.4267980369495519,1.0,1.4267980369495519
2021-07-20,1.31978605180417,1.7959156188142755,1.0,1.4150119652061912,1.0,1.4150119652061912,1.0,1.4150119652061912,1.0,1.4150119652061912
2021-07-21,1.32498757888281,1.8149197333866678,1.0,1.4229740097835815,1.0,1.4229740097835815,1.0,1.4229740097835815,1.0,1.4229740097835815
2021-07-22,1.340756860162228,1.8057978753827473,1.0,1.433765063206332,1.0,1.433765063206332,1.0,1.433765063206332,1.0,1.433765063206332
2021-07-23,1.3406357144682288,1.8307669320526205,1.0,1.4386619579851072,1.0,1.4386619579851072,1.0,1.4386619579851072,1.0,1.4386619579851072
2021-07-26,1.334581546190605,1.8021700599867774,1.0,1.4280992489498394,1.0,1.4280992489498394,1.0,1.4280992489498394,1.0,1.4280992489498394
2021-07-27,1.3375713686581538,1.7945692252985048,1.0,1.428970939986224,1.0,1.428970939986224,1.0,1.428970939986224,1.0,1.428970939986224
2021-07-28,1.334342864499693,1.7368519936639817,1.0,1.414844690332551,1.0,1.414844690332551,1.0,1.414844690332551,1.0,1.414844690332551
2021-07-29,1.3408993120056014,1.752903758293102,1.0,1.4233002012631015,1.0,1.4233002012631015,1.0,1.4233002012631015,1.0,1.4233002012631015
2021-07-30,1.3329266925106096,1.764743603368918,1.0,1.4192900746822712,1.0,1.4192900746822712,1.0,1.4192900746822712,1.0,1.4192900746822712
2021-08-02,1.342796055071595,1.7544428520680282,1.0,1.4251254144708816,1.0,1.4251254144708816,1.0,1.4251254144708816,1.0,1.4251254144708816
2021-08-03,1.3443393933795966,1.7676695122727806,1.0,1.4290054171582334,1.0,1.4290054171582334,1.0,1.4290054171582334,1.0,1.4290054171582334
2021-08-04,1.3476153909122366,1.7915893656639792,1.0,1.436410185862585,1.0,1.436410185862585,1.0,1.436410185862585,1.0,1.436410185862585
2021-08-05,1.3548413291155994,1.7882267521650377,1.0,1.441518413725487,1.0,1.441518413725487,1.0,1.441518413725487,1.0,1.441518413725487
2021-08-06,1.3546893562151674,1.7900229329704442,1.0,1.4417560715662228,1.0,1.4417560715662228,1.0,1.4417560715662228,1.0,1.4417560715662228
2021-08-09,1.3567467969200526,1.7668785149120785,1.0,1.438773140518458,1.0,1.438773140518458,1.0,1.438773140518458,1.0,1.438773140518458
2021-08-10,1.3510121769303913,1.7529015915355732,1.0,1.4313900598514278,1.0,1.4313900598514278,1.0,1.4313900598514278,1.0,1.4313900598514278
2021-08-11,1.3577226975384256,1.734545477384354,1.0,1.4330872535076113,1.0,1.4330872535076113,1.0,1.4330872535076113,1.0,1.4330872535076113
2021-08-12,1.350512511682248,1.7281553741423001,1.0,1.4260410841742586,1.0,1.4260410841742586,1.0,1.4260410841742586,1.0,1.4260410841742586
2021-08-13,1.348513612575167,1.7314030455208604,1.0,1.4250914991643058,1.0,1.4250914991643058,1.0,1.4250914991643058,1.0,1.4250914991643058
2021-08-16,1.3437318890738874,1.6950235182166593,1.0,1.413990214902442,1.0,1.413990214902442,1.0,1.413990214902442,1.0,1.413990214902442
2021-08-17,1.3540579974742688,1.6908383081006517,1.0,1.4214140595995455,1.0,1.4214140595995455,1.0,1.4214140595995455,1.0,1.4214140595995455
2021-08-18,1.3541757083265353,1.6448322396704995,1.0,1.4123070145953283,1.0,1.4123070145953283,1.0,1.4123070145953283,1.0,1.4123070145953283
2021-08-19,1.3398831608459978,1.679226955883344,1.0,1.4077519198534671,1.0,1.4077519198534671,1.0,1.4077519198534671,1.0,1.4077519198534671
2021-08-20,1.3449803554950581,1.6608112426235635,1.0,1.4081465329207592,1.0,1.4081465329207592,1.0,1.4081465329207592,1.0,1.4081465329207592
2021-08-23,1.337524710054141,1.6742163229865301,1.0,1.4048630326406188,1.0,1.4048630326406188,1.0,1.4048630326406188,1.0,1.4048630326406188
2021-08-24,1.35401280047899,1.7028101020919562,1.0,1.4237722608015833,1.0,1.4237722608015833,1.0,1.4237722608015833,1.0,1.4237722608015833
2021-08-25,1.3587837517231813,1.7032311397084943,1.0,1.4276732293202439,1.0,1.4276732293202439,1.0,1.4276732293202439,1.0,1.4276732293202439
2021-08-26,1.36161477332447,1.7339234959403131,1.0,1.4360765178476385,1.0,1.4360765178476385,1.0,1.4360765178476385,1.0,1.4360765178476385
2021-08-27,1.3902378494795362,1.7102083573554978,1.0,1.4542319510547286,1.0,1.4542319510547286,1.0,1.4542319510547286,1.0,1.4542319510547286
2021-08-30,1.407467417163656,1.7502539181345806,1.0,1.4760247173578411,1.0,1.4760247173578411,1.0,1.4760247173578411,1.0,1.4760247173578411
2021-08-31,1.4209240936706224,1.7575847500657307,1.0,1.488256224949644,1.0,1.488256224949644,1.0,1.488256224949644,1.0,1.488256224949644
2021-09-01,1.4041135245559917,1.772292205660892,1.0,1.477749260776972,1.0,1.477749260776972,1.0,1.477749260776972,1.0,1.477749260776972
2021-09-02,1.401535384254212,1.7802780926567756,1.0,1.4772839259347248,1.0,1.4772839259347248,1.0,1.4772839259347248,1.0,1.4772839259347248
2021-09-03,1.4202045498075702,1.7748403326481248,1.0,1.4911317063756813,1.0,1.4911317063756813,1.0,1.4911317063756813,1.0,1.4911317063756813
2021-09-06,1.4197725952348135,1.8005026695376516,1.0,1.4959186100953812,1.0,1.4959186100953812,1.0,1.4959186100953812,1.0,1.4959186100953812
2021-09-07,1.416487766179571,1.8002301224807997,1.0,1.4932362374398167,1.0,1.4932362374398167,1.0,1.4932362374398167,1.0,1.4932362374398167
2021-09-08,1.4163150042650117,1.7778367363555176,1.0,1.488619350683113,1.0,1.488619350683113,1.0,1.488619350683113,1.0,1.488619350683113
2021-09-09,1.4091414151880606,1.748464130265691,1.0,1.4770059582035868,1.0,1.4770059582035868,1.0,1.4770059582035868,1.0,1.4770059582035868
2021-09-10,1.4183768417986984,1.7738530393264185,1.0,1.4894720813042424,1.0,1.4894720813042424,1.0,1.4894720813042424,1.0,1.4894720813042424
2021-09-13,1.421593847011281,1.791162076474553,1.0,1.4955074929039354,1.0,1.4955074929039354,1.0,1.4955074929039354,1.0,1.4955074929039354
2021-09-14,1.4281864159149682,1.7971873241036436,1.0,1.5019865975527034,1.0,1.5019865975527034,1.0,1.5019865975527034,1.0,1.5019865975527034
2021-09-15,1.4240160386028198,1.7986486193982731,1.0,1.4989425547619104,1.0,1.4989425547619104,1.0,1.4989425547619104,1.0,1.4989425547619104
2021-09-16,1.4355153057666523,1.7953760907360503,1.0,1.507487462760532,1.0,1.507487462760532,1.0,1.507487462760532,1.0,1.507487462760532
2021-09-17,1.4307873791429933,1.7840423318909202,1.0,1.5014383696925788,1.0,1.5014383696925788,1.0,1.5014383696925788,1.0,1.5014383696925788
2021-09-22,1.4120907672946974,1.72569585282839,1.0,1.4748117844014361,1.0,1.4748117844014361,1.0,1.4748117844014361,1.0,1.4748117844014361
2021-09-23,1.4295512266319184,1.7553063751927758,1.0,1.49470225634409,1.0,1.49470225634409,1.0,1.49470225634409,1.0,1.49470225634409
2021-09-24,1.4356620160919076,1.771459570747413,1.0,1.5028215270230088,1.0,1.5028215270230088,1.0,1.5028215270230088,1.0,1.5028215270230088
2021-09-27,1.435099371198818,1.7676184519537188,1.0,1.5016031873497981,1.0,1.5016031873497981,1.0,1.5016031873497981,1.0,1.5016031873497981
2021-09-28,1.43032970614424,1.752486231152504,1.0,1.4947610111458927,1.0,1.4947610111458927,1.0,1.4947610111458927,1.0,1.4947610111458927
2021-09-29,1.4207924376832788,1.7160596484188566,1.0,1.4798458798303944,1.0,1.4798458798303944,1.0,1.4798458798303944,1.0,1.4798458798303944
2021-09-30,1.4230540957569482,1.7031461842800917,1.0,1.479072513461577,1.0,1.479072513461577,1.0,1.479072513461577,1.0,1.479072513461577
2021-10-01,1.4145376734444084,1.6991966520137205,1.0,1.4714694691582708,1.0,1.4714694691582708,1.0,1.4714694691582708,1.0,1.4714694691582708
2021-10-04,1.4127905492588002,1.6878697363471415,1.0,1.4678063866764686,1.0,1.4678063866764686,1.0,1.4678063866764686,1.0,1.4678063866764686
2021-10-05,1.4069150499771033,1.6386048908214466,1.0,1.453253018145972,1.0,1.453253018145972,1.0,1.453253018145972,1.0,1.453253018145972
2021-10-06,1.413569062630673,1.672382206791677,1.0,1.4653316914628738,1.0,1.4653316914628738,1.0,1.4653316914628738,1.0,1.4653316914628738
2021-10-07,1.4202480099578272,1.6613170781599282,1.0,1.4684618235982474,1.0,1.4684618235982474,1.0,1.4684618235982474,1.0,1.4684618235982474
2021-10-08,1.4119360252929052,1.708987224318183,1.0,1.471346265097961,1.0,1.471346265097961,1.0,1.471346265097961,1.0,1.471346265097961
2021-10-12,1.4111426486357952,1.689927220403403,1.0,1.466899562989317,1.0,1.466899562989317,1.0,1.466899562989317,1.0,1.466899562989317
2021-10-13,1.4111969655357934,1.7093779297973708,1.0,1.470833158388109,1.0,1.470833158388109,1.0,1.470833158388109,1.0,1.470833158388109
2021-10-14,1.405470817377728,1.691452615647903,1.0,1.4626671770317632,1.0,1.4626671770317632,1.0,1.4626671770317632,1.0,1.4626671770317632
2021-10-15,1.4147671600301384,1.7321976231007068,1.0,1.4782532526442522,1.0,1.4782532526442522,1.0,1.4782532526442522,1.0,1.4782532526442522
2021-10-18,1.4222259394131016,1.726372037533232,1.0,1.483055159037128,1.0,1.483055159037128,1.0,1.483055159037128,1.0,1.483055159037128
2021-10-19,1.4187819800121244,1.7170349907329918,1.0,1.478432582156298,1.0,1.478432582156298,1.0,1.478432582156298,1.0,1.478432582156298
2021-10-20,1.4238515197422144,1.7547482666969423,1.0,1.49003086913316,1.0,1.49003086913316,1.0,1.49003086913316,1.0,1.49003086913316
2021-10-21,1.423545072263263,1.756091730868362,1.0,1.490054403984283,1.0,1.490054403984283,1.0,1.490054403984283,1.0,1.490054403984283
2021-10-22,1.4230273300226153,1.7520375695034978,1.0,1.4888293779187918,1.0,1.4888293779187918,1.0,1.4888293779187918,1.0,1.4888293779187918
2021-10-25,1.4251821759754981,1.7571733646115557,1.0,1.4915804137027098,1.0,1.4915804137027098,1.0,1.4915804137027098,1.0,1.4915804137027098
2021-10-26,1.435190465136538,1.7840652312584118,1.0,1.5049654183609127,1.0,1.5049654183609127,1.0,1.5049654183609127,1.0,1.5049654183609127
