date,nav_base,nav_blend_e45_a25,rel_blend_vs_base
2015-12-08,581565404.238282,577082903.6063603,0.9922923533634318
2015-12-09,576713592.538282,572637927.8563603,0.9929329484606327
2015-12-10,580147731.338282,573223097.6563603,0.9880640166153059
2015-12-11,575649091.788282,571327516.2563603,0.9924926911315076
2015-12-14,572676429.188282,567563902.7063603,0.9910725739329481
2015-12-15,571471661.088282,566934389.4063603,0.9920603732593123
2015-12-16,573944189.938282,569678514.0063603,0.9925677861947162
2015-12-17,582233354.688282,578500793.1563603,0.9935892344506437
2015-12-18,575687501.338282,571911597.0563604,0.9934410521799694
2015-12-21,575049830.838282,571302572.7563603,0.9934835941496425
2015-12-22,578615696.338282,574938642.8563603,0.9936450851485855
2015-12-23,581504692.538282,577233019.1563603,0.9926541033344446
2015-12-24,582270815.638282,578399025.8199477,0.9933505342971896
2015-12-25,583675649.688282,579466607.4699478,0.9927887308292164
2015-12-28,584966404.238282,580332263.4199477,0.9920779368101171
2015-12-29,581231616.838282,577640656.3199477,0.9938218080119798
2015-12-30,578445869.438282,574768849.5199478,0.9936432774221295
2015-12-31,580734523.238282,577239643.8699478,0.993981967269922
2016-01-04,571446335.650394,567699577.1199478,0.9934433764000222
2016-01-05,570923505.400394,567205889.8199477,0.9934884173706615
2016-01-06,566756713.7503939,563635719.4699478,0.9944932380954192
2016-01-07,560141244.900394,558148173.9199477,0.9964418421271574
2016-01-08,562017794.900394,559716023.9199477,0.9959044517783389
2016-01-11,558458822.2503939,556133734.0199478,0.9958365986214045
2016-01-12,562702973.1187047,559656859.229798,0.9945866397825766
2016-01-13,563385862.1687046,561008865.729798,0.9957808731128669
2016-01-14,562095618.5687046,559378003.279798,0.9951652081974476
2016-01-15,556675406.8687047,554872027.529798,0.9967604472612673
2016-01-18,551665970.2187046,551144711.379798,0.9990551187366155
2016-01-19,556554990.2687047,555295016.779798,0.9977361203997142
2016-01-20,552862320.5187047,551968504.079798,0.998383292899997
2016-01-21,545356156.2187046,544979343.829798,0.9993090526537387
2016-01-22,549971651.2187046,549158039.629798,0.9985206299504645
2016-01-25,563596414.6187047,560919762.079798,0.9952507637212037
2016-01-26,557590434.8187046,555810873.029798,0.996808478629148
2016-01-27,560737065.0687046,559211830.979798,0.9972799477974231
2016-01-28,563261961.9687046,562720162.879798,0.9990381046023189
2016-01-29,577697050.1187047,575888743.529798,0.9968698012417839
2016-01-30,582633629.1687046,579669270.979798,0.994912140253325
2016-02-01,584512882.9687046,581921365.329798,0.995566363523513
2016-02-02,583043481.7687047,579518514.179798,0.9939541943283314
2016-02-03,575804102.7187046,573054666.079798,0.99522504854355
2016-02-15,580370093.1687046,577728826.579798,0.9954489960458062
2016-02-16,589282408.2187046,585398148.429798,0.993408491862759
2016-02-17,586276637.5187047,582364450.6297979,0.9933270633033165
2016-02-18,589867696.0687046,585134703.779798,0.9919761798782157
2016-02-19,591417499.4187046,586726249.879798,0.9920677870649456
2016-02-22,591113064.1687046,586321837.729798,0.9918945685194005
2016-02-23,591678199.4187046,586485349.879798,0.9912235239628429
2016-02-24,586985877.5187047,582878442.229798,0.9930024972555225
2016-02-25,592879164.9187046,587800899.329798,0.9914345689823609
2016-02-26,596433850.1687046,591770132.129798,0.9921806617153144
2016-03-01,597652942.2687047,593410371.379798,0.9929012800090941
2016-03-02,599921807.7687047,595692281.6625652,0.9929498710475781
2016-03-03,607305111.1187047,602529577.7625653,0.9921365171003707
2016-03-04,608918865.9807125,603030385.7359368,0.9903296143809046
2016-03-07,612484095.5297043,606238437.0906029,0.9898027418431169
2016-03-08,610918047.3710638,604238412.0651587,0.989066233458564
2016-03-09,607190361.8136913,601340395.1507504,0.990365514621367
2016-03-10,609734367.929091,604189697.9507343,0.9909064171711549
2016-03-11,610611512.0118715,604886787.3791503,0.9906246041548429
2016-03-14,610363950.3707881,605037553.4250287,0.9912734083614806
2016-03-15,602506629.1878748,598523884.0836884,0.9933897074135851
2016-03-16,605665611.0929681,601251028.4336884,0.992711188189613
2016-03-17,612283108.8197143,607190461.8336884,0.9916825290251059
2016-03-18,616427100.0197144,610317863.2836884,0.9900892794365619
2016-03-21,612437904.6372792,607340613.0470111,0.9916770474987388
2016-03-22,613848372.7372792,608067576.3470111,0.9905826965631752
2016-03-23,616254976.0872791,609910401.7970111,0.989704627895176
2016-03-24,614328168.9372791,608222331.997011,0.9900609523557571
2016-03-25,613152145.8372791,606801893.8470111,0.9896432687492327
2016-03-28,612402906.4521246,605970171.3366667,0.9894959102125672
2016-03-29,610521700.0521246,604275863.1366667,0.9897696725359234
2016-03-30,614042661.0021247,607693327.2866668,0.9896597840529586
2016-03-31,615091690.0521246,607686634.0866667,0.987961053473458
2016-04-01,607540200.5021247,602479182.0366666,0.9916696566560119
2016-04-06,600623374.8471917,595737769.8076231,0.9918657760517371
2016-04-07,598093108.8959774,592978267.5076232,0.9914480850685679
2016-04-08,597635345.9838009,593129709.7859759,0.9924608940416535
2016-04-11,602417217.883801,596986367.4359759,0.9909849016817567
2016-04-12,604096605.7338009,598211593.4359759,0.9902581602975961
2016-04-13,612364484.783801,605939891.5359759,0.989508546939829
2016-04-14,612858873.383801,605326008.485976,0.9877086467619641
2016-04-15,614343207.8727397,607094147.1859759,0.9882003079160511
2016-04-18,613483109.0727397,606962327.6859759,0.9893708868421499
2016-04-19,612138112.4227397,604896432.485976,0.9881698593996991
2016-04-20,606010894.7727398,599476573.6436588,0.9892174857161083
2016-04-21,610310261.062772,603070833.2936589,0.9881381188700535
2016-04-22,609881786.9636332,602879511.5878354,0.9885186350445725
2016-04-25,611833307.6067492,604980125.7378355,0.9887989395416856
2016-04-26,611716140.7601631,605262013.9938124,0.9894491475109186
2016-04-27,611269641.7760539,604630876.3938124,0.9891393831322092
2016-04-28,605717519.8760539,599157498.0938125,0.9891698331862948
2016-04-29,606513988.1404023,600568836.4870338,0.9901978325815757
2016-05-03,612635381.5932237,606898111.1688557,0.9906350978138944
2016-05-04,610282503.2687501,605671877.7755275,0.9924450963799101
2016-05-05,604538160.7066867,599937721.2099545,0.9923901586438242
2016-05-06,603266734.1953937,597470267.7367228,0.9903915363965794
2016-05-09,604879591.938301,598706926.0480918,0.9897952154900296
2016-05-10,608211099.8969312,601585961.8634567,0.9891071734228508
2016-05-11,606477957.0469311,599836611.0134567,0.989049320001979
2016-05-12,609284749.4469312,602316642.9634567,0.988563464800654
2016-05-13,614754449.1969312,605193976.9134567,0.984448307294134
2016-05-16,608849626.9969312,601266276.5634568,0.9875447892267286
2016-05-17,611084054.6469312,603561270.6634567,0.987689444805067
2016-05-18,616554957.9969312,608999316.7634567,0.987745388897656
2016-05-19,610225752.2469312,602393609.6634567,0.9871651719799835
2016-05-20,610277828.3293376,602474246.3634567,0.9872130665679867
2016-05-23,616400544.5793376,608288028.0634568,0.9868388881430706
2016-05-24,616306120.859024,607653742.5558841,0.9859609080450474
2016-05-25,619588397.7853335,610136074.5058842,0.9847441893469344
2016-05-26,619641459.3909166,609798781.128543,0.984115526627207
2016-05-27,625451520.5190524,614902229.7044216,0.9831333197401518
2016-05-30,627485335.8318406,617808057.3570201,0.9845776818640843
2016-05-31,626714293.7810628,618826091.8205513,0.9874134002706069
2016-06-01,632288995.686403,623272390.3135921,0.9857397401594461
2016-06-02,632848655.417637,622981759.2987511,0.9844087586590914
2016-06-03,635131855.4347587,625274809.5646775,0.9844803157238368
2016-06-04,633577737.5879112,623453913.6705167,0.9840211811167217
2016-06-06,635425052.2980031,624712276.9705168,0.9831407727965026
2016-06-07,643695682.5480031,632979505.5705168,0.9833521067982507
2016-06-08,649321046.0980031,637857333.5705167,0.9823450778372642
2016-06-13,636200375.8480031,626037434.0205168,0.9840255645653462
2016-06-14,639397122.0480031,629542610.3205168,0.9845878071894943
2016-06-15,640718256.098003,630306541.9705168,0.9837499337214239
2016-06-16,629019533.448003,620082602.0705167,0.9857922832245001
2016-06-17,637864956.098003,628000741.9705168,0.9845355760130978
2016-06-20,641395340.1480031,630612173.6205168,0.9831879562377268
2016-06-21,647363560.8480031,635835371.4205167,0.9821920940184133
2016-06-22,644591454.2265762,634319287.4066601,0.9840640660800547
2016-06-23,643347589.4123825,632598912.55666,0.9832925823728663
2016-06-24,629797475.1123824,619269731.6566601,0.983283922416736
2016-06-27,627175017.9623824,618378482.50666,0.9859743529257569
2016-06-28,632704867.9623824,622582932.50666,0.9840021217343877
2016-06-29,638777997.5630417,628950710.1593996,0.9846154885717205
2016-06-30,643104019.4630417,632665817.8093996,0.9837690306113195
2016-07-01,645992993.3130417,635534317.5593996,0.983809923850716
2016-07-04,647034593.3130417,636130717.5593996,0.9831479245988836
2016-07-05,644782663.0630417,634923830.2593997,0.9847098357812419
2016-07-06,636704743.7630416,627566565.8093996,0.9856476992779515
2016-07-07,637597639.9630417,628178471.4593996,0.9852270963484305
2016-07-11,648399154.2630416,638187231.7093996,0.9842505615769214
2016-07-12,649801308.8130417,639328887.6593996,0.983883656416803
2016-07-13,655059673.5630417,644226896.1593996,0.9834629151498218
2016-07-14,657480546.2130417,645756665.4093996,0.982168474989611
2016-07-15,664859165.5130416,652546398.3619221,0.9814806386227402
2016-07-18,667068116.7130417,655948099.5119222,0.9833300124492339
2016-07-19,669018473.2280749,657470014.3464557,0.9827382062771797
2016-07-20,667813761.3555843,656394488.8583909,0.9829005133496896
2016-07-21,669834956.1555842,658039514.8583909,0.9823905259216518
2016-07-22,666028327.227125,654867338.8583909,0.9832424719603133
2016-07-25,667381736.4039344,655556882.7387866,0.9822817242065031
2016-07-26,666490366.0642408,655147723.6810286,0.9829815358769658
2016-07-27,667881533.0829607,656162005.8419044,0.9824526856028514
2016-07-28,669221609.9829607,658006188.3419044,0.9832410946183554
2016-07-29,665972249.4829607,656411113.7419045,0.9856433421235207
2016-08-01,670087540.6829606,659841665.1919044,0.984709646323802
2016-08-02,669129701.6329607,658552658.6919044,0.9841928359849461
2016-08-03,665442857.8329607,655541343.3919045,0.9851204136846538
2016-08-04,665100719.9829607,655129767.3919045,0.9850083569428226
2016-08-05,671976846.0329608,662882581.7919044,0.9864664023846288
2016-08-08,678396907.4329607,669907032.4919044,0.9874853867285718
2016-08-09,680581058.6329608,672110512.9919045,0.9875539503581388
2016-08-10,685357438.1329607,678120409.9419044,0.9894405053649505
2016-08-11,683550035.1329607,676164830.0419044,0.9891958090681399
2016-08-12,683318642.6829607,675858346.7419044,0.9890822590296022
2016-08-15,678657929.3829608,670812147.2419045,0.9884392684423657
2016-08-16,679761341.448418,672027672.8486781,0.9886229649611123
2016-08-17,681208017.948418,673393887.7986782,0.9885290103113091
2016-08-18,684131442.328418,674449438.0386783,0.9858477425671486
2016-08-19,675192553.3922765,666217977.2386783,0.9867081233219939
2016-08-22,657989984.1422765,652842100.6386782,0.9921763497505074
2016-08-23,662568860.9422766,656755199.3018663,0.991225573697891
2016-08-24,655687932.5138171,650903468.5311489,0.992703138573368
2016-08-25,663760911.0138171,659225895.9311489,0.9931676978752161
2016-08-26,664559699.7638171,659900766.2311488,0.9929894431842256
2016-08-29,665491109.4138172,659823120.531149,0.9914829983413893
2016-08-30,664028250.8138171,659279035.0311489,0.9928478708897586
2016-08-31,661394667.2138171,654956850.031149,0.9902663001354578
2016-09-01,650975800.3638171,648088638.281592,0.9955648703367905
2016-09-02,655804290.3638171,652517758.1815919,0.99498854729907
2016-09-05,666026706.6138171,660647419.081592,0.9919233155685689
2016-09-06,669078472.7138171,664210689.281592,0.9927246449695487
2016-09-07,671767537.7638171,668009840.681592,0.9944062538438018
2016-09-08,677238863.5138171,672341265.181592,0.9927682851707385
2016-09-09,670665854.8138171,666418570.981592,0.9936670641546167
2016-09-10,663729314.0138171,659156645.081592,0.9931106418901818
2016-09-12,657772777.913817,654942668.9815919,0.9956974368243072
2016-09-13,660565464.963817,655277355.1815919,0.9919945712231342
2016-09-14,653497722.0138171,650594009.681592,0.9955566603609926
2016-09-19,669714032.0638171,666324712.181592,0.9949391535491939
2016-09-20,668879750.8638171,664985258.581592,0.9941775898026579
2016-09-21,669671181.0138171,666324893.3815919,0.9950030884901465
2016-09-22,670033645.4138172,666160679.481592,0.9942197440998158
2016-09-23,673550564.3138171,669615734.581592,0.9941580781893727
2016-09-26,668381548.2138171,664270414.3815919,0.9938491212942491
2016-09-29,671202370.8138171,667611282.481592,0.9946497681051529
2016-09-30,661734832.663817,659044850.781592,0.9959349549858264
2016-10-03,662718783.7138171,659899319.581592,0.9957456100513326
2016-10-04,666698733.1138171,664062430.981592,0.9960457370004107
2016-10-05,666240490.6638172,663323697.681592,0.9956220118364181
2016-10-06,665744793.3138171,663399841.8815919,0.9964777021829146
2016-10-07,661650229.8638171,659655715.881592,0.9969855463019553
2016-10-11,661774613.8638171,659608004.3815919,0.9967260613555795
2016-10-12,663205478.9638171,660333337.781592,0.9956693042000911
2016-10-13,661502399.8638171,658161671.7815919,0.9949497869049108
2016-10-14,657963336.413817,654731945.7815919,0.9950887983366404
2016-10-17,658752512.8638171,655515517.581592,0.9950861739135494
2016-10-18,663164107.413817,659004238.4815919,0.9937272405341001
2016-10-19,663991349.8638171,660118421.781592,0.9941672009988994
2016-10-20,664451837.5638171,660801623.281592,0.9945064275905858
2016-10-21,664789594.0638171,660866821.181592,0.9940992264059889
2016-10-24,663372394.0638171,659872821.181592,0.9947245726328966
2016-10-25,667066734.7638171,663622138.3815919,0.994836204231583
2016-10-26,662941500.5638171,659540469.081592,0.9948697864301259
2016-10-27,659858419.3638171,656626415.4815919,0.9951019737152991
2016-10-28,661466324.2138171,659003605.9815919,0.9962768804063423
2016-10-31,659387347.7638171,657277334.181592,0.996800039325321
2016-11-01,659815971.4638171,656180453.081592,0.9944901024839401
2016-11-02,655998169.3638171,653385365.4815919,0.9960170561378867
2016-11-03,657626937.1138171,654028593.081592,0.9945282897808027
2016-11-04,655557495.563817,652796387.8815919,0.9957881532879883
2016-11-07,658594684.3138171,655651158.181592,0.9955305953686948
2016-11-08,667783227.913817,663692968.9815919,0.9938748702254724
2016-11-09,653157520.8638171,650025782.181592,0.9952052321496914
2016-11-10,666039483.4079784,661725470.4337381,0.9935228870334136
2016-11-11,657621011.5622448,653555240.2337382,0.9938174552561088
2016-11-14,660221471.8040938,655686400.2531227,0.9931309844580202
2016-11-15,659564267.054094,654877468.4531227,0.9928940986722877
2016-11-16,659509247.4124372,655163120.5531226,0.9934100592579006
2016-11-17,659542762.4624373,656729321.9531227,0.9957342561097776
2016-11-18,656859804.440713,654020458.7951016,0.9956773947402232
2016-11-21,661517965.3993882,658164863.8951017,0.9949312011469528
2016-11-22,664465267.3493882,661218410.7951015,0.9951135797251845
2016-11-23,664706188.3493881,661951303.4951016,0.9958554848704997
2016-11-24,668475131.8493882,664725655.5951016,0.9943910011372997
2016-11-25,669010962.0323128,665030066.0503701,0.9940495803389386
2016-11-28,672923807.3823128,669075142.9503702,0.9942806832070424
2016-11-29,668807844.9823128,665073435.7503701,0.9944163196350644
2016-11-30,670760909.4823128,667073080.5503701,0.9945020216893842
2016-12-01,671181820.7323128,667232960.2503701,0.9941165562594736
2016-12-02,671799105.6323128,668253176.85037,0.9947217423300896
2016-12-05,666496777.0823128,664405067.4503701,0.9968616357889989
2016-12-06,673697039.4823128,670836224.6503701,0.9957535588487356
2016-12-07,675862526.4823128,672836028.85037,0.9955220218411948
2016-12-08,684584832.4823128,681831646.85037,0.9959783134225167
2016-12-09,687835221.2323128,684251217.1503701,0.9947894437921896
2016-12-12,687406128.7823128,683431933.85037,0.9942185634291875
2016-12-13,688364849.6323128,685518235.85037,0.9958646729514686
2016-12-14,682528643.7323128,680064876.5503701,0.9963902362126958
2016-12-15,683035909.8823128,679497628.7503701,0.994819772898101
2016-12-16,683078202.2323128,678518103.35037,0.993324192066091
2016-12-19,677864028.5823128,673740066.4503702,0.9939162398975979
2016-12-20,675777685.0823128,672070764.35037,0.9945145854712689
2016-12-21,673145203.8823128,669545410.7503701,0.9946522784219792
2016-12-22,667583135.6823128,664410602.9503702,0.9952477338590944
2016-12-23,665315954.4823128,662180199.35037,0.9952868180737034
2016-12-26,668805109.3323128,666090339.85037,0.9959408661147147
2016-12-27,667380371.6323128,664782388.35037,0.9961071925510958
2016-12-28,673178307.6823127,670932332.4503701,0.9966636250658829
2016-12-29,667833394.2323128,666231556.4503702,0.9976014410243981
2016-12-30,673502800.1323128,671838715.7503701,0.9975292094084602
2017-01-03,674641107.6823127,672337532.4503701,0.9965854804788631
2017-01-04,677248441.5323128,675330680.2503701,0.9971683046215603
2017-01-05,683272447.4323128,681095739.5503701,0.9968142899803399
2017-01-06,684471298.4823128,681750158.35037,0.9960244642281183
2017-01-09,681717757.0823128,679105343.85037,0.9961678961640611
2017-01-10,684052187.2323128,681434978.65037,0.9961739635793987
2017-01-11,685932868.4323127,683428132.2503701,0.9963484237347204
2017-01-12,691681951.7323128,687888173.4503701,0.994515140560714
2017-01-13,689158977.6600211,686343585.85037,0.9959147426052397
2017-01-16,681627721.7340274,680043284.6941404,0.9976755096816541
2017-01-17,683155078.5840274,681042954.0941404,0.9969082796042961
2017-01-18,678848284.0340275,677809133.1941404,0.9984692443594143
2017-01-19,678250248.0840274,676602897.7941405,0.9975711762811138
2017-01-20,678636636.8340274,676951318.0941405,0.9975166110280322
2017-01-23,683833441.6840273,682256008.5941404,0.9976932495638086
2017-01-24,682138591.6840273,681036908.5941404,0.998384957099162
2017-02-02,678291763.1340274,677968499.1941404,0.9995234146167524
2017-02-03,680418446.4340273,679678340.3941404,0.9989122781080293
2017-02-06,686127918.0840274,686553748.3941405,1.0006206281640633
2017-02-07,690592161.6840273,691164559.1941404,1.0008288502851195
2017-02-08,688601355.8840274,689759658.5941405,1.0016821092497359
2017-02-09,688416049.3840274,690006310.6941404,1.002310029395067
2017-02-10,694878975.1340274,695388735.1941404,1.000733595458137
2017-02-13,697953518.6340274,697881187.2941405,0.9998963665373757
2017-02-14,697736506.3340274,698180438.7941405,1.0006362465717116
2017-02-15,704855932.2720131,704477156.3301592,0.9994626193460089
2017-02-16,700780623.672013,701997620.8301591,1.0017366307187106
2017-02-17,697789393.5220131,699162086.0301591,1.0019672017386472
2017-02-18,700380031.2220131,701411237.5301591,1.0014723525260232
2017-02-20,700389955.822013,700760434.5301591,1.0005289606241017
2017-02-21,700779472.2499002,701347581.4891579,1.0008106819074392
2017-02-22,702739510.9999002,702774951.7891579,1.0000504323276305
2017-02-23,700942519.4999002,699737478.5891578,0.9982808277751475
2017-02-24,699605501.5999002,700059160.2891579,1.000648449287806
2017-03-01,698004899.4999002,699018722.689158,1.0014524585572167
2017-03-02,698623619.4499002,700052696.5891578,1.0020455608706487
2017-03-03,695898318.3999002,698141277.7891579,1.0032231136790428
2017-03-06,699178475.955353,700338261.1831231,1.0016587827967465
2017-03-07,699899777.8720034,701304101.6991891,1.0020064641704207
2017-03-08,698368994.6050115,700109470.250487,1.0024922006259167
2017-03-09,695313250.058989,698634568.050487,1.004776721846184
2017-03-10,696400719.9089891,698851633.250487,1.0035194009302837
2017-03-13,697389023.708989,701209854.950487,1.005478765956449
2017-03-14,698710393.5089891,703822338.1504871,1.007316256762441
2017-03-15,698942381.208989,704265389.6504871,1.0076158043704413
2017-03-16,704080856.958989,708650564.1504871,1.006490315915185
2017-03-17,707005530.6589891,709504769.859392,1.003534964143878
2017-03-20,707079599.458989,709224966.259392,1.0030341234594302
2017-03-21,709719748.2642516,711914569.859392,1.0030925187026405
2017-03-22,705621861.0721896,708295165.8772771,1.0037885799074102
2017-03-23,705028345.9721895,708661682.477277,1.0051534615960402
2017-03-24,703201498.2460077,706752268.7721238,1.0050494353822805
2017-03-27,704051455.430438,707725763.5749869,1.0052188062622534
2017-03-28,705363027.5735341,709025421.5471939,1.0051922114294232
2017-03-29,708083724.523534,712600373.8471938,1.0063786938849626
2017-03-30,710362487.8735341,713813291.1471939,1.0048578061659614
2017-03-31,706735814.4167533,710228476.7176807,1.0049419630782541
2017-04-05,709571098.4211916,714603737.2485476,1.0070925081905868
2017-04-06,704905234.0211915,711815401.1485475,1.00980297321377
2017-04-07,702130020.6711916,710230083.8485475,1.0115364148218768
2017-04-10,706166821.7211915,712922852.6485475,1.0095671882613928
2017-04-11,703205138.5211915,711947970.1485475,1.012432832396165
2017-04-12,704155251.1698047,711833704.4167002,1.0109044890798435
2017-04-13,702564616.9198047,712050603.1167003,1.0135019412712303
2017-04-14,698283071.6198046,705414308.2167002,1.0102125296842057
2017-04-17,698478736.7198046,704875091.6167002,1.0091575513478537
2017-04-18,699727174.6549516,705794429.7122712,1.0086708867071106
2017-04-19,693542266.1029664,698539075.5170065,1.0072047655323406
2017-04-20,693176509.1777273,697855167.9505273,1.0067495922190872
2017-04-21,696534638.3777273,702537792.6505274,1.0086186012037848
2017-04-24,695913864.4070961,703429232.3964447,1.01079927901099
2017-04-25,702872975.0570962,710022373.4964446,1.0101716792266306
2017-04-26,704935773.0570962,713119744.5964446,1.0116095279203337
2017-04-27,704753886.4570962,710221493.8964447,1.0077581799042428
2017-04-28,702831953.1862168,707973962.8668368,1.0073161296342734
2017-05-02,712820442.1766965,719465300.0916839,1.0093219238981086
2017-05-03,714248929.8766966,721000651.5916839,1.0094528972079144
2017-05-04,717686492.2766966,724614958.7916839,1.0096538900892622
2017-05-05,712446466.5266966,720000034.2916838,1.0106022952177898
2017-05-08,715373948.7766966,722653206.6916838,1.0101754584821476
2017-05-09,714584314.2325618,721989543.5451674,1.0103629888945416
2017-05-10,713261169.7029656,721060451.8578829,1.0109346793099157
2017-05-11,714982631.1715087,722925890.5475131,1.0111097235508915
2017-05-12,715919631.1715087,723515190.5475131,1.010609514036618
2017-05-15,718467247.2715087,726586810.747513,1.0113012298150537
2017-05-16,718556768.8715086,725666042.0475131,1.0098938225676584
2017-05-17,716702391.4715086,725215910.147513,1.0118787362471677
2017-05-18,713792260.2715087,722547306.5475131,1.0122655382571313
2017-05-19,713664561.3215086,722237275.3475131,1.0120122456551999
2017-05-22,715237838.6715087,724634125.247513,1.0131372895391793
2017-05-23,716312453.7715087,724710958.647513,1.0117246389222814
2017-05-24,716775017.1215086,724506175.947513,1.0107860327736475
2017-05-25,717028583.9215087,725979393.447513,1.0124831976391393
2017-05-26,717590938.4797103,726431241.4376334,1.0123194183257833
2017-05-31,714896825.3797104,723451086.9376334,1.0119657288355972
2017-06-01,713611758.2983874,723579429.8575969,1.0139679194510156
2017-06-02,715329308.2983874,724938279.8575969,1.0134329342412478
2017-06-03,716334308.2983874,725762179.8575969,1.0131612732351252
2017-06-05,718286176.1483874,728326766.157597,1.0139785371661325
2017-06-06,718137062.7983874,728552348.857597,1.0145032008494645
2017-06-07,717105425.0983875,727591047.357597,1.0146221488392322
2017-06-08,720846833.6483874,731976750.8575969,1.0154400584003098
2017-06-09,717996802.4483874,729388397.2575969,1.0158658015890374
2017-06-12,716369340.1483874,728009098.757597,1.0162482646267337
2017-06-13,717915444.8983874,729370430.5575969,1.0159558980665624
2017-06-14,715449822.2983874,726423462.4575969,1.015338098937472
2017-06-15,716805537.3983874,726577295.857597,1.0136323702167198
2017-06-16,717089907.1983874,728776929.0575969,1.0162978473715658
2017-06-19,720261649.6483874,731864862.357597,1.0161097188985058
2017-06-20,721404003.3483875,733509275.357597,1.0167801564075374
2017-06-21,721112328.7483875,733862128.357597,1.0176807400191576
2017-06-22,723852270.4983873,736523314.3575969,1.0175050136272767
2017-06-23,722702747.8483874,736778364.2575969,1.0194763565672265
2017-06-26,733998858.5983874,748066714.0575969,1.0191660454160283
2017-06-27,737926969.2483875,752085455.157597,1.0191868389410277
2017-06-28,732826586.0983874,746965404.657597,1.019293539327613
2017-06-29,740914023.1983874,754265567.5575969,1.0180203693561818
2017-06-30,739089929.6983874,752678515.4575969,1.0183855647509024
2017-07-03,741234646.4983875,755266851.3254143,1.0189308539385138
2017-07-04,738422972.1289426,752600934.5511818,1.0192003268551664
2017-07-05,743863397.4703428,757192898.4790636,1.0179192860598472
2017-07-06,740925764.0246115,755288260.8790637,1.01938452885811
2017-07-07,737944279.1246115,752122494.2790638,1.0192131242907274
2017-07-10,736769417.7746115,750184005.8790637,1.0182073085294048
2017-07-11,741988844.2246115,754647827.6790637,1.0170608811075603
2017-07-12,740207811.0246115,754368245.1790637,1.0191303495363702
2017-07-13,741187341.1746116,755956879.9790637,1.0199268632692051
2017-07-14,743790521.6746114,758345636.2790637,1.0195688358217876
2017-07-17,747862804.0246115,762689317.3790637,1.0198251781939998
2017-07-18,749685334.1746114,764794052.1790637,1.0201534127929641
2017-07-19,748291464.2246115,763349578.2790638,1.0201233273054313
2017-07-20,747927245.3246115,762462923.1790637,1.0194346147239808
2017-07-21,742860950.5746115,758550387.8790637,1.0211202881135646
2017-07-24,747346931.7746115,762449541.4790637,1.020208298264623
2017-07-25,747849497.9246114,761813293.6790637,1.0186719330469616
2017-07-26,745842845.1746116,758613290.7790638,1.0171221668037354
2017-07-27,748913844.2246115,762548680.6790637,1.0182061482233233
2017-07-28,747639088.6746116,760195942.8790637,1.0167953420235323
2017-07-31,742959959.8746115,758008370.6790637,1.0202546726838306
2017-08-01,746711128.0746115,761775628.4790637,1.020174468864949
2017-08-02,753787979.5746115,768152877.4790637,1.0190569474357483
2017-08-03,751027589.7746115,766102038.3790637,1.020071764086558
2017-08-04,758539382.6746114,773633137.8290638,1.019898446276094
2017-08-07,764698097.8746115,778749665.3566024,1.0183753137624452
2017-08-08,763210407.3746115,776793021.4566025,1.0177966835236356
2017-08-09,754819942.0246115,769355727.4066024,1.0192572884905535
2017-08-10,746410416.0246115,761106788.4066024,1.019689398843419
2017-08-11,745886118.1221335,759924627.5646343,1.0188212504582397
2017-08-14,741820926.6721336,754428225.7146343,1.0169950706285114
2017-08-15,743368162.4221336,756931241.5646343,1.0182454399154086
2017-08-16,744527230.0721335,758300864.3646344,1.018499839544037
2017-08-17,752109745.0221336,767814700.2646344,1.020881201641708
2017-08-18,748219448.542945,763797272.9646344,1.0208198603391359
2017-08-21,747120762.042945,763715312.2646344,1.0222113359242122
2017-08-22,751860904.7429451,767775235.5646343,1.0211665890875523
2017-08-23,750949469.0158641,767771334.5146344,1.0224007955166619
2017-08-24,755959617.915864,773238870.4146343,1.022857375035995
2017-08-25,754147896.5658641,771734333.7646344,1.0233196131406757
2017-08-28,760051281.0658641,776589840.4646344,1.021759794122809
2017-08-29,758693191.0158641,774822341.5146344,1.021259121196506
2017-08-30,760318086.2658641,776481463.4646344,1.0212587040749657
2017-08-31,763455969.9843794,779759110.6735791,1.0213543954467121
2017-09-01,761020964.9343795,780463532.7235792,1.0255480054887531
2017-09-04,755842221.2343793,774771169.8235792,1.0250435184188134
2017-09-05,757477987.3843794,776444533.473579,1.0250390722965987
2017-09-06,752349014.2843794,772897412.3735791,1.0273123214080968
2017-09-07,752102969.4843794,772294135.3735791,1.0268462786459176
2017-09-08,754290504.3343794,774971611.3235792,1.027417960149783
2017-09-11,752907314.2843794,773224912.3735791,1.0269855235880012
2017-09-12,755590901.7843794,775972412.6735791,1.0269742672140008
2017-09-13,752019569.4843794,772268785.3735791,1.026926448075126
2017-09-14,751907713.3843794,772144672.4735792,1.0269141527995664
2017-09-15,749804315.9343793,770641521.1235791,1.0277901910490248
2017-09-18,752940834.7343794,773350459.1235791,1.02710654469471
2017-09-19,752715909.8343794,771605784.2235792,1.0250956225880175
2017-09-20,751738508.8343794,769304344.6235791,1.0233669495213658
2017-09-21,751054808.3843794,768760549.6735791,1.0235744996124678
2017-09-22,747885042.6843793,765795030.9735792,1.023947515015029
2017-09-25,745199030.8343793,762622800.4235791,1.02338136372734
2017-09-26,748730468.0343794,767782850.8235792,1.0254462501562378
2017-09-27,749257276.9769619,768590087.6379095,1.0258026331608683
