id,track,heldout_score,mdd_improve_pp,cagr_giveback_pp,tip_ytd,tip_1y,tip_clean,tip_mdd_ytd_pp,tip_mdd_1y_pp,tip_mdd_clean,promote_shaped,coexist,full_cagr,full_mdd,heldout_cagr,heldout_mdd,sealed_cagr,sealed_mdd,n_fills,is_observe_ref,is_prior_soft,is_external,borrow_note
SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,observe,0.10099208553496775,0.10121715777380302,0.00045014447767055543,PASS,PASS,True,0.338464851535103,0.33846485153508077,True,True,True,0.13992624308831103,-0.2161905291986993,0.1839286591665965,-0.2161905291986993,0.2552643503496075,-0.12469329735878576,5795,True,False,False,operating Soft SELL_a05
EXT_BB_UPPER_SELL_a05,ext_bb_upper,0.08720252118707972,0.09198894306922112,0.009572843764282801,PASS,PASS,True,0.3431476847936099,0.3431476847935988,True,True,True,0.13984916083738042,-0.216282811345745,0.1838374321737304,-0.21628281134574512,0.25503119075953284,-0.12464646902620069,5801,False,False,True,public BB-upper exhaustion sell α=0.5
EXT_RSI14_GT70_SELL_a05,ext_rsi70,0.08649128127593553,0.09028356824408723,0.007584573936303407,PASS,PASS,True,0.33777298591313176,0.33777298591312066,True,True,True,0.13986953475543107,-0.21629986509399624,0.18385731487201018,-0.21629986509399646,0.2551023454218533,-0.12470021601500525,5802,False,False,True,Investopedia-style RSI70 exit α=0.5
EXT_RSI14_GT70_SELL_a05__TREND_MA60,ext_rsi70_trend,0.08649128127593553,0.09028356824408723,0.007584573936303407,PASS,PASS,True,0.33777298591313176,0.33777298591312066,True,True,True,0.13986953475543107,-0.21629986509399624,0.18385731487201018,-0.21629986509399646,0.2551023454218533,-0.12470021601500525,5802,False,False,True,RSI70 sell only if ABOVE_MA60 (trend-aligned exit)
SOFT_CHAMP_PLUS_K9_LT30_a10,prior_soft,0.08527868225383095,0.10489086922705892,-0.03922437394645595,PASS,PASS,True,0.2280171503082462,0.2280171503082351,True,True,True,0.14013655040896156,-0.21615379208416674,0.18432540435083777,-0.21615379208416674,0.2555735035747173,-0.1257977743710541,5771,False,True,False,prior Soft sell@1.0
EXT_RSI14_GT70_SELL_a10,ext_rsi70,0.08351716446883817,0.0977426941385251,-0.028451059339373863,PASS,PASS,True,0.2447390587148046,0.2447390587147935,True,True,True,0.140038233669326,-0.21622527383505208,0.18421767120476695,-0.21622527383505208,0.2556271371770056,-0.12563055528698863,5789,False,False,True,Investopedia-style RSI70 exit α=1.0
EXT_MFI14_GT80_SELL_a05,ext_mfi,0.07232599143479623,0.08800293313152574,0.031353883393459014,PASS,PASS,True,0.3931694051844792,0.393169405184457,True,True,True,0.13974335870370047,-0.21632267144512207,0.18361962177743862,-0.21632267144512207,0.25476371615842663,-0.124146251822292,5793,False,False,True,public MFI>80 overbought sell α=0.5
LIVE_KD_OPT,base,0.0,0.0,0.0,PASS,PASS,True,0.0,0.0,True,False,False,0.14023801686669346,-0.21720270077643722,0.18393316061137321,-0.21720270077643733,0.2557299834147724,-0.12807794587413646,5751,False,False,False,
