date,ret,core_w,alpha_w,cash_w,e45_exposure,nav
2019-01-02,-0.015591616141911936,0.8,0.18294300205285569,0.01705699794714427,0.9147150102642784,0.984408383858088
2019-01-03,0.0014489344972233446,0.8,0.18294300205285569,0.01705699794714427,0.9147150102642784,0.9858347271248158
2019-01-04,-0.009271503784311047,0.8,0.18294300205285569,0.01705699794714427,0.9147150102642784,0.9766945567215728
2019-01-07,0.0207163625086946,0.8,0.1837958519502129,0.016204148049787065,0.9189792597510644,0.9969281152188857
2019-01-08,-0.004938810160966628,0.8,0.1837958519502129,0.016204148049787065,0.9189792597510644,0.9920044765136893
2019-01-09,0.011879499837951744,0.8,0.1837958519502129,0.016204148049787065,0.9189792597510644,1.003788993531681
2019-01-10,0.0009197509235908106,0.8,0.1837958519502129,0.016204148049787065,0.9189792597510644,1.0047122293855721
2019-01-11,0.0005585628566870457,0.8,0.1837958519502129,0.016204148049787065,0.9189792597510644,1.0052734243185661
2019-01-14,-0.00012876317168716893,0.8,0.18460605935270225,0.01539394064729771,0.9230302967635112,1.005143982124038
2019-01-15,0.004350105095434658,0.8,0.18460605935270225,0.01539394064729771,0.9230302967635112,1.0095164640823213
2019-01-16,-0.0019785076074086863,0.8,0.18460605935270225,0.01539394064729771,0.9230302967635112,1.0075191280783302
2019-01-17,0.0025512215394113136,0.8,0.18460605935270225,0.01539394064729771,0.9230302967635112,1.0100895325792525
2019-01-18,0.004406793629838247,0.8,0.18460605935270225,0.01539394064729771,0.9230302967635112,1.014540788696989
2019-01-21,-8.67897110821826e-05,0.8,0.18537575638506715,0.014624243614932808,0.9268787819253357,1.014452736995057
2019-01-22,0.0027377471018136187,0.8,0.18537575638506715,0.014624243614932808,0.9268787819253357,1.0172300520356918
2019-01-23,8.461133802169403e-06,0.8,0.18537575638506715,0.014624243614932808,0.9268787819253357,1.0172386589552698
2019-01-24,0.0013103867928834806,0.8,0.18537575638506715,0.014624243614932808,0.9268787819253357,1.0185716350591751
2019-01-25,0.004295655514923244,0.8,0.18537575638506715,0.014624243614932808,0.9268787819253357,1.0229470679206614
2019-01-28,-0.0004025968756461467,0.8,0.1861069685658138,0.01389303143418616,0.930534842829069,1.022535232627165
2019-01-29,0.0007643730644560499,0.8,0.1861069685658138,0.01389303143418616,0.930534842829069,1.0233168310164424
2019-01-30,0.0011397060486108826,0.8,0.1861069685658138,0.01389303143418616,0.930534842829069,1.0244831113983972
2019-02-11,0.0003610320139537178,0.8,0.1861069685658138,0.01389303143418616,0.930534842829069,1.024852982599367
2019-02-12,0.002133572399140145,0.8,0.1861069685658138,0.01389303143418616,0.930534842829069,1.0270395806362176
2019-02-13,-0.0019283855354087082,0.8,0.1868016201375231,0.01319837986247685,0.9340081006876155,1.0250590523646264
2019-02-14,-0.001883806594390931,0.8,0.1868016201375231,0.01319837986247685,0.9340081006876155,1.0231280393621418
2019-02-15,-0.0008037554364101875,0.8,0.1868016201375231,0.01319837986247685,0.9340081006876155,1.0223056946383609
2019-02-18,0.0064298928785920615,0.8,0.1868016201375231,0.01319837986247685,0.9340081006876155,1.02887901074406
2019-02-19,5.9411717006581275e-05,0.8,0.1868016201375231,0.01319837986247685,0.9340081006876155,1.0289401382126802
2019-02-20,0.003972200213175558,0.8,0.18746153913064698,0.01253846086935298,0.9373076956532348,1.0330272944490333
2019-02-21,0.002604783301971371,0.8,0.18746153913064698,0.01253846086935298,0.9373076956532348,1.0357181066960948
2019-02-22,0.002151427900302706,0.8,0.18746153913064698,0.01253846086935298,0.9373076956532348,1.0379463795276895
2019-02-25,0.002264994669911992,0.8,0.18746153913064698,0.01253846086935298,0.9373076956532348,1.0402973225449743
2019-02-26,-0.0010785172173847666,0.8,0.18746153913064698,0.01253846086935298,0.9373076956532348,1.0391753439714104
2019-02-27,0.0068305994780320164,0.8,0.18808846217411462,0.011911537825885332,0.9404423108705731,1.0462735345335252
2019-03-04,-0.0040853551213753635,0.8,0.18808846217411462,0.011911537825885332,0.9404423108705731,1.0419991355908593
2019-03-05,-0.001729231021357744,0.8,0.18808846217411462,0.011911537825885332,0.9404423108705731,1.0401972783613678
2019-03-06,0.0030149231421794133,0.8,0.18808846217411462,0.011911537825885332,0.9404423108705731,1.0433333932083315
2019-03-07,-0.0024923632311548024,0.8,0.18808846217411462,0.011911537825885332,0.9404423108705731,1.0407330274212632
2019-03-08,-0.002964523409299472,0.8,0.1886840390654089,0.011315960934591057,0.9434201953270445,1.0376477499986418
2019-03-11,0.0007866573464866306,0.8,0.1886840390654089,0.011315960934591057,0.9434201953270445,1.0384640232242435
2019-03-12,0.00676970895274843,0.8,0.1886840390654089,0.011315960934591057,0.9434201953270445,1.045494122419372
2019-03-13,0.0022755170925434923,0.8,0.1886840390654089,0.011315960934591057,0.9434201953270445,1.047873162165091
2019-03-14,-0.002030948816120333,0.8,0.1886840390654089,0.011315960934591057,0.9434201953270445,1.0457449854069476
2019-03-15,0.00360430300194895,0.8,0.18924983711213847,0.010750162887861486,0.9462491855606923,1.049514167197123
2019-03-18,0.006584003433778329,0.8,0.18924983711213847,0.010750162887861486,0.9462491855606923,1.0564241720777479
2019-03-19,0.004222655872286153,0.8,0.18924983711213847,0.010750162887861486,0.9462491855606923,1.060885087811597
2019-03-20,0.002030418111547455,0.8,0.18924983711213847,0.010750162887861486,0.9462491855606923,1.0630391281081601
2019-03-21,0.0034951975370936094,0.8,0.18924983711213847,0.010750162887861486,0.9462491855606923,1.066754659850558
2019-03-22,-0.001103003124635957,0.8,0.18978734525653154,0.010212654743468413,0.9489367262826577,1.0655780261275227
2019-03-25,-0.008338782164517236,0.8,0.18978734525653154,0.010212654743468413,0.9489367262826577,1.056692403088349
2019-03-26,0.0059810397636014066,0.8,0.18978734525653154,0.010212654743468413,0.9489367262826577,1.063012522369116
2019-03-27,-0.0009969702569623013,0.8,0.18978734525653154,0.010212654743468413,0.9489367262826577,1.0619527305015355
2019-03-28,-0.0028940956543779136,0.8,0.18978734525653154,0.010212654743468413,0.9489367262826577,1.0588793377190362
2019-03-29,0.011302611032013023,0.8,0.19029797799370496,0.009702022006294997,0.9514898899685248,1.0708474390031102
2019-04-01,-0.0020613604883821107,0.8,0.19029797799370496,0.009702022006294997,0.9514898899685248,1.068640036403264
2019-04-02,-0.0011768133993034233,0.8,0.19029797799370496,0.009702022006294997,0.9514898899685248,1.0673824464893926
2019-04-03,0.0003377303555775116,0.8,0.19029797799370496,0.009702022006294997,0.9514898899685248,1.0677429339425828
2019-04-08,0.0023883796181877522,0.8,0.19029797799370496,0.009702022006294997,0.9514898899685248,1.0702931094034753
2019-04-09,0.002138029667020837,0.8,0.1907830790940197,0.009216920905980253,0.9539153954700985,1.072581427823788
2019-04-10,0.0011394310948907179,0.8,0.1907830790940197,0.009216920905980253,0.9539153954700985,1.0738035604544527
2019-04-11,-0.0012828390921528657,0.8,0.1907830790940197,0.009216920905980253,0.9539153954700985,1.0724260432698087
2019-04-12,0.0018268409558385888,0.8,0.1907830790940197,0.009216920905980253,0.9539153954700985,1.074385195087762
2019-04-15,0.0009510198420133523,0.8,0.1907830790940197,0.009216920905980253,0.9539153954700985,1.0754069567262559
2019-04-16,-0.003237714126738737,0.8,0.19124392513931873,0.008756074860681223,0.9562196256965936,1.07192509643047
2019-04-17,0.0024870053593541303,0.8,0.19124392513931873,0.008756074860681223,0.9562196256965936,1.074590979890119
2019-04-18,-0.0001995432044308428,0.8,0.19124392513931873,0.008756074860681223,0.9562196256965936,1.0743765525625393
2019-04-19,0.0021946966896824803,0.8,0.19124392513931873,0.008756074860681223,0.9562196256965936,1.0767344832259207
2019-04-22,-2.2558335638611457e-05,0.8,0.19124392513931873,0.008756074860681223,0.9562196256965936,1.0767101938880546
2019-04-23,0.002263999792919481,0.8,0.1916817288823528,0.008318271117647158,0.9584086444117639,1.0791478655440514
2019-04-24,0.009940308293401073,0.8,0.1916817288823528,0.008318271117647158,0.9584086444117639,1.089874928021725
2019-04-25,0.0030541538038042176,0.8,0.1916817288823528,0.008318271117647158,0.9584086444117639,1.0932035736788135
2019-04-26,0.001058471545768126,0.8,0.1916817288823528,0.008318271117647158,0.9584086444117639,1.0943606985552847
2019-04-29,0.008281664837973341,0.8,0.1916817288823528,0.008318271117647158,0.9584086444117639,1.10342382707257
2019-04-30,0.010040422787054167,0.8,0.19209764243823513,0.007902357561764828,0.9604882121911756,1.114502668809688
2019-05-02,0.005413714173140907,0.8,0.19209764243823513,0.007902357561764828,0.9604882121911756,1.1205362677038264
2019-05-03,-0.0004842942198058634,0.8,0.19209764243823513,0.007902357561764828,0.9604882121911756,1.1199935984662945
2019-05-06,-0.007774392355371597,0.8,0.19209764243823513,0.007902357561764828,0.9604882121911756,1.111286328796313
2019-05-07,0.006209942690413702,0.8,0.19209764243823513,0.007902357561764828,0.9604882121911756,1.1181873532107782
2019-05-08,0.002287407678974524,0.8,0.19249276031632337,0.0075072396836765865,0.9624638015816168,1.1207451035490448
2019-05-09,-0.009234019454516003,0.8,0.19249276031632337,0.0075072396836765865,0.9624638015816168,1.1103961214593194
2019-05-10,-0.002635640572665866,0.8,0.19249276031632337,0.0075072396836765865,0.9624638015816168,1.1074695163898705
2019-05-13,-0.004402257275382958,0.8,0.19249276031632337,0.0075072396836765865,0.9624638015816168,1.1025941506540784
2019-05-14,-0.006402644804991751,0.8,0.19249276031632337,0.0075072396836765865,0.9624638015816168,1.0955346319433787
2019-05-15,0.004333281176553379,0.8,0.1928681223005072,0.00713187769949275,0.964340611502536,1.1002818915422412
2019-05-16,-0.0032842300455795826,0.8,0.1928681223005072,0.00713187769949275,0.964340611502536,1.096668312695431
2019-05-17,0.0033223077307417575,0.8,0.1928681223005072,0.00713187769949275,0.964340611502536,1.1003117823087587
2019-05-20,0.005985551080471758,0.8,0.1928681223005072,0.00713187769949275,0.964340611502536,1.1068977546862129
2019-05-21,0.011256450020716117,0.8,0.1928681223005072,0.00713187769949275,0.964340611502536,1.1193574939398812
2019-05-22,-0.0027706819408806617,0.8,0.19322471618548187,0.006775283814518085,0.9661235809274092,1.1162561103460324
2019-05-23,-0.0018930737308125696,0.8,0.19322471618548187,0.006775283814518085,0.9661235809274092,1.1141429552266773
2019-05-24,-2.1528421880564704e-05,0.8,0.19322471618548187,0.006775283814518085,0.9661235809274092,1.1141189694871019
2019-05-27,0.0026631703267570297,0.8,0.19322471618548187,0.006775283814518085,0.9661235809274092,1.117086058067117
2019-05-28,0.0008494724253270232,0.8,0.19322471618548187,0.006775283814518085,0.9661235809274092,1.1180349918701622
2019-05-29,0.0003224330103558425,0.8,0.19356348037620777,0.006436519623792186,0.9678174018810388,1.118395483258274
2019-05-30,0.007904536734122745,0.8,0.19356348037620777,0.006436519623792186,0.9678174018810388,1.1272358814389662
2019-05-31,0.007181765155733888,0.8,0.19356348037620777,0.006436519623792186,0.9678174018810388,1.1353314248145776
2019-06-03,0.0027119752325725148,0.8,0.19356348037620777,0.006436519623792186,0.9678174018810388,1.1384104155194361
2019-06-04,-7.194796659638002e-05,0.8,0.19356348037620777,0.006436519623792186,0.9678174018810388,1.1383285092048874
2019-06-05,0.003519190571104003,0.8,0.1938853063573974,0.006114693642602559,0.9694265317869869,1.1423345041613002
2019-06-06,0.009806706633718161,0.8,0.1938853063573974,0.006114693642602559,0.9694265317869869,1.153537043521184
2019-06-10,0.005738625356632833,0.8,0.1938853063573974,0.006114693642602559,0.9694265317869869,1.16015676044895
2019-06-11,-0.017474500869743465,0.8,0.1938853063573974,0.006114693642602559,0.9694265317869869,1.1398836001294461
2019-06-12,-0.013298508780426177,0.8,0.1938853063573974,0.006114693642602559,0.9694265317869869,1.124724848064461
2019-06-13,-0.001480655018806818,0.8,0.19419104103952753,0.005808958960472427,0.9709552051976376,1.1230595185733976
2019-06-14,0.001155052243645765,0.8,0.19419104103952753,0.005808958960472427,0.9709552051976376,1.1243567109900736
2019-06-17,0.003082531477355483,0.8,0.19419104103952753,0.005808958960472427,0.9709552051976376,1.1278225759434763
2019-06-18,0.0011483600825346356,0.8,0.19419104103952753,0.005808958960472427,0.9709552051976376,1.1291177223698712
2019-06-19,0.013962525406066415,0.8,0.19419104103952753,0.005808958960472427,0.9709552051976376,1.1448830572549005
2019-06-20,0.0004763880284742719,0.8,0.19448148898755113,0.0055185110124488235,0.9724074449377557,1.1454284658373797
2019-06-21,-0.008628278359176093,0.8,0.19448148898755113,0.0055185110124488235,0.9724074449377557,1.1355453901936108
2019-06-24,0.00451952686188589,0.8,0.19448148898755113,0.0055185110124488235,0.9724074449377557,1.1406775180874815
2019-06-25,0.0016123663725130214,0.8,0.19448148898755113,0.0055185110124488235,0.9724074449377557,1.1425167081595273
2019-06-26,-0.0029106200083505096,0.8,0.19448148898755113,0.0055185110124488235,0.9724074449377557,1.1391912761688834
2019-06-27,0.003079461761904005,0.8,0.19475741453817358,0.005242585461826377,0.9737870726908678,1.1426993721433403
2019-06-28,-0.0028253337567735745,0.8,0.19475741453817358,0.005242585461826377,0.9737870726908678,1.1394708650333796
2019-07-01,-0.002204789650634668,0.8,0.19475741453817358,0.005242585461826377,0.9737870726908678,1.1369585714629542
2019-07-02,0.001743349773941764,0.8,0.19475741453817358,0.005242585461826377,0.9737870726908678,1.1389406879314954
2019-07-03,-0.0003033042290842635,0.8,0.19475741453817358,0.005242585461826377,0.9737870726908678,1.1385952424041696
2019-07-04,0.002808614565588466,0.8,0.1950195438112649,0.00498045618873505,0.9750977190563245,1.1417931175862959
2019-07-05,0.0018714934646439205,0.8,0.1950195438112649,0.00498045618873505,0.9750977190563245,1.1439299759438342
2019-07-08,0.0003634125629092382,0.8,0.1950195438112649,0.00498045618873505,0.9750977190563245,1.1443456944681807
2019-07-09,-0.0005496375142923944,0.8,0.1950195438112649,0.00498045618873505,0.9750977190563245,1.143716719145182
2019-07-10,0.0032909065244245694,0.8,0.1950195438112649,0.00498045618873505,0.9750977190563245,1.1474805839583104
2019-07-11,0.007514619691768582,0.8,0.19526856662070166,0.004731433379298294,0.9763428331035082,1.1561034641504457
2019-07-12,-0.0013580407100064625,0.8,0.19526856662070166,0.004731433379298294,0.9763428331035082,1.15453342858115
2019-07-15,-0.0008023927373316758,0.8,0.19526856662070166,0.004731433379298294,0.9763428331035082,1.1536070393430498
2019-07-16,0.001233340315497253,0.8,0.19526856662070166,0.004731433379298294,0.9763428331035082,1.1550298294129129
2019-07-17,0.0009026801931137504,0.8,0.19526856662070166,0.004731433379298294,0.9763428331035082,1.1560724519623795
2019-07-18,-0.00017854177312700035,0.8,0.19550513828966656,0.004494861710333392,0.9775256914483328,1.1558660447369429
2019-07-19,0.001521487563012753,0.8,0.19550513828966656,0.004494861710333392,0.9775256914483328,1.1576246805485189
2019-07-22,0.0023022014314564264,0.8,0.19550513828966656,0.004494861710333392,0.9775256914483328,1.160289765745167
2019-07-23,0.0019395371549548262,0.8,0.19550513828966656,0.004494861710333392,0.9775256914483328,1.1625401908563435
2019-07-24,0.001724774149879402,0.8,0.19550513828966656,0.004494861710333392,0.9775256914483328,1.1645453101257284
2019-07-25,0.005209022786310264,0.8,0.19572988137518324,0.0042701186248167156,0.9786494068759162,1.1706114531818639
2019-07-26,0.0006516466256962461,0.8,0.19572988137518324,0.0042701186248167156,0.9786494068759162,1.1713742781853314
2019-07-29,-0.0013727132801554327,0.8,0.19572988137518324,0.0042701186248167156,0.9786494068759162,1.1697663171576338
2019-07-30,0.003539973436427275,0.8,0.19572988137518324,0.0042701186248167156,0.9786494068759162,1.173907258847199
2019-07-31,0.0017473488051727483,0.8,0.19572988137518324,0.0042701186248167156,0.9786494068759162,1.1759584842933293
2019-08-01,-0.014010830526110855,0.8,0.19594338730642408,0.004056612693575878,0.9797169365321203,1.1594823292641532
2019-08-02,-0.01068064564004585,0.8,0.19594338730642408,0.004056612693575878,0.9797169365321203,1.1470983093793878
2019-08-05,-0.002870417764846427,0.8,0.19594338730642408,0.004056612693575878,0.9797169365321203,1.14380565801412
2019-08-06,-0.0067483567573925094,0.8,0.19594338730642408,0.004056612693575878,0.9797169365321203,1.1360868493727168
2019-08-07,0.002477805561796052,0.8,0.19594338730642408,0.004056612693575878,0.9797169365321203,1.1389018516867757
2019-08-08,0.0031368921676361936,0.8,0.19614621794110287,0.0038537820588970817,0.9807310897055144,1.1424744639850384
2019-08-12,-0.014983436695829778,0.8,0.19614621794110287,0.0038537820588970817,0.9807310897055144,1.1253562701773165
2019-08-13,-0.00974591236117285,0.8,0.19614621794110287,0.0038537820588970817,0.9807310897055144,1.1143886465930721
2019-08-14,0.004979956105693472,0.8,0.19614621794110287,0.0038537820588970817,0.9807310897055144,1.1199382531377888
2019-08-15,-0.03461279250725999,0.8,0.19614621794110287,0.0038537820588970817,0.9807310897055144,1.0811740627609874
2019-08-16,0.009112044723011498,0.8,0.1825080802398394,0.017491919760160568,0.9125404011991969,1.0910257691742256
2019-08-19,0.005136857381694015,0.8,0.1825080802398394,0.017491919760160568,0.9125404011991969,1.0966302129502268
2019-08-20,0.002298769999805646,0.8,0.1825080802398394,0.017491919760160568,0.9125404011991969,1.0991511135846372
2019-08-21,-0.0051017895194168566,0.8,0.1825080802398394,0.017491919760160568,0.9125404011991969,1.0935434759530958
2019-08-22,0.001541319999474971,0.8,0.1825080802398394,0.017491919760160568,0.9125404011991969,1.0952289763828775
2019-08-23,0.0004812776529082765,0.8,0.18278190560811458,0.017218094391885375,0.9139095280405729,1.095756085614028
2019-08-26,-0.012399136390460284,0.8,0.18278190560811458,0.017218094391885375,0.9139095280405729,1.0821696564578227
2019-08-27,0.0037705790266419925,0.8,0.18278190560811458,0.017218094391885375,0.9139095280405729,1.086250062667731
2019-08-28,-0.0013064861734575588,0.8,0.18278190560811458,0.017218094391885375,0.9139095280405729,1.084830891979938
2019-08-29,0.0018025275182428186,0.8,0.18278190560811458,0.017218094391885375,0.9139095280405729,1.0867863295153717
2019-08-30,0.014225167998004037,0.8,0.18364281032770888,0.016357189672291078,0.9182140516385443,1.1022460476306621
2019-09-02,0.000772537408247127,0.8,0.18364281032770888,0.016357189672291078,0.9182140516385443,1.1030975739355495
2019-09-03,-0.003926692866074191,0.8,0.18364281032770888,0.016357189672291078,0.9182140516385443,1.098766048561393
2019-09-04,0.002349821889247568,0.8,0.18364281032770888,0.016357189672291078,0.9182140516385443,1.1013479530734647
2019-09-05,0.006731569601466971,0.8,0.18364281032770888,0.016357189672291078,0.9182140516385443,1.1087617534750118
2019-09-06,0.006374003936594886,0.8,0.18446066981132342,0.015539330188676537,0.922303349056617,1.1158290052564075
2019-09-09,0.008913684155777308,0.8,0.18446066981132342,0.015539330188676537,0.922303349056617,1.1257751525811184
2019-09-10,0.010179846610388543,0.8,0.18446066981132342,0.015539330188676537,0.922303349056617,1.137235370952181
2019-09-11,0.0019169338644849324,0.8,0.18446066981132342,0.015539330188676537,0.922303349056617,1.1394153759466492
2019-09-12,-0.0002027471764190549,0.8,0.18446066981132342,0.015539330188676537,0.922303349056617,1.1391843626964075
