date,ret,core_w,alpha_w,cash_w,e45_exposure,nav
2020-02-07,-0.005024371663571792,0.8,0.2,0.0,1.0,1.195007308760186
2020-02-10,-0.003866757437031843,0.8,0.2,0.0,1.0,1.1903865053617302
2020-02-11,0.003382852779161993,0.8,0.2,0.0,1.0,1.19441340765967
2020-02-12,0.0027764959242849497,0.8,0.2,0.0,1.0,1.1977296916179483
2020-02-13,0.003057977566669346,0.8,0.2,0.0,1.0,1.2013923221458496
2020-02-14,0.0005900821249914756,0.8,0.2,0.0,1.0,1.20210124228025
2020-02-17,0.00041232496644423306,0.8,0.2,0.0,1.0,1.2025968986346358
2020-02-18,0.002915138204845325,0.8,0.2,0.0,1.0,1.2061026347988741
2020-02-19,0.009284582848972468,0.8,0.2,0.0,1.0,1.2173007946360284
2020-02-20,0.0009048377550766153,0.8,0.2,0.0,1.0,1.2184022543542998
2020-02-21,-0.008828859468399952,0.8,0.2,0.0,1.0,1.207645152074624
2020-02-24,-0.011951676721906956,0.8,0.2,0.0,1.0,1.19321176762225
2020-02-25,-0.0036278544888461053,0.8,0.2,0.0,1.0,1.1888829689549376
2020-02-26,-0.006503815203390851,0.8,0.2,0.0,1.0,1.181150693826396
2020-02-27,-0.000667767552411247,0.8,0.2,0.0,1.0,1.1803619597185506
2020-03-02,-0.017346440867841362,0.8,0.2,0.0,1.0,1.1598868807816436
2020-03-03,0.01294161261173601,0.8,0.2,0.0,1.0,1.1748976874661545
2020-03-04,0.0015230567720918133,0.8,0.2,0.0,1.0,1.176687123345565
2020-03-05,0.010609466877706942,0.8,0.2,0.0,1.0,1.189171146406124
2020-03-06,-0.011082343990406862,0.8,0.2,0.0,1.0,1.1759923426981849
2020-03-09,-0.02009085038573635,0.8,0.2,0.0,1.0,1.152365656486264
2020-03-10,-0.01146859714670876,0.8,0.2,0.0,1.0,1.1391496390063205
2020-03-11,-0.0017392620020761913,0.8,0.2,0.0,1.0,1.137168359324518
2020-03-12,-0.028798279788112693,0.8,0.2,0.0,1.0,1.1044198667465015
2020-03-13,-0.030298063295334556,0.8,0.2,0.0,1.0,1.070958083719191
2020-03-16,-0.022399014957484822,0.8,0.2,0.0,1.0,1.0469696775831254
2020-03-17,-0.047719209073150505,0.8,0.2,0.0,1.0,0.9970091126452872
2020-03-18,-0.004419885371043276,0.8,0.2,0.0,1.0,0.9926024466535095
2020-03-19,-0.05464148878150232,0.8,0.2,0.0,1.0,0.9383651712002
2020-03-20,0.04354465973054562,0.8,0.2,0.0,1.0,0.9792259632831078
2020-03-23,-0.026997034486759587,0.8,0.2,0.0,1.0,0.9527897661820234
2020-03-24,0.025553847346096822,0.8,0.2,0.0,1.0,0.977137210419962
2020-03-25,0.032085867770019365,0.8,0.2,0.0,1.0,1.0084895057466625
2020-03-26,0.003560104277860887,0.8,0.2,0.0,1.0,1.012079833550249
2020-03-27,0.014382160063433649,0.8,0.2,0.0,1.0,1.026635727713342
2020-03-30,-0.01575724617298324,0.8,0.2,0.0,1.0,1.0104587758217831
2020-03-31,0.010749941519638196,0.8,0.2,0.0,1.0,1.0213211485698726
2020-04-01,-0.014027074681897279,0.8,0.2,0.0,1.0,1.006995000544682
2020-04-06,0.013597242016109547,0.8,0.2,0.0,1.0,1.0206873552761002
2020-04-07,0.010327372689229808,0.8,0.2,0.0,1.0,1.0312283739932209
2020-04-08,0.008253962466413745,0.8,0.2,0.0,1.0,1.0397400942864619
2020-04-09,0.00824294722599168,0.8,0.2,0.0,1.0,1.0483106170124128
2020-04-10,0.01030463867564644,0.8,0.2,0.0,1.0,1.0591130791405696
2020-04-13,-0.013033959683021257,0.8,0.2,0.0,1.0,1.045308641967291
2020-04-14,0.011490211406243045,0.8,0.2,0.0,1.0,1.057319459248268
2020-04-15,0.01851159639958113,0.8,0.2,0.0,1.0,1.0768921303432955
2020-04-16,-0.012953136640276242,0.8,0.2,0.0,1.0,1.0629429994321207
2020-04-17,0.011178748371370829,0.8,0.2,0.0,1.0,1.0748253717558824
2020-04-20,-0.00463196938918784,0.8,0.2,0.0,1.0,1.0698468135351866
2020-04-21,-0.01309743799896297,0.8,0.2,0.0,1.0,1.0558345612265214
2020-04-22,-0.007714185218336911,0.8,0.2,0.0,1.0,1.0476896578612986
2020-04-23,0.006199038262401357,0.8,0.2,0.0,1.0,1.054184326137503
2020-04-24,-0.0017439342591485608,0.8,0.2,0.0,1.0,1.0523458979756943
2020-04-27,0.013796730597811769,0.8,0.2,0.0,1.0,1.0668648308257773
2020-04-28,0.019169971714736535,0.8,0.2,0.0,1.0,1.0873165994561547
2020-04-29,0.008869045581725342,0.8,0.2,0.0,1.0,1.0969600599384979
2020-04-30,0.012272956073792552,0.8,0.2,0.0,1.0,1.110423002568828
2020-05-04,-0.01582469990813471,0.8,0.2,0.0,1.0,1.0928508917820863
2020-05-05,0.008512212284876596,0.8,0.2,0.0,1.0,1.1021534705686522
2020-05-06,-0.0033442627990090566,0.8,0.2,0.0,1.0,1.0984675797182308
2020-05-07,-0.0019526027924670953,0.8,0.2,0.0,1.0,1.0963227088546383
2020-05-08,0.009419232589124516,0.8,0.2,0.0,1.0,1.1066492274420792
2020-05-11,0.008692939851866565,0.8,0.2,0.0,1.0,1.1162692626133477
2020-05-12,-0.005925252019448069,0.8,0.2,0.0,1.0,1.1096550859108
2020-05-13,0.0020038255580006937,0.8,0.2,0.0,1.0,1.1118786411325134
2020-05-14,-0.0027282700803374026,0.8,0.2,0.0,1.0,1.1088451359029454
2020-05-15,-0.001393627321947344,0.8,0.2,0.0,1.0,1.1072998190257426
2020-05-18,-0.0012569100530958944,0.8,0.2,0.0,1.0,1.1059080427514179
2020-05-19,0.013128642237262424,0.8,0.2,0.0,1.0,1.1204271137920125
2020-05-20,0.0014569322976302648,0.8,0.2,0.0,1.0,1.1220595002412368
2020-05-21,0.0006109758964244483,0.8,0.2,0.0,1.0,1.1227450515502384
2020-05-22,-0.008663213749716105,0.8,0.2,0.0,1.0,1.1130184711822226
2020-05-25,-0.00160684403002902,0.8,0.2,0.0,1.0,1.1112300240964914
2020-05-26,0.01000871221319808,0.8,0.2,0.0,1.0,1.1223520056103382
2020-05-27,0.0018649771590936836,0.8,0.2,0.0,1.0,1.1244451664652646
2020-05-28,-0.0009255797178322701,0.8,0.2,0.0,1.0,1.1234044028253698
2020-05-29,-0.002013525015313755,0.8,0.2,0.0,1.0,1.1211423999579673
2020-06-01,0.007994134625607784,0.8,0.2,0.0,1.0,1.1301049632377083
2020-06-02,0.009439736618874052,0.8,0.2,0.0,1.0,1.1407728564423547
2020-06-03,0.012318345014905141,0.8,0.2,0.0,1.0,1.1548252900716505
2020-06-04,0.0006447550879168152,0.8,0.2,0.0,1.0,1.1555698695530792
2020-06-05,-0.0006280450344656963,0.8,0.2,0.0,1.0,1.1548441196345283
2020-06-08,0.007106586132846138,0.8,0.2,0.0,1.0,1.1630511188407218
2020-06-09,-8.166505378726098e-05,0.8,0.2,0.0,1.0,1.1629561382085443
2020-06-10,0.0034033076950003237,0.8,0.2,0.0,1.0,1.1669140357826573
2020-06-11,-0.009969561369072632,0.8,0.2,0.0,1.0,1.1552804146904898
2020-06-12,-0.015066023866079026,0.8,0.2,0.0,1.0,1.137874932390749
2020-06-15,-0.0023592814684018307,0.8,0.2,0.0,1.0,1.1351903651494006
2020-06-16,0.01117488825261459,0.8,0.2,0.0,1.0,1.14787599062539
2020-06-17,0.0054122674911996965,0.8,0.2,0.0,1.0,1.1540886025333803
2020-06-18,-0.005142092293356982,0.8,0.2,0.0,1.0,1.1481541724244424
2020-06-19,-0.0027226829895533817,0.8,0.2,0.0,1.0,1.1450281125897976
2020-06-22,0.002914563436754891,0.8,0.2,0.0,1.0,1.1483653696608083
2020-06-23,0.0022795819449135113,0.8,0.2,0.0,1.0,1.150983162623651
2020-06-24,0.0017716751965846547,0.8,0.2,0.0,1.0,1.153022330944558
2020-06-29,-0.004396807379767465,0.8,0.2,0.0,1.0,1.1479527138508243
2020-06-30,0.005908649857746174,0.8,0.2,0.0,1.0,1.1547355644902182
2020-07-01,0.003604655353397113,0.8,0.2,0.0,1.0,1.1588979882245158
2020-07-02,0.00655612316524632,0.8,0.2,0.0,1.0,1.1664958661712719
2020-07-03,0.004037455177601146,0.8,0.2,0.0,1.0,1.1712055409457955
2020-07-06,0.014250550176741284,0.8,0.2,0.0,1.0,1.1878958642743211
2020-07-07,0.000685108669580492,0.8,0.2,0.0,1.0,1.1887097020294943
2020-07-08,-0.0014926013831505936,0.8,0.2,0.0,1.0,1.1869354322840806
2020-07-09,0.0015983823404151828,0.8,0.2,0.0,1.0,1.1888326089182564
2020-07-10,-0.004732844849482776,0.8,0.2,0.0,1.0,1.1832060486282405
2020-07-13,-0.000675840286500451,0.8,0.2,0.0,1.0,1.1824063903133466
2020-07-14,0.000981513091919939,0.8,0.2,0.0,1.0,1.183566937665409
2020-07-15,0.004179442630365094,0.8,0.2,0.0,1.0,1.1885135877805786
2020-07-16,-0.005474617571790641,0.8,0.2,0.0,1.0,1.182006930408603
2020-07-17,0.002884600839147744,0.8,0.2,0.0,1.0,1.185416548591938
2020-07-20,-0.0006714967476548317,0.8,0.2,0.0,1.0,1.184620545234942
2020-07-21,0.006654486168856223,0.8,0.2,0.0,1.0,1.192503586268551
2020-07-22,0.0025019832039899995,0.8,0.2,0.0,1.0,1.1954872102120928
