date,nav
2019-01-02,0.9805104798226101
2019-01-03,0.9827171470438401
2019-01-04,0.9793563289631279
2019-01-07,0.9949719766163091
2019-01-08,0.9890326589393099
2019-01-09,1.0000366087508124
2019-01-10,1.0012926187015927
2019-01-11,1.0019080574752417
2019-01-14,1.0013216945438195
2019-01-15,1.006010562094381
2019-01-16,1.000360431035421
2019-01-17,1.0041590818918138
2019-01-18,1.0095216222675685
2019-01-21,1.0082106673742464
2019-01-22,1.0124710515537987
2019-01-23,1.0143012114116319
2019-01-24,1.0157571159890852
2019-01-25,1.0192577494732873
2019-01-28,1.0180263266073277
2019-01-29,1.0196901393654296
2019-01-30,1.0202047541431554
2019-02-11,1.0174898198675406
2019-02-12,1.0211095588645567
2019-02-13,1.0164792079364129
2019-02-14,1.0156324783821864
2019-02-15,1.0130415315742085
2019-02-18,1.0205485005020904
2019-02-19,1.0205319160405506
2019-02-20,1.0258466271973936
2019-02-21,1.0282020156646696
2019-02-22,1.0298883897119568
2019-02-25,1.0329616571074054
2019-02-26,1.0313782961278082
2019-02-27,1.0400819007876996
2019-03-04,1.03575072030654
2019-03-05,1.0350948598189478
2019-03-06,1.0388064812247673
2019-03-07,1.035059255828813
2019-03-08,1.033013468523165
2019-03-11,1.0349105276070754
2019-03-12,1.041808658847085
2019-03-13,1.0446776288449584
2019-03-14,1.042149650979692
2019-03-15,1.0464832074243366
2019-03-18,1.0534342171658793
2019-03-19,1.057841195533849
2019-03-20,1.0607142053246263
2019-03-21,1.0638581503551148
2019-03-22,1.0606271597179513
2019-03-25,1.052623029334899
2019-03-26,1.0580956004030688
2019-03-27,1.0558262140654717
2019-03-28,1.053064273080045
2019-03-29,1.066005391213867
2019-04-01,1.0610920569413607
2019-04-02,1.0602528022592608
2019-04-03,1.0597404857720545
2019-04-08,1.0627476399149056
2019-04-09,1.065465044719716
2019-04-10,1.0666498230487995
2019-04-11,1.0638747922639404
2019-04-12,1.0661665213420786
2019-04-15,1.0675982580250436
2019-04-16,1.0638847494032873
2019-04-17,1.0661161337371903
2019-04-18,1.0657578597209256
2019-04-19,1.0683063110625908
2019-04-22,1.0683722706459078
2019-04-23,1.0727579800800853
2019-04-24,1.083986535275568
2019-04-25,1.0884646945128145
2019-04-26,1.0892039940833358
2019-04-29,1.100412950535245
2019-04-30,1.1129826484626992
2019-05-02,1.1195447759113493
