date,nav_base,nav_chal_e45_e3,rel_chal_vs_base
2016-06-17,3793777.3790680002,3716283.4772967505,0.9795734187781237
2016-06-20,3810350.229068001,3728853.3272967506,0.9786117031580102
2016-06-21,3842260.4290680005,3756320.4772967505,0.9776329706541792
2016-06-22,3834741.8790680007,3750883.1409375006,0.9781318428266986
2016-06-23,3824488.679068001,3741227.7935292507,0.9782295379786454
2016-06-24,3748202.979068001,3665211.9935292504,0.977858460173524
2016-06-27,3740852.3290680004,3665386.0935292505,0.9798264596139373
2016-06-28,3766252.3290680004,3682786.0935292505,0.9778383846205534
2016-06-29,3804472.329068001,3721924.1435292508,0.9783023298899975
2016-06-30,3830391.3290680004,3744960.7435292504,0.9776966429277248
2016-07-01,3857395.2790680006,3770241.3435292505,0.9774060138426344
2016-07-04,3863795.2790680006,3773041.3435292505,0.976511712193861
2016-07-05,3854595.729068001,3767168.3935292508,0.9773186757616501
2016-07-06,3812299.029068001,3728327.243529251,0.9779734525286494
2016-07-07,3814775.729068001,3731430.3435292505,0.9781519566396338
2016-07-11,3882390.3290680004,3794055.1435292508,0.977247216778444
2016-07-12,3889418.6790680005,3801735.5935292505,0.9774559920713496
2016-07-13,3910114.0545718754,3822146.2935292507,0.9775025076468629
2016-07-14,3920838.104571875,3830916.4435292506,0.9770657041570342
2016-07-15,3963784.8045718754,3870857.593529251,0.9765559394305561
2016-07-18,3981785.8045718754,3894059.04352925,0.9779679858866598
2016-07-19,3989457.5545718754,3901875.9435292506,0.978046736969978
2016-07-20,3980331.9545718753,3893025.7935292507,0.9780656080851892
2016-07-21,3991337.5545718754,3901296.19352925,0.9774408052910766
2016-07-22,3972591.4045718755,3884664.3650953756,0.9778665786329527
2016-07-25,3976612.816001375,3885900.8150953753,0.9771886263251512
2016-07-26,3972069.0904518752,3882701.9219217505,0.9775011042116697
2016-07-27,3978341.9404518753,3888406.9111415003,0.9773938412895298
2016-07-28,3985914.1404518755,3898300.8611415005,0.978019275824029
2016-07-29,3971015.0404518754,3887554.9611415,0.9789826836563988
2016-08-01,3994409.6404518755,3909191.7111415006,0.9786657010719776
2016-08-02,3988333.5904518752,3901964.5111415004,0.9783445698932648
2016-08-03,3970145.5904518757,3885591.3111415007,0.9787024739058118
2016-08-04,3965799.440451876,3881124.5611415007,0.9786487237739064
2016-08-05,4006016.6404518755,3921039.3611415005,0.9787875870378837
2016-08-08,4048495.3404518752,3964807.8611415005,0.9793287450588904
2016-08-09,4057175.2404518756,3973868.3111415007,0.9794667658227412
2016-08-10,4097284.190451876,4021287.2611415004,0.9814518774442166
2016-08-11,4085482.7394413752,4009692.9101310004,0.9814489904513125
2016-08-12,4081527.4394413754,4007138.1601310004,0.9817741567552571
2016-08-15,4050337.7394413757,3976386.660131001,0.9817419968240539
2016-08-16,4059940.0400645,3985357.2601310005,0.9816295858565648
2016-08-17,4067018.1900645006,3991831.8601310006,0.981513156219174
2016-08-18,4075061.9000645,3994118.8201310006,0.9801369692243894
2016-08-19,4030305.8127433755,3950758.1757487506,0.9802626300110765
2016-08-22,3956738.7127433755,3894705.9257487506,0.9843222432669518
2016-08-23,3982650.5127433757,3918853.4257487506,0.9839812489721375
2016-08-24,3950199.9921797505,3892770.605185125,0.9854616507750699
2016-08-25,3996703.0421797503,3938146.0051851254,0.9853486645425904
2016-08-26,4002211.8921797504,3943796.555185125,0.9854042368149554
2016-08-29,4003351.4921797505,3942600.1051851255,0.9848248680853284
2016-08-30,3997809.3421797506,3939725.7051851256,0.9854711338077579
2016-08-31,3975498.0421797507,3911688.905185126,0.9839493979577868
2016-09-01,3930378.0921797506,3880426.0149117503,0.987290770481499
2016-09-02,3956424.1421797504,3900763.605083125,0.9859316051322142
2016-09-05,4004250.69217975,3942165.2550831256,0.9844951173467045
2016-09-06,4023625.4421797507,3961830.0550831254,0.9846418639148607
2016-09-07,4041202.7421797505,3983415.7050831253,0.9857005350180833
2016-09-08,4066617.0921797506,4002984.0550831254,0.9843523411095199
2016-09-09,4031835.2421797505,3968227.6550831255,0.9842236640944096
2016-09-10,3991943.5921797506,3928773.6550831255,0.984175643859203
2016-09-12,3964383.7421797505,3905448.1550831255,0.9851337330265056
2016-09-13,3969051.34217975,3902970.8050831254,0.9833510500621707
2016-09-14,3936902.6921797507,3878503.6550831255,0.9851662482761819
2016-09-19,4020511.4421797507,3962009.9050831255,0.9854492300449944
2016-09-20,4012597.2921797507,3950704.605083125,0.984575405257525
2016-09-21,4019563.9921797505,3959780.7550831256,0.9851269348583737
2016-09-22,4020097.4921797505,3959867.6550831255,0.9850178168032518
2016-09-23,4039123.0421797507,3979094.355083125,0.9851381880497925
2016-09-26,4013248.2921797503,3953129.5550831254,0.9850199308092219
2016-09-29,4029770.2921797507,3970960.4550831257,0.985406156472305
2016-09-30,3976377.6421797504,3922231.505083125,0.9863830496071938
2016-10-03,3981175.0921797506,3928410.655083125,0.986746516826082
2016-10-04,4009908.8921797504,3955789.0550831254,0.986503474629518
2016-10-05,4007103.5921797506,3952584.3050831254,0.9863943404899677
2016-10-06,4005452.5921797506,3950659.3550831256,0.986320338130177
2016-10-07,3980726.8421797506,3927669.6050831256,0.9866714700103432
2016-10-11,3984491.7921797507,3931936.8050831254,0.9868101153578046
2016-10-12,3986731.1921797507,3934877.305083126,0.9869933826493394
2016-10-13,3976961.94217975,3924180.3050831254,0.9867281513215348
2016-10-14,3954636.1921797507,3901990.5550831254,0.986687615614116
2016-10-17,3963606.44217975,3910762.5050831256,0.986667713389939
2016-10-18,3983006.6421797504,3927025.5550831254,0.9859450178908091
2016-10-19,3986061.94217975,3931180.3050831254,0.9862316145878522
2016-10-20,3989123.3421797506,3935851.7050831253,0.9866457784011471
2016-10-21,3989670.5921797506,3935417.8050831254,0.9864016875972248
2016-10-24,3984870.5921797506,3932717.8050831254,0.9869123009417233
2016-10-25,4001122.5421797503,3948339.8050831254,0.9868080178649391
2016-10-26,3979917.8421797506,3929683.9050831255,0.9873781472159454
2016-10-27,3963103.69217975,3913278.605083125,0.9874277609251196
2016-10-28,3977587.2921797507,3929443.9550831253,0.9878963468152467
2016-10-31,3960517.0421797503,3914772.0050831256,0.9884497310302071
2016-11-01,3959948.5921797506,3909786.905083125,0.9873327428553778
2016-11-02,3942003.69217975,3894378.605083125,0.9879185584754512
2016-11-03,3944942.0921797506,3890944.1550831255,0.9863121090665266
2016-11-04,3935832.44217975,3882231.7050831253,0.9863813467966285
2016-11-07,3951341.2921797503,3899832.2550831256,0.986964163991967
2016-11-08,4000533.7421797505,3941798.1550831255,0.9853180623181991
2016-11-09,3923065.5421797507,3866592.5050831256,0.9856048703521666
2016-11-10,3983004.4421797507,3920549.9165612506,0.9843197449249338
2016-11-11,3932173.1921797507,3867242.3665612508,0.9834872925364444
2016-11-14,3939067.09217975,3871332.275109875,0.9828043505010744
2016-11-15,3933623.1921797507,3865548.9251098754,0.9826942582591005
2016-11-16,3940625.9421797507,3873467.5692203753,0.9829574352032442
2016-11-17,3947353.2421797505,3885053.219220375,0.9842172668273861
2016-11-18,3934042.6421797504,3874543.7192203756,0.9848758825536248
2016-11-21,3956568.1921797507,3894270.4192203754,0.9842545938971788
2016-11-22,3972211.2921797503,3907441.869220375,0.9836943661363409
2016-11-23,3983431.7421797505,3922858.299863626,0.9847936537546947
2016-11-24,3998584.4921797505,3932192.1998636257,0.9833960511661135
2016-11-25,4002490.7921797503,3936940.9771833755,0.9836227443359897
2016-11-28,4026786.5921797506,3962789.627183376,0.9841071873238427
2016-11-29,4004258.2921797503,3941079.027183376,0.9842219806050567
2016-11-30,4019531.4921797505,3958097.9271833757,0.9847162374232177
2016-12-01,4017422.6421797504,3953197.3771833754,0.9840133163182632
2016-12-02,4019783.2421797505,3955356.8771833754,0.9839726768547252
2016-12-05,3995618.09217975,3935876.6271833754,0.9850482544582274
2016-12-06,4031196.392179751,3967137.2271833755,0.9841091431018727
2016-12-07,4043701.892179751,3978335.9834270007,0.9838351316452968
2016-12-08,4095372.642179751,4030962.4834270007,0.9842724546993926
2016-12-09,4107681.4921797505,4039813.033427001,0.9834776725308527
2016-12-12,4102876.1921797507,4033958.2834270005,0.9832025375554567
2016-12-13,4112044.8421797506,4045256.4334270004,0.9837578598200922
2016-12-14,4081513.7921797503,4016761.9334270004,0.9841353326119305
2016-12-15,4079200.6421797504,4012681.5834270003,0.9836931142673078
2016-12-16,4068166.2421797505,3995604.333427001,0.9821634848644065
2016-12-19,4039546.7921797503,3971044.2834270005,0.9830420311294907
2016-12-20,4029444.0421797503,3963760.3834270006,0.9836990765809921
2016-12-21,4015129.8921797504,3949586.1074420004,0.9836757996633162
2016-12-22,3985310.2421797505,3922663.007442001,0.9842804622649691
2016-12-23,3972146.0921797506,3909557.7074420005,0.9842431815735649
2016-12-26,3994579.6921797507,3932623.0574420006,0.98448982383327
2016-12-27,3987668.2921797507,3926251.6574420007,0.9845983591819323
2016-12-28,4024416.0421797503,3962672.3074420006,0.9846577157802235
2016-12-29,3996690.2921797507,3937732.5574420006,0.9852483604113355
2016-12-30,4029021.3421797506,3970327.0574420006,0.985432123646683
2017-01-03,4033116.0421797503,3972172.3074420006,0.9848891690443868
2017-01-04,4048579.1921797507,3986702.6574420007,0.9847164815604272
2017-01-05,4083810.2421797505,4020197.1574420007,0.9844231046583114
2017-01-06,4085757.69217975,4020376.3074420006,0.9839977331835191
2017-01-09,4071799.8421797506,4009400.707442001,0.9846752941803875
2017-01-10,4083416.5421797503,4019826.857442001,0.9844273333173585
2017-01-11,4092980.6921797507,4030832.1574420007,0.9848158250889153
2017-01-12,4121039.7421797505,4053795.757442001,0.9836827623743851
2017-01-13,4110444.8421797506,4046537.4574420005,0.984452440747542
2017-01-16,4074321.6421797504,4014482.7909875005,0.9853131744502537
2017-01-17,4082060.4421797507,4020105.193917,0.9848225548983622
2017-01-18,4061960.2421797505,4004692.1439170004,0.9859013641571197
2017-01-19,4054652.1921797507,3995284.3146178755,0.9853580838138525
2017-01-20,4059411.0421797507,4000334.8646178753,0.9854471062555533
2017-01-23,4089194.6421797504,4029400.2146178754,0.9853774562489397
2017-01-24,4085744.6421797504,4026900.2146178754,0.9855976247378785
2017-02-02,4059529.4921797505,4001119.9646178754,0.9856117494220956
2017-02-03,4071588.5421797503,4013583.5646178755,0.9857537231571977
2017-02-06,4108052.7921797503,4053767.3146178755,0.9867855939764906
2017-02-07,4135945.2421797505,4082083.2146178754,0.9869770936489748
2017-02-08,4128103.892179751,4077220.7146178754,0.987673959064289
2017-02-09,4129184.1420832505,4080804.614617876,0.9882835141760071
2017-02-10,4162448.4920832505,4108372.9646178754,0.9870087215329574
2017-02-13,4175701.2420832505,4118506.8646178753,0.9863030484822614
2017-02-14,4177912.642083251,4123978.2646178757,0.9870905923397953
2017-02-15,4214399.79208325,4156989.4146178756,0.9863775673173627
2017-02-16,4200257.642083251,4149165.014617875,0.9878358348893963
2017-02-17,4186490.9420832507,4137088.8646178753,0.9881996454432093
2017-02-18,4199502.342083251,4148860.2646178757,0.9879409336297088
2017-02-20,4195529.54208325,4141367.4646178754,0.9870905264944264
2017-02-21,4195432.09208325,4141988.3146178755,0.9872614366548269
2017-02-22,4204840.942083251,4149388.8646178753,0.9868123245970151
2017-02-23,4190243.3920832505,4130731.264617875,0.9857974532988195
2017-02-24,4190203.1920832503,4134028.8646178753,0.9865938893914482
2017-03-01,4181058.2920832504,4126720.5646178755,0.9870038340368843
2017-03-02,4190481.2920832504,4138926.4146178756,0.9876971464917947
2017-03-03,4180383.8420832506,4132247.264617875,0.9884851297670821
2017-03-06,4193881.2920832504,4141026.4146178756,0.9873971450824923
2017-03-07,4198822.610345125,4147877.8220622507,0.987866887218013
2017-03-08,4193062.7809963757,4141763.417186125,0.9877656580667603
2017-03-09,4182875.9309963756,4136943.7671861257,0.9890189992321123
2017-03-10,4182759.2309963754,4133817.6171861254,0.9882992036817305
2017-03-13,4196995.380996375,4152403.8171861256,0.9893753602846083
2017-03-14,4209616.5809963755,4166272.8171861256,0.9897036314409444
2017-03-15,4210027.980996375,4168694.217186126,0.9901820690986318
2017-03-16,4239369.777482125,4193919.4645916256,0.9892789930399765
2017-03-17,4248106.921956751,4196584.3645916255,0.9878716429902398
2017-03-20,4245942.77195675,4192879.0645916252,0.9875024911509416
2017-03-21,4261232.014370001,4208109.457004876,0.9875335214825239
2017-03-22,4238423.230794501,4188941.6570048756,0.9883254759859483
2017-03-23,4239783.8307945,4192701.1570048756,0.988895029636263
2017-03-24,4229175.7807945,4183762.5070048757,0.9892619091417635
2017-03-27,4235228.5307945,4190546.4070048756,0.9894498907285074
2017-03-28,4247260.180794501,4202800.893992126,0.989532243161506
2017-03-29,4263707.5307945,4220995.443992126,0.9899824069793981
2017-03-30,4271343.5807945,4223503.193992126,0.988799686586328
2017-03-31,4249824.1307945,4204722.609265501,0.9893874381289827
2017-04-05,4275524.430794501,4235764.109265501,0.9907004808012262
2017-04-06,4259040.930794501,4228077.2092655,0.9927298840203388
2017-04-07,4250354.8807945,4225269.4592655,0.9940980406971781
2017-04-10,4265752.3307945,4233727.803453376,0.9924926425967258
2017-04-11,4258032.980794501,4235546.203453375,0.9947189753009077
2017-04-12,4259107.6307945,4230882.553453376,0.9933730067920685
2017-04-13,4256990.8307945,4236021.803453376,0.9950742136465417
2017-04-14,4220707.1307945,4192177.8373611257,0.9932406365688765
2017-04-17,4220146.5307945,4190668.3373611253,0.9930148886494172
2017-04-18,4226205.3807945,4196118.887361125,0.9928809675057205
2017-04-19,4185702.3307945,4152143.487361125,0.9919825059736139
2017-04-20,4179832.0807945,4142750.7494012504,0.9911285117017903
2017-04-21,4206291.0307945,4174029.7494012504,0.9923302308002315
2017-04-24,4210918.3307945,4182644.729131876,0.9932856447355298
2017-04-25,4247943.2807945,4215572.579131875,0.9923796765816113
2017-04-26,4263238.0807945,4234546.279131875,0.9932699508873598
2017-04-27,4251736.230794501,4215408.879131876,0.9914558783304777
2017-04-28,4240673.0807945,4206777.5497831255,0.9920070398341048
2017-05-02,4308194.180794501,4271352.249783126,0.9914484051866528
2017-05-03,4316805.5807945,4281573.649783125,0.9918384253467142
2017-05-04,4339233.8807945,4304984.249783126,0.9921069866358291
2017-05-05,4312069.5307945,4279815.899783125,0.9925201505260903
2017-05-08,4329081.1307945,4297000.349783125,0.9925894710581488
2017-05-09,4326239.7807945,4295087.849783125,0.9927993054962723
2017-05-10,4318688.1500165,4288808.594823501,0.993081335314085
2017-05-11,4325815.030481876,4296120.781699126,0.9931355713146518
2017-05-12,4331615.030481876,4299820.781699126,0.9926599551070416
2017-05-15,4349889.780481876,4317535.5816991255,0.9925620646923228
2017-05-16,4344426.430481875,4309992.181699126,0.9920739252157321
2017-05-17,4342198.430481875,4312523.0816991255,0.9931658238890164
2017-05-18,4327884.280481876,4299767.781699126,0.993503407910061
2017-05-19,4326631.730481876,4298346.931699126,0.9934626285423188
2017-05-22,4338397.6304818755,4310411.181699126,0.9935491277733247
2017-05-23,4338787.030481876,4308201.681699126,0.9929507144351926
2017-05-24,4339823.080481876,4305709.431699125,0.9921393918254007
2017-05-25,4346653.730481875,4317577.8316991255,0.9933107395744804
2017-05-26,4351277.35305825,4322193.51535,0.9933160230092416
2017-05-31,4337893.15305825,4304929.315350001,0.9924009567444025
2017-06-01,4336491.220738125,4310887.673233626,0.9940957916893602
2017-06-02,4342541.220738125,4315137.673233626,0.9936895135563409
2017-06-03,4345141.220738125,4317037.673233626,0.9935321900769604
2017-06-05,4358819.320738126,4333785.223233626,0.9942566792375647
2017-06-06,4359783.270738126,4335977.473233626,0.9945396832763962
2017-06-07,4352721.870738125,4329156.073233626,0.9945859629435723
2017-06-08,4377751.920738125,4353025.623233626,0.9943518276155926
2017-06-09,4361887.770738125,4338820.323233626,0.9947115907797427
2017-06-12,4357149.170738125,4335091.723233626,0.9949376423344344
2017-06-13,4363293.070738126,4338625.073233626,0.9943464724682528
2017-06-14,4349221.070738126,4324194.1732336255,0.9942456598325426
2017-06-15,4352210.470738125,4323034.673233626,0.993296326613646
2017-06-16,4357831.670738125,4334553.673233626,0.994658353221671
2017-06-19,4372936.970738125,4348258.423233626,0.9943565279651554
2017-06-20,4377083.420738125,4353312.623233627,0.994569261030787
2017-06-21,4379056.220738125,4359905.423233626,0.9956267294733954
2017-06-22,4396155.620738125,4373656.573233626,0.994882108495349
2017-06-23,4396521.520738125,4377220.823233626,0.9956100072720084
2017-06-26,4459236.170738125,4438380.673233626,0.9953230785035889
2017-06-27,4483361.120738125,4460308.523233626,0.994858188559055
2017-06-28,4457203.870738125,4439081.773233626,0.9959342004471744
2017-06-29,4500549.070738126,4476831.573233626,0.9947300880111035
2017-06-30,4491146.320738126,4469347.673233626,0.9951463065445357
2017-07-03,4506926.970738125,4485866.073233626,0.9953269938383205
2017-07-04,4490512.820738126,4470014.824241376,0.995435266011916
2017-07-05,4520537.3895172505,4497675.900946001,0.9949427498101744
2017-07-06,4506742.489517251,4487667.600946001,0.9957674775926029
2017-07-07,4491531.889517251,4473908.100946001,0.9960762187590424
2017-07-10,4479151.039517251,4458176.650946001,0.9953173294702045
2017-07-11,4505171.289517251,4482148.600946001,0.9948897195929443
2017-07-12,4502301.939517251,4486017.000946,0.996382975022551
2017-07-13,4510618.6395172505,4497220.921935,0.9970297383456731
2017-07-14,4526376.8895172505,4509772.621935001,0.9963316648198907
2017-07-17,4555578.189517251,4541439.071935001,0.9968963066829177
2017-07-18,4567594.8895172505,4554315.221935,0.99709263454762
2017-07-19,4555571.8895172505,4540859.371935001,0.9967704345493692
2017-07-20,4548046.339517251,4530382.671935,0.9961162076496949
2017-07-21,4524063.18951725,4511565.921935,0.9972376010107005
2017-07-24,4545605.042734875,4530171.221935,0.9966046718413113
2017-07-25,4543891.892734876,4525740.871935001,0.9960054021468036
2017-07-26,4527753.192734876,4506433.821935001,0.9952914017411365
2017-07-27,4549295.442734876,4533036.671935,0.9964260903683799
2017-07-28,4536355.942734876,4513667.721935,0.9949985801188702
2017-07-31,4517388.942734876,4506043.921935,0.9974885888853735
2017-08-01,4539958.592734876,4527967.021935,0.9973586607553941
2017-08-02,4579887.292734875,4565303.721935,0.9968157358756384
2017-08-03,4566880.9927348755,4553474.021935,0.9970643047582796
2017-08-04,4610843.892734876,4593502.371935,0.9962389703049369
2017-08-07,4639749.121936125,4620238.734517376,0.9957949477642
2017-08-08,4631260.321936125,4612029.134517375,0.9958475261414996
2017-08-09,4587614.521936125,4573655.334517376,0.9969572013184625
2017-08-10,4539451.521936125,4527573.934517375,0.997383475214714
2017-08-11,4535224.581061,4522285.734517376,0.9971470328949846
2017-08-14,4504723.481061,4488739.234517375,0.9964516697615675
2017-08-15,4516906.681061001,4501853.634517375,0.9966673992609275
2017-08-16,4527294.131061001,4514989.184517375,0.9972820527698425
2017-08-17,4580312.781061,4572676.234517375,0.9983327456205171
2017-08-18,4557354.650944375,4548488.434517375,0.998054525682972
2017-08-21,4555717.750944375,4552612.334517376,0.999318347492806
2017-08-22,4579732.897725375,4571558.134517375,0.9982150131043537
2017-08-23,4580439.997725375,4575983.934517375,0.9990271538956492
2017-08-24,4612529.897725375,4607999.434517375,0.9990177921209282
2017-08-25,4604573.197725375,4602276.534517375,0.999501221262128
2017-08-28,4637036.597725376,4630400.534517375,0.9985688999713188
2017-08-29,4628379.497725375,4620274.734517375,0.9982488982997217
2017-08-30,4637773.897725375,4628179.534517375,0.9979312568013059
2017-08-31,4656787.697725375,4646228.234517375,0.9977324576739545
2017-09-01,4656710.097725376,4654655.134517375,0.9995587092249947
2017-09-04,4623457.497725375,4621318.634517375,0.9995373888028489
2017-09-05,4632626.897725375,4630262.534517375,0.9994896279669832
2017-09-06,4608077.297725375,4611287.234517375,1.000696589181259
2017-09-07,4606114.597725376,4606366.234517375,1.0000546310315692
2017-09-08,4620934.397725375,4623313.034517375,1.0005147523395204
2017-09-11,4611277.297725375,4612787.234517375,1.00032744437051
2017-09-12,4628103.397725375,4628954.034517375,1.000183798139086
2017-09-13,4604964.597725376,4605766.234517375,1.0001740809891124
2017-09-14,4606363.897725375,4611219.634517375,1.0010541366031454
2017-09-15,4595844.897725375,4604178.634517375,1.0018133198524877
2017-09-18,4613370.597725376,4619042.534517375,1.0012294561366468
2017-09-19,4603393.697725375,4603369.934517375,0.999994837893615
2017-09-20,4589804.497725375,4583479.234517375,0.9986218883154752
2017-09-21,4586622.797725375,4583295.434517375,0.9992745505015913
2017-09-22,4569585.097725376,4564935.334517375,0.9989824539627645
2017-09-25,4551689.597725376,4548002.834517376,0.9991900231488012
2017-09-26,4578393.697725375,4574791.734517375,0.9992132692280723
2017-09-27,4585631.397725375,4585118.587051126,0.999888170105756
2017-09-28,4571386.597725376,4567862.475906625,0.9992290912738591
2017-09-29,4570892.597725376,4569360.575906625,0.999664830930503
2017-09-30,4584893.697725375,4582538.275906625,0.9994862646826647
2017-10-02,4586149.297725375,4582383.475906625,0.9991788706441334
2017-10-03,4591376.723113,4587835.401294251,0.9992287015350053
2017-10-05,4596226.3394410005,4596477.401294251,1.0000546234747179
2017-10-06,4616134.539441,4616160.554607001,1.0000056357035911
2017-10-11,4642699.839441,4644989.854607001,1.0004932507474524
2017-10-12,4657551.3394410005,4664948.654607001,1.0015882412510106
2017-10-13,4668765.539441,4680900.254607,1.0025991271276076
2017-10-16,4667181.939441,4673282.954607001,1.0013072160556764
2017-10-17,4681369.639441,4686693.054607001,1.0011371490773022
2017-10-18,4664175.239441,4670110.054607001,1.0012724254260037
2017-10-19,4651049.539441,4664074.354607001,1.0028004034477704
2017-10-20,4638917.439441,4649695.056526001,1.0023233043540216
2017-10-23,4633892.8394410005,4646108.856526,1.0026362321072737
2017-10-24,4653415.239441,4671913.956526001,1.003975299029455
2017-10-25,4656396.239441,4676701.156526001,1.0043606506063665
2017-10-26,4629391.739441,4644859.356526,1.0033411769743357
2017-10-27,4616920.139441,4633088.256526001,1.0035019269549155
2017-10-30,4611402.239441,4631447.943795126,1.0043469867327288
2017-10-31,4611902.239441,4632897.943795126,1.004552504208474
2017-11-01,4618766.039441,4640280.9580580015,1.0046581529424266
2017-11-02,4603646.639441,4625587.058058001,1.0047658780821773
2017-11-03,4612095.139441,4630534.658058001,1.0039980785433744
2017-11-06,4600381.739441,4621588.858058001,1.0046098606198663
2017-11-07,4611920.139441,4631395.558058001,1.004222843854222
2017-11-08,4604657.8394410005,4625377.4580580015,1.0044997086297114
2017-11-09,4609175.739441,4626240.758058001,1.0037024013797033
2017-11-10,4602713.439441,4622222.658058002,1.004238634204299
2017-11-13,4589594.039441,4608728.758058001,1.0041691527513252
2017-11-14,4594806.739441,4614007.194933626,1.0041787297228004
2017-11-15,4584830.639441,4604368.594933625,1.004261434506337
2017-11-16,4567309.739441,4586094.094933625,1.004112783359187
2017-11-17,4580916.439441,4599116.994933626,1.0039731254069428
2017-11-20,4585723.139441,4602839.894933626,1.0037326186017224
2017-11-21,4631157.439441,4644560.194933626,1.0028940401331385
2017-11-22,4660603.739441,4678576.694933626,1.003856357780544
2017-11-23,4661148.139441,4680331.494933626,1.0041155858854394
2017-11-24,4634409.3394410005,4656643.694933626,1.0047976675912937
2017-11-27,4621039.539441,4638946.894933626,1.003875179024067
2017-11-28,4623533.239441,4644405.094933625,1.0045142652624572
2017-11-29,4616902.639441,4638720.7949336255,1.0047257127118598
2017-11-30,4588575.039441,4605223.394933625,1.003628219076625
2017-12-01,4618020.539441,4633690.7078777505,1.00339326521026
2017-12-04,4649783.939441,4660699.051613251,1.002347445024201
2017-12-05,4647946.239441,4658545.585041251,1.002280436359248
2017-12-06,4602412.3700887505,4616290.449117001,1.0030153923447722
2017-12-07,4588084.2220560005,4604801.349117001,1.0036435963796473
2017-12-08,4578977.522056,4597586.592208251,1.0040640230406495
2017-12-11,4592271.522056,4604988.492208251,1.0027692112914433
2017-12-12,4602106.4005545005,4618758.192208251,1.0036182978411243
2017-12-13,4614521.423607251,4625071.492208251,1.0022862757873499
2017-12-14,4621559.82360725,4630578.192208251,1.001951369006398
2017-12-15,4611909.12360725,4622753.392208251,1.0023513621605187
2017-12-18,4614009.12360725,4625553.392208251,1.0025020038521242
2017-12-19,4615984.12360725,4628092.492208251,1.0026231391349627
2017-12-20,4611790.82360725,4622637.192208251,1.0023518778313794
2017-12-21,4616610.2236072505,4629181.092208251,1.0027229651177219
2017-12-22,4639679.2236072505,4645422.092208251,1.0012377727692425
2017-12-25,4632059.82360725,4636878.192208251,1.0010402215827274
2017-12-26,4619903.12360725,4627184.1322645005,1.0015760089470374
2017-12-27,4635122.52360725,4642378.032264501,1.0015653326573994
2017-12-28,4645974.02360725,4655458.6322645005,1.0020414682925598
2017-12-29,4663837.82360725,4671307.332264501,1.0016015798447024
2018-01-02,4686725.12360725,4689114.532264501,1.0005098247911353
2018-01-03,4710762.82360725,4710224.6322645005,0.9998857528254124
2018-01-04,4724382.2236072505,4722818.532264501,0.9996690167584376
2018-01-05,4766245.62360725,4757042.532264501,0.9980691109796846
2018-01-08,4813917.32360725,4812979.232264501,0.9998051293199098
2018-01-09,4811880.02360725,4815650.232264501,1.0007835209187996
2018-01-10,4822880.02360725,4820550.232264501,0.9995169294422948
2018-01-11,4812679.62360725,4806869.1322645005,0.9987926702383746
2018-01-12,4820817.32360725,4817679.232264501,0.9993490540852104
2018-01-15,4859725.52360725,4849082.732264501,0.9978100015543986
2018-01-16,4861337.82360725,4849550.832264501,0.9975753605755374
2018-01-17,4873906.82360725,4859294.866701625,0.9970020032318119
2018-01-18,4871569.52360725,4859615.866701625,0.9975462411348748
2018-01-19,4863357.2236072505,4855597.766701626,0.9984045060749477
2018-01-22,4852637.82360725,4845503.866701625,0.9985298806206143
2018-01-23,4851137.82360725,4845234.52131025,0.9987831097545256
2018-01-24,4824875.52360725,4821838.22131025,0.9993704910557508
2018-01-25,4862489.32360725,4856415.121310251,0.9987508039827442
2018-01-26,4853769.923607251,4847571.22131025,0.9987229097393241
2018-01-29,4870852.7236072505,4861282.72131025,0.9980352511479935
2018-01-30,4830806.82360725,4822319.121310251,0.9982430052355806
2018-01-31,4850671.02360725,4848948.921310251,0.9996449764808583
2018-02-01,4853845.62360725,4846906.92131025,0.9985704732216342
2018-02-02,4850708.32360725,4844377.921310251,0.998694953010019
2018-02-05,4791576.623607251,4790109.52131025,0.9996938163756429
2018-02-06,4642931.12360725,4642389.921310251,0.9998834352087956
2018-02-07,4692581.420827876,4687150.788152001,0.9988427195633152
2018-02-08,4681825.820827876,4675090.460340501,0.9985613816606734
2018-02-09,4641341.5208278755,4636320.160340501,0.9989181230329979
2018-02-12,4660077.76155925,4653784.467433376,0.9986495302336398
2018-02-21,4729668.4596041255,4713436.816316751,0.996568122390394
2018-02-22,4732495.359604126,4722559.41631675,0.9979004853608126
2018-02-23,4767777.859604126,4757505.41631675,0.9978454442321211
2018-02-26,4787572.438660626,4774437.284374876,0.9972564061527965
2018-02-27,4783383.238660626,4767316.892345876,0.9966412169978569
2018-03-01,4766138.838660626,4748860.970346376,0.996374870959675
2018-03-02,4739278.011899,4725492.574754626,0.9970912368698854
2018-03-05,4722685.442829001,4707604.938153126,0.9968067945963301
2018-03-06,4762243.642829,4745136.638153126,0.9964077846580501
2018-03-07,4744792.142829001,4729806.038153127,0.9968415677178771
2018-03-08,4774274.242829001,4755370.938153126,0.9960405909433738
2018-03-09,4786113.042829,4768858.738153126,0.9963949232871283
2018-03-12,4818347.144849501,4797416.179218501,0.9956559863783635
2018-03-13,4841548.045075376,4817482.979218501,0.9950294687499067
2018-03-14,4826305.343947001,4807247.648908876,0.99605128692033
2018-03-15,4809380.305376876,4795733.965633876,0.9971625575694765
2018-03-16,4853881.005376875,4824473.109723875,0.9939413645245065
2018-03-19,4854725.405376876,4827477.909723876,0.9943874280463275
