date,nav_base,nav_blend025,rel_blend025_vs_base
2016-01-25,17014384.089882635,17066178.715008758,1.0030441669150352
2016-01-26,16826787.914395135,16897848.77697126,1.0042230794693343
2016-01-27,16935056.427970134,16996635.610646255,1.003636195895658
2016-01-28,16955816.077795133,17066379.330771256,1.0065206683340304
2016-01-29,17379966.848195132,17467860.10157126,1.0050571588624897
2016-01-30,17529010.847470134,17590757.545946255,1.0035225432292452
2016-02-01,17595951.094457634,17649371.690483756,1.0030359595647518
2016-02-02,17551565.617795132,17595937.276171256,1.0025280740956315
2016-02-03,17331860.65615763,17396194.806783758,1.0037119009841144
2016-02-15,17480425.396395132,17547634.684771255,1.003844831395807
2016-02-16,17736954.846745133,17798954.990321256,1.0034955348373964
2016-02-17,17623282.555295132,17711473.303671256,1.0050042180336958
2016-02-18,17746781.929570135,17802880.063046258,1.0031610313181711
2016-02-19,17794510.800832633,17861082.33695876,1.0037411276360018
2016-02-22,17789238.488332633,17839936.994458757,1.002849953704279
2016-02-23,17788510.800832633,17852282.33695876,1.0035849845352507
2016-02-24,17657274.957445133,17716756.286021255,1.003368658454913
2016-02-25,17839390.664545134,17894969.488121256,1.0031155113210555
2016-02-26,17947523.93940763,17999559.855633758,1.0028993367776973
2016-03-01,17975724.569670133,18050500.993546255,1.0041598558982312
2016-03-02,18044692.661785007,18121533.169721257,1.0042583439561141
2016-03-03,18270218.99450876,18327775.08238888,1.0031502680891466
2016-03-04,18320726.11255801,18357131.67995763,1.0019871247010599
2016-03-07,18413667.989201885,18443360.17547076,1.001612507963448
2016-03-08,18366892.58281201,18395852.949440256,1.0015767700767928
2016-03-09,18252164.296163384,18290854.818783008,1.0021197772489785
2016-03-10,18328111.270493258,18374172.556796134,1.0025131496433586
2016-03-11,18359384.386638135,18402680.280029256,1.0023582432002802
2016-03-14,18351723.270056885,18408611.572512258,1.003099888856116
2016-03-15,18111836.42497051,18202582.369262256,1.0050103116085254
2016-03-16,18200252.438425258,18286982.646332633,1.0047653299425818
2016-03-17,18408138.860900257,18484853.813580506,1.0041674475219868
2016-03-18,18533094.814987756,18600521.01931701,1.0036381513720376
2016-03-21,18407554.30959601,18486488.57088601,1.0042881449627912
2016-03-22,18455749.90599601,18529879.061531506,1.0040165886465233
2016-03-23,18529767.81489601,18590936.310431506,1.0033010934700608
2016-03-24,18469709.65900851,18544814.916994005,1.0040664016582883
2016-03-25,18432449.30132101,18507149.476756506,1.0040526451050724
2016-03-28,18412826.98882101,18482301.68327338,1.0037731682644142
2016-03-29,18356571.009146012,18420652.336573508,1.0034909203573787
2016-03-30,18465169.41202101,18546790.825939506,1.0044202905533788
2016-03-31,18501152.448933512,18564443.245302007,1.0034209110239585
2016-04-01,18267343.34723351,18357312.18360201,1.0049251188122066
2016-04-06,18068427.131265882,18139912.892648757,1.0039563909389309
2016-04-07,17985130.746757135,18065188.756536257,1.0044513443302912
2016-04-08,17969295.348865386,18066238.528801005,1.005394934973994
2016-04-11,18110488.233997386,18201036.463608008,1.0049997674519147
2016-04-12,18159326.279184885,18240906.56134551,1.0044924729533682
2016-04-13,18415181.240822386,18486349.030733008,1.0038646260919148
2016-04-14,18426761.306810882,18482256.59712051,1.0030116681594565
2016-04-15,18467331.477666512,18534712.03615201,1.0036486353519447
2016-04-18,18443005.991966512,18514602.05971513,1.0038820172687577
2016-04-19,18406712.93850401,18456314.283602633,1.0026947421445827
2016-04-20,18209406.405771885,18264347.986452505,1.0030172087687166
2016-04-21,18345082.880722634,18396622.440765884,1.0028094481981005
2016-04-22,18331654.272523634,18392478.957934633,1.003318013994087
2016-04-25,18396287.07764239,18462464.495909635,1.0035973247203602
2016-04-26,18391256.31814901,18453028.640447136,1.003358787525416
2016-04-27,18371151.04290138,18428626.049047135,1.0031285468184075
2016-04-28,18198654.237151384,18247454.973097134,1.0026815574003338
2016-04-29,18229567.868311882,18276115.108708005,1.0025533924189742
2016-05-03,18409368.68474376,18449637.738554884,1.0021874217688136
2016-05-04,18337997.21606826,18383979.507366132,1.0025074870912065
2016-05-05,18165315.204932388,18217234.873294257,1.0028581760226087
2016-05-06,18118187.105949383,18171263.598832257,1.0029294593643667
2016-05-09,18165630.486527886,18214716.014112383,1.0027021097682736
2016-05-10,18260259.067001883,18308910.44211313,1.0026643310444137
2016-05-11,18216088.98412501,18261336.81053813,1.0024839484728338
2016-05-12,18300269.45251251,18347653.546475634,1.0025892566274
2016-05-13,18470513.81851251,18491442.62747563,1.0011330929485103
2016-05-16,18289258.584525384,18325354.976247758,1.0019736388741813
2016-05-17,18356911.365412883,18390417.054685257,1.0018252356622206
2016-05-18,18527390.236675385,18552869.328597758,1.0013752121371058
2016-05-19,18344662.336812884,18366076.03313026,1.001167298472123
2016-05-20,18334616.740412883,18363014.12673026,1.0015488399195596
2016-05-23,18527009.742700383,18535828.796567757,1.0004760106455306
2016-05-24,18524998.173129633,18543865.603057507,1.0010184848468833
2016-05-25,18617314.428495638,18626182.33899501,1.000476325977811
2016-05-26,18618532.07550476,18614749.055036385,0.9997968142465241
2016-05-27,18807076.11216676,18792175.80561476,0.9992077287047102
2016-05-30,18867308.675179258,18850915.29881063,0.9991311226921202
2016-05-31,18831109.89929726,18827444.454277884,0.9998053516208563
2016-06-01,18999716.224849507,18983477.46930138,0.999145315890198
2016-06-02,19009025.202667385,18990694.88894113,0.9990357046965417
2016-06-03,19087038.391907133,19070938.385020006,0.9991564952845721
2016-06-04,19039617.440438386,19027780.54794438,0.9993783019784387
2016-06-06,19100003.761275884,19079847.72523688,0.9989447103628394
2016-06-07,19349944.192299012,19319893.033719633,0.998446964069729
2016-06-08,19519408.32786151,19480307.784568135,0.997996837678857
2016-06-13,19119047.412136514,19097287.968543135,0.9988618970849161
2016-06-14,19217868.127511512,19192218.849018134,0.9986653421532923
2016-06-15,19261915.925711513,19235324.802218135,0.9986194974790705
2016-06-16,18917116.94374901,18919571.232605632,1.0001297390539965
2016-06-17,19182915.925711513,19166024.802218135,0.9991194704934958
2016-06-20,19284513.723911513,19262130.755418133,0.9988393293803605
2016-06-21,19467036.01536151,19429012.442068134,0.9980467713080012
2016-06-22,19378118.885909636,19363883.083685633,0.9992653671748111
2016-06-23,19349691.66136151,19328555.59600326,0.9989076794747869
2016-06-24,18941153.42486151,18931922.759103257,0.9995126661216874
2016-06-27,18872257.45395451,18885200.058532257,1.000685800551912
2016-06-28,19020107.45395451,19016400.058532257,0.9998050802062382
2016-06-29,19205278.77400451,19208160.523782257,1.000150049880122
2016-06-30,19338164.61739201,19356686.574719757,1.000957792928864
2016-07-01,19424377.15129201,19454284.50861976,1.0015396816636541
2016-07-04,19448895.789500885,19485251.529183507,1.0018692958240976
2016-07-05,19381888.238288384,19420250.990694635,1.0019793093394516
2016-07-06,19149907.165225886,19198154.669982135,1.002519464159276
2016-07-07,19179166.918238387,19234282.49787288,1.002873721255436
2016-07-11,19504494.192375883,19584170.30976038,1.0040850132589259
2016-07-12,19546986.615575884,19634716.94796038,1.0044881768279612
2016-07-13,19698775.265438385,19750116.630472884,1.0026063226948214
2016-07-14,19772113.285038386,19794775.175072882,1.001146154167124
2016-07-15,19989294.358100884,20025571.49578538,1.001814828329335
2016-07-18,20059527.629132256,20113177.57306076,1.002674536754823
2016-07-19,20122190.284860134,20163871.725561757,1.0020714166853388
2016-07-20,20083318.03427626,20125526.559822008,1.0021016709227883
2016-07-21,20139490.43427626,20186945.35982201,1.002356312127192
2016-07-22,20021403.10008076,20060275.233818885,1.0019415289499851
2016-07-25,20060345.642280385,20090561.937788256,1.0015062699340627
2016-07-26,20030879.202662636,20073981.526856385,1.0021517939256515
2016-07-27,20075202.44114351,20119207.104023132,1.0021919909903094
2016-07-28,20118603.04581851,20165961.43823938,1.0023539602781075
2016-07-29,20015494.622210134,20058277.82091438,1.0021375039444078
2016-08-01,20144597.56579926,20194255.167551883,1.002465058018182
2016-08-02,20117735.00631176,20169145.68051438,1.002555490177522
2016-08-03,19998313.31953676,20055893.57863938,1.0028792557743542
2016-08-04,19984375.274349257,20044873.480901882,1.003027275344968
2016-08-05,20186135.364728946,20249857.03510032,1.003156704798617
2016-08-08,20385149.65121557,20451701.459300444,1.0032647201135905
2016-08-09,20442974.16551557,20506340.848600447,1.0030996802408412
2016-08-10,20591803.291371383,20646086.493875507,1.0026361558400703
2016-08-11,20532766.57876751,20574318.025392134,1.0020236652701051
2016-08-12,20527571.02066557,20560014.744350445,1.0015804950158111
2016-08-15,20392845.44310782,20440171.680833697,1.002320727524656
2016-08-16,20428284.27354532,20466672.695803944,1.0018791799519031
2016-08-17,20469877.62984726,20497190.386192758,1.0013342901623248
2016-08-18,20561477.14242032,20565581.959976073,1.0001996363163657
2016-08-19,20297731.63743681,20323387.134865932,1.0012639588446328
2016-08-22,19815711.642002396,19901832.94130677,1.0043461118561003
2016-08-23,19961767.765013125,20049571.894736998,1.004398614930175
2016-08-24,19770567.713892948,19875226.45510682,1.0052936639315788
2016-08-25,20004398.71896346,20111537.542501457,1.005355763252031
2016-08-26,20031214.57204111,20139931.981274858,1.0054273997636416
2016-08-29,20063648.737315975,20156649.544829972,1.0046352888615433
2016-08-30,20018854.433729507,20118267.40357326,1.0049659669674331
2016-08-31,19952147.54340244,20036195.620186687,1.0042124827215424
2016-09-01,19635225.14412976,19750369.19490876,1.0058641573974223
2016-09-02,19781624.770954646,19894323.834062397,1.0056971590762973
2016-09-05,20076115.97914485,20171057.150382597,1.0047290607075778
2016-09-06,20165116.38951406,20273011.432281062,1.0053505787262953
2016-09-07,20243076.93819487,20370380.29188112,1.0062887353575214
2016-09-08,20404411.513838947,20501902.137334697,1.0047779189039403
2016-09-09,20206174.747546814,20303165.539972812,1.0048000570933284
2016-09-10,20000479.62322192,20090721.111126173,1.0045119661930246
2016-09-12,19820957.84750866,19926750.09232266,1.005337393158691
2016-09-13,19905177.022204645,19986902.077319395,1.0041057185788191
2016-09-14,19688553.839387648,19794165.9493524,1.0053641374997015
2016-09-19,20177768.959146947,20275517.203199696,1.0048443534193823
2016-09-20,20144559.66498161,20248369.48338461,1.0051532433634405
2016-09-21,20168329.09745855,20282631.780901298,1.0056674344657115
2016-09-22,20190284.94646035,20301643.609023098,1.0055154576994847
2016-09-23,20292318.115000688,20401500.345313184,1.0053804710577539
2016-09-26,20143317.70463147,20247196.063414723,1.0051569637289377
2016-09-29,20221132.695210345,20342211.641973097,1.0059877430501918
2016-09-30,19936979.531235598,20059044.35688935,1.0061225335293398
2016-10-03,19973019.392923996,20101279.779187746,1.0064216823576104
2016-10-04,20100308.820835344,20236252.625498097,1.006763269453942
2016-10-05,20088163.262733407,20215449.34445641,1.0063363723232543
2016-10-06,20063505.22308355,20210022.7644263,1.0073026891220473
2016-10-07,19936246.77306447,20094591.902497724,1.0079425747100597
2016-10-11,19943688.825400934,20092592.076704435,1.007466184044842
2016-10-12,19986497.70919706,20138635.51462106,1.0076120292628354
2016-10-13,19945168.13840852,20085308.63940277,1.007026288273017
2016-10-14,19831909.68838945,19977177.777474195,1.0073249672556643
2016-10-17,19857297.29882785,20006981.2327226,1.007537981208731
2016-10-18,19988722.580306582,20130455.358361084,1.0070906371072528
2016-10-19,20010868.13840852,20155908.63940277,1.0072480863894087
2016-10-20,20024292.01278352,20174367.655877773,1.007494679112672
2016-10-21,20029306.592993185,20176978.952537686,1.0073728143737217
2016-10-24,19992106.592993185,20151378.952537686,1.0079667622220623
2016-10-25,20099559.254612394,20259465.201486144,1.0079556941944912
2016-10-26,19976221.17320285,20134690.2491976,1.0079328855352947
2016-10-27,19884711.879037507,20043942.52938251,1.0080076921060577
2016-10-28,19937376.025470123,20094691.25005437,1.0078904678521023
2016-10-31,19875688.415031724,20024587.794805974,1.007491533207053
2016-11-01,19889691.60241431,20036063.373979308,1.0073591775323067
2016-11-02,19773211.879037507,19912342.52938251,1.0070363202091868
2016-11-03,19804462.723183773,19927509.387269024,1.0062130776181677
2016-11-04,19740866.22894925,19875362.494103998,1.006813088321196
2016-11-07,19834829.965012647,19977006.932877395,1.0071680457112835
2016-11-08,20098657.84750866,20227200.09232266,1.0063955636137132
2016-11-09,19663971.51499357,19787526.07094882,1.0062832961215917
2016-11-10,20026530.91417437,20152887.443340495,1.0063094566756288
2016-11-11,19758837.143810496,19864176.35064412,1.0053312452583587
2016-11-14,19827626.141447812,19912421.098077934,1.0042766065904816
2016-11-15,19804675.13466262,19881976.83351125,1.0039032045879577
2016-11-16,19813895.29856346,19907293.202189334,1.0047137578057477
2016-11-17,19816587.4397369,19919767.046321645,1.0052067293068758
2016-11-18,19746681.432807025,19858430.443273768,1.0056591286412857
2016-11-21,19875116.70893236,19968797.080856983,1.0047134501546107
2016-11-22,19958455.634488173,20079238.891032044,1.006051733598824
2016-11-23,19989550.21022156,20123116.471918933,1.0066818042573602
2016-11-24,20091699.695908397,20203786.623668022,1.0055787678223387
2016-11-25,20119435.330587324,20223462.316477947,1.0051704724402712
2016-11-28,20236580.05115006,20333963.328331307,1.004812239861434
2016-11-29,20114374.173288386,20223567.888701133,1.0054286409545745
2016-11-30,20191222.484995857,20294084.172928106,1.0050943764305844
2016-12-01,20189558.74893246,20298289.73415471,1.0053855057742656
2016-12-02,20201749.865136333,20293446.296238083,1.004539034079419
2016-12-05,20044432.531321134,20159321.996392883,1.0057317394689136
2016-12-06,20248851.11965181,20359467.436023057,1.0054628440753308
2016-12-07,20318421.959232483,20423944.842703234,1.0051934586102442
2016-12-08,20584118.430059172,20682683.44177867,1.0047884009244508
2016-12-09,20670732.166122574,20757577.880552072,1.004201385501566
2016-12-12,20657136.608020637,20736424.599510383,1.0038382856730956
2016-12-13,20687608.702116784,20775173.145975534,1.0042327001211016
2016-12-14,20513354.69399577,20625139.00300527,1.0054493431560572
2016-12-15,20532653.439480297,20626917.863220297,1.004590951871751
2016-12-16,20514656.534876563,20587566.68815681,1.0035540518631787
2016-12-19,20366651.682609286,20435465.687300034,1.0033787588535972
2016-12-20,20308166.262818947,20378326.983959943,1.003454803364962
2016-12-21,20227556.968653608,20306179.264144856,1.0038868903255638
2016-12-22,20061026.8349076,20134054.137649596,1.0036402574675252
2016-12-23,19993017.54074226,20068856.41783451,1.0037932681716355
2016-12-26,20097481.687174875,20173005.13850637,1.0037578564571943
2016-12-27,20060157.812799875,20140096.122031372,1.003984929230242
2016-12-28,20232681.253397822,20323992.562518317,1.0045130602304704
2016-12-29,20073822.80337875,20175011.700589746,1.005040838419375
2016-12-30,20249176.81149976,20340145.843560006,1.0044924805046191
2017-01-03,20282581.253397822,20372892.56251832,1.0044526536337859
2017-01-04,20351232.507913295,20440263.702303294,1.0043747323094747
2017-01-05,20534686.516034313,20624397.845273558,1.0043687703325392
2017-01-06,20566626.37772271,20646933.267571956,1.003904718662864
2017-01-09,20497520.68130917,20573215.408828672,1.0036928723574126
2017-01-10,20558140.11378611,20627177.706345357,1.0033581633444044
2017-01-11,20617399.407951448,20672875.426160444,1.0026907379107959
2017-01-12,20789488.425493583,20842143.990572333,1.00253279753696
2017-01-13,20711515.949160784,20762501.769497536,1.0024617135926652
2017-01-16,20486211.03852756,20555634.722508557,1.0033888005864255
2017-01-17,20541708.19904067,20613476.002142917,1.0034937602270877
2017-01-18,20412144.001517937,20491762.022879183,1.0039005222261477
2017-01-19,20384563.02362566,20457470.038497407,1.003576579727868
2017-01-20,20400876.75968906,20479714.477270808,1.0038644279121145
2017-01-23,20553440.90612167,20629763.19794267,1.0037133583699978
2017-01-24,20507190.90612167,20608613.19794267,1.004945694038998
2017-02-02,20375573.572306473,20482338.89809747,1.005239868483315
2017-02-03,20454162.589848608,20546559.70563711,1.0045172768810569
2017-02-06,20618130.18144476,20707182.069065508,1.0043191058954943
2017-02-07,20754658.06394077,20837462.326613143,1.0039896712543888
2017-02-08,20693696.518525437,20783819.084889557,1.0043550733569249
2017-02-09,20699081.93831577,20790310.53630652,1.0044073741174904
2017-02-10,20891966.513959847,20984932.381760098,1.004449838062785
2017-02-13,20980051.933750182,21065771.085100185,1.0040857454319314
2017-02-14,20979125.808125183,21067180.101575185,1.0041972336814864
2017-02-15,21186058.13251926,21264619.97997876,1.0037081861556356
2017-02-16,21073463.828932796,21162387.838722046,1.0042197149225731
2017-02-17,20995094.396455858,21089675.541205358,1.0045049163849182
2017-02-18,21065681.960705608,21154498.247555107,1.0042161600566823
2017-02-20,21064784.211955607,21145315.353824858,1.00382302239885
2017-02-21,21071429.924794212,21149215.506053455,1.003691518873511
2017-02-22,21127143.66085761,21198859.944826856,1.0033945092209562
2017-02-23,21077645.5017384,21147123.91944102,1.0032963082948183
2017-02-24,21041503.859771147,21133378.02713277,1.0043663308465929
2017-03-01,20986574.136394348,21065207.18253597,1.0037468262152067
2017-03-02,21016547.166623086,21100899.341124456,1.0040136076508006
2017-03-03,20940257.304934688,21029013.91882606,1.0042385636718254
2017-03-06,21033347.166623086,21109099.341124456,1.0036015273223644
2017-03-07,21055985.064072337,21131637.867170706,1.0035929358264721
2017-03-08,21008733.446015812,21105293.196876936,1.0045961719257968
2017-03-09,20918876.444237784,21028564.44333653,1.0052434938076686
2017-03-10,20949207.011760846,21044352.145819847,1.004541705755525
2017-03-13,20982981.29650506,21095284.34989381,1.0053521018677862
2017-03-14,21017013.52891281,21148047.474060558,1.006234660550962
2017-03-15,21024737.40328781,21144956.49053556,1.0057179828190839
2017-03-16,21180571.978931885,21305666.71285001,1.0059061074480213
2017-03-17,21266725.16631447,21378623.955197718,1.005261684063162
2017-03-20,21264815.872149132,21382826.23538263,1.0055495596078996
2017-03-21,21343081.267714597,21465905.10466997,1.0057547378194716
2017-03-22,21221022.466726925,21330927.697989795,1.005179073319167
2017-03-23,21204913.5829308,21325936.563682545,1.0057073083688095
2017-03-24,21150027.105313648,21273207.392225143,1.005824119576686
2017-03-27,21179758.97408136,21307946.095565233,1.0060523408996647
2017-03-28,21218263.774704386,21339199.621562757,1.005699610870261
2017-03-29,21280236.65234486,21386897.810772732,1.0050122167422475
2017-03-30,21347552.63965826,21441374.216596134,1.0043949570483117
2017-03-31,21245714.24053436,21333215.650142606,1.0041185440328149
2017-04-05,21337728.60834666,21443657.352712285,1.004964387086833
2017-04-06,21197361.67253061,21326678.150354985,1.0061005930748426
2017-04-07,21115695.68521721,21257304.253097333,1.0067063178969407
2017-04-10,21228935.54690561,21349739.675395735,1.0056905410176222
2017-04-11,21145288.992069148,21271925.56708902,1.0059888788972036
2017-04-12,21177281.105007548,21301061.956835173,1.0058449831786176
2017-04-13,21120794.688482683,21267332.73254956,1.0069380932975398
2017-04-14,20992845.236105636,21120496.41023163,1.0060806990520013
2017-04-17,21000354.11990176,21127889.848148257,1.0060730275079328
2017-04-18,21040267.85596516,21156192.367221534,1.0055096499745135
2017-04-19,20851148.820334274,20957198.192920767,1.0050860206073189
2017-04-20,20833911.001617,20936458.720712997,1.0049221540347388
2017-04-21,20930183.03511121,21043790.052036457,1.0054279036516147
2017-04-24,20913493.583792023,21040939.089915518,1.0060939367022956
2017-04-25,21117569.275639974,21243561.888796598,1.0059662459969747
2017-04-26,21169707.683115225,21294769.078633472,1.0059075636466155
2017-04-27,21172372.005543936,21274570.062773436,1.0048269535979597
2017-04-28,21134598.950236462,21222614.427427206,1.004164520812436
2017-05-02,21437538.17857711,21539746.170192484,1.004767711234563
2017-05-03,21478828.067483235,21583821.201198608,1.0048882151943066
2017-05-04,21587546.65581391,21684016.640828785,1.0044687794566454
2017-05-05,21421862.080169834,21529494.79537521,1.0050244332076534
2017-05-08,21517661.23602357,21629177.937488697,1.0051825660903349
2017-05-09,21484241.143036235,21612435.410312854,1.0059668976168687
2017-05-10,21442042.610986706,21580571.970556833,1.0064606419305941
2017-05-11,21491855.97060652,21628534.434882395,1.0063595468191673
2017-05-12,21517181.241841644,21651742.632148642,1.006253671835293
2017-05-15,21586963.130977362,21732385.913704358,1.0067366021725546
2017-05-16,21582686.594983146,21719090.648280896,1.0063200682962916
2017-05-17,21531901.58556202,21679806.22683927,1.006869093316701
2017-05-18,21451092.291396685,21596608.507024184,1.006783627316072
2017-05-19,21453918.18930971,21593293.92932258,1.006496516803272
2017-05-22,21494727.26370352,21647853.772447646,1.0071239102904412
2017-05-23,21522336.147499643,21672447.210364267,1.0069746639879549
2017-05-24,21537902.134813048,21686123.61618767,1.006881890373856
2017-05-25,21537555.57997658,21716559.507880956,1.00831124624332
2017-05-26,21569683.251897197,21741455.711647697,1.0079636060365138
2017-05-31,21494646.30900332,21673759.042307697,1.0083328997709236
2017-06-01,21451186.3493769,21650149.639915895,1.0092751648929092
2017-06-02,21496936.3493769,21696349.639915895,1.0092763586074802
2017-06-03,21524436.3493769,21720149.639915895,1.0090926093191128
2017-06-05,21577629.656228833,21785770.953907583,1.009646161371514
2017-06-06,21563663.668915436,21776544.548084185,1.009872203649495
2017-06-07,21538139.794540435,21749935.531609185,1.009833520400979
2017-06-08,21640235.763011586,21867593.09454933,1.0105062317262898
2017-06-09,21559326.46884625,21785745.374734245,1.0105021326253014
2017-06-12,21512100.343221247,21728354.391209245,1.0100526701036954
2017-06-13,21553472.026948188,21768748.655775934,1.0099880255282576
2017-06-14,21489157.036369313,21696333.077217557,1.0096409570881542
2017-06-15,21522615.92016544,21724726.51513418,1.00939061477092
2017-06-16,21534698.152573187,21757539.63930093,1.0103480199791477
2017-06-19,21620343.710675124,21856742.92034262,1.0109341096899755
2017-06-20,21646975.532713663,21899101.762610905,1.011647180434801
2017-06-21,21641773.28146366,21894919.795560908,1.0116971243901751
2017-06-22,21727665.80477127,21988391.466807768,1.0119997087758614
2017-06-23,21694852.479077086,21972401.30993283,1.0127933034402248
2017-06-26,22030270.633630708,22315634.173574958,1.012953247133906
2017-06-27,22152846.32547866,22429362.581111908,1.0124821998749305
2017-06-28,22013298.105757512,22273923.051121756,1.0118394319702635
2017-06-29,22248161.40804386,22486504.913907107,1.0107129529263965
2017-06-30,22194775.988253523,22431266.210567016,1.0106552200589298
2017-07-03,22241479.433417063,22486252.102260306,1.0110052332434092
2017-07-04,22159267.513462473,22395782.81587322,1.0106734260176722
2017-07-05,22327477.33320086,22563483.274345607,1.0105702018021447
2017-07-06,22234544.851894937,22475239.123068184,1.01082523940906
2017-07-07,22156380.798416812,22390382.56098481,1.0105613712228994
2017-07-10,22116102.07177454,22364772.543653034,1.0112438652648406
2017-07-11,22261389.682212938,22522725.998901434,1.0117394430634898
2017-07-12,22206869.339623846,22481570.033685975,1.0123700774684155
2017-07-13,22236338.772100784,22528364.95118116,1.0131328354938884
2017-07-14,22321001.9975268,22606581.06120142,1.0127941865560635
2017-07-17,22455625.219494086,22734568.659420084,1.0124219850126392
2017-07-18,22505394.651971024,22787480.95693677,1.012534163889503
2017-07-19,22452771.621742286,22747538.79834828,1.013128320261386
2017-07-20,22437338.45320195,22725632.062058195,1.0128488327373386
2017-07-21,22298726.117138546,22585324.223284796,1.012852667216984
2017-07-24,22424785.411303885,22697671.943099886,1.0121689695928346
2017-07-25,22444784.15678841,22711500.80331491,1.0118832350831868
2017-07-26,22395149.733732596,22649422.927239846,1.0113539403187939
2017-07-27,22488152.334749874,22751991.961046625,1.011732383451043
2017-07-28,22450635.153522935,22691516.68288356,1.010729385948924
2017-07-31,22298923.455519333,22557993.026639957,1.011618030423639
2017-08-01,22420453.589265347,22678518.15313522,1.0115102293913194
2017-08-02,22653322.7405535,22898161.844042372,1.0108080879036154
2017-08-03,22562269.1428017,22818631.98297057,1.011362458206056
2017-08-04,22783476.6641345,23031872.669535123,1.0109024627392205
2017-08-07,22959678.0106363,23190170.563556924,1.0100390150425387
2017-08-08,22923319.072108347,23153647.87023188,1.0100477944489192
2017-08-09,22674923.46881282,22913354.10810072,1.0105151684245302
2017-08-10,22429610.647503313,22678960.966357034,1.011117015037507
2017-08-11,22412377.85509761,22651804.96768949,1.010682807247845
2017-08-14,22295129.16227593,22520450.340355087,1.010106296152812
2017-08-15,22334567.570067856,22584234.38034265,1.0111784931358774
2017-08-16,22370894.784731258,22606945.016020052,1.0105516669565628
2017-08-17,22602244.862556536,22843830.89562419,1.010688585781489
2017-08-18,22480822.684653196,22726327.07342088,1.010920614081231
2017-08-21,22446597.511092875,22693779.95394606,1.0110120227678618
2017-08-22,22584545.81390659,22842832.034097742,1.0114364141886842
2017-08-23,22562357.373776816,22823614.667729516,1.0115793438435803
2017-08-24,22719707.49636368,22987021.70855806,1.0117657418009085
2017-08-25,22665338.67232689,22946420.668482218,1.0124014028741832
2017-08-28,22853669.21115862,23105520.55372754,1.011020170994947
2017-08-29,22816707.651288394,23065037.92009577,1.0108837029690108
2017-08-30,22857037.12055237,23119449.266758293,1.0114805845054158
2017-08-31,22947534.937474642,23212382.940465905,1.0115414576647512
2017-09-01,22873735.98998833,23168521.26733444,1.0128875002087605
2017-09-04,22714753.776795212,23023242.939536646,1.01358100403697
2017-09-05,22764504.69143826,23067163.274135236,1.0132951973609514
2017-09-06,22604004.536513552,22923622.906926025,1.0141399002949312
2017-09-07,22593572.445907302,22912701.619956776,1.0141247770715995
2017-09-08,22652216.096383777,22980755.540557798,1.0145036336743436
2017-09-11,22615504.536513552,22938622.90692603,1.0142874712297836
2017-09-12,22703424.275193393,23024496.274046957,1.0141420076091507
2017-09-13,22592122.445907302,22908151.619956776,1.013988467653101
2017-09-14,22590659.7791981,22900692.787539482,1.0137239465943737
2017-09-15,22522001.600388482,22843402.05405032,1.0142705102043992
2017-09-18,22630378.603234895,22954193.827615324,1.0143088734862855
2017-09-19,22627523.392888192,22930507.273382533,1.0133900593199505
2017-09-20,22589428.82776867,22880831.02573642,1.012899936522943
2017-09-21,22574031.449110944,22872090.96604315,1.013203645862022
2017-09-22,22478027.913125623,22766658.698691327,1.0128405742123474
2017-09-25,22399050.150560874,22669934.965290442,1.0120935849024288
2017-09-26,22491230.50213005,22759710.558061894,1.0119370994800136
2017-09-27,22515885.34689787,22787338.524787463,1.0120560739099247
2017-09-28,22470510.937487323,22734947.819857623,1.011768173990612
2017-09-29,22432264.771941904,22721936.17707253,1.012913159151587
2017-09-30,22501313.065242674,22795775.900749017,1.0130864734272416
2017-10-02,22536283.5959787,22814525.28828762,1.0123463875986443
2017-10-03,22555834.510621745,22828922.290651467,1.012107190266054
2017-10-05,22566948.691834245,22840990.234955218,1.0121434912120013
2017-10-06,22657773.30597062,22933385.255325347,1.012164123351084
2017-10-11,22754925.08927059,23051662.909327254,1.0130405975362484
2017-10-12,22800259.009162936,23104556.25503356,1.0133462188191955
2017-10-13,22825873.076470762,23137786.78142573,1.013664918923802
2017-10-16,22868247.51397516,23162079.33629573,1.0128488998617409
2017-10-17,22941610.652109854,23225089.706355054,1.0123565454293475
2017-10-18,22853329.26513598,23149360.745832894,1.0129535385090926
2017-10-19,22763895.15304771,23069592.82531703,1.0134290581736576
2017-10-20,22713985.332750414,23016701.585521813,1.0133273068700508
2017-10-23,22665814.060080398,22984229.6355708,1.0140482744033097
2017-10-24,22712447.032991853,23037239.923204478,1.0143002156368635
2017-10-25,22720017.482402127,23040971.150480457,1.014126470999722
2017-10-26,22652544.39499952,22953189.209597576,1.0132720108326738
2017-10-27,22606889.784513067,22902364.0698409,1.0130700989010106
2017-10-30,22557394.539792098,22876481.197387975,1.0141455458002029
2017-10-31,22556844.539792098,22884931.197387975,1.014544882685923
2017-11-01,22576136.710236996,22903375.110376716,1.0144948803393512
2017-11-02,22498342.5795087,22824394.423680246,1.0144922606196116
2017-11-03,22576844.44113264,22876872.404151093,1.0132891894525276
2017-11-06,22516656.793059044,22823949.151264038,1.0136473349942305
2017-11-07,22576322.995753568,22893540.25103315,1.0140508822158174
2017-11-08,22520033.640980747,22844400.55761983,1.0144034827749464
2017-11-09,22566993.526489593,22863478.904370632,1.0131380096127125
