date,breadth_63d,mkt_mom_63d,mkt_mom_21d,mkt_vol_60d,mean_mom_fam,mean_def_fam,mean_val_fam,mean_grw_fam,mean_qual_fam,disp_mom_fam,disp_grw_fam,mom_minus_val,grw_minus_val,mom_minus_def,risk_on,vol20,dd120,breadth60,ew_mom63,crisis_vote2,crisis_strict,mom_ic_same_day,mom_ic_lag1,mom_ic_lag21,val_ic_same_day,val_ic_lag1,val_ic_lag21,year,month
2008-02-26,0.4066666666666667,-0.07134644000541107,0.022186068682514493,0.5680087165007779,0.5,0.5,,0.498155143398432,0.5,0.2429473143420168,0.2202055048948073,,,2.960594732333751e-18,false,0.283036397867559,-0.2182500541447342,0.55,-0.0556080678159625,true,true,0.21302065524798522,0.16643909657845227,0.06728176481919682,,,,2008,2
2008-02-27,0.44,-0.03433441558441602,0.03153501029714578,0.574281027626804,0.5,0.5,,0.4981214351935828,0.5,0.2439483054744499,0.21845771204614112,,,0.0,false,0.21706557061285617,-0.22061305182006508,0.55,-0.0792754831648953,true,true,0.2679211470046407,0.21302065524798522,0.06437005485375394,,,,2008,2
2008-02-29,0.44666666666666666,-0.045220266802041775,0.11184146256367289,0.5689633508601256,0.5,0.5,,0.4981214351935828,0.5,0.24218071508378938,0.2178632386424758,,,8.881784197001253e-18,false,0.2133082525714423,-0.21683056555477376,0.5666666666666667,-0.057375616953844855,true,true,-0.1515733105317251,0.2679211470046407,0.06462196301627518,,,,2008,2
2008-03-03,0.49333333333333335,-0.03308287131602006,0.1237217682442402,0.5685677507616338,0.5,0.4999999999999999,,0.4960116574594043,0.5,0.24740135328114157,0.21973365455932894,,,7.401486830834377e-18,false,0.1733774610788725,-0.21689211998335267,0.55,-0.06373562605989913,true,true,-0.2683895560252979,-0.1515733105317251,0.04218138779015863,,,,2008,3
2008-03-04,0.5,-0.00377660517701639,0.15935190985202086,0.5644709408848028,0.5,0.5,,0.49600026886220555,0.5,0.2524496903931118,0.22048620959269735,,,5.921189464667502e-18,false,0.16075064680483964,-0.20541967043487874,0.55,-0.03887807679981492,true,true,-0.42435211474073325,-0.2683895560252979,0.02568863632631017,,,,2008,3
2008-03-05,0.52,0.032192398290051494,0.11599526066350718,0.5622684813290852,0.5,0.5,,0.4960078781699108,0.5,0.24980918713825684,0.2201597481782851,,,0.0,true,0.1691021737305604,-0.18771861659250066,0.5666666666666667,0.010998077674951201,false,true,-0.12220617192031501,-0.42435211474073325,-0.007297437216708812,,,,2008,3
2008-03-06,0.58,0.04197914225451138,0.17198095512912992,0.5643790549200716,0.5,0.5,,0.4962330756314457,0.5,0.2495575882599712,0.21993314611062098,,,5.921189464667502e-18,true,0.15134267184453806,-0.1770545012983168,0.5666666666666667,0.020631243045094783,false,true,0.016946862380210724,-0.12220617192031501,-0.018501395717490664,,,,2008,3
2008-03-07,0.5333333333333333,0.018477821453453114,0.15376326619016667,0.5702987985396047,0.5,0.5,,0.49624048202427884,0.5,0.25099348586406095,0.22160397694317305,,,0.0,true,0.15145581715901876,-0.1797878532291981,0.5666666666666667,0.015517298098256305,false,true,0.1720885289405455,0.016946862380210724,-0.022520061889222082,,,,2008,3
2008-03-10,0.44666666666666666,-0.04199491519520798,0.11969358262204788,0.5738972243370942,0.5,0.5,,0.4962443120424904,0.5,0.24952972560508987,0.220897021407766,,,-2.960594732333751e-18,false,0.14597998339657284,-0.17737669170836867,0.5666666666666667,0.01936447392186369,false,true,0.03260658924084592,0.1720885289405455,-0.013955653251272423,,,,2008,3
2008-03-11,0.4666666666666667,-0.02791570320769421,0.14250976215832434,0.5787896948348255,0.5,0.5,,0.4992780415671116,0.5,0.2530980222312391,0.24027115898664583,,,7.401486830834377e-18,false,0.19132918548280906,-0.1991825257923564,0.55,-0.026770527213794915,false,true,0.15413855340393312,0.03260658924084592,-0.009448166395333695,,,,2008,3
2008-03-12,0.44,-0.049755476395651144,0.12123920688889667,0.5793872091712085,0.5,0.5,,0.49925960167810607,0.5,0.2546507663248468,0.23987757633936052,,,4.440892098500626e-18,false,0.2134072514612182,-0.1711642739141065,0.5666666666666667,0.007369403386052742,false,true,0.277371925408082,0.15413855340393312,0.011773725430699615,,,,2008,3
2008-03-13,0.4066666666666667,-0.08399490422110717,0.11410488245931294,0.5818901969285304,0.5,0.5,,0.49927839666813784,0.5,0.2580506810681854,0.2379728722290589,,,-8.881784197001253e-18,false,0.2318175059769341,-0.18517096176323633,0.5666666666666667,-0.020976581547303197,false,true,0.19412247354104162,0.277371925408082,0.04730497462759036,,,,2008,3
2008-03-14,0.4066666666666667,-0.08986924034869243,0.11879176690724391,0.585960708590771,0.5,0.5,,0.49924846672449746,0.5,0.26064484328485016,0.2367213180552778,,,0.0,false,0.2443712950028749,-0.19638547098277193,0.5666666666666667,-0.0548564236462018,true,true,0.09765095453219289,0.19412247354104162,0.07730829972001788,,,,2008,3
2008-03-17,0.36666666666666664,-0.09137094232587434,0.062388823755331724,0.5827178834237507,0.5,0.5,,0.4992371795847346,0.5,0.25889053715748706,0.23627722105083854,,,-1.0362081563168128e-17,false,0.27510830467116293,-0.2194351787771036,0.5666666666666667,-0.07639718206633761,true,true,0.029509470397442884,0.09765095453219289,0.09044616881954863,,,,2008,3
2008-03-18,0.4266666666666667,-0.07277280225251942,0.0559543083288363,0.577098064819572,0.5,0.5,,0.4992447381637218,0.5000000000000001,0.2581093787333928,0.23674312870825395,,,-1.1842378929335004e-17,false,0.26731080048775163,-0.22200430969733942,0.55,-0.07071492867733342,true,true,0.01766873347548353,0.029509470397442884,0.09089589621961133,,,,2008,3
2008-03-19,0.44,-0.06623411732900775,0.06104066022544263,0.5774306876022955,0.5,0.5,,0.4992224175277867,0.5,0.2555877938973234,0.2359385019576535,,,1.4802973661668755e-18,false,0.2613029136347457,-0.20734960490306487,0.5666666666666667,-0.04739488122323399,true,true,-0.2511558610951359,0.01766873347548353,0.08429547867295772,,,,2008,3
2008-03-20,0.48,-0.04146528576908337,0.060559691204852384,0.5654580779907861,0.5,0.5,,0.49924121251781844,0.5,0.25331676965861405,0.23593010878428902,,,0.0,false,0.2691335012504117,-0.21942423115124443,0.5666666666666667,-0.045288858340773896,true,true,-0.25115674591183607,-0.2511558610951359,0.06067348979758559,,,,2008,3
2008-03-21,0.5533333333333333,0.057716497339138195,0.10773694390715671,0.5648704957089821,0.5,0.5,,0.4991851319200312,0.5,0.2536130508489198,0.23407404136918672,,,2.960594732333751e-18,true,0.2766738161810616,-0.20337453571652286,0.5833333333333334,-0.03185880197511759,true,true,-0.38229317244503813,-0.25115674591183607,0.038496761067723415,,,,2008,3
2008-03-24,0.62,0.11778869778869794,0.11672301376479133,0.5562438825565832,0.5,0.5,,0.4992559745747665,0.5,0.24962272358649595,0.2361219972869088,,,8.881784197001253e-18,true,0.32440349199879964,-0.16270776132706932,0.5833333333333334,0.055042728748854186,true,true,-0.27239432217759607,-0.38229317244503813,0.0029871206314351917,,,,2008,3
2008-03-25,0.72,0.15865751334858824,0.10277518898208571,0.562263893908131,0.5,0.5000000000000001,,0.4991848782764411,0.5000000000000001,0.2486509266232386,0.232199032578719,,,-1.4802973661668755e-18,true,0.3225305975147765,-0.17277190424494304,0.5666666666666667,0.0753195354277143,true,true,-0.3869763647135919,-0.27239432217759607,-0.01850735711365702,,,,2008,3
2008-03-26,0.7266666666666667,0.18415513665769034,0.07445598267241571,0.5623377564659994,0.5,0.5,,0.4991922339405561,0.5,0.24763734084478786,0.2337562373219135,,,2.960594732333751e-18,true,0.3203942711171713,-0.17102353816535543,0.5833333333333334,0.15557905392256277,true,true,-0.311668731977987,-0.3869763647135919,-0.04147679187668635,,,,2008,3
