signal_date,execution_date,code,side,gross_value,cost
2023-01-03,2023-01-04,3034,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,3231,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,4938,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,3711,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2347,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2885,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2881,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2357,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2317,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,1102,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2002,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2371,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,1301,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2027,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2474,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2891,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2609,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,1605,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,1513,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,5009,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,3293,BUY,0.04536721356842624,0.00008733188611922052
2023-01-03,2023-01-04,2382,BUY,0.04536721356842624,0.00008733188611922052
2023-03-16,2023-03-17,3034,SELL,0.008328883474648566,0.00004101975111264419
2023-03-16,2023-03-17,3231,SELL,0.004469384340949276,0.000022011717879175186
2023-03-16,2023-03-17,4938,SELL,0.04852569046243058,0.00023898902552747065
2023-03-16,2023-03-17,3711,SELL,0.003249586774150326,0.000016004214862690358
2023-03-16,2023-03-17,2347,SELL,0.046825719588392566,0.0002306166689728334
2023-03-16,2023-03-17,2885,SELL,0.045471987733711326,0.0002239495395885283
2023-03-16,2023-03-17,1102,SELL,0.04804901929660905,0.0002366414200357996
2023-03-16,2023-03-17,2371,SELL,0.04196794108203124,0.00020669210982900388
2023-03-16,2023-03-17,1605,SELL,0.00001596623257103802,7.863369541236225e-8
2023-03-16,2023-03-17,1513,SELL,0.009578952584844098,0.00004717634148035719
2023-03-16,2023-03-17,5009,SELL,0.011641098656136141,0.0000573324108814705
2023-03-16,2023-03-17,3293,SELL,0.008596793567816965,0.00004233920832149856
2023-03-16,2023-03-17,2382,SELL,0.0025363077316232635,0.000012491315578244575
2023-03-16,2023-03-17,2881,BUY,0.004999719114977182,9.624459296331075e-6
2023-03-16,2023-03-17,2357,BUY,0.005363941061779612,0.000010325586543925754
2023-03-16,2023-03-17,2317,BUY,0.0019034204496642324,3.6640843656036475e-6
2023-03-16,2023-03-17,2002,BUY,0.0030027272851228517,5.78025002386149e-6
2023-03-16,2023-03-17,1301,BUY,0.0032678865988140884,6.290681702717121e-6
2023-03-16,2023-03-17,2027,BUY,0.0019362224518005289,3.727228219716018e-6
2023-03-16,2023-03-17,2474,BUY,0.00037041846193366137,7.130555392222982e-7
2023-03-16,2023-03-17,2891,BUY,0.006352699173860861,0.00001222894590968216
2023-03-16,2023-03-17,2609,BUY,0.0038545869018754837,7.420079786110306e-6
2023-03-16,2023-03-17,2303,BUY,0.04925929451744072,0.00009482414194607338
2023-03-16,2023-03-17,2449,BUY,0.04925929451744072,0.00009482414194607338
2023-03-16,2023-03-17,2301,BUY,0.04925929451744072,0.00009482414194607338
2023-03-16,2023-03-17,2412,BUY,0.04925929451744072,0.00009482414194607338
2023-03-16,2023-03-17,2377,BUY,0.04925929451744072,0.00009482414194607338
2023-05-19,2023-05-22,3231,SELL,0.022153882863942063,0.00010910787310491467
2023-05-19,2023-05-22,2881,SELL,0.0019126970705396137,9.420033072407598e-6
2023-05-19,2023-05-22,2357,SELL,0.05761871742493373,0.00028377218331779866
2023-05-19,2023-05-22,2002,SELL,0.04748854565248086,0.00023388108733846826
2023-05-19,2023-05-22,2027,SELL,0.049916365275121485,0.0002458380989799733
2023-05-19,2023-05-22,2474,SELL,0.05080222612587975,0.0002502009636699578
2023-05-19,2023-05-22,2891,SELL,0.004616363960185277,0.000022735592503912492
2023-05-19,2023-05-22,1605,SELL,0.044821892015227814,0.000220747818174997
2023-05-19,2023-05-22,1513,SELL,0.004250928075911986,0.000020935820773866534
2023-05-19,2023-05-22,5009,SELL,0.05233136328438571,0.00025773196417559963
2023-05-19,2023-05-22,2382,SELL,0.016640154493342267,0.00008195276087971067
2023-05-19,2023-05-22,2449,SELL,0.04655878497029167,0.00022930201597868652
2023-05-19,2023-05-22,2301,SELL,0.0032471152176995408,0.00001599204244717024
2023-05-19,2023-05-22,2377,SELL,0.0007625260315181834,3.7554407052270534e-6
2023-05-19,2023-05-22,3034,BUY,0.005052355620170817,9.725784568828823e-6
2023-05-19,2023-05-22,3711,BUY,0.0034765251083569283,6.692310833587087e-6
2023-05-19,2023-05-22,2317,BUY,0.0037285981048572454,7.177551351850197e-6
2023-05-19,2023-05-22,1301,BUY,0.0004979693408536515,9.585909811432792e-7
2023-05-19,2023-05-22,2609,BUY,0.006443283676622487,0.000012403321077498288
2023-05-19,2023-05-22,3293,BUY,0.004447586469811857,8.561603954387825e-6
2023-05-19,2023-05-22,2303,BUY,0.007044035209833317,0.000013559767778929137
2023-05-19,2023-05-22,2412,BUY,0.0005243942962236194,1.0094590202304673e-6
2023-05-19,2023-05-22,2352,BUY,0.05273581962579762,0.00010151645277966041
2023-05-19,2023-05-22,2886,BUY,0.05273581962579762,0.00010151645277966041
2023-05-19,2023-05-22,2330,BUY,0.05273581962579762,0.00010151645277966041
2023-05-19,2023-05-22,2884,BUY,0.05273581962579762,0.00010151645277966041
2023-05-19,2023-05-22,1216,BUY,0.05273581962579762,0.00010151645277966041
2023-05-19,2023-05-22,2206,BUY,0.05273581962579762,0.00010151645277966041
2023-05-19,2023-05-22,1303,BUY,0.05273581962579762,0.00010151645277966041
2023-07-20,2023-07-21,3231,SELL,0.13450229077167938,0.000662423782050521
2023-07-20,2023-07-21,1513,SELL,0.05516227285739752,0.0002716741938226828
2023-07-20,2023-07-21,3293,SELL,0.001145233484224073,5.64027490980356e-6
2023-07-20,2023-07-21,2382,SELL,0.035710247871806156,0.00017587297076864533
2023-07-20,2023-07-21,2301,SELL,0.02439417873445153,0.0001201413302671738
2023-07-20,2023-07-21,2352,SELL,0.009982895608148579,0.00004916576087013175
2023-07-20,2023-07-21,2884,SELL,0.05333966488868846,0.0002626978495767907
2023-07-20,2023-07-21,1216,SELL,0.0525257167587626,0.00025868915503690583
2023-07-20,2023-07-21,2206,SELL,0.06226277423813947,0.0003066441631228369
2023-07-20,2023-07-21,1303,SELL,0.04834261634805975,0.0002380873855141943
2023-07-20,2023-07-21,3034,BUY,0.005729130632087191,0.000011028576466767844
2023-07-20,2023-07-21,3711,BUY,0.0061769824595603465,0.000011890691234653668
2023-07-20,2023-07-21,2881,BUY,0.008021718041882427,0.000015441807230623674
2023-07-20,2023-07-21,2317,BUY,0.005603853724628712,0.00001078741841991027
2023-07-20,2023-07-21,1301,BUY,0.014330718339697464,0.00002758663280391762
2023-07-20,2023-07-21,2891,BUY,0.007038222414197002,0.000013548578147329229
2023-07-20,2023-07-21,2609,BUY,0.007192222712982951,0.000013845028722492182
2023-07-20,2023-07-21,2303,BUY,0.011885164342087924,0.000022878941358519256
2023-07-20,2023-07-21,2412,BUY,0.013131601368954596,0.000025278332635237596
2023-07-20,2023-07-21,2377,BUY,0.0014844916692100417,2.8576464632293304e-6
2023-07-20,2023-07-21,2886,BUY,0.006274018844932137,0.000012077486276494365
2023-07-20,2023-07-21,2330,BUY,0.007843308115296809,0.000015098368121946358
2023-07-20,2023-07-21,2454,BUY,0.06323212857283382,0.00012172184750270511
2023-07-20,2023-07-21,3008,BUY,0.06323212857283382,0.00012172184750270511
