signal_date,execution_date,code,side,gross_value,cost
2023-01-03,2023-01-04,1216,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2412,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2002,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,3034,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,4938,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,1513,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2308,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2885,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,3293,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2317,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,1301,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,3231,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2881,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,1102,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2891,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2347,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2371,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2886,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,1101,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,3711,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2357,BUY,0.031818181818181815,0.00006125
2023-01-03,2023-01-04,2474,BUY,0.031818181818181815,0.00006125
2023-03-16,2023-03-17,1216,SELL,0.033166001925457295,0.0001633425594828772
2023-03-16,2023-03-17,4938,SELL,0.034033371691599514,0.00016761435558112762
2023-03-16,2023-03-17,2885,SELL,0.03189166491706906,0.00015706644971656512
2023-03-16,2023-03-17,1102,SELL,0.03369905956112852,0.00016596786833855798
2023-03-16,2023-03-17,2347,SELL,0.03284110136902015,0.00016174242424242427
2023-03-16,2023-03-17,2371,SELL,0.029434110558029896,0.00014496299449829724
2023-03-16,2023-03-17,2357,SELL,0.030997823539259988,0.00015266428093085546
2023-03-16,2023-03-17,2412,BUY,0.014338542307069602,0.000027601693941108985
2023-03-16,2023-03-17,2002,BUY,0.015030513219540262,0.000028933737947615005
2023-03-16,2023-03-17,3034,BUY,0.007100777730427634,0.000013668997131073196
2023-03-16,2023-03-17,1513,BUY,0.006227586063125761,0.00001198810317151709
2023-03-16,2023-03-17,2308,BUY,0.015763361870581343,0.000030344471600869087
2023-03-16,2023-03-17,3293,BUY,0.0069136385882531985,0.000013308754282387408
2023-03-16,2023-03-17,2317,BUY,0.014257345194120748,0.00002744538949868244
2023-03-16,2023-03-17,1301,BUY,0.015217005922373964,0.00002929273640056988
2023-03-16,2023-03-17,3231,BUY,0.009796694664954446,0.000018858637230037307
2023-03-16,2023-03-17,2881,BUY,0.016435043947508693,0.000031637459598954234
2023-03-16,2023-03-17,2891,BUY,0.017386626241748387,0.00003346925551536565
2023-03-16,2023-03-17,2886,BUY,0.014258408891295229,0.000027447437115743317
2023-03-16,2023-03-17,1101,BUY,0.013096021798135371,0.00002520984196141059
2023-03-16,2023-03-17,3711,BUY,0.010648741213770768,0.00002049882683650873
2023-03-16,2023-03-17,2474,BUY,0.013179149296863927,0.00002536986239646306
2023-03-16,2023-03-17,2303,BUY,0.047563831121430575,0.00009156037490875386
2023-03-16,2023-03-17,2382,BUY,0.047563831121430575,0.00009156037490875386
2023-03-16,2023-03-17,2301,BUY,0.047563831121430575,0.00009156037490875386
2023-03-16,2023-03-17,2892,BUY,0.047563831121430575,0.00009156037490875386
2023-03-16,2023-03-17,4904,BUY,0.047563831121430575,0.00009156037490875386
2023-03-16,2023-03-17,2449,BUY,0.047563831121430575,0.00009156037490875386
2023-03-16,2023-03-17,2379,BUY,0.047563831121430575,0.00009156037490875386
2023-05-19,2023-05-22,1513,SELL,0.0036474856116788038,0.00001796386663751811
2023-05-19,2023-05-22,3231,SELL,0.02085459791631771,0.00010270889473786474
2023-05-19,2023-05-22,2881,SELL,0.0013880844487078811,6.836315909886315e-6
2023-05-19,2023-05-22,2891,SELL,0.00399547468853826,0.000019677712841050932
2023-05-19,2023-05-22,2886,SELL,0.0022016394874202136,0.000010843074475544553
2023-05-19,2023-05-22,2474,SELL,0.04886362615789036,0.00024065335882761006
2023-05-19,2023-05-22,2382,SELL,0.015334662055905661,0.00007552321062533538
2023-05-19,2023-05-22,2301,SELL,0.002862983381100019,0.000014100193151917595
2023-05-19,2023-05-22,2892,SELL,0.05142035796911412,0.00025324526299788706
2023-05-19,2023-05-22,4904,SELL,0.05278180415584918,0.00025995038546755724
2023-05-19,2023-05-22,2449,SELL,0.04495627083660087,0.0002214096338702593
2023-05-19,2023-05-22,2412,BUY,0.0006340333685401194,1.22051423443973e-6
2023-05-19,2023-05-22,2002,BUY,0.005817653218260264,0.000011198982445151008
2023-05-19,2023-05-22,3034,BUY,0.005305987856249428,0.00001021402662328015
2023-05-19,2023-05-22,2308,BUY,0.0007712197986526892,1.4845981124064268e-6
2023-05-19,2023-05-22,3293,BUY,0.004723286992001179,9.092327459602271e-6
2023-05-19,2023-05-22,2317,BUY,0.004048375003647763,7.793121882021944e-6
2023-05-19,2023-05-22,1301,BUY,0.0009352299111701903,1.8003175790026163e-6
2023-05-19,2023-05-22,1101,BUY,0.0020014795007153303,3.852848038877011e-6
2023-05-19,2023-05-22,3711,BUY,0.0038038755549751452,7.322460443327155e-6
2023-05-19,2023-05-22,2303,BUY,0.007072092181136445,0.000013613777448687657
2023-05-19,2023-05-22,2379,BUY,0.006731302845285503,0.000012957757977174593
2023-05-19,2023-05-22,1216,BUY,0.05119120389168417,0.00009854306749149203
2023-05-19,2023-05-22,2330,BUY,0.05119120389168417,0.00009854306749149203
2023-05-19,2023-05-22,1303,BUY,0.05119120389168417,0.00009854306749149203
2023-05-19,2023-05-22,2882,BUY,0.05119120389168417,0.00009854306749149203
2023-07-20,2023-07-21,2412,SELL,0.0066323150861588645,0.00003266415179933241
2023-07-20,2023-07-21,2002,SELL,0.051329258126556525,0.0002527965962732909
2023-07-20,2023-07-21,3034,SELL,0.01386523607697425,0.00006828628767909818
2023-07-20,2023-07-21,1513,SELL,0.05354658706376451,0.00026371694128904025
2023-07-20,2023-07-21,2308,SELL,0.018417090054188623,0.00009070416851687898
2023-07-20,2023-07-21,3293,SELL,0.020576139279248187,0.00010133748595029733
2023-07-20,2023-07-21,2317,SELL,0.013987468736546486,0.00006888828352749145
2023-07-20,2023-07-21,1301,SELL,0.0054582400920770435,0.000026881832453479442
2023-07-20,2023-07-21,3231,SELL,0.1305627605610101,0.0006430215957629748
2023-07-20,2023-07-21,2881,SELL,0.011627494704978515,0.000057265411422019196
2023-07-20,2023-07-21,2891,SELL,0.012588756041077634,0.00006199962350230735
2023-07-20,2023-07-21,2886,SELL,0.013718912826490036,0.00006756564567046343
2023-07-20,2023-07-21,1101,SELL,0.05030531515358051,0.00024775367713138403
2023-07-20,2023-07-21,3711,SELL,0.01342732775482694,0.00006612958919252268
2023-07-20,2023-07-21,2303,SELL,0.007849818573111567,0.00003866035647257447
2023-07-20,2023-07-21,2382,SELL,0.054132168288526405,0.0002666009288209926
2023-07-20,2023-07-21,2301,SELL,0.043147543292210974,0.00021250165071413907
2023-07-20,2023-07-21,2379,SELL,0.012997412716121981,0.00006401225762690077
2023-07-20,2023-07-21,1216,SELL,0.0509872548721954,0.00025111223024556237
2023-07-20,2023-07-21,2330,SELL,0.01180187124471628,0.00005812421588022769
2023-07-20,2023-07-21,1303,SELL,0.046926676169841766,0.00023111388013647072
2023-07-20,2023-07-21,2882,SELL,0.009279087433858184,0.00004569950561175156
2023-07-20,2023-07-21,2357,BUY,0.04233475128737431,0.00008149439622819555
2023-07-20,2023-07-21,1477,BUY,0.04233475128737431,0.00008149439622819555
2023-07-20,2023-07-21,2383,BUY,0.04233475128737431,0.00008149439622819555
2023-07-20,2023-07-21,3008,BUY,0.04233475128737431,0.00008149439622819555
2023-07-20,2023-07-21,6472,BUY,0.04233475128737431,0.00008149439622819555
2023-07-20,2023-07-21,3661,BUY,0.04233475128737431,0.00008149439622819555
2023-09-19,2023-09-20,3034,SELL,0.002234010175535324,0.000011002500114511472
2023-09-19,2023-09-20,3293,SELL,0.04206723311178265,0.00020718112307552955
2023-09-19,2023-09-20,2881,SELL,0.0007960138179008078,3.920368053161479e-6
2023-09-19,2023-09-20,3711,SELL,0.0008858148054800563,4.362637916989278e-6
2023-09-19,2023-09-20,2382,SELL,0.0450325540654913,0.00022178532877254468
2023-09-19,2023-09-20,2301,SELL,0.038468062709829526,0.00018945520884591045
2023-09-19,2023-09-20,2379,SELL,0.002624393326261319,0.000012925137131837
