family,top_k,rebalance_every,exit_multiple,neutralization,industry_cap,min_hold_cycles,liquidity_floor,replace_rank_gap,feature_set,mode,ridge_lambda,cagr,max_drawdown,average_daily_turnover,total_cost,trade_count,ending_nav,utility,block_bootstrap_positive_probability,mean_daily_excess,hac_t_stat,turnover_gate_pass,bootstrap_gate_pass,implied_avg_rebalance_day_turnover,diag_rebalance_events,diag_forced_rank_exits,diag_liquidity_or_missing_exits,diag_min_hold_blocks,diag_replace_gap_blocks,diag_mean_jaccard,diag_mean_one_way_name_churn,diag_mean_names_held,diag_exit_rank,both_gates_pass,portfolio,fit_cutoff,sharpe_rf0,market_proxy_cagr,market_proxy_max_drawdown,beats_market_proxy,both_experimental_gates_pass,config_label
reb_buffer_expand,20,42,2.0,NONE,5,0,20000000.0,0,TECH2,BREADTH_REGIME,1.0,0.10038792073507619,-0.3007120488380899,0.02195110039323891,0.20090324349277677,1385,2.113234146378882,-0.049968103683968756,0.7672,0.00010267525858099235,0.6362629315127005,true,true,0.9219462165160343,47,364,87,0,0,0.3976675857714596,0.49021739130434777,20.0,40,true,TRAIN_OOF_LOCKED,walk_forward_folds,,,,,,
,20,42,2.0,NONE,5,0,20000000.0,0,,,,0.214603207838584,-0.28472899928461737,0.026936042267019376,0.15911209247023028,728,2.123322019534274,,0.5138,0.00004559779112905913,0.17444632483293682,false,false,,24,197,53,0,0,0.35431859176074026,0.5434782608695652,20.0,40,,LOCKED_CHALLENGER_VALIDATION_2019_2022,2018-11-30,1.02203005721709,0.20966671665083858,-0.2958435956458647,true,false,LOCKED_CHALLENGER
,20,42,2.0,NONE,5,0,20000000.0,0,,,,0.6095211726893031,-0.2285991166145933,0.01726036540537917,0.10981004567534931,552,5.249978553332557,,1.0,0.0011767383716284033,3.356079926839631,true,true,,21,94,38,0,0,0.5386624486624486,0.32999999999999996,20.0,40,,LOCKED_CHALLENGER_SEALED_2023_LATEST,2022-12-01,2.192138973258397,0.20989279403213867,-0.25590402855380745,true,true,LOCKED_CHALLENGER
,20,5,2.0,NONE,5,0,20000000.0,0,,,,0.14954860254780344,-0.33500909230009956,0.07049865737379854,0.3575070971049434,4562,1.7156288477433348,,0.2614,-0.00016189287244741703,-0.618083666415159,false,false,,196,512,132,0,0,0.7744460667537592,0.16512820512820514,20.0,40,,R1_SELECTED_REFERENCE_VALIDATION_2019_2022,2018-11-30,0.7332504143307654,0.20966671665083858,-0.2958435956458647,false,false,R1_SELECTED_REFERENCE
,20,5,2.0,NONE,5,0,20000000.0,0,,,,0.4801235423575818,-0.3250741682684548,0.046783335938232216,0.2531964081095978,3899,3.920484490904,,0.9986,0.0008518792063530268,2.7467857068075356,false,true,,177,258,101,0,0,0.8363242817788272,0.10198863636363636,20.0,40,,R1_SELECTED_REFERENCE_SEALED_2023_LATEST,2022-12-01,1.7624133009976588,0.20989279403213867,-0.25590402855380745,true,false,R1_SELECTED_REFERENCE
