family,top_k,rebalance_every,exit_multiple,neutralization,industry_cap,min_hold_cycles,liquidity_floor,replace_rank_gap,cagr,max_drawdown,average_daily_turnover,total_cost,trade_count,ending_nav,utility,block_bootstrap_positive_probability,mean_daily_excess,hac_t_stat,turnover_gate_pass,bootstrap_gate_pass,implied_avg_rebalance_day_turnover,diag_rebalance_events,diag_forced_rank_exits,diag_liquidity_or_missing_exits,diag_min_hold_blocks,diag_replace_gap_blocks,diag_mean_jaccard,diag_mean_one_way_name_churn,diag_mean_names_held,diag_exit_rank,both_gates_pass,bootstrap_margin,turnover_headroom
C5_joint_margin,20,45,2.5,NONE,5,0,20000000.0,0,0.07022553511684948,-0.31960876056830256,0.018801394224024756,0.15490957683702217,1247,1.7003527287629756,-0.0895788451673018,0.4972,-0.000013589658765509461,-0.08760649232284813,true,false,0.846062740081114,44,294,76,0,0,0.46967652427026424,0.430232558139535,20.0,50,false,-0.20279999999999998,0.006198605775975245
C5_joint_margin,20,45,2.75,NONE,5,0,20000000.0,0,0.06884418421781402,-0.3219431372608348,0.018122919120374194,0.14883753199859517,1232,1.6832627106295388,-0.09212738441260337,0.4846,-0.000017558409444279825,-0.11259222861004117,true,false,0.8155313604168387,44,282,72,0,0,0.48717911641651734,0.4116279069767442,20.0,55,false,-0.21539999999999998,0.006877080879625807
C5_joint_margin,20,49,2.0,NONE,5,0,20000000.0,0,0.0948438549372348,-0.3026018848007884,0.023035767163507716,0.19837553412980785,1281,2.031375944142326,-0.05645708746315942,0.7352,0.00008981808292869389,0.5885579477416305,true,true,1.128752591011878,41,364,102,0,0,0.3096048701035013,0.5824999999999999,20.0,40,true,0.03520000000000001,0.001964232836492285
C5_joint_margin,20,49,2.25,NONE,5,0,20000000.0,0,0.09518556259467803,-0.3066062979057428,0.021899577672132357,0.19098933683275618,1256,2.036340052552661,-0.05811758635819336,0.7382,0.0000904310198791691,0.5868776486838502,true,true,1.0730793059344854,41,342,99,0,0,0.3427647070378824,0.5512499999999999,20.0,45,true,0.03820000000000001,0.0031004223278676447
C5_joint_margin,20,49,2.5,NONE,5,0,20000000.0,0,0.0909174108113715,-0.3102211051237299,0.020784016759199365,0.17633509784638635,1232,1.9750879332500237,-0.06419314175049345,0.7062,0.00007512597096104529,0.4964659956449664,true,true,1.018416821200769,41,321,96,0,0,0.37184703871569263,0.52125,20.0,50,true,0.006200000000000094,0.004215983240800636
C5_joint_margin,20,49,2.75,NONE,5,0,20000000.0,0,0.09453074729838007,-0.3035034608855278,0.020128033638373385,0.17521629257752327,1217,2.02683658775887,-0.05722098314438384,0.7298,0.00008669139072998077,0.5759790637995378,true,true,0.9862736482802958,41,309,93,0,0,0.38941125931984066,0.5025000000000001,20.0,55,true,0.02980000000000005,0.004871966361626616
C5_joint_margin,22,40,2.0,NONE,5,0,20000000.0,0,0.08143104516969601,-0.3369968839540375,0.0231931118748791,0.19095074286399297,1611,1.8446732211283843,-0.08706739680732273,0.6232,0.000036526087210111856,0.22570173479974837,true,false,0.927724474995164,50,418,96,0,0,0.413543885672628,0.47680890538033394,22.0,44,false,-0.07679999999999998,0.0018068881251209028
C5_joint_margin,22,40,2.25,NONE,5,0,20000000.0,0,0.08256874196277897,-0.3325898203086416,0.021623826552021098,0.17703628787417228,1574,1.8599064488709096,-0.08372616819154183,0.6144,0.00003788577034620301,0.2346247794343139,true,false,0.8649530620808439,50,384,93,0,0,0.44771468670099845,0.44248608534322825,22.0,50,false,-0.08560000000000001,0.0033761734479789036
C5_joint_margin,22,40,2.5,NONE,5,0,20000000.0,0,0.08389840459505127,-0.32241724161101315,0.019666844854797895,0.16270024136189012,1527,1.8778489522289703,-0.07731021621045531,0.6206,0.00003947693257444573,0.25156648149372335,true,false,0.7866737941919157,50,346,84,0,0,0.4898622066743675,0.398886827458256,22.0,55,false,-0.07939999999999992,0.005333155145202106
C5_joint_margin,22,40,2.75,NONE,5,0,20000000.0,0,0.08814805834350259,-0.32416168364975084,0.018434576182375824,0.15738101730661333,1497,1.9362102040659734,-0.07393278348137283,0.6624,0.00005469329230238313,0.3566336506657307,true,false,0.7373830472950329,50,323,77,0,0,0.5193850852825401,0.37105751391465674,22.0,61,false,-0.03759999999999997,0.0065654238176241775
C5_joint_margin,22,42,2.0,NONE,5,0,20000000.0,0,0.10147837616740785,-0.30440168751277163,0.02171414885996892,0.19788724368765528,1517,2.1296689316639994,-0.05072246758897797,0.773,0.0001065730043557337,0.6830094388354794,true,true,0.9119942521186947,47,391,98,0,0,0.40121224155546037,0.483201581027668,22.0,44,true,0.07300000000000006,0.00328585114003108
C5_joint_margin,22,42,2.25,NONE,5,0,20000000.0,0,0.10176023482017826,-0.3023731520676275,0.020508871323358498,0.18478894944496002,1484,2.133935047443178,-0.04942634121363548,0.778,0.00010667559341410768,0.6848524784463264,true,true,0.8613725955810569,47,364,92,0,0,0.43873434068089756,0.4505928853754942,22.0,50,true,0.07800000000000007,0.004491128676641504
C5_joint_margin,22,42,2.5,NONE,5,0,20000000.0,0,0.08554647929883319,-0.3222779335935476,0.018798374560880605,0.16252581570025254,1444,1.900297493031477,-0.07559248749794062,0.638,0.00004544366083977374,0.29230211933426803,true,false,0.7895317315569854,47,330,86,0,0,0.47560808244646996,0.41106719367588934,22.0,55,false,-0.061999999999999944,0.006201625439119396
C5_joint_margin,22,42,2.75,NONE,5,0,20000000.0,0,0.07748270710075911,-0.3213026893705416,0.0176661039207789,0.14946981271158,1417,1.7926475620118278,-0.0831686375845117,0.565,0.000015052188788089968,0.09967317717803001,true,false,0.7419763646727138,47,306,82,0,0,0.5010679246133318,0.38339920948616596,22.0,61,false,-0.135,0.007333896079221101
C5_joint_margin,22,45,2.0,NONE,5,0,20000000.0,0,0.08313870901982301,-0.3211811285197571,0.020606509899340007,0.17889859866348684,1411,1.867579205536814,-0.07745185524005554,0.6172,0.00003530224028205404,0.22521813042024563,true,false,0.9272929454703003,44,357,88,0,0,0.4236956560697294,0.4704016913319239,22.0,44,false,-0.08279999999999998,0.004393490100659994
C5_joint_margin,22,45,2.25,NONE,5,0,20000000.0,0,0.06939197934356689,-0.32425595522720374,0.0194598283386816,0.16003846836080665,1387,1.6900219994309755,-0.09273599827003498,0.4838,-0.000016645681167788293,-0.10762682894560929,true,false,0.875692275240672,44,339,83,0,0,0.44772076986119647,0.4460887949260042,22.0,50,false,-0.21619999999999995,0.005540171661318403
C5_joint_margin,22,45,2.5,NONE,5,0,20000000.0,0,0.07181214556849902,-0.32056646666560085,0.018717005357142043,0.15590156203411404,1367,1.7201687670574923,-0.0884710877643014,0.5084,-7.2425768688634885e-6,-0.047068334585591724,true,false,0.842265241071392,44,321,80,0,0,0.4692335264288048,0.4238900634249472,22.0,55,false,-0.1916,0.006282994642857958
C5_joint_margin,22,45,2.75,NONE,5,0,20000000.0,0,0.06611541033940571,-0.3132743686829158,0.017227718690572578,0.14140492338269686,1333,1.6499421919064157,-0.09052177400205219,0.4508,-0.00002962748303053495,-0.19419255702370564,true,false,0.775247341075766,44,292,75,0,0,0.5017597569990782,0.38794926004228325,22.0,61,false,-0.24919999999999998,0.007772281309427424
C5_joint_margin,22,49,2.0,NONE,5,0,20000000.0,0,0.09294098504116532,-0.3004427228230725,0.02252843470023968,0.19479884639830208,1396,2.003924835299866,-0.05728037637037092,0.7272,0.00008147048668646602,0.5549317703374674,true,true,1.1038933003117442,41,387,112,0,0,0.32076546879182477,0.5670454545454545,22.0,44,true,0.027200000000000002,0.0024715652997603227
C5_joint_margin,22,49,2.25,NONE,5,0,20000000.0,0,0.09619699638443024,-0.3006327808327749,0.02103363399475968,0.1828944491599639,1359,2.051095568870853,-0.0541193940319572,0.7526,0.0000935365759254663,0.6354810119717347,true,true,1.0306480657432244,41,354,108,0,0,0.36204418967257934,0.525,22.0,50,true,0.05260000000000009,0.003966366005240321
C5_joint_margin,22,49,2.5,NONE,5,0,20000000.0,0,0.0911664032030608,-0.30274542848823593,0.020406588997959253,0.17502323545959125,1344,1.9786165527069175,-0.06020631104105717,0.7048,0.00007391860644594653,0.5030423001945542,true,true,0.9999228609000034,41,341,106,0,0,0.37904361879889337,0.5079545454545454,22.0,55,true,0.0048000000000000265,0.004593411002040748
C5_joint_margin,22,49,2.75,NONE,5,0,20000000.0,0,0.0763825684311279,-0.3057168096184699,0.018712551511652437,0.15397896628505592,1306,1.7783814350993743,-0.07647583637810706,0.5574,0.00001739313394770177,0.12256129499981987,true,false,0.9169150240709694,41,308,101,0,0,0.41903548009205416,0.46477272727272734,22.0,61,false,-0.14259999999999995,0.006287448488347565
C5_joint_margin,24,40,2.0,NONE,5,0,20000000.0,0,0.07997488896279958,-0.3422807106100012,0.022622942409221417,0.1840657840619292,1740,1.825334810815247,-0.09116546634220102,0.6054,0.00002922438529573104,0.18885715538824632,true,false,0.9049176963688567,50,433,110,0,0,0.42771975422146535,0.461734693877551,24.0,48,false,-0.0945999999999999,0.002377057590778584
C5_joint_margin,24,40,2.25,NONE,5,0,20000000.0,0,0.07892123226775039,-0.3258423062876167,0.020889667669475177,0.16865288231666925,1695,1.8114522601234402,-0.08399992087605795,0.581,0.000022197052805356514,0.14451446920187166,true,false,0.835586706779007,50,393,105,0,0,0.46513939863278986,0.42346938775510207,24.0,54,false,-0.119,0.004110332330524824
C5_joint_margin,24,40,2.5,NONE,5,0,20000000.0,0,0.08116546415326775,-0.3192840210826877,0.019361547363825053,0.16002292903094653,1656,1.841132921881554,-0.07847654638807611,0.597,0.000029271750847325394,0.1941717920090692,true,false,0.7744618945530022,50,358,101,0,0,0.4963189185580889,0.3903061224489796,24.0,60,false,-0.10299999999999998,0.005638452636174948
C5_joint_margin,24,40,2.75,NONE,5,0,20000000.0,0,0.06993023621083849,-0.31162699745538336,0.01675744817399894,0.13349112412841338,1607,1.6966866402090977,-0.08588326251685319,0.4748,-0.00001681847734577492,-0.11515516906701113,true,false,0.6702979269599576,50,323,88,0,0,0.5409578395023634,0.34948979591836743,24.0,66,false,-0.22519999999999996,0.00824255182600106
C5_joint_margin,24,42,2.0,NONE,5,0,20000000.0,0,0.10347866845480724,-0.30600303725086286,0.021290054745372353,0.19408196394250277,1642,2.1601062773479116,-0.04952285017062419,0.7882,0.00011244176331223982,0.74361042865551,true,true,0.8941822993056389,47,408,112,0,0,0.4129932995869446,0.4710144927536231,24.0,48,true,0.08820000000000006,0.003709945254627648
C5_joint_margin,24,42,2.25,NONE,5,0,20000000.0,0,0.09133156153709066,-0.3140117199916128,0.01957748483395562,0.1711405361578959,1594,1.9809601416429419,-0.06567429845871575,0.6872,0.00006678053548009498,0.44546727678529147,true,false,0.822254363026136,47,366,106,0,0,0.45766922344102984,0.427536231884058,24.0,54,false,-0.012799999999999923,0.005422515166044382
C5_joint_margin,24,42,2.5,NONE,5,0,20000000.0,0,0.08327689795126103,-0.3270769774016089,0.018302806378604458,0.15543580313872035,1560,1.8694436235141059,-0.08026159074954342,0.6178,0.00003627494261066373,0.24685221970557597,true,false,0.7687178679013873,47,340,98,0,0,0.4855380658673864,0.3967391304347826,24.0,60,false,-0.08219999999999994,0.006697193621395543
C5_joint_margin,24,42,2.75,NONE,5,0,20000000.0,0,0.07945237011162298,-0.3329196080699329,0.016678411811798882,0.13593234792780653,1518,1.8184387618078872,-0.08700743392334348,0.5778,0.000021492595220795995,0.14743794289353374,true,false,0.700493296095553,47,302,93,0,0,0.5277562777201951,0.35778985507246375,24.0,66,false,-0.12219999999999998,0.00832158818820112
C5_joint_margin,24,45,2.0,NONE,5,0,20000000.0,0,0.07720697685117117,-0.3234438602466453,0.02036743946323398,0.16953219693452995,1534,1.789062670065161,-0.08451495327215147,0.5642,0.000013351270727368493,0.08823580355401987,true,false,0.9165347758455291,44,377,104,0,0,0.42412239991736517,0.4660852713178294,24.0,48,false,-0.13579999999999992,0.004632560536766021
C5_joint_margin,24,45,2.25,NONE,5,0,20000000.0,0,0.06996985800514466,-0.32115137864083954,0.01932569949031374,0.15740294736614283,1507,1.697178137644852,-0.09060583131527511,0.4938,-0.000013765037407659459,-0.09043213591281883,true,false,0.8696564770641183,44,355,99,0,0,0.4489200512538496,0.4399224806201549,24.0,54,false,-0.20619999999999994,0.005674300509686262
C5_joint_margin,24,45,2.5,NONE,5,0,20000000.0,0,0.06222456614830718,-0.3143878888042998,0.017873592953760252,0.1433545017853809,1470,1.6034271750555507,-0.09496937825384272,0.415,-0.00004403817861763579,-0.29925643308605365,true,false,0.8043116829192113,44,325,91,0,0,0.48167542707572436,0.40310077519379833,24.0,60,false,-0.285,0.007126407046239749
C5_joint_margin,24,45,2.75,NONE,5,0,20000000.0,0,0.05541487902142106,-0.29454241234682854,0.015833335849637246,0.12383083434663206,1433,1.5247652417420408,-0.09185632715199321,0.324,-0.00007500715928581607,-0.5236524705662059,true,false,0.7125001132336761,44,298,82,0,0,0.5195149549435228,0.3682170542635659,24.0,66,false,-0.37599999999999995,0.009166664150362755
C5_joint_margin,24,49,2.0,NONE,5,0,20000000.0,0,0.09517727747666327,-0.30711348536134186,0.021761105311157335,0.19046084434234953,1499,2.0362195666681764,-0.05837946520400766,0.7514,0.0000890242447235561,0.6306703530338643,true,true,1.0662941602467095,41,395,125,0,0,0.34370151182988395,0.5416666666666666,24.0,48,true,0.0514,0.003238894688842666
C5_joint_margin,24,49,2.25,NONE,5,0,20000000.0,0,0.0896976057278247,-0.3099173815347186,0.020564929379247858,0.17489883801814415,1469,1.9578805329281141,-0.0652610850395346,0.6964,0.00006724323387253244,0.4717160472040863,true,false,1.007681539583145,41,370,120,0,0,0.3724824117896141,0.5104166666666666,24.0,54,false,-0.0035999999999999366,0.004435070620752143
C5_joint_margin,24,49,2.5,NONE,5,0,20000000.0,0,0.07642001222641537,-0.2985617280118553,0.019344370399396123,0.15784914683664358,1440,1.7788653575091669,-0.07286085177951229,0.5604,0.000017352334601719998,0.12348842094276279,true,false,0.94787414957041,41,342,119,0,0,0.40280272678887563,0.4802083333333333,24.0,60,false,-0.13959999999999995,0.005655629600603878
C5_joint_margin,24,49,2.75,NONE,5,0,20000000.0,0,0.06757745896533884,-0.2979338269673004,0.017472425988991028,0.14038594465288093,1391,1.6677227104715182,-0.08138945451831137,0.4654,-0.00001723817458004056,-0.1242733208307272,true,false,0.8561488734605603,41,305,107,0,0,0.44724428013115636,0.4291666666666666,24.0,66,false,-0.23459999999999998,0.007527574011008974
