family,top_k,rebalance_every,exit_multiple,neutralization,industry_cap,min_hold_cycles,liquidity_floor,replace_rank_gap,cagr,max_drawdown,average_daily_turnover,total_cost,trade_count,ending_nav,utility,block_bootstrap_positive_probability,mean_daily_excess,hac_t_stat,turnover_gate_pass,bootstrap_gate_pass,implied_avg_rebalance_day_turnover,diag_rebalance_events,diag_forced_rank_exits,diag_liquidity_or_missing_exits,diag_min_hold_blocks,diag_replace_gap_blocks,diag_mean_jaccard,diag_mean_one_way_name_churn,diag_mean_names_held,diag_exit_rank,both_gates_pass,bootstrap_margin,turnover_headroom
C7_liquidity,30,42,2.5,NONE,5,1,20000000.0,0,0.07757692613166434,-0.3042771200043556,0.015188636517956324,0.12468574500689825,1858,1.793873980959312,-0.07456163387051346,0.5668,0.00001170499008648806,0.08720529394254056,true,false,0.6379227337541656,47,334,120,0,0,0.5501545443025975,0.32898550724637676,30.0,75,false,-0.13319999999999999,0.009811363482043678
C7_liquidity,20,42,2.0,NONE,5,0,40000000.0,0,0.10772019614813999,-0.3007120488380899,0.021886632763055566,0.20681680195760951,1384,2.225905125782997,-0.04263582827090495,0.817,0.0001299701161170038,0.8086857205847757,true,true,0.9192385760483338,47,364,86,0,0,0.3970975339627251,0.4891304347826087,20.0,40,true,0.11699999999999999,0.003113367236944435
C7_liquidity,20,42,2.0,NONE,5,1,40000000.0,0,0.10772019614813999,-0.3007120488380899,0.021886632763055566,0.20681680195760951,1384,2.225905125782997,-0.04263582827090495,0.817,0.0001299701161170038,0.8086857205847757,true,true,0.9192385760483338,47,364,86,0,0,0.3970975339627251,0.4891304347826087,20.0,40,true,0.11699999999999999,0.003113367236944435
C7_liquidity,20,42,2.5,NONE,5,0,40000000.0,0,0.09922247211292357,-0.31781046310912586,0.019856144823122337,0.17919357011625894,1338,2.095791491861598,-0.059682759441639366,0.7522,0.00009752370546756438,0.6122805859971511,true,true,0.8339580825711381,47,325,79,0,0,0.45079633218136866,0.4391304347826086,20.0,50,true,0.052200000000000024,0.0051438551768776646
C7_liquidity,20,42,2.5,NONE,5,1,40000000.0,0,0.09922247211292357,-0.31781046310912586,0.019856144823122337,0.17919357011625894,1338,2.095791491861598,-0.059682759441639366,0.7522,0.00009752370546756438,0.6122805859971511,true,true,0.8339580825711381,47,325,79,0,0,0.45079633218136866,0.4391304347826086,20.0,50,true,0.052200000000000024,0.0051438551768776646
C7_liquidity,25,42,2.0,NONE,5,0,40000000.0,0,0.10780174966381728,-0.3034942527842176,0.020927995727062648,0.19491389741738915,1697,2.2271872036501494,-0.04394537672829152,0.8176,0.0001275079721786514,0.8619950751977589,true,true,0.8789758205366311,47,412,116,0,0,0.4225951336044713,0.4591304347826086,25.0,50,true,0.11760000000000004,0.004072004272937354
C7_liquidity,25,42,2.0,NONE,5,1,40000000.0,0,0.10780174966381728,-0.3034942527842176,0.020927995727062648,0.19491389741738915,1697,2.2271872036501494,-0.04394537672829152,0.8176,0.0001275079721786514,0.8619950751977589,true,true,0.8789758205366311,47,412,116,0,0,0.4225951336044713,0.4591304347826086,25.0,50,true,0.11760000000000004,0.004072004272937354
C7_liquidity,25,42,2.5,NONE,5,0,40000000.0,0,0.07472868802771471,-0.3308260988058507,0.017694496117969232,0.14470535166571177,1607,1.7571209437932689,-0.09068436137521063,0.5324,5.81149268021822e-6,0.04015635894264433,true,false,0.7431688369547077,47,334,103,0,0,0.5011656988806472,0.37999999999999984,25.0,63,false,-0.16759999999999997,0.007305503882030769
C7_liquidity,25,42,2.5,NONE,5,1,40000000.0,0,0.07472868802771471,-0.3308260988058507,0.017694496117969232,0.14470535166571177,1607,1.7571209437932689,-0.09068436137521063,0.5324,5.81149268021822e-6,0.04015635894264433,true,false,0.7431688369547077,47,334,103,0,0,0.5011656988806472,0.37999999999999984,25.0,63,false,-0.16759999999999997,0.007305503882030769
C7_liquidity,30,42,2.0,NONE,5,0,40000000.0,0,0.07937958587376692,-0.3090695267048361,0.019542131426573496,0.1660314804235841,1990,1.8174799822998873,-0.07515517747865114,0.5922,0.00002177885592978615,0.15541462298454342,true,false,0.8207695199160868,47,432,154,0,0,0.44496128128966145,0.4246376811594203,30.0,60,false,-0.1078,0.005457868573426505
C7_liquidity,30,42,2.0,NONE,5,1,40000000.0,0,0.07937958587376692,-0.3090695267048361,0.019542131426573496,0.1660314804235841,1990,1.8174799822998873,-0.07515517747865114,0.5922,0.00002177885592978615,0.15541462298454342,true,false,0.8207695199160868,47,432,154,0,0,0.44496128128966145,0.4246376811594203,30.0,60,false,-0.1078,0.005457868573426505
C7_liquidity,30,42,2.5,NONE,5,0,40000000.0,0,0.0796080200775453,-0.30521557265073673,0.014987533490406197,0.12374898021924102,1851,1.8204906037537176,-0.07299976624782306,0.5862,0.00001942456491908704,0.14589434466182288,true,false,0.6294764065970603,47,328,119,0,0,0.5543678464642373,0.3239130434782608,30.0,75,false,-0.1137999999999999,0.010012466509593804
C7_liquidity,30,42,2.5,NONE,5,1,40000000.0,0,0.0796080200775453,-0.30521557265073673,0.014987533490406197,0.12374898021924102,1851,1.8204906037537176,-0.07299976624782306,0.5862,0.00001942456491908704,0.14589434466182288,true,false,0.6294764065970603,47,328,119,0,0,0.5543678464642373,0.3239130434782608,30.0,75,false,-0.1137999999999999,0.010012466509593804
C7_liquidity,20,42,2.0,NONE,5,0,60000000.0,0,0.10627325166097012,-0.30099901230488224,0.021843274315080742,0.20586041827272877,1383,2.2032649259545627,-0.044226254491470995,0.8146,0.00012533706109918327,0.7859096310914387,true,true,0.9174175212333912,47,367,81,0,0,0.3990398335207329,0.48695652173913034,20.0,40,true,0.11460000000000004,0.0031567256849192593
C7_liquidity,20,42,2.0,NONE,5,1,60000000.0,0,0.10627325166097012,-0.30099901230488224,0.021843274315080742,0.20586041827272877,1383,2.2032649259545627,-0.044226254491470995,0.8146,0.00012533706109918327,0.7859096310914387,true,true,0.9174175212333912,47,367,81,0,0,0.3990398335207329,0.48695652173913034,20.0,40,true,0.11460000000000004,0.0031567256849192593
C7_liquidity,20,42,2.5,NONE,5,0,60000000.0,0,0.10051165355888436,-0.3146729610495469,0.019664274154609262,0.17877024923966456,1334,2.1150934031712776,-0.056824826965889086,0.762,0.00010226524834508568,0.6451536307285926,true,true,0.825899514493589,47,326,73,0,0,0.4550613551674659,0.4336956521739129,20.0,50,true,0.062000000000000055,0.0053357258453907395
C7_liquidity,20,42,2.5,NONE,5,1,60000000.0,0,0.10051165355888436,-0.3146729610495469,0.019664274154609262,0.17877024923966456,1334,2.1150934031712776,-0.056824826965889086,0.762,0.00010226524834508568,0.6451536307285926,true,true,0.825899514493589,47,326,73,0,0,0.4550613551674659,0.4336956521739129,20.0,50,true,0.062000000000000055,0.0053357258453907395
C7_liquidity,25,42,2.0,NONE,5,0,60000000.0,0,0.1052372858930466,-0.29980592020301466,0.020821990725589247,0.19269822292926547,1694,2.187178891746579,-0.04466567420846074,0.803,0.00011821734521562404,0.7982357749158946,true,true,0.8745236104747484,47,409,115,0,0,0.4246897318177662,0.4556521739130434,25.0,50,true,0.10300000000000009,0.004178009274410754
C7_liquidity,25,42,2.0,NONE,5,1,60000000.0,0,0.1052372858930466,-0.29980592020301466,0.020821990725589247,0.19269822292926547,1694,2.187178891746579,-0.04466567420846074,0.803,0.00011821734521562404,0.7982357749158946,true,true,0.8745236104747484,47,409,115,0,0,0.4246897318177662,0.4556521739130434,25.0,50,true,0.10300000000000009,0.004178009274410754
C7_liquidity,25,42,2.5,NONE,5,0,60000000.0,0,0.07391910385300937,-0.33072737597574386,0.017422131482323366,0.14047443450306257,1601,1.7467948684732575,-0.09144458413486256,0.5212,1.9503627420445897e-6,0.013562878897812006,true,false,0.7317295222575814,47,331,100,0,0,0.5054550618113661,0.37478260869565205,25.0,63,false,-0.17879999999999996,0.007577868517676636
C7_liquidity,25,42,2.5,NONE,5,1,60000000.0,0,0.07391910385300937,-0.33072737597574386,0.017422131482323366,0.14047443450306257,1601,1.7467948684732575,-0.09144458413486256,0.5212,1.9503627420445897e-6,0.013562878897812006,true,false,0.7317295222575814,47,331,100,0,0,0.5054550618113661,0.37478260869565205,25.0,63,false,-0.17879999999999996,0.007577868517676636
C7_liquidity,30,42,2.0,NONE,5,0,60000000.0,0,0.07854974326151187,-0.31178510656053204,0.01928876194012761,0.16278867623926907,1981,1.8065796773504412,-0.07734281001875415,0.5868,0.000018854815485466124,0.13531628898580006,true,false,0.8101280014853596,47,427,149,0,0,0.45141420666253795,0.41739130434782606,30.0,60,false,-0.11319999999999997,0.005711238059872392
C7_liquidity,30,42,2.0,NONE,5,1,60000000.0,0,0.07854974326151187,-0.31178510656053204,0.01928876194012761,0.16278867623926907,1981,1.8065796773504412,-0.07734281001875415,0.5868,0.000018854815485466124,0.13531628898580006,true,false,0.8101280014853596,47,427,149,0,0,0.45141420666253795,0.41739130434782606,30.0,60,false,-0.11319999999999997,0.005711238059872392
C7_liquidity,30,42,2.5,NONE,5,0,60000000.0,0,0.0754107949569991,-0.30989162776917345,0.014668979635624706,0.11955338905159442,1842,1.7658623563697373,-0.07953501892758763,0.539,3.359919854464228e-6,0.02510373717610815,true,false,0.6160971446962377,47,321,117,0,0,0.5596765005530904,0.31739130434782603,30.0,75,false,-0.16099999999999992,0.010331020364375295
C7_liquidity,30,42,2.5,NONE,5,1,60000000.0,0,0.0754107949569991,-0.30989162776917345,0.014668979635624706,0.11955338905159442,1842,1.7658623563697373,-0.07953501892758763,0.539,3.359919854464228e-6,0.02510373717610815,true,false,0.6160971446962377,47,321,117,0,0,0.5596765005530904,0.31739130434782603,30.0,75,false,-0.16099999999999992,0.010331020364375295
C7_liquidity,20,42,2.0,NONE,5,0,80000000.0,0,0.10508415819337746,-0.2844372078094609,0.021961643145981948,0.20616215566490004,1386,2.1848099007891992,-0.03713444571135299,0.8044,0.00012037144708333483,0.7668512757157853,true,true,0.9223890121312418,47,360,91,0,0,0.39623067878087964,0.49021739130434766,20.0,40,true,0.10440000000000005,0.003038356854018053
C7_liquidity,20,42,2.0,NONE,5,1,80000000.0,0,0.10508415819337746,-0.2844372078094609,0.021961643145981948,0.20616215566490004,1386,2.1848099007891992,-0.03713444571135299,0.8044,0.00012037144708333483,0.7668512757157853,true,true,0.9223890121312418,47,360,91,0,0,0.39623067878087964,0.49021739130434766,20.0,40,true,0.10440000000000005,0.003038356854018053
C7_liquidity,20,42,2.5,NONE,5,0,80000000.0,0,0.0848050588916307,-0.29817834871309445,0.018924986864828703,0.15983235076837032,1320,1.890169759459672,-0.06428411546491652,0.6358,0.00004279872682950745,0.28034258388591315,true,false,0.7948494483228056,47,305,80,0,0,0.4654122654626159,0.41847826086956524,20.0,50,false,-0.06419999999999992,0.006075013135171298
C7_liquidity,20,42,2.5,NONE,5,1,80000000.0,0,0.0848050588916307,-0.29817834871309445,0.018924986864828703,0.15983235076837032,1320,1.890169759459672,-0.06428411546491652,0.6358,0.00004279872682950745,0.28034258388591315,true,false,0.7948494483228056,47,305,80,0,0,0.4654122654626159,0.41847826086956524,20.0,50,false,-0.06419999999999992,0.006075013135171298
C7_liquidity,25,42,2.0,NONE,5,0,80000000.0,0,0.0959500858157849,-0.28656316805262316,0.02021074797408408,0.18055590604762659,1679,2.047484885319993,-0.04733149821052668,0.7312,0.00008290019161809797,0.5724902558294392,true,true,0.8488514149115313,47,389,120,0,0,0.43410847853725343,0.442608695652174,25.0,50,true,0.031200000000000006,0.004789252025915923
C7_liquidity,25,42,2.0,NONE,5,1,80000000.0,0,0.0959500858157849,-0.28656316805262316,0.02021074797408408,0.18055590604762659,1679,2.047484885319993,-0.04733149821052668,0.7312,0.00008290019161809797,0.5724902558294392,true,true,0.8488514149115313,47,389,120,0,0,0.43410847853725343,0.442608695652174,25.0,50,true,0.031200000000000006,0.004789252025915923
C7_liquidity,25,42,2.5,NONE,5,0,80000000.0,0,0.06753163546362084,-0.31454173914742467,0.016229750308243786,0.12779860828962045,1583,1.6671629074661576,-0.08973923411009149,0.4416,-0.00002600346812650748,-0.1878062392508317,true,false,0.681649512946239,47,307,107,0,0,0.5170346950665695,0.36,25.0,63,false,-0.25839999999999996,0.008770249691756216
C7_liquidity,25,42,2.5,NONE,5,1,80000000.0,0,0.06753163546362084,-0.31454173914742467,0.016229750308243786,0.12779860828962045,1583,1.6671629074661576,-0.08973923411009149,0.4416,-0.00002600346812650748,-0.1878062392508317,true,false,0.681649512946239,47,307,107,0,0,0.5170346950665695,0.36,25.0,63,false,-0.25839999999999996,0.008770249691756216
C7_liquidity,30,42,2.0,NONE,5,0,80000000.0,0,0.0769204662026044,-0.30239203953581095,0.019013527155876037,0.15885296519220937,1973,1.7853442427647623,-0.07427555356530108,0.5688,0.000011720251055325242,0.08490945353276694,true,false,0.7985681405467935,47,411,157,0,0,0.45646018272607003,0.41159420289855075,30.0,60,false,-0.13119999999999998,0.005986472844123965
C7_liquidity,30,42,2.0,NONE,5,1,80000000.0,0,0.0769204662026044,-0.30239203953581095,0.019013527155876037,0.15885296519220937,1973,1.7853442427647623,-0.07427555356530108,0.5688,0.000011720251055325242,0.08490945353276694,true,false,0.7985681405467935,47,411,157,0,0,0.45646018272607003,0.41159420289855075,30.0,60,false,-0.13119999999999998,0.005986472844123965
C7_liquidity,30,42,2.5,NONE,5,0,80000000.0,0,0.07419838404097456,-0.2911093614689646,0.014278112524285964,0.1162575898931909,1831,1.7503510325053535,-0.07135629669350774,0.5216,-2.262859685716158e-6,-0.01667957547807811,true,false,0.5996807260200105,47,300,127,0,0,0.565706585030373,0.3094202898550724,30.0,75,false,-0.1784,0.010721887475714037
C7_liquidity,30,42,2.5,NONE,5,1,80000000.0,0,0.07419838404097456,-0.2911093614689646,0.014278112524285964,0.1162575898931909,1831,1.7503510325053535,-0.07135629669350774,0.5216,-2.262859685716158e-6,-0.01667957547807811,true,false,0.5996807260200105,47,300,127,0,0,0.565706585030373,0.3094202898550724,30.0,75,false,-0.1784,0.010721887475714037
