signal_date,execution_date,code,side,gross_value,cost
2023-01-03,2023-01-04,1216,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2412,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2002,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,3034,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,4938,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,1513,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2308,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2885,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,3293,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2317,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,1301,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,3231,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2881,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,1102,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2891,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2347,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2371,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2886,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,1101,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,3711,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2357,BUY,0.038636363636363635,0.000074375
2023-01-03,2023-01-04,2474,BUY,0.038636363636363635,0.000074375
2023-03-16,2023-03-17,1216,SELL,0.04027300233805531,0.00019834453651492242
2023-03-16,2023-03-17,3034,SELL,0.008320426349799487,0.00004097809977276248
2023-03-16,2023-03-17,4938,SELL,0.04132623705408515,0.00020353171749136936
2023-03-16,2023-03-17,1513,SELL,0.00938503051904728,0.00004622127530630786
2023-03-16,2023-03-17,2885,SELL,0.03872559311358389,0.00019072354608440066
2023-03-16,2023-03-17,3293,SELL,0.008548588296882646,0.000042101797362147035
2023-03-16,2023-03-17,3231,SELL,0.0050335369806976185,0.000024790169629935774
2023-03-16,2023-03-17,1102,SELL,0.04092028660994176,0.00020153241155396317
2023-03-16,2023-03-17,2347,SELL,0.03987848023381019,0.0001964015151515152
2023-03-16,2023-03-17,2371,SELL,0.035741419963322,0.0001760264933193609
2023-03-16,2023-03-17,1101,SELL,0.001010963755107848,4.978996493906152e-6
2023-03-16,2023-03-17,3711,SELL,0.0039947131551498205,0.000019673962289112868
2023-03-16,2023-03-17,2357,SELL,0.0376402142976729,0.00018537805541603904
2023-03-16,2023-03-17,2474,SELL,0.0009096138624788697,4.4798482727084334e-6
2023-03-16,2023-03-17,2412,BUY,0.0005039298973642942,9.700650524262663e-7
2023-03-16,2023-03-17,2002,BUY,0.0013475878776227981,2.5941066644238865e-6
2023-03-16,2023-03-17,2308,BUY,0.002241084412852777,4.314087494741596e-6
2023-03-16,2023-03-17,2317,BUY,0.0004049335507279317,7.794970851512686e-7
2023-03-16,2023-03-17,1301,BUY,0.0015749616792813878,3.0318012326166715e-6
2023-03-16,2023-03-17,2881,BUY,0.0030600060382908814,5.890511623709947e-6
2023-03-16,2023-03-17,2891,BUY,0.004220184857862318,8.123855851384962e-6
2023-03-16,2023-03-17,2886,BUY,0.000406230421150712,7.819935607151206e-7
2023-03-16,2023-03-17,2303,BUY,0.04101254022976315,0.00007894913994229407
2023-03-16,2023-03-17,2382,BUY,0.04101254022976315,0.00007894913994229407
2023-03-16,2023-03-17,2301,BUY,0.04101254022976315,0.00007894913994229407
2023-03-16,2023-03-17,2892,BUY,0.04101254022976315,0.00007894913994229407
2023-03-16,2023-03-17,4904,BUY,0.04101254022976315,0.00007894913994229407
2023-03-16,2023-03-17,2449,BUY,0.04101254022976315,0.00007894913994229407
2023-03-16,2023-03-17,2379,BUY,0.04101254022976315,0.00007894913994229407
2023-05-19,2023-05-22,1513,SELL,0.0036510166524408513,0.000017981257013271196
2023-05-19,2023-05-22,3231,SELL,0.018454836748484346,0.00009089007098628542
2023-05-19,2023-05-22,2881,SELL,0.0017491384728504158,8.614506978788299e-6
2023-05-19,2023-05-22,2891,SELL,0.003995308944657064,0.00001967689655243604
2023-05-19,2023-05-22,2886,SELL,0.002440226576201923,0.000012018115887794474
