date,close,source
2024-06-03,21536.76,finmind_TAIEX
2024-06-04,21356.62,finmind_TAIEX
2024-06-05,21484.88,finmind_TAIEX
2024-06-06,21902.7,finmind_TAIEX
2024-06-07,21858.38,finmind_TAIEX
2024-06-11,21792.12,finmind_TAIEX
2024-06-12,22048.96,finmind_TAIEX
2024-06-13,22312.04,finmind_TAIEX
2024-06-14,22504.72,finmind_TAIEX
2024-06-17,22496.53,finmind_TAIEX
2024-06-18,22757.43,finmind_TAIEX
2024-06-19,23209.54,finmind_TAIEX
2024-06-20,23406.1,finmind_TAIEX
2024-06-21,23253.39,finmind_TAIEX
2024-06-24,22813.7,finmind_TAIEX
2024-06-25,22875.97,finmind_TAIEX
2024-06-26,22986.69,finmind_TAIEX
2024-06-27,22905.98,finmind_TAIEX
2024-06-28,23032.25,finmind_TAIEX
2024-07-01,23058.57,finmind_TAIEX
2024-07-02,22879.37,finmind_TAIEX
2024-07-03,23172.43,finmind_TAIEX
2024-07-04,23522.53,finmind_TAIEX
2024-07-05,23556.59,finmind_TAIEX
2024-07-08,23878.15,finmind_TAIEX
2024-07-09,23900.08,finmind_TAIEX
2024-07-10,24007.08,finmind_TAIEX
2024-07-11,24390.03,finmind_TAIEX
2024-07-12,23916.93,finmind_TAIEX
2024-07-15,23879.36,finmind_TAIEX
2024-07-16,23997.25,finmind_TAIEX
2024-07-17,23769.82,finmind_TAIEX
2024-07-18,23398.47,finmind_TAIEX
2024-07-19,22869.26,finmind_TAIEX
2024-07-22,22256.99,finmind_TAIEX
2024-07-23,22871.84,finmind_TAIEX
2024-07-26,22119.21,finmind_TAIEX
2024-07-29,22164.49,finmind_TAIEX
2024-07-30,22223.57,finmind_TAIEX
2024-07-31,22199.35,finmind_TAIEX
2024-08-01,22642.1,finmind_TAIEX
2024-08-02,21638.09,finmind_TAIEX
2024-08-05,19830.88,finmind_TAIEX
2024-08-06,20501.02,finmind_TAIEX
2024-08-07,21295.28,finmind_TAIEX
2024-08-08,20870.1,finmind_TAIEX
2024-08-09,21469.0,finmind_TAIEX
2024-08-12,21773.26,finmind_TAIEX
2024-08-13,21796.57,finmind_TAIEX
2024-08-14,22027.25,finmind_TAIEX
2024-08-15,21895.17,finmind_TAIEX
2024-08-16,22349.33,finmind_TAIEX
2024-08-19,22409.63,finmind_TAIEX
2024-08-20,22429.1,finmind_TAIEX
2024-08-21,22237.89,finmind_TAIEX
2024-08-22,22148.83,finmind_TAIEX
2024-08-23,22158.05,finmind_TAIEX
2024-08-26,22240.12,finmind_TAIEX
2024-08-27,22185.0,finmind_TAIEX
2024-08-28,22370.66,finmind_TAIEX
2024-08-29,22201.85,finmind_TAIEX
2024-08-30,22268.09,finmind_TAIEX
2024-09-02,22235.1,finmind_TAIEX
2024-09-03,22092.21,finmind_TAIEX
2024-09-04,21092.75,finmind_TAIEX
2024-09-05,21187.71,finmind_TAIEX
2024-09-06,21435.19,finmind_TAIEX
2024-09-09,21144.44,finmind_TAIEX
2024-09-10,21064.08,finmind_TAIEX
2024-09-11,21031.0,finmind_TAIEX
2024-09-12,21653.25,finmind_TAIEX
2024-09-13,21759.65,finmind_TAIEX
2024-09-16,21850.08,finmind_TAIEX
2024-09-18,21678.84,finmind_TAIEX
2024-09-19,22042.69,finmind_TAIEX
2024-09-20,22159.42,finmind_TAIEX
2024-09-23,22285.53,finmind_TAIEX
2024-09-24,22431.78,finmind_TAIEX
2024-09-25,22761.6,finmind_TAIEX
2024-09-26,22858.81,finmind_TAIEX
2024-09-27,22822.79,finmind_TAIEX
2024-09-30,22224.54,finmind_TAIEX
2024-10-01,22390.39,finmind_TAIEX
2024-10-04,22302.71,finmind_TAIEX
2024-10-07,22702.56,finmind_TAIEX
2024-10-08,22611.39,finmind_TAIEX
2024-10-09,22659.08,finmind_TAIEX
2024-10-11,22901.64,finmind_TAIEX
2024-10-14,22975.29,finmind_TAIEX
2024-10-15,23292.04,finmind_TAIEX
2024-10-16,23010.98,finmind_TAIEX
2024-10-17,23053.84,finmind_TAIEX
2024-10-18,23487.27,finmind_TAIEX
2024-10-21,23542.53,finmind_TAIEX
2024-10-22,23535.43,finmind_TAIEX
2024-10-23,23334.76,finmind_TAIEX
2024-10-24,23192.52,finmind_TAIEX
2024-10-25,23348.45,finmind_TAIEX
2024-10-28,23198.07,finmind_TAIEX
2024-10-29,22926.59,finmind_TAIEX
2024-10-30,22820.43,finmind_TAIEX
2024-11-01,22780.08,finmind_TAIEX
2024-11-04,22965.39,finmind_TAIEX
2024-11-05,23106.79,finmind_TAIEX
2024-11-06,23217.38,finmind_TAIEX
2024-11-07,23408.82,finmind_TAIEX
2024-11-08,23553.89,finmind_TAIEX
2024-11-11,23529.64,finmind_TAIEX
2024-11-12,22981.77,finmind_TAIEX
2024-11-13,22860.23,finmind_TAIEX
2024-11-14,22715.38,finmind_TAIEX
2024-11-15,22742.77,finmind_TAIEX
2024-11-18,22546.54,finmind_TAIEX
2024-11-19,22848.8,finmind_TAIEX
2024-11-20,22688.36,finmind_TAIEX
2024-11-21,22555.66,finmind_TAIEX
2024-11-22,22904.32,finmind_TAIEX
2024-11-25,22948.37,finmind_TAIEX
2024-11-26,22678.76,finmind_TAIEX
2024-11-27,22334.78,finmind_TAIEX
2024-11-28,22298.9,finmind_TAIEX
2024-11-29,22262.5,finmind_TAIEX
2024-12-02,22736.93,finmind_TAIEX
2024-12-03,23027.46,finmind_TAIEX
2024-12-04,23255.33,finmind_TAIEX
2024-12-05,23267.94,finmind_TAIEX
2024-12-06,23193.27,finmind_TAIEX
2024-12-09,23273.25,finmind_TAIEX
2024-12-10,23125.08,finmind_TAIEX
2024-12-11,22903.63,finmind_TAIEX
2024-12-12,23046.8,finmind_TAIEX
2024-12-13,23020.48,finmind_TAIEX
2024-12-16,23039.9,finmind_TAIEX
2024-12-17,23018.01,finmind_TAIEX
2024-12-18,23168.67,finmind_TAIEX
2024-12-19,22932.25,finmind_TAIEX
2024-12-20,22510.25,finmind_TAIEX
2024-12-23,23104.54,finmind_TAIEX
2024-12-24,23120.24,finmind_TAIEX
2024-12-25,23220.13,finmind_TAIEX
2024-12-26,23246.94,finmind_TAIEX
2024-12-27,23275.68,finmind_TAIEX
2024-12-30,23190.2,finmind_TAIEX
2024-12-31,23035.1,finmind_TAIEX
2025-01-02,22832.06,finmind_TAIEX
2025-01-03,22908.3,finmind_TAIEX
2025-01-06,23547.71,finmind_TAIEX
2025-01-07,23651.27,finmind_TAIEX
2025-01-08,23407.33,finmind_TAIEX
2025-01-09,23081.13,finmind_TAIEX
2025-01-10,23011.86,finmind_TAIEX
2025-01-13,22488.33,finmind_TAIEX
2025-01-14,22797.52,finmind_TAIEX
2025-01-15,22514.57,finmind_TAIEX
2025-01-16,23025.1,finmind_TAIEX
2025-01-17,23148.08,finmind_TAIEX
2025-01-20,23266.82,finmind_TAIEX
2025-01-21,23300.01,finmind_TAIEX
2025-01-22,23525.41,finmind_TAIEX
2025-02-03,22694.71,finmind_TAIEX
2025-02-04,22793.96,finmind_TAIEX
2025-02-05,23161.58,finmind_TAIEX
2025-02-06,23316.6,finmind_TAIEX
2025-02-07,23478.27,finmind_TAIEX
2025-02-10,23252.14,finmind_TAIEX
2025-02-11,23384.05,finmind_TAIEX
2025-02-12,23289.75,finmind_TAIEX
2025-02-13,23399.41,finmind_TAIEX
2025-02-14,23152.61,finmind_TAIEX
2025-02-17,23505.33,finmind_TAIEX
2025-02-18,23666.11,finmind_TAIEX
2025-02-19,23604.08,finmind_TAIEX
2025-02-20,23487.46,finmind_TAIEX
2025-02-21,23730.25,finmind_TAIEX
2025-02-24,23565.31,finmind_TAIEX
2025-02-25,23285.72,finmind_TAIEX
2025-02-26,23402.55,finmind_TAIEX
2025-02-27,23053.18,finmind_TAIEX
2025-03-03,22756.25,finmind_TAIEX
2025-03-04,22596.88,finmind_TAIEX
2025-03-05,22871.9,finmind_TAIEX
2025-03-06,22715.43,finmind_TAIEX
2025-03-07,22576.07,finmind_TAIEX
2025-03-10,22459.15,finmind_TAIEX
2025-03-11,22071.09,finmind_TAIEX
2025-03-12,22278.36,finmind_TAIEX
2025-03-13,21961.68,finmind_TAIEX
2025-03-14,21968.05,finmind_TAIEX
2025-03-17,22118.63,finmind_TAIEX
2025-03-18,22271.67,finmind_TAIEX
2025-03-19,21960.83,finmind_TAIEX
2025-03-20,22377.26,finmind_TAIEX
2025-03-21,22209.1,finmind_TAIEX
2025-03-24,22106.64,finmind_TAIEX
2025-03-25,22273.19,finmind_TAIEX
2025-03-26,22260.29,finmind_TAIEX
2025-03-27,21951.76,finmind_TAIEX
2025-03-28,21602.89,finmind_TAIEX
2025-03-31,20695.9,finmind_TAIEX
2025-04-01,21280.17,finmind_TAIEX
2025-04-02,21298.22,finmind_TAIEX
2025-04-07,19232.35,finmind_TAIEX
2025-04-08,18459.95,finmind_TAIEX
2025-04-09,17391.76,finmind_TAIEX
2025-04-10,19000.03,finmind_TAIEX
2025-04-11,19528.77,finmind_TAIEX
2025-04-14,19513.09,finmind_TAIEX
2025-04-15,19857.67,finmind_TAIEX
2025-04-16,19468.0,finmind_TAIEX
2025-04-17,19338.73,finmind_TAIEX
2025-04-18,19395.03,finmind_TAIEX
2025-04-21,19106.2,finmind_TAIEX
2025-04-22,18793.43,finmind_TAIEX
2025-04-23,19639.14,finmind_TAIEX
2025-04-24,19478.81,finmind_TAIEX
2025-04-25,19872.73,finmind_TAIEX
2025-04-28,20034.41,finmind_TAIEX
2025-04-29,20232.63,finmind_TAIEX
2025-04-30,20235.03,finmind_TAIEX
2025-05-02,20787.64,finmind_TAIEX
2025-05-05,20532.99,finmind_TAIEX
2025-05-06,20522.59,finmind_TAIEX
2025-05-07,20546.49,finmind_TAIEX
2025-05-08,20543.4,finmind_TAIEX
2025-05-09,20915.04,finmind_TAIEX
2025-05-12,21129.54,finmind_TAIEX
2025-05-13,21330.14,finmind_TAIEX
2025-05-14,21782.87,finmind_TAIEX
2025-05-15,21730.25,finmind_TAIEX
2025-05-16,21843.69,finmind_TAIEX
2025-05-19,21523.83,finmind_TAIEX
2025-05-20,21526.03,finmind_TAIEX
2025-05-21,21803.91,finmind_TAIEX
2025-05-22,21670.96,finmind_TAIEX
2025-05-23,21652.24,finmind_TAIEX
2025-05-26,21536.57,finmind_TAIEX
2025-05-27,21336.54,finmind_TAIEX
2025-05-28,21357.72,finmind_TAIEX
2025-05-29,21347.3,finmind_TAIEX
2025-06-02,21002.71,finmind_TAIEX
2025-06-03,21126.93,finmind_TAIEX
2025-06-04,21618.09,finmind_TAIEX
2025-06-05,21674.43,finmind_TAIEX
2025-06-06,21660.66,finmind_TAIEX
2025-06-09,21790.29,finmind_TAIEX
2025-06-10,22242.14,finmind_TAIEX
2025-06-11,22470.1,finmind_TAIEX
2025-06-12,22287.82,finmind_TAIEX
2025-06-13,22072.95,finmind_TAIEX
2025-06-16,22049.9,finmind_TAIEX
2025-06-17,22211.59,finmind_TAIEX
2025-06-18,22356.73,finmind_TAIEX
2025-06-19,22003.5,finmind_TAIEX
2025-06-20,22045.74,finmind_TAIEX
2025-06-23,21732.02,finmind_TAIEX
2025-06-24,22188.76,finmind_TAIEX
2025-06-25,22430.61,finmind_TAIEX
2025-06-26,22492.34,finmind_TAIEX
2025-06-27,22580.08,finmind_TAIEX
2025-06-30,22256.02,finmind_TAIEX
2025-07-01,22553.72,finmind_TAIEX
2025-07-02,22577.74,finmind_TAIEX
2025-07-03,22712.97,finmind_TAIEX
2025-07-04,22547.5,finmind_TAIEX
2025-07-07,22428.72,finmind_TAIEX
2025-07-08,22362.27,finmind_TAIEX
2025-07-09,22527.01,finmind_TAIEX
2025-07-10,22693.25,finmind_TAIEX
2025-07-11,22751.03,finmind_TAIEX
2025-07-14,22614.97,finmind_TAIEX
2025-07-15,22835.94,finmind_TAIEX
2025-07-16,23042.9,finmind_TAIEX
2025-07-17,23113.28,finmind_TAIEX
2025-07-18,23383.13,finmind_TAIEX
2025-07-21,23340.56,finmind_TAIEX
2025-07-22,22987.92,finmind_TAIEX
2025-07-23,23318.67,finmind_TAIEX
2025-07-24,23373.73,finmind_TAIEX
2025-07-25,23364.38,finmind_TAIEX
2025-07-28,23412.98,finmind_TAIEX
2025-07-29,23201.52,finmind_TAIEX
2025-07-30,23461.72,finmind_TAIEX
2025-07-31,23542.52,finmind_TAIEX
2025-08-01,23434.38,finmind_TAIEX
2025-08-04,23378.94,finmind_TAIEX
2025-08-05,23660.59,finmind_TAIEX
2025-08-06,23447.36,finmind_TAIEX
2025-08-07,24003.77,finmind_TAIEX
2025-08-08,24021.26,finmind_TAIEX
2025-08-11,24135.5,finmind_TAIEX
2025-08-12,24158.36,finmind_TAIEX
2025-08-13,24370.02,finmind_TAIEX
2025-08-14,24238.1,finmind_TAIEX
2025-08-15,24334.48,finmind_TAIEX
2025-08-18,24482.52,finmind_TAIEX
2025-08-19,24353.5,finmind_TAIEX
2025-08-20,23625.44,finmind_TAIEX
2025-08-21,23962.13,finmind_TAIEX
2025-08-22,23764.47,finmind_TAIEX
2025-08-25,24277.38,finmind_TAIEX
2025-08-26,24305.1,finmind_TAIEX
2025-08-27,24519.9,finmind_TAIEX
2025-08-28,24236.45,finmind_TAIEX
2025-08-29,24233.1,finmind_TAIEX
2025-09-01,24071.73,finmind_TAIEX
2025-09-02,24016.78,finmind_TAIEX
2025-09-03,24100.3,finmind_TAIEX
2025-09-04,24179.85,finmind_TAIEX
2025-09-05,24494.58,finmind_TAIEX
2025-09-08,24547.38,finmind_TAIEX
2025-09-09,24855.18,finmind_TAIEX
2025-09-10,25192.59,finmind_TAIEX
2025-09-11,25215.71,finmind_TAIEX
2025-09-12,25474.64,finmind_TAIEX
2025-09-15,25357.16,finmind_TAIEX
2025-09-16,25629.64,finmind_TAIEX
2025-09-17,25438.25,finmind_TAIEX
2025-09-18,25769.36,finmind_TAIEX
2025-09-19,25578.37,finmind_TAIEX
2025-09-22,25880.6,finmind_TAIEX
2025-09-23,26247.37,finmind_TAIEX
2025-09-24,26196.73,finmind_TAIEX
2025-09-25,26023.85,finmind_TAIEX
2025-09-26,25580.32,finmind_TAIEX
2025-09-30,25820.54,finmind_TAIEX
2025-10-01,25982.91,finmind_TAIEX
2025-10-02,26378.39,finmind_TAIEX
2025-10-03,26761.06,finmind_TAIEX
2025-10-07,27211.95,finmind_TAIEX
2025-10-08,27063.68,finmind_TAIEX
2025-10-09,27301.92,finmind_TAIEX
2025-10-13,26923.42,finmind_TAIEX
2025-10-14,26793.15,finmind_TAIEX
2025-10-15,27275.71,finmind_TAIEX
2025-10-16,27647.87,finmind_TAIEX
2025-10-17,27302.37,finmind_TAIEX
2025-10-20,27688.63,finmind_TAIEX
2025-10-21,27752.41,finmind_TAIEX
2025-10-22,27648.91,finmind_TAIEX
2025-10-23,27532.26,finmind_TAIEX
2025-10-27,27993.63,finmind_TAIEX
2025-10-28,27949.11,finmind_TAIEX
2025-10-29,28294.74,finmind_TAIEX
2025-10-30,28287.53,finmind_TAIEX
2025-10-31,28233.35,finmind_TAIEX
2025-11-03,28334.59,finmind_TAIEX
2025-11-04,28116.56,finmind_TAIEX
2025-11-05,27717.06,finmind_TAIEX
2025-11-06,27899.45,finmind_TAIEX
2025-11-07,27651.41,finmind_TAIEX
2025-11-10,27869.51,finmind_TAIEX
2025-11-11,27784.95,finmind_TAIEX
2025-11-12,27947.09,finmind_TAIEX
2025-11-13,27903.56,finmind_TAIEX
2025-11-14,27397.5,finmind_TAIEX
2025-11-17,27447.31,finmind_TAIEX
2025-11-18,26756.12,finmind_TAIEX
2025-11-19,26580.12,finmind_TAIEX
2025-11-20,27426.36,finmind_TAIEX
2025-11-21,26434.94,finmind_TAIEX
2025-11-24,26504.24,finmind_TAIEX
2025-11-25,26912.17,finmind_TAIEX
2025-11-26,27409.54,finmind_TAIEX
2025-11-27,27554.53,finmind_TAIEX
2025-11-28,27626.48,finmind_TAIEX
2025-12-01,27342.53,finmind_TAIEX
2025-12-02,27564.27,finmind_TAIEX
2025-12-03,27793.04,finmind_TAIEX
2025-12-04,27795.71,finmind_TAIEX
2025-12-05,27980.89,finmind_TAIEX
2025-12-08,28303.78,finmind_TAIEX
2025-12-09,28182.6,finmind_TAIEX
2025-12-10,28400.73,finmind_TAIEX
2025-12-11,28024.75,finmind_TAIEX
2025-12-12,28198.02,finmind_TAIEX
2025-12-15,27866.94,finmind_TAIEX
2025-12-16,27536.66,finmind_TAIEX
2025-12-17,27525.17,finmind_TAIEX
2025-12-18,27468.53,finmind_TAIEX
2025-12-19,27696.35,finmind_TAIEX
2025-12-22,28149.64,finmind_TAIEX
2025-12-23,28310.47,finmind_TAIEX
2025-12-24,28371.98,finmind_TAIEX
2025-12-26,28556.02,finmind_TAIEX
2025-12-29,28810.89,finmind_TAIEX
2025-12-30,28707.13,finmind_TAIEX
2025-12-31,28963.6,finmind_TAIEX
2026-01-02,29349.81,finmind_TAIEX
2026-01-05,30105.04,finmind_TAIEX
2026-01-06,30576.3,finmind_TAIEX
2026-01-07,30435.47,finmind_TAIEX
2026-01-08,30360.55,finmind_TAIEX
2026-01-09,30288.96,finmind_TAIEX
2026-01-12,30567.29,finmind_TAIEX
2026-01-13,30707.22,finmind_TAIEX
2026-01-14,30941.78,finmind_TAIEX
2026-01-15,30810.58,finmind_TAIEX
2026-01-16,31408.7,finmind_TAIEX
2026-01-19,31639.29,finmind_TAIEX
2026-01-20,31759.99,finmind_TAIEX
2026-01-21,31246.37,finmind_TAIEX
2026-01-22,31746.08,finmind_TAIEX
2026-01-23,31961.51,finmind_TAIEX
2026-01-26,32064.52,finmind_TAIEX
2026-01-27,32317.92,finmind_TAIEX
2026-01-28,32803.82,finmind_TAIEX
2026-01-29,32536.27,finmind_TAIEX
2026-01-30,32063.75,finmind_TAIEX
2026-02-02,31624.03,finmind_TAIEX
2026-02-03,32195.36,finmind_TAIEX
2026-02-04,32289.81,finmind_TAIEX
2026-02-05,31801.27,finmind_TAIEX
2026-02-06,31782.92,finmind_TAIEX
2026-02-09,32404.62,finmind_TAIEX
2026-02-10,33072.97,finmind_TAIEX
2026-02-11,33605.71,finmind_TAIEX
2026-02-23,33773.26,finmind_TAIEX
2026-02-24,34700.82,finmind_TAIEX
2026-02-25,35413.07,finmind_TAIEX
2026-02-26,35414.49,finmind_TAIEX
2026-03-02,35095.09,finmind_TAIEX
2026-03-03,34323.65,finmind_TAIEX
2026-03-04,32828.88,finmind_TAIEX
2026-03-05,33672.94,finmind_TAIEX
2026-03-06,33599.54,finmind_TAIEX
2026-03-09,32110.42,finmind_TAIEX
2026-03-10,32771.87,finmind_TAIEX
2026-03-11,34114.19,finmind_TAIEX
2026-03-12,33581.86,finmind_TAIEX
2026-03-13,33400.32,finmind_TAIEX
2026-03-16,33342.51,finmind_TAIEX
2026-03-17,33836.57,finmind_TAIEX
2026-03-18,34348.58,finmind_TAIEX
2026-03-19,33689.68,finmind_TAIEX
2026-03-20,33543.88,finmind_TAIEX
2026-03-23,32722.5,finmind_TAIEX
2026-03-24,32612.24,finmind_TAIEX
2026-03-25,33439.11,finmind_TAIEX
2026-03-26,33337.62,finmind_TAIEX
2026-03-27,33112.59,finmind_TAIEX
2026-03-30,32518.16,finmind_TAIEX
2026-03-31,31722.99,finmind_TAIEX
2026-04-01,33174.82,finmind_TAIEX
2026-04-02,32572.43,finmind_TAIEX
2026-04-07,33229.82,finmind_TAIEX
2026-04-08,34761.38,finmind_TAIEX
2026-04-09,34861.16,finmind_TAIEX
2026-04-10,35417.83,finmind_TAIEX
2026-04-13,35457.29,finmind_TAIEX
2026-04-14,36296.12,finmind_TAIEX
2026-04-15,36722.14,finmind_TAIEX
2026-04-16,37132.02,finmind_TAIEX
2026-04-17,36804.34,finmind_TAIEX
2026-04-20,36958.8,finmind_TAIEX
2026-04-21,37605.11,finmind_TAIEX
2026-04-22,37878.47,finmind_TAIEX
2026-04-23,37714.15,finmind_TAIEX
2026-04-24,38932.4,finmind_TAIEX
2026-04-27,39616.63,finmind_TAIEX
2026-04-28,39521.73,finmind_TAIEX
2026-04-29,39303.5,finmind_TAIEX
2026-04-30,38926.63,finmind_TAIEX
2026-05-04,40705.14,finmind_TAIEX
2026-05-05,40769.29,finmind_TAIEX
2026-05-06,41138.85,finmind_TAIEX
2026-05-07,41933.78,finmind_TAIEX
2026-05-08,41603.94,finmind_TAIEX
2026-05-11,41790.06,finmind_TAIEX
2026-05-12,41898.32,finmind_TAIEX
2026-05-13,41374.5,finmind_TAIEX
2026-05-14,41751.75,finmind_TAIEX
2026-05-15,41172.36,finmind_TAIEX
2026-05-18,40891.82,finmind_TAIEX
2026-05-19,40175.56,finmind_TAIEX
2026-05-20,40020.82,finmind_TAIEX
2026-05-21,41368.21,finmind_TAIEX
2026-05-22,42267.97,finmind_TAIEX
2026-05-25,43644.4,finmind_TAIEX
2026-05-26,43525.37,finmind_TAIEX
2026-05-27,44256.8,finmind_TAIEX
2026-05-28,43636.44,finmind_TAIEX
2026-05-29,44732.94,finmind_TAIEX
2026-06-01,45337.91,finmind_TAIEX
2026-06-02,45557.31,finmind_TAIEX
2026-06-03,46459.16,finmind_TAIEX
2026-06-04,45677.46,finmind_TAIEX
2026-06-05,45070.94,finmind_TAIEX
2026-06-08,43502.78,finmind_TAIEX
2026-06-09,44704.44,finmind_TAIEX
2026-06-10,43225.54,finmind_TAIEX
2026-06-11,43149.46,finmind_TAIEX
2026-06-12,44169.04,finmind_TAIEX
2026-06-15,45396.99,finmind_TAIEX
2026-06-16,45809.19,finmind_TAIEX
2026-06-17,45877.39,finmind_TAIEX
2026-06-18,46465.2,finmind_TAIEX
2026-06-22,47741.51,finmind_TAIEX
2026-06-23,47100.65,finmind_TAIEX
2026-06-24,46043.6,finmind_TAIEX
2026-06-25,46255.26,finmind_TAIEX
2026-06-26,44571.76,finmind_TAIEX
2026-06-29,44999.9,finmind_TAIEX
2026-06-30,46125.91,finmind_TAIEX
2026-07-01,47018.99,finmind_TAIEX
2026-07-02,46744.16,finmind_TAIEX
2026-07-03,46780.62,finmind_TAIEX
2026-07-06,46556.39,finmind_TAIEX
2026-07-07,45479.11,finmind_TAIEX
2026-07-08,45734.41,finmind_TAIEX
2026-07-09,45354.61,finmind_TAIEX
2026-07-13,45380.52,finmind_TAIEX
2026-07-14,44737.95,finmind_TAIEX
2026-07-15,45631.59,finmind_TAIEX
2026-07-16,45624.98,finmind_TAIEX
2026-07-17,42671.27,finmind_TAIEX
2026-07-20,42449.7,finmind_TAIEX
2026-07-21,44232.87,finmind_TAIEX
2026-07-22,44825.78,finmind_TAIEX
2026-07-23,44850.81,finmind_TAIEX
2026-07-24,43654.84,finmind_TAIEX
2026-07-27,43634.19,finmind_TAIEX
2026-07-28,41603.36,finmind_TAIEX
2026-07-29,40039.18,finmind_TAIEX
2026-07-30,39933.3,finmind_TAIEX
2026-07-31,43119.75,finmind_TAIEX
2026-08-03,43386.41,finmind_TAIEX
2026-08-04,43360.66,finmind_TAIEX
2026-08-05,44611.6,finmind_TAIEX
2026-08-06,44396.7,finmind_TAIEX
2026-08-07,44225.91,finmind_TAIEX
2026-08-10,44928.76,finmind_TAIEX
2026-08-11,45120.72,finmind_TAIEX
2026-08-12,45518.07,finmind_TAIEX
2026-08-13,46021.48,finmind_TAIEX
2026-08-14,45811.01,finmind_TAIEX
2026-08-17,45857.27,finmind_TAIEX
2026-08-18,45308.68,finmind_TAIEX
