code,date,ret_live_adj,ret_yahoo_adj
2880,2012-05-11,-0.012158054711246091,-0.012158156561195788
2880,2012-05-14,-0.006153846153846065,-0.00615381679909055
2880,2012-05-15,0.0,0.0
2880,2012-05-16,-0.018575851393188958,-0.01857584428085224
2880,2012-05-17,0.015772870662460692,0.015773087439163058
2880,2012-05-18,-0.01863354037267073,-0.018633611427282815
2880,2012-05-21,0.012658227848101111,0.012658081352642014
2880,2012-05-22,0.0,0.0
2880,2012-05-23,-0.015625,-0.015624883541317858
2880,2012-05-24,0.0031746031746031633,0.003174629615327662
2880,2012-05-25,-0.006329113924050667,-0.0063290826079922535
2880,2012-05-28,0.01273885350318471,0.01273862127566483
2880,2012-05-29,0.01572327044025168,0.015723320756276804
2880,2012-05-30,-0.021671826625387025,-0.021671681584522595
2880,2012-05-31,0.037974683544303556,0.03797449564795374
2880,2012-06-01,-0.03353658536585358,-0.03353654669254802
2880,2012-06-04,-0.01577287066246047,-0.01577283664275908
2880,2012-06-05,0.012820512820512997,0.012820620627099322
2880,2012-06-06,0.0,0.0
2880,2012-06-07,0.009493670886075778,0.009493665843659738
2880,2012-06-08,0.0031347962382446415,0.0031346561311382803
2880,2012-06-11,0.009375000000000133,0.009374996376841027
2880,2012-06-12,0.003095975232197956,0.003095837303670246
2880,2012-06-13,-0.0030864197530863224,-0.003086282674636509
2880,2012-06-14,0.006191950464396134,0.006191920744989643
2880,2012-06-15,0.009230769230769154,0.00923076596912975
2880,2012-06-18,0.0060975609756099836,0.006097693499421242
2880,2012-06-19,-0.003030303030303161,-0.0030303283387055346
2880,2012-06-20,0.003039513677811634,0.0030395391402988636
2880,2012-06-21,-0.0181818181818183,-0.018182050337740896
2880,2012-06-22,-0.00925925925925919,-0.009259175194574532
2880,2012-06-25,-0.0031152647975077885,-0.00311520873070803
2880,2012-06-26,0.006250000000000089,0.006250218424728393
2880,2012-06-27,0.0031055900621117516,0.0031053687193276502
2880,2012-06-28,-0.006191950464396356,-0.00619200279087273
2880,2012-06-29,0.024922118380062086,0.02492224774520113
2880,2012-07-02,0.0,0.0
2880,2012-07-03,0.006079027355623268,0.006079078280597949
2880,2012-07-04,0.0,0.0
2880,2012-07-05,-0.0030211480362537513,-0.003021173191965709
2880,2012-07-06,0.0060606060606061,0.006060656677411069
2880,2012-07-09,-0.006024096385542244,-0.006024146394340457
2880,2012-07-10,0.0,0.0
2880,2012-07-11,0.0,0.0
2880,2012-07-12,-0.009090909090909038,-0.009090904710608694
2880,2012-07-13,0.00917431192660545,0.009174307465563913
2880,2012-07-16,0.003030303030303161,0.0030303283387054236
2880,2012-07-17,0.009063444108761143,0.009063439513006255
2880,2012-07-18,-0.014970059880239583,-0.014970105253469645
2880,2012-07-19,0.006079027355623268,0.006079078280597949
2880,2012-07-20,0.009063444108761143,0.009063439513006255
2880,2012-07-23,-0.0059880239520957446,-0.005987994495129656
2880,2012-07-24,0.0030120481927708997,0.0030120731971701176
2880,2012-07-25,-0.006006006006005871,-0.006006055714900871
2880,2012-07-26,0.0,0.0
2880,2012-07-27,0.012084592145015005,0.012084612704972075
2880,2012-07-30,0.008955223880596996,0.00895521915779618
2880,2012-07-31,0.00591715976331364,0.005916973725930141
2880,2012-08-01,-0.002941176470588225,-0.0029411235147945858
2880,2012-08-03,-0.008849557522123686,-0.008849397716098384
2880,2012-08-06,0.008928571428571175,0.008928408756153416
2880,2012-08-07,0.002949852507374562,0.0029497992386995353
2880,2012-08-08,0.00588235294117645,0.005882402916773888
2880,2012-08-09,0.00877192982456143,0.008771926425974685
2880,2012-08-10,0.0,0.0
2880,2012-08-13,0.0,0.0
2880,2012-08-14,-0.005797101449275366,-0.005797073618126203
2880,2012-08-15,0.009463722397476504,0.007568263174924983
2880,2012-08-16,0.006250000000000089,0.006250003834075812
2880,2012-08-17,-0.0031055900621117516,-0.003105744365880181
2880,2012-08-20,-0.0031152647975078995,-0.0031151142936053366
2880,2012-08-21,0.015625,0.015624932903671507
2880,2012-08-22,0.0,0.0
2880,2012-08-23,0.0061538461538463984,0.006154001339100157
2880,2012-08-24,-0.006116207951070485,-0.006116361243815205
2880,2012-08-27,0.0,0.0
2880,2012-08-28,-0.0030769230769231992,-0.003076849665934689
2880,2012-08-29,0.0030864197530864335,0.003086345888249964
2880,2012-08-30,-0.012307692307692242,-0.012307776172777118
2880,2012-08-31,0.0031152647975076775,0.003115420064191854
2880,2012-09-03,-0.0031055900621117516,-0.003105744365880181
2880,2012-09-04,0.0031152647975076775,0.003115420064191854
2880,2012-09-05,-0.01863354037267062,-0.0186335517324574
2880,2012-09-06,0.0031645569620251113,0.003164403623560963
2880,2012-09-07,0.009463722397476282,0.009463884537527889
2880,2012-09-10,0.0,0.0
2880,2012-09-11,-0.006249999999999978,-0.006250003834075923
2880,2012-09-12,0.012578616352201255,0.012578624117111081
2880,2012-09-13,0.0031055900621117516,0.0031055919554094924
2880,2012-09-14,0.018575851393188847,0.018575862682745026
2880,2012-09-17,0.0,0.0
2880,2012-09-18,0.003039513677811412,0.0030394409075540363
2880,2012-09-19,0.003030303030303161,0.0030303794160841946
2880,2012-09-20,-0.0030211480362538623,-0.0030212239611808744
2880,2012-09-21,0.009090909090909038,0.009090989532572591
2880,2012-09-24,-0.0030030030030028243,-0.003003004773283968
2880,2012-09-25,0.0,0.0
2880,2012-09-26,-0.012048192771084487,-0.012048347714720853
2880,2012-09-27,0.0060975609756097615,0.006097640348518674
2880,2012-09-28,-0.003030303030302939,-0.0030302307004039797
2880,2012-10-01,-0.003039513677811634,-0.003039664659093222
2880,2012-10-02,0.0060975609756097615,0.006097640348518674
2880,2012-10-03,-0.009090909090908927,-0.009090766459052158
2880,2012-10-04,0.009174311926605228,0.009174166665666172
2880,2012-10-05,0.003030303030303161,0.0030303794160841946
2880,2012-10-08,-0.012084592145015005,-0.012084525178781447
2880,2012-10-09,0.003058103975535076,0.0030578804618621724
2880,2012-10-11,-0.015243902439024404,-0.015243764220682965
2880,2012-10-12,0.0,0.0
2880,2012-10-15,0.0,0.0
2880,2012-10-16,-0.003095975232198067,-0.0030959771137908376
2880,2012-10-17,0.0031055900621117516,0.0031055919554094924
2880,2012-10-18,-0.006191950464396134,-0.006192106166193034
2880,2012-10-19,-0.006230529595015688,-0.00623030502985733
2880,2012-10-22,-0.00626959247648895,-0.006269826618051977
2880,2012-10-23,0.0,0.0
2880,2012-10-24,-0.006309148264984299,-0.0063089983342740075
2880,2012-10-25,0.0,0.0
2880,2012-10-26,-0.01904761904761909,-0.019047708816581133
2880,2012-10-29,-0.006472491909385147,-0.006472575946574577
2880,2012-10-30,0.0032573289902280145,0.0032574914510332675
2880,2012-10-31,-0.0032467532467533866,-0.0032469146543046
2880,2012-11-01,0.0,0.0
2880,2012-11-02,0.013029315960912058,0.013029486232332799
2880,2012-11-05,-0.003215434083601254,-0.0032155150137976873
2880,2012-11-06,0.0,0.0
2880,2012-11-07,0.012903225806451424,0.012903314153783096
2880,2012-11-08,-0.015923566878980888,-0.015923654980754764
2880,2012-11-09,0.003236245954692629,0.003236248267642683
2880,2012-11-12,-0.006451612903225823,-0.006451538344206198
2880,2012-11-13,-0.012987012987012991,-0.012987021264323273
2880,2012-11-14,0.00328947368421062,0.0032895565257426984
2880,2012-11-15,0.0,0.0
2880,2012-11-16,-0.003278688524590234,-0.003278770823782917
2880,2012-11-19,0.00328947368421062,0.0032895565257426984
2880,2012-11-20,0.006557377049180246,0.006557139383883248
2880,2012-11-21,-0.013029315960911947,-0.013029326375066264
2880,2012-11-22,0.01650165016501659,0.01650182549627477
2880,2012-11-23,0.02922077922077926,0.029220638506503693
2880,2012-11-26,0.009463722397476282,0.009463884537527889
2880,2012-11-27,0.006250000000000089,0.006250003834075812
2880,2012-11-28,0.0031055900621117516,0.0031055919554094924
2880,2012-11-29,0.0,0.0
2880,2012-11-30,0.018575851393188847,0.018575862682745026
2880,2012-12-03,0.003039513677811412,0.0030394409075540363
2880,2012-12-04,-0.012121212121211977,-0.012121145875136352
2880,2012-12-05,0.012269938650306678,0.01226987076859154
2880,2012-12-06,0.0,0.0
2880,2012-12-07,-0.003030303030302939,-0.0030302307004039797
2880,2012-12-10,-0.006079027355622935,-0.006078956398954616
2880,2012-12-11,0.009174311926605228,0.009174166665666172
2880,2012-12-12,0.006060606060606322,0.006060684474328282
2880,2012-12-13,0.0060240963855420215,0.006024026037569241
2880,2012-12-14,0.0029940119760478723,0.002994087423032976
2880,2012-12-17,-0.0029850746268655914,-0.0029851496240874686
2880,2012-12-18,-0.0059880239520957446,-0.005987954444086285
2880,2012-12-19,0.012048192771084265,0.012048273804825316
2880,2012-12-20,-0.008928571428571508,-0.008928649022957091
2880,2012-12-21,-0.027027027027027084,-0.02702704295955538
2880,2012-12-24,0.0030487804878049918,0.015432108115411403
2880,2012-12-25,0.00911854103343468,0.009118546474201628
2880,2012-12-26,-0.009036144578313365,-0.009036149921197278
2880,2012-12-27,0.012158054711246091,0.012158061965602096
2880,2012-12-28,0.009009009009009139,0.00900908800779554
2880,2013-01-02,0.008928571428571619,0.008928502962937124
2880,2013-01-03,0.0,0.0
2880,2013-01-04,-0.014749262536873253,-0.014749343461458064
2880,2013-01-07,-0.0059880239520957446,-0.005987954444086285
2880,2013-01-08,0.012048192771084265,0.012048273804825316
2880,2013-01-09,-0.0029761904761905766,-0.0029762650276590197
2880,2013-01-10,0.008955223880596996,0.008955302376231655
2880,2013-01-11,0.005917159763313862,0.005917162770326279
2880,2013-01-14,0.0,0.0
2880,2013-01-15,-0.002941176470588225,-0.002941250127291295
2880,2013-01-16,-0.005899705014749235,-0.005899997966017145
2880,2013-01-17,-0.011869436201780603,-0.011869155319497948
2880,2013-01-18,0.012012012012012185,0.012011724341360663
2880,2013-01-21,-0.0029673590504452063,-0.0029669975765539425
2880,2013-01-22,0.005952380952380931,0.005952383995297961
2880,2013-01-23,0.0,0.0
2880,2013-01-24,-0.011834319526627168,-0.011834470736411862
2880,2013-01-25,-0.014970059880239472,-0.014969996311205547
2880,2013-01-28,0.018237082066869137,0.018237092948403033
2880,2013-01-29,0.005970149253731405,0.005969859760081908
2880,2013-01-30,0.0,0.0
2880,2013-01-31,0.011869436201780381,0.011869592199478918
2880,2013-02-01,0.0,0.0
2880,2013-02-04,0.011730205278592365,0.011730429597165859
2880,2013-02-05,-0.0028985507246377384,-0.0028986232926294653
2880,2013-02-06,0.0029069767441860517,0.0029070497347034596
2880,2013-02-18,0.005797101449275477,0.00579710433550229
2880,2013-02-19,-0.008645533141210415,-0.008645608135725125
2880,2013-02-20,0.023255813953488413,0.023255898556133525
2880,2013-02-21,-0.017045454545454586,-0.01704560228410512
2880,2013-02-22,-0.0028901734104045396,-0.002890033416476756
2880,2013-02-25,-0.005698005698005826,0.01159413754612637
2880,2013-02-26,-0.005730659025787843,-0.00573059193945713
2880,2013-02-27,0.0,0.0
2880,2013-03-01,-0.0028818443804035088,-0.0028819872368025523
2880,2013-03-04,-0.014450867052023142,-0.014450947194959873
2880,2013-03-05,0.008797653958944274,0.008797804208073412
2880,2013-03-06,0.0,0.0
2880,2013-03-07,0.0,0.0
2880,2013-03-08,0.023255813953488413,0.023255898556133525
2880,2013-03-11,-0.005681818181818232,-0.0056820300857808315
2880,2013-03-12,-0.005714285714285894,-0.0057142196116812816
2880,2013-03-13,0.008620689655172598,0.008620906661138461
2880,2013-03-14,-0.008547008547008739,-0.008547221859277698
2880,2013-03-15,-0.008620689655172264,-0.008620554102426015
2880,2013-03-18,-0.011594202898550732,-0.011594422045639652
2880,2013-03-19,0.0029325513196480912,0.002932697348296154
2880,2013-03-20,-0.00877192982456132,-0.008771934859563957
2880,2013-03-21,0.0,0.0
2880,2013-03-22,-0.002949852507374895,-0.0029497818318136027
2880,2013-03-25,0.014792899408283988,0.014792689132177239
2880,2013-03-26,-0.008746355685131046,-0.00874614732339174
2880,2013-03-27,0.014705882352941124,0.014705889782291592
2880,2013-03-28,-0.0028985507246377384,-0.0028986232926294653
2880,2013-03-29,0.005813953488372103,0.005813885474480918
2880,2013-04-01,-0.005780346820809301,-0.005780279590928861
2880,2013-04-02,0.0,0.0
2880,2013-04-03,0.005813953488372103,0.005813885474480918
2880,2013-04-08,-0.026011560693641522,-0.0260117900541178
2880,2013-04-09,-0.0029673590504452063,-0.0029669975765539425
2880,2013-04-10,0.0,0.0
2880,2013-04-11,0.014880952380952328,0.014880740898215006
2880,2013-04-12,-0.0029325513196480912,-0.0029323375522775086
2880,2013-04-15,-0.002941176470588225,-0.002941250127291295
2880,2013-04-16,-0.002949852507374895,-0.0029497818318136027
2880,2013-04-17,-0.017751479289940586,-0.017751560908858655
2880,2013-04-18,0.0030120481927708997,0.0030120499737325
2880,2013-04-19,0.01501501501501501,0.015015097554363477
2880,2013-04-22,0.0,0.0
2880,2013-04-23,0.002958579881656931,0.0029585087872836535
2880,2013-04-24,0.008849557522123908,0.008849562646635833
2880,2013-04-25,-0.005847953216374324,-0.005847884824256355
2880,2013-04-26,-0.002941176470588225,-0.002941250127291295
2880,2013-04-29,0.005899705014749124,0.005899563663627205
2880,2013-04-30,0.0058651026392961825,0.005865106859777258
2880,2013-05-02,-0.002915451895043497,-0.002915310901514312
2880,2013-05-03,0.0029239766081869956,0.0029238347889488647
2880,2013-05-06,0.0,0.0
2880,2013-05-07,0.00291545189504383,0.002915597059979236
2880,2013-05-08,0.005813953488372103,0.005813885474480918
2880,2013-05-09,0.0028901734104047616,0.002890317093777073
2880,2013-05-10,0.0,0.0
2880,2013-05-13,-0.008645533141210415,-0.008645608135725125
2880,2013-05-14,-0.005813953488371992,-0.005813956806122844
2880,2013-05-15,0.011695906432748426,0.011695841397298956
2880,2013-05-16,0.011560693641618602,0.0115606301011828
2880,2013-05-17,0.0,0.0
2880,2013-05-20,0.0,0.0
2880,2013-05-21,-0.005714285714285894,-0.0057142196116812816
2880,2013-05-22,0.005747126436781658,0.005747059572198232
2880,2013-05-23,-0.017142857142857237,-0.017142728943866703
2880,2013-05-24,-0.0029069767441861627,-0.002907121066345275
2880,2013-05-27,0.011661807580175099,0.01166203054183601
2880,2013-05-28,-0.0057636887608069065,-0.005763691613859145
2880,2013-05-29,0.01449275362318847,0.014492547464120653
2880,2013-05-30,-0.011428571428571455,-0.011428509332185421
2880,2013-05-31,0.014450867052023142,0.014451089033610032
2880,2013-06-03,-0.02279202279202297,-0.022792311988488523
2880,2013-06-04,0.00583090379008766,0.005831122580342463
2880,2013-06-05,-0.008695652173912993,-0.008695727628131866
2880,2013-06-06,-0.005847953216374324,-0.005847884824256355
2880,2013-06-07,0.008823529411764452,0.008823317356876137
2880,2013-06-10,-0.002915451895043497,-0.002915310901514312
2880,2013-06-11,-0.005847953216374324,-0.005847884824256355
2880,2013-06-13,-0.014705882352941346,-0.014705961953124569
2880,2013-06-14,-0.005970149253731405,-0.005970152752144076
2880,2013-06-17,0.0030030030030030463,0.0030029310853401103
2880,2013-06-18,0.0029940119760478723,0.002994087423032976
2880,2013-06-19,-0.008955223880596885,-0.008955229128216002
2880,2013-06-20,-0.006024096385542355,-0.006024173857360426
2880,2013-06-21,-0.015151515151515138,-0.015151525291220658
2880,2013-06-24,0.0030769230769231992,0.0030770006695499674
2880,2013-06-25,-0.006134969325153561,-0.006134973019396361
2880,2013-06-26,0.0185185185185186,0.018518454003661367
2880,2013-06-27,-0.0060606060606061,-0.006060684474328393
2880,2013-06-28,0.024390243902439046,0.024390486582827275
2880,2013-07-01,-0.005952380952380931,-0.005952530055318039
2880,2013-07-02,-0.0059880239520957446,-0.005987954444086285
2880,2013-07-03,0.0,0.0
2880,2013-07-04,-0.006024096385542355,-0.006024173857360426
2880,2013-07-05,0.003030303030303161,0.0030303794160841946
2880,2013-07-08,0.0030211480362538623,0.0030211498279923976
2880,2013-07-09,0.0030120481927708997,0.0030120499737325
2880,2013-07-10,0.009009009009009139,0.00900908800779554
2880,2013-07-11,0.02083333333333326,0.02083312489351319
2880,2013-07-12,0.00291545189504383,0.002915597059979236
2880,2013-07-15,0.005813953488372103,0.005813885474480918
2880,2013-07-16,0.005780346820809079,0.005780350510253829
2880,2013-07-17,0.005747126436781658,0.005747059572198232
2880,2013-07-18,0.0,0.0
2880,2013-07-19,-0.008571428571428563,-0.008571224254287468
2880,2013-07-22,0.0028818443804032867,0.002881704377056593
2880,2013-07-23,0.008620689655172598,0.008620906661138461
2880,2013-07-24,-0.002849002849002913,-0.002849283680281478
2880,2013-07-25,-0.005714285714285894,-0.0057142196116812816
2880,2013-07-26,0.005747126436781658,0.005747059572198232
2880,2013-07-29,0.0,0.0
2880,2013-07-30,0.0028571428571428914,0.0028574252955437807
2880,2013-07-31,-0.005698005698005826,-0.005698147906185058
2880,2013-08-01,0.002865329512893977,0.002865190505181525
2880,2013-08-02,0.0028571428571428914,0.0028574252955437807
2880,2013-08-05,0.0,0.0
2880,2013-08-06,-0.008547008547008739,-0.008547221859277698
2880,2013-08-07,-0.008620689655172264,-0.008620554102426015
2880,2013-08-08,-0.005797101449275477,-0.005797317710137362
2880,2013-08-09,-0.008746355685131046,-0.00874614732339174
2880,2013-08-12,0.014705882352941124,0.014705889782291592
2880,2013-08-13,0.0028985507246375164,0.0028984099179945044
2880,2013-08-14,0.0,0.0
2880,2013-08-15,0.006250000000000089,0.006250049200281715
2880,2013-08-16,-0.0031055900621119736,-0.0031055086393653175
2880,2013-08-19,0.0031152647975078995,0.003115182866670896
2880,2013-08-20,-0.0031055900621119736,-0.0031055086393653175
2880,2013-08-22,0.0031152647975078995,0.003115182866670896
2880,2013-08-23,0.0,0.0
2880,2013-08-26,0.0031055900621115295,0.0031056495970231968
2880,2013-08-27,-0.003095975232197845,-0.0030960343990394934
2880,2013-08-28,0.0,0.0
2880,2013-08-29,0.0,0.0
2880,2013-08-30,0.012422360248447006,0.012422386951606024
2880,2013-09-02,0.0,0.0
2880,2013-09-03,0.006134969325153339,0.006134877930012106
2880,2013-09-04,0.009146341463414753,0.009146240632248892
2880,2013-09-05,0.009063444108761143,0.009063619347047691
2880,2013-09-06,0.0029940119760478723,0.0029940693441816713
2880,2013-09-09,0.0,0.0
2880,2013-09-10,0.0029850746268658135,0.0029850639091859588
2880,2013-09-11,0.005952380952380931,0.005952427186630027
2880,2013-09-12,0.00591715976331364,0.0059170040243898825
2880,2013-09-13,0.0,0.0
2880,2013-09-16,0.011834319526627501,0.005882265776663065
2880,2013-09-17,0.0,0.0
2880,2013-09-18,-0.005847953216374546,-0.0058478670683405065
2880,2013-09-23,0.014705882352941346,0.014705898058258837
2880,2013-09-24,0.0,0.0
2880,2013-09-25,0.0,0.0
2880,2013-09-26,-0.01739130434782621,-0.0173912437156023
2880,2013-09-27,0.01179941002949847,0.011799301220016378
2880,2013-09-30,-0.014577259475218596,-0.014577076994289562
2880,2013-10-01,0.002958579881656709,0.0029585020121949412
2880,2013-10-02,0.0,0.0
2880,2013-10-03,0.0206489675516226,0.02064896123237836
2880,2013-10-04,0.0028901734104045396,0.0028900319935500907
2880,2013-10-07,-0.0028818443804035088,-0.00288170377743735
2880,2013-10-08,0.00867052023121384,0.008670292751018938
2880,2013-10-09,-0.005730659025787843,-0.005730574994633697
2880,2013-10-11,0.0,0.0
2880,2013-10-14,-0.0057636887608069065,-0.005763603758209501
2880,2013-10-15,0.01159420289855051,0.01159403091658251
2880,2013-10-16,0.0,0.0
2880,2013-10-17,0.0,0.0
2880,2013-10-18,0.0,0.0
2880,2013-10-21,0.0,0.0
2880,2013-10-22,0.0,0.0
2880,2013-10-23,-0.002865329512893977,-0.002864994878851723
2880,2013-10-24,0.002873563218390718,0.002873226658514083
2880,2013-10-25,-0.011461318051575797,-0.011461149989267394
2880,2013-10-28,0.008695652173912993,0.008695819198529575
2880,2013-10-29,-0.005747126436781436,-0.005747235874959733
2880,2013-10-30,0.00867052023121384,0.008670292751018938
2880,2013-10-31,-0.002865329512893977,-0.002864994878851723
2880,2013-11-01,-0.002873563218390718,-0.0028738135769627027
2880,2013-11-04,-0.008645533141210526,-0.008645438337870015
2880,2013-11-05,-0.008720930232558044,-0.00872089973993384
2880,2013-11-06,0.00586510263929596,0.005865015399766582
2880,2013-11-07,-0.008746355685131157,-0.008746325593138704
2880,2013-11-08,0.005882352941176672,0.005882265776663065
2880,2013-11-11,-0.01169590643274876,-0.011695667779411667
2880,2013-11-12,0.002958579881656709,0.0029585020121949412
2880,2013-11-13,-0.01179941002949847,-0.011799368164507218
2880,2013-11-14,0.0,0.0
2880,2013-11-15,0.005970149253731405,0.005970060074546701
2880,2013-11-18,0.008902077151335286,0.008902045978280926
2880,2013-11-19,-0.002941176470588225,-0.0029410995145313645
2880,2013-11-20,-0.008849557522123797,-0.008849526123380413
2880,2013-11-21,-0.005952380952381042,-0.005952427186630027
2880,2013-11-22,0.008982035928143839,0.008982004192580328
2880,2013-11-25,0.023738872403560762,0.023738856617206316
2880,2013-11-26,-0.01449275362318847,-0.014492768876578022
2880,2013-11-27,0.0,0.0
2880,2013-11-28,0.0117647058823529,0.011764731796127137
2880,2013-11-29,0.0,0.0
2880,2013-12-02,0.0029069767441862737,0.00290696657997791
2880,2013-12-03,-0.005797101449275477,-0.0057971470187768714
2880,2013-12-04,0.008746355685131268,0.008746457920746797
2880,2013-12-05,-0.005780346820809412,-0.005780391937714624
2880,2013-12-06,-0.008720930232558044,-0.00872089973993384
2880,2013-12-09,0.017595307917888547,0.0175951793030118
2880,2013-12-10,0.0028818443804032867,0.0028820961841067305
2880,2013-12-11,0.002873563218390718,0.002873226658514083
2880,2013-12-12,-0.017191977077363862,-0.017191855036552295
2880,2013-12-13,0.008746355685131268,0.008746457920746797
2880,2013-12-16,-0.01156069364161838,-0.011560849465552026
2880,2013-12-17,-0.0029239766081872176,-0.0029238339982663453
2880,2013-12-18,0.011730205278592365,0.011730163903244994
2880,2013-12-19,0.005797101449275255,0.005797015458291366
2880,2013-12-20,-0.01440922190201721,-0.014409238299414096
