date,point_drop_1d,pct_drop_1d,shock_1d,point_drop_2d,pct_drop_2d,shock_2d,point_drop_3d,pct_drop_3d,shock_3d,point_drop_5d,pct_drop_5d,shock_5d,close,shock_combined
2010-01-22,-200.5599999999995,-0.024675591514135897,False,-293.6199999999999,-0.03571615376849091,False,-321.6899999999996,-0.03899745423687717,False,-429.579999999999,-0.051404290352032755,False,7927.31,False
2010-01-25,-54.32000000000062,-0.006852261359780343,False,-254.8800000000001,-0.03135876927165426,False,-347.9400000000005,-0.04232367870788345,False,-464.8299999999999,-0.055749584423746223,False,7872.99,False
2010-01-26,-274.1799999999994,-0.034825396704428635,False,-328.5,-0.04143902534403221,False,-529.0599999999995,-0.06509208439603487,False,-650.1899999999996,-0.07882046308643464,False,7598.81,False
2010-01-27,-38.780000000000655,-0.00510343066874952,False,-312.96000000000004,-0.039751098375585436,False,-367.28000000000065,-0.04633097481995796,False,-660.9000000000005,-0.08039236436753516,False,7560.03,False
2010-01-28,134.55000000000018,0.017797548422426868,False,95.76999999999953,0.012603289199229817,False,-178.40999999999985,-0.022661022051342572,False,-433.28999999999996,-0.053309169561028935,False,7694.58,False
2010-01-29,-54.14000000000033,-0.007036121529700123,False,80.40999999999985,0.010636201179095917,False,41.6299999999992,0.0054784893950499125,False,-286.8700000000008,-0.03618755920987082,False,7640.44,False
2010-02-01,-115.76999999999953,-0.0151522687175083,False,-169.90999999999985,-0.022081777043061468,False,-35.35999999999967,-0.004677230116811648,False,-348.3199999999997,-0.04424240345789843,False,7524.67,False
2010-02-02,-95.0600000000004,-0.0126331121497687,False,-210.82999999999993,-0.02759396055724539,False,-264.97000000000025,-0.034435927626979,False,-169.20000000000073,-0.02226664438247572,False,7429.61,False
2010-02-03,118.36999999999989,0.01593219563341819,False,23.30999999999949,0.0030978102694203535,False,-92.46000000000004,-0.012101397301726102,False,-12.050000000000182,-0.001593909018879569,False,7547.98,False
2010-02-04,-5.9399999999996,-0.0007869655192515035,False,112.43000000000029,0.015132692025557226,False,17.36999999999989,0.00230840688030165,False,-152.53999999999996,-0.019824343888815266,False,7542.04,False
2010-02-05,-324.21000000000004,-0.04298704329332648,False,-330.14999999999964,-0.04374017949173148,False,-211.77999999999975,-0.028504860955016476,False,-422.6099999999997,-0.05531225950337937,False,7217.83,False
2010-02-06,-4.960000000000036,-0.0006871871462752477,False,-329.1700000000001,-0.04364469029599416,False,-335.1099999999997,-0.04439730894888427,False,-311.8000000000002,-0.04143703311906044,False,7212.87,False
2010-02-08,3.0100000000002183,0.00041730961461938776,False,-1.949999999999818,-0.00027016430145898607,False,-326.15999999999985,-0.0432455940302624,False,-213.72999999999956,-0.028767324260627336,False,7215.88,False
2010-02-09,145.15999999999985,0.020116742517890973,False,148.17000000000007,0.020542447042578127,False,143.21000000000004,0.019841143390742166,False,-186.9399999999996,-0.024766891274221714,False,7361.04,False
2010-02-10,80.80000000000018,0.01097670981274379,False,225.96000000000004,0.03131426797563153,False,228.97000000000025,0.03174464533535204,False,-100.19999999999982,-0.013285530174859783,False,7441.84,False
2010-02-22,118.19999999999982,0.015883168678713755,False,199.0,0.027034223424950765,False,344.15999999999985,0.04769480645465274,False,342.21000000000004,0.04741175671912479,False,7560.04,False
2010-02-23,37.399999999999636,0.004947063772149374,False,155.59999999999945,0.020908807499220528,False,236.39999999999964,0.03211502722441395,False,384.5699999999997,0.0533171955130205,False,7597.44,False
2010-02-24,-67.76999999999953,-0.008920109931766396,False,-30.36999999999989,-0.0040171745123041,False,87.82999999999993,0.011802188706018901,False,313.78999999999996,0.043486033581489725,False,7529.67,False
2010-02-25,-102.71000000000004,-0.013640704041478546,False,-170.47999999999956,-0.022439137393648334,False,-133.07999999999993,-0.017603081465177417,False,65.92000000000007,0.00895525632247618,False,7426.96,False
2010-02-26,9.140000000000327,0.0012306515721103306,False,-93.56999999999971,-0.012426839423241631,False,-161.33999999999924,-0.021236100581248363,False,-5.739999999999782,-0.0007713146211151267,False,7436.1,False
2010-03-01,141.64999999999964,0.019048963838571353,False,150.78999999999996,0.020303058047976608,False,48.07999999999993,0.006385406000528615,False,17.710000000000036,0.0023425801979883865,False,7577.75,False
2010-03-02,19.86999999999989,0.0026221503744514596,False,161.51999999999953,0.02172106346068503,False,170.65999999999985,0.02297844609369104,False,0.18000000000029104,2.3692191053914513e-05,False,7597.62,False
2010-03-03,31.900000000000546,0.004198683271866788,False,51.77000000000044,0.006831843225231893,False,193.42000000000007,0.026010946598351348,False,99.85000000000036,0.013260873318485356,False,7629.52,False
2010-03-04,-59.720000000000255,-0.00782749111346459,False,-27.81999999999971,-0.0036616729975965656,False,-7.949999999999818,-0.0010491240803668367,False,142.84000000000015,0.019232633540506416,False,7569.8,False
2010-03-05,96.46000000000004,0.012742740891437121,False,36.73999999999978,0.004815506086883525,False,68.64000000000033,0.009034408143602901,False,230.15999999999985,0.030951708556904878,False,7666.26,False
2010-03-08,96.01000000000022,0.012523707779282134,False,192.47000000000025,0.0254260350339508,False,132.75,0.017399521857207167,False,184.52000000000044,0.02435023588796148,False,7762.27,False
2010-03-09,8.319999999999709,0.0010718514042928895,False,104.32999999999993,0.013608982737345121,False,200.78999999999996,0.026525139369600215,False,172.97000000000025,0.02276633998541655,False,7770.59,False
2010-03-10,8.489999999999782,0.0010925811296180754,False,16.80999999999949,0.0021656036185291327,False,112.81999999999971,0.014716432784695588,False,149.5599999999995,0.01960280594323094,False,7779.08,False
2010-03-11,-29.420000000000073,-0.0037819382240573685,False,-20.93000000000029,-0.0026934891687762086,False,-12.610000000000582,-0.001624524784631376,False,179.85999999999967,0.023760205025231906,False,7749.66,False
2010-03-12,-1.3299999999999272,-0.00017162043238028168,False,-30.75,-0.003952909598564314,False,-22.26000000000022,-0.002864647343380655,False,82.06999999999971,0.01070535045771992,False,7748.33,False
2010-03-15,-113.40999999999985,-0.014636702360379616,False,-114.73999999999978,-0.014805810835572086,False,-144.15999999999985,-0.01853175439769228,False,-127.35000000000036,-0.016406283213544537,False,7634.92,False
2010-03-16,60.710000000000036,0.007951622282879267,False,-52.69999999999982,-0.006801465606137036,False,-54.029999999999745,-0.006971918768049146,False,-74.96000000000004,-0.009646629149137942,False,7695.63,False
2010-03-17,152.21000000000004,0.019778757554612225,False,212.92000000000007,0.027887653046790195,False,99.51000000000022,0.01284276740923529,False,68.76000000000022,0.008839091512106823,False,7847.84,False
2010-03-18,38.5,0.004905808477237095,False,190.71000000000004,0.02478159682832981,False,251.42000000000007,0.03293027300875462,False,136.6800000000003,0.017636902780250985,False,7886.34,False
2010-03-19,11.569999999999709,0.0014670937342289303,False,50.06999999999971,0.006380099492344415,False,202.27999999999975,0.026285047487989877,False,149.57999999999993,0.019304805035407657,False,7897.91,False
2010-03-22,-61.93000000000029,-0.007841314980798764,False,-50.36000000000058,-0.006385725190646174,False,-11.860000000000582,-0.001511243858182687,False,201.0599999999995,0.026334264144221464,False,7835.98,False
2010-03-23,-24.109999999999673,-0.0030768327637384907,False,-86.03999999999996,-0.010894021329693526,False,-74.47000000000025,-0.00944291014589782,False,116.23999999999978,0.015104676290310204,False,7811.87,False
2010-03-24,10.840000000000146,0.0013876318986363323,False,-13.269999999999527,-0.0016934703763918924,False,-75.19999999999982,-0.00952150632255877,False,-25.13000000000011,-0.0032021549878692435,False,7822.71,False
2010-03-25,15.390000000000327,0.001967348911055211,False,26.230000000000473,0.0033577107657962735,False,2.1200000000008004,0.0002705468875623396,False,-48.23999999999978,-0.00611690594115899,False,7838.1,False
2010-03-26,38.75999999999931,0.004945075975044899,False,54.149999999999636,0.006922153575934731,False,64.98999999999978,0.008319390875680233,False,-21.050000000000182,-0.0026652620756630885,False,7876.86,False
2010-03-29,70.59000000000015,0.008961692857306192,False,109.34999999999945,0.013951085084395354,False,124.73999999999978,0.015945880647499466,False,111.47000000000025,0.014225406394605455,False,7947.45,False
2010-03-30,14.770000000000437,0.0018584577443079286,False,85.36000000000058,0.010836805529106819,False,124.11999999999989,0.01583547033081989,False,150.35000000000036,0.019246352025827473,False,7962.22,False
2010-03-31,-42.159999999999854,-0.0052950056642494525,False,-27.389999999999418,-0.0034463884642242926,False,43.20000000000073,0.005484418918198397,False,97.35000000000036,0.012444536484159663,False,7920.06,False
2010-04-01,93.02999999999975,0.011746123135430775,False,50.86999999999989,0.006388921682646265,False,65.64000000000033,0.008259252967933062,False,174.98999999999978,0.0223255635932178,False,8013.09,False
2010-04-02,12.840000000000146,0.0016023781088194688,False,105.86999999999989,0.013367322974825901,False,63.710000000000036,0.00800153725970909,False,149.07000000000062,0.01892505389203314,False,8025.93,False
2010-04-06,63.719999999999345,0.007939266851318072,False,76.55999999999949,0.00955436666754017,False,169.58999999999924,0.021412716570328838,False,142.19999999999982,0.017892531566728875,False,8089.65,False
2010-04-07,32.13000000000011,0.003971741669911655,False,95.84999999999945,0.01194254123821148,False,108.6899999999996,0.013564055813674925,False,159.5599999999995,0.020039637186613612,False,8121.78,False
2010-04-08,-64.17999999999938,-0.007902208629142815,False,-32.04999999999927,-0.0039618524905279395,False,31.670000000000073,0.003945960156642281,False,137.53999999999996,0.017366030055327775,False,8057.6,False
2010-04-09,34.42999999999938,0.004272984511517031,False,-29.75,-0.0036629901327048797,False,2.380000000000109,0.0002942030866601719,False,78.9399999999996,0.009851380678364885,False,8092.03,False
2010-04-12,25.720000000000255,0.003178436066104684,False,60.149999999999636,0.00746500198570299,False,-4.029999999999745,-0.0004961966465478751,False,91.81999999999971,0.011440418742749925,False,8117.75,False
2010-04-13,-88.02000000000044,-0.010842905977641593,False,-62.30000000000018,-0.007698933394957752,False,-27.8700000000008,-0.0034588463065926556,False,-59.92000000000007,-0.007406995358266388,False,8029.73,False
2010-04-14,67.40000000000055,0.008393806516532987,False,-20.61999999999989,-0.002540112715961884,False,5.100000000000364,0.0006302497642742821,False,-24.649999999999636,-0.003035048967098275,False,8097.13,False
2010-04-15,74.80999999999949,0.00923907606769303,False,142.21000000000004,0.017710433601129782,False,54.1899999999996,0.006675495057127945,False,114.33999999999924,0.014190329626687648,False,8171.94,False
2010-04-16,-60.36999999999989,-0.007387474700009999,False,14.4399999999996,0.0017833479269815378,False,81.84000000000015,0.010192123520965213,False,19.539999999999964,0.0024147216458663134,False,8111.57,False
2010-04-19,-257.34999999999945,-0.031726287266213515,False,-317.71999999999935,-0.038879384821719154,False,-242.90999999999985,-0.029999518347859078,False,-263.52999999999975,-0.03246342890579279,False,7854.22,False
2010-04-20,46.19999999999982,0.005882188174000769,False,-211.14999999999964,-0.02603071908397503,False,-271.5199999999995,-0.033225892505329147,False,-129.3099999999995,-0.016103903867253244,False,7900.42,False
2010-04-21,90.10999999999967,0.011405722733728085,False,136.3099999999995,0.017355001515108937,False,-121.03999999999996,-0.014921895514678374,False,-106.60000000000036,-0.013165158519129694,False,7990.53,False
2010-04-22,-11.840000000000146,-0.0014817540263286633,False,78.26999999999953,0.009907068231815419,False,124.46999999999935,0.015847531645408308,False,-193.25,-0.02364799545762697,False,7978.69,False
2010-04-23,26.200000000000728,0.003283747081287869,False,14.360000000000582,0.001797127349500105,False,104.47000000000025,0.01322334761949362,False,-106.67999999999938,-0.013151584711714182,False,8004.89,False
2010-04-26,153.25,0.019144547895099118,False,179.45000000000073,0.022491160829660073,False,167.61000000000058,0.02097608043521526,False,303.9200000000001,0.03869512185805846,False,8158.14,False
2010-04-27,-11.700000000000728,-0.0014341504313484243,False,141.54999999999927,0.017682941302128885,False,167.75,0.021024754690306402,False,246.01999999999953,0.031140116601395817,False,8146.44,False
2010-04-28,-64.88999999999942,-0.007965442573688586,False,-76.59000000000015,-0.009388169362134047,False,76.65999999999985,0.009576646274964462,False,91.02000000000044,0.011390984077401578,False,8081.55,False
2010-04-29,-27.5,-0.003402812579270109,False,-92.38999999999942,-0.011341150244769449,False,-104.09000000000015,-0.012759035760602333,False,75.36000000000058,0.009445159543734594,False,8054.05,False
2010-04-30,-49.80000000000018,-0.006183224588871439,False,-77.30000000000018,-0.00956499681373002,False,-142.1899999999996,-0.017454249954581336,False,-0.6400000000003274,-7.995112987191355e-05,False,8004.25,False
2010-05-03,-52.07999999999993,-0.006506543398819398,False,-101.88000000000011,-0.012649536568558717,False,-129.3800000000001,-0.016009305145671338,False,-205.97000000000025,-0.025247176439727737,False,7952.17,False
2010-05-04,-21.399999999999636,-0.0026910893504540345,False,-73.47999999999956,-0.009180123059624568,False,-123.27999999999975,-0.015306584885864893,False,-215.66999999999916,-0.026474140851709405,False,7930.77,False
2010-05-05,-233.8700000000008,-0.02948893991377899,False,-255.27000000000044,-0.03210067189207477,False,-307.35000000000036,-0.03839835087609711,False,-384.65000000000055,-0.04759606758604484,False,7696.9,False
2010-05-06,-117.42000000000007,-0.01525549247099478,False,-351.2900000000009,-0.0442945640839415,False,-372.6900000000005,-0.04686645280470625,False,-474.5700000000006,-0.05892315046467311,False,7579.48,False
2010-05-07,-12.3799999999992,-0.0016333574334913559,False,-129.79999999999927,-0.01686393223245708,False,-363.6700000000001,-0.04585557266192308,False,-437.14999999999964,-0.054614735921541646,False,7567.1,False
2010-05-10,97.6299999999992,0.012901904296229727,False,85.25,0.011247473441449829,False,-32.17000000000007,-0.004179604775948809,False,-287.4400000000005,-0.036146108546472266,False,7664.73,False
2010-05-11,-56.289999999999964,-0.0073440290786498386,False,41.339999999999236,0.005463123257258395,False,28.960000000000036,0.0038208425907846344,False,-322.33000000000084,-0.04064296405014911,False,7608.44,False
2010-05-12,-5.739999999999782,-0.0007544253486916341,False,-62.029999999999745,-0.00809291390564304,False,35.599999999999454,0.004704576389898296,False,-94.19999999999982,-0.012238693499980524,False,7602.7,False
2010-05-13,167.8699999999999,0.022080313572809596,False,162.1300000000001,0.02130923027585152,False,105.84000000000015,0.01380870559041214,False,191.09000000000015,0.025211492081250952,False,7770.57,False
2010-05-14,1.5600000000004002,0.00020075747338998973,False,169.4300000000003,0.022285503834164277,False,163.6900000000005,0.02151426573647175,False,205.02999999999975,0.027094924079237748,False,7772.13,False
2010-05-17,-173.40999999999985,-0.0223117729631388,False,-171.84999999999945,-0.022115494744915698,False,-3.9799999999995634,-0.0005234982308915948,False,-66.00999999999931,-0.00861217551042237,False,7598.72,False
2010-05-18,-13.420000000000073,-0.001766086919902321,False,-186.82999999999993,-0.024038455352651034,False,-185.26999999999953,-0.02384252377882179,False,-23.139999999999418,-0.003041359332530691,False,7585.3,False
2010-05-19,-26.140000000000327,-0.003446139243009516,False,-39.5600000000004,-0.00520613998147057,False,-212.97000000000025,-0.027401754731328554,False,-43.539999999999964,-0.005726912807292095,False,7559.16,False
2010-05-20,-134.72999999999956,-0.017823408950200736,False,-160.8699999999999,-0.02120812624418278,False,-174.28999999999996,-0.022936757769729588,False,-346.1399999999994,-0.04454499476872342,False,7424.43,False
2010-05-21,-186.72000000000025,-0.025149405408900094,False,-321.4499999999998,-0.04252456622164369,False,-347.59000000000015,-0.045824159888204874,False,-534.4200000000001,-0.06876107321931058,False,7237.71,False
2010-05-24,85.01999999999953,0.011746809419001192,False,-101.70000000000073,-0.013698021262238402,False,-236.4300000000003,-0.031277284777673775,False,-275.9900000000007,-0.03632059083635153,False,7322.73,False
2010-05-25,-236.35999999999967,-0.032277579536593604,False,-151.34000000000015,-0.020909928692915303,False,-338.0600000000004,-0.04553346182804607,False,-498.9300000000003,-0.06577590866544503,False,7086.37,False
2010-05-26,80.98000000000047,0.011427571521103186,False,-155.3799999999992,-0.021218862364172808,False,-70.35999999999967,-0.009721306877451541,False,-391.8099999999995,-0.051832478741024035,False,7167.35,False
2010-05-27,75.80999999999949,0.010577131017740049,False,156.78999999999996,0.02212557346003674,False,-79.56999999999971,-0.010866166033705937,False,-181.27000000000044,-0.024415342322575695,False,7243.16,False
2010-05-28,52.159999999999854,0.007201276790792965,False,127.96999999999935,0.01785457665664425,False,208.94999999999982,0.029486182629470337,False,57.60999999999967,0.007959699960346622,False,7295.32,False
2010-05-31,78.65999999999985,0.01078225492507534,False,130.8199999999997,0.018061177718012633,False,206.6299999999992,0.02882934417881078,False,51.25,0.006998755928458333,False,7373.98,False
2010-06-01,-84.64999999999964,-0.011479553782353547,False,-5.989999999999782,-0.000821074332585825,False,46.17000000000007,0.006374289674672351,False,202.96000000000004,0.02864089794916147,False,7289.33,False
2010-06-02,-93.61999999999989,-0.01284343005461408,False,-178.26999999999953,-0.02417554699090585,False,-99.60999999999967,-0.013653958976439617,False,28.359999999999673,0.003956832022993018,False,7195.71,False
2010-06-03,164.5699999999997,0.022870571493292413,False,70.94999999999982,0.009733404853395244,False,-13.699999999999818,-0.0018578840734582158,False,117.11999999999989,0.016169738070124007,False,7360.28,False
2010-06-04,-15.6899999999996,-0.0021317123805072447,False,148.8800000000001,0.020690105632383826,False,55.26000000000022,0.007580943653257677,False,49.27000000000044,0.006753644802421244,False,7344.59,False
2010-06-07,-186.76000000000022,-0.025428240378292055,False,-202.44999999999982,-0.027505747063970354,False,-37.88000000000011,-0.005264247725380811,False,-216.14999999999964,-0.029312528648029912,False,7157.83,False
2010-06-08,-5.8400000000001455,-0.0008158897319439085,False,-192.60000000000036,-0.026223383470009964,False,-208.28999999999996,-0.028299195139315336,False,-137.34000000000015,-0.0188412378092363,False,7151.99,False
2010-06-09,-80.31999999999971,-0.011230440758446258,False,-86.15999999999985,-0.012037167689090134,False,-272.9200000000001,-0.037159324073910205,False,-124.03999999999996,-0.01723804878184365,False,7071.67,False
2010-06-10,110.10000000000036,0.015569165416372766,False,29.780000000000655,0.004163876068059569,False,23.94000000000051,0.003344589072386439,False,-178.5099999999993,-0.02425315341264178,False,7181.77,False
2010-06-11,117.71999999999935,0.01639150237337028,False,227.8199999999997,0.03221586980161684,False,147.5,0.020623630625881795,False,-45.100000000000364,-0.006140574218574502,False,7299.49,False
2010-06-14,87.90999999999985,0.012043307135156,False,205.6299999999992,0.028632217406015403,False,315.72999999999956,0.04464716255141998,False,229.5699999999997,0.03207256947985626,False,7387.4,False
2010-06-15,66.66000000000076,0.009023472398949739,False,154.57000000000062,0.0211754519836318,False,272.28999999999996,0.03791405182844887,False,302.0700000000006,0.042235797309560175,False,7454.06,False
2010-06-17,61.719999999999345,0.008280051408225741,False,128.3800000000001,0.017378238622519415,False,216.28999999999996,0.029630837222874407,False,444.1099999999997,0.06280129021857639,False,7515.78,False
2010-06-18,-22.670000000000073,-0.0030163203286951434,False,39.04999999999927,0.005238755792145389,False,105.71000000000004,0.014309499959390237,False,311.33999999999924,0.04335143007921438,False,7493.11,False
2010-06-21,142.45000000000073,0.01901079791968896,False,119.78000000000065,0.01593713493476412,False,181.5,0.024349146639549346,False,336.0700000000006,0.04604020280868948,False,7635.56,False
2010-06-22,-22.88000000000011,-0.0029965058227556796,False,119.57000000000062,0.015957326130271676,False,96.90000000000055,0.01289287339437828,False,225.28000000000065,0.030495167447275096,False,7612.68,False
2010-06-23,-30.530000000000655,-0.004010414203670765,False,-53.410000000000764,-0.006994902796913505,False,89.03999999999996,0.011882916439235558,False,128.08999999999924,0.017183923928704603,False,7582.15,False
2010-06-24,7.740000000000691,0.0010208186332374414,False,-22.789999999999964,-0.002993689475979555,False,-45.67000000000007,-0.005981224690788878,False,74.11000000000058,0.009860586659002912,False,7589.89,False
2010-06-25,-115.18000000000029,-0.015175450500600207,False,-107.4399999999996,-0.014170123250001554,False,-137.97000000000025,-0.018123709390122866,False,-18.399999999999636,-0.002455589201279529,False,7474.71,False
2010-06-28,26.079999999999927,0.0034890985737239255,False,-89.10000000000036,-0.011739300569573508,False,-81.35999999999967,-0.010730465633098762,False,-134.77000000000044,-0.01765030986594307,False,7500.79,False
2010-06-29,-77.22000000000025,-0.010294915602223287,False,-51.14000000000033,-0.0068417370038437175,False,-166.32000000000062,-0.02191336106320385,False,-189.11000000000058,-0.0248414487407852,False,7423.57,False
2010-06-30,-94.19999999999982,-0.012689312554471699,False,-171.42000000000007,-0.022853592754896512,False,-145.34000000000015,-0.019444232619058144,False,-252.77999999999975,-0.03333882869634597,False,7329.37,False
2010-07-01,-75.30999999999949,-0.010275098678331096,False,-169.5099999999993,-0.02283402729414541,False,-246.72999999999956,-0.03289386851251663,False,-335.8299999999999,-0.044247018072725686,False,7254.06,False
2010-07-02,76.67999999999938,0.010570632170122662,False,1.3699999999998909,0.00018691920315117017,False,-92.82999999999993,-0.012504765227511871,False,-143.97000000000025,-0.019260947916374005,False,7330.74,False
2010-07-05,109.22000000000025,0.01489890515827863,False,185.89999999999964,0.025627028174566968,False,110.59000000000015,0.01508860925290989,False,-60.82999999999993,-0.008109812433090391,False,7439.96,False
2010-07-06,108.51999999999953,0.01458609992526827,False,217.73999999999978,0.029702322002962855,False,294.41999999999916,0.0405869264935772,False,124.90999999999985,0.016826136212092058,False,7548.48,False
2010-07-07,-14.019999999999527,-0.0018573275679341084,False,94.5,0.012701681191834346,False,203.72000000000025,0.027789827493540864,False,205.09000000000015,0.027981941149102907,False,7534.46,False
2010-07-08,74.39000000000033,0.009873302134459472,False,60.3700000000008,0.00799763661028452,False,168.89000000000033,0.022700390862316455,False,354.78999999999996,0.04890916259308575,False,7608.85,False
2010-07-09,38.399999999999636,0.00504675476583194,False,112.78999999999996,0.014969885034892938,False,98.77000000000044,0.013084753486794831,False,316.5100000000002,0.043175723051151804,False,7647.25,False
2010-07-12,-7.699999999999818,-0.00100689790447539,False,30.699999999999818,0.004034775294558202,False,105.09000000000015,0.013947913984545757,False,199.59000000000015,0.026826757133102896,False,7639.55,False
2010-07-13,-42.13000000000011,-0.005514722725814991,False,-49.82999999999993,-0.006516067867534114,False,-11.430000000000291,-0.0015021980982672378,False,48.94000000000051,0.006483424477510713,False,7597.42,False
2010-07-14,117.09000000000015,0.015411810851578611,False,74.96000000000004,0.009812096262214354,False,67.26000000000022,0.008795318578574074,False,180.05000000000018,0.02389686852143358,False,7714.51,False
2010-07-15,-9.989999999999782,-0.0012949623501686824,False,107.10000000000036,0.01409689078660925,False,64.97000000000025,0.008504427616810029,False,95.67000000000007,0.012573516365810944,False,7704.52,False
2010-07-16,-39.95000000000073,-0.005185267868731747,False,-49.94000000000051,-0.006473515492234849,False,67.14999999999964,0.00883852676303265,False,17.31999999999971,0.0022648664552615827,False,7664.57,False
2010-07-19,-14.739999999999782,-0.0019231346311664455,False,-54.69000000000051,-0.007098430531687905,False,-64.68000000000029,-0.008384200681572862,False,10.279999999999745,0.0013456289964721702,False,7649.83,False
2010-07-20,62.19999999999982,0.008130899640907074,False,47.460000000000036,0.006192128195058544,False,7.509999999999309,0.0009747524829579746,False,114.60999999999967,0.01508538424886341,False,7712.03,False
2010-07-21,-10.739999999999782,-0.0013926294373854953,False,51.460000000000036,0.006726946873329309,False,36.720000000000255,0.00479087541766865,False,-13.220000000000255,-0.0017136538808039115,False,7701.29,False
2010-07-22,-34.94999999999982,-0.004538200742992382,False,-45.6899999999996,-0.0059245101484304286,False,16.51000000000022,0.002158217895038117,False,-38.18000000000029,-0.004955532596449874,False,7666.34,False
2010-07-23,94.88000000000011,0.01237617950677894,False,59.93000000000029,0.007781813176753527,False,49.19000000000051,0.0063783465572619935,False,96.65000000000055,0.012609970291875605,False,7761.22,False
2010-07-26,26.229999999999563,0.0033796233066449854,False,121.10999999999967,0.01579762963813236,False,86.15999999999985,0.01118773608057877,False,137.6199999999999,0.017989942260154823,False,7787.45,False
2010-07-27,-39.4399999999996,-0.0050645590019838815,False,-13.210000000000036,-0.0017020519969798142,False,81.67000000000007,0.010653062608754649,False,35.98000000000047,0.004665438282786871,False,7748.01,False
2010-07-28,36.80000000000018,0.0047496066731973485,False,-2.639999999999418,-0.00033900699201916407,False,23.590000000000146,0.0030394705986944714,False,83.52000000000044,0.01084493636780337,False,7784.81,False
2010-07-29,14.179999999999382,0.0018214959645770357,False,50.97999999999956,0.006579754027163043,False,11.539999999999964,0.0014818714726900772,False,132.64999999999964,0.017302911167519364,False,7798.99,False
2010-07-30,-38.35999999999967,-0.004918585611726645,False,-24.18000000000029,-0.003106048830992747,False,12.61999999999989,0.0016288053319497564,False,-0.5900000000001455,-7.601897639808453e-05,False,7760.63,False
2010-08-02,151.05000000000018,0.01946362602005247,False,112.69000000000051,0.014449306897431624,False,126.86999999999989,0.016297122216213378,False,124.23000000000047,0.015952590385813092,False,7911.68,False
2010-08-03,45.849999999999454,0.005795229331823304,False,196.89999999999964,0.025371651528290906,False,158.53999999999996,0.0203282732764114,False,209.51999999999953,0.027041782341530318,False,7957.53,False
2010-08-04,15.13000000000011,0.0019013437586790083,False,60.97999999999956,0.007707591813622239,False,212.02999999999975,0.027321235518250386,False,187.84999999999945,0.0241303255956149,False,7972.66,False
2010-08-05,-35.80999999999949,-0.004491600043147415,False,-20.67999999999938,-0.0025987963601770137,False,25.170000000000073,0.0031813723507523317,False,137.86000000000058,0.017676647873634987,False,7936.85,False
2010-08-06,26.449999999999818,0.003332556366820505,False,-9.359999999999673,-0.0011740121866478104,False,5.770000000000437,0.0007250993712872855,False,202.67000000000007,0.026115147868149835,False,7963.3,False
2010-08-09,71.1899999999996,0.008939761154295178,False,97.63999999999942,0.012302109779068537,False,61.82999999999993,0.007755253579106558,False,122.80999999999949,0.015522619721727748,False,8034.49,False
