code,date,adjusted_open,adjusted_high,adjusted_low,adjusted_close,volume,backward_adjustment_factor,raw_close
2890,2010-01-12,4.235271956716978,4.235271956716978,4.102919708069572,4.119463739150497,24945503,0.33088062161851384,12.45
2891,2010-01-12,6.160382058982838,6.175407381077918,6.0702301264123575,6.0852554485074375,29808986,0.30050644190160186,20.25
2801,2010-01-13,5.442996566503896,5.442996566503896,5.372764352742556,5.390322406182891,11286301,0.351161068806703,15.35
2834,2010-01-13,3.1406983091644944,3.151982255185445,3.121891732462911,3.121891732462911,16049017,0.376131534031676,8.3
2881,2010-01-13,13.120136629962108,13.120136629962108,12.903687675406896,12.920337594988066,34643403,0.3329983916234038,38.8
2882,2010-01-13,24.552987140661052,24.677832837986447,24.38652621089386,24.428141443335658,23415587,0.41615232441798394,58.7
2884,2010-01-13,3.1739540329075395,3.1975522041559232,3.1503558616591567,3.1503558616591567,4327356,0.23598171248383196,13.35
2885,2010-01-13,9.0153266965606,9.073867779005798,8.937271919967001,8.937271919967001,31912171,0.3902738829679913,22.9
2890,2010-01-13,4.102919708069572,4.102919708069572,4.036743583745869,4.036743583745869,21126350,0.33088062161851384,12.2
2891,2010-01-13,6.0401794822221975,6.0702301264123575,5.9800781938418766,5.995103515936957,23285274,0.30050644190160186,19.95
2801,2010-01-14,5.425438513063561,5.442996566503896,5.390322406182891,5.425438513063561,7531105,0.351161068806703,15.45
2834,2010-01-14,3.121891732462911,3.151982255185445,3.121891732462911,3.1369369938241776,18748872,0.376131534031676,8.34
2881,2010-01-14,13.086836790799767,13.086836790799767,12.903687675406896,12.970287353731578,20748088,0.3329983916234038,38.95
2882,2010-01-14,24.428141443335658,24.677832837986447,24.428141443335658,24.552987140661052,14720395,0.41615232441798394,59.0
2884,2010-01-14,3.1739540329075395,3.1857531185317316,3.138556776034965,3.1621549472833483,5761702,0.23598171248383196,13.4
2885,2010-01-14,8.9762993082638,9.054354084857398,8.937271919967001,8.9762993082638,16544892,0.3902738829679913,23.0
2890,2010-01-14,4.086375676988646,4.102919708069572,4.036743583745869,4.053287614826795,15149141,0.33088062161851384,12.25
2891,2010-01-14,5.950027549651717,6.0251541601271175,5.9350022275566365,5.950027549651717,30010213,0.30050644190160186,19.8
2801,2010-01-15,5.425438513063561,5.460554619944232,5.390322406182891,5.425438513063561,11301790,0.351161068806703,15.45
2834,2010-01-15,3.1595048858660784,3.1632662012063952,3.1406983091644944,3.144459624504811,13809705,0.376131534031676,8.36
2881,2010-01-15,12.986937273312748,13.18673630828679,12.953637434150407,13.05353695163743,25093788,0.3329983916234038,39.2
2882,2010-01-15,24.761063302870046,24.88590900019544,24.552987140661052,24.552987140661052,21557878,0.41615232441798394,59.0
2884,2010-01-15,3.1739540329075395,3.1975522041559232,3.1503558616591567,3.1857531185317316,7362510,0.23598171248383196,13.5
2885,2010-01-15,9.054354084857398,9.171436249747796,9.054354084857398,9.073867779005798,28680258,0.3902738829679913,23.25
2890,2010-01-15,4.069831645907721,4.1856398634742,4.069831645907721,4.136007770231423,31108541,0.33088062161851384,12.5
2891,2010-01-15,5.9800781938418766,6.0251541601271175,5.9350022275566365,5.950027549651717,29700304,0.30050644190160186,19.8
2801,2010-01-18,5.355206299302221,5.407880459623226,5.337648245861885,5.372764352742556,8857932,0.351161068806703,15.3
2834,2010-01-18,3.121891732462911,3.1369369938241776,3.1143691017822768,3.125653047803228,11766160,0.376131534031676,8.31
2881,2010-01-18,12.953637434150407,13.086836790799767,12.887037755825727,13.020237112475089,13106562,0.3329983916234038,39.1
2882,2010-01-18,24.38652621089386,24.677832837986447,24.34491097845206,24.552987140661052,10274707,0.41615232441798394,59.0
2884,2010-01-18,3.1267576904107734,3.1739540329075395,3.1267576904107734,3.1621549472833483,4072216,0.23598171248383196,13.4
2885,2010-01-18,8.9762993082638,9.054354084857398,8.917758225818602,8.937271919967001,20373083,0.3902738829679913,22.9
2890,2010-01-18,4.053287614826795,4.102919708069572,4.036743583745869,4.053287614826795,18607757,0.33088062161851384,12.25
2891,2010-01-18,5.9049515833664765,5.965052871746797,5.9049515833664765,5.9199769054615565,21589489,0.30050644190160186,19.7
2801,2010-01-19,5.390322406182891,5.425438513063561,5.32009019242155,5.355206299302221,9242363,0.351161068806703,15.25
2834,2010-01-19,3.133175678483861,3.1482209398451277,3.0955625250806933,3.103085155761327,17651145,0.376131534031676,8.25
2881,2010-01-19,13.103486710380938,13.20338622786796,12.887037755825727,12.970287353731578,22023515,0.3329983916234038,38.95
2882,2010-01-19,25.302061324613422,25.38529178949702,24.677832837986447,24.88590900019544,37076821,0.41615232441798394,59.8
2884,2010-01-19,3.1621549472833483,3.1857531185317316,3.10315951916239,3.138556776034965,6724066,0.23598171248383196,13.3
2885,2010-01-19,8.9762993082638,9.034840390708998,8.742134978483005,8.839703449225002,28902807,0.3902738829679913,22.65
2890,2010-01-19,4.069831645907721,4.102919708069572,3.970567459422166,3.970567459422166,32000064,0.33088062161851384,12.0
2891,2010-01-19,5.950027549651717,5.995103515936957,5.8598756170812365,5.8598756170812365,23798008,0.30050644190160186,19.5
2801,2010-01-20,5.372764352742556,5.390322406182891,5.267416032100545,5.267416032100545,10743788,0.351161068806703,15.0
2834,2010-01-20,3.121891732462911,3.1294143631435443,3.08803989440006,3.091801209740377,12719126,0.376131534031676,8.22
2881,2010-01-20,13.036887032056258,13.036887032056258,12.737188479595195,12.753838399176363,28272724,0.3329983916234038,38.3
2882,2010-01-20,24.969139465079035,25.010754697520834,24.261680513568464,24.38652621089386,26197841,0.41615232441798394,58.6
2884,2010-01-20,3.1503558616591567,3.1503558616591567,3.0795613479140074,3.0913604335381986,7537666,0.23598171248383196,13.1
2885,2010-01-20,8.898244531670203,8.898244531670203,8.56651173114741,8.586025425295809,36060712,0.3902738829679913,22.0
2890,2010-01-20,3.987111490503092,4.020199552664943,3.8713032729366117,3.8713032729366117,43431756,0.33088062161851384,11.7
2891,2010-01-20,5.8749009391763165,5.9049515833664765,5.7096223961304355,5.7096223961304355,51082160,0.30050644190160186,19.0
2801,2010-01-21,5.267416032100545,5.355206299302221,5.267416032100545,5.32009019242155,9462916,0.351161068806703,15.15
2834,2010-01-21,3.151982255185445,3.21592461597083,3.151982255185445,3.1595048858660784,81087816,0.376131534031676,8.4
2881,2010-01-21,12.737188479595195,12.887037755825727,12.720538560014026,12.753838399176363,17957517,0.3329983916234038,38.3
2882,2010-01-21,24.34491097845206,24.552987140661052,24.13683481624307,24.30329574601026,19498376,0.41615232441798394,58.4
2884,2010-01-21,3.0913604335381986,3.10315951916239,3.0323650054172404,3.0323650054172404,7807242,0.23598171248383196,12.85
2885,2010-01-21,8.488456954553811,8.625052813592609,8.273806318921416,8.390888483811814,101321384,0.3902738829679913,21.5
2890,2010-01-21,3.854759241855686,3.9209353661793886,3.821671179693835,3.8713032729366117,40170541,0.33088062161851384,11.7
2891,2010-01-21,5.7096223961304355,5.784749006605836,5.694597074035355,5.7246477182255155,26771952,0.30050644190160186,19.05
2801,2010-01-22,5.214741871779539,5.267416032100545,5.197183818339204,5.249857978660209,11165790,0.351161068806703,14.95
2834,2010-01-22,3.1294143631435443,3.1406983091644944,3.09932384042101,3.103085155761327,26192776,0.376131534031676,8.25
2881,2010-01-22,12.603989122945833,12.637288962108174,12.42084000755296,12.42084000755296,22242322,0.3329983916234038,37.3
2882,2010-01-22,23.803912956708682,24.05360435135947,23.59583679449969,23.637452026941485,27047790,0.41615232441798394,56.8
2884,2010-01-22,2.9969677485446655,3.0205659197930492,2.961570491672091,2.9733695772962827,9607150,0.23598171248383196,12.6
2885,2010-01-22,8.234778930624618,8.293320013069815,8.137210459882619,8.176237848179417,55615909,0.3902738829679913,20.95
2890,2010-01-22,3.8051271486129092,3.8382152107747602,3.705862962127355,3.755495055370132,50131810,0.33088062161851384,11.35
2891,2010-01-22,5.6495211077501155,5.6645464298451955,5.5894198193697955,5.604445141464875,40664012,0.30050644190160186,18.65
2801,2010-01-25,5.162067711458534,5.214741871779539,5.144509658018199,5.144509658018199,8951694,0.351161068806703,14.65
2834,2010-01-25,3.0842785790597427,3.0955625250806933,3.065472002358159,3.069233317698476,20251058,0.376131534031676,8.16
2881,2010-01-25,12.404190087971791,12.537389444621152,12.30429057048477,12.387540168390622,13718930,0.3329983916234038,37.2
2882,2010-01-25,23.3877606322907,23.720682491825084,23.221299702523503,23.3461453998489,24213430,0.41615232441798394,56.1
2884,2010-01-25,2.926173234799516,2.9851686629204743,2.926173234799516,2.961570491672091,6806504,0.23598171248383196,12.55
2885,2010-01-25,8.11769676573422,8.234778930624618,8.07866937743742,8.11769676573422,24757528,0.3902738829679913,20.8
2890,2010-01-25,3.705862962127355,3.738951024289207,3.6396868378036524,3.656230868884578,50303840,0.33088062161851384,11.05
2891,2010-01-25,5.544343853084555,5.604445141464875,5.4992678867993146,5.544343853084555,29966649,0.30050644190160186,18.45
2801,2010-01-26,5.197183818339204,5.197183818339204,4.951371070174512,4.986487177055182,16115897,0.351161068806703,14.2
2834,2010-01-26,3.069233317698476,3.0805172637194262,2.8585996586407374,2.9375872807873895,32474917,0.376131534031676,7.81
2881,2010-01-26,12.487439685877641,12.487439685877641,11.987942098442536,12.054541776767218,29947937,0.3329983916234038,36.2
2882,2010-01-26,23.55422156205789,23.55422156205789,22.472225518571133,22.472225518571133,35921859,0.41615232441798394,54.0
2884,2010-01-26,2.961570491672091,2.961570491672091,2.8553787210543664,2.8671778066785585,12890821,0.23598171248383196,12.15
2885,2010-01-26,8.11769676573422,8.176237848179417,7.844505047656626,7.844505047656626,49366679,0.3902738829679913,20.1
2890,2010-01-26,3.6727748999655034,3.6893189310464294,3.474246526994395,3.5073345891562466,42800022,0.33088062161851384,10.6
2891,2010-01-26,5.544343853084555,5.574394497274715,5.258862733278033,5.303938699563273,50132609,0.30050644190160186,17.65
2801,2010-01-27,5.004045230495517,5.056719390816523,4.951371070174512,5.056719390816523,5665702,0.351161068806703,14.4
2834,2010-01-27,2.9714391188502405,3.0015296415727746,2.9338259654470726,2.9488712268083397,12951685,0.376131534031676,7.84
2881,2010-01-27,12.13779137467307,12.2876406509036,12.037891857186047,12.154441294254237,13927735,0.3329983916234038,36.5
2882,2010-01-27,22.472225518571133,22.971608307872714,22.347379821245738,22.513840751012932,23899529,0.41615232441798394,54.1
2884,2010-01-27,2.8671778066785585,2.8789768923027497,2.8081823785576003,2.8317805498059836,7498538,0.23598171248383196,12.0
2885,2010-01-27,7.883532435953424,7.961587212547022,7.805477659359826,7.805477659359826,19244188,0.3902738829679913,20.0
2890,2010-01-27,3.5569666823990236,3.5569666823990236,3.441158464832544,3.441158464832544,37070770,0.33088062161851384,10.4
2891,2010-01-27,5.349014665848514,5.364039987943594,5.258862733278033,5.273888055373113,35112755,0.30050644190160186,17.55
2801,2010-01-28,5.074277444256858,5.126951604577863,5.021603283935853,5.056719390816523,7831628,0.351161068806703,14.4
2834,2010-01-28,3.151982255185445,3.151982255185445,3.121891732462911,3.151982255185445,53869145,0.376131534031676,8.38
2881,2010-01-28,12.387540168390622,12.653938881689344,12.254340811741258,12.437489927134132,21173844,0.3329983916234038,37.35
2882,2010-01-28,22.721916913221925,23.179684470081707,22.680301680780126,22.888377842989115,19421143,0.41615232441798394,55.0
2884,2010-01-28,2.8671778066785585,2.9025750635511334,2.8317805498059836,2.8553787210543664,5498193,0.23598171248383196,12.1
2885,2010-01-28,8.11769676573422,8.11769676573422,7.883532435953424,7.922559824250224,34045495,0.3902738829679913,20.3
2890,2010-01-28,3.490790558075321,3.5735107134799495,3.474246526994395,3.5073345891562466,47341693,0.33088062161851384,10.6
2891,2010-01-28,5.349014665848514,5.4391665984189945,5.288913377468194,5.379065310038673,19011730,0.30050644190160186,17.9
2801,2010-01-29,5.056719390816523,5.074277444256858,4.951371070174512,5.074277444256858,8793447,0.351161068806703,14.45
2834,2010-01-29,3.1369369938241776,3.1369369938241776,3.0842785790597427,3.1143691017822768,28171023,0.376131534031676,8.28
2881,2010-01-29,12.32094049006594,12.520739525039982,12.171091213835407,12.4541398467153,16288121,0.3329983916234038,37.4
2882,2010-01-29,22.597071215896527,22.680301680780126,22.26414935636214,22.55545598345473,21283700,0.41615232441798394,54.2
2884,2010-01-29,2.8553787210543664,2.8553787210543664,2.749186950436642,2.8317805498059836,9735359,0.23598171248383196,12.0
2885,2010-01-29,7.824991353508226,7.961587212547022,7.746936576914628,7.961587212547022,32854077,0.3902738829679913,20.4
2890,2010-01-29,3.474246526994395,3.490790558075321,3.3915263715897668,3.490790558075321,24792615,0.33088062161851384,10.55
2891,2010-01-29,5.364039987943594,5.364039987943594,5.138660156517393,5.258862733278033,48640374,0.30050644190160186,17.5
2801,2010-02-01,5.091835497697193,5.109393551137529,4.968929123614847,5.021603283935853,6053262,0.351161068806703,14.3
2834,2010-02-01,3.121891732462911,3.144459624504811,3.072994633038793,3.072994633038793,15504886,0.376131534031676,8.17
2881,2010-02-01,12.653938881689344,12.653938881689344,12.33759040964711,12.33759040964711,22011562,0.3329983916234038,37.05
2882,2010-02-01,22.888377842989115,22.888377842989115,21.931227496827756,22.05607319415315,26616006,0.41615232441798394,53.0
2884,2010-02-01,2.8553787210543664,2.8553787210543664,2.7727851216850254,2.8081823785576003,4381752,0.23598171248383196,11.9
2885,2010-02-01,7.981100906695422,7.981100906695422,7.4932585529854325,7.4932585529854325,67088109,0.3902738829679913,19.2
2890,2010-02-01,3.5404226513180976,3.606598775641801,3.490790558075321,3.490790558075321,22017605,0.33088062161851384,10.55
2891,2010-02-01,5.364039987943594,5.364039987943594,5.123634834422312,5.138660156517393,35164305,0.30050644190160186,17.1
2801,2010-02-02,5.091835497697193,5.091835497697193,4.8811388564131715,4.916254963293842,9387735,0.351161068806703,14.0
2834,2010-02-02,3.1106077864419603,3.1106077864419603,3.020336218274358,3.0466654256565753,19391677,0.376131534031676,8.1
2881,2010-02-02,12.520739525039982,12.520739525039982,11.921342420117854,12.037891857186047,20751080,0.3329983916234038,36.15
2882,2010-02-02,22.472225518571133,22.472225518571133,21.639920869735164,22.05607319415315,27653486,0.41615232441798394,53.0
2884,2010-02-02,2.8435796354301752,2.8553787210543664,2.749186950436642,2.7727851216850254,6986366,0.23598171248383196,11.75
2885,2010-02-02,7.610340717875831,7.610340717875831,7.298121611501437,7.376176388095035,33792351,0.3902738829679913,18.9
2890,2010-02-02,3.5735107134799495,3.5735107134799495,3.3915263715897668,3.441158464832544,15763114,0.33088062161851384,10.4
2891,2010-02-02,5.183736122802632,5.213786766992793,4.973381613471511,5.048508223946912,52023189,0.30050644190160186,16.8
2801,2010-02-03,4.951371070174512,4.968929123614847,4.8635808029728365,4.916254963293842,8973960,0.351161068806703,14.0
2834,2010-02-03,3.072994633038793,3.09932384042101,3.042904110316259,3.09932384042101,15245152,0.376131534031676,8.24
2881,2010-02-03,12.087841615929555,12.204391052997748,11.987942098442536,12.004592018023706,25671686,0.3329983916234038,36.05
2882,2010-02-03,22.26414935636214,22.347379821245738,21.847997031944157,22.180918891478544,15013043,0.41615232441798394,53.3
2884,2010-02-03,2.784584207309217,2.8199814641817915,2.760986036060834,2.8199814641817915,3726684,0.23598171248383196,11.95
2885,2010-02-03,7.5322859412822325,7.785963965211426,7.4932585529854325,7.766450271063027,36183952,0.3902738829679913,19.9
2890,2010-02-03,3.490790558075321,3.5073345891562466,3.4246144337516182,3.5073345891562466,11548869,0.33088062161851384,10.6
2891,2010-02-03,5.168710800707552,5.168710800707552,5.003432257661671,5.078558868137071,33945405,0.30050644190160186,16.9
2801,2010-02-04,4.951371070174512,4.951371070174512,4.8811388564131715,4.951371070174512,4845840,0.351161068806703,14.1
2834,2010-02-04,3.1406983091644944,3.182072777907979,3.121891732462911,3.1406983091644944,46574846,0.376131534031676,8.35
2881,2010-02-04,12.054541776767218,12.054541776767218,11.888042580955515,11.904692500536685,20559338,0.3329983916234038,35.75
2882,2010-02-04,22.22253412392034,22.26414935636214,21.97284272926955,22.13930365903675,10974463,0.41615232441798394,53.2
2884,2010-02-04,2.8199814641817915,2.8199814641817915,2.7727851216850254,2.784584207309217,4266694,0.23598171248383196,11.8
2885,2010-02-04,7.805477659359826,7.844505047656626,7.707909188617829,7.844505047656626,25526769,0.3902738829679913,20.1
2890,2010-02-04,3.5404226513180976,3.5404226513180976,3.4246144337516182,3.4246144337516182,18015588,0.33088062161851384,10.35
2891,2010-02-04,5.093584190232152,5.138660156517393,5.063533546041992,5.063533546041992,24422461,0.30050644190160186,16.85
2801,2010-02-05,4.8460227495325015,4.8460227495325015,4.7055583220098205,4.7055583220098205,15580133,0.351161068806703,13.4
2834,2010-02-05,3.050426740996892,3.0805172637194262,2.9714391188502405,3.0316201642953087,35494554,0.376131534031676,8.06
2881,2010-02-05,11.654943706819132,11.654943706819132,11.072196521478176,11.155446119384026,54814600,0.3329983916234038,33.5
2882,2010-02-05,21.598305637293365,21.598305637293365,20.641155291132005,20.7243857560156,43696160,0.41615232441798394,49.8
2884,2010-02-05,2.7373878648124506,2.7373878648124506,2.5957988373221514,2.607597922946343,17164028,0.23598171248383196,11.05
2885,2010-02-05,7.610340717875831,7.649368106172631,7.337148999798237,7.473744858837033,50023517,0.3902738829679913,19.15
2890,2010-02-05,3.3088062161851384,3.34189427834699,3.1929979986186585,3.22608606078051,48663906,0.33088062161851384,9.75
2891,2010-02-05,4.92830564718627,4.92830564718627,4.717951137855149,4.80810307042563,72219194,0.30050644190160186,16.0
2801,2010-02-06,4.63532610824848,4.7757905357711605,4.63532610824848,4.7406744288904905,7117446,0.351161068806703,13.5
2834,2010-02-06,3.0316201642953087,3.0466654256565753,2.96015517282929,2.9977683262324577,19303954,0.376131534031676,7.97
2881,2010-02-06,11.072196521478176,11.072196521478176,10.389549818650197,10.65594853194892,35253121,0.3329983916234038,32.0
2882,2010-02-06,20.7243857560156,20.8076162208992,20.100157269388625,20.620347674911102,14411215,0.41615232441798394,49.55
2884,2010-02-06,2.607597922946343,2.6193970085705347,2.5132052379528105,2.6193970085705347,5740125,0.23598171248383196,11.1
2885,2010-02-06,7.454231164688634,7.473744858837033,7.317635305649837,7.356662693946637,16816486,0.3902738829679913,18.85
2890,2010-02-06,3.242630091861436,3.242630091861436,3.11027784321403,3.1929979986186585,19128460,0.33088062161851384,9.65
2891,2010-02-06,4.74800178204531,4.80810307042563,4.627799205284669,4.73297645995023,23611060,0.30050644190160186,15.75
2801,2010-02-08,4.7757905357711605,4.7757905357711605,4.7055583220098205,4.7582324823308255,6168103,0.351161068806703,13.55
2834,2010-02-08,3.009052272253408,3.0316201642953087,2.990245695551824,3.0128135875937248,12781421,0.376131534031676,8.01
2881,2010-02-08,10.65594853194892,11.022246762734666,10.65594853194892,10.922347245247643,16622638,0.3329983916234038,32.8
2882,2010-02-08,20.620347674911102,21.01569238310819,20.620347674911102,21.01569238310819,13501212,0.41615232441798394,50.5
2884,2010-02-08,2.642995179818918,2.642995179818918,2.5722006660737686,2.6311960941947263,5518109,0.23598171248383196,11.15
2885,2010-02-08,7.415203776391835,7.454231164688634,7.298121611501437,7.337148999798237,16654407,0.3902738829679913,18.8
2890,2010-02-08,3.209542029699584,3.242630091861436,3.1665275488891775,3.1764539675377326,24608503,0.33088062161851384,9.6
2891,2010-02-08,4.77805242623547,4.913280325091191,4.74800178204531,4.86820435880595,26433453,0.30050644190160186,16.2
2801,2010-02-09,4.7406744288904905,4.8635808029728365,4.7231163754501555,4.8109066426518305,6551910,0.351161068806703,13.7
2834,2010-02-09,3.0128135875937248,3.057949371677526,2.9977683262324577,3.039142794975942,13564795,0.376131534031676,8.08
2881,2010-02-09,11.088846441059346,11.288645476033388,10.972297003991155,11.288645476033388,21461299,0.3329983916234038,33.9
2882,2010-02-09,20.8076162208992,21.348614242642576,20.7243857560156,21.22376854531718,19454018,0.41615232441798394,51.0
2884,2010-02-09,2.5957988373221514,2.7255887791882594,2.5957988373221514,2.7255887791882594,4536740,0.23598171248383196,11.55
2885,2010-02-09,7.376176388095035,7.473744858837033,7.259094223204639,7.395690082243435,28791469,0.3902738829679913,18.95
2890,2010-02-09,3.1764539675377326,3.34189427834699,3.1632187426729925,3.3253502472660643,27559854,0.33088062161851384,10.05
2891,2010-02-09,4.82312839252071,4.943330969281351,4.76302710414039,4.88322968090103,82249444,0.30050644190160186,16.25
2801,2010-02-10,4.8635808029728365,4.8986969098535065,4.828464696092166,4.8635808029728365,11120230,0.351161068806703,13.85
2834,2010-02-10,3.069233317698476,3.069233317698476,3.027858848954992,3.0466654256565753,15363436,0.376131534031676,8.1
2881,2010-02-10,11.48844451100743,11.58834402849445,11.455144671845089,11.53839426975094,18617775,0.3329983916234038,34.65
2882,2010-02-10,21.431844707526174,21.51507517240977,21.22376854531718,21.22376854531718,18745591,0.41615232441798394,51.0
2884,2010-02-10,2.7727851216850254,2.784584207309217,2.7255887791882594,2.760986036060834,6720603,0.23598171248383196,11.7
2885,2010-02-10,7.5322859412822325,7.571313329579031,7.454231164688634,7.5127722471338325,27322647,0.3902738829679913,19.25
2890,2010-02-10,3.3584383094279158,3.4080704026706927,3.34189427834699,3.34189427834699,29961524,0.33088062161851384,10.1
2891,2010-02-10,4.973381613471511,5.108609512327232,4.958356291376431,5.048508223946912,51367410,0.30050644190160186,16.8
