date,nav,cash,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_telecom,pre_0050,tgt_financial,tgt_telecom,tgt_0050
2012-12-04,3000000.0,3000000.0,0.0,0.0,Bull,0.9926835035642507,0.0,0.0,0.0,0.0,0.0,0.0,0.7547912486167789,0.09268284195075349,0.14520941299671836
2012-12-05,3005661.9052330507,2399380.1052330504,606281.8,0.20171323958440715,Bull,0.9926835035642507,0.0,0.0,0.0,0.15350139654653752,0.018848094624803597,0.029363748413066024,0.7670968476060882,0.07669514292540802,0.14889151303275466
2012-12-06,3004637.498381731,1797716.9983817313,1206920.5,0.40168589410537403,Bull,0.9926835035642507,0.0,0.0,0.0,0.30891190717679,0.03333413766350969,0.0594398492650743,0.78302276799174,0.06469532060487769,0.1449654149676333
2012-12-07,3005130.543563553,1196055.393563553,1809075.15,0.6019955285718659,Bull,0.9930493283860382,0.0,0.0,0.0,0.4692359049160816,0.04390471498237917,0.08885490867340518,0.7970166500143884,0.055871310890803945,0.14016136748084596
2012-12-10,2984923.142899446,593953.5928994459,2390969.5500000003,0.8010154484840434,Bull,0.9930493283860382,0.0,0.0,0.0,0.6346208124340351,0.050968146487088646,0.11542648956291957,0.7885472893113904,0.0755240920839654,0.12897794699068255
2012-12-11,2989093.9724779036,163343.72247790344,2825750.25,0.9453534335213641,Bull,0.9930493283860382,0.0,0.0,0.0,0.7504747828789056,0.069597544244333,0.12528110639812554,0.7885472893113904,0.0755240920839654,0.12897794699068255
2012-12-12,3021016.545279532,55758.045279532074,2965258.5,0.9815432837113532,Bull,0.9930493283860382,0.0,0.0,0.0,0.780747726683422,0.0730407452897888,0.1277548117381424,0.7885472893113904,0.0755240920839654,0.12897794699068255
2012-12-13,3032025.845279532,55758.045279532074,2976267.8,0.9816103001343672,Bull,0.9930493283860382,0.0,0.0,0.0,0.7805321328920982,0.07237550443102135,0.12870266281124776,0.7929258085517771,0.06402556723798086,0.13609795259628038
2012-12-14,3028474.3452795325,55758.045279532074,2972716.3000000003,0.9815887344839351,Bull,0.9933968619667363,0.0,0.0,0.0,0.7820349555516527,0.0718780069374858,0.12767577199479646,0.7932033056887238,0.06404797401476667,0.136145582263246
2012-12-17,3010824.295279532,55758.045279532074,2955066.25,0.9814808039888108,Bull,0.9933968619667363,0.0,0.0,0.0,0.7823228189346451,0.07239236787803455,0.12676561717613113,0.8044711693806056,0.0630628763321273,0.12586281625400356
